LGA_CODE_2016,C06_Budh_0_14_yrs,C06_Budh_15_24,C06_Budh_25_34,C06_Budh_35_44,C06_Budh_45_54,C06_Budh_55_64,C06_Budh_65_74,C06_Budh_75_84,C06_Budh_85ov,C06_Budh_Tot,C06_C_Ang_0_14,C06_C_Ang_15_24,C06_C_Ang_25_34,C06_C_Ang_35_44,C06_C_Ang_45_54,C06_C_Ang_55_64,C06_C_Ang_65_74,C06_C_Ang_75_84,C06_C_Ang_85ov,C06_C_Ang_Tot,C06_C_As_Apo_0_14,C06_C_As_Apo_15_24,C06_C_As_Apo_25_34,C06_C_As_Apo_35_44,C06_C_As_Apo_45_54,C06_C_As_Apo_55_64,C06_C_As_Apo_65_74,C06_C_As_Apo_75_84,C06_C_As_Apo_85ov,C06_C_As_Apo_Tot,C06_C_Bap_0_14,C06_C_Bap_15_24,C06_C_Bap_25_34,C06_C_Bap_35_44,C06_C_Bap_45_54,C06_C_Bap_55_64,C06_C_Bap_65_74,C06_C_Bap_75_84,C06_C_Bap_85ov,C06_C_Bap_Tot,C06_C_Breth_0_14,C06_C_Breth_15_24,C06_C_Breth_25_34,C06_C_Breth_35_44,C06_C_Breth_45_54,C06_C_Breth_55_64,C06_C_Breth_65_74,C06_C_Breth_75_84,C06_C_Breth_85ov,C06_C_Breth_Tot,C06_C_Cath_0_14,C06_C_Cath_15_24,C06_C_Cath_25_34,C06_C_Cath_35_44,C06_C_Cath_45_54,C06_C_Cath_55_64,C06_C_Cath_65_74,C06_C_Cath_75_84,C06_C_Cath_85ov,C06_C_Cath_Tot,C06_C_Ch_Chr_0_14,C06_C_Ch_Chr_15_24,C06_C_Ch_Chr_25_34,C06_C_Ch_Chr_35_44,C06_C_Ch_Chr_45_54,C06_C_Ch_Chr_55_64,C06_C_Ch_Chr_65_74,C06_C_Ch_Chr_75_84,C06_C_Ch_Chr_85ov,C06_C_Ch_Chr_Tot,C06_C_E_Orth_0_14,C06_C_E_Orth_15_24,C06_C_E_Orth_25_34,C06_C_E_Orth_35_44,C06_C_E_Orth_45_54,C06_C_E_Orth_55_64,C06_C_E_Orth_65_74,C06_C_E_Orth_75_84,C06_C_E_Orth_85ov,C06_C_E_Orth_Tot,C06_C_Jeh_Wit_0_14,C06_C_Jeh_Wit_15_24,C06_C_Jeh_Wit_25_34,C06_C_Jeh_Wit_35_44,C06_C_Jeh_Wit_45_54,C06_C_Jeh_Wit_55_64,C06_C_Jeh_Wit_65_74,C06_C_Jeh_Wit_75_84,C06_C_Jeh_Wit_85ov,C06_C_Jeh_Wit_Tot,C06_C_La_Da_Sai_0_14,C06_C_La_Da_Sai_15_24,C06_C_La_Da_Sai_25_34,C06_C_La_Da_Sai_35_44,C06_C_La_Da_Sai_45_54,C06_C_La_Da_Sai_55_64,C06_C_La_Da_Sai_65_74,C06_C_La_Da_Sai_75_84,C06_C_La_Da_Sai_85ov,C06_C_La_Da_Sai_Tot,C06_C_Luth_0_14,C06_C_Luth_15_24,C06_C_Luth_25_34,C06_C_Luth_35_44,C06_C_Luth_45_54,C06_C_Luth_55_64,C06_C_Luth_65_74,C06_C_Luth_75_84,C06_C_Luth_85ov,C06_C_Luth_Tot,C06_C_Ori_Orth_0_14,C06_C_Ori_Orth_15_24,C06_C_Ori_Orth_25_34,C06_C_Ori_Orth_35_44,C06_C_Ori_Orth_45_54,C06_C_Ori_Orth_55_64,C06_C_Ori_Orth_65_74,C06_C_Ori_Orth_75_84,C06_C_Ori_Orth_85ov,C06_C_Ori_Orth_Tot,C06_C_Oth_Prot_0_14,C06_C_Oth_Prot_15_24,C06_C_Oth_Prot_25_34,C06_C_Oth_Prot_35_44,C06_C_Oth_Prot_45_54,C06_C_Oth_Prot_55_64,C06_C_Oth_Prot_65_74,C06_C_Oth_Prot_75_84,C06_C_Oth_Prot_85ov,C06_C_Oth_Prot_Tot,C06_C_Pentec_0_14,C06_C_Pentec_15_24,C06_C_Pentec_25_34,C06_C_Pentec_35_44,C06_C_Pentec_45_54,C06_C_Pentec_55_64,C06_C_Pentec_65_74,C06_C_Pentec_75_84,C06_C_Pentec_85ov,C06_C_Pentec_Tot,C06_C_Pres_Ref_0_14,C06_C_Pres_Ref_15_24,C06_C_Pres_Ref_25_34,C06_C_Pres_Ref_35_44,C06_C_Pres_Ref_45_54,C06_C_Pres_Ref_55_64,C06_C_Pres_Ref_65_74,C06_C_Pres_Ref_75_84,C06_C_Pres_Ref_85ov,C06_C_Pres_Ref_Tot,C06_C_Sal_Army_0_14,C06_C_Sal_Army_15_24,C06_C_Sal_Army_25_34,C06_C_Sal_Army_35_44,C06_C_Sal_Army_45_54,C06_C_Sal_Army_55_64,C06_C_Sal_Army_65_74,C06_C_Sal_Army_75_84,C06_C_Sal_Army_85ov,C06_C_Sal_Army_Tot,C06_C_Se_da_Adv_0_14,C06_C_Se_da_Adv_15_24,C06_C_Se_da_Adv_25_34,C06_C_Se_da_Adv_35_44,C06_C_Se_da_Adv_45_54,C06_C_Se_da_Adv_55_64,C06_C_Se_da_Adv_65_74,C06_C_Se_da_Adv_75_84,C06_C_Se_da_Adv_85ov,C06_C_Se_da_Adv_Tot,C06_C_Uni_Ch_0_14,C06_C_Uni_Ch_15_24,C06_C_Uni_Ch_25_34,C06_C_Uni_Ch_35_44,C06_C_Uni_Ch_45_54,C06_C_Uni_Ch_55_64,C06_C_Uni_Ch_65_74,C06_C_Uni_Ch_75_84,C06_C_Uni_Ch_85ov,C06_C_Uni_Ch_Tot,C06_C_Chi_nfd_0_14,C06_C_Chi_nfd_15_24,C06_C_Chi_nfd_25_34,C06_C_Chi_nfd_35_44,C06_C_Chi_nfd_45_54,C06_C_Chi_nfd_55_64,C06_C_Chi_nfd_65_74,C06_C_Chi_nfd_75_84,C06_C_Chi_nfd_85ov,C06_C_Chi_nfd_Tot,C06_C_Oth_Chr_0_14,C06_C_Oth_Chr_15_24,C06_C_Oth_Chr_25_34,C06_C_Oth_Chr_35_44,C06_C_Oth_Chr_45_54,C06_C_Oth_Chr_55_64,C06_C_Oth_Chr_65_74,C06_C_Oth_Chr_75_84,C06_C_Oth_Chr_85ov,C06_C_Oth_Chr_Tot
LGA22410,7,5,6,10,8,10,3,0,0,55,522,307,262,478,584,531,372,258,106,3417,0,0,0,0,0,0,0,0,0,0,72,42,30,55,70,45,38,27,3,375,0,0,0,0,0,0,0,0,0,0,797,406,387,523,524,375,295,193,51,3550,18,12,5,13,25,20,14,15,0,126,3,0,3,9,12,4,4,0,0,31,17,12,13,11,12,12,10,5,0,87,5,0,3,0,0,0,0,0,0,11,175,90,64,95,123,77,61,39,18,746,0,0,0,3,0,0,0,0,0,3,4,4,0,0,5,0,0,0,0,13,28,28,11,24,24,19,9,9,0,148,108,79,94,129,257,266,171,130,49,1289,19,10,11,13,21,9,11,3,0,101,3,0,0,8,8,0,0,3,0,19,374,204,174,362,431,420,323,261,87,2627,51,40,23,39,29,31,18,6,3,239,0,0,0,0,0,0,0,0,0,5
LGA22490,14,7,6,20,10,12,3,0,0,63,424,217,217,440,486,443,250,91,20,2595,0,0,0,0,0,0,0,0,0,0,55,23,23,29,46,26,15,0,0,226,0,0,0,0,0,0,0,0,3,4,1050,445,386,704,605,437,206,79,21,3930,34,10,8,16,13,9,3,3,0,96,42,8,4,29,17,8,6,3,0,110,11,9,7,17,13,4,9,4,0,66,3,0,0,3,4,3,3,0,0,15,37,28,5,47,41,18,11,3,0,195,0,0,0,0,0,0,0,0,0,0,3,5,0,7,3,3,0,0,0,22,44,20,10,27,23,15,19,5,0,160,92,101,53,154,235,207,97,57,15,1015,11,6,13,11,12,7,4,3,0,70,15,4,4,4,7,10,8,0,0,48,235,133,101,220,233,243,108,46,9,1331,90,31,31,43,56,28,9,0,0,288,0,0,0,0,4,0,0,0,0,12
LGA22620,63,67,67,111,95,60,23,4,3,492,2458,1762,1655,2386,2844,2623,1982,1448,551,17705,0,0,0,0,0,0,0,0,0,0,333,206,151,226,199,181,128,96,26,1550,31,23,12,21,7,14,8,6,4,122,5274,3530,2520,3260,3142,2404,1580,1079,351,23147,28,30,11,19,32,41,35,15,16,236,64,22,47,64,35,42,37,18,0,330,57,35,38,34,35,32,23,19,3,267,43,27,30,16,25,24,12,11,0,179,86,72,59,74,89,60,62,26,10,535,3,11,3,7,3,0,0,0,0,22,15,10,11,11,10,16,8,11,6,105,257,233,133,140,247,143,73,35,9,1263,197,194,189,335,524,509,429,362,115,2853,61,34,40,46,49,55,42,23,8,358,15,6,10,13,9,18,25,10,9,123,1354,1054,777,1214,1562,1438,1107,980,399,9883,366,237,165,211,196,123,60,30,9,1413,4,5,3,5,9,8,3,4,0,41
LGA22670,4312,2764,3176,3427,2716,1248,606,396,113,18767,717,755,778,813,1272,1707,1183,1086,391,8708,0,3,0,0,3,4,0,0,0,12,240,175,192,184,183,165,114,98,32,1383,15,10,6,12,3,5,0,0,0,43,5586,4507,4172,4225,4708,4527,3260,2150,554,33690,36,40,29,27,43,49,38,25,14,304,1295,1204,1307,1343,1226,1300,914,376,96,9058,43,53,76,54,81,85,35,38,10,475,152,81,73,45,55,34,14,13,0,468,56,46,42,65,48,89,157,89,29,625,70,69,63,58,70,55,33,19,4,441,92,72,68,77,76,50,39,18,7,504,316,226,212,190,231,146,73,38,6,1435,347,243,243,254,380,536,384,329,128,2845,19,17,11,18,38,31,17,17,5,174,133,102,89,73,72,48,39,24,10,580,356,354,287,304,442,516,387,351,122,3125,391,300,324,256,260,165,86,62,15,1858,21,19,16,20,24,15,6,8,0,133
LGA22750,223,238,228,273,235,117,39,14,4,1376,3976,2879,2660,4020,4560,4574,3491,2944,1081,30174,0,0,0,0,0,0,0,0,0,0,769,534,421,558,512,460,331,242,94,3916,39,31,19,18,22,13,6,11,5,174,11532,7587,6621,8015,7423,5976,4643,3224,861,55885,54,63,35,52,89,91,86,83,34,584,689,569,540,662,628,600,461,247,56,4452,128,82,78,87,110,36,40,32,22,611,52,57,31,37,40,35,26,15,5,299,330,297,274,325,396,324,326,275,63,2613,0,4,3,3,0,0,0,3,0,17,52,41,38,51,55,45,52,33,37,399,343,233,172,215,219,179,102,64,19,1543,697,591,564,1020,1448,1520,1166,1017,347,8370,109,81,85,84,79,107,80,60,14,698,27,34,28,17,35,23,22,11,5,212,2069,1655,1239,1876,2488,2432,1909,1732,755,16147,739,536,376,449,436,302,140,82,27,3096,31,23,21,37,42,24,26,13,3,221
LGA22830,25,34,34,47,42,18,7,3,0,202,1479,816,975,1273,1480,1298,849,584,188,8941,0,0,0,0,0,0,0,0,0,0,130,71,41,85,64,73,54,29,6,553,22,15,9,14,6,4,6,3,0,77,3748,2194,1844,2458,2154,1673,1163,778,181,16184,21,20,17,22,38,36,37,32,14,229,144,88,86,159,94,93,96,55,10,828,44,31,48,27,37,29,17,14,4,261,30,14,14,14,12,6,0,0,0,98,32,25,29,43,41,30,19,18,5,237,0,3,3,0,0,0,0,0,0,5,9,3,6,8,7,5,3,3,0,52,183,96,70,111,80,66,30,14,3,663,231,190,191,347,545,492,376,307,111,2786,39,18,5,30,17,21,15,7,3,158,25,14,12,16,13,14,14,3,0,102,861,528,447,711,876,812,611,505,175,5507,198,113,96,106,91,57,33,14,10,713,4,3,3,8,4,0,4,4,5,40
LGA22910,29,4,21,39,43,30,3,3,0,180,254,158,132,305,340,431,260,211,94,2178,0,0,0,0,0,0,0,0,0,0,15,3,3,17,12,15,14,9,3,84,0,0,0,0,0,0,0,0,0,7,563,329,262,432,464,430,309,183,66,3049,11,3,4,9,4,3,3,5,0,42,21,12,4,26,19,23,23,11,3,141,9,0,4,0,6,3,3,3,0,25,4,0,0,3,3,0,0,0,0,13,10,4,3,13,14,12,19,20,0,96,4,0,0,0,0,0,0,0,0,3,0,0,0,4,5,6,6,0,3,27,12,11,4,17,16,13,9,0,0,84,43,40,30,56,103,124,86,66,27,567,7,6,0,0,10,10,3,7,5,51,0,0,0,0,3,4,3,4,0,17,150,99,84,133,178,188,189,122,38,1181,67,34,16,37,40,19,9,4,0,225,3,6,0,0,5,8,3,0,0,25
LGA22980,0,0,0,0,3,0,0,0,0,7,120,75,50,102,115,128,109,82,54,839,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,3,3,8,0,37,0,0,0,0,0,0,0,0,0,0,165,81,70,100,112,95,59,43,20,745,0,0,0,0,0,3,4,4,0,12,3,0,0,9,0,3,7,0,0,29,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,244,87,79,135,150,116,129,102,61,1098,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,9,3,0,4,3,3,0,0,3,29,10,9,6,23,23,44,28,32,16,182,8,0,7,9,4,10,9,3,0,58,0,0,0,0,3,3,0,0,0,10,180,87,103,155,224,228,212,192,84,1480,37,13,8,18,13,6,5,0,0,115,0,0,0,0,0,0,0,7,0,5
LGA23110,459,316,326,487,395,154,65,48,3,2247,1013,756,955,1503,1518,1277,923,787,307,9038,0,0,0,0,0,0,0,0,0,3,149,103,119,162,151,105,100,100,27,1015,0,0,0,3,0,0,0,0,0,6,5141,3230,3434,4440,3600,2750,2294,1516,369,26770,31,14,7,26,24,26,12,5,4,154,1131,658,894,1104,724,755,652,294,46,6253,31,15,20,44,29,22,17,11,10,202,22,34,25,16,27,19,3,6,3,158,78,56,93,115,117,94,110,84,19,768,27,18,13,23,15,8,5,5,0,114,47,43,28,52,52,23,28,23,3,298,81,44,42,68,48,22,13,8,0,327,135,100,139,270,361,365,250,293,109,2034,11,18,14,21,25,33,15,17,9,166,18,11,20,19,18,11,22,4,0,128,381,278,269,436,450,348,290,261,98,2812,185,144,121,141,127,59,27,23,6,837,7,5,10,6,22,14,0,6,0,74
LGA23190,4,8,5,7,8,3,0,3,0,46,313,240,239,336,429,389,294,222,86,2545,0,0,0,0,0,0,0,0,0,0,8,17,5,14,14,17,10,6,0,84,0,0,0,0,0,0,0,0,0,0,786,441,380,479,456,318,248,177,31,3328,46,20,23,39,44,46,52,32,4,305,3,3,7,5,4,4,3,3,0,43,4,3,8,3,6,5,0,0,0,29,18,9,4,3,3,0,5,0,0,48,421,201,218,238,244,226,172,140,52,1909,0,0,0,3,0,0,0,0,0,4,7,3,4,3,3,0,0,0,0,19,47,22,19,29,24,25,12,4,0,179,43,28,23,71,104,81,72,43,14,472,34,24,16,11,25,18,16,7,0,141,10,0,3,4,3,4,6,0,0,29,658,394,368,513,663,578,469,377,100,4105,29,33,22,21,28,22,11,9,0,182,0,0,3,0,0,3,0,0,0,9
LGA23270,783,333,377,672,435,158,74,30,4,2861,2082,1551,1516,2379,2436,1937,1144,626,190,13865,172,123,84,112,84,39,18,8,3,641,167,120,114,131,173,142,73,44,7,962,42,59,22,19,23,6,14,11,3,198,12690,8281,7072,8970,7336,5310,3009,1474,334,54482,40,23,15,35,38,19,21,10,3,198,1413,898,1060,1217,855,769,554,218,23,7001,98,55,81,86,65,65,47,15,0,518,186,92,65,74,67,26,14,7,0,526,77,71,66,109,110,74,87,67,8,660,132,83,61,78,84,40,31,13,0,524,111,86,51,101,55,38,18,18,3,477,280,159,118,174,106,59,41,26,5,960,203,186,172,360,486,517,342,192,59,2511,76,51,42,66,64,58,39,15,3,400,46,22,30,29,19,14,3,12,0,179,826,668,478,665,861,593,303,217,48,4662,487,259,228,320,224,117,49,16,3,1702,21,16,10,28,15,3,6,0,0,95
LGA23350,6,6,7,13,23,15,0,3,0,80,536,243,246,446,514,577,368,228,91,3249,0,0,0,0,0,0,0,0,0,0,52,22,18,38,34,30,6,7,0,213,0,0,0,0,0,4,6,3,0,15,741,429,293,528,596,412,293,174,58,3521,5,0,0,3,0,4,0,0,0,21,4,6,3,5,6,0,8,3,0,33,9,3,3,10,6,3,0,3,0,38,3,0,4,0,3,0,0,0,0,7,44,30,13,33,36,30,13,15,9,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,25,10,6,16,16,21,3,3,0,97,51,22,32,85,129,89,69,42,17,540,0,3,0,7,4,8,7,6,0,34,5,3,3,7,3,4,4,0,0,28,203,118,68,171,224,216,117,106,48,1276,80,24,35,35,35,49,19,7,10,286,3,3,0,8,0,6,4,4,3,32
LGA23430,628,582,654,784,698,336,145,90,24,3955,2077,1545,1900,2699,2981,2975,2119,2148,835,19283,0,3,0,0,3,0,0,0,0,3,216,146,183,212,200,185,112,111,46,1408,0,3,0,3,3,0,3,0,0,12,8047,4978,4784,6260,5239,4256,3113,2015,582,39271,33,33,19,34,58,66,68,57,25,384,1555,928,1346,1683,1053,1224,1133,416,98,9437,68,46,86,58,67,56,22,21,3,438,98,43,44,51,31,18,10,9,0,311,70,40,83,116,111,109,145,88,23,786,61,53,56,43,64,47,20,14,0,359,46,29,31,36,36,39,13,20,9,273,293,157,142,221,174,95,35,19,5,1151,329,244,274,463,684,685,544,621,210,4063,18,17,18,24,27,33,29,31,8,218,53,30,41,28,25,17,20,4,0,221,701,524,497,757,892,817,578,669,229,5661,325,243,225,266,226,165,87,53,19,1610,27,11,16,22,17,19,5,0,0,121
LGA23670,824,600,552,815,808,396,154,77,28,4261,2744,2132,1819,3125,3513,3437,1845,1298,527,20451,0,0,0,0,0,0,0,0,0,3,697,421,393,572,531,360,210,143,56,3379,74,65,30,42,29,29,19,8,3,300,8018,5877,4411,5792,5801,4107,2212,1211,368,37786,93,66,74,80,89,127,76,55,39,694,946,494,595,759,528,348,209,87,15,3982,37,36,32,48,58,43,33,16,7,320,174,103,52,97,58,39,24,14,3,568,124,116,89,160,181,212,262,193,115,1451,121,87,55,89,76,44,28,21,3,524,54,44,35,46,80,66,31,44,21,417,685,508,324,450,463,259,88,42,9,2836,324,290,267,539,782,852,439,346,148,3992,102,68,56,93,83,83,68,36,10,603,72,75,41,60,76,55,18,22,7,432,998,895,557,954,1293,1046,568,487,226,7033,652,376,362,425,385,245,116,61,26,2639,70,47,34,57,64,65,42,60,35,479
LGA23810,47,64,57,50,54,32,11,8,0,316,2007,1444,1209,1816,2268,1963,1337,937,276,13257,0,0,0,0,0,0,0,0,0,0,131,71,68,112,111,126,79,41,14,745,42,24,18,7,11,11,10,4,3,133,3649,2535,1910,2511,2478,2069,1355,930,230,17669,32,11,7,23,20,22,14,3,8,137,129,82,91,119,109,95,89,65,14,805,61,31,33,40,42,32,34,19,0,296,54,42,24,31,37,13,26,8,0,235,49,43,42,65,82,64,82,85,11,525,10,4,3,11,3,3,0,0,0,25,16,20,3,4,15,18,13,8,3,95,186,113,54,110,137,83,50,26,12,775,251,210,168,361,589,643,468,366,96,3153,77,35,35,61,63,57,43,32,4,413,21,12,18,11,16,16,11,4,3,115,434,347,233,375,589,561,388,306,106,3336,246,143,94,129,120,84,56,37,6,916,8,6,10,5,7,3,12,8,0,51
LGA23940,0,5,6,7,4,6,4,0,0,27,240,117,134,191,307,324,250,175,61,1789,0,0,0,0,0,0,0,0,0,0,31,11,14,24,25,28,14,12,10,165,0,0,0,0,0,0,0,0,0,3,277,159,117,189,214,201,167,90,31,1444,10,4,3,9,13,5,8,6,0,65,3,0,0,3,3,4,9,3,0,26,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,10,9,0,0,40,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,15,23,7,4,12,16,21,12,3,0,93,27,27,24,42,67,68,74,60,21,404,4,0,0,4,4,9,0,3,0,23,0,0,0,0,0,0,3,3,0,7,152,99,47,123,201,202,155,135,58,1172,20,14,9,12,3,10,7,7,0,76,0,0,0,0,0,0,0,0,0,0
LGA24130,26,11,20,35,62,22,3,3,0,183,1154,565,515,1120,1206,1218,583,408,177,6948,0,0,0,0,0,0,0,0,0,3,69,46,42,53,71,69,37,19,13,405,32,26,9,14,15,0,7,4,0,102,2699,1348,937,1773,1679,1207,671,284,78,10676,34,18,7,17,29,16,12,10,0,151,62,43,24,52,65,39,16,7,3,318,16,12,12,13,14,9,4,3,0,84,9,9,3,6,8,5,0,3,0,47,46,8,27,46,36,39,35,18,3,267,0,3,0,0,0,0,0,0,0,3,6,8,0,16,13,7,4,0,0,48,55,37,17,23,33,26,6,5,0,210,81,68,60,163,248,266,143,100,36,1167,7,3,4,8,17,16,4,4,0,67,17,4,5,11,6,6,3,0,0,54,506,257,172,397,487,485,251,150,65,2771,156,73,39,90,111,82,24,15,3,591,9,4,0,3,7,0,4,0,0,27
LGA24210,560,533,566,725,699,518,251,111,45,4012,1563,1191,866,1444,1790,2219,1764,1121,480,12443,3,3,5,0,0,3,0,0,0,22,462,383,243,362,414,328,263,161,47,2662,20,20,10,14,34,16,9,5,0,132,5485,4184,3180,4287,4080,4088,3263,1640,413,30625,51,57,38,42,74,84,80,72,21,520,2148,1325,1337,2094,1430,1469,1296,505,96,11704,23,11,19,11,18,21,20,9,0,132,25,24,13,16,20,14,3,0,0,123,115,96,68,113,130,147,172,115,25,978,117,134,65,76,118,67,44,25,3,637,62,91,47,73,95,51,31,23,17,482,242,196,123,171,164,103,41,22,11,1085,217,184,133,299,356,508,440,252,129,2523,27,37,21,30,38,37,29,23,6,243,14,21,8,17,15,12,13,4,3,106,623,479,331,562,675,949,771,446,224,5064,348,321,199,262,292,211,103,30,17,1767,19,10,7,13,20,13,9,4,0,98
LGA24250,5,18,4,10,4,3,3,0,0,49,233,123,92,186,270,290,188,132,49,1557,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4,7,4,0,0,37,4,0,0,0,0,0,0,0,0,7,350,190,167,230,261,241,154,104,35,1722,3,0,3,0,0,0,3,0,0,12,8,0,0,6,5,4,3,0,0,22,0,0,0,0,3,0,3,0,0,8,4,3,3,0,0,0,0,0,0,16,6,0,6,6,12,15,21,9,4,81,0,0,0,0,0,0,0,0,0,0,11,3,3,3,0,0,0,0,0,18,8,0,6,0,3,9,3,0,0,25,13,5,13,32,41,50,38,23,16,238,0,3,0,0,0,0,0,0,0,8,5,4,6,4,8,3,0,0,0,31,60,42,30,62,87,92,67,42,20,508,31,9,9,15,13,12,4,0,0,93,0,0,3,0,0,0,0,0,0,3
LGA24330,1111,953,1122,1120,1162,501,289,164,46,6470,418,358,719,766,694,517,363,526,244,4583,0,0,0,0,0,0,0,0,0,0,130,108,140,99,91,64,47,68,29,778,0,0,0,0,0,3,0,3,3,5,2928,1935,2996,2922,2107,1475,1254,1081,319,17016,13,4,13,21,11,9,5,8,10,96,639,439,701,813,493,555,640,279,33,4580,9,7,20,13,12,16,11,3,4,99,32,20,19,15,12,12,0,3,0,112,25,35,58,50,41,32,23,25,12,297,52,40,52,64,21,11,0,5,0,239,58,39,48,51,36,10,7,9,0,268,41,30,72,31,34,20,5,3,3,244,56,44,123,151,169,147,136,220,78,1122,8,11,9,15,11,3,12,6,6,73,18,15,23,21,8,12,27,6,0,129,168,125,233,229,217,135,98,159,89,1458,141,98,175,142,90,38,14,20,6,733,6,4,16,13,12,5,3,0,0,68
LGA24410,184,196,211,220,267,137,48,13,3,1292,2086,1433,1388,2246,2354,2484,1666,1467,616,15736,3,0,0,0,0,0,0,0,0,3,692,421,409,473,375,322,235,127,49,3100,12,33,9,10,29,26,20,11,0,149,4763,3079,2813,3564,3131,2406,1615,1085,329,22781,153,116,77,113,128,108,62,54,10,819,279,174,215,280,210,133,85,37,8,1415,38,11,30,23,31,26,24,11,0,191,65,60,48,32,32,22,11,11,0,284,300,241,139,227,211,209,152,119,29,1617,17,3,7,3,6,3,4,3,0,43,37,28,40,39,52,33,18,25,24,295,237,237,213,177,200,180,61,38,3,1345,226,188,203,355,480,584,370,322,100,2833,88,49,46,58,51,93,48,23,14,460,57,42,54,42,48,48,26,14,4,334,837,625,448,761,884,954,601,555,227,5880,505,388,365,362,362,222,125,72,29,2420,76,40,34,51,52,39,44,74,30,442
LGA24600,244,2860,1374,441,350,215,112,88,33,5719,359,1281,1559,847,692,825,449,274,88,6375,0,3,0,0,3,0,0,0,0,7,43,329,232,85,55,42,19,15,8,824,0,0,0,3,3,0,0,0,0,9,901,3662,4006,2007,1343,1177,671,438,142,14345,0,28,18,10,10,6,3,3,0,71,140,160,378,252,149,99,71,46,10,1306,3,15,16,5,5,3,0,0,0,55,11,14,6,6,6,0,3,0,0,51,29,105,143,63,46,32,34,16,5,478,15,22,30,15,15,12,7,4,0,123,3,143,57,30,22,7,8,3,0,271,11,202,128,31,19,14,3,0,3,406,29,399,343,132,149,166,78,57,30,1383,27,25,32,17,10,6,10,5,0,128,4,18,27,10,3,7,3,0,0,72,95,727,525,248,227,244,161,78,26,2334,63,593,335,114,73,70,29,7,0,1297,0,15,19,9,10,7,5,3,0,67
LGA24650,423,154,313,330,190,94,27,17,6,1555,1276,1000,1111,1323,1423,1149,525,345,102,8257,14,0,0,11,3,0,0,0,0,32,181,118,142,116,121,128,40,23,5,879,49,31,10,27,3,12,8,3,0,147,7504,4127,5451,4798,3777,2402,916,428,100,29511,26,6,17,21,14,10,8,3,0,111,1167,598,1097,794,558,359,115,42,9,4741,100,89,85,94,91,64,27,24,3,576,77,60,42,38,35,15,8,3,0,279,82,46,68,73,79,55,40,19,7,473,110,43,78,63,30,12,11,3,0,345,60,42,62,56,59,28,7,10,6,339,228,84,141,107,92,56,12,10,0,723,150,121,139,227,351,302,137,107,33,1564,42,22,13,24,37,23,11,16,4,183,37,19,34,24,26,17,4,3,3,173,436,359,363,339,468,345,147,132,59,2643,329,134,221,178,137,70,27,10,3,1119,12,11,20,15,3,4,0,0,0,69
LGA24780,36,20,49,28,43,11,0,3,0,200,1227,761,743,1173,1396,1189,894,715,261,8350,0,0,0,0,0,0,0,0,0,0,54,39,32,45,53,33,36,16,3,311,3,3,0,4,0,0,0,3,0,21,2902,1609,1370,1853,1574,1299,1019,585,167,12382,55,26,22,48,57,63,39,46,14,376,107,54,64,105,62,89,74,44,10,608,45,26,17,27,30,27,14,12,3,200,80,36,34,38,11,19,4,3,0,226,220,106,101,133,159,116,67,58,13,970,0,0,0,0,0,0,0,0,0,0,31,16,11,14,17,7,4,3,0,98,205,121,79,111,114,73,31,19,5,757,109,106,96,175,262,271,222,199,50,1484,65,28,31,41,39,47,39,22,10,327,71,38,35,36,33,22,20,11,5,272,768,423,410,621,816,738,569,486,144,4977,170,100,71,81,69,53,36,25,12,618,7,13,10,13,3,11,3,4,3,68
LGA24850,16,35,17,19,19,12,0,3,0,118,962,563,584,923,943,767,466,322,84,5613,0,0,0,0,0,0,0,0,0,0,43,29,29,36,45,50,24,3,4,262,0,0,0,0,0,0,0,0,0,3,2330,1302,1046,1547,1253,924,514,302,75,9294,4,3,0,4,3,4,0,0,0,22,84,45,53,77,54,41,15,15,0,386,17,9,3,6,12,11,4,3,0,66,12,11,3,5,8,4,6,4,0,52,42,26,22,36,30,35,29,18,0,245,0,0,0,0,0,0,0,0,0,0,4,7,0,8,9,3,0,3,0,35,55,14,10,27,20,13,7,3,0,162,119,77,102,182,252,267,141,99,27,1255,35,6,18,27,21,24,21,4,0,167,10,6,3,0,6,6,3,0,0,40,259,153,149,241,219,265,143,99,37,1566,71,37,32,34,46,23,27,4,0,276,3,4,0,0,0,6,3,0,0,21
