LGA_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
LGA18100,0,0,0,3,5,4,3,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,11,6,11,18,22,38,40,34,20,204,14,27,82,115,118,164,157,65,28,778,0,0,0,0,7,4,0,0,0,9,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,4,0,0,16,0,0,14,19,25,23,8,9,0,105,0,0,17,26,32,13,4,5,0,107,0,8,20,28,30,19,5,4,0,108,0,0,10,20,15,8,3,0,0,55,0,0,4,0,0,0,4,0,0,15,3,3,6,5,5,10,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,5,11,18,29,20,27,21,144,14,22,89,118,138,113,45,41,21,613
LGA18200,0,0,6,6,15,3,9,3,0,47,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,14,52,21,65,53,67,85,71,34,10,455,64,85,251,248,289,286,210,93,27,1553,0,4,8,0,0,0,0,0,0,18,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,6,4,0,0,13,0,0,0,0,0,0,0,0,0,3,0,5,4,12,6,0,0,0,0,26,0,11,35,29,52,27,16,0,0,174,0,11,29,32,40,29,15,3,0,155,0,20,45,35,19,19,3,6,4,143,0,8,19,16,28,13,4,0,0,85,0,0,3,5,3,3,0,0,0,12,3,5,22,17,14,5,4,0,0,73,0,3,0,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,0,5,24,12,23,34,39,33,38,38,17,264,30,78,191,187,205,131,85,47,29,983
LGA18230,10,41,109,94,64,57,38,9,3,433,0,0,3,3,3,0,6,4,0,25,3,6,17,25,21,20,11,11,3,111,195,264,574,427,377,345,282,179,91,2736,280,846,2411,2065,2006,1814,1213,561,209,11398,0,6,28,21,17,10,3,0,0,87,0,8,20,22,9,6,3,0,0,68,3,6,17,32,17,13,17,9,0,120,0,3,0,5,0,7,0,0,0,19,5,23,52,65,31,14,0,0,0,193,7,80,256,305,368,222,120,47,14,1416,8,59,258,238,298,161,69,42,5,1130,45,182,434,442,371,174,72,32,7,1763,17,83,185,203,154,63,28,7,0,742,3,15,47,38,32,17,7,3,0,152,31,97,154,142,76,56,17,9,3,588,0,3,0,0,3,0,0,0,0,5,0,3,14,8,8,4,8,0,0,52,245,144,230,294,290,271,263,301,87,2128,361,714,1694,1814,1672,1027,602,443,126,8458
LGA18250,13,33,134,113,78,46,20,7,3,458,11,10,3,3,6,6,0,3,3,39,0,16,51,58,58,33,19,9,3,257,94,138,350,325,254,198,166,93,70,1688,158,934,4474,5161,3985,2782,1854,871,410,20620,0,48,183,153,133,69,29,22,0,640,0,60,211,152,83,27,3,0,0,534,0,30,126,116,85,35,30,34,9,465,0,14,64,82,54,17,5,0,0,237,0,3,31,17,14,6,3,3,0,82,4,114,459,480,498,317,158,119,34,2185,0,34,265,336,424,344,168,77,32,1684,27,473,1647,1489,858,477,163,129,69,5322,11,163,724,754,535,321,128,77,20,2737,7,159,339,256,173,66,42,44,13,1092,12,69,158,137,81,59,22,6,11,553,4,14,0,4,3,3,3,0,0,28,0,25,59,89,47,27,16,9,3,278,213,240,498,393,370,263,211,290,213,2691,281,1435,4772,4462,3364,2031,972,812,405,18538
LGA18350,6,45,92,109,75,63,41,16,3,453,0,0,3,3,0,3,3,3,0,19,0,3,13,27,28,23,33,13,5,145,136,76,166,206,291,240,293,213,103,1727,197,476,1407,1785,2234,2285,2348,1287,356,12376,0,3,20,53,40,34,18,6,3,174,0,4,14,25,12,18,4,0,0,81,0,5,25,31,28,30,31,23,0,169,0,0,9,22,19,16,5,3,0,73,10,8,41,44,26,19,11,0,0,168,0,28,134,305,389,322,196,106,13,1492,0,24,134,258,363,291,147,67,17,1288,28,89,288,420,369,347,173,89,14,1810,9,41,172,229,259,211,89,34,11,1053,0,16,63,114,77,78,39,14,6,409,18,85,149,152,78,68,25,17,0,603,0,0,3,8,3,0,0,0,0,16,0,5,14,18,19,18,16,9,5,90,135,50,147,245,220,266,275,275,186,1797,202,362,1211,1920,1899,1706,1029,643,260,9227
LGA18400,4,18,63,66,46,38,17,10,0,265,0,0,0,4,3,5,7,0,0,15,0,0,24,25,31,26,14,9,0,124,160,99,211,230,259,230,219,136,78,1622,274,751,2010,2384,2351,2039,1242,542,144,11740,0,15,49,32,47,20,3,0,0,156,0,7,18,24,24,11,0,0,0,80,0,11,25,31,28,17,12,9,3,135,0,0,16,16,9,3,3,0,0,46,3,6,40,46,30,5,0,0,0,129,9,46,173,262,276,138,59,19,9,992,0,33,194,228,307,148,45,8,5,965,40,140,345,439,380,189,48,25,3,1609,20,94,219,161,137,86,15,7,0,740,10,26,44,42,42,24,6,3,4,191,28,88,162,121,61,46,12,3,3,515,0,0,0,0,5,3,0,0,0,10,0,3,10,17,10,6,4,0,0,61,172,77,153,203,242,177,173,139,51,1390,280,544,1447,1628,1592,866,381,218,78,7030
LGA18450,40,169,360,323,262,160,144,56,23,1533,18,19,13,11,13,10,16,14,3,125,11,34,83,112,130,86,54,33,13,569,441,533,932,836,919,891,862,777,345,6538,836,3775,9908,9596,9267,8297,5702,3070,1061,51505,5,91,269,217,158,74,19,8,3,848,7,67,191,156,130,38,3,3,0,604,4,63,217,197,170,103,110,75,28,966,0,19,59,64,40,20,5,9,3,210,14,30,106,82,51,18,9,3,0,316,29,273,990,1144,1207,568,284,141,41,4674,11,203,882,956,1372,768,291,129,41,4658,179,1033,2101,1908,1423,815,382,223,47,8107,76,502,1130,1040,942,478,180,57,17,4412,19,199,362,334,222,116,60,24,17,1355,106,393,649,562,328,184,50,60,16,2352,3,21,8,9,8,5,7,6,0,60,3,36,82,80,82,42,21,9,7,354,679,497,785,1046,943,903,1207,1383,590,8031,1136,3417,7830,7790,7074,4129,2633,2122,803,36936
LGA18500,3,18,88,79,66,33,29,16,3,325,3,4,0,3,0,0,0,4,0,15,0,12,37,45,45,24,20,5,11,203,122,142,462,351,326,270,282,180,95,2213,146,673,3674,3189,2836,2258,2038,958,419,16178,0,35,106,85,72,52,23,27,4,404,0,11,42,41,36,15,3,0,0,144,0,4,54,27,32,33,15,24,17,212,0,19,105,82,50,45,12,11,6,322,0,10,32,20,9,8,3,3,5,77,0,60,312,301,356,325,212,119,51,1729,0,36,207,191,343,329,141,83,18,1355,7,213,1094,816,469,398,150,113,44,3308,3,144,868,665,550,483,167,80,32,2993,6,181,592,359,192,142,65,42,21,1594,9,44,138,122,62,63,17,28,10,490,3,0,5,3,0,0,0,3,0,17,0,33,111,91,75,82,26,20,4,435,239,213,652,540,454,471,352,400,263,3594,268,990,4318,3342,2703,2437,1192,943,471,16672
LGA18710,3,5,18,25,20,17,11,7,0,102,0,0,0,0,0,0,0,0,0,0,0,3,7,15,15,12,10,4,0,69,55,35,53,96,84,118,74,57,37,610,80,165,493,816,898,773,522,223,77,4043,0,3,17,37,29,13,5,0,0,101,0,0,9,13,13,9,0,0,0,41,0,0,10,15,9,3,3,0,0,44,0,0,5,8,6,7,0,0,0,27,3,9,21,26,20,10,10,0,0,95,3,18,51,95,115,70,37,17,0,402,0,5,41,49,101,82,32,10,7,326,11,43,110,182,114,77,17,12,3,555,4,23,69,101,113,75,17,0,0,407,0,7,25,32,29,9,14,5,3,125,8,14,30,40,17,14,6,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,13,14,6,6,0,3,0,43,49,8,30,56,48,52,54,42,20,371,72,128,423,661,623,431,201,96,36,2676
LGA19399,0,0,9,5,0,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,7,13,20,10,4,8,3,0,65,7,17,50,65,43,44,27,13,4,261,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,0,0,0,0,16,0,0,0,9,11,7,6,0,0,32,0,0,3,5,3,3,0,0,0,20,0,0,6,0,5,7,0,0,0,26,0,3,0,3,0,0,0,0,0,7,0,0,0,6,3,0,0,0,0,6,5,0,11,3,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,9,4,0,0,0,18,4,10,32,37,43,30,10,3,0,171
LGA19499,3,18,43,28,12,8,7,0,0,123,3,7,4,0,0,3,0,0,0,19,0,4,7,9,6,10,5,0,0,48,76,178,510,508,471,324,170,52,9,2313,108,435,1168,909,814,700,456,87,23,4703,0,9,26,3,7,10,0,0,0,54,3,3,15,3,5,3,0,0,0,35,0,6,15,3,7,3,0,0,0,37,0,0,13,3,3,4,0,0,0,23,0,7,13,12,4,0,0,0,0,35,0,29,78,49,55,49,11,0,3,272,3,12,49,26,33,38,18,5,0,174,3,53,153,72,61,37,17,7,0,411,3,40,110,64,43,27,3,0,0,288,0,25,58,25,9,8,3,0,0,131,5,28,45,22,19,12,4,0,0,135,0,0,0,0,0,0,0,0,0,6,0,3,5,3,6,0,0,0,0,23,32,57,142,64,65,68,43,35,10,529,55,275,718,365,317,256,100,55,15,2159
LGA19799,0,0,0,3,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,3,10,6,0,29,0,3,11,12,11,12,34,13,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,3,0,3,0,0,0,0,10
LGA20110,0,13,27,36,37,16,17,5,3,154,0,0,0,0,0,0,4,0,3,7,0,0,4,6,9,9,6,0,3,40,21,21,47,59,105,115,96,69,34,574,46,128,334,484,607,709,529,238,84,3165,0,3,3,15,8,4,0,0,0,31,0,0,0,7,15,3,0,0,0,21,0,0,5,5,5,3,11,10,0,46,0,0,5,8,3,3,0,0,0,21,0,3,17,23,13,0,4,3,0,59,3,7,39,85,127,75,41,17,9,408,0,3,45,61,96,97,28,19,3,345,4,18,74,85,54,38,27,13,0,316,0,16,59,51,66,57,10,5,0,261,0,3,11,11,17,11,7,0,0,72,14,23,35,45,33,21,3,3,0,180,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,4,0,0,22,36,17,40,51,78,82,74,99,38,515,63,93,349,449,520,398,212,168,58,2297
LGA20260,0,8,16,18,17,13,9,3,0,97,0,0,0,0,0,0,0,0,0,5,0,3,6,8,6,6,4,0,0,35,30,55,231,251,194,179,123,94,13,1172,56,145,525,555,564,586,421,202,46,3097,0,0,4,3,3,4,0,0,0,11,0,0,3,9,7,0,3,0,0,28,0,3,16,10,4,3,4,0,0,34,0,0,3,4,3,0,0,0,0,8,0,10,19,14,6,8,0,0,0,58,0,12,39,101,108,101,40,28,3,432,0,5,28,36,92,79,20,19,3,289,0,20,61,50,44,28,9,6,0,219,0,10,50,56,65,45,7,6,0,233,3,3,13,5,5,0,0,5,0,37,3,21,39,19,22,13,3,3,0,125,0,0,3,0,0,0,0,0,0,3,0,0,9,3,3,6,0,0,0,20,33,12,31,54,49,55,95,103,37,464,49,97,308,362,412,342,185,165,48,1964
LGA20570,15,92,255,207,146,118,60,34,16,946,3,7,10,4,8,4,11,3,3,52,0,14,53,80,78,54,42,17,7,352,280,301,497,473,468,450,495,361,181,3498,516,1757,4699,4269,4021,3577,2745,1323,431,23330,0,34,78,66,49,15,3,3,0,253,8,17,75,38,36,10,0,0,0,182,8,20,55,56,29,17,29,24,6,245,3,12,22,19,11,3,0,0,0,71,11,19,48,42,9,6,0,0,0,135,8,187,520,732,793,420,211,116,33,3018,3,100,378,409,609,445,218,94,33,2285,79,475,771,579,414,200,96,49,19,2673,29,248,517,450,427,227,47,27,3,1980,24,94,144,95,74,37,31,19,7,520,80,226,320,218,147,93,40,19,7,1145,3,5,4,3,0,0,5,5,0,25,4,9,34,29,37,18,6,7,3,161,317,205,312,433,418,408,604,924,444,4062,572,1653,3275,3177,3057,1897,1297,1284,547,16763
LGA20660,22,69,215,189,157,104,65,40,17,874,3,4,7,14,10,6,11,8,5,62,8,26,83,107,101,76,46,19,8,472,179,184,482,491,473,424,394,326,200,3158,369,1797,6376,6851,5796,4936,3666,1758,681,32229,0,93,301,255,199,108,21,15,3,1008,0,24,153,131,76,27,3,0,0,412,0,20,152,148,91,61,74,58,21,624,0,23,83,62,36,13,3,6,0,222,5,34,80,49,32,10,0,0,0,211,9,244,899,929,1010,554,287,146,56,4138,7,93,614,702,1039,709,243,99,47,3553,41,443,1261,1149,804,482,214,167,43,4601,10,330,887,796,715,476,160,52,13,3446,24,142,312,242,146,80,40,29,11,1019,48,228,358,342,163,129,57,26,7,1359,0,10,3,0,5,6,7,0,0,34,3,41,110,106,99,49,24,13,0,441,340,218,404,464,522,536,582,952,446,4464,485,1958,5621,5368,4934,3238,1718,1571,648,25538
LGA20740,3,17,95,68,73,53,27,16,3,352,3,0,0,0,4,4,0,3,4,22,0,0,6,19,20,24,22,10,7,112,107,55,128,125,236,243,283,215,93,1486,149,264,1009,1088,1369,1627,1567,772,270,8100,0,0,22,7,16,13,4,4,0,73,3,3,3,17,6,10,0,0,0,41,0,5,8,13,9,12,20,15,0,92,0,0,10,5,3,0,0,0,0,29,3,7,32,17,8,7,0,0,0,81,3,21,108,161,198,159,112,50,7,824,0,10,88,106,185,176,108,37,10,724,15,65,140,113,96,114,72,45,9,668,4,37,112,135,138,120,45,17,0,613,0,5,24,33,32,22,13,14,0,143,17,45,81,86,46,55,23,12,0,363,0,0,0,0,3,0,0,0,0,5,3,0,6,7,13,12,3,3,0,56,94,44,102,156,168,217,289,342,135,1540,141,252,738,860,933,914,687,541,172,5241
LGA20830,5,26,72,81,64,46,46,29,4,374,0,3,3,0,0,3,0,3,0,21,0,4,28,27,32,31,30,10,5,163,160,108,198,213,297,287,292,191,76,1833,256,654,1890,1825,2093,2035,1675,751,202,11386,0,12,29,29,31,8,3,4,0,121,0,0,7,17,24,8,0,0,0,58,0,6,28,29,12,16,17,9,4,115,0,8,14,14,6,3,0,0,0,45,9,15,49,43,21,9,0,0,0,155,11,56,161,268,313,208,86,42,20,1158,0,30,137,207,344,213,85,22,7,1059,25,135,271,241,171,109,48,25,4,1029,19,57,173,206,222,144,37,7,0,859,3,21,49,42,28,16,10,3,0,176,30,108,113,125,66,55,19,9,0,535,0,0,0,0,0,0,0,0,0,7,0,3,14,14,21,12,3,3,0,62,142,51,113,160,171,180,216,306,156,1491,242,500,1155,1393,1431,992,524,439,198,6875
LGA20910,8,32,98,111,102,76,44,27,6,511,5,3,0,4,0,3,0,3,0,21,0,20,44,76,86,52,42,17,16,358,166,150,282,377,468,380,293,239,148,2508,235,1113,3037,4823,6176,4813,3388,1617,756,25977,0,64,140,250,179,97,35,31,6,798,0,11,76,124,101,28,7,0,0,351,0,13,72,120,93,55,58,42,25,487,0,20,48,87,76,31,6,3,0,273,0,13,35,40,22,10,8,3,5,127,4,108,411,867,859,541,338,238,75,3431,0,38,305,687,1097,752,303,139,54,3375,14,220,942,1461,914,554,194,237,82,4625,8,116,519,775,738,440,183,114,30,2916,14,134,255,305,223,105,58,61,29,1167,26,74,181,247,151,142,44,50,21,943,3,0,0,3,3,5,3,3,0,24,0,33,75,145,117,55,38,17,8,481,323,135,235,414,475,428,406,817,643,3885,389,967,3288,5523,5053,3252,1676,1759,970,22879
LGA21010,3,11,22,20,20,20,7,8,4,117,0,0,0,0,0,0,9,0,0,5,3,3,0,3,3,3,5,0,3,28,51,38,62,71,103,129,129,81,33,693,81,169,420,412,554,677,593,282,100,3293,0,0,7,9,9,4,0,0,0,31,0,0,3,11,12,3,0,0,0,34,0,0,10,12,10,4,9,3,0,52,0,0,0,4,3,4,0,0,0,15,3,8,19,21,13,3,6,0,0,67,5,20,41,72,123,91,46,24,5,424,0,5,24,57,131,79,48,20,5,367,5,36,82,78,64,48,7,16,9,339,13,29,41,76,75,46,15,5,0,301,0,5,9,4,6,7,0,0,0,35,4,22,45,39,25,25,8,4,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,0,0,19,35,22,34,64,64,59,100,135,70,576,66,156,314,452,541,381,240,220,89,2448
LGA21110,30,88,281,175,163,87,47,22,14,913,5,12,15,3,6,5,4,6,0,64,8,57,119,120,131,105,55,33,4,638,271,350,729,568,646,506,388,305,184,3947,466,3090,9397,8279,9577,7455,5024,2407,1054,46746,0,157,368,464,392,195,74,69,22,1732,5,117,324,326,185,67,5,0,0,1023,3,67,227,215,143,69,67,69,21,890,3,62,153,170,116,47,23,11,0,583,0,32,71,73,64,14,6,4,3,265,17,339,1033,1595,1748,1098,669,459,175,7138,3,109,624,1119,1748,1436,540,299,131,6017,51,920,2428,2444,1626,790,284,296,121,8966,11,411,1328,1499,1446,1037,377,236,61,6405,28,318,592,465,356,200,97,83,48,2190,49,209,287,331,163,168,63,51,25,1340,0,19,3,9,7,5,3,8,3,57,9,105,212,267,217,158,65,39,12,1078,523,398,561,609,642,564,535,987,918,5741,695,3262,8207,9579,8856,5848,2815,2611,1547,43423
LGA21180,24,193,747,346,239,130,75,34,10,1795,16,21,40,17,17,30,27,21,3,188,8,44,180,138,118,89,73,25,5,680,552,687,1469,1063,1020,924,825,527,214,7271,915,3788,10750,8038,6431,5290,3383,1412,448,40447,0,101,285,186,81,19,5,3,0,684,14,94,302,180,58,18,4,0,0,667,8,39,214,180,181,121,83,27,11,849,0,31,55,42,23,13,3,0,0,174,0,30,59,35,29,3,0,0,0,158,13,232,563,500,455,230,83,41,16,2134,3,115,447,539,484,321,92,40,5,2046,93,875,2014,1227,767,310,82,54,10,5425,40,405,881,615,525,216,44,14,3,2750,10,141,238,130,66,22,11,6,0,637,75,379,566,452,272,128,31,20,3,1939,7,14,19,13,11,9,4,0,0,72,14,48,116,80,57,30,6,12,3,373,827,606,1145,1290,1287,1095,823,776,314,8150,1106,3098,6914,5472,4294,2536,1271,999,356,26046
LGA21270,0,0,3,8,13,10,3,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,14,19,7,28,23,52,74,68,53,35,359,22,59,174,166,252,295,194,104,62,1325,0,0,6,7,0,0,0,0,0,17,0,0,0,4,3,0,0,0,0,6,0,0,0,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,15,3,3,0,0,0,0,25,0,6,32,59,70,32,29,17,3,252,0,10,34,37,50,36,22,10,0,198,0,9,31,44,27,13,3,9,3,134,0,0,14,15,20,18,3,0,0,79,0,0,0,3,0,3,0,0,3,16,0,6,21,16,20,10,7,0,0,78,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,3,0,3,0,7,19,4,10,28,19,22,55,76,33,268,21,46,170,217,219,148,118,114,41,1098
LGA21370,6,36,71,60,70,70,46,14,8,381,0,0,3,0,0,3,7,4,0,14,3,0,6,21,19,19,11,7,0,87,146,81,147,197,260,266,272,247,106,1719,217,461,1214,1315,1490,1492,1126,606,221,8150,0,4,31,28,21,3,0,3,0,89,0,3,9,4,9,6,0,0,0,26,0,7,18,28,16,12,17,8,4,110,0,0,7,9,3,0,0,0,0,25,5,12,54,34,17,9,8,4,0,140,4,38,175,264,288,151,88,50,13,1069,0,26,122,165,206,148,76,34,10,794,18,104,223,189,121,62,30,28,5,779,21,62,157,197,145,95,20,3,3,697,0,10,27,23,19,12,5,3,0,106,30,75,123,118,84,58,21,12,0,519,3,0,0,3,0,0,0,0,0,8,0,0,11,16,10,6,3,0,0,50,112,48,82,159,133,184,252,286,122,1387,194,394,1039,1225,1060,748,518,427,162,5785
LGA21450,10,65,245,179,157,80,41,24,0,791,6,0,4,9,7,0,4,3,0,35,0,10,62,78,46,37,19,13,4,280,299,228,455,498,508,414,333,211,91,3032,511,1481,4697,4571,4061,2987,1944,822,231,21310,0,21,58,39,37,19,3,3,0,184,0,9,29,32,30,0,0,0,0,99,3,15,43,63,38,30,18,7,7,223,0,5,17,16,5,4,0,0,0,52,6,22,67,47,25,6,7,3,0,183,8,65,292,391,349,216,83,44,13,1454,0,35,215,276,362,234,73,23,11,1229,39,230,485,525,244,173,69,39,10,1816,15,150,335,316,275,148,31,6,3,1278,4,41,89,67,54,23,14,4,0,296,55,116,210,192,114,95,21,17,0,825,3,3,3,0,0,0,3,0,0,8,0,14,25,29,25,12,10,3,0,111,225,116,208,317,282,271,227,255,95,1996,353,839,2066,2318,1839,1239,553,398,143,9747
