LGA_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
LGA43790,4,89,78,23,66,52,302,19,31,33,7,18,0,114,143,74,184,7,50,6,469,98,9,78,8,8,0,201,11,0,5,0,0,0,19,7,0,6,0,3,0,14,0,0,0,0,3,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,9,16,10,14,3,52,286,216,409,49,166,61,1186,0,37,63,26,41,49,219,0,58,23,10,18,3,101,74,48,150,10,43,10,344,123,24,123,7,21,5,302,42,0,39,0,3,0,80,25,0,17,0,0,0,42,9,0,3,0,3,0,17,6,3,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
LGA43920,0,8,42,0,6,26,85,3,0,7,0,0,0,11,10,0,47,0,3,0,63,31,0,49,0,3,0,81,7,0,9,0,3,0,20,6,0,5,0,3,0,14,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,15,58,10,176,0,28,28,304,0,5,20,9,7,21,58,3,3,7,3,3,0,18,3,0,28,0,7,0,43,11,0,38,0,3,0,56,12,0,35,0,0,0,44,30,0,33,0,3,0,73,16,0,22,0,0,0,40,7,0,13,0,0,0,18,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44000,0,0,0,9,6,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,6,3,21,0,0,0,10,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,11,1400,124,123,26,124,1807,10,525,50,68,4,11,670,228,701,365,74,33,10,1415,640,380,705,34,43,16,1818,510,71,490,17,23,10,1131,675,20,448,0,12,3,1168,220,5,130,0,3,0,361,41,0,35,3,3,0,84,12,4,3,0,0,0,25,0,4,3,0,3,0,7,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,0,0,0,3,3,76,4,5,4,3,95,35,214,76,32,10,24,390,2396,3402,2440,362,177,201,8969,14,450,122,42,14,85,728,3,1048,23,78,7,18,1170,37,795,142,135,21,8,1143,142,340,265,60,29,4,835,147,92,296,21,20,6,583,544,171,514,31,33,6,1304,1361,80,735,20,44,7,2248,910,15,345,4,28,7,1313,102,5,38,0,0,0,147,21,6,13,0,3,0,51,9,7,5,0,0,0,17,3,11,3,0,0,0,16,3,3,0,0
LGA44210,0,55,58,9,28,51,196,5,10,28,0,18,0,60,69,26,111,0,21,3,234,59,9,22,0,0,0,86,9,0,4,0,0,0,12,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,15,0,10,5,31,141,107,252,19,77,55,647,0,16,44,0,22,42,116,0,29,13,3,0,0,50,19,28,75,0,13,0,138,61,14,53,0,3,0,133,37,0,37,0,3,0,79,48,3,13,0,0,0,58,5,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44340,12,132,123,74,14,115,466,11,50,56,38,30,7,186,219,45,338,24,25,10,658,442,16,459,15,39,4,969,230,4,238,3,8,4,490,375,3,270,9,8,3,667,232,0,146,0,4,3,388,82,0,49,0,3,3,137,22,0,7,0,0,0,30,4,0,4,0,0,0,14,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,15,15,16,46,26,10,12,125,1648,280,1744,185,146,157,4159,7,29,105,22,13,72,250,0,82,21,46,0,5,155,20,75,134,67,14,3,311,103,26,212,18,10,5,378,127,9,174,4,15,6,328,435,18,333,8,20,7,822,577,10,406,8,27,7,1029,403,0,245,3,17,4,669,118,0,50,0,0,0,174,50,0,13,0,0,0,64,17,0,8,0,3,0,29,3,0,3,0,0,0,6,0,0,3,0
LGA44550,0,130,53,36,16,51,287,3,53,18,7,7,0,84,43,88,102,14,15,0,266,294,59,236,11,20,0,622,188,3,138,3,11,0,345,196,0,58,0,0,6,261,65,0,17,0,0,0,83,15,0,0,0,5,0,20,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,0,13,12,19,16,3,8,3,63,815,369,649,81,83,65,2055,4,30,46,15,21,38,152,0,96,7,13,4,0,127,7,90,48,25,12,0,182,38,42,75,9,10,0,172,44,16,94,8,27,0,182,220,36,187,12,20,11,479,521,6,191,3,14,3,747,229,0,62,3,9,5,310,25,3,16,0,0,0,40,4,0,7,0,0,0,13,4,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0
LGA44620,10,364,35,35,21,37,504,168,195,41,22,47,7,471,322,339,180,26,69,8,936,488,105,167,14,29,3,799,104,0,32,0,0,0,139,49,3,11,0,4,0,64,16,0,0,0,0,0,16,3,5,0,0,0,0,4,0,0,0,0,0,0,3,0,3,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,4,0,0,0,34,18,58,29,4,9,8,124,1178,1100,499,103,176,59,3108,9,146,34,9,11,32,243,27,296,16,32,9,3,383,332,296,115,20,26,4,797,467,218,161,14,50,5,916,260,24,98,5,12,0,402,325,6,60,3,16,3,419,121,6,27,0,8,0,156,21,3,3,0,0,0,29,0,0,3,0,3,0,7,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,7,3,0,0,0
LGA44830,0,11,38,4,11,22,84,3,0,10,0,0,0,17,9,4,26,0,9,0,47,4,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,13,0,14,22,13,88,3,30,28,184,0,7,35,4,8,28,72,0,0,9,0,0,0,15,10,3,28,0,5,0,49,11,0,22,0,3,0,32,3,0,3,0,0,0,14,4,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45040,4,260,52,12,30,60,420,45,122,35,3,17,4,231,255,195,122,7,33,5,617,366,56,106,0,30,8,572,63,8,19,0,9,0,94,28,5,6,0,0,0,36,3,0,3,0,19,0,20,0,0,0,0,4,0,10,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,17,7,39,16,6,14,3,81,773,694,367,26,167,81,2110,5,74,46,15,20,35,193,6,212,19,10,7,3,260,91,174,66,17,30,5,381,278,122,111,13,18,3,549,227,16,100,0,9,0,355,404,15,86,0,14,3,517,101,3,26,4,4,0,136,5,0,9,0,0,0,17,3,0,3,0,0,0,8,3,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0
LGA45090,3,45,40,8,43,49,187,9,33,30,6,12,0,95,76,52,77,0,30,0,228,109,10,57,0,8,3,181,16,0,12,0,0,0,25,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,4,18,3,18,0,42,217,149,224,24,106,56,772,3,8,34,0,40,30,115,5,28,17,0,8,0,59,40,37,54,8,23,0,165,109,23,68,0,15,0,215,58,7,36,0,4,0,103,42,0,20,0,0,0,61,14,0,5,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,3,0,3,0,0,0,0
LGA45120,0,33,51,5,17,28,137,5,6,20,0,6,0,42,18,6,66,0,17,0,105,9,0,14,0,0,0,24,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,7,3,3,0,22,34,52,174,8,48,32,342,0,25,36,0,15,21,98,0,9,13,0,3,0,21,9,6,45,3,18,0,86,18,0,50,0,4,0,76,6,0,19,0,0,0,26,3,0,15,0,0,0,18,0,0,7,0,3,0,8,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45290,9,433,100,133,19,92,792,19,112,33,46,8,0,223,261,119,300,15,28,6,727,606,57,534,16,32,8,1249,258,23,243,0,12,4,538,428,4,274,0,10,7,731,348,0,180,0,11,0,545,124,0,81,0,6,0,206,48,0,18,0,0,0,67,22,4,9,0,0,0,35,6,0,3,0,0,0,10,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,9,3,0,0,0,12,31,57,46,35,11,17,205,2168,822,1838,260,127,132,5349,7,145,91,47,21,50,363,4,294,14,93,10,3,412,53,176,121,47,8,3,399,123,69,193,9,18,0,419,191,20,204,3,12,4,435,560,25,356,5,20,3,972,716,20,383,3,17,3,1142,577,4,253,3,5,0,843,207,0,78,0,3,0,293,57,0,21,0,0,0,80,28,3,12,0,0,0,46,10,0,5,0,0,0,25,0,0,0,0
LGA45340,8,1223,158,124,30,139,1691,21,544,62,74,17,9,725,308,736,540,165,89,13,1844,1826,485,1543,64,121,32,4072,875,31,662,4,48,9,1632,648,3,309,17,20,9,1013,164,3,70,3,3,0,248,51,0,26,0,4,0,80,3,0,4,0,0,0,10,0,6,5,0,0,0,8,0,4,3,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,5,6,67,10,4,3,3,98,48,165,117,26,30,23,403,3960,3271,3511,493,370,228,11840,13,444,182,73,23,126,858,0,890,32,112,12,6,1052,61,784,180,132,45,14,1220,239,386,417,93,92,11,1230,314,167,511,27,33,4,1061,1644,241,1093,48,79,12,3127,2487,24,1077,19,84,28,3718,754,3,236,0,8,4,1012,69,3,36,0,8,0,116,33,3,11,0,3,0,52,9,0,5,5,0,0,15,3,4,0,0,0,0,14,0,0,0,0
LGA45400,0,0,12,0,7,3,27,0,0,7,0,0,0,5,0,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,9,28,0,6,3,52,0,4,10,0,3,3,25,0,0,0,0,0,0,3,0,4,10,0,4,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA45540,0,18,10,3,13,9,57,0,6,9,0,4,0,27,7,3,31,0,4,3,50,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,26,66,9,17,11,141,0,9,13,0,12,3,40,0,4,0,0,4,0,17,24,4,23,0,3,0,57,6,0,12,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0
LGA45680,8,1348,68,108,13,88,1637,40,611,24,45,25,11,752,616,1171,438,98,99,29,2443,1165,424,667,27,90,25,2394,281,7,150,3,18,8,468,164,11,75,0,3,3,251,17,0,20,0,7,0,50,11,0,6,0,0,0,17,0,5,0,0,0,0,7,0,11,0,0,0,0,9,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,91,6,5,3,3,121,37,201,49,13,18,12,335,2349,3883,1507,304,279,177,8505,15,479,72,18,7,60,659,10,1042,15,53,14,10,1142,120,894,107,109,52,11,1303,585,494,317,56,80,11,1549,643,254,342,11,138,7,1399,1573,100,525,15,91,11,2320,1124,19,290,3,47,9,1494,104,5,49,0,3,4,168,14,0,10,0,3,0,21,0,3,0,0,0,0,5,0,3,3,0,0,0,7,0,5,0,0,0,3,9,0,4,0,0
LGA45890,23,2236,187,229,39,182,2898,28,905,94,120,15,12,1183,617,1250,804,169,155,30,3034,1257,711,1152,77,186,32,3418,609,152,511,17,49,10,1354,781,40,432,4,43,17,1314,256,13,149,10,7,3,435,51,4,31,0,0,0,93,13,3,12,3,0,0,28,5,13,3,0,3,0,22,4,0,6,0,3,0,11,5,0,0,0,0,0,8,0,4,0,0,0,0,3,12,124,3,0,6,0,151,75,293,113,52,32,29,586,3747,5760,3504,675,532,318,14533,19,715,176,68,19,119,1122,16,1704,51,162,14,10,1961,75,1255,276,244,44,17,1918,368,595,552,111,72,17,1719,412,232,509,33,120,15,1322,1227,360,828,49,133,22,2615,2001,154,980,24,148,22,3331,1012,26,366,3,39,8,1447,111,3,51,3,5,4,174,32,9,21,0,0,0,61,7,9,13,0,0,0,31,4,13,3,0,0,0,24,0,3,3,0
LGA46090,4,266,28,27,25,34,384,17,117,25,11,23,0,197,250,302,120,5,60,10,753,117,78,38,0,8,3,243,19,4,6,0,3,0,33,21,0,4,0,6,0,28,5,3,3,0,0,0,9,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,10,62,14,29,22,3,135,446,853,236,67,159,57,1824,9,96,25,10,18,28,187,4,170,12,13,5,4,200,71,194,63,11,56,5,399,234,153,77,4,41,3,511,85,46,29,0,7,0,175,124,14,20,0,6,0,164,78,4,8,0,0,0,93,24,0,7,0,0,0,33,3,0,0,0,5,0,8,0,0,0,0,5,0,12,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0
LGA46300,3,220,39,18,17,33,334,12,102,21,5,16,3,162,113,148,138,10,28,8,438,183,100,167,0,26,3,483,76,8,49,0,4,0,129,78,0,35,0,0,0,114,48,3,12,0,5,0,72,13,0,3,0,4,0,20,0,0,0,0,0,0,4,0,3,3,0,0,0,10,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,8,3,0,0,20,18,32,21,0,12,3,83,538,628,490,37,118,59,1872,0,84,22,8,10,22,136,8,160,13,7,3,3,188,45,152,77,12,15,3,298,190,94,132,3,31,3,452,61,37,69,0,17,3,193,177,15,90,0,7,0,294,174,4,76,0,10,0,264,48,0,18,0,4,3,75,5,0,3,0,0,0,7,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA46450,11,352,55,16,27,33,497,45,121,27,11,12,0,222,311,186,145,7,46,3,699,147,21,43,0,7,0,217,17,0,11,0,0,0,35,12,0,3,0,0,0,11,0,3,3,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,30,0,0,0,0,40,4,51,8,0,0,3,71,556,765,299,28,106,49,1803,3,132,36,0,7,34,225,8,258,15,4,6,6,300,144,189,85,14,31,3,463,392,76,121,11,43,3,648,108,15,30,3,9,0,168,133,4,22,0,3,0,164,37,0,13,0,7,0,63,12,3,4,0,4,0,25,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
LGA46510,3,133,38,52,0,43,271,5,40,23,26,4,0,91,148,43,180,22,24,0,407,276,25,251,6,15,3,580,143,3,135,0,8,0,284,185,7,139,0,9,0,341,111,0,75,0,0,0,185,36,0,12,0,3,0,50,7,0,6,0,0,0,15,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,13,16,17,9,3,3,58,926,269,882,111,60,48,2302,3,44,44,16,5,31,138,3,88,7,26,3,0,125,16,47,50,30,4,0,141,82,30,106,6,15,0,235,89,12,100,4,12,0,210,292,11,174,5,22,3,506,329,3,188,0,10,0,536,246,0,123,0,5,0,380,64,3,25,0,3,0,94,17,0,6,0,0,0,20,0,0,0,0,0,0,0,3,0,7,0,0,0,9,0,0,0,0
LGA46670,3,77,48,25,43,31,220,21,29,35,9,25,0,124,137,61,169,3,65,0,442,100,7,70,0,15,0,190,15,0,7,0,0,0,20,11,0,5,0,0,0,15,3,0,0,0,3,0,5,3,0,0,0,0,0,4,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,10,6,18,9,0,8,8,52,296,204,340,40,163,46,1094,0,28,28,5,24,24,119,7,48,16,40,8,3,122,84,46,103,11,35,4,278,182,31,108,0,22,4,350,42,3,31,0,0,3,74,33,0,14,0,3,0,53,18,0,9,0,4,0,33,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA46860,0,5,10,0,5,16,34,0,4,3,0,0,0,12,13,9,18,0,6,0,42,17,0,7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,11,33,16,47,3,23,16,141,0,4,8,0,8,14,29,0,3,0,0,0,0,3,7,3,8,0,3,0,29,11,6,18,0,0,0,36,10,0,3,0,0,0,21,14,0,4,0,0,0,28,3,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA46970,4,0,5,0,55,12,73,3,0,0,0,61,0,63,5,6,3,0,198,0,214,5,4,3,0,20,0,32,11,0,6,0,4,0,19,52,0,10,0,12,0,71,78,0,8,0,10,0,101,72,0,16,0,4,0,98,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,27,0,45,247,13,60,0,386,11,720,3,0,0,0,43,6,57,0,0,0,0,23,0,21,3,3,0,0,185,0,186,5,17,6,0,152,0,175,0,8,0,0,14,0,23,7,0,0,0,10,0,26,31,0,17,0,8,0,56,115,0,15,0,18,0,149,93,0,18,0,12,0,115,40,0,5,0,4,0,50,12,0,0,0,3,0,15,0,0,0,0,0,0,3,0,0,0,0
LGA47140,32,1085,144,67,16,110,1459,23,520,35,64,7,11,661,437,853,515,125,100,23,2055,1389,572,1253,72,161,30,3477,658,60,493,14,52,8,1289,457,22,216,39,32,7,760,143,7,71,11,28,0,264,44,0,19,3,8,0,80,7,7,0,0,5,0,18,0,3,0,0,0,0,10,0,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,68,4,0,3,3,95,49,197,112,34,30,31,460,3243,3405,2875,430,449,227,10632,10,456,148,50,17,70,755,3,858,18,60,18,8,955,72,822,188,118,25,4,1230,360,427,464,80,87,17,1432,410,199,501,42,103,7,1257,1296,311,922,49,153,15,2747,2131,48,822,31,124,17,3180,508,5,144,9,28,0,696,95,0,36,5,6,0,143,25,3,10,0,5,0,45,6,7,3,0,0,0,16,3,5,0,0,0,0,9,0,3,3,0
