LGA_NAME16	Year	CountryOfBirth	Sex	persons
Balranald (A)	2006	VNM	F	0
Balranald (A)	2006	VNM	M	0
Balranald (A)	2006	ZAF	F	0
Balranald (A)	2006	ZAF	M	0
Balranald (A)	2006	ZWE	F	0
Balranald (A)	2006	ZWE	M	3
Balranald (A)	2011		F	91
Balranald (A)	2011		M	114
Balranald (A)	2011	AUS	F	933
Balranald (A)	2011	AUS	M	1001
Balranald (A)	2011	CAN	F	0
Balranald (A)	2011	CAN	M	0
Balranald (A)	2011	CHN	F	3
Balranald (A)	2011	CHN	M	0
Balranald (A)	2011	DEU	F	4
Balranald (A)	2011	DEU	M	0
Balranald (A)	2011	EGY	F	0
Balranald (A)	2011	EGY	M	0
Balranald (A)	2011	FJI	F	6
Balranald (A)	2011	FJI	M	3
Balranald (A)	2011	GBR	F	11
Balranald (A)	2011	GBR	M	7
Balranald (A)	2011	GRC	F	0
Balranald (A)	2011	GRC	M	3
Balranald (A)	2011	HKG	F	3
Balranald (A)	2011	HKG	M	0
Balranald (A)	2011	HRV	F	0
Balranald (A)	2011	HRV	M	0
Balranald (A)	2011	IDN	F	0
Balranald (A)	2011	IDN	M	0
Balranald (A)	2011	IND	F	0
Balranald (A)	2011	IND	M	3
Balranald (A)	2011	IRL	F	3
Balranald (A)	2011	IRL	M	0
Balranald (A)	2011	IRN	F	0
Balranald (A)	2011	IRN	M	0
Balranald (A)	2011	IRQ	F	0
Balranald (A)	2011	IRQ	M	0
Balranald (A)	2011	ITA	F	21
Balranald (A)	2011	ITA	M	17
Balranald (A)	2011	JPN	F	0
Balranald (A)	2011	JPN	M	0
Balranald (A)	2011	KOR	F	3
Balranald (A)	2011	KOR	M	0
Balranald (A)	2011	LBN	F	0
Balranald (A)	2011	LBN	M	0
Balranald (A)	2011	LKA	F	0
Balranald (A)	2011	LKA	M	0
Balranald (A)	2011	MKD	F	0
Balranald (A)	2011	MKD	M	0
Balranald (A)	2011	MLT	F	0
Balranald (A)	2011	MLT	M	0
Balranald (A)	2011	MYS	F	0
Balranald (A)	2011	MYS	M	0
Balranald (A)	2011	NLD	F	0
Balranald (A)	2011	NLD	M	0
Balranald (A)	2011	NZL	F	12
Balranald (A)	2011	NZL	M	6
Balranald (A)	2011	PAK	F	0
Balranald (A)	2011	PAK	M	0
Balranald (A)	2011	PHL	F	0
Balranald (A)	2011	PHL	M	0
Balranald (A)	2011	POL	F	0
Balranald (A)	2011	POL	M	0
Balranald (A)	2011	SGP	F	0
Balranald (A)	2011	SGP	M	0
Balranald (A)	2011	THA	F	5
Balranald (A)	2011	THA	M	0
Balranald (A)	2011	TUR	F	0
Balranald (A)	2011	TUR	M	0
Balranald (A)	2011	USA	F	4
Balranald (A)	2011	USA	M	3
Balranald (A)	2011	VNM	F	0
Balranald (A)	2011	VNM	M	3
Balranald (A)	2011	ZAF	F	0
Balranald (A)	2011	ZAF	M	0
Balranald (A)	2011	ZWE	F	0
Balranald (A)	2011	ZWE	M	3
Balranald (A)	2016		F	154
Balranald (A)	2016		M	161
Balranald (A)	2016	AUS	F	900
Balranald (A)	2016	AUS	M	965
Balranald (A)	2016	CAN	F	0
Balranald (A)	2016	CAN	M	0
Balranald (A)	2016	CHN	F	0
Balranald (A)	2016	CHN	M	3
Balranald (A)	2016	DEU	F	0
Balranald (A)	2016	DEU	M	0
Balranald (A)	2016	EGY	F	0
Balranald (A)	2016	EGY	M	0
Balranald (A)	2016	FJI	F	4
Balranald (A)	2016	FJI	M	4
Balranald (A)	2016	GBR	F	8
Balranald (A)	2016	GBR	M	12
Balranald (A)	2016	GRC	F	0
Balranald (A)	2016	GRC	M	0
Balranald (A)	2016	HKG	F	0
Balranald (A)	2016	HKG	M	0
Balranald (A)	2016	HRV	F	0
Balranald (A)	2016	HRV	M	0
Balranald (A)	2016	IDN	F	0
Balranald (A)	2016	IDN	M	0
Balranald (A)	2016	IND	F	4
Balranald (A)	2016	IND	M	3
Balranald (A)	2016	IRL	F	5
Balranald (A)	2016	IRL	M	0
Balranald (A)	2016	IRN	F	0
Balranald (A)	2016	IRN	M	0
Balranald (A)	2016	IRQ	F	0
Balranald (A)	2016	IRQ	M	0
Balranald (A)	2016	ITA	F	14
Balranald (A)	2016	ITA	M	9
Balranald (A)	2016	JPN	F	0
Balranald (A)	2016	JPN	M	0
Balranald (A)	2016	KOR	F	3
Balranald (A)	2016	KOR	M	0
Balranald (A)	2016	LBN	F	0
Balranald (A)	2016	LBN	M	0
Balranald (A)	2016	LKA	F	0
Balranald (A)	2016	LKA	M	0
Balranald (A)	2016	MKD	F	0
Balranald (A)	2016	MKD	M	0
Balranald (A)	2016	MLT	F	0
Balranald (A)	2016	MLT	M	0
Balranald (A)	2016	MYS	F	4
Balranald (A)	2016	MYS	M	4
Balranald (A)	2016	NLD	F	0
Balranald (A)	2016	NLD	M	0
Balranald (A)	2016	NZL	F	4
Balranald (A)	2016	NZL	M	3
Balranald (A)	2016	PAK	F	0
Balranald (A)	2016	PAK	M	0
Balranald (A)	2016	PHL	F	3
Balranald (A)	2016	PHL	M	0
Balranald (A)	2016	POL	F	0
Balranald (A)	2016	POL	M	0
Balranald (A)	2016	SGP	F	0
Balranald (A)	2016	SGP	M	0
Balranald (A)	2016	THA	F	7
Balranald (A)	2016	THA	M	0
Balranald (A)	2016	TUR	F	0
Balranald (A)	2016	TUR	M	0
Balranald (A)	2016	USA	F	4
Balranald (A)	2016	USA	M	3
Balranald (A)	2016	VNM	F	0
Balranald (A)	2016	VNM	M	0
Balranald (A)	2016	ZAF	F	0
Balranald (A)	2016	ZAF	M	0
Balranald (A)	2016	ZWE	F	0
Balranald (A)	2016	ZWE	M	0
Bathurst Regional (A)	2006		F	1012
Bathurst Regional (A)	2006		M	1050
Bathurst Regional (A)	2006	AUS	F	15690
Bathurst Regional (A)	2006	AUS	M	15706
Bathurst Regional (A)	2006	CAN	F	15
Bathurst Regional (A)	2006	CAN	M	15
Bathurst Regional (A)	2006	CHN	F	25
Bathurst Regional (A)	2006	CHN	M	42
Bathurst Regional (A)	2006	DEU	F	66
Bathurst Regional (A)	2006	DEU	M	64
Bathurst Regional (A)	2006	EGY	F	0
Bathurst Regional (A)	2006	EGY	M	5
Bathurst Regional (A)	2006	FJI	F	19
Bathurst Regional (A)	2006	FJI	M	15
Bathurst Regional (A)	2006	GBR	F	482
Bathurst Regional (A)	2006	GBR	M	474
Bathurst Regional (A)	2006	GRC	F	5
Bathurst Regional (A)	2006	GRC	M	13
Bathurst Regional (A)	2006	HKG	F	8
Bathurst Regional (A)	2006	HKG	M	18
Bathurst Regional (A)	2006	HRV	F	7
Bathurst Regional (A)	2006	HRV	M	10
Bathurst Regional (A)	2006	IDN	F	9
Bathurst Regional (A)	2006	IDN	M	4
Bathurst Regional (A)	2006	IND	F	19
Bathurst Regional (A)	2006	IND	M	20
Bathurst Regional (A)	2006	IRL	F	20
Bathurst Regional (A)	2006	IRL	M	23
Bathurst Regional (A)	2006	IRN	F	0
Bathurst Regional (A)	2006	IRN	M	3
Bathurst Regional (A)	2006	IRQ	F	3
Bathurst Regional (A)	2006	IRQ	M	3
Bathurst Regional (A)	2006	ITA	F	16
Bathurst Regional (A)	2006	ITA	M	24
Bathurst Regional (A)	2006	JPN	F	13
Bathurst Regional (A)	2006	JPN	M	14
Bathurst Regional (A)	2006	KOR	F	14
Bathurst Regional (A)	2006	KOR	M	25
Bathurst Regional (A)	2006	LBN	F	16
Bathurst Regional (A)	2006	LBN	M	35
Bathurst Regional (A)	2006	LKA	F	11
Bathurst Regional (A)	2006	LKA	M	3
Bathurst Regional (A)	2006	MKD	F	4
Bathurst Regional (A)	2006	MKD	M	3
Bathurst Regional (A)	2006	MLT	F	13
Bathurst Regional (A)	2006	MLT	M	14
Bathurst Regional (A)	2006	MYS	F	15
Bathurst Regional (A)	2006	MYS	M	12
Bathurst Regional (A)	2006	NLD	F	50
Bathurst Regional (A)	2006	NLD	M	68
Bathurst Regional (A)	2006	NZL	F	154
Bathurst Regional (A)	2006	NZL	M	183
Bathurst Regional (A)	2006	PAK	F	3
Bathurst Regional (A)	2006	PAK	M	0
Bathurst Regional (A)	2006	PHL	F	47
Bathurst Regional (A)	2006	PHL	M	23
Bathurst Regional (A)	2006	POL	F	12
Bathurst Regional (A)	2006	POL	M	9
Bathurst Regional (A)	2006	SGP	F	10
Bathurst Regional (A)	2006	SGP	M	10
Bathurst Regional (A)	2006	THA	F	4
Bathurst Regional (A)	2006	THA	M	5
Bathurst Regional (A)	2006	TUR	F	0
Bathurst Regional (A)	2006	TUR	M	3
Bathurst Regional (A)	2006	USA	F	35
Bathurst Regional (A)	2006	USA	M	36
Bathurst Regional (A)	2006	VNM	F	6
Bathurst Regional (A)	2006	VNM	M	15
Bathurst Regional (A)	2006	ZAF	F	32
Bathurst Regional (A)	2006	ZAF	M	43
Bathurst Regional (A)	2006	ZWE	F	6
Bathurst Regional (A)	2006	ZWE	M	0
Bathurst Regional (A)	2011		F	1239
Bathurst Regional (A)	2011		M	1358
Bathurst Regional (A)	2011	AUS	F	16643
Bathurst Regional (A)	2011	AUS	M	16527
Bathurst Regional (A)	2011	CAN	F	27
Bathurst Regional (A)	2011	CAN	M	25
Bathurst Regional (A)	2011	CHN	F	51
Bathurst Regional (A)	2011	CHN	M	65
Bathurst Regional (A)	2011	DEU	F	55
Bathurst Regional (A)	2011	DEU	M	61
Bathurst Regional (A)	2011	EGY	F	5
Bathurst Regional (A)	2011	EGY	M	13
Bathurst Regional (A)	2011	FJI	F	20
Bathurst Regional (A)	2011	FJI	M	27
Bathurst Regional (A)	2011	GBR	F	479
Bathurst Regional (A)	2011	GBR	M	529
Bathurst Regional (A)	2011	GRC	F	7
Bathurst Regional (A)	2011	GRC	M	7
Bathurst Regional (A)	2011	HKG	F	10
Bathurst Regional (A)	2011	HKG	M	13
Bathurst Regional (A)	2011	HRV	F	8
Bathurst Regional (A)	2011	HRV	M	11
Bathurst Regional (A)	2011	IDN	F	6
Bathurst Regional (A)	2011	IDN	M	5
Bathurst Regional (A)	2011	IND	F	28
Bathurst Regional (A)	2011	IND	M	42
Bathurst Regional (A)	2011	IRL	F	26
Bathurst Regional (A)	2011	IRL	M	27
Bathurst Regional (A)	2011	IRN	F	5
Bathurst Regional (A)	2011	IRN	M	7
Bathurst Regional (A)	2011	IRQ	F	3
Bathurst Regional (A)	2011	IRQ	M	7
Bathurst Regional (A)	2011	ITA	F	15
Bathurst Regional (A)	2011	ITA	M	33
Bathurst Regional (A)	2011	JPN	F	9
Bathurst Regional (A)	2011	JPN	M	8
Bathurst Regional (A)	2011	KOR	F	9
Bathurst Regional (A)	2011	KOR	M	13
Bathurst Regional (A)	2011	LBN	F	20
Bathurst Regional (A)	2011	LBN	M	32
Bathurst Regional (A)	2011	LKA	F	18
Bathurst Regional (A)	2011	LKA	M	22
Bathurst Regional (A)	2011	MKD	F	0
Bathurst Regional (A)	2011	MKD	M	3
Bathurst Regional (A)	2011	MLT	F	13
Bathurst Regional (A)	2011	MLT	M	12
Bathurst Regional (A)	2011	MYS	F	19
Bathurst Regional (A)	2011	MYS	M	14
Bathurst Regional (A)	2011	NLD	F	51
Bathurst Regional (A)	2011	NLD	M	58
Bathurst Regional (A)	2011	NZL	F	206
Bathurst Regional (A)	2011	NZL	M	250
Bathurst Regional (A)	2011	PAK	F	0
Bathurst Regional (A)	2011	PAK	M	7
Bathurst Regional (A)	2011	PHL	F	64
Bathurst Regional (A)	2011	PHL	M	30
Bathurst Regional (A)	2011	POL	F	9
Bathurst Regional (A)	2011	POL	M	7
Bathurst Regional (A)	2011	SGP	F	15
Bathurst Regional (A)	2011	SGP	M	5
Bathurst Regional (A)	2011	THA	F	12
Bathurst Regional (A)	2011	THA	M	11
Bathurst Regional (A)	2011	TUR	F	3
Bathurst Regional (A)	2011	TUR	M	6
Bathurst Regional (A)	2011	USA	F	32
Bathurst Regional (A)	2011	USA	M	31
Bathurst Regional (A)	2011	VNM	F	15
Bathurst Regional (A)	2011	VNM	M	28
Bathurst Regional (A)	2011	ZAF	F	45
Bathurst Regional (A)	2011	ZAF	M	43
Bathurst Regional (A)	2011	ZWE	F	10
Bathurst Regional (A)	2011	ZWE	M	4
Bathurst Regional (A)	2016		F	1896
Bathurst Regional (A)	2016		M	1813
Bathurst Regional (A)	2016	AUS	F	17206
Bathurst Regional (A)	2016	AUS	M	17332
Bathurst Regional (A)	2016	CAN	F	32
Bathurst Regional (A)	2016	CAN	M	25
Bathurst Regional (A)	2016	CHN	F	57
Bathurst Regional (A)	2016	CHN	M	61
Bathurst Regional (A)	2016	DEU	F	55
Bathurst Regional (A)	2016	DEU	M	50
Bathurst Regional (A)	2016	EGY	F	3
Bathurst Regional (A)	2016	EGY	M	19
Bathurst Regional (A)	2016	FJI	F	20
Bathurst Regional (A)	2016	FJI	M	29
Bathurst Regional (A)	2016	GBR	F	514
Bathurst Regional (A)	2016	GBR	M	509
Bathurst Regional (A)	2016	GRC	F	7
Bathurst Regional (A)	2016	GRC	M	12
Bathurst Regional (A)	2016	HKG	F	7
Bathurst Regional (A)	2016	HKG	M	13
Bathurst Regional (A)	2016	HRV	F	11
Bathurst Regional (A)	2016	HRV	M	12
Bathurst Regional (A)	2016	IDN	F	13
Bathurst Regional (A)	2016	IDN	M	4
Bathurst Regional (A)	2016	IND	F	79
Bathurst Regional (A)	2016	IND	M	93
Bathurst Regional (A)	2016	IRL	F	28
Bathurst Regional (A)	2016	IRL	M	31
Bathurst Regional (A)	2016	IRN	F	13
Bathurst Regional (A)	2016	IRN	M	11
Bathurst Regional (A)	2016	IRQ	F	8
Bathurst Regional (A)	2016	IRQ	M	14
Bathurst Regional (A)	2016	ITA	F	19
Bathurst Regional (A)	2016	ITA	M	25
Bathurst Regional (A)	2016	JPN	F	12
Bathurst Regional (A)	2016	JPN	M	13
Bathurst Regional (A)	2016	KOR	F	9
Bathurst Regional (A)	2016	KOR	M	20
Bathurst Regional (A)	2016	LBN	F	14
Bathurst Regional (A)	2016	LBN	M	27
Bathurst Regional (A)	2016	LKA	F	31
Bathurst Regional (A)	2016	LKA	M	24
Bathurst Regional (A)	2016	MKD	F	0
Bathurst Regional (A)	2016	MKD	M	3
Bathurst Regional (A)	2016	MLT	F	8
Bathurst Regional (A)	2016	MLT	M	10
Bathurst Regional (A)	2016	MYS	F	20
Bathurst Regional (A)	2016	MYS	M	22
Bathurst Regional (A)	2016	NLD	F	60
Bathurst Regional (A)	2016	NLD	M	50
Bathurst Regional (A)	2016	NZL	F	201
Bathurst Regional (A)	2016	NZL	M	234
Bathurst Regional (A)	2016	PAK	F	14
Bathurst Regional (A)	2016	PAK	M	18
Bathurst Regional (A)	2016	PHL	F	95
Bathurst Regional (A)	2016	PHL	M	61
Bathurst Regional (A)	2016	POL	F	11
Bathurst Regional (A)	2016	POL	M	7
Bathurst Regional (A)	2016	SGP	F	14
Bathurst Regional (A)	2016	SGP	M	11
Bathurst Regional (A)	2016	THA	F	36
Bathurst Regional (A)	2016	THA	M	15
Bathurst Regional (A)	2016	TUR	F	0
Bathurst Regional (A)	2016	TUR	M	0
Bathurst Regional (A)	2016	USA	F	41
Bathurst Regional (A)	2016	USA	M	35
Bathurst Regional (A)	2016	VNM	F	24
Bathurst Regional (A)	2016	VNM	M	38
Bathurst Regional (A)	2016	ZAF	F	54
Bathurst Regional (A)	2016	ZAF	M	52
Bathurst Regional (A)	2016	ZWE	F	13
Bathurst Regional (A)	2016	ZWE	M	8
Bega Valley (A)	2006		F	993
Bega Valley (A)	2006		M	1032
Bega Valley (A)	2006	AUS	F	13118
Bega Valley (A)	2006	AUS	M	12752
Bega Valley (A)	2006	CAN	F	26
Bega Valley (A)	2006	CAN	M	22
Bega Valley (A)	2006	CHN	F	12
Bega Valley (A)	2006	CHN	M	12
Bega Valley (A)	2006	DEU	F	132
Bega Valley (A)	2006	DEU	M	115
Bega Valley (A)	2006	EGY	F	3
Bega Valley (A)	2006	EGY	M	11
Bega Valley (A)	2006	FJI	F	7
Bega Valley (A)	2006	FJI	M	6
Bega Valley (A)	2006	GBR	F	870
Bega Valley (A)	2006	GBR	M	801
Bega Valley (A)	2006	GRC	F	4
Bega Valley (A)	2006	GRC	M	10
Bega Valley (A)	2006	HKG	F	5
Bega Valley (A)	2006	HKG	M	4
Bega Valley (A)	2006	HRV	F	12
Bega Valley (A)	2006	HRV	M	11
Bega Valley (A)	2006	IDN	F	7
Bega Valley (A)	2006	IDN	M	7
Bega Valley (A)	2006	IND	F	12
Bega Valley (A)	2006	IND	M	8
Bega Valley (A)	2006	IRL	F	20
Bega Valley (A)	2006	IRL	M	24
Bega Valley (A)	2006	IRN	F	0
Bega Valley (A)	2006	IRN	M	3
Bega Valley (A)	2006	IRQ	F	0
Bega Valley (A)	2006	IRQ	M	3
Bega Valley (A)	2006	ITA	F	19
Bega Valley (A)	2006	ITA	M	37
Bega Valley (A)	2006	JPN	F	13
Bega Valley (A)	2006	JPN	M	7
Bega Valley (A)	2006	KOR	F	4
Bega Valley (A)	2006	KOR	M	0
Bega Valley (A)	2006	LBN	F	3
Bega Valley (A)	2006	LBN	M	0
Bega Valley (A)	2006	LKA	F	6
Bega Valley (A)	2006	LKA	M	3
Bega Valley (A)	2006	MKD	F	0
Bega Valley (A)	2006	MKD	M	0
Bega Valley (A)	2006	MLT	F	16
Bega Valley (A)	2006	MLT	M	23
Bega Valley (A)	2006	MYS	F	7
Bega Valley (A)	2006	MYS	M	4
Bega Valley (A)	2006	NLD	F	130
Bega Valley (A)	2006	NLD	M	98
Bega Valley (A)	2006	NZL	F	175
Bega Valley (A)	2006	NZL	M	180
Bega Valley (A)	2006	PAK	F	3
Bega Valley (A)	2006	PAK	M	0
Bega Valley (A)	2006	PHL	F	56
Bega Valley (A)	2006	PHL	M	9
Bega Valley (A)	2006	POL	F	13
Bega Valley (A)	2006	POL	M	12
Bega Valley (A)	2006	SGP	F	3
Bega Valley (A)	2006	SGP	M	5
Bega Valley (A)	2006	THA	F	9
Bega Valley (A)	2006	THA	M	0
Bega Valley (A)	2006	TUR	F	0
Bega Valley (A)	2006	TUR	M	0
Bega Valley (A)	2006	USA	F	46
Bega Valley (A)	2006	USA	M	34
Bega Valley (A)	2006	VNM	F	6
Bega Valley (A)	2006	VNM	M	15
Bega Valley (A)	2006	ZAF	F	34
Bega Valley (A)	2006	ZAF	M	31
Bega Valley (A)	2006	ZWE	F	3
Bega Valley (A)	2006	ZWE	M	5
Bega Valley (A)	2011		F	1026
Bega Valley (A)	2011		M	1019
Bega Valley (A)	2011	AUS	F	13483
Bega Valley (A)	2011	AUS	M	13062
Bega Valley (A)	2011	CAN	F	28
Bega Valley (A)	2011	CAN	M	25
Bega Valley (A)	2011	CHN	F	11
Bega Valley (A)	2011	CHN	M	13
Bega Valley (A)	2011	DEU	F	138
Bega Valley (A)	2011	DEU	M	112
Bega Valley (A)	2011	EGY	F	3
Bega Valley (A)	2011	EGY	M	6
Bega Valley (A)	2011	FJI	F	11
Bega Valley (A)	2011	FJI	M	9
Bega Valley (A)	2011	GBR	F	863
Bega Valley (A)	2011	GBR	M	845
Bega Valley (A)	2011	GRC	F	9
Bega Valley (A)	2011	GRC	M	9
Bega Valley (A)	2011	HKG	F	4
Bega Valley (A)	2011	HKG	M	7
Bega Valley (A)	2011	HRV	F	10
Bega Valley (A)	2011	HRV	M	13
Bega Valley (A)	2011	IDN	F	8
Bega Valley (A)	2011	IDN	M	10
Bega Valley (A)	2011	IND	F	14
Bega Valley (A)	2011	IND	M	18
Bega Valley (A)	2011	IRL	F	27
Bega Valley (A)	2011	IRL	M	29
Bega Valley (A)	2011	IRN	F	3
Bega Valley (A)	2011	IRN	M	4
Bega Valley (A)	2011	IRQ	F	0
Bega Valley (A)	2011	IRQ	M	0
Bega Valley (A)	2011	ITA	F	16
Bega Valley (A)	2011	ITA	M	46
Bega Valley (A)	2011	JPN	F	18
Bega Valley (A)	2011	JPN	M	11
Bega Valley (A)	2011	KOR	F	8
Bega Valley (A)	2011	KOR	M	3
Bega Valley (A)	2011	LBN	F	3
Bega Valley (A)	2011	LBN	M	0
Bega Valley (A)	2011	LKA	F	8
Bega Valley (A)	2011	LKA	M	3
Bega Valley (A)	2011	MKD	F	0
Bega Valley (A)	2011	MKD	M	0
Bega Valley (A)	2011	MLT	F	14
Bega Valley (A)	2011	MLT	M	25
Bega Valley (A)	2011	MYS	F	14
Bega Valley (A)	2011	MYS	M	5
Bega Valley (A)	2011	NLD	F	123
Bega Valley (A)	2011	NLD	M	102
Bega Valley (A)	2011	NZL	F	197
Bega Valley (A)	2011	NZL	M	183
Bega Valley (A)	2011	PAK	F	3
Bega Valley (A)	2011	PAK	M	0
Bega Valley (A)	2011	PHL	F	68
Bega Valley (A)	2011	PHL	M	12
Bega Valley (A)	2011	POL	F	13
Bega Valley (A)	2011	POL	M	13
Bega Valley (A)	2011	SGP	F	6
Bega Valley (A)	2011	SGP	M	3
Bega Valley (A)	2011	THA	F	20
Bega Valley (A)	2011	THA	M	0
Bega Valley (A)	2011	TUR	F	0
Bega Valley (A)	2011	TUR	M	0
Bega Valley (A)	2011	USA	F	77
Bega Valley (A)	2011	USA	M	55
Bega Valley (A)	2011	VNM	F	13
Bega Valley (A)	2011	VNM	M	5
Bega Valley (A)	2011	ZAF	F	43
Bega Valley (A)	2011	ZAF	M	39
Bega Valley (A)	2011	ZWE	F	4
Bega Valley (A)	2011	ZWE	M	5
Bega Valley (A)	2016		F	1760
Bega Valley (A)	2016		M	1638
Bega Valley (A)	2016	AUS	F	13479
Bega Valley (A)	2016	AUS	M	12969
Bega Valley (A)	2016	CAN	F	30
Bega Valley (A)	2016	CAN	M	28
Bega Valley (A)	2016	CHN	F	22
Bega Valley (A)	2016	CHN	M	11
Bega Valley (A)	2016	DEU	F	121
Bega Valley (A)	2016	DEU	M	112
Bega Valley (A)	2016	EGY	F	8
Bega Valley (A)	2016	EGY	M	10
Bega Valley (A)	2016	FJI	F	7
Bega Valley (A)	2016	FJI	M	5
Bega Valley (A)	2016	GBR	F	829
Bega Valley (A)	2016	GBR	M	847
Bega Valley (A)	2016	GRC	F	6
Bega Valley (A)	2016	GRC	M	9
Bega Valley (A)	2016	HKG	F	3
Bega Valley (A)	2016	HKG	M	3
Bega Valley (A)	2016	HRV	F	3
Bega Valley (A)	2016	HRV	M	8
Bega Valley (A)	2016	IDN	F	9
Bega Valley (A)	2016	IDN	M	10
Bega Valley (A)	2016	IND	F	21
Bega Valley (A)	2016	IND	M	22
Bega Valley (A)	2016	IRL	F	32
Bega Valley (A)	2016	IRL	M	30
Bega Valley (A)	2016	IRN	F	3
Bega Valley (A)	2016	IRN	M	4
Bega Valley (A)	2016	IRQ	F	0
Bega Valley (A)	2016	IRQ	M	0
Bega Valley (A)	2016	ITA	F	13
Bega Valley (A)	2016	ITA	M	38
Bega Valley (A)	2016	JPN	F	14
Bega Valley (A)	2016	JPN	M	11
Bega Valley (A)	2016	KOR	F	9
Bega Valley (A)	2016	KOR	M	6
Bega Valley (A)	2016	LBN	F	0
Bega Valley (A)	2016	LBN	M	3
Bega Valley (A)	2016	LKA	F	4
Bega Valley (A)	2016	LKA	M	7
Bega Valley (A)	2016	MKD	F	0
Bega Valley (A)	2016	MKD	M	0
Bega Valley (A)	2016	MLT	F	13
Bega Valley (A)	2016	MLT	M	19
Bega Valley (A)	2016	MYS	F	17
Bega Valley (A)	2016	MYS	M	13
Bega Valley (A)	2016	NLD	F	106
Bega Valley (A)	2016	NLD	M	95
Bega Valley (A)	2016	NZL	F	186
Bega Valley (A)	2016	NZL	M	189
Bega Valley (A)	2016	PAK	F	3
Bega Valley (A)	2016	PAK	M	0
Bega Valley (A)	2016	PHL	F	93
Bega Valley (A)	2016	PHL	M	26
Bega Valley (A)	2016	POL	F	12
Bega Valley (A)	2016	POL	M	13
Bega Valley (A)	2016	SGP	F	5
Bega Valley (A)	2016	SGP	M	12
Bega Valley (A)	2016	THA	F	43
Bega Valley (A)	2016	THA	M	17
Bega Valley (A)	2016	TUR	F	0
Bega Valley (A)	2016	TUR	M	5
Bega Valley (A)	2016	USA	F	73
Bega Valley (A)	2016	USA	M	59
Bega Valley (A)	2016	VNM	F	12
Bega Valley (A)	2016	VNM	M	8
Bega Valley (A)	2016	ZAF	F	42
Bega Valley (A)	2016	ZAF	M	42
Bega Valley (A)	2016	ZWE	F	7
Bega Valley (A)	2016	ZWE	M	6
Bellingen (A)	2006		F	445
Bellingen (A)	2006		M	423
Bellingen (A)	2006	AUS	F	5276
Bellingen (A)	2006	AUS	M	5032
Bellingen (A)	2006	CAN	F	16
Bellingen (A)	2006	CAN	M	14
Bellingen (A)	2006	CHN	F	11
Bellingen (A)	2006	CHN	M	0
Bellingen (A)	2006	DEU	F	53
Bellingen (A)	2006	DEU	M	46
Bellingen (A)	2006	EGY	F	0
Bellingen (A)	2006	EGY	M	0
Bellingen (A)	2006	FJI	F	4
Bellingen (A)	2006	FJI	M	0
Bellingen (A)	2006	GBR	F	350
Bellingen (A)	2006	GBR	M	331
Bellingen (A)	2006	GRC	F	0
Bellingen (A)	2006	GRC	M	0
Bellingen (A)	2006	HKG	F	4
Bellingen (A)	2006	HKG	M	7
Bellingen (A)	2006	HRV	F	0
Bellingen (A)	2006	HRV	M	3
Bellingen (A)	2006	IDN	F	6
Bellingen (A)	2006	IDN	M	3
Bellingen (A)	2006	IND	F	3
Bellingen (A)	2006	IND	M	3
Bellingen (A)	2006	IRL	F	11
Bellingen (A)	2006	IRL	M	6
Bellingen (A)	2006	IRN	F	0
Bellingen (A)	2006	IRN	M	0
Bellingen (A)	2006	IRQ	F	0
Bellingen (A)	2006	IRQ	M	0
Bellingen (A)	2006	ITA	F	3
Bellingen (A)	2006	ITA	M	6
Bellingen (A)	2006	JPN	F	0
Bellingen (A)	2006	JPN	M	0
Bellingen (A)	2006	KOR	F	0
Bellingen (A)	2006	KOR	M	0
Bellingen (A)	2006	LBN	F	3
Bellingen (A)	2006	LBN	M	0
Bellingen (A)	2006	LKA	F	0
Bellingen (A)	2006	LKA	M	0
Bellingen (A)	2006	MKD	F	0
Bellingen (A)	2006	MKD	M	0
Bellingen (A)	2006	MLT	F	3
Bellingen (A)	2006	MLT	M	0
Bellingen (A)	2006	MYS	F	9
Bellingen (A)	2006	MYS	M	0
Bellingen (A)	2006	NLD	F	29
Bellingen (A)	2006	NLD	M	23
Bellingen (A)	2006	NZL	F	92
Bellingen (A)	2006	NZL	M	82
Bellingen (A)	2006	PAK	F	0
Bellingen (A)	2006	PAK	M	0
Bellingen (A)	2006	PHL	F	12
Bellingen (A)	2006	PHL	M	0
Bellingen (A)	2006	POL	F	7
Bellingen (A)	2006	POL	M	3
Bellingen (A)	2006	SGP	F	0
Bellingen (A)	2006	SGP	M	4
Bellingen (A)	2006	THA	F	4
Bellingen (A)	2006	THA	M	4
Bellingen (A)	2006	TUR	F	0
Bellingen (A)	2006	TUR	M	0
Bellingen (A)	2006	USA	F	18
Bellingen (A)	2006	USA	M	23
Bellingen (A)	2006	VNM	F	0
Bellingen (A)	2006	VNM	M	0
Bellingen (A)	2006	ZAF	F	13
Bellingen (A)	2006	ZAF	M	24
Bellingen (A)	2006	ZWE	F	0
Bellingen (A)	2006	ZWE	M	0
Bellingen (A)	2011		F	345
Bellingen (A)	2011		M	339
Bellingen (A)	2011	AUS	F	5376
Bellingen (A)	2011	AUS	M	5115
Bellingen (A)	2011	CAN	F	12
Bellingen (A)	2011	CAN	M	13
Bellingen (A)	2011	CHN	F	4
Bellingen (A)	2011	CHN	M	3
Bellingen (A)	2011	DEU	F	68
Bellingen (A)	2011	DEU	M	43
Bellingen (A)	2011	EGY	F	0
Bellingen (A)	2011	EGY	M	0
