LGA_NAME16	Year	LabourForceStatus	Sex	adults
Brewarrina (A)	2016	Unemployed (looking for work)	F	38
Brewarrina (A)	2016	Unemployed (looking for work)	M	57
Broken Hill (C)	2006		F	578
Broken Hill (C)	2006		M	525
Broken Hill (C)	2006	Employed (away from work)	F	258
Broken Hill (C)	2006	Employed (away from work)	M	298
Broken Hill (C)	2006	Employed (full-time)	F	1431
Broken Hill (C)	2006	Employed (full-time)	M	2744
Broken Hill (C)	2006	Employed (part-time)	F	1527
Broken Hill (C)	2006	Employed (part-time)	M	627
Broken Hill (C)	2006	Not in the labour force	F	4025
Broken Hill (C)	2006	Not in the labour force	M	2866
Broken Hill (C)	2006	Unemployed (looking for work)	F	287
Broken Hill (C)	2006	Unemployed (looking for work)	M	402
Broken Hill (C)	2011		F	610
Broken Hill (C)	2011		M	520
Broken Hill (C)	2011	Employed (away from work)	F	281
Broken Hill (C)	2011	Employed (away from work)	M	278
Broken Hill (C)	2011	Employed (full-time)	F	1599
Broken Hill (C)	2011	Employed (full-time)	M	2769
Broken Hill (C)	2011	Employed (part-time)	F	1470
Broken Hill (C)	2011	Employed (part-time)	M	608
Broken Hill (C)	2011	Not in the labour force	F	3656
Broken Hill (C)	2011	Not in the labour force	M	2748
Broken Hill (C)	2011	Unemployed (looking for work)	F	264
Broken Hill (C)	2011	Unemployed (looking for work)	M	371
Broken Hill (C)	2016		F	556
Broken Hill (C)	2016		M	546
Broken Hill (C)	2016	Employed (away from work)	F	247
Broken Hill (C)	2016	Employed (away from work)	M	249
Broken Hill (C)	2016	Employed (full-time)	F	1680
Broken Hill (C)	2016	Employed (full-time)	M	2553
Broken Hill (C)	2016	Employed (part-time)	F	1471
Broken Hill (C)	2016	Employed (part-time)	M	707
Broken Hill (C)	2016	Not in the labour force	F	3406
Broken Hill (C)	2016	Not in the labour force	M	2674
Broken Hill (C)	2016	Unemployed (looking for work)	F	269
Broken Hill (C)	2016	Unemployed (looking for work)	M	405
Burwood (A)	2006		F	1044
Burwood (A)	2006		M	1133
Burwood (A)	2006	Employed (away from work)	F	386
Burwood (A)	2006	Employed (away from work)	M	420
Burwood (A)	2006	Employed (full-time)	F	3465
Burwood (A)	2006	Employed (full-time)	M	5307
Burwood (A)	2006	Employed (part-time)	F	2488
Burwood (A)	2006	Employed (part-time)	M	1662
Burwood (A)	2006	Not in the labour force	F	5601
Burwood (A)	2006	Not in the labour force	M	3688
Burwood (A)	2006	Unemployed (looking for work)	F	451
Burwood (A)	2006	Unemployed (looking for work)	M	500
Burwood (A)	2011		F	812
Burwood (A)	2011		M	948
Burwood (A)	2011	Employed (away from work)	F	427
Burwood (A)	2011	Employed (away from work)	M	420
Burwood (A)	2011	Employed (full-time)	F	3732
Burwood (A)	2011	Employed (full-time)	M	5530
Burwood (A)	2011	Employed (part-time)	F	2878
Burwood (A)	2011	Employed (part-time)	M	2112
Burwood (A)	2011	Not in the labour force	F	5818
Burwood (A)	2011	Not in the labour force	M	3875
Burwood (A)	2011	Unemployed (looking for work)	F	541
Burwood (A)	2011	Unemployed (looking for work)	M	553
Burwood (A)	2016		F	876
Burwood (A)	2016		M	836
Burwood (A)	2016	Employed (away from work)	F	441
Burwood (A)	2016	Employed (away from work)	M	423
Burwood (A)	2016	Employed (full-time)	F	4279
Burwood (A)	2016	Employed (full-time)	M	6020
Burwood (A)	2016	Employed (part-time)	F	3491
Burwood (A)	2016	Employed (part-time)	M	2518
Burwood (A)	2016	Not in the labour force	F	6870
Burwood (A)	2016	Not in the labour force	M	4845
Burwood (A)	2016	Unemployed (looking for work)	F	681
Burwood (A)	2016	Unemployed (looking for work)	M	728
Byron (A)	2006		F	940
Byron (A)	2006		M	1082
Byron (A)	2006	Employed (away from work)	F	365
Byron (A)	2006	Employed (away from work)	M	429
Byron (A)	2006	Employed (full-time)	F	2042
Byron (A)	2006	Employed (full-time)	M	3693
Byron (A)	2006	Employed (part-time)	F	3294
Byron (A)	2006	Employed (part-time)	M	2027
Byron (A)	2006	Not in the labour force	F	4681
Byron (A)	2006	Not in the labour force	M	3486
Byron (A)	2006	Unemployed (looking for work)	F	570
Byron (A)	2006	Unemployed (looking for work)	M	572
Byron (A)	2011		F	693
Byron (A)	2011		M	791
Byron (A)	2011	Employed (away from work)	F	427
Byron (A)	2011	Employed (away from work)	M	454
Byron (A)	2011	Employed (full-time)	F	2135
Byron (A)	2011	Employed (full-time)	M	3697
Byron (A)	2011	Employed (part-time)	F	3688
Byron (A)	2011	Employed (part-time)	M	2214
Byron (A)	2011	Not in the labour force	F	4831
Byron (A)	2011	Not in the labour force	M	3721
Byron (A)	2011	Unemployed (looking for work)	F	530
Byron (A)	2011	Unemployed (looking for work)	M	635
Byron (A)	2016		F	1689
Byron (A)	2016		M	1633
Byron (A)	2016	Employed (away from work)	F	431
Byron (A)	2016	Employed (away from work)	M	405
Byron (A)	2016	Employed (full-time)	F	2335
Byron (A)	2016	Employed (full-time)	M	3792
Byron (A)	2016	Employed (part-time)	F	4065
Byron (A)	2016	Employed (part-time)	M	2536
Byron (A)	2016	Not in the labour force	F	4758
Byron (A)	2016	Not in the labour force	M	3682
Byron (A)	2016	Unemployed (looking for work)	F	448
Byron (A)	2016	Unemployed (looking for work)	M	499
Cabonne (A)	2006		F	186
Cabonne (A)	2006		M	211
Cabonne (A)	2006	Employed (away from work)	F	195
Cabonne (A)	2006	Employed (away from work)	M	191
Cabonne (A)	2006	Employed (full-time)	F	1205
Cabonne (A)	2006	Employed (full-time)	M	2594
Cabonne (A)	2006	Employed (part-time)	F	1126
Cabonne (A)	2006	Employed (part-time)	M	415
Cabonne (A)	2006	Not in the labour force	F	2007
Cabonne (A)	2006	Not in the labour force	M	1324
Cabonne (A)	2006	Unemployed (looking for work)	F	107
Cabonne (A)	2006	Unemployed (looking for work)	M	112
Cabonne (A)	2011		F	151
Cabonne (A)	2011		M	154
Cabonne (A)	2011	Employed (away from work)	F	192
Cabonne (A)	2011	Employed (away from work)	M	217
Cabonne (A)	2011	Employed (full-time)	F	1301
Cabonne (A)	2011	Employed (full-time)	M	2593
Cabonne (A)	2011	Employed (part-time)	F	1238
Cabonne (A)	2011	Employed (part-time)	M	490
Cabonne (A)	2011	Not in the labour force	F	2037
Cabonne (A)	2011	Not in the labour force	M	1401
Cabonne (A)	2011	Unemployed (looking for work)	F	122
Cabonne (A)	2011	Unemployed (looking for work)	M	116
Cabonne (A)	2016		F	353
Cabonne (A)	2016		M	378
Cabonne (A)	2016	Employed (away from work)	F	187
Cabonne (A)	2016	Employed (away from work)	M	186
Cabonne (A)	2016	Employed (full-time)	F	1268
Cabonne (A)	2016	Employed (full-time)	M	2511
Cabonne (A)	2016	Employed (part-time)	F	1338
Cabonne (A)	2016	Employed (part-time)	M	534
Cabonne (A)	2016	Not in the labour force	F	2012
Cabonne (A)	2016	Not in the labour force	M	1463
Cabonne (A)	2016	Unemployed (looking for work)	F	125
Cabonne (A)	2016	Unemployed (looking for work)	M	145
Camden (A)	2006		F	798
Camden (A)	2006		M	760
Camden (A)	2006	Employed (away from work)	F	738
Camden (A)	2006	Employed (away from work)	M	745
Camden (A)	2006	Employed (full-time)	F	5654
Camden (A)	2006	Employed (full-time)	M	10921
Camden (A)	2006	Employed (part-time)	F	4990
Camden (A)	2006	Employed (part-time)	M	1704
Camden (A)	2006	Not in the labour force	F	6350
Camden (A)	2006	Not in the labour force	M	3298
Camden (A)	2006	Unemployed (looking for work)	F	525
Camden (A)	2006	Unemployed (looking for work)	M	475
Camden (A)	2011		F	790
Camden (A)	2011		M	823
Camden (A)	2011	Employed (away from work)	F	930
Camden (A)	2011	Employed (away from work)	M	769
Camden (A)	2011	Employed (full-time)	F	6735
Camden (A)	2011	Employed (full-time)	M	12560
Camden (A)	2011	Employed (part-time)	F	5784
Camden (A)	2011	Employed (part-time)	M	1980
Camden (A)	2011	Not in the labour force	F	7250
Camden (A)	2011	Not in the labour force	M	4121
Camden (A)	2011	Unemployed (looking for work)	F	620
Camden (A)	2011	Unemployed (looking for work)	M	592
Camden (A)	2016		F	1463
Camden (A)	2016		M	1357
Camden (A)	2016	Employed (away from work)	F	1262
Camden (A)	2016	Employed (away from work)	M	910
Camden (A)	2016	Employed (full-time)	F	9747
Camden (A)	2016	Employed (full-time)	M	17176
Camden (A)	2016	Employed (part-time)	F	8012
Camden (A)	2016	Employed (part-time)	M	2915
Camden (A)	2016	Not in the labour force	F	9341
Camden (A)	2016	Not in the labour force	M	5616
Camden (A)	2016	Unemployed (looking for work)	F	895
Camden (A)	2016	Unemployed (looking for work)	M	825
Campbelltown (C) (NSW)	2006		F	3603
Campbelltown (C) (NSW)	2006		M	3436
Campbelltown (C) (NSW)	2006	Employed (away from work)	F	1950
Campbelltown (C) (NSW)	2006	Employed (away from work)	M	2307
Campbelltown (C) (NSW)	2006	Employed (full-time)	F	15387
Campbelltown (C) (NSW)	2006	Employed (full-time)	M	27586
Campbelltown (C) (NSW)	2006	Employed (part-time)	F	11166
Campbelltown (C) (NSW)	2006	Employed (part-time)	M	4858
Campbelltown (C) (NSW)	2006	Not in the labour force	F	21497
Campbelltown (C) (NSW)	2006	Not in the labour force	M	12171
Campbelltown (C) (NSW)	2006	Unemployed (looking for work)	F	2555
Campbelltown (C) (NSW)	2006	Unemployed (looking for work)	M	2539
Campbelltown (C) (NSW)	2011		F	3336
Campbelltown (C) (NSW)	2011		M	3057
Campbelltown (C) (NSW)	2011	Employed (away from work)	F	1990
Campbelltown (C) (NSW)	2011	Employed (away from work)	M	2111
Campbelltown (C) (NSW)	2011	Employed (full-time)	F	16159
Campbelltown (C) (NSW)	2011	Employed (full-time)	M	27812
Campbelltown (C) (NSW)	2011	Employed (part-time)	F	11558
Campbelltown (C) (NSW)	2011	Employed (part-time)	M	5423
Campbelltown (C) (NSW)	2011	Not in the labour force	F	23392
Campbelltown (C) (NSW)	2011	Not in the labour force	M	13931
Campbelltown (C) (NSW)	2011	Unemployed (looking for work)	F	2522
Campbelltown (C) (NSW)	2011	Unemployed (looking for work)	M	2658
Campbelltown (C) (NSW)	2016		F	3881
Campbelltown (C) (NSW)	2016		M	3446
Campbelltown (C) (NSW)	2016	Employed (away from work)	F	1784
Campbelltown (C) (NSW)	2016	Employed (away from work)	M	1784
Campbelltown (C) (NSW)	2016	Employed (full-time)	F	17079
Campbelltown (C) (NSW)	2016	Employed (full-time)	M	28690
Campbelltown (C) (NSW)	2016	Employed (part-time)	F	12730
Campbelltown (C) (NSW)	2016	Employed (part-time)	M	6774
Campbelltown (C) (NSW)	2016	Not in the labour force	F	25007
Campbelltown (C) (NSW)	2016	Not in the labour force	M	16095
Campbelltown (C) (NSW)	2016	Unemployed (looking for work)	F	3053
Campbelltown (C) (NSW)	2016	Unemployed (looking for work)	M	2823
Canada Bay (A)	2006		F	2075
Canada Bay (A)	2006		M	2108
Canada Bay (A)	2006	Employed (away from work)	F	1027
Canada Bay (A)	2006	Employed (away from work)	M	908
Canada Bay (A)	2006	Employed (full-time)	F	9771
Canada Bay (A)	2006	Employed (full-time)	M	13991
Canada Bay (A)	2006	Employed (part-time)	F	5549
Canada Bay (A)	2006	Employed (part-time)	M	2593
Canada Bay (A)	2006	Not in the labour force	F	9843
Canada Bay (A)	2006	Not in the labour force	M	5910
Canada Bay (A)	2006	Unemployed (looking for work)	F	503
Canada Bay (A)	2006	Unemployed (looking for work)	M	636
Canada Bay (A)	2011		F	1950
Canada Bay (A)	2011		M	2147
Canada Bay (A)	2011	Employed (away from work)	F	1153
Canada Bay (A)	2011	Employed (away from work)	M	993
Canada Bay (A)	2011	Employed (full-time)	F	10653
Canada Bay (A)	2011	Employed (full-time)	M	15754
Canada Bay (A)	2011	Employed (part-time)	F	6809
Canada Bay (A)	2011	Employed (part-time)	M	3319
Canada Bay (A)	2011	Not in the labour force	F	11352
Canada Bay (A)	2011	Not in the labour force	M	7146
Canada Bay (A)	2011	Unemployed (looking for work)	F	805
Canada Bay (A)	2011	Unemployed (looking for work)	M	936
Canada Bay (A)	2016		F	2297
Canada Bay (A)	2016		M	2095
Canada Bay (A)	2016	Employed (away from work)	F	1188
Canada Bay (A)	2016	Employed (away from work)	M	857
Canada Bay (A)	2016	Employed (full-time)	F	12444
Canada Bay (A)	2016	Employed (full-time)	M	17815
Canada Bay (A)	2016	Employed (part-time)	F	8103
Canada Bay (A)	2016	Employed (part-time)	M	4294
Canada Bay (A)	2016	Not in the labour force	F	13487
Canada Bay (A)	2016	Not in the labour force	M	8775
Canada Bay (A)	2016	Unemployed (looking for work)	F	1151
Canada Bay (A)	2016	Unemployed (looking for work)	M	1224
Canterbury-Bankstown (A)	2006		F	8983
Canterbury-Bankstown (A)	2006		M	8950
Canterbury-Bankstown (A)	2006	Employed (away from work)	F	3777
Canterbury-Bankstown (A)	2006	Employed (away from work)	M	4991
Canterbury-Bankstown (A)	2006	Employed (full-time)	F	27681
Canterbury-Bankstown (A)	2006	Employed (full-time)	M	48433
Canterbury-Bankstown (A)	2006	Employed (part-time)	F	18824
Canterbury-Bankstown (A)	2006	Employed (part-time)	M	12251
Canterbury-Bankstown (A)	2006	Not in the labour force	F	57724
Canterbury-Bankstown (A)	2006	Not in the labour force	M	35482
Canterbury-Bankstown (A)	2006	Unemployed (looking for work)	F	4048
Canterbury-Bankstown (A)	2006	Unemployed (looking for work)	M	5510
Canterbury-Bankstown (A)	2011		F	8459
Canterbury-Bankstown (A)	2011		M	8607
Canterbury-Bankstown (A)	2011	Employed (away from work)	F	3926
Canterbury-Bankstown (A)	2011	Employed (away from work)	M	4677
Canterbury-Bankstown (A)	2011	Employed (full-time)	F	28768
Canterbury-Bankstown (A)	2011	Employed (full-time)	M	50413
Canterbury-Bankstown (A)	2011	Employed (part-time)	F	21761
Canterbury-Bankstown (A)	2011	Employed (part-time)	M	14986
Canterbury-Bankstown (A)	2011	Not in the labour force	F	61208
Canterbury-Bankstown (A)	2011	Not in the labour force	M	39402
Canterbury-Bankstown (A)	2011	Unemployed (looking for work)	F	4667
Canterbury-Bankstown (A)	2011	Unemployed (looking for work)	M	5928
Canterbury-Bankstown (A)	2016		F	8320
Canterbury-Bankstown (A)	2016		M	8117
Canterbury-Bankstown (A)	2016	Employed (away from work)	F	3689
Canterbury-Bankstown (A)	2016	Employed (away from work)	M	4068
Canterbury-Bankstown (A)	2016	Employed (full-time)	F	31549
Canterbury-Bankstown (A)	2016	Employed (full-time)	M	54051
Canterbury-Bankstown (A)	2016	Employed (part-time)	F	25734
Canterbury-Bankstown (A)	2016	Employed (part-time)	M	19105
Canterbury-Bankstown (A)	2016	Not in the labour force	F	64649
Canterbury-Bankstown (A)	2016	Not in the labour force	M	43563
Canterbury-Bankstown (A)	2016	Unemployed (looking for work)	F	5679
Canterbury-Bankstown (A)	2016	Unemployed (looking for work)	M	6743
Carrathool (A)	2006		F	60
Carrathool (A)	2006		M	110
Carrathool (A)	2006	Employed (away from work)	F	38
Carrathool (A)	2006	Employed (away from work)	M	62
Carrathool (A)	2006	Employed (full-time)	F	280
Carrathool (A)	2006	Employed (full-time)	M	670
Carrathool (A)	2006	Employed (part-time)	F	225
Carrathool (A)	2006	Employed (part-time)	M	82
Carrathool (A)	2006	Not in the labour force	F	375
Carrathool (A)	2006	Not in the labour force	M	247
Carrathool (A)	2006	Unemployed (looking for work)	F	24
Carrathool (A)	2006	Unemployed (looking for work)	M	21
Carrathool (A)	2011		F	38
Carrathool (A)	2011		M	50
Carrathool (A)	2011	Employed (away from work)	F	43
Carrathool (A)	2011	Employed (away from work)	M	54
Carrathool (A)	2011	Employed (full-time)	F	278
Carrathool (A)	2011	Employed (full-time)	M	644
Carrathool (A)	2011	Employed (part-time)	F	214
Carrathool (A)	2011	Employed (part-time)	M	73
Carrathool (A)	2011	Not in the labour force	F	359
Carrathool (A)	2011	Not in the labour force	M	228
Carrathool (A)	2011	Unemployed (looking for work)	F	20
Carrathool (A)	2011	Unemployed (looking for work)	M	32
Carrathool (A)	2016		F	90
Carrathool (A)	2016		M	91
Carrathool (A)	2016	Employed (away from work)	F	48
Carrathool (A)	2016	Employed (away from work)	M	69
Carrathool (A)	2016	Employed (full-time)	F	265
Carrathool (A)	2016	Employed (full-time)	M	623
Carrathool (A)	2016	Employed (part-time)	F	280
Carrathool (A)	2016	Employed (part-time)	M	103
Carrathool (A)	2016	Not in the labour force	F	329
Carrathool (A)	2016	Not in the labour force	M	239
Carrathool (A)	2016	Unemployed (looking for work)	F	26
Carrathool (A)	2016	Unemployed (looking for work)	M	20
Central Coast (C) (NSW)	2006		F	8173
Central Coast (C) (NSW)	2006		M	7460
Central Coast (C) (NSW)	2006	Employed (away from work)	F	3906
Central Coast (C) (NSW)	2006	Employed (away from work)	M	4316
Central Coast (C) (NSW)	2006	Employed (full-time)	F	24608
Central Coast (C) (NSW)	2006	Employed (full-time)	M	47807
Central Coast (C) (NSW)	2006	Employed (part-time)	F	28044
Central Coast (C) (NSW)	2006	Employed (part-time)	M	12030
Central Coast (C) (NSW)	2006	Not in the labour force	F	55280
Central Coast (C) (NSW)	2006	Not in the labour force	M	36195
Central Coast (C) (NSW)	2006	Unemployed (looking for work)	F	4267
Central Coast (C) (NSW)	2006	Unemployed (looking for work)	M	4984
Central Coast (C) (NSW)	2011		F	7073
Central Coast (C) (NSW)	2011		M	6789
Central Coast (C) (NSW)	2011	Employed (away from work)	F	4463
Central Coast (C) (NSW)	2011	Employed (away from work)	M	4129
Central Coast (C) (NSW)	2011	Employed (full-time)	F	27055
Central Coast (C) (NSW)	2011	Employed (full-time)	M	51292
Central Coast (C) (NSW)	2011	Employed (part-time)	F	30786
Central Coast (C) (NSW)	2011	Employed (part-time)	M	13282
Central Coast (C) (NSW)	2011	Not in the labour force	F	57888
Central Coast (C) (NSW)	2011	Not in the labour force	M	39033
Central Coast (C) (NSW)	2011	Unemployed (looking for work)	F	4508
Central Coast (C) (NSW)	2011	Unemployed (looking for work)	M	5183
Central Coast (C) (NSW)	2016		F	8580
Central Coast (C) (NSW)	2016		M	7633
Central Coast (C) (NSW)	2016	Employed (away from work)	F	4145
Central Coast (C) (NSW)	2016	Employed (away from work)	M	3448
Central Coast (C) (NSW)	2016	Employed (full-time)	F	29325
Central Coast (C) (NSW)	2016	Employed (full-time)	M	53462
Central Coast (C) (NSW)	2016	Employed (part-time)	F	34046
Central Coast (C) (NSW)	2016	Employed (part-time)	M	15180
Central Coast (C) (NSW)	2016	Not in the labour force	F	58761
Central Coast (C) (NSW)	2016	Not in the labour force	M	42632
Central Coast (C) (NSW)	2016	Unemployed (looking for work)	F	4850
Central Coast (C) (NSW)	2016	Unemployed (looking for work)	M	5247
Central Darling (A)	2006		F	58
Central Darling (A)	2006		M	68
Central Darling (A)	2006	Employed (away from work)	F	25
Central Darling (A)	2006	Employed (away from work)	M	47
Central Darling (A)	2006	Employed (full-time)	F	177
Central Darling (A)	2006	Employed (full-time)	M	315
Central Darling (A)	2006	Employed (part-time)	F	99
Central Darling (A)	2006	Employed (part-time)	M	82
Central Darling (A)	2006	Not in the labour force	F	297
Central Darling (A)	2006	Not in the labour force	M	298
Central Darling (A)	2006	Unemployed (looking for work)	F	34
Central Darling (A)	2006	Unemployed (looking for work)	M	50
Central Darling (A)	2011		F	40
Central Darling (A)	2011		M	52
Central Darling (A)	2011	Employed (away from work)	F	24
Central Darling (A)	2011	Employed (away from work)	M	29
Central Darling (A)	2011	Employed (full-time)	F	212
Central Darling (A)	2011	Employed (full-time)	M	346
Central Darling (A)	2011	Employed (part-time)	F	104
