SA3_CODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
30908,12,0,0,0,10,28,46,41,16,4,4,6,177,6,3,5,0,3,13,23,11,3,3,0,7,76,38,6,7,9,6,24,26,15,3,0,3,8,151,20,19,19,17,24,37,73,13,6,3,3,9,237,15,9,18,7,9,18,34,16,0,0,0,3,127,14,11,46,22,31,115,227,70,10,3,4,16,569,5,3,19,23,27,65,186,70,10,3,3,8,415,3,3,13,13,13,72,204,98,10,3,3,9,445,5,0,12,19,29,107,408,171,36,7,6,12,795,6,0,0,10,7,64,231,132,22,7,3,7,487,10,0,3,4,9,62,292,151,37,15,3,5,593,4,0,0,3,0,15,131,116,24,9,3,4,314,0,0,0,0,3,15,54,59,32,11,3,3,174,0,0,0,0,0,4,23,34,16,3,0,0,84,3,0,0,0,0,0,7,11,8,5,3,0,33,7,4,11,5,9
30909,12,0,8,20,24,60,47,13,7,7,7,19,216,22,3,13,12,23,12,11,3,4,3,0,12,121,188,35,44,50,50,57,42,17,3,4,11,30,539,117,56,64,110,92,95,70,13,4,0,3,22,642,14,19,62,24,21,32,33,8,4,0,3,9,235,44,26,110,135,156,225,192,53,7,3,5,29,998,15,5,33,83,126,186,117,38,9,0,3,14,637,18,0,25,67,78,173,145,72,18,4,3,13,618,14,4,30,72,120,325,315,110,16,9,9,14,1037,12,3,7,30,61,136,151,86,10,8,4,10,505,19,0,4,16,32,119,190,109,25,4,7,7,528,3,0,0,7,10,45,76,72,22,10,7,9,265,8,0,0,5,10,17,47,40,12,10,8,7,156,4,0,0,0,7,3,25,27,11,3,7,0,82,0,0,0,0,0,0,3,0,0,3,3,0,14,15,9,30,35,39
30910,3,0,4,11,14,30,27,21,18,9,11,13,152,10,0,0,5,4,7,6,7,0,0,6,5,70,15,3,32,51,20,32,23,13,6,0,7,21,229,17,0,50,129,65,63,45,17,10,3,13,10,427,7,0,0,24,11,23,30,25,13,0,4,21,159,37,7,28,129,89,143,134,78,35,16,24,38,752,17,0,10,72,72,119,87,51,10,10,19,20,499,17,3,8,41,56,131,97,67,17,14,28,16,491,31,0,8,48,74,185,210,93,51,24,47,39,816,16,0,6,18,43,86,117,68,34,23,41,18,461,21,0,4,15,17,70,118,111,46,19,53,23,498,18,0,0,3,3,27,52,58,32,24,56,12,274,9,0,0,0,8,17,35,56,45,21,59,22,272,3,0,0,0,3,3,11,30,26,14,45,10,137,7,0,0,0,0,0,3,6,12,7,24,4,66,7,0,5,11,22
31001,8,5,6,13,0,18,9,3,3,0,0,7,70,26,10,21,19,3,6,3,0,0,0,0,5,92,276,56,55,76,25,18,7,0,0,5,10,18,532,153,94,87,105,40,37,9,3,0,0,3,19,546,30,40,132,64,18,16,0,3,0,0,3,11,317,57,68,208,240,115,160,32,4,3,0,3,28,926,24,20,90,168,80,158,28,5,4,0,0,8,587,20,15,74,183,68,217,42,4,3,0,3,12,634,23,13,80,252,137,345,96,9,0,0,0,15,978,7,3,30,114,64,205,64,11,0,0,3,6,509,16,0,19,95,72,251,99,15,0,0,0,9,575,3,0,14,40,26,88,57,4,0,0,0,3,236,7,0,9,14,6,49,25,11,0,0,0,6,124,3,0,0,0,7,10,13,4,3,0,0,0,44,0,0,0,5,0,0,3,0,0,0,0,0,11,33,20,56,130,45
31002,3,3,7,10,4,3,0,0,0,0,0,10,37,13,0,16,11,6,4,0,0,0,0,0,4,52,86,17,100,65,13,0,3,0,0,0,0,5,291,56,24,172,140,26,12,3,0,0,0,3,7,449,34,10,62,75,16,8,0,0,0,0,0,4,218,60,15,134,241,64,34,7,0,0,0,0,20,571,30,8,62,122,42,27,4,0,0,0,0,3,296,40,9,55,102,51,27,3,0,3,0,0,10,309,46,7,66,150,57,33,7,7,0,0,0,13,390,26,3,33,59,27,30,7,0,0,0,0,4,198,36,4,23,48,31,29,7,5,0,0,0,4,189,11,0,8,16,8,10,3,0,0,0,0,4,61,9,0,3,11,5,7,3,0,0,0,0,3,37,3,0,0,4,5,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,25,8,52,99,34
31003,11,0,6,10,7,3,0,0,0,0,0,10,58,30,4,19,28,6,3,0,0,0,0,3,10,102,260,54,115,143,26,18,0,0,0,3,7,39,668,146,88,224,314,77,49,7,0,0,0,17,32,951,19,28,126,116,30,14,0,3,0,0,3,14,345,84,66,283,622,189,123,23,3,0,0,5,38,1438,37,16,120,381,132,88,18,0,3,0,0,8,815,30,12,125,371,135,125,22,3,0,0,3,15,851,29,12,136,495,181,189,38,8,3,3,5,11,1104,5,3,45,215,89,102,40,3,0,0,3,8,514,15,3,48,228,88,116,37,5,0,0,3,6,556,8,0,14,65,24,52,31,7,0,0,0,3,201,3,0,3,25,6,23,18,4,0,0,0,5,90,0,0,3,9,3,9,14,7,0,0,0,0,42,3,0,3,4,0,0,3,3,0,0,0,0,14,24,23,92,219,98
31004,6,0,9,5,3,3,6,0,0,0,0,8,39,15,0,7,15,10,9,0,0,0,0,0,0,54,57,23,52,64,16,17,4,0,0,0,0,3,231,53,45,81,127,34,47,4,3,0,0,3,3,398,9,9,48,45,15,22,3,0,0,0,0,3,153,25,30,118,252,104,160,17,0,3,0,0,15,730,9,6,60,192,114,143,23,3,0,0,0,13,565,13,8,41,154,96,184,19,5,0,0,4,9,531,21,7,44,225,163,371,54,3,0,0,3,12,905,5,7,13,105,75,191,39,3,0,0,4,4,438,4,0,16,93,55,225,66,7,0,0,3,6,486,4,0,5,17,22,91,34,3,0,0,0,4,182,4,0,0,10,8,34,11,10,0,0,0,4,83,0,0,0,3,0,8,10,7,3,0,0,0,38,0,0,0,0,0,6,0,3,0,0,0,0,17,14,11,30,96,54
31101,3,0,3,3,5,0,0,0,0,0,0,6,21,0,3,3,8,5,3,0,0,0,0,0,3,21,38,11,24,17,11,3,0,0,0,0,3,4,117,23,18,55,24,21,3,0,0,0,0,4,3,149,13,3,24,14,6,0,0,0,0,0,0,0,62,20,11,60,60,25,16,0,0,0,0,0,7,199,12,9,32,20,9,7,3,0,0,0,0,7,100,13,0,19,36,21,12,5,0,0,0,0,4,106,22,9,22,35,23,26,7,0,0,0,0,8,151,15,0,9,13,0,10,3,0,0,0,0,3,60,8,0,9,14,8,11,6,0,0,0,0,3,66,3,0,3,7,0,3,3,0,0,0,0,0,16,5,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,3,12,22,11
31102,4,0,0,8,3,5,0,0,0,0,0,6,26,16,3,12,15,6,4,0,0,0,0,0,3,62,125,25,47,63,28,21,8,0,0,0,3,10,333,62,44,106,144,48,79,12,0,0,0,3,11,509,15,20,48,54,23,13,4,0,0,0,0,0,182,20,35,95,215,103,118,20,3,0,0,3,12,625,3,3,44,155,65,91,29,0,0,0,3,4,396,11,4,32,113,83,89,27,6,0,0,0,3,365,14,9,34,152,109,153,45,5,0,0,3,4,524,4,0,15,54,45,82,30,3,0,0,0,3,241,3,3,12,53,44,63,46,3,0,0,0,7,236,3,0,0,25,7,26,25,7,0,0,0,0,97,3,0,3,5,3,9,10,3,3,0,0,0,43,0,0,0,5,4,3,9,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,6,16,11,30,67,43
31103,5,0,8,7,8,7,3,0,0,0,0,12,51,8,0,7,4,8,17,0,0,0,0,0,0,52,71,33,33,43,40,25,9,0,0,0,7,13,275,47,48,68,95,82,52,13,0,0,0,3,12,421,7,16,40,36,47,29,4,0,0,0,0,5,191,24,38,111,188,255,191,41,8,0,0,3,14,880,14,4,57,132,167,156,31,8,0,0,3,5,569,16,7,35,117,166,215,32,7,0,0,3,13,602,21,7,46,154,258,368,84,18,0,0,0,21,973,14,3,7,78,121,198,58,5,0,0,3,8,487,13,3,13,54,123,185,84,14,3,0,0,8,502,4,0,0,24,27,54,43,18,0,0,0,0,169,3,0,3,6,3,18,16,8,0,0,0,3,71,0,0,3,4,3,7,5,7,0,0,0,3,33,0,0,0,0,3,3,0,3,0,0,0,0,15,16,13,37,75,103
31104,0,0,0,0,0,3,3,0,0,0,0,0,14,3,0,0,0,4,3,0,3,0,0,0,3,14,10,0,7,6,4,5,0,3,0,0,0,0,38,11,0,10,16,5,8,5,4,0,0,0,3,63,7,0,3,9,0,3,7,0,0,0,0,0,26,13,3,9,24,24,50,21,7,0,0,0,5,148,4,0,8,16,7,28,21,3,0,0,0,0,85,3,0,5,9,9,32,26,4,0,0,0,0,92,8,0,12,10,22,76,52,12,0,0,0,4,202,6,0,3,4,12,27,45,11,0,0,0,5,112,11,0,3,7,12,25,34,19,0,0,0,0,104,0,0,0,3,5,17,9,5,0,0,0,0,44,0,0,0,0,6,7,7,5,0,0,0,0,25,0,0,0,0,0,4,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,5
31105,0,0,3,9,9,8,5,4,0,0,0,3,47,9,3,18,12,7,6,3,0,0,0,0,0,59,83,28,38,42,11,22,5,3,0,0,3,13,243,44,40,46,107,35,59,13,4,0,0,0,13,361,15,15,53,36,25,18,10,0,0,0,0,6,176,31,44,98,144,134,160,40,4,3,0,0,19,673,15,8,45,113,71,106,34,4,3,0,4,7,411,9,5,34,98,85,117,55,7,3,0,0,6,407,18,9,29,137,127,247,114,19,3,0,0,8,707,4,0,12,56,52,135,73,10,3,0,0,0,343,5,0,3,54,60,128,109,16,12,0,0,6,394,3,0,3,12,15,34,51,9,4,0,5,3,138,0,0,3,11,11,15,28,7,0,0,0,0,82,0,0,0,4,0,6,14,3,0,0,0,0,27,0,0,0,0,0,3,3,0,0,0,0,0,5,10,13,26,62,40
31106,13,3,9,21,13,21,7,6,4,0,0,10,105,31,15,24,31,10,4,6,0,0,0,3,3,134,245,63,115,136,34,39,0,0,0,0,8,26,668,141,107,194,262,82,79,19,0,4,0,13,31,928,25,44,139,98,38,24,3,3,0,0,0,16,381,69,66,258,511,267,164,36,3,0,3,4,31,1411,30,12,128,345,185,145,30,7,0,0,0,17,907,16,21,76,289,185,137,35,9,3,0,7,9,785,23,17,92,369,281,243,97,15,0,0,4,28,1165,10,0,37,146,123,134,56,10,4,3,0,6,534,16,4,25,151,114,150,89,16,0,0,0,11,569,3,0,5,42,40,55,61,10,0,0,0,3,225,3,5,4,16,16,12,21,8,3,0,0,0,88,0,0,0,5,3,3,13,5,0,0,0,0,35,0,0,5,0,3,0,5,3,0,0,0,0,22,36,31,86,201,112
31201,20,0,3,3,0,0,0,0,0,3,0,6,34,12,3,12,4,0,0,0,0,0,0,0,3,33,77,17,68,22,0,3,3,0,0,0,3,15,206,79,29,89,29,7,0,0,0,0,0,3,14,253,12,8,26,15,3,0,0,0,0,0,0,7,71,86,17,115,76,18,6,10,0,3,0,3,20,357,77,7,44,41,11,8,3,4,3,3,3,18,234,103,13,44,36,7,10,8,0,3,0,0,9,242,171,15,71,60,26,19,6,4,11,10,8,34,436,185,10,41,51,20,19,17,0,4,14,3,27,387,355,28,55,67,24,10,18,10,9,15,5,39,644,157,14,28,25,5,8,4,3,3,6,3,15,271,447,55,41,17,3,10,12,7,13,27,15,45,690,201,26,31,12,0,4,4,0,3,7,7,20,309,75,5,6,0,3,3,3,0,0,4,3,6,118,235,26,59,39,19
31202,15,6,12,13,5,9,10,4,0,0,3,15,89,20,9,22,15,7,3,9,3,3,0,0,12,98,265,43,134,87,25,28,4,3,0,0,3,17,616,183,72,214,160,54,53,31,10,0,0,5,33,809,52,38,101,68,15,13,13,3,0,0,0,15,316,116,68,262,307,93,113,61,18,12,0,10,21,1076,58,24,145,228,74,109,65,13,4,0,0,17,739,67,23,116,160,92,107,70,33,10,0,3,21,703,97,24,152,286,183,224,186,64,9,7,11,39,1268,40,15,58,144,87,155,141,61,11,0,5,26,750,71,12,59,134,120,206,211,104,13,0,8,25,968,40,6,19,52,46,101,139,76,19,4,3,6,512,23,4,11,25,32,45,90,81,24,12,10,21,370,19,0,5,19,13,23,51,54,18,0,0,9,210,5,0,8,10,3,6,11,11,8,3,0,5,65,69,20,98,161,129
31203,0,0,3,0,3,4,3,0,0,0,4,0,25,3,0,3,3,0,0,3,4,0,0,0,3,29,19,9,25,14,3,3,3,0,0,0,0,8,83,15,8,59,25,16,3,10,0,0,0,4,3,145,7,5,12,6,0,0,3,4,0,0,3,6,48,30,3,55,70,26,38,28,8,3,0,4,18,287,7,3,26,56,25,21,11,7,0,0,6,9,181,10,3,15,41,27,28,19,16,3,0,9,5,184,17,4,26,83,43,71,56,25,9,5,14,9,359,14,0,11,37,18,26,28,17,6,5,20,5,187,29,3,8,39,26,34,44,32,3,0,22,13,257,7,0,3,5,5,15,26,24,8,0,21,8,120,11,0,6,3,7,9,15,7,3,4,26,3,90,3,0,0,0,0,3,3,15,5,0,22,4,69,0,0,0,0,0,0,4,3,3,0,27,0,38,16,5,12,27,21
31301,4,0,8,7,3,8,3,0,0,0,0,5,36,5,3,6,9,4,3,0,0,0,0,0,3,40,67,14,44,83,33,17,4,3,0,3,3,6,281,41,17,87,137,47,37,12,0,0,0,6,14,395,17,9,30,83,41,21,11,0,0,0,0,5,219,11,20,76,193,122,114,33,9,0,0,0,11,589,9,4,18,94,79,73,27,9,0,0,0,4,314,6,5,15,61,66,60,22,4,0,0,0,3,257,9,0,22,99,75,120,36,6,3,0,0,7,387,4,0,4,33,30,58,39,6,0,0,0,0,181,7,0,3,25,31,49,28,13,0,0,0,4,164,3,0,0,0,11,21,8,3,3,0,0,0,53,0,0,0,6,4,10,10,3,0,0,0,3,36,3,0,0,0,0,3,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,13,46,38
31302,0,0,4,7,4,7,6,0,0,0,0,3,32,13,0,9,20,8,6,3,0,0,0,0,4,70,136,18,67,84,33,20,0,0,0,0,4,17,382,99,39,125,206,67,67,15,0,0,0,0,21,635,7,16,48,77,35,27,9,0,0,0,0,6,232,41,35,124,303,178,174,25,3,3,0,4,10,896,19,3,50,162,101,128,25,0,0,0,0,4,498,18,7,36,145,108,147,33,3,0,0,6,14,516,27,4,36,177,166,244,62,6,0,3,5,14,736,10,3,16,70,65,92,31,0,0,0,0,8,301,15,4,11,48,53,120,57,7,0,0,0,0,311,0,3,3,10,11,54,22,0,0,0,0,0,98,9,0,0,3,4,20,11,0,0,0,3,3,54,0,0,0,4,0,6,6,0,0,0,0,0,23,0,0,0,0,0,3,5,0,0,0,0,0,8,9,6,28,82,59
31303,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,8,16,7,13,13,3,0,0,0,0,0,0,0,55,10,7,22,22,12,3,3,0,0,0,0,3,85,9,3,4,13,3,3,0,0,0,0,0,4,39,15,0,19,43,20,6,3,0,0,0,0,6,119,12,3,9,23,9,11,0,0,0,0,0,0,65,8,3,16,24,14,10,0,0,0,0,0,0,67,9,0,7,24,7,11,4,0,0,0,0,3,73,8,0,4,11,6,4,3,0,0,0,0,3,42,5,0,3,10,7,0,0,0,0,0,0,0,35,4,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,12,12,3
31304,6,0,0,3,3,6,0,0,0,0,0,3,27,5,0,3,16,0,6,5,0,0,0,0,0,34,77,22,32,52,16,26,3,0,0,0,0,6,236,41,40,63,101,47,75,13,0,0,0,4,7,384,17,13,40,50,19,16,4,0,0,0,0,0,169,27,27,91,189,145,148,41,6,0,0,4,17,685,13,4,30,120,108,113,27,4,0,0,3,8,423,14,3,22,94,84,123,34,3,0,0,4,4,383,8,4,18,129,152,233,91,12,0,0,0,8,657,7,0,4,47,38,140,55,6,0,0,0,3,307,7,0,6,42,54,145,82,11,0,0,0,6,359,5,0,4,9,20,46,31,5,0,0,0,0,119,3,3,0,3,4,14,24,5,0,0,0,0,51,0,0,0,0,5,3,11,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,5,11,5,19,62,56
31305,8,3,3,13,5,8,8,3,0,3,0,7,60,31,10,19,10,5,7,0,0,0,0,3,8,97,323,51,147,135,34,22,5,3,0,0,16,23,767,173,92,291,275,68,40,14,3,0,0,7,26,999,10,28,135,105,37,18,7,0,0,0,0,18,366,46,52,211,411,184,188,56,3,3,0,5,21,1185,21,16,101,241,104,126,34,5,3,0,0,8,661,19,13,54,173,122,148,61,10,4,0,0,11,613,24,7,62,231,171,254,99,18,3,3,0,9,885,5,4,21,92,81,117,66,6,3,0,0,3,404,7,0,24,89,79,130,82,18,0,3,3,4,440,4,0,5,29,21,52,43,12,0,0,0,6,170,3,0,4,7,8,27,30,10,4,0,7,4,107,0,0,0,3,3,14,5,8,0,0,3,4,48,0,0,0,0,0,0,3,0,0,0,0,3,14,22,8,56,110,59
31401,4,0,0,0,3,3,0,0,3,0,0,3,12,0,0,0,0,0,3,0,3,0,0,0,0,15,16,6,6,14,3,6,4,0,0,0,0,4,65,19,8,14,26,26,30,11,3,0,0,0,3,134,7,3,4,6,9,10,6,0,0,0,0,0,43,19,13,29,50,75,107,42,3,3,0,6,4,346,8,3,24,23,46,91,57,16,0,0,0,3,270,12,3,22,24,42,83,69,10,0,0,0,5,269,19,4,28,59,77,145,150,38,5,0,4,11,529,9,0,16,29,19,93,101,22,5,0,0,4,305,14,0,15,39,39,112,163,37,10,3,0,7,440,3,0,8,10,16,36,82,31,8,0,0,5,196,8,0,0,4,8,23,39,28,3,5,3,0,121,0,0,0,0,0,11,23,11,3,0,0,0,55,0,0,0,0,0,0,5,3,0,0,3,0,9,14,5,31,35,23
31402,3,0,6,3,3,7,0,3,0,0,0,0,23,3,5,0,0,4,0,3,0,0,0,3,0,21,25,16,31,20,10,12,3,3,0,0,0,3,120,28,26,51,29,21,31,12,0,0,0,0,0,203,12,11,24,6,13,14,7,0,0,0,0,3,84,14,18,49,69,54,97,29,3,0,0,3,9,348,4,4,32,55,45,84,33,3,0,0,0,5,268,6,0,20,39,43,99,44,3,0,0,0,3,261,10,3,22,49,76,199,110,10,0,0,0,5,474,7,0,3,28,36,95,73,12,3,0,0,3,264,3,0,11,23,33,111,108,11,3,0,0,3,300,0,0,0,9,9,37,45,10,4,0,0,0,115,0,0,3,0,3,17,30,6,3,0,0,0,66,0,0,0,0,0,3,15,6,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,7,3,3,21,21,24
31403,7,0,0,5,3,3,0,0,0,0,0,3,25,3,0,4,3,3,3,0,0,0,0,0,3,21,76,10,19,29,12,11,0,0,0,0,7,16,188,42,31,45,48,41,30,3,0,0,3,6,5,251,0,3,31,19,17,16,0,0,0,0,0,3,86,20,27,60,122,76,119,17,4,0,0,0,11,457,11,9,33,107,82,85,6,0,0,0,0,3,341,5,3,18,78,61,111,15,0,0,0,0,4,303,13,3,18,97,114,199,28,0,0,0,3,8,480,3,0,18,45,64,97,32,3,0,0,0,0,260,0,0,10,36,36,106,26,7,0,0,0,8,238,5,0,4,13,14,32,21,3,0,0,0,3,95,0,0,0,10,3,14,6,0,0,0,0,3,35,0,0,0,3,7,6,9,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,15,32,33
31501,16,3,0,0,0,3,0,0,0,0,0,6,35,37,5,3,0,0,0,0,0,0,0,0,6,60,261,32,20,0,3,0,0,0,0,0,3,25,338,189,26,38,12,5,0,0,0,0,0,0,22,294,160,26,17,7,0,0,0,0,0,0,0,22,233,357,58,69,34,8,4,3,0,0,0,6,44,590,235,34,44,23,5,9,3,3,0,0,3,38,403,271,40,39,27,8,7,4,0,6,0,0,39,444,411,62,82,35,20,17,10,8,4,0,4,73,721,257,32,37,29,10,3,10,6,8,0,4,33,423,294,30,30,22,8,15,11,10,5,3,3,54,495,169,4,13,10,8,4,4,3,9,0,3,19,257,133,3,9,8,0,3,5,5,11,3,5,23,209,60,3,3,3,0,3,8,3,0,0,0,3,94,18,0,0,0,0,0,0,3,0,0,4,8,41,162,29,47,22,8
31502,9,0,5,5,0,0,0,0,0,0,0,12,30,18,7,11,3,0,0,0,0,0,0,0,3,42,101,26,40,9,4,3,0,0,0,0,4,14,200,79,37,56,12,0,3,0,0,0,0,3,10,204,52,6,28,3,0,0,0,0,3,0,0,9,100,128,50,105,56,7,9,8,0,3,0,3,22,399,89,22,71,56,19,6,3,3,0,0,3,16,287,112,24,51,45,14,5,5,0,0,0,4,11,270,199,33,95,85,38,48,31,4,4,0,0,31,574,124,19,72,71,32,36,37,3,0,0,6,19,419,174,24,50,72,53,62,37,15,3,0,0,30,513,113,14,19,39,22,37,37,5,0,0,0,14,299,122,5,17,26,26,26,26,13,0,0,0,24,296,39,3,3,4,5,17,18,8,0,0,0,11,107,17,0,8,5,3,5,3,3,0,0,0,7,55,127,20,65,68,27
31503,12,3,5,0,0,0,0,0,0,0,0,3,23,12,3,7,4,0,0,0,0,0,0,0,3,33,102,34,43,3,0,0,0,0,0,0,4,12,200,97,45,48,12,3,0,0,0,0,0,3,4,212,28,14,20,8,0,0,0,0,0,0,3,4,79,122,51,96,24,4,0,0,0,0,0,0,14,309,118,25,58,16,3,0,0,0,0,0,3,9,233,97,23,54,25,5,0,0,0,0,0,0,14,219,165,23,67,36,8,4,0,0,0,0,0,24,334,114,26,36,22,3,3,0,0,0,0,3,8,220,120,17,32,20,9,6,0,5,0,0,0,12,222,52,13,16,5,0,3,0,0,0,0,0,5,95,37,7,4,4,0,0,4,0,0,3,0,6,68,11,3,0,3,0,0,0,0,0,0,0,3,24,6,0,0,0,0,0,0,0,0,0,0,0,4,115,27,81,21,5
31601,0,0,0,3,0,3,4,3,0,0,0,3,24,8,0,6,0,0,0,3,0,0,0,0,0,28,43,7,19,14,9,16,13,0,0,0,0,0,126,40,21,34,38,26,43,28,11,0,0,0,7,240,19,0,28,11,9,12,21,0,0,0,0,3,103,20,7,35,58,47,90,119,28,0,0,0,13,415,17,0,10,44,22,56,70,23,0,0,3,4,244,4,3,11,18,24,54,95,27,5,0,3,0,243,16,0,9,26,39,94,223,56,11,3,0,5,483,10,0,3,14,12,45,134,37,3,0,0,3,259,6,0,6,8,20,56,149,56,3,0,0,3,302,3,0,4,0,4,22,72,33,3,0,0,0,141,6,0,0,0,3,7,30,25,8,0,0,0,83,0,0,0,3,0,0,17,25,0,0,0,0,45,0,0,0,0,0,0,7,3,3,0,0,0,5,6,9,7,10,11
