SA3_CODE_2016,C16_P_35_39_Tot_LF,C16_P_35_39_Notin_LF,C16_P_35_39_LF_NS,C16_P_35_39_Tot,C16_P_40_44_Em_FT,C16_P_40_44_Em_PT,C16_P_40_44_Em_AFW,C16_P_40_44_Em_Hrs_NS,C16_P_40_44_Em_Tot,C16_P_40_44_Unem_Look_FT,C16_P_40_44_Unem_Look_PT,C16_P_40_44_Unem_Tot,C16_P_40_44_Tot_LF,C16_P_40_44_Notin_LF,C16_P_40_44_LF_NS,C16_P_40_44_Tot,C16_P_45_49_Em_FT,C16_P_45_49_Em_PT,C16_P_45_49_Em_AFW,C16_P_45_49_Em_Hrs_NS,C16_P_45_49_Em_Tot,C16_P_45_49_Unem_Look_FT,C16_P_45_49_Unem_Look_PT,C16_P_45_49_Unem_Tot,C16_P_45_49_Tot_LF,C16_P_45_49_Notin_LF,C16_P_45_49_LF_NS,C16_P_45_49_Tot,C16_P_50_54_Em_FT,C16_P_50_54_Em_PT,C16_P_50_54_Em_AFW,C16_P_50_54_Em_Hrs_NS,C16_P_50_54_Em_Tot,C16_P_50_54_Unem_Look_FT,C16_P_50_54_Unem_Look_PT,C16_P_50_54_Unem_Tot,C16_P_50_54_Tot_LF,C16_P_50_54_Notin_LF,C16_P_50_54_LF_NS,C16_P_50_54_Tot,C16_P_55_59_Em_FT,C16_P_55_59_Em_PT,C16_P_55_59_Em_AFW,C16_P_55_59_Em_Hrs_NS,C16_P_55_59_Em_Tot,C16_P_55_59_Unem_Look_FT,C16_P_55_59_Unem_Look_PT,C16_P_55_59_Unem_Tot,C16_P_55_59_Tot_LF,C16_P_55_59_Notin_LF,C16_P_55_59_LF_NS,C16_P_55_59_Tot,C16_P_60_64_Em_FT,C16_P_60_64_Em_PT,C16_P_60_64_Em_AFW,C16_P_60_64_Em_Hrs_NS,C16_P_60_64_Em_Tot,C16_P_60_64_Unem_Look_FT,C16_P_60_64_Unem_Look_PT,C16_P_60_64_Unem_Tot,C16_P_60_64_Tot_LF,C16_P_60_64_Notin_LF,C16_P_60_64_LF_NS,C16_P_60_64_Tot,C16_P_65_69_Em_FT,C16_P_65_69_Em_PT,C16_P_65_69_Em_AFW,C16_P_65_69_Em_Hrs_NS,C16_P_65_69_Em_Tot,C16_P_65_69_Unem_Look_FT,C16_P_65_69_Unem_Look_PT,C16_P_65_69_Unem_Tot,C16_P_65_69_Tot_LF,C16_P_65_69_Notin_LF,C16_P_65_69_LF_NS,C16_P_65_69_Tot,C16_P_70_74_Em_FT,C16_P_70_74_Em_PT,C16_P_70_74_Em_AFW,C16_P_70_74_Em_Hrs_NS,C16_P_70_74_Em_Tot,C16_P_70_74_Unem_Look_FT,C16_P_70_74_Unem_Look_PT,C16_P_70_74_Unem_Tot,C16_P_70_74_Tot_LF,C16_P_70_74_Notin_LF,C16_P_70_74_LF_NS,C16_P_70_74_Tot,C16_P_75over_Emp_Wor_ft,C16_P_75ov_Em_Work_pt,C16_P_75ov_Em_Aw_fr_w,C16_P_75ov_Emp_Hou_w_ns,C16_P_75andOver_Em_Tot,C16_P_75over_Unem_Lo_ft_w,C16_P_75over_Unem_Lo_pt_w,C16_P_75over_Unemp_Tot,C16_P_75over_Tot_lab_for,C16_P_75over_N_lab_forc,C16_P_75over_LF_NS,C16_P_75over_Tot,C16_P_Tot_Em_FT,C16_P_Tot_Em_PT,C16_P_Tot_Em_AFW,C16_P_Tot_Em_Hrs_NS,C16_P_Tot_Em_Tot,C16_P_Tot_Unem_Look_FT,C16_P_Tot_Unem_Look_PT,C16_P_Tot_Unem_Tot,C16_P_T_T_labo_for,C16_P_Tot_Notin_LF,C16_P_Tot_LF_NS,C16_P_T_T
40501,1644,280,92,2021,1247,556,62,19,1891,51,21,69,1959,264,111,2336,1321,610,50,22,2010,70,29,98,2110,300,134,2541,1314,601,69,33,2018,49,18,71,2087,379,139,2600,1200,659,98,28,1980,43,24,67,2040,565,145,2749,769,519,74,21,1380,34,31,67,1450,912,153,2513,280,311,39,9,640,4,3,5,650,1440,128,2211,97,132,7,6,253,0,3,3,252,1274,110,1639,65,79,9,16,164,0,0,0,165,2290,211,2659,9945,5845,715,255,16763,565,314,881,17640,9512,1591,28742
40502,801,200,65,1064,580,339,28,21,971,28,13,43,1012,194,75,1282,682,382,44,18,1127,31,19,55,1180,224,90,1493,721,381,53,14,1170,39,16,57,1220,346,91,1659,681,423,52,16,1179,33,22,58,1233,446,123,1801,538,366,62,16,984,28,13,33,1018,750,126,1900,193,194,30,14,428,3,7,5,441,1122,119,1678,67,124,20,15,224,0,0,0,227,1019,105,1349,55,72,10,18,157,0,0,0,159,1746,223,2126,5443,3479,442,209,9572,325,186,512,10090,7170,1266,18521
40503,991,253,79,1323,623,358,33,20,1042,68,22,92,1136,295,78,1507,769,398,32,20,1217,53,16,74,1289,363,109,1763,826,470,34,16,1345,75,35,107,1448,449,133,2027,796,464,46,18,1321,67,16,89,1408,595,127,2133,519,308,58,20,908,47,30,80,989,903,116,2008,201,172,26,7,410,4,0,5,418,1327,127,1875,79,80,9,5,168,3,5,4,177,1295,119,1591,41,36,7,19,98,3,0,3,107,2419,251,2773,6079,3889,437,215,10623,724,325,1053,11668,9465,1447,22581
40504,802,200,58,1064,464,275,27,14,789,35,15,46,835,212,54,1103,594,410,24,18,1051,44,30,72,1127,311,85,1519,685,417,41,18,1161,53,29,87,1244,413,115,1770,657,427,57,15,1155,55,34,86,1244,670,136,2047,411,426,76,20,931,37,24,56,990,1127,139,2252,146,191,33,12,386,0,7,14,396,1865,175,2437,44,89,17,7,154,0,0,0,158,1660,150,1962,46,59,16,19,144,3,0,8,152,2701,330,3173,4792,3576,446,210,9023,447,281,725,9748,10285,1446,21485
40601,2323,515,227,3062,1649,869,92,49,2651,120,53,175,2828,508,218,3554,1901,908,82,50,2942,127,38,163,3106,616,285,4003,1799,835,114,56,2808,159,50,205,3010,739,294,4042,1546,881,144,52,2625,111,56,167,2794,1068,318,4181,921,640,113,34,1712,89,49,135,1845,1511,272,3629,310,317,56,16,694,8,16,21,715,2288,233,3241,112,150,22,11,294,0,0,3,298,2077,226,2600,65,77,14,22,180,0,0,0,181,3754,497,4429,13880,8404,1081,504,23874,1304,678,1985,25860,16197,3552,45608
40602,1118,367,166,1655,751,268,42,19,1083,85,30,111,1195,317,164,1670,830,315,53,26,1222,70,23,94,1319,335,189,1842,847,286,52,36,1219,59,10,72,1289,393,217,1900,757,306,50,24,1136,61,12,76,1219,380,227,1824,475,211,29,18,738,42,19,63,805,568,181,1558,174,105,16,6,302,4,4,6,309,850,124,1281,52,49,6,5,113,0,0,0,111,736,142,989,26,19,11,5,61,0,4,4,64,1110,181,1349,7044,2969,494,269,10779,755,255,1010,11788,7046,2303,21128
40701,1596,389,126,2121,1102,748,76,27,1959,65,34,97,2062,462,177,2699,1281,826,65,25,2197,71,38,104,2303,451,169,2932,1269,962,94,39,2362,83,44,127,2490,622,194,3305,1288,1014,134,29,2462,90,55,142,2608,1044,235,3888,868,903,108,20,1901,59,60,116,2013,2024,253,4285,304,569,57,15,945,7,21,30,974,3784,302,5058,120,234,21,6,385,4,5,10,401,3469,238,4106,62,144,13,19,236,0,7,5,244,5722,622,6586,9290,8348,907,328,18874,736,495,1235,20106,20027,2818,42948
40702,2933,604,190,3720,1950,974,111,45,3082,117,38,157,3241,587,203,4026,2337,1036,128,54,3554,108,46,151,3707,641,249,4603,2209,1050,149,58,3469,103,33,138,3603,713,292,4601,1886,1021,171,41,3129,90,40,136,3261,1064,243,4569,1440,849,164,45,2490,57,38,101,2596,1529,248,4372,560,504,106,22,1194,0,15,17,1207,2562,294,4065,172,259,33,23,491,3,4,8,497,2215,218,2934,128,182,23,31,367,0,0,0,365,4375,675,5416,17596,10361,1406,549,29909,1034,607,1644,31554,17623,3318,52496
40703,2581,725,223,3528,1860,920,79,48,2901,126,50,174,3073,748,236,4053,2199,1056,101,52,3403,126,51,177,3580,851,303,4734,2200,1086,130,64,3473,141,66,215,3687,995,301,4983,2054,1069,134,49,3302,122,56,174,3483,1290,322,5094,1339,941,126,34,2438,85,51,136,2571,2082,334,4986,508,540,53,41,1143,6,4,17,1160,3459,365,4985,177,230,20,22,447,0,9,9,456,3014,300,3773,115,156,22,34,325,3,3,5,332,5511,633,6471,17071,10114,1117,586,28886,1396,707,2095,30987,22885,3851,57726
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3
49999,96,61,60,221,29,25,8,0,60,18,7,23,87,55,54,205,38,22,5,3,74,22,3,29,100,55,90,238,37,21,4,0,60,18,3,23,79,100,57,235,33,19,0,0,61,16,3,26,82,79,38,207,22,10,4,3,38,10,0,10,53,105,44,198,9,12,3,0,20,0,0,0,18,136,25,183,0,0,0,0,3,3,0,3,5,66,14,85,3,0,0,0,3,0,0,0,3,68,8,78,404,250,53,32,734,238,68,301,1038,1040,571,2648
50101,2747,480,224,3456,1677,1119,117,50,2956,85,51,131,3095,447,277,3819,1695,1007,123,40,2863,71,43,108,2973,410,263,3644,1461,878,110,42,2483,97,34,129,2614,426,221,3257,1224,920,121,30,2292,89,38,125,2416,650,256,3318,685,824,147,23,1675,68,50,119,1795,1276,239,3307,274,440,74,17,803,7,26,29,841,2143,222,3202,82,165,24,11,283,0,7,6,286,1814,186,2282,46,98,14,14,180,0,3,3,178,3108,488,3776,12109,9167,1243,406,22926,790,521,1309,24239,12970,3104,40312
50102,4926,1084,442,6452,3171,1634,159,68,5023,228,119,354,5380,958,454,6790,3544,1684,232,90,5545,267,78,349,5895,948,491,7334,3378,1489,245,86,5202,227,99,326,5525,1107,494,7130,2802,1464,290,68,4628,209,96,305,4936,1580,501,7024,1581,1133,199,30,2945,133,93,229,3171,2514,451,6134,483,642,78,27,1227,23,27,54,1278,4001,447,5732,121,257,19,16,417,3,13,13,433,3109,363,3901,54,139,15,12,223,0,0,3,231,5505,817,6550,26497,15360,2119,830,44807,2504,1434,3936,48745,26706,6121,81572
50103,844,184,81,1112,645,353,42,24,1066,42,18,61,1125,187,109,1418,707,366,67,26,1168,47,16,61,1234,225,146,1597,782,426,74,14,1303,39,24,66,1363,307,139,1816,754,420,79,29,1287,37,34,74,1357,383,166,1905,516,410,81,17,1024,41,25,59,1085,716,148,1944,239,262,33,6,542,3,6,7,552,1046,145,1743,95,128,22,10,262,3,0,3,264,964,128,1356,64,79,12,18,166,0,0,0,166,1403,270,1838,5596,3541,570,215,9924,394,200,595,10518,6530,1630,18684
50201,3783,1038,331,5155,2682,1248,160,78,4169,311,130,440,4609,955,398,5960,3006,1247,180,82,4519,265,109,375,4899,934,408,6236,2907,1273,233,70,4477,310,84,392,4874,1055,426,6350,2322,1203,212,64,3804,225,85,312,4112,1612,417,6146,1303,1109,182,38,2633,175,92,267,2908,2929,412,6248,420,593,74,17,1109,21,29,54,1158,5086,422,6672,99,238,32,11,380,7,18,18,405,4708,398,5504,36,152,12,15,209,8,5,9,221,8443,942,9603,21482,13088,1831,721,37124,2905,1535,4440,41560,32146,5475,79180
50301,2624,532,182,3340,2000,988,69,45,3106,78,69,150,3257,611,219,4084,2592,1184,55,41,3878,105,64,174,4049,679,270,4998,2391,1042,72,26,3526,99,59,155,3680,683,269,4633,1999,1035,96,23,3150,81,28,110,3265,833,256,4349,1240,955,78,24,2296,56,46,103,2398,1265,234,3895,595,756,40,9,1405,9,32,45,1451,1842,216,3510,214,408,19,14,656,3,17,18,671,2083,192,2951,97,325,6,10,446,4,4,7,452,4728,516,5689,17119,12149,928,436,30625,834,1220,2055,32686,19266,3339,55294
50302,6831,999,859,8694,3544,1394,137,49,5117,259,94,351,5471,843,571,6887,3347,1249,122,63,4785,214,86,294,5082,787,507,6371,3031,1157,124,37,4347,191,67,257,4606,783,484,5873,2534,1073,122,25,3757,183,61,242,3998,1057,464,5522,1532,982,109,32,2654,116,62,172,2829,1639,431,4900,591,734,66,24,1414,31,38,63,1477,2333,363,4173,137,305,22,12,476,6,15,23,495,1960,294,2759,67,156,15,7,241,7,5,11,251,4742,744,5734,35117,16754,1840,696,54402,2245,1681,3926,58334,20884,8804,88022
50401,4964,850,365,6176,2920,1252,106,61,4347,218,100,313,4664,755,307,5734,2799,1080,97,57,4035,206,82,285,4320,714,321,5358,2579,1047,105,49,3781,194,62,250,4026,724,283,5033,2142,932,110,43,3231,159,60,217,3448,1010,309,4770,1410,894,101,29,2434,133,66,201,2638,1567,254,4459,507,525,55,24,1115,11,27,36,1150,2513,255,3919,93,189,11,7,303,11,4,16,323,2322,215,2863,30,82,13,12,136,0,6,6,142,4849,809,5797,25074,12846,1315,677,39902,2026,1346,3373,43275,19668,4466,67399
50402,1707,676,124,2506,1306,624,66,42,2042,92,38,128,2167,563,147,2878,1672,692,89,41,2498,118,34,151,2645,507,179,3334,1624,674,91,32,2417,108,36,145,2560,524,173,3257,1363,667,112,31,2175,85,38,122,2298,579,156,3031,858,608,72,21,1560,56,34,89,1645,911,138,2704,292,369,43,12,708,16,11,27,739,1688,167,2588,70,130,14,7,228,6,0,5,232,1445,132,1808,21,70,6,0,104,0,0,0,104,2254,280,2636,11293,6528,801,328,18945,944,553,1495,20441,12215,1991,34645
50403,7250,1476,571,9290,4738,1969,187,119,7011,311,143,456,7465,1355,599,9417,4880,1840,212,128,7064,313,109,419,7482,1215,558,9256,4485,1575,201,93,6348,268,102,373,6725,1271,541,8536,3306,1375,196,62,4948,248,101,349,5294,1569,452,7319,1820,1147,156,47,3166,170,73,248,3417,1929,385,5728,601,562,52,25,1236,20,23,44,1286,3070,321,4675,133,259,11,8,420,8,9,11,435,2517,279,3229,50,87,12,8,165,3,3,3,167,4022,731,4925,38834,18965,2241,1104,61140,3452,2028,5485,66624,27195,6696,100512
50501,7945,1348,395,9692,5776,2814,241,126,8953,301,191,492,9445,1248,427,11120,6658,2901,236,117,9910,332,152,482,10390,1159,409,11961,6263,2754,306,100,9416,330,136,468,9886,1288,409,11579,5427,2619,309,94,8447,312,120,438,8886,1796,433,11114,3182,2312,288,79,5864,212,129,339,6198,3244,380,9829,1017,1338,130,22,2507,45,51,90,2596,5676,346,8622,191,470,37,11,712,12,15,26,737,4269,242,5248,50,162,8,20,239,7,5,12,248,7263,559,8071,46582,28500,2932,1106,79127,3172,2647,5821,84945,35187,5042,125175
50502,11300,2104,877,14281,6634,3023,279,141,10076,449,233,683,10758,1797,804,13364,6215,2883,218,124,9441,461,163,621,10065,1689,727,12478,5713,2492,197,112,8508,389,168,551,9063,1777,640,11481,4623,2355,269,101,7345,330,158,484,7832,2231,617,10680,2868,2076,202,64,5214,237,132,368,5577,3482,556,9613,1008,1272,103,34,2419,32,65,98,2512,5600,516,8624,287,594,48,25,956,16,21,35,989,5450,482,6919,110,333,28,35,508,3,11,13,519,12630,1672,14827,57899,31388,3086,1489,93866,4306,3083,7386,101257,47788,10564,159600
50503,11144,2102,776,14023,7113,3173,330,168,10790,518,256,777,11570,1888,785,14243,7264,3029,293,169,10749,513,220,731,11480,1624,800,13903,5972,2413,277,161,8824,441,141,580,9410,1673,625,11698,4050,1935,226,109,6321,343,112,453,6774,2006,560,9339,2256,1378,202,58,3893,243,102,340,4231,2683,403,7315,717,786,102,26,1632,17,31,55,1686,4468,392,6549,126,293,19,10,446,10,17,27,474,3762,318,4554,54,122,15,11,193,4,7,8,207,6456,878,7534,54727,29144,3382,1688,88947,4976,3299,8278,97225,38900,8660,144780
50601,4757,1006,367,6123,2534,1058,106,70,3776,216,99,314,4093,791,317,5196,2527,966,116,60,3660,198,78,276,3942,717,268,4929,2407,843,138,55,3440,179,55,240,3680,787,305,4769,1818,876,116,41,2843,159,50,208,3056,971,256,4281,1123,730,110,24,1982,127,43,175,2154,1448,254,3855,354,390,59,12,812,13,20,38,852,2279,242,3374,63,157,17,8,240,0,11,11,250,1775,184,2208,30,58,4,9,103,0,0,0,105,2884,488,3482,22955,11252,1434,654,36286,2370,1288,3655,39939,17967,3968,61871
50602,4529,828,528,5892,2385,881,82,42,3392,203,86,286,3679,665,432,4771,2171,734,68,44,3013,196,66,262,3279,583,404,4259,1930,688,97,44,2759,163,49,212,2970,613,351,3939,1618,644,84,33,2371,175,51,230,2603,810,346,3758,972,570,73,18,1628,104,57,159,1796,1164,328,3277,351,347,43,14,754,18,18,43,795,1646,253,2698,76,139,11,3,236,4,3,4,241,1399,229,1874,32,58,10,3,97,3,3,7,102,3326,595,4023,22592,10622,1211,599,35026,2024,1246,3271,38302,15638,6018,59958
50603,4957,1132,330,6414,2965,1324,93,56,4439,248,161,408,4850,946,257,6055,2953,1322,113,67,4460,258,94,354,4817,855,279,5956,2740,1162,124,63,4084,240,85,329,4415,863,219,5496,2246,1076,132,51,3503,182,99,277,3784,1119,224,5123,1400,946,118,20,2488,126,69,189,2672,1829,201,4706,482,569,57,6,1114,16,30,43,1153,2781,187,4122,103,223,25,10,358,3,9,18,372,2401,169,2946,22,92,10,8,141,7,11,15,151,5321,651,6122,24894,15891,1415,734,42927,2498,2434,4936,47859,25524,4083,77471
50604,6968,1777,451,9201,4084,1667,149,117,6020,373,124,499,6518,1463,412,8389,3935,1539,151,104,5734,376,113,487,6217,1229,375,7826,3523,1358,145,89,5111,285,72,360,5471,1269,341,7082,2633,1234,148,58,4077,216,76,295,4371,1533,288,6190,1786,1091,130,37,3045,178,88,260,3301,2156,341,5795,605,548,71,17,1248,14,33,53,1295,3394,263,4955,98,185,9,19,310,3,9,9,322,2819,192,3332,35,72,9,10,132,0,3,3,131,4754,650,5540,32954,17131,1770,1078,52930,3546,2172,5714,58648,29793,4969,93412
50605,3015,554,199,3761,2073,879,82,42,3073,123,60,183,3251,482,183,3916,2260,874,106,39,3280,133,53,188,3466,431,178,4078,2074,786,109,36,3004,124,45,170,3169,510,212,3895,1719,713,109,43,2591,110,41,145,2734,637,216,3593,1025,733,101,23,1882,87,46,135,2015,1091,220,3326,398,453,53,14,916,11,15,26,941,2109,195,3246,86,170,11,4,274,0,13,15,290,1881,143,2313,22,94,5,3,125,0,8,9,129,3288,434,3854,16978,8816,1027,431,27255,1269,807,2071,29327,14196,2757,46275
50606,1487,324,93,1908,872,401,42,24,1344,59,18,80,1423,273,124,1824,1016,392,42,14,1469,58,20,78,1546,258,114,1920,929,332,46,18,1325,56,15,74,1398,281,113,1785,677,299,40,6,1023,35,17,53,1078,317,83,1474,358,236,32,9,632,22,16,38,674,403,74,1149,119,128,15,0,259,10,3,11,274,665,51,988,28,51,6,0,94,0,0,0,94,499,33,628,17,23,0,3,41,0,0,0,40,734,67,837,8332,3882,498,185,12896,650,334,988,13881,5423,1171,20475
50607,2208,430,211,2847,1320,549,49,17,1940,85,46,126,2065,327,177,2568,1445,547,49,24,2069,93,31,123,2186,353,173,2707,1291,535,52,14,1899,90,28,118,2017,373,161,2551,1237,506,56,14,1816,70,54,123,1939,535,161,2629,768,536,66,9,1377,47,25,74,1454,909,165,2529,326,395,26,13,755,14,24,40,797,1256,143,2197,80,160,20,8,263,0,8,11,273,1073,123,1463,18,76,6,0,104,4,0,4,107,2420,433,2961,12792,7011,668,293,20767,820,794,1616,22383,10935,2615,35933
50701,6703,1169,467,8340,4056,1700,153,79,5986,266,131,392,6381,960,428,7774,3936,1580,161,92,5759,277,103,381,6143,865,404,7406,3317,1384,160,67,4930,231,73,303,5231,850,384,6464,2583,1139,185,51,3959,175,69,244,4196,1174,323,5688,1440,951,118,29,2533,133,66,204,2734,1758,276,4769,473,516,57,18,1067,19,24,45,1114,2625,270,4012,92,194,24,14,321,0,11,9,331,2248,182,2764,36,69,13,13,133,6,7,11,140,4198,737,5077,31680,16085,1897,849,50518,2530,1633,4161,54684,21620,5194,81504
50702,1944,329,213,2489,1180,586,54,27,1849,92,28,121,1969,356,232,2552,1299,620,55,24,2000,96,36,136,2134,379,224,2743,1343,605,62,23,2036,98,39,135,2171,368,217,2758,1096,577,67,12,1752,67,35,104,1852,556,208,2621,677,532,68,19,1285,64,34,97,1387,804,178,2365,261,358,38,6,659,9,7,12,671,1199,165,2037,51,154,15,4,232,0,4,11,240,1058,141,1436,23,67,9,7,99,8,0,8,107,2381,482,2972,10384,6418,726,247,17776,786,547,1334,19116,9129,2879,31121
50703,2331,626,212,3169,1260,499,58,41,1850,163,59,217,2067,514,210,2789,1214,456,56,33,1760,121,45,170,1924,435,192,2556,936,374,43,16,1376,101,28,132,1502,434,139,2079,696,299,56,20,1071,94,31,123,1195,475,123,1792,392,217,39,18,662,44,27,74,734,653,116,1511,111,91,10,3,219,9,3,14,236,897,124,1255,20,40,0,4,72,0,0,0,70,764,79,908,7,12,0,3,23,0,0,0,23,1224,181,1428,10802,4985,644,373,16802,1352,673,2029,18836,9175,2230,30236
50704,4818,897,251,5956,3387,1667,127,41,5227,150,110,261,5486,880,274,6638,3713,1712,109,49,5581,225,84,303,5886,876,295,7053,3678,1573,139,48,5431,212,85,297,5726,877,284,6889,3144,1617,173,46,4981,159,82,241,5219,1275,285,6776,1968,1425,147,34,3575,132,77,206,3783,2352,251,6387,709,906,97,28,1741,32,42,71,1813,3575,234,5621,175,357,23,6,569,6,19,21,592,3163,228,3983,58,194,12,3,277,5,8,14,292,7616,1073,8985,28082,17871,1570,557,48082,1804,1710,3509,51595,27696,4185,83478
50705,6447,1339,584,8363,4400,1754,234,79,6468,359,170,537,6998,1238,596,8830,4536,1701,256,94,6580,394,121,514,7094,1155,608,8860,4162,1501,276,79,6022,359,105,460,6484,1268,602,8349,2878,1231,245,61,4415,298,88,389,4804,1578,442,6825,1536,917,148,38,2638,172,87,261,2895,2306,388,5586,373,446,48,16,877,20,29,51,932,3650,352,4939,74,161,17,11,262,0,14,19,277,3347,290,3917,46,68,9,15,140,8,9,13,149,5622,795,6568,34567,16953,2432,888,54837,3851,2092,5941,60777,28951,7465,97197
50901,2435,592,221,3251,1607,920,91,45,2665,83,47,130,2797,528,261,3594,1886,1013,124,50,3069,65,37,98,3171,614,288,4073,1932,970,160,52,3113,82,32,110,3227,674,326,4224,1697,1053,185,41,2978,82,49,134,3110,962,354,4428,1129,938,179,29,2273,60,51,105,2380,1484,333,4204,505,568,75,18,1170,6,17,25,1187,2439,351,3977,161,259,33,20,475,0,9,10,484,2170,240,2892,94,142,24,42,303,4,3,6,306,4221,602,5126,14690,9398,1292,488,25865,857,512,1373,27237,16972,3854,48062
50902,2185,551,284,3024,1613,719,83,43,2453,120,32,153,2603,533,318,3451,1877,734,121,49,2778,112,40,154,2930,608,359,3897,2055,763,152,49,3020,143,37,182,3202,714,396,4311,1902,847,164,53,2963,113,51,164,3129,998,437,4555,1252,782,154,39,2228,95,40,138,2364,1564,378,4306,605,495,68,18,1175,15,13,28,1206,2478,390,4074,227,310,29,18,582,4,5,7,591,2005,288,2884,156,201,19,30,404,0,4,6,408,3266,522,4189,15002,7364,1167,512,24041,1106,460,1563,25605,15865,4336,45809
50903,856,170,98,1126,608,278,35,8,927,33,13,38,966,158,122,1245,726,278,30,21,1064,36,16,51,1114,176,133,1424,769,272,53,24,1120,37,6,44,1168,202,135,1501,734,267,84,30,1114,32,7,39,1150,305,164,1619,528,274,53,21,878,22,7,34,905,445,144,1500,271,179,38,13,508,4,5,10,515,694,133,1346,105,105,13,13,240,0,0,0,242,589,98,928,64,81,19,23,186,0,0,0,186,1181,240,1605,5822,2617,510,205,9151,353,126,473,9620,4928,1688,16241
51001,1706,583,356,2638,1057,374,68,25,1529,93,30,126,1654,515,315,2485,1066,309,60,39,1472,81,16,97,1569,457,298,2329,975,264,63,43,1346,74,24,102,1447,481,295,2225,934,240,80,28,1287,42,25,65,1355,512,253,2119,616,223,44,26,916,16,13,24,942,491,207,1632,201,94,16,9,331,5,8,18,344,495,156,992,53,49,3,3,112,3,4,8,120,376,88,585,25,16,0,0,47,0,0,0,47,420,114,580,9469,3161,627,380,13639,938,355,1297,14933,7564,3486,25984
51002,1795,258,443,2496,1155,208,83,32,1483,60,11,71,1553,175,383,2114,1081,158,74,36,1344,49,9,58,1399,177,348,1927,957,134,73,31,1194,39,11,49,1243,198,365,1807,724,104,65,21,914,27,6,35,951,162,268,1376,345,65,41,13,467,24,4,28,492,156,151,794,114,28,8,8,158,0,3,7,164,152,66,375,31,12,3,0,47,3,0,3,51,97,32,175,15,6,0,0,17,0,0,0,22,115,35,170,9963,1871,771,299,12899,475,174,649,13547,2827,3648,20024
51003,2772,344,558,3668,1951,404,125,39,2521,67,26,90,2609,269,499,3366,1736,294,111,36,2177,61,18,80,2254,196,470,2920,1480,212,120,28,1846,56,11,70,1914,174,410,2499,1114,150,85,21,1375,41,10,51,1424,173,273,1875,557,98,49,14,719,25,15,34,754,172,182,1112,156,37,23,5,221,7,3,13,233,144,88,462,27,8,0,3,37,0,0,4,41,106,22,169,13,9,0,0,27,0,0,0,27,94,21,139,14736,2805,1122,334,18999,618,227,850,19849,3447,4174,27474
51101,677,127,108,905,517,235,31,25,805,21,4,31,833,108,123,1070,587,220,32,14,848,26,12,37,890,99,134,1120,576,244,54,14,882,34,7,40,928,150,141,1222,468,209,54,11,745,24,10,30,774,219,135,1124,264,186,44,14,505,10,7,17,518,318,100,937,112,119,29,10,260,0,0,3,266,534,95,890,51,68,14,0,132,3,3,3,132,489,95,719,28,49,3,4,82,0,0,0,82,854,130,1065,4365,2251,400,133,7154,243,105,352,7500,3727,1508,12732
51102,468,108,107,683,313,116,18,11,461,20,8,30,486,78,76,645,377,103,16,10,512,18,3,26,532,79,79,697,324,108,29,10,473,33,0,34,507,110,90,701,286,98,33,9,426,16,6,19,442,121,82,646,192,83,17,16,304,4,8,16,315,207,75,598,83,48,15,3,156,0,3,5,159,314,59,537,24,17,10,3,55,0,0,0,53,267,32,351,11,17,5,0,33,0,3,3,35,297,68,400,2759,1122,270,102,4252,195,69,264,4516,2032,992,7545
51103,2116,448,339,2900,1561,400,61,54,2072,79,41,124,2198,357,352,2906,1536,412,86,48,2080,88,30,121,2201,338,356,2887,1470,353,87,44,1952,83,17,97,2051,365,308,2724,1227,341,66,27,1664,71,21,92,1755,391,321,2465,677,228,45,17,969,37,26,64,1027,484,238,1747,239,108,21,11,385,4,9,13,392,665,168,1219,50,41,5,9,107,0,0,4,108,489,80,678,26,22,0,3,52,0,0,0,52,712,121,892,13262,3981,780,423,18451,902,401,1300,19756,6920,3738,30412
51104,2373,523,297,3197,1683,742,90,52,2561,143,55,193,2755,503,331,3593,1911,814,123,45,2904,140,53,192,3087,542,341,3975,1847,764,120,64,2800,159,48,204,2999,585,385,3966,1571,696,151,46,2458,137,50,188,2642,880,360,3884,1047,597,105,38,1792,95,66,158,1947,1209,314,3478,376,316,59,36,781,16,17,31,816,1925,244,2992,122,160,32,8,324,3,3,6,334,1634,227,2195,60,75,8,12,161,0,8,7,171,2765,480,3416,14432,7238,1173,483,23322,1405,669,2070,25387,13791,4177,43355
59797,51,0,10,60,48,4,3,0,49,0,0,0,49,7,5,65,39,7,0,0,40,0,0,0,40,0,10,60,30,0,3,0,38,0,0,0,38,0,9,44,23,0,3,0,23,0,0,0,23,0,5,27,11,0,0,0,11,0,0,0,11,3,0,15,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,3,0,0,7,301,23,16,4,334,0,0,0,341,20,76,434
