SA3_CODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
30904,3,9,3,6,20,0,0,0,0,0,0,8,0,3,11,0,22,3,7,34,0,19,0,3,27,3,45,8,3,59,4,29,11,6,46,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,10,23,133,27,32,214,0,3,4,3,14,0,0,0,0,0,0,3,0,0,5,0,3,3,0,6,0,6,0,4,13,7,20,0,7,27,4,41,5,13,66,10,56,8,15,91,0,13,3,3,21,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,9,25,147,31,45,253,0,6,4,4,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,3,10,0,11,3,5,16,3,22,6,17,39,7,61,15,19,103
30905,0,5,3,5,16,0,6,3,0,7,4,7,0,9,18,3,16,3,3,21,0,13,5,6,21,24,140,14,20,201,15,108,13,28,169,6,36,9,15,62,0,10,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,15,54,338,56,97,547,0,9,3,4,18,0,4,0,6,12,0,6,3,8,12,4,6,0,5,20,0,4,0,4,11,0,12,0,4,15,20,113,24,30,182,28,115,18,35,203,11,51,5,17,78,4,13,3,4,20,0,7,0,3,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,3,3,13,70,352,63,117,601,0,3,4,3,9,0,0,0,0,0,0,11,0,0,13,0,12,0,11,24,0,6,0,0,12,7,7,0,4,13,3,25,4,10,37,36,142,26,36,240
30906,4,22,3,12,46,5,29,6,8,47,15,36,3,17,70,12,45,10,10,77,0,63,13,27,102,23,227,32,45,333,41,283,36,74,435,13,91,8,9,129,3,11,0,3,14,0,3,0,3,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,20,3,10,31,137,834,122,219,1303,0,13,5,20,37,3,14,12,6,30,23,27,8,17,80,8,22,8,17,46,0,15,3,11,23,0,37,8,20,61,18,213,42,81,356,65,387,62,132,646,16,70,11,24,123,3,16,10,6,33,0,8,0,4,11,0,3,0,0,3,0,0,0,0,0,0,0,3,3,6,0,18,4,11,28,139,836,166,347,1484,0,8,3,9,21,0,0,0,0,0,3,23,10,11,52,8,27,0,20,50,5,12,3,10,36,3,11,0,17,39,11,134,28,59,235,72,440,89,152,752
30907,0,9,6,7,19,3,6,0,0,8,5,17,0,9,31,3,50,5,18,80,8,61,13,19,99,33,231,33,52,348,52,361,36,87,542,23,81,8,23,128,3,6,4,9,19,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,16,4,0,18,135,848,112,215,1311,6,16,3,13,37,0,5,0,4,9,9,21,4,4,40,6,35,3,9,53,4,12,0,8,27,3,32,3,10,56,44,323,41,80,492,121,749,114,189,1171,27,105,28,36,197,4,15,5,11,36,0,8,0,6,15,0,3,3,0,8,0,4,0,0,6,0,9,0,0,8,3,24,9,12,48,227,1370,222,381,2204,5,14,7,12,38,0,0,0,3,3,0,12,3,9,17,7,20,4,3,36,3,12,0,4,26,3,34,5,13,52,27,299,33,78,435,178,1057,199,310,1738
30908,0,13,6,8,31,3,27,3,3,36,0,25,12,23,55,6,28,4,5,44,0,24,7,15,45,10,114,18,33,175,54,255,68,72,461,24,122,24,33,202,5,13,12,3,35,3,3,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,13,0,9,27,115,644,162,211,1137,0,7,3,3,14,3,14,4,4,23,3,19,10,15,49,3,5,0,11,22,0,6,0,9,20,0,18,3,5,25,22,93,19,25,164,69,331,121,125,644,28,101,33,44,208,6,24,14,11,46,0,5,0,4,14,0,3,0,3,7,0,0,0,0,0,0,0,0,0,0,4,18,8,11,36,144,655,220,266,1278,3,11,4,5,21,0,0,0,0,3,0,14,3,12,25,3,14,5,14,33,0,3,0,3,9,3,9,0,12,24,3,31,10,19,66,57,321,94,137,611
30909,3,25,10,23,60,8,33,11,6,62,8,42,13,43,103,7,49,11,26,97,5,70,14,31,121,22,160,25,79,282,35,188,40,73,327,18,72,24,38,148,7,5,4,9,20,0,3,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,28,6,6,43,117,679,154,326,1283,0,18,3,17,38,5,25,7,9,49,11,30,8,33,92,0,27,12,28,63,3,15,3,15,29,0,47,11,32,81,12,209,32,93,346,48,237,72,123,480,20,83,34,32,173,9,22,13,18,59,6,3,0,0,12,0,0,0,0,3,0,0,0,0,0,0,5,0,3,9,3,24,3,21,48,121,736,212,422,1489,0,4,0,9,21,0,3,0,3,11,3,32,8,21,65,3,35,4,25,72,4,10,0,20,32,3,32,0,30,65,6,180,42,105,341,48,288,82,172,581
30910,0,9,0,3,14,0,0,0,0,3,0,5,0,4,6,0,27,0,8,41,0,27,5,10,44,4,67,19,19,101,10,54,25,35,115,6,33,12,24,81,3,12,3,6,27,0,0,3,5,11,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,9,23,237,72,122,457,3,5,3,0,11,0,0,0,0,0,0,0,0,0,3,0,6,0,4,14,0,6,0,7,10,0,24,4,15,53,4,79,14,41,136,16,102,36,57,204,7,45,11,22,84,3,16,8,13,46,0,8,4,8,26,0,0,7,3,6,0,3,3,3,5,4,4,0,0,11,0,10,0,7,22,45,310,92,180,627,0,12,3,6,19,0,0,0,0,0,0,0,0,0,4,0,0,4,4,3,0,4,3,6,11,0,13,3,0,19,3,52,18,45,124,24,131,47,69,266
31001,12,72,13,41,138,25,152,11,24,210,18,134,24,79,255,28,263,19,116,430,22,112,13,26,176,33,270,38,63,416,11,51,10,17,89,4,13,0,3,16,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,7,4,35,3,22,58,162,1112,138,395,1804,6,32,12,32,85,8,90,11,29,147,39,164,12,61,280,12,78,19,46,152,3,28,5,19,64,12,81,18,54,172,39,340,54,110,539,51,211,57,78,396,9,21,6,3,35,0,4,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,37,9,25,79,186,1092,214,469,1962,3,13,4,18,35,0,14,3,9,21,15,109,36,39,201,22,121,32,39,213,8,51,13,39,113,9,68,14,39,127,54,258,83,142,535,85,332,97,166,686
31002,3,32,0,8,43,4,12,0,3,19,11,113,10,33,172,31,273,18,51,378,23,82,4,11,111,12,55,0,4,65,0,15,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,19,0,0,25,83,602,39,118,834,8,21,3,9,45,0,8,0,3,12,0,22,11,8,39,5,60,9,26,110,9,82,14,12,118,35,217,25,37,309,49,229,19,39,335,9,49,4,7,71,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,3,9,36,123,727,78,155,1088,11,14,4,10,39,0,0,0,0,0,4,12,3,10,26,0,27,5,15,49,3,39,5,23,72,29,169,28,54,276,72,370,54,105,600,21,77,15,18,124
31003,5,86,16,40,141,17,99,8,15,144,27,191,19,80,313,51,624,67,155,900,33,264,31,35,362,32,228,14,40,317,11,49,7,16,70,0,5,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,11,3,51,5,9,74,177,1613,168,402,2360,7,44,15,26,84,7,77,9,21,121,33,134,13,44,216,17,90,16,51,167,14,96,20,56,186,61,538,60,144,801,114,693,79,165,1054,22,92,15,32,156,3,8,0,0,18,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,46,5,28,82,284,1823,225,566,2894,0,12,6,10,35,0,6,0,6,12,11,74,16,33,130,14,112,8,26,166,12,79,9,38,135,55,501,68,194,828,142,978,140,331,1595,82,264,48,81,473
31004,7,44,6,15,75,12,77,4,5,99,16,77,10,35,131,22,278,30,76,407,11,153,18,42,226,45,295,23,49,410,3,41,4,3,58,0,8,0,0,11,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,10,0,24,0,4,32,118,1009,97,241,1463,3,24,0,14,38,6,46,9,15,67,32,103,10,24,167,15,50,8,29,96,7,35,3,23,73,16,186,26,69,295,89,702,76,162,1026,42,239,25,48,358,0,14,0,3,21,0,7,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,3,32,3,13,49,213,1447,161,392,2218,3,14,0,3,19,0,3,0,0,3,9,35,11,14,63,13,63,3,31,108,7,36,5,16,66,22,158,18,51,253,120,684,90,193,1085,151,621,111,171,1054
31101,3,19,3,3,21,0,9,0,0,15,7,42,3,13,70,3,63,4,13,85,3,24,3,3,28,3,20,6,7,33,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,186,21,36,264,3,3,3,4,13,0,10,0,4,13,3,12,0,5,25,0,15,3,9,30,3,13,4,6,29,5,31,3,7,47,16,92,5,15,125,4,31,3,7,47,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,7,13,40,225,27,63,347,0,7,0,3,12,0,3,0,0,3,0,6,4,10,18,0,16,3,8,24,4,15,3,10,31,0,31,14,9,64,17,114,20,28,186,10,68,8,20,106
31102,0,32,5,15,57,12,54,6,10,79,14,57,10,41,113,17,191,20,70,302,13,117,9,44,183,21,160,16,33,233,3,52,5,15,78,0,6,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,16,6,7,28,91,692,82,231,1094,0,14,4,13,31,8,35,6,22,71,10,50,3,25,87,3,27,8,16,57,3,26,7,16,59,7,142,16,49,214,44,404,42,104,596,26,174,21,45,275,0,10,0,0,18,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,18,8,9,38,115,906,119,314,1452,0,3,0,10,15,0,4,0,3,14,8,46,3,20,78,8,55,4,31,97,3,13,8,13,32,7,103,16,62,191,50,425,62,154,698,55,310,62,72,505
31103,3,42,14,28,86,9,88,8,4,110,25,95,17,18,158,26,190,21,58,292,31,310,30,64,440,48,355,20,71,503,15,74,7,13,111,0,18,0,5,23,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,31,3,9,45,168,1214,118,276,1775,3,35,6,26,74,6,36,12,16,65,21,98,6,31,154,13,30,11,23,73,3,16,4,18,50,7,61,8,29,104,59,588,80,157,880,55,395,37,93,575,8,25,5,6,42,0,10,0,4,15,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,9,43,3,14,75,183,1343,179,421,2124,8,13,12,13,39,0,6,0,5,12,6,50,12,23,90,20,55,14,27,122,3,25,3,16,46,17,54,8,19,95,78,489,57,146,772,132,637,87,200,1059
31104,0,7,0,0,11,0,0,0,3,3,0,8,0,0,10,0,13,0,7,24,9,23,0,9,41,9,62,5,6,85,11,31,4,8,54,3,16,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,39,177,15,30,260,0,8,0,3,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,4,7,0,3,14,0,13,0,3,19,9,54,5,7,79,20,60,9,24,118,5,32,0,6,43,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,4,17,45,211,20,46,324,0,4,3,6,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,6,0,3,0,0,4,0,8,0,0,12,7,58,8,5,78,35,198,23,39,299
31105,0,32,14,14,56,15,89,8,6,118,6,67,8,31,111,12,131,21,62,226,9,126,25,40,203,22,212,24,57,320,22,100,15,28,154,3,13,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,28,3,0,32,101,801,113,238,1247,4,14,4,14,30,9,44,3,11,63,15,69,9,20,109,10,37,10,20,74,0,18,7,17,48,9,53,13,34,104,38,302,47,75,457,43,240,54,71,411,5,30,6,14,59,0,7,0,3,17,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,9,9,34,135,845,154,281,1411,0,9,3,8,20,0,6,3,3,10,3,48,8,23,88,13,43,5,23,82,8,24,5,10,48,3,45,6,28,84,20,238,33,102,394,63,353,69,167,654
31106,7,111,12,49,186,27,194,12,32,260,38,200,14,99,353,44,459,48,156,707,59,342,27,80,505,42,262,24,57,385,21,80,14,13,130,3,11,5,6,27,0,0,0,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,49,8,21,77,237,1725,163,515,2636,3,37,14,44,93,11,120,23,28,184,40,166,26,46,269,12,90,15,58,175,3,54,12,41,114,21,224,36,91,372,97,564,69,168,899,41,200,37,67,348,12,36,8,12,69,3,9,0,0,12,0,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,7,40,14,25,88,239,1547,261,582,2631,3,24,3,16,46,3,11,5,14,38,18,88,26,45,181,35,114,17,46,208,14,55,15,32,116,35,164,30,86,316,112,502,92,202,897,81,299,55,92,538
31201,7,53,3,23,93,6,39,4,6,50,13,67,7,26,113,6,71,5,19,104,4,19,0,0,24,0,10,0,3,14,0,4,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,18,0,9,22,33,278,28,93,436,12,60,10,31,105,3,34,0,9,45,7,44,8,14,69,0,24,7,10,42,3,30,0,7,39,4,31,3,16,55,8,33,7,10,52,6,22,3,10,39,3,8,0,0,7,0,0,0,0,3,0,3,0,3,6,0,3,0,0,3,0,0,0,0,0,0,9,3,0,10,0,19,4,13,37,46,307,44,108,518,3,29,10,21,68,0,13,3,0,19,5,40,0,16,64,3,63,7,16,92,11,59,9,11,84,15,81,3,29,125,8,71,11,19,106,9,18,4,5,41
31202,0,71,8,41,126,11,89,6,33,132,18,170,23,79,287,19,254,33,77,387,20,127,12,38,199,28,165,16,40,249,27,134,23,32,210,6,34,0,6,51,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,8,31,3,19,55,140,1078,131,359,1713,3,53,7,37,91,0,65,6,18,87,27,126,10,32,199,15,108,12,49,188,3,66,10,21,95,8,135,11,47,206,18,223,28,86,357,46,286,35,85,449,17,112,15,32,178,0,20,5,0,29,0,5,0,3,8,0,4,0,0,3,0,3,0,0,4,0,3,3,0,7,4,49,0,16,73,156,1246,139,436,1980,8,29,8,15,64,0,11,0,8,20,11,98,11,24,147,17,145,13,50,225,5,163,14,42,223,42,343,35,105,529,81,507,55,109,747,44,271,48,63,426
31203,0,7,0,4,15,0,8,3,0,7,6,23,3,10,41,3,44,4,15,67,0,23,0,3,33,0,17,3,4,31,0,17,0,6,24,0,7,0,5,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,18,158,20,47,240,0,0,3,3,6,0,13,0,3,12,0,11,0,3,18,0,20,0,3,26,0,20,3,7,30,0,49,4,14,63,11,99,5,10,124,3,25,3,10,40,3,13,3,0,15,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,21,253,26,59,353,0,5,0,3,9,0,3,0,0,3,0,10,3,3,11,0,9,0,3,20,3,14,4,3,21,5,46,3,12,67,8,85,11,19,124,18,77,14,11,124
31301,0,7,0,4,12,0,11,3,11,20,4,18,7,10,43,11,120,20,34,175,9,101,8,19,142,24,117,14,20,169,5,39,8,8,53,0,11,0,4,15,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,52,432,56,118,665,0,5,0,8,14,0,10,0,0,15,6,14,3,7,32,3,17,7,11,35,0,27,4,11,44,9,111,16,27,166,38,199,21,43,305,14,78,5,18,120,4,11,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,17,80,485,64,138,769,0,14,0,0,14,0,0,0,0,3,0,5,3,7,23,4,14,0,9,24,0,7,0,10,23,3,31,3,25,59,18,169,29,74,292,30,134,22,46,237
31302,5,34,7,21,67,3,77,6,10,100,19,77,14,34,143,23,253,29,75,381,27,197,17,30,267,46,227,22,29,330,12,64,3,18,92,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,23,4,7,37,141,953,104,232,1438,4,22,8,20,47,4,34,6,13,59,18,70,7,25,125,6,37,6,23,79,12,45,7,22,82,24,262,25,77,395,126,775,78,163,1143,23,148,22,46,246,0,16,0,3,18,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,27,0,16,51,227,1448,169,413,2258,0,8,3,3,19,0,3,0,0,4,7,36,18,19,79,9,40,9,21,72,3,46,7,28,86,20,227,31,89,376,95,700,104,235,1134,79,409,59,126,683
31303,0,3,0,0,5,0,0,0,0,0,3,16,0,5,27,5,34,9,7,54,0,23,0,0,28,0,21,0,3,19,0,3,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,15,106,13,28,153,0,6,0,0,6,0,0,0,0,0,0,0,0,0,3,3,8,4,0,15,0,9,3,3,13,4,29,0,4,44,9,58,4,10,77,3,12,3,0,20,0,3,0,3,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,21,135,14,22,192,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,4,0,10,0,3,0,0,11,4,21,4,3,32,9,46,7,10,74,3,19,10,4,35
31304,3,20,10,11,46,6,58,3,10,82,16,64,5,18,107,22,167,22,56,265,18,192,16,26,250,29,255,13,31,332,20,69,8,12,108,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,14,4,7,30,118,849,81,174,1222,0,16,3,13,32,5,28,0,15,51,15,71,4,15,108,9,36,11,20,75,3,23,8,15,42,9,117,12,46,185,55,451,55,95,656,42,171,16,42,272,8,15,0,7,28,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,7,27,3,15,53,152,971,119,280,1517,0,13,0,6,13,0,0,0,0,5,4,25,0,11,46,5,38,10,18,73,4,15,8,8,33,5,78,10,29,122,68,402,53,137,655,83,278,56,86,500
31305,0,47,12,22,91,9,66,10,18,100,20,83,21,80,206,23,282,57,114,474,18,179,28,51,276,34,234,36,63,363,18,80,20,24,139,0,21,0,5,27,0,4,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,0,3,8,3,21,6,7,33,127,1021,184,395,1725,4,16,8,16,45,5,47,14,27,90,5,61,9,40,121,10,63,9,43,127,4,33,14,25,73,6,144,41,77,272,52,439,57,136,681,44,179,45,54,310,4,21,3,6,35,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,4,10,3,17,3,19,41,133,1021,204,446,1802,0,12,3,9,24,0,7,3,3,16,0,51,9,19,87,8,44,15,32,96,0,24,10,30,64,7,110,20,72,210,48,361,68,184,671,66,339,66,161,625
31401,0,12,0,3,11,5,10,0,0,13,5,25,9,7,39,6,22,9,8,41,5,81,14,14,112,16,147,15,30,207,22,99,20,35,173,12,16,3,6,35,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,3,8,66,424,71,102,662,4,3,0,3,14,5,4,0,9,16,6,18,0,3,28,4,14,3,3,25,3,13,0,6,17,7,21,8,7,37,14,100,27,31,173,43,243,47,65,402,9,45,10,9,69,3,8,4,3,23,3,4,0,5,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,3,11,87,491,97,150,827,0,12,0,3,20,0,0,0,0,0,0,8,0,0,7,3,8,0,3,13,0,6,0,0,8,3,32,0,9,40,11,56,8,14,87,43,244,67,68,423
