SA3_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
21102,0,0,0,50,17,3,0,0,0,27,0,0,0,0,0,5,68,12,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,16,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,37,5,0,0,0,46,31,6,0,0,0,44,0,0,0,0,0,3,89,11,0,0
21103,9,4,0,398,87,24,13,13,0,144,3,0,0,0,0,7,553,102,24,13,3,690,0,0,0,0,0,0,5,0,0,0,0,5,172,13,0,0,0,185,86,23,4,0,0,107,3,6,0,0,0,5,3,0,0,0,0,3,265,38,8,0,3,311,0,0,0,0,0,0,6,0,0,0,0,6,54,0,0,0,0,54,11,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,67,12,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,148,31,13,6,1084,3,0,0,0,0,3,9,0,0,0,0,9,245,4,4,0,0,253,345,72,10,0,0,433,120,43,23,4,3,188,24,7,0,0,0,29,740,123,36,4
21104,7,0,0,220,58,20,13,18,6,112,6,3,0,0,0,8,297,73,25,22,6,424,0,0,0,0,0,0,3,0,0,0,0,3,47,9,0,0,0,57,29,12,3,3,0,40,3,0,0,0,0,4,4,0,0,0,0,4,81,18,7,3,0,114,0,0,0,0,0,4,0,0,0,0,0,0,39,3,0,0,0,42,16,8,3,0,0,24,0,0,0,0,4,6,0,0,0,0,0,0,60,14,7,3,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,101,38,26,8,611,0,0,0,0,0,0,4,0,0,0,0,8,38,5,0,0,0,43,122,62,6,0,0,193,62,34,32,7,12,150,8,6,0,0,0,25,234,111,47,13
21105,4,3,0,603,154,44,18,0,4,229,20,3,4,0,0,22,860,121,29,9,8,1030,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,23,27,3,0,0,0,26,6,0,0,0,0,9,0,0,0,0,0,0,54,5,0,0,0,57,0,0,0,0,0,0,3,0,0,0,0,3,33,0,0,0,0,30,10,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,55,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,973,138,32,9,8,1149,0,0,0,0,0,0,15,0,0,0,0,15,155,11,0,0,0,168,512,58,7,4,0,582,169,33,15,3,3,223,35,4,0,0,0,38,880,110,21,8
21201,11,0,0,360,105,24,6,0,0,142,7,0,0,0,0,9,471,67,17,0,0,554,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,19,11,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,36,4,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,537,73,21,0,0,629,0,0,0,0,0,0,5,0,0,0,0,6,57,0,0,0,0,57,327,40,4,0,0,366,136,26,10,7,3,180,11,0,0,0,0,16,539,63,17,5
21202,11,4,7,472,128,38,19,9,6,201,20,0,0,0,0,21,588,112,33,11,13,752,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,24,0,0,0,0,24,4,0,0,0,0,9,0,0,0,0,0,0,42,0,3,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,30,10,4,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,44,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,678,117,31,15,13,857,0,0,0,0,0,0,3,0,0,0,0,11,56,4,3,0,3,65,374,77,25,14,16,513,147,41,33,13,12,243,29,4,9,9,3,51,614,127,70,39
21203,17,4,0,525,156,41,12,6,6,213,20,3,0,0,0,25,678,96,27,11,6,811,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,21,3,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,35,9,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,34,16,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,3,52,7,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,105,27,11,6,908,3,0,0,0,0,3,3,0,0,0,0,3,50,3,0,0,0,49,459,56,15,5,3,543,214,51,30,12,6,309,23,7,0,0,0,33,750,119,50,15
21204,91,32,20,804,100,52,52,26,21,257,28,11,8,3,6,57,735,259,151,62,56,1262,0,0,0,0,0,0,4,0,0,0,0,4,83,12,7,0,0,99,76,37,11,3,5,128,9,7,8,3,5,31,3,0,0,0,0,10,178,52,30,5,10,272,0,0,0,0,0,3,22,3,3,0,0,29,255,50,15,16,3,340,71,37,12,7,0,130,4,3,0,0,0,10,17,3,4,0,0,25,375,92,36,26,7,542,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,13,0,3,0,0,0,3,1298,403,219,95,66,2089,4,0,3,0,0,13,13,3,3,3,0,22,138,10,9,3,7,177,511,185,106,57,65,922,116,68,68,59,62,374,49,23,20,14,13,118,830,288,213,141
21205,75,20,10,860,181,154,226,114,67,737,31,9,14,4,3,67,848,469,332,140,80,1869,0,0,3,0,0,7,3,0,0,0,0,3,86,15,8,0,0,112,99,133,46,11,4,291,33,37,76,28,13,183,13,5,5,3,0,23,237,188,129,45,20,619,0,0,0,0,0,8,21,0,0,0,0,21,213,34,4,0,0,255,85,90,32,9,0,219,13,19,38,29,14,110,4,7,9,0,0,18,331,153,89,35,18,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,1417,815,553,228,115,3125,0,0,0,0,0,9,8,3,4,0,3,18,127,17,3,0,3,146,402,283,74,23,8,787,199,196,275,121,115,902,41,26,17,6,10,103,779,523,376,152
21301,63,28,19,857,130,61,56,36,17,293,44,20,12,5,5,84,874,242,134,73,45,1369,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,22,56,30,4,6,0,98,0,0,7,5,0,14,3,0,3,0,0,5,85,30,18,10,0,149,3,0,0,0,0,3,18,0,0,0,0,18,91,11,6,0,0,106,39,16,16,4,0,69,0,0,0,0,0,0,14,3,0,0,0,20,165,30,18,8,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,1130,308,174,89,49,1744,5,6,3,0,0,15,17,10,0,0,0,23,100,15,0,3,4,125,528,164,88,56,27,858,121,63,78,37,43,347,42,22,12,9,7,90,819,280,178,105
21302,19,6,0,419,58,23,31,8,3,129,17,3,3,0,0,23,550,106,46,16,9,725,0,0,0,0,0,0,4,0,0,0,0,4,76,9,0,0,0,81,65,25,5,0,0,101,0,0,4,0,0,8,7,0,0,0,0,7,154,40,12,0,0,197,0,0,0,0,0,0,6,0,0,0,0,9,106,7,3,0,0,120,23,8,3,0,0,34,0,0,0,0,0,0,3,0,0,0,0,3,139,16,3,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,7,6,0,0,0,12,0,0,0,0,0,0,843,165,66,24,9,1103,0,0,0,0,0,0,4,0,0,0,0,3,77,8,0,0,0,89,239,75,19,3,3,344,43,24,18,9,7,100,23,0,0,0,0,32,387,116,35,16
21303,38,17,8,546,49,47,56,36,16,211,19,7,5,3,0,33,617,275,107,58,34,1083,0,0,0,0,0,0,6,0,0,0,0,6,113,8,3,0,0,123,92,85,25,8,4,220,6,18,21,0,3,50,9,0,0,3,0,11,224,113,50,19,7,409,9,3,0,0,0,13,44,3,0,0,0,49,308,55,14,3,4,391,42,52,10,8,0,106,3,0,3,0,0,4,14,4,3,3,0,32,418,121,27,13,3,585,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,3,1271,505,182,85,39,2080,0,0,0,0,0,5,3,6,0,0,0,11,217,26,5,5,3,256,291,237,54,13,12,599,59,54,90,37,33,270,31,13,12,5,7,64,593,329,164,60
21304,8,3,0,465,152,24,15,11,0,200,26,0,0,0,0,30,644,75,28,12,0,759,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,48,7,3,0,0,53,5,3,0,0,0,5,3,0,0,0,0,4,64,10,5,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,13,14,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,33,3,3,0,0,37,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,744,90,31,12,0,887,0,3,0,0,0,3,5,0,0,0,0,5,41,3,0,0,0,45,464,51,10,3,0,529,188,36,16,7,3,253,28,4,0,0,0,36,733,92,32,8
21305,27,6,0,865,306,68,33,10,6,421,25,0,3,0,0,29,1097,197,63,24,7,1389,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,24,65,10,0,0,0,84,9,3,3,0,0,15,0,5,0,0,0,7,102,18,3,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,55,7,0,0,0,58,36,3,0,0,0,44,3,0,0,0,0,0,3,0,0,0,0,3,96,10,3,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,231,72,25,7,1631,4,0,3,0,0,6,6,3,0,0,0,6,63,3,3,0,3,74,633,113,25,7,5,789,294,102,71,28,15,511,49,19,4,3,6,81,1052,240,112,38
21401,17,0,0,877,137,47,19,5,0,212,23,3,0,3,0,32,1052,188,39,11,4,1291,0,0,0,0,0,0,3,0,0,0,0,3,71,3,0,0,0,76,47,12,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,125,14,3,0,0,141,3,0,0,0,0,3,4,0,0,0,0,4,138,11,4,0,0,144,54,12,0,0,0,70,0,3,0,0,0,0,4,0,0,0,0,4,202,24,6,0,0,230,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,1384,223,47,11,4,1664,0,0,0,0,0,0,7,3,0,0,0,11,136,3,3,0,0,148,657,105,9,3,0,776,189,40,15,16,3,262,37,13,3,0,0,47,1029,159,36,15
21402,9,0,0,646,180,27,13,6,0,229,20,0,3,0,0,20,939,94,28,6,0,1074,0,0,0,0,0,0,3,0,0,0,0,3,74,0,3,0,0,81,37,7,0,0,0,46,0,0,0,0,0,3,0,0,0,0,0,0,119,10,0,0,0,138,0,0,0,0,0,0,4,0,0,0,0,4,36,0,0,0,0,37,28,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,66,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,1142,108,32,9,3,1288,3,0,0,0,0,3,8,0,0,0,0,11,147,4,0,0,0,151,486,46,6,0,0,540,159,24,13,9,7,214,39,0,0,3,0,45,837,79,19,12
21501,3,3,0,306,68,16,4,21,15,119,12,0,0,0,0,10,439,63,11,19,15,540,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,18,0,0,0,0,13,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,26,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,483,63,11,26,15,589,0,0,0,0,0,5,0,0,0,0,0,0,85,3,0,0,0,93,272,34,3,3,0,314,63,24,12,14,4,119,16,6,0,0,3,27,440,66,17,17
21502,4,4,0,248,33,8,3,5,3,53,14,0,0,0,0,14,333,39,8,11,3,393,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,33,9,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,37,11,0,0,0,49,0,0,0,0,0,0,7,0,0,0,0,7,28,3,0,0,0,28,4,3,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,8,42,7,4,0,0,47,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,11,0,0,0,0,12,0,0,0,0,0,0,417,60,13,14,3,504,3,0,0,0,0,4,3,0,0,0,0,8,75,6,3,0,0,76,229,36,15,4,9,282,46,16,10,3,4,80,22,6,0,3,0,27,373,59,27,10
21503,12,0,0,214,41,6,0,0,0,53,16,4,4,0,3,26,282,43,19,3,8,355,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,16,4,0,0,0,19,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,26,10,0,0,0,29,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,3,13,14,0,0,0,3,18,0,0,0,0,0,0,325,55,16,3,13,421,5,0,0,0,0,5,3,4,0,0,0,10,52,5,0,0,0,52,162,21,5,3,3,197,42,10,3,3,3,65,18,0,0,0,0,19,281,41,11,8
21601,0,0,0,163,43,6,4,0,0,56,4,0,0,0,0,4,241,30,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,304,32,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0,46,146,14,7,0,0,165,52,5,9,0,0,70,8,0,0,0,0,8,257,24,16,0
21602,4,0,0,137,27,3,0,0,0,31,8,3,0,0,0,11,203,18,5,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,232,22,5,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,36,124,13,7,0,0,140,33,4,3,0,0,39,8,0,0,0,0,10,207,17,9,0
21603,4,0,3,344,69,17,12,3,4,108,17,0,3,0,0,20,451,65,18,6,7,543,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,24,9,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,26,5,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,41,5,0,0,0,53,4,0,0,0,0,7,0,0,0,0,0,3,3,0,0,0,0,3,60,9,3,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,10,0,0,0,0,0,0,539,89,22,9,4,660,0,0,0,0,0,0,0,0,0,0,0,0,77,8,0,3,0,91,259,40,15,6,0,316,76,27,12,6,6,130,21,3,6,0,0,29,431,82,30,15
21701,3,0,0,190,39,11,5,0,0,59,7,0,0,0,0,13,253,49,11,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,275,55,9,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,52,171,21,4,0,0,193,43,8,0,0,0,53,3,0,0,0,0,4,264,31,6,0
21703,3,0,0,192,38,3,4,4,3,53,14,0,0,0,0,11,264,38,10,10,3,317,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,3,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,296,37,10,10,3,351,0,0,0,0,0,0,0,0,0,0,0,5,56,6,0,0,0,61,165,26,3,4,0,195,43,14,0,7,4,63,6,3,0,0,0,7,276,45,8,7
21704,6,5,0,273,35,22,13,3,3,70,17,3,0,0,0,21,323,80,23,5,3,443,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,12,8,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,4,33,8,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,67,3,0,0,0,67,8,13,0,3,0,23,0,3,0,0,0,5,5,0,0,0,0,5,77,15,4,3,0,102,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,440,106,27,16,3,591,0,0,0,0,0,4,0,0,0,0,0,3,65,3,3,0,0,71,196,58,14,4,3,272,63,20,28,14,8,136,18,3,0,0,0,22,345,87,41,20
