SA3_CODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
31603,245,186,235,163,227,218,138,33,24,1474,13,5,7,6,4,16,8,5,0,65,3499,2519,2593,3015,4333,4848,4368,2547,999,28717,84,24,181,73,13,9,3,0,0,391,43,26,56,35,11,3,3,0,0,180,0,8,9,4,8,10,8,3,0,56,7,0,3,0,0,0,0,0,0,12,18,14,77,22,4,0,0,0,0,132,12,14,30,29,34,29,18,0,0,161,35,24,105,44,32,32,16,0,0,302,3820,2930,3595,2948,2553,2201,1272,504,215,20045,697,682,806,715,779,843,675,440,280,5913,8253,6290,7487,6964,7866,8067,6386,3511,1496,56308
31605,174,80,85,127,120,122,94,49,8,863,6,0,7,3,7,4,9,0,0,38,3058,1575,1212,2223,2921,3272,3741,1998,838,20836,15,11,38,17,12,20,4,0,0,109,10,6,0,11,9,0,0,0,0,40,10,0,0,8,11,12,10,12,0,70,0,0,0,0,0,0,0,0,0,0,5,7,10,4,0,0,0,0,0,27,7,11,7,23,25,29,16,12,0,135,12,16,17,28,25,28,16,12,0,155,3366,1721,1687,2269,2156,1903,1497,574,207,15378,623,341,327,532,577,571,572,288,216,4050,7168,3694,3344,5198,5807,5878,5895,2896,1266,41152
31606,442,262,171,258,308,289,196,77,33,2035,18,3,6,18,18,18,11,11,3,106,3946,2354,1725,2857,4110,4348,4182,2002,706,26220,12,7,15,15,11,9,4,3,0,80,5,0,4,6,8,0,0,0,0,31,0,0,0,4,4,3,6,0,0,25,3,0,0,0,4,0,0,0,0,7,10,3,17,5,0,0,0,0,0,39,27,18,22,54,57,51,22,4,0,252,31,24,41,55,59,49,21,6,0,297,4009,2200,1984,2373,2449,2263,1591,489,119,17483,806,471,418,558,666,769,609,256,95,4651,8936,5110,4264,5984,7472,7620,6503,2774,918,49582
31607,454,226,212,217,262,247,146,80,30,1869,8,3,4,6,5,3,8,3,4,47,3826,2087,1883,2644,3463,3437,3165,1764,745,23008,21,6,26,24,13,11,4,3,0,115,27,8,25,21,8,4,4,0,0,105,6,0,3,7,0,7,3,0,0,22,3,0,3,0,0,0,0,0,0,6,9,5,21,0,3,0,0,0,0,38,24,9,29,31,28,32,16,0,0,169,34,15,49,32,32,28,16,4,0,211,3648,1927,2076,2157,1952,1556,921,352,125,14698,676,416,436,509,527,524,458,225,119,3896,8333,4532,4572,5499,6098,5657,4606,2350,995,42624
31608,147,81,54,85,113,101,82,29,12,697,3,0,0,3,3,0,0,4,0,16,1617,878,584,1134,1817,1958,1738,734,199,10652,6,5,3,7,4,7,4,0,0,39,0,0,0,3,5,0,0,0,0,13,3,0,0,3,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,13,4,22,28,19,14,3,0,116,19,13,4,23,24,18,14,3,0,114,1957,919,663,1200,1331,1292,833,255,54,8501,348,171,140,292,393,379,306,114,40,2183,4006,2004,1421,2725,3654,3711,2920,1110,291,21852
31701,1816,1073,998,911,886,749,493,239,90,7261,81,55,55,62,81,73,88,39,9,542,18968,11715,10595,11584,13284,12867,10840,6345,2640,98840,235,264,506,197,69,37,21,11,0,1339,678,321,409,313,117,54,25,4,0,1921,12,8,5,11,7,13,8,3,0,58,11,5,3,6,4,4,0,0,0,28,70,46,145,41,11,9,6,0,0,329,73,85,83,72,108,48,30,8,5,511,146,134,231,121,117,64,40,11,5,866,7658,5868,5678,3881,3422,2688,1557,641,246,31639,2363,1862,1749,1558,1667,1605,1314,828,529,13483,30276,20354,19438,17921,18886,17456,13880,7870,3431,149512
31801,165,106,68,86,120,102,68,30,13,761,5,0,3,3,0,4,3,0,0,22,5551,3404,2630,3335,4325,4634,3835,2322,903,30941,16,0,19,17,0,11,0,0,0,65,7,3,7,3,8,3,4,0,0,33,0,0,3,0,0,0,0,0,0,13,13,0,0,3,3,3,0,0,0,19,4,3,12,0,0,0,0,0,0,21,8,16,13,19,13,9,9,0,0,95,26,20,26,27,20,13,9,0,0,132,1782,1101,963,833,763,745,531,211,53,6987,658,392,376,438,553,542,518,304,133,3911,8058,4935,4039,4675,5700,5973,4914,2833,1087,42226
31802,1027,765,700,584,576,399,234,77,24,4379,47,26,27,32,40,24,15,14,4,234,20919,14685,13186,14168,15654,13802,9942,4931,1775,109065,214,142,250,219,102,57,25,8,4,1015,325,169,179,148,70,40,22,6,4,963,9,8,16,13,9,11,12,6,0,79,19,9,6,5,9,8,3,0,0,66,42,50,100,24,17,11,3,5,0,255,67,78,132,106,93,48,25,5,0,558,136,134,240,137,120,67,29,13,0,878,12824,10362,10277,7286,5771,4225,2201,740,261,53943,3089,3280,3271,2605,2489,2134,1466,696,257,19279,37716,29007,27731,24856,24484,20513,13772,6417,2305,186808
31901,688,340,323,353,343,332,283,128,57,2850,58,22,21,34,37,61,47,38,23,330,8377,5016,4312,5647,7584,8502,8572,4841,1743,54593,41,19,65,53,27,15,7,5,3,237,80,35,88,44,28,13,9,0,0,299,3,0,4,6,4,12,6,3,0,37,7,8,0,3,3,0,0,0,0,25,17,3,26,10,0,3,0,0,0,59,29,25,20,44,31,32,18,7,0,200,52,33,48,54,36,34,20,10,0,282,5573,3664,3336,2598,2551,2485,1828,818,231,23096,1329,956,907,824,1043,1263,1201,678,282,8494,15585,9807,8889,9362,11397,12405,11699,6365,2264,87765
31902,368,172,163,183,224,233,221,86,20,1660,48,22,18,23,43,22,44,23,4,250,5111,2634,2319,3168,4272,4982,4880,2356,872,30588,9,4,41,15,4,7,0,0,0,88,9,5,17,11,6,3,7,0,0,49,5,3,0,6,3,3,3,0,0,28,14,10,7,3,3,4,3,0,0,49,4,0,4,0,3,0,3,0,0,12,31,18,35,23,45,32,16,9,0,213,49,22,40,31,56,36,22,8,0,274,3120,1763,1521,1302,1508,1363,1114,397,86,12171,923,592,549,612,790,790,790,420,140,5607,9269,5048,4529,5195,6677,7212,6840,3205,1100,49067
31903,461,194,186,224,242,235,200,58,16,1800,11,11,3,3,8,3,14,7,0,56,4330,2382,2000,2799,4118,4794,4873,2233,689,28216,8,4,17,7,12,7,5,0,0,62,6,7,13,20,4,3,4,0,0,50,9,3,0,4,3,9,11,0,0,35,0,0,0,0,8,0,0,0,0,11,10,3,21,6,3,0,0,0,0,41,33,32,24,22,47,27,28,3,0,222,46,33,47,32,56,30,35,9,0,273,3667,2048,1822,1771,1948,1898,1207,419,122,14899,924,471,512,522,757,887,810,447,231,5560,9040,4985,4448,5211,6959,7710,6991,3104,1038,49486
31904,308,160,151,135,191,193,147,80,28,1386,12,13,5,3,12,14,5,8,4,68,4688,2625,2213,3214,4365,5449,6432,3674,1152,33819,56,16,58,58,24,17,7,5,3,237,39,10,26,25,11,15,10,3,0,135,3,0,0,4,9,3,7,3,0,25,6,5,3,3,0,6,0,0,0,21,0,0,9,6,3,0,0,0,0,20,21,20,24,38,33,29,20,5,0,193,24,26,44,43,35,40,20,5,0,240,3854,2210,1960,1907,1869,1800,1673,714,192,16180,837,561,472,577,687,822,891,481,194,5533,9578,5509,4859,5918,7079,8206,9084,4896,1553,56678
31905,393,173,154,185,204,185,159,42,19,1510,10,8,4,6,11,18,7,12,3,81,3610,2051,1745,2546,3624,4797,4927,2293,742,26338,10,3,11,14,12,8,4,0,0,63,3,4,6,7,3,5,0,0,0,27,0,0,0,0,0,3,0,0,0,9,0,3,0,0,0,0,0,0,0,11,4,0,3,4,0,0,0,0,0,15,21,18,19,37,27,28,14,3,0,170,32,17,30,40,28,27,14,3,0,198,2958,1703,1411,1448,1524,1637,1233,458,145,12516,816,528,593,683,640,851,859,372,115,5452,7469,4340,3835,4783,5879,7376,7068,3132,1002,44893
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,9,19,19,23,9,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,3,9,7,3,0,33,0,4,0,0,4,5,4,0,0,22,5,16,11,14,24,30,33,16,4,150
39999,41,48,50,37,58,78,53,15,0,380,0,0,0,4,3,6,0,0,0,15,299,412,586,480,689,1288,1144,222,21,5143,5,11,29,13,0,3,0,0,0,65,9,13,24,12,9,3,0,0,0,69,0,3,0,0,0,3,3,0,0,12,5,0,0,0,0,0,0,0,0,7,3,3,5,0,0,0,0,0,0,13,5,14,10,7,11,5,4,0,0,60,8,13,17,14,11,5,4,0,0,82,331,707,935,446,439,554,413,74,3,3905,156,359,632,501,489,497,331,78,10,3063,821,1539,2293,1485,1663,2373,1916,381,44,12510
40101,14,124,87,47,37,30,32,10,6,390,0,3,0,3,0,0,5,0,0,13,376,1374,1076,680,849,892,872,449,254,6816,53,107,174,82,14,9,5,3,0,451,86,185,198,80,24,12,11,0,3,603,0,0,4,7,0,4,5,0,0,30,0,3,0,0,0,0,0,0,0,9,4,16,19,4,0,0,0,0,0,40,3,28,20,11,11,5,5,0,0,79,5,37,36,22,13,8,5,0,0,133,498,3374,2639,1031,823,717,567,178,81,9914,159,774,832,386,357,308,270,91,25,3214,1213,6278,5197,2377,2132,1990,1758,740,379,22063
40102,599,281,275,302,345,349,213,70,18,2456,90,47,54,35,57,25,42,18,0,376,5632,3624,2520,3733,5292,5288,4488,2122,916,33611,29,13,33,23,11,9,4,0,0,128,17,9,16,19,10,5,5,0,0,76,6,3,3,9,11,21,15,4,0,72,0,0,0,3,0,0,0,0,0,9,3,3,11,6,0,0,3,0,0,27,37,41,34,50,60,58,25,6,0,314,46,40,49,57,61,60,22,6,0,350,6901,4221,3540,4368,4477,3710,2268,626,245,30363,1236,808,580,835,1019,1004,676,297,115,6569,13944,8799,6832,9187,11033,10210,7545,3065,1282,71892
40103,123,120,86,97,115,120,112,51,19,836,10,10,3,8,8,12,11,10,3,81,3085,2377,1253,2105,3183,3137,3100,2085,1212,21537,207,86,127,230,100,48,48,28,0,860,179,66,97,134,46,35,6,7,0,564,8,9,8,11,9,22,28,13,5,113,0,0,0,0,3,0,0,0,0,4,27,14,35,20,12,7,9,8,3,130,35,22,17,30,42,28,25,16,6,220,59,36,52,52,63,33,30,21,9,356,3192,2580,1994,2155,2024,1855,1333,478,228,15844,572,424,291,404,487,457,406,225,199,3465,7491,5708,3974,5343,6101,5706,5040,2883,1666,43911
40104,200,132,182,163,183,125,109,61,16,1174,0,9,4,3,5,5,5,4,0,31,4208,3316,2581,3206,4466,3653,3649,3111,1332,29523,310,121,307,291,111,60,14,12,9,1237,211,102,147,145,86,49,21,6,3,771,8,9,8,13,8,11,6,0,0,63,0,0,0,0,0,0,0,0,0,0,166,62,250,113,21,20,13,8,0,659,52,47,51,54,57,53,38,10,9,373,216,109,308,169,77,78,52,23,12,1039,2529,2070,2302,2008,1608,1230,833,466,201,13244,576,425,466,418,525,375,320,249,113,3458,8257,6300,6327,6473,7048,5584,4956,3888,1686,50525
40105,94,89,108,104,92,80,57,37,22,677,12,10,7,6,4,5,5,3,3,52,2229,1804,1628,1924,2530,2262,2073,1764,1006,17231,175,63,290,186,51,25,11,3,0,812,121,111,135,112,24,13,10,4,0,537,7,10,4,7,3,7,10,0,3,58,0,0,0,3,0,0,0,0,0,4,48,13,103,36,12,3,6,0,0,222,13,19,28,28,17,20,6,3,3,139,65,31,127,65,27,29,14,3,3,365,1963,2126,2626,1719,1442,1366,895,322,175,12639,432,362,516,421,438,371,251,192,116,3087,5053,4600,5477,4569,4605,4147,3307,2301,1314,35362
40106,79,79,74,59,79,80,54,26,11,526,5,3,7,7,0,5,0,3,3,40,2161,1540,1215,1533,2192,2138,1467,1086,623,13950,215,82,339,191,40,21,32,11,3,933,129,141,159,114,43,18,6,3,0,622,0,0,5,4,8,3,4,0,3,22,0,0,0,0,0,0,0,0,0,3,82,33,139,47,5,4,6,0,0,325,11,5,23,9,14,13,8,0,0,78,91,40,163,62,20,20,10,4,0,408,1569,1576,1726,1252,1118,1050,592,192,96,9174,332,282,360,323,330,332,197,98,62,2320,4603,3733,4095,3613,3827,3667,2341,1401,787,28079
40107,133,92,113,98,85,90,69,23,20,728,5,9,4,12,6,9,8,3,0,57,2659,1868,1378,1973,2683,2465,2151,1459,1240,17885,137,55,188,138,35,8,15,4,0,586,109,62,115,94,32,15,9,3,0,435,7,4,3,3,11,8,21,6,3,64,0,0,0,0,0,0,0,0,0,0,24,15,57,16,0,7,0,3,0,125,11,27,30,20,19,31,16,4,3,162,38,40,87,36,26,34,16,7,3,289,2529,2251,2748,2154,1699,1702,1031,338,228,14676,440,407,452,407,408,437,300,184,152,3186,5985,4767,5104,4935,4969,4727,3583,2004,1637,37721
40201,252,141,133,130,138,135,85,29,10,1052,4,7,7,4,8,3,4,3,0,41,2807,1969,1559,1934,2795,2625,2204,1379,532,17818,17,3,6,20,0,0,0,0,0,49,15,10,10,10,4,3,0,0,0,49,0,0,0,0,0,3,0,0,0,3,7,0,0,0,0,0,0,0,0,11,0,0,0,3,4,0,0,0,0,3,10,13,16,20,17,21,7,6,3,127,17,17,16,28,23,21,7,6,3,137,3186,2168,1893,1813,1855,1269,632,312,108,13226,502,352,358,333,472,449,317,197,111,3090,6591,4540,3896,4181,5209,4415,3164,1894,749,34632
40202,843,470,478,366,337,248,144,72,16,2970,44,26,25,26,25,26,20,5,4,201,7744,4647,4755,4509,5413,5255,3967,2609,972,39865,199,88,174,151,71,41,16,4,0,751,740,389,353,297,140,54,23,8,3,2007,3,3,0,3,4,3,6,3,0,27,0,0,0,3,0,0,0,0,0,7,49,15,51,33,11,4,7,0,0,168,77,73,99,95,92,44,31,12,3,523,129,87,150,127,99,53,40,12,3,702,9346,6273,6700,4347,4333,2829,1346,634,253,36049,2203,1246,1383,1065,1105,928,607,455,177,9170,20660,12954,13784,10764,11418,9347,6069,3749,1414,90154
40203,378,270,344,271,222,178,129,57,25,1873,47,38,37,35,35,20,20,12,3,239,4702,2960,3658,3774,3901,3605,3480,2274,1192,29548,976,303,1251,873,162,92,37,9,4,3717,1222,947,1019,807,390,194,85,20,5,4691,3,0,3,12,3,3,0,3,0,26,3,0,0,0,3,3,0,0,0,7,342,145,614,227,35,35,13,0,0,1407,65,39,95,78,38,36,18,8,3,384,411,181,709,301,76,70,39,9,3,1801,3590,2962,4339,2961,2336,1825,1041,459,219,19717,926,728,1258,1079,801,617,493,309,180,6390,12111,8385,12692,10191,7981,6685,5270,3121,1620,68056
40204,933,624,590,559,558,384,228,112,35,4016,77,42,69,38,46,38,27,19,4,360,10605,7183,7081,7586,8987,8863,7610,4231,1549,63690,1077,417,1108,873,332,151,67,37,10,4079,2100,1283,1238,971,476,213,69,18,6,6380,8,11,9,3,6,8,8,0,3,45,14,0,5,0,0,0,0,0,0,28,291,98,376,203,49,35,15,0,0,1071,141,119,150,142,91,66,33,17,4,771,445,223,532,348,144,100,53,18,3,1861,9561,7123,8048,6077,5532,3843,2137,909,296,43532,2000,1418,1760,1344,1408,1244,866,499,196,10727,26994,18524,20903,18271,17783,15154,11106,5818,2089,136635
40205,580,384,366,394,416,332,272,93,22,2873,127,71,65,67,53,38,38,16,4,487,7302,5185,4489,5422,7235,7646,7056,3854,1505,49687,279,93,278,258,84,34,21,5,0,1046,266,126,187,161,71,46,32,6,3,890,7,7,4,12,8,3,5,3,0,49,0,0,0,0,0,0,0,0,0,7,131,44,166,98,15,16,12,4,0,488,43,56,59,62,71,41,31,15,0,383,176,99,227,163,92,61,42,13,0,874,7042,4978,5247,5066,4536,3269,2044,804,296,33291,1211,765,808,888,918,873,701,422,232,6822,16417,11357,11404,12196,13096,12055,9928,5117,2044,93604
40301,99,74,92,87,101,98,59,21,15,644,0,3,0,5,7,7,7,4,7,35,1989,1644,1268,1609,2407,2811,2653,1714,1195,17278,52,21,68,59,13,5,7,3,0,224,49,33,49,29,20,18,0,0,0,206,3,0,3,9,6,5,5,12,3,44,0,0,0,0,0,3,0,0,0,5,16,12,39,14,0,3,0,0,0,88,22,10,20,19,20,13,6,5,7,119,40,24,62,29,19,21,6,6,3,210,1987,1657,1999,1761,1623,1619,1008,379,226,12255,343,286,407,361,394,522,410,246,215,3188,4484,3705,3886,3925,4540,5039,4119,2372,1635,33703
40302,525,340,387,397,374,334,192,71,42,2659,35,16,17,29,17,29,25,14,11,185,5629,4405,4123,4792,5878,6611,5310,3553,2081,42386,442,181,544,420,123,72,26,10,0,1824,673,301,530,326,135,58,30,15,3,2074,3,7,7,7,3,14,3,7,0,53,8,0,3,0,0,0,0,0,0,10,130,49,188,103,35,15,10,3,0,530,56,50,90,87,90,76,60,18,8,539,188,102,280,190,124,95,67,21,8,1080,6314,5458,6433,5034,4013,3514,1922,800,441,33935,1174,922,1048,928,913,930,653,398,256,7227,14606,11555,13266,11984,11403,11500,8112,4825,2811,90067
40303,318,220,230,260,238,237,188,85,37,1804,59,19,23,33,20,21,29,10,3,218,4665,3416,2272,3366,4482,4291,4029,2686,1666,30876,140,83,171,140,58,18,8,7,0,625,255,100,232,162,61,27,29,4,0,872,4,7,3,7,11,9,10,7,3,72,0,4,0,0,3,0,0,0,0,12,31,18,37,20,12,14,9,3,0,142,18,20,36,28,42,35,17,13,4,207,50,40,73,46,56,47,30,12,3,356,5150,3918,3401,3730,3293,2776,1835,670,331,25103,808,600,530,557,659,617,499,336,201,4810,11168,8245,6829,8176,8747,7908,6500,3744,2210,63529
40304,1349,813,758,901,871,771,523,161,64,6218,83,65,46,64,70,78,86,67,34,599,10804,7525,6506,8394,10859,12186,11410,5484,2391,75567,139,66,133,124,81,49,21,13,0,626,202,118,109,138,103,48,17,21,0,758,15,7,9,13,14,13,13,5,4,84,9,4,5,3,3,3,0,0,0,32,41,18,46,35,13,3,8,4,3,169,75,103,107,135,148,114,57,23,7,768,130,128,158,167,159,112,64,30,8,966,17285,10842,11784,10594,9358,7135,4338,1650,526,73512,2708,1740,1886,1869,1940,1944,1567,906,543,15097,31449,20602,20823,21606,22773,21675,17516,8118,3479,168041
40401,488,343,408,383,373,284,206,123,47,2642,16,9,17,5,12,12,16,13,8,101,8352,6255,5807,6634,8831,8248,7227,5367,2850,59583,324,144,465,327,90,45,22,5,3,1433,813,432,518,388,222,85,48,23,3,2526,3,3,8,9,6,12,5,3,5,50,0,3,6,0,0,5,0,0,0,5,230,104,390,154,31,19,12,4,3,953,33,36,54,36,62,41,28,6,3,305,266,142,449,196,95,66,38,7,7,1268,5417,4890,6213,4632,4262,3482,1931,780,385,31993,1366,1122,1288,1110,1236,1083,808,499,277,8799,16949,13416,15223,13749,15246,13491,10281,6770,3567,108691
40402,242,187,183,190,211,145,99,42,27,1317,6,3,4,4,4,3,15,4,0,39,3530,2670,2744,3054,4000,4242,3199,2056,1108,26606,207,79,226,187,49,24,11,7,0,791,433,259,269,241,116,62,43,15,0,1436,3,3,4,3,3,10,0,0,0,33,4,10,0,7,10,0,0,3,0,28,77,35,145,69,14,5,0,0,0,355,18,23,31,31,46,35,5,7,4,199,100,67,174,104,66,46,9,13,3,580,3573,2919,3543,2836,2908,2392,1244,442,225,20077,729,615,653,623,722,675,505,256,204,4992,9104,7126,8076,7580,8411,7945,5256,2891,1584,57965
40403,227,174,224,199,168,151,77,38,15,1265,16,11,9,13,12,8,8,8,0,87,4001,3397,3086,3495,4459,3887,3468,3053,1679,30523,419,206,859,396,63,30,10,5,0,1997,473,273,417,260,117,58,23,3,0,1622,3,7,5,4,8,4,4,5,3,52,0,0,0,0,0,0,0,0,0,3,235,109,523,154,36,15,15,0,0,1088,20,42,45,43,42,31,11,7,0,235,254,152,573,195,73,51,28,7,0,1327,2928,3482,4426,2907,2175,1757,981,434,252,19342,689,609,873,670,658,555,434,274,260,5026,8876,8299,10530,8144,7746,6473,4979,3817,2214,61086
40501,209,100,123,113,151,144,89,34,3,961,16,20,12,15,14,0,9,0,0,84,3284,1783,1501,2218,2844,3226,2691,1431,633,19607,9,3,23,9,5,0,3,0,0,44,3,0,6,4,0,0,0,0,0,18,3,0,0,3,0,6,3,0,0,14,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,20,20,12,16,23,12,0,0,114,9,22,22,15,19,23,12,0,0,120,2894,1709,1672,1719,1797,1454,787,279,92,12420,543,355,302,366,440,521,342,148,77,3101,6755,3901,3556,4357,5145,5264,3849,1858,798,35496
40502,140,82,59,60,80,90,71,21,7,615,3,4,3,3,10,5,4,0,0,31,2076,1028,975,1262,1799,2328,2045,1129,538,13166,4,0,5,3,3,0,0,0,0,11,10,0,6,8,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,11,0,0,0,0,0,0,21,19,8,14,10,24,9,6,0,0,80,23,5,23,10,19,10,6,0,0,101,1545,847,882,840,1008,964,661,204,62,7017,363,168,212,215,293,377,299,128,71,2130,4028,2059,2117,2347,3155,3694,3023,1456,671,22545
40503,99,86,44,67,91,89,47,33,3,548,0,7,0,0,10,7,0,3,0,19,2295,1482,1138,1476,2215,2663,2395,1482,626,15764,14,3,10,15,0,0,0,0,0,44,19,3,9,12,5,7,3,0,0,63,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,10,4,7,26,14,13,6,0,3,82,9,4,13,26,16,10,6,0,3,91,1932,1257,1178,1047,1204,1063,712,269,101,8773,398,243,214,235,326,380,326,183,102,2413,4684,3009,2578,2828,3791,4144,3467,1941,826,27268
40504,99,61,72,56,87,82,65,20,5,555,0,0,0,0,0,4,0,3,0,14,1611,900,862,1072,1781,2654,3034,1726,651,14293,7,4,4,10,5,3,0,0,0,34,13,0,8,3,3,0,0,0,0,26,0,4,0,0,3,0,0,0,0,9,5,0,0,0,0,0,0,0,0,9,3,0,4,0,0,0,0,0,0,13,5,11,10,11,13,11,13,3,0,72,14,11,11,12,13,8,13,3,0,93,1718,986,971,876,1134,1181,895,309,88,8167,343,173,190,178,314,426,436,228,174,2453,3723,2090,2067,2168,3288,4302,4393,2268,909,25202
40601,321,164,156,190,210,164,114,48,13,1384,7,3,3,3,5,3,5,3,0,28,4748,2565,2566,3043,4433,4701,3984,2263,909,29201,52,5,60,52,9,8,10,0,0,197,25,4,14,29,8,10,3,4,0,91,0,0,0,0,3,0,0,0,0,9,15,5,15,3,9,0,0,3,0,53,10,0,26,3,0,0,0,0,0,42,13,15,17,23,19,19,5,0,0,114,35,28,58,26,25,19,9,5,0,203,4889,2848,3192,2718,2690,2199,1240,506,191,20474,1206,672,763,687,826,831,565,334,209,6115,11006,6160,6704,6614,8049,7805,5842,3117,1314,56613
40602,205,159,126,126,112,86,56,19,6,889,0,0,0,4,3,0,0,0,0,12,2008,1201,1385,1410,1911,1931,1427,671,235,12184,20,5,29,23,8,3,3,0,0,87,39,10,31,28,7,3,4,0,0,122,0,0,0,0,0,0,0,0,0,3,56,30,34,28,14,12,10,4,3,192,21,3,40,12,4,0,0,0,0,87,10,5,13,12,11,0,3,0,0,49,82,39,84,55,30,14,10,9,3,327,2284,1296,1662,1186,1209,895,499,190,50,9268,611,471,790,587,551,509,323,138,43,4029,5078,3045,4023,3327,3741,3380,2272,1013,338,26203
