SA3_CODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
30905,3,3,0,0,7,13,5,11,169,131,110,45,29,12,6,536,4,0,0,0,4,18,4,13,32,9,3,4,0,0,3,96,0,3,0,0,3,18,14,31,163,77,36,16,15,5,5,386,0,0,0,0,0,0,3,7,15,19,9,3,0,3,3,56,0,0,0,7,4,27,39,33,81,15,9,21,5,0,13,257,0,3,3,10,6,40,13,11,37,11,0,0,0,0,0,134,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,5,4,0,4,0,0,3,22,14,23,11,12,261,168,31,40,106,15,10,8,3,5,34,737,0,0,0,0,4,4,5,0,3,0,4,0,0,0,127,143,22,28,10,34,285,280,114,153,619,290,183,102,57,22,192,2393,3,0,0,0,0,6,5,15,134,179,136,84,71,25,75,732,0,0,0,3,0,15,3,26
30906,3,3,0,0,3,22,5,21,479,417,249,79,61,26,26,1396,0,0,0,3,14,47,15,18,69,27,10,3,3,3,3,208,3,0,0,0,3,17,28,82,358,188,79,21,17,10,15,825,0,0,0,0,0,4,3,6,57,29,24,8,3,3,6,137,3,3,0,3,3,56,90,91,143,48,8,24,7,0,25,508,3,7,6,22,22,63,30,30,43,14,3,0,3,0,9,255,0,0,0,0,3,7,9,4,12,3,0,0,0,0,7,42,0,0,0,0,0,3,0,3,24,10,4,3,3,0,10,59,45,55,28,23,550,364,70,91,207,33,19,9,5,9,57,1568,0,3,0,0,17,12,0,3,10,0,3,0,0,0,310,370,57,81,38,57,621,593,250,341,1397,768,396,149,110,50,465,5361,4,3,0,4,4,14,18,26,338,369,305,133,107,42,159,1525,0,0,0,3,4,21,16,29
30907,10,3,3,0,8,26,6,25,605,518,380,138,109,39,33,1907,3,3,5,4,12,29,12,27,93,24,13,11,8,7,9,265,3,0,0,3,3,29,29,68,446,212,87,42,37,12,17,999,0,0,3,0,0,0,3,14,67,30,19,11,6,0,12,174,3,3,3,12,0,50,100,95,182,73,20,56,18,4,32,648,0,7,6,16,31,70,44,38,60,18,8,9,5,0,9,329,0,0,0,4,5,18,10,11,18,0,0,4,0,0,8,74,0,0,0,0,3,3,3,0,25,17,12,4,3,3,8,86,57,56,26,15,597,420,95,86,285,61,35,23,29,17,73,1879,3,3,0,0,18,10,3,0,10,3,0,0,0,0,346,392,82,77,51,53,666,663,306,367,1799,962,573,310,211,78,546,6751,9,8,0,0,0,16,14,21,410,456,398,214,192,70,196,1999,0,6,0,0,3,13,14,27
30908,0,0,0,0,3,14,6,9,349,270,201,67,65,12,11,1002,0,0,3,0,7,21,4,16,73,23,7,5,3,3,3,181,4,0,0,0,3,20,21,42,265,109,56,24,18,0,11,585,0,0,0,0,0,0,0,6,43,16,12,3,6,4,3,90,0,0,0,0,3,31,47,45,129,40,15,38,10,3,14,395,0,3,3,16,12,62,29,22,39,9,4,4,0,0,4,215,0,0,0,0,0,3,4,7,4,0,0,0,0,0,0,26,0,0,0,0,0,3,0,0,15,8,3,3,6,0,0,38,57,47,19,20,456,340,80,95,273,50,19,11,8,8,55,1543,0,0,0,0,11,4,3,0,7,3,0,0,0,0,247,279,65,53,28,44,502,505,194,247,1205,529,319,160,120,39,348,4354,3,3,0,3,9,7,7,9,166,213,175,98,88,31,78,909,0,0,0,6,4,24,4,26
30909,5,3,0,0,3,16,4,23,439,350,236,86,72,13,23,1270,0,3,6,0,14,37,14,25,70,21,16,4,3,3,5,224,0,3,3,3,0,28,21,58,326,143,58,29,26,9,8,721,0,0,0,0,0,12,5,6,40,26,6,5,9,0,8,124,3,0,3,3,0,45,92,59,149,35,19,22,4,3,17,462,0,5,13,21,29,83,17,16,50,19,3,5,3,0,5,282,0,4,0,0,0,13,5,5,15,7,0,0,0,0,4,61,0,0,0,0,0,4,0,0,13,3,4,0,0,0,7,40,57,45,18,22,500,333,67,64,212,27,26,8,8,18,58,1466,0,3,0,0,19,6,4,3,14,6,0,0,0,3,260,328,70,59,49,54,566,570,236,263,1327,636,369,173,131,55,403,4978,8,3,0,0,0,12,9,23,211,217,207,100,84,27,92,992,0,0,4,3,3,7,12,21
30910,4,0,0,0,7,15,4,9,308,195,139,89,85,38,17,913,3,3,0,0,3,23,6,14,72,25,25,10,12,20,3,224,6,0,0,0,3,18,22,41,202,82,55,41,41,7,17,539,0,0,0,0,0,3,0,0,21,15,8,8,4,3,5,63,3,0,3,4,0,39,49,38,75,40,10,50,7,0,9,333,5,3,5,11,12,42,22,22,56,13,11,9,9,6,3,242,0,0,0,3,0,3,0,3,11,5,0,4,3,0,6,40,0,0,0,0,3,0,0,4,16,7,5,3,3,4,3,53,63,35,11,9,268,195,38,61,291,81,43,39,28,28,50,1242,0,0,0,0,12,9,3,4,3,7,0,3,3,3,300,344,81,49,23,25,305,354,155,206,1060,471,298,246,194,113,409,3988,4,0,0,3,3,3,3,9,74,80,83,65,95,53,61,533,3,0,3,3,0,11,3,4
31001,3,0,0,0,3,11,12,24,420,373,237,96,58,14,21,1260,0,0,0,0,3,20,3,10,50,13,3,0,0,0,5,111,0,0,0,0,3,8,7,41,261,98,52,19,18,4,15,522,0,0,0,0,0,4,0,8,46,26,19,13,0,0,8,132,3,0,0,4,3,65,85,77,146,49,9,12,0,4,21,470,0,6,9,5,19,54,24,18,35,8,0,3,0,0,4,192,0,0,0,0,3,6,10,3,13,0,3,3,0,0,4,46,0,0,0,0,0,3,0,0,9,7,5,0,4,0,3,31,22,51,20,12,590,328,66,67,131,14,8,3,6,3,52,1379,0,0,0,0,15,7,0,0,4,3,0,0,0,0,269,310,30,62,29,28,645,506,207,248,1121,587,348,140,86,18,405,4457,0,5,0,0,8,17,9,31,334,353,296,159,119,41,116,1478,0,0,0,0,3,13,16,14
31002,14,12,3,3,21,46,14,32,435,251,147,58,34,17,25,1123,0,3,3,4,17,40,11,21,68,12,13,0,5,0,11,205,7,11,3,4,7,47,34,76,362,107,41,16,19,3,14,753,3,0,0,0,3,13,11,11,54,26,16,4,3,0,8,154,4,0,6,16,7,92,115,128,162,43,11,16,0,0,41,649,3,12,14,12,28,87,30,25,51,11,3,3,0,0,8,283,0,0,0,4,4,12,16,14,14,3,0,3,0,0,6,72,0,4,0,0,7,9,0,3,15,12,3,3,0,0,7,63,57,103,36,30,971,367,84,91,179,16,4,6,0,4,85,2025,0,7,0,7,22,19,4,0,8,0,0,0,0,0,311,374,86,154,66,71,1082,722,322,395,1357,479,246,110,59,25,520,5701,3,7,0,5,12,24,11,39,285,259,157,88,46,14,136,1077,0,0,0,0,7,21,11,21
31003,4,5,0,0,7,19,12,34,638,572,333,119,64,13,29,1853,0,3,0,4,7,23,11,24,66,23,11,10,0,0,0,191,0,4,0,0,0,20,45,119,512,236,74,39,22,8,16,1076,0,0,0,0,0,8,4,19,71,44,30,11,5,0,13,209,3,0,4,9,5,91,170,171,309,72,18,22,3,0,50,932,0,3,8,17,40,97,51,25,50,11,4,3,5,0,15,342,0,0,0,0,3,12,11,10,18,3,3,5,0,0,14,84,0,0,0,0,0,3,0,3,24,12,8,0,0,0,6,56,29,73,36,21,1102,650,150,135,294,29,16,4,0,3,100,2651,0,3,3,0,30,11,9,0,5,0,0,0,0,0,435,510,47,89,51,68,1197,938,462,544,1993,1001,491,217,104,28,669,7901,0,0,0,0,3,15,3,21,449,564,476,256,190,62,180,2216,0,0,4,0,0,22,5,27
31004,0,0,0,0,0,13,0,13,448,418,255,75,25,8,22,1288,0,0,0,0,6,13,5,6,31,13,4,0,0,0,3,81,0,0,0,0,0,16,22,66,297,114,36,11,4,0,11,581,0,0,0,0,3,4,0,8,58,22,18,3,0,3,11,130,0,0,0,4,0,42,86,76,157,34,5,19,3,0,19,447,0,4,0,7,4,45,24,20,23,4,0,0,0,0,3,134,0,0,0,0,0,10,4,3,8,0,0,0,0,0,5,43,0,0,0,0,7,3,0,0,14,6,4,3,0,0,7,49,17,32,18,12,367,210,46,30,80,10,0,0,0,0,34,858,0,0,0,0,8,8,6,3,9,0,0,0,0,0,204,235,17,35,21,34,397,352,194,231,1121,617,336,112,41,16,319,3848,9,4,0,0,0,11,3,21,375,420,283,155,86,22,142,1526,0,0,3,0,0,10,7,15
31101,0,0,0,0,3,11,4,9,110,61,22,5,3,6,8,246,0,0,0,0,7,6,0,5,23,3,0,3,0,0,0,51,3,3,0,3,4,15,7,24,82,26,5,3,9,0,4,183,0,0,0,4,0,4,0,3,19,0,0,0,0,0,0,37,0,0,0,0,0,11,21,19,36,10,0,3,3,0,3,117,3,0,3,8,14,18,13,9,9,0,0,0,3,0,4,82,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,12,8,13,11,3,194,78,18,17,35,5,4,3,0,0,21,409,0,0,0,0,6,3,0,0,3,0,0,0,0,0,79,94,20,16,15,25,228,143,71,87,328,114,38,20,20,11,121,1257,3,0,0,0,0,7,7,7,76,57,32,11,3,5,36,248,0,0,0,0,0,0,0,7
31102,0,8,0,0,0,9,0,15,255,190,118,29,18,3,13,655,0,0,0,0,4,10,7,3,32,6,10,0,0,0,0,78,0,0,0,3,3,15,12,28,191,75,21,14,7,0,11,383,0,0,0,0,0,4,4,5,34,23,6,3,0,0,3,84,0,0,0,0,3,35,66,64,93,27,0,20,3,0,16,331,0,3,4,3,8,38,29,20,25,9,0,3,0,0,3,143,0,0,0,0,0,4,3,11,9,3,0,0,0,0,3,33,0,0,0,0,0,0,0,0,17,7,6,0,0,0,4,44,10,43,19,7,465,244,52,46,118,6,4,0,3,7,41,1062,0,0,0,0,10,12,0,0,8,0,0,0,0,0,151,182,16,57,28,19,496,364,181,190,781,348,170,63,38,8,237,2983,0,3,0,0,0,4,7,3,183,211,157,73,35,11,85,768,0,0,0,0,0,3,3,9
31103,3,0,0,0,3,16,7,29,689,450,247,57,40,3,40,1587,0,0,0,0,9,23,3,12,54,15,10,0,3,0,3,128,0,3,3,3,6,18,26,71,383,152,46,13,7,3,14,756,0,0,0,0,0,4,3,8,64,33,18,7,3,0,0,148,3,3,3,3,3,64,144,143,214,47,9,18,0,0,38,692,4,6,3,7,21,56,37,19,31,4,0,0,0,0,5,200,0,0,0,0,4,14,14,10,19,4,3,0,0,0,7,67,0,0,0,0,3,4,0,0,16,9,7,0,0,0,3,45,30,63,25,15,606,299,55,60,104,13,4,3,4,0,57,1340,6,0,0,0,14,11,3,9,3,0,0,0,0,0,260,308,51,77,35,31,668,507,294,352,1578,732,344,103,62,8,427,5263,0,3,3,0,0,14,15,29,510,592,350,166,108,34,204,2034,0,3,3,5,7,22,9,29
31104,3,0,0,0,3,19,0,12,265,246,194,51,22,19,21,857,0,0,3,0,8,14,3,8,49,10,8,4,0,0,7,110,0,3,0,0,0,18,15,39,210,71,39,15,10,3,5,427,0,0,0,0,0,0,0,7,31,21,8,4,0,0,8,86,5,0,0,9,0,29,56,66,125,37,6,14,0,0,20,369,0,3,4,7,11,30,10,9,15,3,3,0,0,0,9,92,0,0,0,0,0,9,8,6,13,0,3,4,0,0,0,41,0,0,0,0,0,0,0,0,9,10,5,3,3,0,7,43,15,21,4,8,247,130,27,21,69,10,0,3,0,0,22,583,0,0,0,0,3,0,0,4,9,0,0,0,0,0,153,176,27,28,16,28,275,243,122,161,789,412,271,100,39,23,250,2771,0,0,4,0,3,11,0,24,233,279,234,130,78,25,109,1123,0,0,0,0,3,13,4,12
31105,5,0,0,0,0,18,9,14,416,372,236,90,55,21,21,1259,0,3,0,0,6,21,5,14,50,10,6,0,0,0,0,119,0,0,0,0,5,12,21,41,319,146,63,21,23,3,21,682,0,0,0,0,0,3,0,7,40,40,13,3,3,0,20,129,3,3,0,0,3,55,66,83,180,38,4,20,6,0,23,481,0,0,4,6,8,51,29,21,33,7,0,0,0,0,8,170,0,0,0,0,3,8,9,9,19,0,0,3,0,0,10,57,0,0,0,0,0,3,0,0,12,12,4,0,0,0,0,42,28,45,15,29,486,265,38,61,132,16,6,4,0,4,43,1161,0,0,0,0,22,15,3,0,3,4,0,0,0,0,239,280,33,57,23,39,535,443,175,253,1199,633,337,149,89,30,381,4390,6,3,0,4,0,11,11,19,322,416,310,171,152,57,160,1644,0,3,0,0,4,16,10,9
31106,8,3,0,0,11,16,5,30,573,483,294,85,59,11,25,1589,0,0,3,5,4,19,9,15,65,17,8,4,0,0,3,162,0,0,0,8,0,32,41,81,433,161,68,25,16,4,23,891,0,0,0,3,3,8,0,15,80,35,21,6,4,0,13,179,9,0,6,11,5,96,161,136,225,50,9,23,3,5,44,783,0,6,5,11,25,92,37,35,38,9,0,7,0,0,14,279,0,3,0,0,5,10,17,7,16,5,0,0,0,0,9,83,0,0,0,0,0,0,0,3,21,18,9,0,0,0,10,64,38,55,25,21,711,327,72,77,159,16,9,6,3,0,48,1564,3,3,0,0,16,7,3,0,12,0,0,0,0,0,331,373,57,69,43,60,782,612,358,391,1631,797,404,153,88,18,504,5976,5,5,0,3,0,18,8,20,362,393,356,165,114,48,169,1664,0,0,0,0,3,18,14,21
31201,15,3,0,0,10,22,12,14,214,134,142,67,160,48,25,862,0,0,0,0,10,19,3,4,33,13,4,3,3,0,0,90,3,0,0,0,0,23,15,33,140,91,58,70,49,6,20,500,0,3,0,0,0,8,0,7,16,9,10,21,15,4,6,93,3,3,0,3,0,37,42,33,106,80,18,76,7,3,23,441,0,4,3,6,3,21,12,8,16,5,0,4,0,0,4,90,0,0,3,5,0,5,0,0,11,3,3,9,0,0,9,48,3,0,0,0,0,0,0,0,6,3,7,3,4,0,6,41,13,38,8,8,260,125,24,23,64,3,3,3,0,0,34,614,0,0,0,3,14,5,0,0,6,0,0,0,0,0,265,295,37,48,22,24,303,261,111,119,604,342,242,257,244,69,391,3078,4,3,0,3,3,17,7,18,146,132,120,80,123,57,114,823,0,0,0,0,0,4,4,8
31202,21,8,3,3,18,40,16,42,697,623,501,214,220,56,49,2521,0,3,0,3,6,31,8,21,77,26,20,7,0,3,5,222,7,4,0,4,7,48,36,97,567,286,145,80,70,14,22,1393,0,0,0,0,3,3,10,15,93,62,54,21,23,9,10,310,8,0,0,20,9,94,164,164,354,135,46,109,11,4,85,1219,4,4,9,30,57,102,45,32,78,6,3,6,7,4,14,408,4,3,0,3,5,19,10,13,25,15,8,8,0,3,22,140,7,0,0,0,3,6,0,0,36,7,11,5,5,4,18,109,57,88,35,16,1093,633,103,115,363,49,25,15,15,17,128,2744,0,3,0,0,36,21,5,6,26,12,0,3,0,0,1052,1161,117,119,57,83,1230,1004,392,503,2320,1220,818,472,363,116,1420,10225,5,6,0,3,3,22,13,35,378,559,517,287,240,90,315,2471,3,0,0,3,4,14,12,17
31203,4,0,0,0,6,16,10,8,253,165,77,25,26,3,13,597,3,3,0,3,3,17,7,7,26,11,3,3,0,3,0,87,0,3,0,3,0,14,12,26,133,59,15,13,8,3,6,285,0,0,0,0,0,3,4,0,11,11,7,0,0,0,0,44,0,0,3,3,3,24,31,21,47,14,4,7,0,0,5,168,0,0,3,6,10,23,3,5,17,8,0,0,0,0,4,85,0,0,0,0,0,8,0,0,11,3,0,0,0,0,4,27,0,0,0,0,0,0,0,3,4,8,3,3,3,0,5,28,20,21,6,0,122,82,17,26,65,7,5,6,3,4,25,396,0,0,0,0,4,6,0,0,3,0,0,0,0,0,166,178,32,27,20,17,139,182,78,92,572,283,119,51,41,16,225,1892,3,0,0,0,0,6,3,13,113,98,66,25,20,13,51,412,0,0,0,0,0,7,3,5
31301,3,0,0,0,7,11,0,12,159,110,63,32,21,12,18,451,0,0,0,0,6,25,6,16,47,14,6,4,4,0,7,141,0,0,0,0,3,16,16,30,166,66,36,12,9,5,6,369,0,0,0,0,0,3,3,0,17,5,3,0,0,0,6,46,0,0,0,4,6,40,55,40,88,21,10,20,0,0,14,304,0,9,6,6,29,58,27,22,41,10,9,3,3,0,10,238,0,0,0,0,3,3,12,7,13,3,6,4,0,0,3,62,0,0,0,0,0,0,3,0,12,0,3,0,0,0,6,30,31,64,31,36,1038,663,149,160,385,36,19,12,3,6,76,2708,3,0,0,0,21,18,7,0,6,0,3,0,0,0,250,316,40,73,41,59,1117,848,280,285,937,272,149,80,48,18,400,4653,0,0,3,0,3,7,0,13,70,81,76,35,23,8,36,353,0,0,0,0,0,9,5,11
31302,9,4,0,3,7,20,9,22,366,239,124,47,21,11,19,892,0,3,0,3,9,28,6,12,45,7,10,0,0,0,0,123,0,0,0,3,5,24,29,60,276,105,39,3,9,4,17,576,0,0,0,0,0,8,3,6,42,16,13,3,0,0,4,106,0,0,0,3,8,54,106,72,142,39,9,8,0,0,21,448,3,4,4,25,34,81,21,27,44,8,0,0,0,0,7,253,0,0,0,7,6,10,10,4,14,0,0,0,3,0,6,62,3,3,0,0,0,7,0,3,14,3,6,0,0,0,11,53,24,43,26,9,698,355,61,84,180,10,5,3,0,3,54,1559,4,3,0,0,15,14,6,5,5,0,0,0,0,0,229,282,45,68,35,52,785,595,250,293,1118,435,203,72,33,19,369,4357,7,3,0,0,3,19,8,10,269,283,181,91,63,12,116,1075,4,0,4,3,5,11,11,26
31303,3,3,0,3,7,4,3,11,74,47,29,8,6,5,5,211,0,0,0,0,3,10,4,7,22,3,0,0,0,0,0,55,4,0,0,0,4,11,9,11,56,21,7,0,3,0,5,137,4,0,0,0,0,0,0,4,15,5,3,3,0,0,4,48,0,0,3,0,3,16,19,19,34,0,0,3,0,0,12,106,0,0,3,3,8,18,10,3,13,3,0,0,0,0,0,65,0,0,0,0,0,3,3,3,4,0,0,0,0,0,0,17,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,21,16,15,8,11,183,73,15,24,42,6,0,0,0,0,11,401,0,0,0,0,9,0,0,0,0,4,0,0,0,0,71,88,31,21,19,23,217,144,64,75,269,88,47,22,11,8,110,1142,0,7,0,0,0,5,4,7,66,44,27,12,0,4,24,206,0,0,0,0,0,3,0,10
31304,0,3,0,0,5,16,3,23,424,307,192,51,32,4,27,1095,0,3,3,0,6,24,10,18,45,13,10,3,0,0,4,133,3,0,0,3,0,17,29,64,314,136,52,21,17,0,8,669,0,0,0,0,0,6,3,8,35,38,21,10,3,0,9,137,0,6,0,9,3,55,98,86,174,47,13,24,5,0,25,539,0,4,3,14,23,60,39,32,45,3,0,0,0,0,6,227,0,0,0,0,5,8,8,9,25,3,0,4,0,0,6,63,0,0,0,0,0,3,0,3,15,18,0,4,0,0,3,49,20,54,19,17,711,393,91,85,201,20,10,3,0,7,64,1698,0,3,0,0,20,10,4,3,11,0,0,0,0,0,238,291,28,66,29,52,776,597,285,318,1286,580,301,112,56,15,386,4892,0,0,0,3,0,21,11,20,340,406,334,163,66,22,146,1534,0,0,0,0,3,15,17,13
31305,7,0,0,0,3,19,0,12,354,280,158,68,49,14,23,995,0,0,0,3,9,22,13,18,63,12,6,0,9,0,0,158,0,0,0,0,6,21,18,45,288,138,64,22,28,8,20,667,0,0,0,0,0,4,4,15,50,30,12,4,3,0,3,136,0,0,0,3,7,68,101,75,169,50,11,37,7,0,26,552,5,6,10,21,33,91,38,38,55,6,6,0,3,5,3,315,0,0,0,0,3,9,12,8,19,3,0,0,0,0,7,68,0,0,0,0,0,3,3,6,13,7,6,0,0,0,7,46,32,68,24,24,889,580,126,127,284,45,17,5,8,6,92,2327,0,8,0,0,44,19,3,5,13,0,0,0,0,0,356,444,47,90,42,62,990,842,319,343,1308,574,277,141,106,26,535,5700,3,0,0,3,0,11,5,21,204,240,212,103,90,40,99,1031,0,0,0,0,3,8,6,11
31401,10,0,0,0,7,14,3,25,416,559,528,260,183,56,33,2099,0,0,0,0,9,22,14,23,71,45,16,14,7,3,4,232,0,0,3,0,6,22,14,55,404,235,143,83,55,15,22,1047,0,0,0,0,7,9,3,7,68,35,34,21,20,4,7,215,0,0,3,5,4,44,67,102,236,78,18,71,14,0,25,680,3,8,8,12,12,76,38,35,83,20,9,7,3,3,6,325,0,3,0,0,3,17,10,3,26,7,3,8,0,0,5,89,0,0,0,0,0,0,3,0,22,11,17,6,3,0,8,76,28,34,18,25,359,352,105,124,308,50,12,4,6,8,39,1482,3,3,3,0,7,5,3,3,4,0,0,0,0,0,366,397,45,52,40,49,409,561,264,373,1644,1037,774,480,298,93,527,6653,6,3,0,0,8,11,8,18,324,481,587,414,319,121,249,2542,0,0,0,0,0,16,6,25
31402,0,0,0,0,3,3,0,11,355,317,225,65,40,13,12,1050,3,0,0,3,4,7,0,13,36,11,6,3,0,0,3,98,0,0,0,3,3,15,12,44,225,106,49,23,6,0,9,491,0,0,0,0,0,0,0,0,33,24,19,9,8,0,7,101,0,0,0,4,4,30,55,61,147,35,10,16,3,0,12,389,0,0,3,3,10,42,20,16,19,4,0,0,0,0,7,133,0,0,0,0,0,4,4,9,8,3,0,3,0,0,0,27,0,0,0,0,0,3,0,0,13,13,3,3,0,0,4,33,10,36,16,9,344,231,49,65,122,11,3,5,3,0,23,920,3,0,0,0,8,9,3,0,3,0,0,0,0,0,165,190,20,38,22,25,373,340,148,219,963,519,311,126,65,16,248,3432,0,0,4,0,0,3,6,13,222,302,206,115,67,22,84,1054,0,0,0,0,0,10,6,10
