SA3_CODE_2016,C16_M_FoodHos_PS_15_19,C16_M_FoodHos_PS_20_24,C16_M_FoodHos_PS_25_34,C16_M_FoodHos_PS_35_44,C16_M_FoodHos_PS_45_54,C16_M_FoodHos_PS_55_64,C16_M_FoodHos_PS_65_74,C16_M_FoodHos_PS_75_84,C16_M_FoodHos_PS_85o,C16_M_Foo_hos_pers_S_Tot,C16_M_MixFld_pr_15_19,C16_M_MixFld_pr_20_24,C16_M_MixFld_pr_25_34,C16_M_MixFld_pr_35_44,C16_M_MixFld_pr_45_54,C16_M_MixFld_pr_55_64,C16_M_MixFld_pr_65_74,C16_M_MixFld_pr_75_84,C16_M_MixFld_pr_85_ov,C16_M_MixFld_pr_Tot,C16_M_FldStu_ID_15_19,C16_M_FldStu_ID_20_24,C16_M_FldStu_ID_25_34,C16_M_FldStu_ID_35_44,C16_M_FldStu_ID_45_54,C16_M_FldStu_ID_55_64,C16_M_FldStu_ID_65_74,C16_M_FldStu_ID_75_84,C16_M_FldStu_ID_85o,C16_M_FldStu_ID_Tot,C16_M_FldStu_NS_15_19,C16_M_FldStu_NS_20_24,C16_M_FldStu_NS_25_34,C16_M_FldStu_NS_35_44,C16_M_FldStu_NS_45_54,C16_M_FldStu_NS_55_64,C16_M_FldStu_NS_65_74,C16_M_FldStu_NS_75_84,C16_M_FldStu_NS_85o,C16_M_FldStu_NS_T,C16_M_Tot_15_19,C16_M_Tot_20_24,C16_M_Tot_25_34,C16_M_Tot_35_44,C16_M_Tot_45_54,C16_M_Tot_55_64,C16_M_Tot_65_74,C16_M_Tot_75_84,C16_M_Tot_85o,C16_M_T_T,C06_F_NatPhy_sci_15_19,C06_F_NatPhy_sci_20_24,C06_F_NatPhy_sci_25_34,C06_F_NatPhy_sci_35_44,C06_F_NatPhy_sci_45_54,C06_F_NatPhy_sci_55_64,C06_F_NatPhy_sci_65_74,C06_F_NatPhy_sci_75_84,C06_F_NatPhy_sci_85O,C06_F_NatPhy_sci_T,C06_F_InfTec_15_19,C06_F_InfTec_20_24,C06_F_InfTec_25_34,C06_F_InfTec_35_44,C06_F_InfTec_45_54,C06_F_InfTec_55_64,C06_F_InfTec_65_74,C06_F_InfTec_75_84,C06_F_InfTec_85O,C06_F_InfTec_T,C06_F_EngRT_15_19,C06_F_EngRT_20_24,C06_F_EngRT_25_34,C06_F_EngRT_35_44,C06_F_EngRT_45_54,C06_F_EngRT_55_64,C06_F_EngRT_65_74,C06_F_EngRT_75_84,C06_F_EngRT_85_ov,C06_F_EngRT_Tot,C06_F_ArchBuild_15_19,C06_F_ArchBuild_20_24,C06_F_ArchBuild_25_34,C06_F_ArchBuild_35_44,C06_F_ArchBuild_45_54,C06_F_ArchBuild_55_64,C06_F_ArchBuild_65_74,C06_F_ArchBuild_75_84,C06_F_ArchBuild_85o,C06_F_Arch_building_Tot,C06_F_AgEnv_RS_15_19,C06_F_AgEnv_RS_20_24,C06_F_AgEnv_RS_25_34,C06_F_AgEnv_RS_35_44,C06_F_AgEnv_RS_45_54,C06_F_AgEnv_RS_55_64,C06_F_AgEnv_RS_65_74,C06_F_AgEnv_RS_75_84,C06_F_AgEnv_RS_85o,C06_F_AgEnv_RS_T,C06_F_Health_15_19,C06_F_Health_20_24,C06_F_Health_25_34,C06_F_Health_35_44,C06_F_Health_45_54,C06_F_Health_55_64,C06_F_Health_65_74,C06_F_Health_75_84,C06_F_Health_85o,C06_F_Healt_T,C06_F_Educ_15_19,C06_F_Educ_20_24,C06_F_Educ_25_34,C06_F_Educ_35_44,C06_F_Educ_45_54,C06_F_Educ_55_64,C06_F_Educ_65_74,C06_F_Educ_75_84,C06_F_Educ_85o,C06_F_Educ_T,C06_F_MngtCom_15_19,C06_F_MngtCom_20_24,C06_F_MngtCom_25_34,C06_F_MngtCom_35_44,C06_F_MngtCom_45_54,C06_F_MngtCom_55_64,C06_F_MngtCom_65_74,C06_F_MngtCom_75_84,C06_F_MngtCom_85o,C06_F_MngtCom_T,C06_F_Soc_cult_15_19,C06_F_Soc_cult_20_24,C06_F_Soc_cult_25_34,C06_F_Soc_cult_35_44,C06_F_Soc_cult_45_54,C06_F_Soc_cult_55_64,C06_F_Soc_cult_65_74,C06_F_Soc_cult_75_84,C06_F_Soc_cult_85o,C06_F_Soc_cult_T,C06_F_Creative_art_15_19,C06_F_Creative_art_20_24,C06_F_Creative_art_25_34,C06_F_Creative_art_35_44,C06_F_Creative_art_45_54,C06_F_Creative_art_55_64,C06_F_Creative_art_65_74,C06_F_Creative_art_75_84,C06_F_Create_art_850,C06_F_Creative_arts_T,C06_F_FoodHos_PS_15_19,C06_F_FoodHos_PS_20_24,C06_F_FoodHos_PS_25_34,C06_F_FoodHos_PS_35_44,C06_F_FoodHos_PS_45_54,C06_F_FoodHos_PS_55_64,C06_F_FoodHos_PS_65_74,C06_F_FoodHos_PS_75_84,C06_F_FoodHos_PS_85o,C06_F_FoodHos_PS_T,C06_F_MixFld_pr_15_19,C06_F_MixFld_pr_20_24,C06_F_MixFld_pr_25_34,C06_F_MixFld_pr_35_44,C06_F_MixFld_pr_45_54,C06_F_MixFld_pr_55_64,C06_F_MixFld_pr_65_74,C06_F_MixFld_pr_75_84,C06_F_MixFld_pr_85o,C06_F_MixFld_pr_T,C06_F_FldStu_ID_15_19,C06_F_FldStu_ID_20_24,C06_F_FldStu_ID_25_34,C06_F_FldStu_ID_35_44,C06_F_FldStu_ID_45_54,C06_F_FldStu_ID_55_64,C06_F_FldStu_ID_65_74,C06_F_FldStu_ID_75_84,C06_F_FldStu_ID_85o,C06_F_FldStu_ID_T,C06_F_FldStu_NS_15_19,C06_F_FldStu_NS_20_24,C06_F_FldStu_NS_25_34,C06_F_FldStu_NS_35_44,C06_F_FldStu_NS_45_54,C06_F_FldStu_NS_55_64,C06_F_FldStu_NS_65_74,C06_F_FldStu_NS_75_84,C06_F_FldStu_NS_85o,C06_F_FldStu_NS_T,C06_F_Tot_15_19,C06_F_Tot_20_24,C06_F_Tot_25_34,C06_F_Tot_35_44,C06_F_Tot_45_54,C06_F_Tot_55_64,C06_F_Tot_65_74,C06_F_Tot_75_84,C06_F_Tot_85o,C06_F_T_T
20202,5,24,48,74,81,78,39,12,11,376,0,4,5,0,0,3,3,4,0,28,0,3,21,41,34,37,27,18,4,182,192,140,429,400,458,438,381,224,82,2740,257,522,1504,2148,2555,2595,2055,872,246,12756,0,8,33,45,40,19,3,4,0,158,3,0,11,26,20,11,0,0,0,71,5,3,27,36,29,14,20,7,3,128,0,0,13,23,17,6,0,0,0,65,3,12,45,54,39,19,8,0,0,176,3,23,123,384,445,262,134,61,26,1466,0,11,90,205,359,343,117,44,3,1177,23,90,170,234,201,141,37,27,14,949,12,55,172,256,310,191,66,18,5,1087,0,25,43,121,73,67,18,5,3,355,25,77,110,111,81,52,39,12,3,510,0,0,0,0,0,0,0,0,0,3,0,4,20,36,33,22,12,0,5,124,145,46,121,196,209,222,250,309,217,1708,222,347,977,1725,1853,1380,711,488,274,7973
20203,3,6,14,9,17,15,8,0,0,73,0,0,0,0,0,0,5,0,0,6,0,0,0,11,6,4,9,7,0,37,49,26,48,81,106,121,130,68,26,647,70,97,277,418,531,608,420,157,51,2624,0,3,10,8,10,3,0,0,0,25,0,0,0,9,4,0,0,0,0,21,0,0,0,6,4,3,5,0,0,21,0,0,0,5,4,0,0,0,0,7,0,7,20,15,14,6,0,3,0,70,0,5,53,82,107,68,34,10,4,378,0,4,39,64,92,77,25,19,3,323,0,14,63,51,60,29,11,7,0,249,3,9,38,39,60,31,6,0,0,186,0,3,11,10,14,0,0,3,0,50,3,12,21,19,14,17,5,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,3,0,0,0,19,39,19,32,51,77,52,97,89,45,503,45,81,300,380,464,299,189,140,58,1951
20301,3,7,28,32,29,9,15,0,0,129,0,0,0,0,0,4,0,0,0,9,0,0,7,17,16,17,7,5,0,68,80,38,67,105,121,102,75,53,15,651,109,230,684,1012,1003,860,559,189,40,4692,0,4,8,18,4,3,0,0,0,41,0,0,0,7,0,3,0,0,0,8,0,0,4,8,9,4,9,0,0,37,0,0,0,5,0,0,0,0,0,12,0,7,37,22,18,8,0,0,0,87,0,17,76,131,139,85,31,10,3,496,0,7,37,68,101,62,22,10,3,315,5,36,88,110,67,51,21,4,4,373,3,20,54,96,100,44,11,0,0,333,0,5,8,20,15,9,5,0,0,69,10,23,47,41,20,19,3,0,0,164,0,0,0,0,0,0,0,0,0,3,0,0,3,9,12,0,4,0,0,31,45,19,40,65,57,66,49,50,14,406,65,146,413,599,541,347,158,78,29,2382
20302,33,188,511,336,266,189,107,75,20,1715,8,12,13,8,13,17,11,11,3,97,11,32,119,156,130,109,55,17,14,649,505,609,1288,1130,1118,917,864,691,375,7492,949,3481,9483,8347,7804,6829,4899,2527,994,45313,0,79,225,173,115,45,11,6,0,657,6,30,106,74,53,23,0,4,0,299,7,60,161,157,109,77,79,55,16,722,0,39,89,57,35,11,0,0,0,237,11,59,103,76,29,17,3,3,0,311,21,317,997,1110,1282,677,379,210,69,5065,6,136,652,731,1050,724,308,141,49,3806,126,773,1612,1110,732,412,208,164,36,5179,49,372,980,826,823,429,107,54,12,3658,22,165,291,214,154,71,48,40,14,1009,155,413,632,502,305,244,84,46,23,2394,6,3,7,3,4,4,5,4,0,28,3,49,109,93,74,38,19,3,9,407,553,305,554,751,792,810,1075,1495,744,7078,964,2806,6511,5873,5560,3599,2339,2230,966,30845
20303,5,39,131,143,128,71,57,21,7,607,0,0,0,4,0,0,6,3,3,24,3,8,27,58,60,57,36,23,15,284,159,120,215,321,303,373,420,267,138,2314,273,713,2577,3497,3278,3639,3101,1384,457,18919,0,12,61,59,55,27,16,9,3,239,0,7,19,18,15,13,0,0,0,74,3,5,46,42,28,28,35,32,10,224,0,5,16,34,22,15,3,0,0,91,4,12,59,39,35,3,6,3,0,157,5,71,302,516,583,362,250,133,34,2256,3,35,234,350,584,467,217,99,10,2005,17,128,353,388,305,235,126,91,19,1662,16,80,245,347,344,245,90,35,11,1408,13,48,121,158,79,51,34,19,11,529,31,87,178,178,124,113,44,13,3,769,0,0,0,0,0,0,0,0,0,6,0,10,27,51,43,30,17,8,3,193,175,76,143,242,265,271,377,447,198,2210,263,580,1806,2422,2479,1864,1213,890,314,11836
20401,11,31,87,114,102,92,48,23,6,514,0,3,3,0,3,0,7,9,3,33,4,8,45,46,49,49,27,9,3,236,235,146,276,308,408,507,443,271,123,2724,365,675,1774,1986,2381,2645,2203,934,310,13263,3,6,41,29,43,14,9,3,0,146,3,3,16,16,30,10,0,0,0,71,3,4,26,37,24,32,28,12,7,170,0,4,10,12,7,7,3,0,0,36,0,35,82,80,41,17,7,3,3,276,7,47,189,294,346,242,138,58,24,1348,0,32,143,192,327,270,108,50,13,1143,18,114,261,259,224,187,67,37,18,1180,19,77,199,185,220,174,48,14,3,933,3,11,33,48,42,34,9,8,7,204,39,91,171,136,102,75,20,19,4,652,0,5,0,0,0,3,0,3,0,15,0,7,21,19,21,11,7,4,3,85,167,79,159,260,263,308,344,358,171,2103,263,517,1339,1570,1694,1378,785,562,254,8367
20402,12,38,99,95,93,63,43,23,5,461,3,0,4,0,3,4,9,7,0,28,3,4,5,26,17,27,24,7,3,123,171,95,171,238,293,342,351,264,143,2065,268,584,1440,1714,1928,2121,1639,804,310,10809,0,8,34,29,35,15,5,4,0,123,4,9,17,28,26,7,3,0,0,92,0,7,29,25,29,18,19,10,0,147,0,0,3,14,9,11,0,0,0,41,9,15,62,50,31,11,7,3,0,187,4,77,220,338,431,293,129,82,14,1589,0,22,105,173,337,254,120,57,7,1085,22,122,278,279,211,126,33,48,16,1129,16,76,188,214,246,140,30,14,3,927,4,20,55,27,35,28,6,6,4,186,29,83,168,143,79,70,16,19,0,609,3,0,0,0,0,0,0,0,0,6,0,6,14,25,18,10,0,3,0,75,149,54,104,196,234,221,295,375,184,1812,238,501,1274,1545,1717,1190,674,627,232,8008
20403,9,55,143,169,137,106,73,23,6,735,0,3,4,5,0,4,6,7,3,29,4,10,39,48,51,47,37,22,11,257,233,213,395,441,459,487,368,271,122,2984,404,1080,2763,2960,3210,3193,2239,916,300,17076,0,12,46,59,41,23,3,0,0,184,3,9,24,40,60,17,3,0,0,154,3,5,49,53,27,34,24,19,13,231,0,7,21,24,12,7,3,0,0,71,4,28,83,57,43,21,5,6,0,253,14,80,301,510,619,369,171,70,22,2154,3,33,209,307,425,361,138,57,8,1543,36,229,533,571,379,177,69,50,10,2047,25,140,360,330,376,222,36,18,4,1508,11,28,83,60,65,33,21,12,3,307,80,158,253,223,147,105,27,16,7,1002,0,0,3,0,3,0,0,0,0,15,0,11,20,31,29,16,7,5,0,113,201,78,155,273,296,306,348,425,206,2289,385,816,2133,2537,2517,1691,851,665,274,11881
20501,5,26,72,81,64,46,46,29,4,374,0,3,3,0,0,3,0,3,0,21,0,4,28,27,32,31,31,7,5,160,163,119,201,219,302,295,292,191,76,1853,262,665,1894,1825,2096,2045,1676,758,205,11433,0,12,29,29,34,8,3,4,0,122,0,0,7,17,26,8,0,0,0,65,0,6,28,37,12,16,16,9,4,119,0,8,14,14,6,3,0,0,0,45,8,15,49,43,21,9,0,0,0,157,11,55,160,274,323,215,90,42,20,1177,0,30,140,210,349,217,87,22,7,1070,27,135,278,249,172,111,48,27,4,1045,20,52,171,211,223,147,37,7,0,874,3,21,44,42,28,16,10,3,0,176,30,108,113,126,66,55,19,9,0,534,0,0,0,0,0,0,0,0,0,7,0,3,14,13,20,12,3,3,0,64,142,53,113,160,171,183,216,307,156,1507,244,503,1170,1420,1459,1006,533,440,198,6964
20502,5,27,103,99,86,87,65,19,3,496,4,0,0,0,0,3,11,6,3,24,0,3,24,26,34,46,33,13,3,173,189,112,203,229,327,380,507,304,148,2393,251,487,1270,1386,1757,2206,2374,1054,320,11097,0,5,26,16,24,14,0,3,0,84,0,4,8,13,14,8,0,0,0,47,0,5,17,29,20,17,25,12,0,135,0,4,8,11,5,4,3,0,0,38,9,20,74,57,33,8,3,0,0,197,6,45,137,249,377,282,181,80,19,1376,6,24,105,143,276,267,122,49,12,1007,18,102,192,176,172,145,85,61,8,955,13,43,123,182,224,157,52,8,0,800,3,6,37,49,37,33,21,10,0,194,25,67,111,131,85,90,28,11,9,562,0,0,0,3,0,3,0,4,0,10,0,0,6,13,20,10,4,6,3,60,135,48,119,192,208,238,337,366,215,1858,212,368,972,1262,1489,1287,857,611,266,7332
20503,8,40,132,116,125,92,50,27,5,597,3,3,4,0,6,7,10,8,5,37,0,0,14,43,41,48,42,12,6,221,220,111,256,267,453,461,523,361,143,2807,322,570,1876,2145,2720,2967,2693,1249,400,14945,0,5,45,22,32,19,8,8,0,141,3,5,12,30,11,11,4,0,0,76,0,10,18,21,28,19,32,30,3,166,0,0,23,21,13,4,0,0,3,68,3,28,81,55,37,15,3,5,0,231,4,52,202,321,427,342,183,76,16,1624,0,31,162,202,404,338,182,67,15,1410,29,151,262,238,206,205,109,70,14,1279,6,80,217,241,298,225,72,24,4,1170,3,13,41,59,50,36,25,17,3,242,45,108,149,153,94,99,40,17,3,710,0,0,0,0,3,0,0,0,0,6,3,7,18,25,22,21,12,3,0,105,196,75,169,272,312,365,446,554,273,2663,302,568,1396,1655,1935,1702,1122,869,335,9886
20504,9,44,138,105,100,68,49,30,4,552,0,3,4,3,4,3,9,4,0,30,0,10,25,38,52,56,26,5,4,223,260,257,438,423,505,545,505,338,157,3425,407,1207,3092,2768,3218,3206,2250,1097,371,17617,0,32,42,35,36,10,3,0,0,158,0,11,29,28,30,7,0,0,0,105,7,20,65,78,28,19,29,19,3,261,0,8,13,28,5,7,5,0,0,66,10,30,53,37,20,9,3,0,0,164,6,133,255,321,459,293,136,54,19,1678,0,53,181,286,386,237,80,38,14,1273,54,336,516,395,266,174,65,38,3,1850,17,157,359,350,379,200,43,20,0,1527,6,36,74,53,52,19,11,13,4,271,77,173,223,177,103,68,24,15,0,862,0,8,0,4,6,0,0,0,0,18,5,8,21,42,18,16,4,3,0,121,260,189,268,346,370,375,447,557,234,3051,441,1186,2108,2168,2156,1432,858,765,285,11401
20505,5,30,89,84,75,67,39,9,6,407,0,0,3,0,3,3,8,4,0,19,3,9,24,23,26,27,24,10,0,140,173,210,505,484,372,376,317,218,74,2731,262,689,1910,1908,1867,1992,1401,655,188,10861,0,10,15,19,20,3,3,3,0,76,0,9,16,21,24,5,0,0,0,75,0,0,24,25,21,25,22,8,5,127,0,3,3,6,3,4,0,0,0,21,4,13,65,61,15,15,0,0,0,177,3,51,164,246,373,218,103,41,11,1203,3,33,117,173,284,197,64,42,9,930,29,131,221,188,179,95,46,36,0,915,13,74,132,156,222,113,18,12,0,744,0,11,36,29,19,13,11,7,0,137,34,75,125,114,83,53,31,15,7,537,0,0,0,0,0,0,0,0,0,3,0,10,8,14,18,7,3,4,0,66,146,55,127,184,182,213,265,320,142,1643,225,480,1058,1229,1436,970,566,483,181,6644
20601,5,96,364,172,104,43,23,17,12,836,3,7,14,3,8,3,3,10,0,47,3,54,157,151,74,44,22,7,5,519,126,248,790,540,339,265,183,156,75,2731,220,1913,8507,5821,3679,2267,1100,498,218,24223,0,124,397,217,88,25,11,0,0,872,0,53,171,96,45,6,0,0,0,366,8,55,184,95,45,25,32,25,7,471,4,37,111,68,23,8,0,0,0,249,0,21,82,53,20,10,0,0,0,189,3,176,739,481,334,149,56,24,11,1962,3,82,479,596,576,239,67,23,3,2067,41,396,1245,731,313,98,29,35,11,2908,8,310,1260,834,530,235,38,15,0,3240,12,237,737,333,157,39,12,8,8,1535,39,150,255,189,100,38,13,16,3,791,5,6,3,4,3,3,0,0,0,23,4,49,198,118,61,19,6,3,0,458,221,294,549,433,378,297,366,424,221,3183,347,1989,6408,4251,2675,1184,626,575,258,18314
20602,5,43,160,114,66,38,11,5,0,434,0,0,3,3,0,3,4,4,0,16,0,19,78,74,66,28,20,7,0,287,69,128,413,352,234,176,131,134,52,1695,121,847,4031,3511,2678,1629,764,372,141,14095,0,51,228,150,83,23,3,0,0,534,3,29,111,83,23,9,0,0,0,253,0,23,96,51,24,23,31,19,6,273,0,14,63,66,17,0,0,0,0,158,0,15,70,43,13,0,0,0,0,138,3,97,521,498,288,108,44,17,5,1582,0,25,298,428,387,151,44,26,9,1380,11,185,699,560,245,75,23,24,4,1836,5,138,825,741,463,161,35,14,7,2381,5,121,452,360,112,31,9,6,7,1100,12,72,157,109,50,19,9,5,0,434,0,3,0,0,4,0,0,0,0,6,3,13,121,89,59,13,4,3,0,308,123,158,350,304,232,178,227,296,181,2046,162,942,3996,3485,2001,785,420,411,230,12428
20603,5,47,167,106,77,53,30,8,5,499,3,3,3,7,7,9,7,4,4,43,3,28,89,59,55,37,32,4,5,307,121,171,548,395,342,269,177,137,66,2226,191,1295,4956,3804,3264,2495,1311,489,231,18039,0,60,189,130,75,30,5,7,0,501,0,31,78,76,39,4,0,0,0,238,0,26,111,76,29,18,22,28,16,327,0,14,50,54,33,0,0,0,0,151,0,15,36,27,12,0,0,0,0,90,0,135,448,469,421,154,73,40,9,1751,0,53,360,454,680,288,107,40,12,1997,20,286,982,729,379,155,47,67,23,2691,9,175,554,438,377,179,45,16,3,1796,11,96,220,132,63,31,15,3,3,562,18,85,184,173,86,50,29,16,5,648,0,3,3,0,0,0,4,0,0,15,3,26,82,78,57,9,7,12,3,271,201,231,422,365,355,271,311,422,232,2826,268,1245,3711,3201,2620,1211,660,654,305,13869
20604,29,269,803,257,98,41,20,6,0,1515,76,96,37,7,8,11,8,0,3,249,27,101,222,99,78,60,28,9,8,622,508,1500,2799,1285,742,572,443,190,125,8153,916,7262,19035,7233,3804,2940,2005,766,307,44270,10,304,458,124,64,47,20,6,4,1042,7,179,342,84,35,9,3,0,0,659,6,133,251,57,30,13,17,9,3,527,3,129,229,81,36,18,4,3,0,497,4,27,55,25,17,6,4,0,0,142,6,329,879,364,286,230,111,50,10,2256,10,67,356,203,280,296,106,32,13,1369,89,1222,2162,685,330,220,57,31,6,4799,16,519,1434,583,393,346,101,52,11,3460,30,552,793,250,131,75,28,15,5,1882,25,223,270,105,47,38,20,4,4,734,33,59,3,3,5,6,0,0,0,104,18,113,168,83,47,41,9,3,3,474,523,1392,1359,585,450,411,225,251,167,5364,778,5246,8753,3248,2150,1747,695,458,240,23311
20605,13,104,420,242,157,82,33,8,6,1063,5,8,9,11,3,10,3,4,3,48,3,29,129,128,105,58,35,12,5,514,136,355,1527,1005,799,623,456,245,100,5242,217,1681,10575,7517,5190,3833,2456,928,324,32729,0,88,393,172,98,57,13,8,0,828,0,62,252,118,65,24,0,0,0,520,3,45,204,115,50,45,48,34,20,569,0,48,198,148,45,34,4,0,0,487,0,17,71,42,22,7,3,0,0,164,4,175,961,601,408,282,173,74,15,2691,7,55,530,478,540,414,115,48,20,2199,20,545,2682,1378,595,313,81,82,8,5715,13,294,1694,950,671,427,130,40,12,4227,18,284,1056,595,244,120,47,18,3,2381,26,202,448,246,93,82,22,12,8,1133,0,8,4,3,0,4,3,0,0,28,0,39,235,153,93,53,18,10,4,599,227,524,1546,938,665,544,473,534,429,5886,318,2381,10279,5925,3587,2400,1151,858,517,27415
20606,6,86,261,132,77,42,23,8,3,632,5,0,5,3,7,3,4,0,0,32,0,26,87,59,51,36,19,12,9,296,112,247,956,468,316,260,233,172,72,2842,160,1416,7589,3785,2552,2008,1690,874,304,20385,0,61,236,92,54,59,21,15,3,540,0,50,165,58,32,11,0,0,0,313,0,42,110,52,38,24,32,20,7,336,0,32,114,52,34,26,14,3,0,275,0,10,38,17,7,5,3,3,0,91,3,127,550,311,321,285,191,90,28,1901,0,38,254,217,296,356,142,67,21,1400,24,448,1524,747,423,279,84,80,22,3623,11,188,816,510,417,316,148,84,17,2505,6,227,544,245,166,85,42,35,3,1341,20,102,214,112,58,70,16,19,0,608,0,9,0,0,5,0,0,3,0,26,0,57,141,78,67,55,22,18,0,451,166,308,717,390,325,333,341,374,284,3234,235,1707,5415,2883,2234,1903,1064,805,397,16640
20607,6,76,335,192,100,54,23,6,4,796,3,8,4,5,0,10,10,3,0,47,4,30,166,116,88,57,31,5,5,505,167,348,1292,707,549,424,302,157,75,4023,243,1785,10904,5908,3892,2684,1787,636,212,28039,0,134,368,174,96,66,10,5,6,860,3,39,112,70,34,9,0,0,0,269,0,44,203,59,40,24,22,10,5,416,0,46,244,112,41,26,4,0,0,468,0,10,96,43,25,12,3,4,0,196,3,224,1028,522,338,234,86,45,19,2503,0,67,426,341,451,403,115,40,21,1862,19,413,1707,776,356,179,31,20,7,3507,10,346,1695,840,574,444,108,35,12,4057,13,359,1138,488,161,81,17,14,4,2274,11,118,240,156,64,37,11,7,0,640,0,6,3,3,0,0,0,0,0,15,3,59,227,132,59,46,16,5,0,557,198,405,957,625,436,348,311,266,130,3682,273,2267,8440,4336,2681,1921,737,452,208,21307
20701,30,88,281,175,163,87,47,22,14,913,5,12,15,3,6,5,4,6,0,64,8,57,119,120,131,105,55,33,4,638,271,350,729,568,646,506,388,305,184,3947,466,3090,9397,8279,9577,7455,5024,2407,1054,46746,0,157,368,464,392,195,74,69,22,1732,5,117,324,326,185,67,5,0,0,1023,3,67,227,215,143,69,67,69,21,890,3,62,153,170,116,47,23,11,0,583,0,32,71,73,64,14,6,4,3,265,17,339,1033,1595,1748,1098,669,459,175,7138,3,109,624,1119,1748,1436,540,299,131,6017,51,920,2428,2444,1626,790,284,296,121,8966,11,411,1328,1499,1446,1037,377,236,61,6405,28,318,592,465,356,200,97,83,48,2190,49,209,287,331,163,168,63,51,25,1340,0,19,3,9,7,5,3,8,3,57,9,105,212,267,217,158,65,39,12,1078,523,398,561,609,642,564,535,987,918,5741,695,3262,8207,9579,8856,5848,2815,2611,1547,43423
20702,8,52,183,140,139,102,53,43,4,717,7,5,10,0,10,10,16,15,3,79,0,14,42,47,75,48,29,30,6,300,110,114,282,252,281,253,265,326,181,2075,208,1296,4267,4237,4292,3493,2835,1988,658,23271,0,67,205,214,154,90,39,11,0,774,3,56,197,190,87,30,8,0,0,566,4,12,109,123,106,80,90,43,8,578,0,23,40,39,18,4,12,3,0,130,0,8,20,22,8,9,0,0,0,59,3,141,475,508,579,496,255,100,26,2583,0,47,248,494,622,572,282,81,34,2382,29,410,1212,1185,760,547,259,133,36,4568,9,181,477,522,489,320,117,28,7,2155,11,102,187,164,109,70,51,21,10,727,37,129,233,268,154,184,63,28,6,1104,0,4,3,7,3,4,7,6,3,43,3,34,80,84,69,45,25,11,5,356,279,146,261,371,367,410,483,506,334,3148,378,1365,3744,4187,3524,2868,1671,962,470,19166
20703,14,78,266,152,132,74,39,26,5,784,7,22,18,7,3,8,3,9,3,76,7,33,63,72,48,47,42,21,16,352,168,260,407,297,352,286,245,266,178,2454,343,2246,6026,5060,4912,3674,2368,1574,713,26916,0,83,212,275,157,74,26,34,0,870,4,62,217,179,95,26,5,0,0,583,0,33,130,130,86,54,72,72,13,592,3,21,60,75,45,11,4,4,4,220,3,11,55,52,29,12,4,5,0,166,8,184,672,855,780,485,338,216,57,3598,8,78,414,638,753,553,319,153,42,2955,41,540,1462,1282,663,396,228,211,49,4882,9,206,695,729,690,400,146,78,24,2982,12,158,271,227,136,72,46,46,8,980,30,122,187,210,124,112,45,42,9,887,3,16,9,8,4,3,4,3,0,45,7,35,81,96,73,43,18,15,5,375,238,172,282,352,343,343,435,796,465,3431,372,1724,4738,5112,3984,2578,1691,1672,686,22563
20801,8,32,98,111,102,76,44,27,6,511,5,3,0,4,0,3,0,3,0,21,0,20,44,76,86,52,42,17,16,358,166,150,282,377,468,380,293,239,148,2508,235,1113,3037,4823,6176,4813,3388,1617,756,25977,0,64,140,250,179,97,35,31,6,798,0,11,76,124,101,28,7,0,0,351,0,13,72,120,93,55,58,42,25,487,0,20,48,87,76,31,6,3,0,273,0,13,35,40,22,10,8,3,5,127,4,108,411,867,859,541,338,238,75,3431,0,38,305,687,1097,752,303,139,54,3375,14,220,942,1461,914,554,194,237,82,4625,8,116,519,775,738,440,183,114,30,2916,14,134,255,305,223,105,58,61,29,1167,26,74,181,247,151,142,44,50,21,943,3,0,0,3,3,5,3,3,0,24,0,33,75,145,117,55,38,17,8,481,323,135,235,414,475,428,406,817,643,3885,389,967,3288,5523,5053,3252,1676,1759,970,22879
20802,20,111,465,284,193,107,69,27,20,1299,11,12,4,7,5,8,3,3,3,60,3,29,102,138,137,84,45,26,12,575,206,306,776,627,563,435,351,285,195,3746,375,2501,9470,8742,7554,5723,3376,1551,811,40102,3,111,423,365,234,85,45,10,14,1290,3,120,406,264,142,34,10,0,0,976,3,52,217,208,165,140,131,97,39,1060,0,29,106,114,55,35,6,3,5,351,0,17,73,47,32,5,4,3,0,178,6,194,899,1078,900,489,294,204,64,4136,3,77,611,1076,1244,816,315,155,51,4343,40,715,2233,1813,1002,547,234,248,94,6925,20,323,1302,1160,986,538,157,84,21,4585,11,213,527,469,284,121,56,45,18,1745,36,141,347,383,204,161,71,46,20,1410,4,8,7,4,10,4,3,6,4,52,0,54,189,176,148,67,24,24,10,692,394,378,703,795,649,619,693,1302,773,6297,524,2433,8048,7940,6051,3659,2046,2228,1111,34039
