SA3_CODE_2016,C11_850_949_Oth_lan_typ,C11_850_949_LLT_NS,C11_850_949_Tot,C11_950_over_REA,C11_950_over_ST_HA,C11_950over_Pe_no_sa_ho,C11_950ov_H_co_op_c_ch_gr,C11_950over_Oth_lan_typ,C11_950over_LLT_NS,C11_950_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T,C16_0_74_REA,C16_0_74_ST_HA,C16_0_74_Per_no_sa_ho,C16_0_74_Ho_co_op_c_c_g,C16_0_74_Oth_land_typ,C16_0_74_LLT_NS,C16_0_74_Tot,C16_75_99_REA,C16_75_99_ST_HA,C16_75_99_Pe_no_sa_ho,C16_75_99_H_c_op_c_c_gr,C16_75_99_Oth_lan_typ,C16_75_99_Lan_type_ns,C16_75_99_Tot,C16_100_149_REA,C16_100_149_ST_HA,C16_100_149_Pe_no_sa_ho,C16_100_149_H_c_o_c_c_g,C16_100_149_Ot_lan_ty,C16_100_149_Lan_typ_ns,C16_100_149_Tot,C16_150_199_REA,C16_150_199_ST_HA,C16_150_199_Pe_no_sa_ho,C16_150_199_H_c_o_c_c_g,C16_150_199_Ot_lan_ty,C16_150_199_Lan_ty_ns,C16_150_199_Tot,C16_200_224_REA,C16_200_224_ST_HA,C16_200_224_Pe_no_sa_ho,C16_200_224_H_c_o_c_c_g,C16_200_224_Ot_lan_ty,C16_200_224_Lan_ty_ns,C16_200_224_Tot,C16_225_274_REA,C16_225_274_ST_HA,C16_225_274_Pe_no_sa_ho,C16_225_274_H_c_o_c_c_g,C16_225_274_Ot_la_typ,C16_225_274_Lan_ty_ns,C16_225_274_Tot,C16_275_349_REA,C16_275_349_ST_HA,C16_275_349_Pe_no_sa_ho,C16_275_349_H_c_o_c_c_g,C16_275_349_Ot_lan_ty,C16_275_349_Lan_ty_ns,C16_275_349_Tot,C16_350_449_REA,C16_350_449_ST_HA,C16_350_449_Pe_no_sa_ho,C16_350_449_H_c_o_c_c_g,C16_350_449_Ot_lan_ty,C16_350_449_Lan_ty_ns,C16_350_449_Tot,C16_450_549_REA,C16_450_549_ST_HA,C16_450_549_Pe_no_sa_ho,C16_450_549_H_c_o_c_c_g,C16_450_549_Oth_lan_typ,C16_450_549_Lan_ty_ns,C16_450_549_Tot,C16_550_649_REA,C16_550_649_ST_HA,C16_550_649_Pe_no_sa_ho,C16_550_649_H_c_o_c_c_g,C16_550_649_Ot_lan_ty,C16_550_649_Lan_ty_ns,C16_550_649_Tot,C16_650_749_REA,C16_650_749_ST_HA,C16_650_749_Pe_no_sa_ho,C16_650_749_H_co_op_c_ch_gr,C16_650_749_Oth_lan_typ,C16_650_749_LLT_NS,C16_650_749_Tot,C16_750_849_REA,C16_750_849_ST_HA,C16_750_849_Pe_no_sa_ho,C16_750_849_H_co_op_c_ch_gr,C16_750_849_Oth_lan_typ,C16_750_849_LLT_NS,C16_750_849_Tot,C16_850_950_REA,C16_850_949_ST_HA,C16_850_949_Pe_no_sa_ho,C16_850_949_H_co_op_c_ch_gr,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950_over_REA,C16_950_over_ST_HA,C16_950over_Pe_no_sa_ho,C16_950ov_H_co_op_c_ch_gr,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950_over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Pe_no_sa_ho,C16_R_NS_H_co_op_c_ch_gr,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_T_Pe_no_sa_ho,C16_Tot_Ho_co_op_co_ch_gr,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_T_T
31903,0,0,3,11,0,3,0,4,0,20,48,17,67,0,34,12,186,2277,367,1523,59,329,186,4747,7,17,122,0,43,107,298,3,40,9,7,15,0,81,42,103,108,5,34,3,296,216,56,217,22,35,11,561,253,30,245,11,30,5,571,887,32,417,18,51,5,1408,1078,7,285,6,27,5,1407,185,3,72,0,13,0,267,20,0,17,0,0,0,38,5,0,6,0,3,0,20,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,9,46,20,63,4,38,9,180,2736,311,1565,77,288,150,5135
31904,0,0,4,11,0,11,0,6,0,30,59,42,66,9,39,29,237,4181,620,1473,108,389,144,6914,17,35,62,0,25,63,199,3,50,6,10,0,0,72,13,153,43,25,11,3,259,101,155,96,26,90,7,473,173,53,136,10,51,3,429,755,66,342,13,62,12,1245,1967,33,491,6,57,12,2562,997,6,165,0,18,7,1187,119,0,24,0,10,0,158,21,0,3,0,3,0,35,3,0,3,0,9,0,18,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,9,0,4,0,15,75,31,44,4,34,10,205,4244,587,1429,105,375,118,6861
31905,0,0,5,12,0,27,0,0,0,39,32,36,50,4,22,4,147,2107,468,1249,71,239,157,4287,5,36,90,3,30,88,252,0,29,10,3,4,0,42,25,157,76,30,31,9,331,211,103,222,33,56,9,629,227,24,215,4,30,8,517,855,55,391,5,50,17,1374,711,15,205,3,17,0,949,154,3,43,4,7,4,199,15,0,6,0,0,0,20,3,0,0,0,0,0,9,7,0,0,0,7,0,9,5,0,0,0,0,0,4,0,0,5,0,0,0,4,8,0,19,0,3,0,31,47,29,55,5,49,12,196,2269,443,1333,98,279,148,4573
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,3,0,29,28,0,18,0,3,0,51,44,24,63,8,16,13,168,2721,515,1307,324,230,76,5173,18,49,78,13,7,17,190,0,106,3,7,0,0,120,11,143,23,59,3,0,235,67,68,56,85,7,0,280,50,17,52,30,3,0,152,156,38,66,26,0,0,283,573,23,212,23,14,7,846,1180,12,319,8,20,6,1539,717,3,183,7,19,4,932,211,0,64,4,14,3,298,85,0,33,0,5,0,123,39,0,14,0,3,0,58,24,0,9,0,0,0,34,24,0,20,0,5,0,53,44,31,54,14,6,12,149,3188,495,1194,268,104,48,5306
40102,0,0,4,9,0,8,0,0,0,18,20,24,59,22,14,10,157,1767,407,1475,163,217,134,4162,7,20,138,4,28,62,264,4,55,10,7,3,0,75,10,123,58,35,11,6,245,31,64,99,40,16,0,249,22,16,124,20,13,3,193,173,48,184,16,50,8,483,818,40,409,11,32,6,1305,823,3,243,8,14,4,1099,158,0,53,7,3,0,220,48,3,20,0,3,0,81,22,0,4,0,0,0,26,9,0,0,0,0,0,8,3,0,0,0,0,0,8,5,0,8,0,0,0,16,31,13,61,19,16,10,150,2159,397,1411,161,190,105,4425
40103,0,0,11,16,0,13,0,0,0,34,26,19,44,9,11,4,114,1985,158,1289,70,58,92,3656,5,16,90,8,6,57,177,4,30,5,16,0,0,58,9,66,48,13,9,4,155,39,16,83,11,4,0,149,50,3,58,0,0,0,121,284,9,147,4,6,0,454,696,0,290,3,18,3,1012,491,0,226,0,14,8,736,331,0,122,0,0,0,459,135,0,57,0,0,0,195,72,0,17,0,0,0,95,36,0,10,0,0,0,50,18,0,0,0,0,0,25,28,0,9,0,0,0,41,34,10,28,11,7,7,101,2244,153,1197,74,77,78,3818
40104,0,0,0,8,0,10,0,0,0,15,33,54,54,27,5,16,185,2001,802,1584,223,156,106,4883,11,38,95,15,3,46,210,0,137,0,21,3,7,165,10,249,72,42,17,5,400,43,101,97,42,10,3,302,68,31,97,19,11,0,229,337,46,227,14,27,6,661,884,29,455,9,42,16,1428,784,18,329,6,19,3,1156,173,0,58,3,0,3,241,36,0,20,0,4,0,59,8,0,7,0,0,0,14,3,0,3,0,0,0,5,3,0,0,0,0,0,4,7,0,0,0,0,0,10,36,38,63,19,7,6,179,2408,697,1521,191,147,93,5058
40105,0,0,3,19,0,8,0,3,0,30,24,58,47,35,7,15,187,2590,813,1775,249,128,91,5645,6,54,81,26,15,46,228,0,145,19,50,5,8,223,31,254,61,44,10,0,404,46,78,120,34,11,0,284,78,36,77,8,13,0,204,471,29,273,0,24,0,789,886,21,387,7,27,3,1341,713,4,343,3,12,0,1078,338,0,112,0,5,0,455,136,3,38,0,6,0,188,66,0,22,0,0,0,85,24,0,9,0,0,0,31,12,0,3,0,0,0,15,15,4,10,0,5,0,36,26,32,49,32,9,3,162,2842,664,1601,203,141,73,5521
40106,0,0,4,10,0,4,0,0,0,10,19,27,32,3,12,9,98,1426,415,1072,120,108,68,3225,3,40,66,4,3,35,148,0,89,0,19,0,0,111,15,140,41,27,3,4,232,27,48,57,38,11,5,187,48,20,57,3,6,0,127,302,19,151,6,23,0,505,535,10,222,3,23,3,799,524,8,203,4,12,0,750,195,3,67,3,3,0,269,60,0,20,0,3,0,82,28,0,5,0,0,0,32,10,0,8,0,0,0,20,10,0,0,0,0,0,14,5,0,4,0,3,0,13,16,19,33,6,6,5,88,1782,402,942,114,92,49,3379
40107,0,0,15,13,0,8,0,0,0,30,28,29,44,21,9,12,135,2185,393,1625,186,116,80,4587,3,36,68,8,5,44,169,0,64,5,24,4,0,96,21,130,55,19,0,4,233,28,48,96,75,6,5,260,62,18,89,15,7,0,190,384,18,186,4,8,0,603,732,8,384,4,15,0,1146,640,3,296,5,7,0,955,336,0,134,4,7,0,484,142,0,35,0,0,0,173,67,0,19,0,0,0,87,39,0,14,0,0,0,53,15,0,8,0,0,0,19,18,0,8,0,4,0,29,25,16,44,17,4,10,107,2526,344,1440,171,57,73,4610
40201,0,0,0,4,0,0,0,0,0,8,15,34,35,3,16,3,102,1106,464,774,82,182,63,2674,3,22,46,8,7,29,119,0,93,3,10,8,0,115,10,142,38,4,25,0,226,49,67,75,21,14,0,221,68,43,93,7,12,0,222,440,27,180,6,74,4,736,686,6,246,3,40,4,984,210,0,61,10,13,4,301,42,0,11,0,3,0,65,4,0,3,0,0,0,4,6,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,28,24,22,9,15,8,106,1543,430,794,85,209,57,3117
40202,0,0,4,16,0,12,0,3,3,32,68,193,79,20,34,22,412,4338,3502,1865,324,495,155,10682,21,212,88,14,7,49,397,6,499,8,32,7,10,559,65,877,76,104,40,10,1177,353,579,215,174,41,9,1371,673,288,277,78,41,11,1359,2170,265,651,47,296,13,3442,2316,55,575,23,81,19,3071,330,12,110,6,9,0,473,37,4,17,0,4,0,65,13,0,5,3,3,3,27,3,0,0,0,3,0,7,4,4,0,0,0,0,5,0,0,3,0,0,0,5,7,8,0,0,3,0,15,104,147,74,21,31,20,401,6101,2945,2105,510,565,144,12378
40203,0,0,3,8,0,8,0,3,3,24,45,209,88,39,22,29,430,3000,2659,2201,508,403,152,8926,8,123,109,17,6,51,316,0,345,8,20,0,8,382,33,746,79,85,16,8,967,99,405,159,160,23,7,851,124,139,148,67,26,3,504,584,162,381,58,112,7,1301,1393,200,661,35,128,11,2428,1467,64,403,13,63,6,2024,143,3,57,0,4,0,214,24,3,11,0,3,0,40,9,3,9,0,0,0,15,10,0,0,0,3,0,9,0,3,0,0,0,0,3,0,7,3,0,0,3,12,63,124,81,29,27,19,340,3954,2321,2119,478,414,113,9406
40204,0,0,3,20,0,9,0,3,0,36,80,191,127,35,39,40,501,4914,3320,3307,455,568,180,12747,24,156,161,22,13,82,457,5,544,10,30,3,6,607,39,813,135,49,23,14,1074,210,524,233,128,32,9,1132,255,239,297,70,53,3,913,1031,390,746,92,156,23,2436,3374,184,1274,39,235,19,5123,1184,28,336,3,37,4,1585,162,5,53,0,7,0,232,33,3,20,0,6,0,65,11,0,5,0,0,0,17,0,6,7,0,0,0,15,0,0,0,0,0,0,3,3,3,3,0,0,0,14,124,170,145,18,38,26,517,6463,3058,3417,463,610,191,14204
40205,0,0,0,10,0,0,0,0,0,18,35,75,55,28,20,16,232,2516,1331,1916,192,234,147,6335,5,58,109,9,16,55,245,0,222,8,25,7,0,262,14,358,58,35,3,4,470,35,179,106,36,5,3,366,34,63,132,15,0,0,253,301,79,325,23,36,3,766,1448,107,818,7,80,8,2469,973,17,351,0,17,8,1361,113,4,27,0,0,0,146,14,0,0,0,0,0,18,3,0,3,0,0,0,5,5,0,3,0,0,0,5,0,0,3,0,0,0,4,3,4,0,0,0,0,10,37,57,60,22,10,5,203,2977,1145,2009,175,179,91,6581
40301,0,0,16,21,0,10,0,0,0,36,31,20,29,19,5,12,119,2405,289,1387,231,91,103,4508,4,13,74,12,0,42,145,3,35,7,31,3,4,86,15,93,41,45,10,0,206,39,38,81,45,8,3,217,75,8,100,5,3,4,191,498,11,185,9,10,3,722,831,8,333,4,13,4,1194,623,8,253,0,14,0,890,283,0,85,0,3,0,375,127,0,32,0,0,0,155,53,0,13,0,0,0,75,29,0,5,0,3,0,41,17,0,5,0,0,0,20,16,0,7,0,0,0,24,48,18,49,13,5,7,139,2659,234,1273,169,70,75,4485
40302,0,0,6,8,0,12,0,3,0,28,47,191,93,33,21,23,413,3435,3223,2666,428,232,167,10142,12,168,126,19,7,76,400,3,496,7,33,4,8,553,32,864,107,125,13,12,1153,78,504,168,168,16,11,938,97,192,158,48,15,4,509,427,169,357,44,23,7,1028,1533,149,784,37,46,8,2563,1973,57,699,9,54,9,2800,386,9,121,7,9,0,529,57,7,28,0,6,0,95,24,3,9,0,0,0,34,3,3,4,0,3,0,18,4,0,3,0,0,0,14,10,7,4,0,4,0,22,54,164,85,32,29,12,373,4686,2778,2663,521,219,150,11018
40303,0,0,5,13,0,11,0,0,0,19,33,17,62,30,5,8,154,1893,265,1750,204,130,114,4363,3,18,88,12,10,65,196,7,50,12,30,3,0,102,22,57,86,44,13,3,221,30,41,118,58,5,0,255,65,8,104,13,10,3,197,410,9,252,21,19,5,719,625,13,363,3,26,9,1044,624,3,310,3,19,3,963,218,0,85,4,0,0,311,91,0,42,0,7,0,135,36,0,10,3,0,0,53,13,0,10,0,0,0,25,9,0,7,3,0,0,13,13,0,4,0,0,0,18,35,16,47,20,8,11,133,2207,203,1537,217,126,103,4389
40304,0,0,4,25,4,18,0,5,0,55,75,190,116,67,33,24,506,5736,3145,3937,571,428,239,14054,14,161,165,16,18,101,467,3,548,11,38,11,4,611,29,791,118,73,29,14,1047,112,490,232,151,60,11,1057,128,161,295,61,31,3,682,1004,294,846,82,52,13,2291,3995,111,1644,48,77,14,5894,1812,20,561,11,26,10,2436,149,0,62,4,0,3,219,46,6,16,0,4,3,70,16,0,9,0,0,3,30,3,3,0,0,0,0,8,0,4,0,0,0,0,5,6,7,11,0,3,0,25,98,167,108,38,28,15,451,7411,2759,4076,528,334,196,15299
40401,0,0,11,18,0,16,0,3,0,38,54,257,112,39,27,23,519,4239,3819,3757,468,442,250,12976,14,247,168,21,13,109,572,16,626,19,83,8,12,767,38,1161,128,83,23,10,1443,107,524,239,117,26,6,1024,161,182,243,33,32,6,668,745,241,620,39,79,12,1738,1766,245,1046,51,102,14,3236,2023,60,844,10,62,12,3013,524,4,195,0,3,7,735,167,7,52,0,3,3,236,56,3,18,3,0,0,85,26,6,4,0,0,0,36,15,0,7,0,0,0,25,17,4,7,0,0,0,29,86,164,102,45,32,26,466,5760,3486,3712,493,390,221,14062
40402,0,0,3,9,0,4,0,0,0,18,35,174,63,20,16,15,322,2520,2804,1908,272,240,129,7878,6,150,117,7,18,59,362,0,540,9,36,4,11,603,17,773,93,37,13,15,948,81,428,135,104,21,3,779,124,151,187,28,24,3,516,484,193,349,53,72,3,1152,1096,208,553,23,63,8,1954,910,45,292,0,26,0,1277,144,5,39,0,10,0,194,40,0,17,0,5,0,64,11,0,4,0,0,0,24,3,0,4,0,0,0,10,7,0,0,0,0,0,10,6,4,5,0,0,0,17,57,117,62,46,12,10,304,2983,2629,1869,337,262,120,8200
40403,0,0,3,13,0,9,0,3,0,29,48,79,110,27,16,25,298,3584,1276,2983,369,316,176,8704,13,100,120,35,10,79,359,3,228,13,23,3,0,270,46,366,138,52,23,3,620,146,186,215,103,27,6,677,238,51,215,32,29,8,571,990,58,505,40,54,6,1643,1220,66,712,39,49,4,2094,1167,26,562,8,31,3,1798,357,0,155,3,15,3,530,79,0,37,0,3,0,116,36,3,6,0,0,0,44,12,4,7,0,3,0,26,10,0,4,0,0,0,14,3,4,3,0,0,0,10,72,60,85,34,11,11,280,4381,1154,2770,368,266,123,9052
40501,0,0,3,5,0,10,0,0,4,20,13,0,27,13,24,7,87,951,160,840,140,187,92,2370,0,3,67,3,44,76,202,0,20,3,18,5,0,50,10,53,47,29,29,3,171,59,40,102,32,21,4,260,100,13,145,12,8,0,282,265,14,208,6,18,3,506,428,8,192,0,13,4,643,169,0,38,0,3,0,210,16,0,6,0,3,0,20,7,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,9,19,9,45,20,16,3,109,1063,162,858,129,175,94,2476
40502,0,0,3,4,0,8,0,0,0,10,11,13,40,0,29,7,99,544,171,813,96,235,141,1992,0,8,125,3,75,83,294,6,30,28,9,10,4,86,35,51,114,32,35,6,272,99,24,180,35,34,6,373,104,18,152,13,15,3,305,202,7,117,8,19,0,352,107,4,49,7,8,0,173,29,0,19,0,3,0,48,4,0,5,0,0,0,6,0,0,0,0,0,0,4,0,0,3,0,7,0,9,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,10,11,35,8,20,0,87,599,158,830,114,223,101,2023
40503,0,0,0,3,0,9,0,0,0,11,21,65,41,3,31,7,162,973,837,743,44,239,111,2942,5,47,113,12,39,77,287,12,169,16,7,8,3,216,94,256,143,6,33,3,543,432,137,208,22,63,6,870,152,34,107,5,17,3,323,253,9,89,0,10,3,364,108,7,34,0,10,0,154,31,0,10,0,3,0,45,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,16,44,33,10,35,9,136,1106,708,759,64,218,102,2954
40504,0,0,0,3,0,10,0,0,0,15,21,38,51,11,32,7,150,759,376,879,112,213,112,2439,4,20,113,9,25,84,248,0,112,12,3,9,3,141,23,97,120,21,29,0,287,121,76,167,17,31,7,419,130,22,144,6,17,4,320,417,14,170,3,19,8,636,221,5,67,0,4,0,298,41,0,15,0,0,0,63,3,0,3,0,0,0,12,4,0,0,0,5,0,9,0,0,3,0,0,0,10,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,7,0,3,0,9,16,23,30,6,19,10,109,985,369,841,64,165,126,2550
40601,5,0,12,0,0,11,0,3,3,22,45,204,86,27,84,12,451,2031,2769,1748,193,672,264,7679,12,234,221,43,119,166,787,7,402,46,34,28,10,531,92,755,231,31,98,14,1218,474,507,378,45,110,15,1529,297,160,269,7,42,3,780,523,108,285,9,49,13,982,588,40,230,16,32,4,908,182,8,68,3,11,4,277,31,0,11,0,12,0,53,5,0,5,0,12,0,32,0,0,4,0,10,0,13,3,0,4,0,4,0,15,0,0,0,0,8,0,8,3,3,12,0,9,0,31,43,140,118,19,88,19,424,2260,2355,1884,209,625,249,7590
40602,3,0,3,5,0,8,0,9,0,16,30,84,37,11,142,10,313,1111,1095,525,271,1350,138,4482,10,155,75,45,235,117,639,3,308,9,61,29,3,421,96,248,88,28,194,7,663,294,199,130,16,203,14,855,171,68,90,0,86,0,410,271,56,71,0,29,0,430,217,10,48,3,15,3,301,87,8,13,0,9,0,117,10,0,3,0,0,0,20,4,0,4,0,0,0,9,0,0,0,0,4,0,4,0,0,0,0,3,0,10,0,0,0,0,5,0,5,0,0,4,0,7,0,13,30,100,33,25,121,15,324,1201,1151,572,180,959,160,4218
40701,0,0,3,7,0,15,0,0,0,22,32,18,51,10,31,8,156,1898,284,1523,177,289,148,4312,8,10,135,12,46,113,327,3,49,19,19,7,0,86,30,89,120,33,57,3,340,154,74,232,41,45,6,555,170,21,227,17,21,3,453,699,23,331,13,22,10,1098,904,4,303,3,18,8,1240,201,0,54,3,5,3,270,19,3,11,0,3,0,39,4,0,3,0,0,0,9,3,0,0,0,0,0,6,0,0,3,0,3,0,6,0,0,0,0,0,0,3,4,0,14,0,3,0,25,34,14,50,17,30,10,159,2242,283,1511,168,268,152,4621
40702,0,0,6,10,0,11,0,9,0,28,44,81,88,17,91,10,324,2686,1466,1580,171,666,250,6819,15,60,185,10,184,181,643,26,211,55,18,9,3,331,445,412,268,64,104,21,1309,763,320,365,45,107,15,1605,514,86,272,14,49,10,940,822,30,220,18,41,8,1136,383,7,87,3,7,4,496,100,3,20,0,7,0,136,12,0,4,0,7,0,21,3,3,3,0,3,0,7,0,0,6,0,4,0,9,0,0,3,0,3,0,5,0,0,0,0,5,0,5,0,0,13,0,4,0,17,45,57,76,12,85,11,296,3127,1195,1572,183,610,260,6943
40703,0,0,0,6,0,17,0,7,0,34,40,80,94,21,87,24,349,2600,1485,2134,276,801,341,7637,18,71,245,21,203,201,756,15,260,52,47,36,9,415,132,413,388,79,167,16,1184,714,283,607,58,158,14,1841,508,97,348,8,53,9,1026,1093,38,311,7,47,12,1498,376,11,143,0,15,3,540,62,3,35,0,9,3,111,13,4,9,0,0,0,26,7,3,3,0,9,0,17,3,0,3,0,10,0,19,0,0,4,0,0,0,3,0,0,0,0,3,0,5,0,3,7,4,8,0,25,47,74,118,23,83,20,371,2978,1268,2266,242,803,281,7840
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,0,0,8,12,0,19,0,7,0,42,42,39,62,10,57,15,217,2283,632,1592,72,377,179,5133,5,11,130,3,56,125,337,0,31,14,3,3,0,49,4,256,78,12,29,6,385,25,169,104,30,43,3,373,42,53,92,0,37,3,231,110,40,147,7,32,3,333,462,26,341,5,42,6,882,1188,0,536,0,46,6,1779,368,0,141,0,14,3,525,36,0,29,0,7,0,67,7,0,6,4,5,0,20,4,3,3,0,6,0,15,5,0,3,0,0,0,11,10,0,20,0,15,0,41,25,33,72,5,53,7,190,2274,638,1706,64,382,164,5237
50102,0,0,4,16,0,14,0,5,6,41,59,81,92,7,46,15,299,4410,1339,3050,154,520,234,9715,8,74,179,10,53,146,469,0,65,13,11,4,0,97,21,491,113,13,29,3,665,99,304,182,99,43,13,746,153,101,241,22,56,9,579,583,90,450,19,68,12,1219,1634,49,908,19,82,15,2712,1833,13,659,16,61,10,2595,250,6,81,3,7,0,344,38,3,18,0,0,0,61,3,4,4,0,0,0,12,0,0,0,0,4,0,9,0,0,0,0,0,0,4,6,0,11,0,5,0,20,75,71,93,11,36,12,305,4713,1283,2951,219,449,228,9844
50103,0,0,0,0,0,7,0,10,0,19,8,5,35,3,27,8,83,640,256,648,51,244,125,1963,5,15,93,8,44,106,264,0,8,6,0,6,0,29,37,106,93,16,24,3,288,115,55,101,14,32,4,326,52,25,88,5,19,0,194,130,14,113,3,12,0,273,191,11,128,0,12,0,337,97,0,32,0,3,0,142,4,0,9,0,0,0,15,3,0,3,0,0,0,9,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,20,8,41,4,21,0,97,666,244,715,52,176,122,1980
50201,0,0,3,23,0,16,0,3,4,39,65,49,76,7,32,25,254,5035,864,2717,202,379,224,9425,13,30,161,5,22,103,331,5,42,6,11,4,3,72,17,283,96,24,20,11,449,63,261,173,82,41,3,621,109,90,187,29,30,3,446,506,86,382,25,57,10,1058,1798,41,759,9,67,14,2696,2065,6,732,19,53,11,2893,389,0,137,7,14,3,548,92,0,28,0,6,0,128,34,0,7,0,0,0,40,3,0,5,0,0,0,11,0,0,0,0,0,0,8,16,0,10,0,3,0,29,51,42,81,17,38,12,237,5164,881,2767,227,351,171,9561
50301,0,0,148,437,0,177,0,20,0,629,64,20,72,14,25,10,200,3582,420,2060,79,284,157,6586,16,13,165,3,10,98,304,0,31,3,13,3,0,53,4,180,37,6,13,3,245,29,69,58,14,10,0,177,41,25,57,3,4,0,131,214,24,93,9,43,0,380,421,19,181,14,44,3,680,601,12,260,22,32,3,940,562,5,239,12,12,4,832,481,0,153,7,13,0,657,293,4,113,0,0,0,417,292,0,93,0,3,3,391,204,0,34,0,5,0,240,511,0,163,0,10,0,691,57,16,57,12,24,5,165,3719,397,1705,112,234,120,6292
50302,5,0,184,234,3,85,0,12,3,330,189,80,172,28,76,37,579,10508,1441,4917,324,498,263,17954,35,100,238,12,28,136,551,0,137,18,11,4,0,174,28,690,93,43,8,4,878,95,203,153,134,20,8,609,181,63,143,19,6,3,413,794,50,318,30,48,7,1241,1828,49,728,18,69,8,2707,3154,27,1003,10,65,8,4266,2771,9,816,0,47,14,3655,1446,0,409,0,23,4,1888,655,0,183,5,17,3,860,352,3,96,0,12,3,468,174,0,37,0,0,0,219,237,3,89,0,7,0,335,160,58,165,28,42,17,475,11916,1398,4486,309,411,209,18729
50401,0,0,3,22,0,14,0,10,0,39,65,83,102,19,16,25,298,4354,1230,3280,179,331,204,9582,8,59,188,17,7,87,359,3,89,9,38,3,4,149,14,470,76,20,13,0,598,40,181,151,35,7,3,417,116,97,146,11,8,4,387,335,75,258,4,22,5,705,1105,87,599,17,69,4,1875,1986,33,962,11,88,6,3086,1003,6,395,0,26,5,1433,220,0,85,0,8,0,313,45,0,14,0,0,3,62,17,0,7,0,0,0,23,6,0,0,0,0,0,12,7,3,3,0,3,0,21,79,55,105,16,16,14,280,4981,1150,3004,163,274,138,9717
