SA3_CODE_2016,Managers_C06_M,Managers_C06_F,Managers_C06_P,Managers_C11_M,Managers_C11_F,Managers_C11_P,Managers_C16_M,Managers_C16_F,Managers_C16_P,Professionals_C06_M,Professionals_C06_F,Professionals_C06_P,Professionals_C11_M,Professionals_C11_F,Professionals_C11_P,Professionals_C16_M,Professionals_C16_F,Professionals_C16_P,Tech_trad_wkrs_C06_M,Tech_trad_wkrs_C06_F,Tech_trad_wkrs_C06_P,Tech_trad_wkrs_C11_M,Tech_trad_wkrs_C11_F,Tech_trad_wkrs_C11_P,Tech_trad_wkrs_C16_M,Tech_trad_wkrs_C16_F,Tech_trad_wkrs_C16_P,Com_pers_S_work_C06_Cens_M,Com_pers_S_work_C06_Cens_F,Com_pers_S_work_C06_Cens_P,Com_pers_S_work_C11_Cens_M,Com_pers_S_work_C11_Cens_F,Com_pers_S_work_C11_Cens_P,Com_pers_S_work_C16_Cens_M,Com_pers_S_work_C16_Cens_F,Com_pers_S_work_C16_Cens_P,Cler_admin_work_C06_M,Cler_admin_work_C06_F,Cler_admin_work_C06_P,Cler_admin_work_C11_M,Cler_admin_work_C11_F,Cler_admin_work_C11_P,Cler_admin_work_C16_M,Cler_admin_work_C16_F,Cler_admin_work_C16_P,Sales_workers_C06_M,Sales_workers_C06_F,Sales_workers_C06_P,Sales_workers_C11_M,Sales_workers_C11_F,Sales_workers_C11_P,Sales_workers_C16_M,Sales_workers_C16_F,Sales_workers_C16_P,Mach_oper_driv_C06_M,Mach_oper_driv_C06_F,Mach_oper_driv_C06_P,Mach_oper_driv_C11_M,Mach_oper_driv_C11_F,Mach_oper_driv_C11_P,Mach_oper_driv_C16_M,Mach_oper_driv_C16_F,Mach_oper_driv_C16_P,Labourers_C06_M,Labourers_C06_F,Labourers_C06_P,Labourers_C11_M,Labourers_C11_F,Labourers_C11_P,Labourers_C16_M,Labourers_C16_F,Labourers_C16_P,Inadeq_descr_Ns_C06_M,Inadeq_descr_Ns_C06_F,Inadeq_descr_Ns_C06_P,Inadeq_descr_Ns_C11_M,Inadeq_descr_Ns_C11_F,Inadeq_descr_Ns_C11_P,Inadeq_descr_Ns_C16_M,Inadeq_descr_Ns_C16_F,Inadeq_descr_Ns_C16_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P
30909,1610,916,2527,1536,943,2482,1633,1128,2765,1853,2050,3904,2150,2544,4694,2264,2846,5112,3214,556,3772,3095,573,3672,3194,567,3765,797,1646,2450,934,1994,2929,1065,2429,3498,659,2669,3324,683,2722,3409,718,2593,3308,1216,1940,3159,1221,1917,3135,1348,1952,3296,935,151,1084,1056,135,1191,1133,143,1269,1743,938,2678,1750,916,2668,1966,1022,2988,247,186,431,259,198,452,309,178,491,12277,11053,23331,12692,11941,24637,13635,12851,26485
30910,1699,914,2615,1658,923,2583,1814,1073,2883,1428,1261,2693,1708,1506,3213,1915,1801,3716,1470,299,1776,1683,310,1992,1817,380,2199,581,924,1508,734,1205,1943,832,1580,2407,409,1538,1945,457,1741,2203,520,1773,2287,997,1201,2196,1060,1337,2392,1168,1477,2640,413,57,468,579,54,630,664,62,728,821,357,1176,1036,517,1550,1193,766,1962,218,153,365,242,158,401,218,141,361,8039,6703,14744,9165,7744,16906,10139,9050,19190
31001,1363,805,2169,1469,878,2348,1536,1001,2542,1647,1905,3545,2118,2460,4579,2430,2968,5400,2903,531,3432,3105,630,3729,3074,634,3700,648,1546,2193,820,1980,2800,964,2689,3644,838,2767,3605,1034,2925,3965,1069,2794,3865,903,1293,2203,870,1498,2370,1001,1578,2577,2244,383,2628,2250,326,2581,2444,323,2773,2046,1361,3408,2031,1233,3262,2168,1365,3534,264,184,450,360,239,597,340,216,557,12858,10777,23634,14052,12179,26224,15038,13568,28599
31002,1973,1012,2986,2119,1168,3287,2056,1210,3265,778,1265,2045,910,1631,2546,969,1870,2836,2906,491,3397,3260,608,3868,3321,716,4043,559,1443,2003,678,1864,2544,764,2204,2962,444,2081,2523,500,2444,2940,537,2470,3015,566,1106,1668,682,1325,2010,738,1368,2105,1955,158,2114,2371,162,2538,2494,207,2706,2205,1444,3648,2140,1425,3568,2263,1541,3802,235,134,369,262,147,410,247,153,402,11618,9141,20763,12928,10777,23704,13390,11749,25141
31003,2150,1194,3347,2268,1405,3677,2383,1640,4024,2312,2967,5279,2593,3750,6339,2716,4237,6950,5696,817,6508,5895,864,6762,5860,937,6796,1197,2858,4060,1608,3335,4945,1730,4087,5817,1317,4435,5760,1433,4953,6392,1465,4950,6411,1273,2283,3556,1326,2631,3955,1551,2820,4369,2935,330,3258,3251,330,3578,3471,380,3853,3611,2039,5649,3449,1881,5329,3636,1900,5533,410,231,648,492,296,791,507,281,782,20904,17165,38072,22313,19456,41769,23308,21241,44546
31004,1227,690,1915,1761,1091,2851,2025,1445,3471,1095,1346,2441,1858,2330,4181,2376,3210,5590,3405,488,3890,4225,640,4866,4643,760,5406,623,1547,2168,931,2227,3161,1265,3302,4572,832,2778,3609,1173,3862,5038,1348,4310,5658,807,1355,2155,1086,1816,2908,1335,2231,3566,2247,297,2544,2998,340,3334,3592,463,4048,1989,1414,3402,2502,1514,4020,2996,1678,4673,288,159,447,386,252,643,432,266,696,12511,10067,22578,16929,14074,31000,20008,17671,37681
31101,472,252,723,509,276,782,473,264,732,212,282,496,220,342,564,204,361,569,634,120,751,666,139,803,704,158,861,94,338,431,133,413,545,121,479,600,82,450,530,115,553,666,104,535,636,142,219,364,144,270,418,138,309,440,379,30,406,457,33,486,488,43,530,490,319,810,464,327,796,566,338,910,50,38,87,59,31,92,47,28,74,2557,2050,4609,2767,2390,5155,2850,2512,5356
31102,784,413,1196,801,551,1357,854,582,1437,587,791,1383,755,1028,1781,706,1149,1853,2268,329,2594,2381,355,2740,2334,363,2695,340,999,1338,406,1271,1680,421,1433,1859,448,1663,2108,501,1955,2452,467,1806,2274,577,1023,1593,558,1067,1626,581,1144,1723,1256,176,1428,1525,200,1725,1590,201,1795,1524,780,2305,1517,816,2333,1686,897,2583,158,106,260,195,104,298,180,130,309,7927,6266,14193,8645,7355,15996,8821,7694,16516
31103,1614,946,2558,1712,1124,2836,1674,1178,2850,1047,1434,2484,1225,1953,3177,1312,2147,3465,4828,669,5493,5026,711,5733,4778,731,5506,548,1923,2470,716,2377,3094,832,2954,3783,947,3806,4759,1116,4249,5370,1117,3991,5104,1061,2065,3121,1117,2142,3254,1158,2261,3420,3596,525,4118,4118,586,4704,4400,624,5025,2824,1811,4637,2809,1672,4480,2992,1751,4748,359,227,585,418,271,692,380,270,650,16818,13406,30221,18260,15081,33344,18644,15902,34547
31104,1043,581,1619,1298,716,2017,1500,873,2372,612,898,1507,734,1331,2065,927,1713,2637,2669,394,3066,3153,449,3604,3666,552,4215,286,900,1188,363,1217,1577,456,1709,2164,448,2030,2475,546,2536,3077,578,2985,3570,509,873,1385,569,1093,1665,684,1361,2044,1579,187,1761,1851,222,2071,2093,213,2306,1183,668,1846,1319,670,1987,1661,768,2424,162,118,279,214,165,382,202,161,368,8474,6644,15124,10045,8405,18450,11764,10336,22106
31105,1706,935,2634,1713,976,2687,1698,1067,2768,1328,1736,3065,1607,2252,3856,1610,2502,4118,3825,548,4374,3942,550,4490,3907,568,4475,583,1485,2070,667,1874,2539,737,2325,3062,784,3271,4057,929,3701,4634,862,3391,4259,1022,1748,2773,1025,1743,2770,1101,1738,2837,1780,270,2052,2015,263,2276,2127,270,2398,1905,1009,2916,1899,996,2894,2049,1008,3056,239,145,378,280,229,511,266,201,464,13167,11149,24315,14084,12580,26659,14355,13074,27429
31106,1687,976,2669,1697,1130,2826,1640,1061,2703,1855,2246,4098,2240,2757,4997,2288,3060,5352,4721,618,5345,4395,648,5048,4053,585,4638,772,2043,2809,820,2290,3113,945,2481,3424,1243,4053,5298,1263,4134,5395,1158,3367,4524,1280,2071,3345,1282,1863,3146,1127,1696,2826,2900,380,3281,2818,376,3202,2750,330,3081,2872,1790,4662,2787,1644,4433,2721,1468,4191,351,234,594,433,274,705,377,252,632,17688,14413,32099,17734,15119,32854,17067,14293,31357
31201,1300,766,2068,1391,824,2213,1214,777,1984,618,782,1394,775,1004,1780,591,955,1548,2459,349,2805,3050,419,3468,2432,389,2819,135,746,886,182,836,1019,189,889,1078,155,1158,1307,192,1535,1722,179,1183,1363,215,751,962,235,806,1044,230,657,884,2977,244,3225,3385,401,3784,2745,376,3121,1349,1254,2607,1345,1248,2592,1170,1080,2252,190,104,297,239,110,346,146,86,231,9400,6158,15555,10782,7183,17969,8888,6393,15281
31202,3592,1850,5443,3922,1968,5895,3495,2030,5523,2452,3431,5875,2928,4466,7403,2669,4869,7538,8552,1180,9727,10884,1261,12147,9245,1275,10525,682,2686,3370,761,3341,4099,883,3783,4659,1016,5330,6350,1109,6367,7474,927,5416,6338,1364,3168,4534,1381,3577,4958,1401,3474,4875,5602,496,6092,7098,898,7992,6015,783,6802,3677,2212,5890,3826,2538,6363,3294,2268,5563,523,292,816,641,370,1011,586,309,894,27456,20645,48103,32553,24789,57343,28518,24213,52732
31203,837,509,1348,783,505,1285,829,603,1429,519,554,1073,559,583,1137,561,715,1276,1443,225,1664,1501,241,1743,1606,288,1893,284,619,901,313,736,1047,371,869,1242,142,895,1029,131,957,1084,128,921,1048,254,698,949,272,645,919,277,745,1017,674,56,733,901,93,988,887,108,996,768,496,1267,729,475,1203,777,553,1328,86,61,146,94,58,157,92,57,149,5012,4097,9109,5275,4294,9565,5536,4845,10377
31301,652,363,1016,685,444,1125,648,436,1082,448,580,1025,559,761,1320,579,886,1473,1335,215,1552,1455,239,1695,1425,261,1681,214,669,883,295,910,1201,324,1032,1360,243,1008,1257,284,1148,1434,262,1074,1331,384,683,1073,452,804,1254,432,776,1215,591,48,638,746,55,800,792,71,871,837,472,1311,770,455,1226,858,450,1307,125,72,195,119,81,203,93,96,189,4835,4117,8956,5374,4891,10258,5412,5089,10495
31302,1151,704,1848,1305,838,2145,1344,1005,2352,813,1099,1916,969,1610,2585,1005,1778,2781,3005,427,3433,3486,526,4015,3805,620,4425,442,1361,1806,637,2027,2666,744,2614,3359,623,2200,2822,714,2725,3444,706,2715,3424,716,1378,2101,887,1781,2671,959,1956,2913,1736,184,1924,2283,198,2479,2407,231,2636,2028,1332,3355,2356,1360,3714,2865,1716,4583,219,144,362,254,217,476,316,203,528,10737,8829,19567,12899,11295,24196,14154,12835,26993
31303,396,231,629,461,267,731,425,246,668,160,222,382,169,296,466,183,343,532,481,117,596,600,116,711,648,138,780,111,242,357,128,318,447,152,410,566,77,352,433,79,448,532,97,488,584,94,200,297,104,248,354,149,289,439,341,34,377,403,30,438,448,38,492,497,321,821,541,352,897,608,379,988,52,41,87,57,34,94,51,34,84,2211,1758,3965,2556,2118,4671,2766,2362,5133
31304,1446,748,2191,1623,919,2541,1638,1033,2666,1092,1506,2601,1328,1932,3263,1396,2224,3627,3715,549,4263,4107,596,4698,4191,608,4802,560,1571,2132,663,2073,2733,821,2547,3364,807,2982,3794,894,3425,4315,917,3340,4258,944,1698,2641,1001,1894,2891,1053,2007,3054,2006,223,2227,2142,221,2363,2153,230,2381,2013,1234,3246,2055,1169,3225,2200,1138,3337,240,164,401,272,201,469,282,188,469,12826,10674,23502,14078,12421,26498,14653,13307,27959
31305,1294,760,2059,1533,862,2389,1569,1011,2585,1354,1755,3108,1638,2244,3882,1570,2452,4028,3000,475,3478,3230,531,3757,3210,554,3764,625,1674,2300,790,2042,2829,800,2300,3101,796,2580,3373,817,3040,3860,866,2844,3709,909,1341,2254,1017,1504,2522,946,1508,2455,1492,183,1670,1603,170,1770,1501,185,1688,1749,993,2747,1856,998,2856,1854,1007,2858,260,185,447,265,214,480,262,198,456,11488,9946,21436,12747,11602,24347,12573,12067,24639
31401,3574,1612,5186,3899,1852,5747,4134,2167,6300,4003,4410,8409,4525,5435,9963,4596,6193,10788,5086,792,5876,5506,850,6361,5423,875,6294,1127,2243,3369,1495,2705,4201,1741,3254,4995,1709,5631,7337,1796,6003,7801,1780,5679,7460,1606,2413,4019,1680,2449,4127,1598,2445,4043,1570,152,1722,1615,159,1777,1600,165,1766,1875,914,2791,1775,822,2594,1883,849,2736,296,259,555,438,276,710,373,258,629,20839,18429,39262,22736,20551,43288,23137,21879,45014
31402,1182,614,1802,1825,1019,2848,2288,1453,3741,1086,1227,2311,1867,2265,4132,2515,3221,5736,2408,356,2767,3409,509,3914,4289,733,5021,433,1056,1489,845,1852,2690,1279,3056,4336,705,2351,3055,1075,3437,4516,1361,4067,5430,766,1190,1954,1106,1776,2881,1404,2315,3718,1235,157,1390,1688,207,1895,2224,264,2494,1178,672,1854,1545,853,2397,2136,1066,3204,144,115,262,240,171,403,317,207,523,9141,7739,16877,13601,12076,25675,17823,16380,34199
31403,813,440,1258,875,580,1462,841,621,1464,902,1105,2010,1126,1363,2490,1041,1383,2425,2547,356,2907,2537,403,2944,2423,424,2852,499,1179,1679,553,1331,1888,640,1581,2220,814,2421,3237,802,2521,3322,744,2245,2983,715,1237,1952,643,1117,1762,628,1114,1735,1414,156,1578,1403,153,1557,1326,147,1473,1367,812,2183,1258,715,1972,1305,708,2015,176,126,307,201,126,326,186,114,293,9261,7836,17103,9404,8321,17729,9136,8328,17465
31501,1048,628,1675,1004,651,1652,951,591,1543,570,757,1330,715,986,1705,656,1003,1660,1152,183,1328,1233,205,1444,1418,198,1614,465,911,1377,418,909,1328,416,1080,1496,203,904,1109,243,939,1185,262,903,1166,138,370,509,155,364,514,155,396,555,798,104,900,903,158,1058,946,177,1127,2026,1017,3040,1448,676,2122,951,605,1555,295,259,560,238,183,425,184,103,290,6691,5135,11825,6355,5077,11431,5942,5055,10997
31502,1083,689,1771,1106,746,1846,952,685,1636,757,1046,1803,858,1280,2141,726,1265,1986,2294,348,2643,2676,350,3022,2277,340,2621,334,852,1181,316,936,1252,363,1029,1393,206,1346,1553,245,1433,1679,231,1246,1478,216,643,853,219,673,888,258,601,857,1987,204,2195,2257,292,2546,1734,248,1985,1430,778,2207,1286,716,2005,999,663,1661,241,124,363,251,120,369,182,100,277,8537,6030,14573,9210,6547,15751,7711,6179,13884
31503,1545,1002,2551,1475,1021,2490,1278,878,2159,342,716,1060,337,729,1063,307,740,1048,924,271,1189,1000,238,1238,820,210,1028,209,649,860,210,660,866,206,635,845,162,775,934,171,813,982,178,747,928,182,359,542,178,416,595,169,373,543,719,43,757,860,67,929,607,44,652,1247,682,1933,1182,653,1832,923,583,1507,114,76,189,119,78,195,89,82,171,5449,4576,10028,5530,4661,10197,4588,4291,8881
31601,1556,844,2393,1663,915,2578,1828,1105,2935,1653,1906,3564,1895,2329,4226,2368,3078,5445,2364,373,2742,2664,492,3154,2966,575,3539,495,1118,1614,605,1565,2167,826,2163,2991,416,2267,2680,544,2574,3120,614,2741,3361,976,1558,2538,1022,1692,2716,1161,1878,3037,635,68,697,806,83,886,916,78,997,1070,536,1603,1211,549,1762,1351,711,2066,147,127,274,181,134,318,185,147,328,9303,8800,18104,10595,10332,20930,12210,12487,24698
31602,1878,1074,2956,2158,1240,3391,2424,1403,3830,1754,2041,3796,2232,2879,5116,2592,3625,6213,3865,583,4445,4164,691,4860,4813,803,5619,668,1786,2450,875,2414,3289,1078,3193,4272,611,2965,3568,771,3479,4245,786,3779,4568,1247,2112,3360,1385,2311,3695,1522,2475,3994,1269,128,1396,1423,124,1550,1557,153,1710,1915,1085,3001,1973,1037,3009,2341,1159,3501,245,167,414,243,190,436,319,201,515,13451,11942,25390,15225,14367,29595,17434,16800,34231
31603,1610,1067,2679,1592,1174,2763,1834,1203,3041,1522,1841,3363,1878,2472,4344,2110,3026,5141,3319,556,3883,3358,607,3961,3555,675,4225,658,1586,2249,757,2015,2771,956,2406,3366,521,2355,2876,569,2572,3135,618,2670,3286,1108,1833,2945,1113,1816,2928,1152,1824,2974,936,99,1033,1056,95,1151,1038,96,1136,1775,907,2686,1664,881,2538,1638,966,2607,208,145,357,215,150,358,255,150,403,11670,10395,22069,12195,11767,23965,13153,13014,26174
31605,1191,755,1953,1307,901,2211,1450,958,2410,1097,1199,2301,1323,1584,2907,1495,1978,3475,1789,310,2095,1891,313,2208,2171,409,2579,401,1030,1434,531,1230,1763,686,1546,2231,270,1360,1637,303,1501,1806,324,1657,1983,730,1078,1806,785,1222,2010,841,1272,2115,407,43,451,547,47,591,532,46,578,930,544,1477,896,554,1446,1025,662,1687,134,109,244,154,113,267,156,98,253,6955,6441,13394,7741,7457,15196,8681,8626,17306
31606,1636,983,2618,1654,1026,2677,1633,1097,2728,1190,1576,2767,1448,2013,3457,1510,2263,3778,2573,450,3020,2877,544,3425,3086,613,3696,389,1237,1626,492,1453,1949,558,1784,2348,384,1770,2151,415,2185,2602,443,2160,2602,627,1096,1727,659,1236,1900,722,1339,2067,1006,82,1090,1266,117,1374,1283,125,1409,1548,984,2534,1565,921,2484,1587,961,2544,197,146,343,203,136,339,222,128,352,9548,8326,17878,10569,9632,20207,11042,10473,21515
31607,1046,654,1696,1104,706,1804,1184,799,1977,927,1290,2219,1128,1656,2781,1252,1938,3195,2253,363,2624,2374,388,2761,2713,475,3187,368,1086,1459,490,1363,1849,553,1646,2199,334,1545,1882,407,1898,2308,448,1909,2353,598,1005,1603,628,1024,1648,650,1157,1813,878,93,970,1014,89,1102,1019,116,1134,1384,726,2107,1308,730,2037,1468,820,2286,180,114,298,157,130,284,181,127,310,7978,6881,14859,8603,7977,16578,9462,8985,18450
31608,663,378,1046,680,385,1070,691,444,1135,567,721,1286,670,894,1562,676,1035,1718,1164,228,1389,1172,221,1398,1260,277,1539,192,545,736,252,694,946,275,796,1072,137,851,989,182,960,1141,189,903,1094,320,498,816,305,560,867,344,595,936,447,34,485,468,42,511,492,39,537,661,396,1054,625,351,979,704,413,1116,82,56,138,82,55,137,77,58,133,4243,3703,7946,4429,4176,8610,4719,4556,9278
31701,4229,2185,6414,4495,2317,6814,4559,2628,7188,4579,5577,10156,5044,6774,11821,5260,7755,13014,7854,1438,9290,8454,1461,9913,8457,1540,9997,1491,3898,5382,1786,4710,6499,2105,5492,7597,1703,6678,8377,1842,7386,9228,1822,7304,9124,2342,3967,6312,2394,3946,6345,2463,3836,6301,3599,260,3850,4085,260,4342,4026,296,4321,5183,3126,8311,5008,3151,8155,5037,2994,8035,508,337,845,597,426,1021,507,298,805,31493,27457,58948,33709,30428,64142,34244,32145,66386
31801,2136,1044,3184,2025,953,2975,1856,893,2748,699,1170,1869,756,1374,2129,682,1439,2120,2241,405,2647,2559,455,3021,2169,422,2591,334,1215,1551,355,1341,1695,397,1471,1870,255,1609,1865,253,1739,1988,214,1639,1847,390,1014,1404,398,1079,1481,384,987,1376,2120,142,2264,2239,159,2398,1825,159,1986,1828,1024,2848,1835,1074,2907,1647,996,2640,262,146,407,213,137,354,169,97,267,10271,7771,18038,10628,8319,18943,9345,8099,17441
31802,4886,2687,7569,5249,3258,8509,5090,3273,8363,5294,7047,12342,5978,9084,15060,6059,10219,16272,11313,1665,12973,12632,1945,14575,11218,1882,13100,3667,5245,8915,4158,6442,10603,5136,7585,12716,2322,8953,11270,2387,10094,12479,2259,9408,11663,2547,4991,7534,2746,5711,8457,2885,5461,8347,5563,543,6104,6448,693,7138,5863,637,6503,5149,3135,8290,5351,3293,8641,5079,3181,8262,791,537,1330,926,659,1584,793,450,1247,41540,34799,76333,45878,41173,87054,44373,42102,86478
31901,2532,1394,3926,2489,1378,3869,2319,1417,3734,1622,2300,3927,1805,2932,4735,1853,3121,4980,3825,653,4483,4080,723,4799,3888,725,4608,628,2059,2684,787,2510,3293,932,2892,3821,655,3011,3666,682,3349,4029,625,3223,3846,1194,2117,3313,1236,2233,3473,1221,2212,3425,2229,139,2370,2556,133,2691,2510,147,2656,3026,1918,4941,3010,1905,4915,2959,1897,4852,308,220,522,312,224,534,299,185,489,16016,13808,29827,16953,15385,32339,16605,15814,32420
31902,2428,1295,3725,2162,1208,3370,2015,1147,3158,657,1173,1832,666,1377,2044,618,1417,2029,1892,358,2257,1982,376,2355,1785,422,2203,315,1227,1542,354,1428,1786,408,1544,1953,265,1459,1725,317,1537,1855,268,1444,1713,453,849,1298,483,1026,1508,476,961,1436,1435,124,1556,1664,129,1787,1545,121,1666,2258,1308,3570,2084,1139,3219,2040,1146,3186,193,134,326,195,127,325,216,125,337,9893,7929,17824,9904,8345,18249,9355,8329,17684
31903,1550,916,2469,1482,912,2394,1352,886,2233,688,1103,1788,803,1327,2128,778,1407,2190,2075,378,2457,2261,423,2678,2297,460,2763,355,1072,1426,424,1342,1766,460,1546,2009,278,1530,1808,314,1712,2021,295,1666,1957,527,1012,1543,532,1177,1703,578,1194,1778,1343,135,1485,1475,137,1610,1443,131,1577,1846,1012,2861,1764,942,2707,1719,954,2675,174,150,328,201,113,320,174,132,302,8836,7315,16152,9241,8079,17322,9095,8374,17472
31904,1082,603,1682,1064,661,1723,1076,680,1754,961,1341,2299,1197,1811,3005,1247,2099,3346,2296,338,2638,2243,417,2664,2238,425,2658,546,1302,1846,684,1752,2435,822,2009,2832,303,1778,2078,373,1871,2245,337,1750,2085,736,1198,1939,753,1300,2054,763,1438,2197,823,74,897,1007,77,1082,1022,74,1097,1402,757,2154,1273,779,2056,1364,826,2194,176,116,294,159,141,301,151,122,272,8324,7494,15818,8756,8808,17567,9014,9426,18442
31905,977,548,1529,936,574,1509,901,530,1430,668,943,1607,695,1191,1888,614,1201,1813,1942,312,2246,2058,330,2385,1754,324,2080,433,1147,1574,463,1328,1791,519,1439,1960,386,1622,2006,381,1734,2114,326,1551,1885,474,862,1340,463,956,1423,483,913,1397,1163,68,1233,1287,68,1353,1153,76,1225,1301,682,1990,1292,668,1960,1197,643,1840,136,85,225,160,105,269,138,83,218,7480,6268,13754,7745,6950,14693,7077,6775,13847
39797,3,0,3,16,10,24,7,0,13,20,0,25,39,15,51,0,10,8,4,3,6,28,3,35,6,4,9,4,3,9,13,8,26,0,0,0,0,0,3,3,15,20,4,7,7,0,0,0,6,13,20,5,5,7,4,0,3,12,0,12,0,0,0,31,0,33,38,16,52,4,7,6,0,0,0,3,4,7,0,4,4,67,7,81,158,82,239,31,33,60
39999,184,95,283,180,93,275,144,117,264,316,281,594,306,322,624,207,237,446,589,77,661,486,69,554,339,54,392,142,221,370,110,196,303,121,230,349,67,255,323,62,212,277,56,170,226,92,136,228,93,127,218,74,114,182,429,34,466,415,44,461,271,29,300,682,384,1070,480,287,765,459,361,825,84,24,108,69,30,99,66,24,97,2589,1509,4097,2199,1391,3594,1743,1336,3087
40101,738,435,1172,758,434,1192,840,539,1379,1693,1340,3028,1918,1637,3554,1876,1638,3517,392,119,515,553,152,704,503,173,674,326,464,786,392,637,1028,458,679,1140,329,664,993,340,779,1124,342,748,1094,273,321,601,308,388,694,307,414,718,122,14,133,149,14,166,127,18,151,284,134,419,334,147,484,326,148,471,69,28,104,92,60,150,71,61,133,4225,3524,7752,4836,4252,9091,4855,4420,9275
40102,3240,1626,4871,3517,1728,5244,3378,1877,5252,3480,4120,7594,3843,4666,8513,3709,5056,8768,3901,783,4693,4207,858,5064,4118,851,4971,933,2067,3005,1095,2388,3482,1217,2780,3997,984,3550,4542,1020,3874,4891,990,3496,4492,1187,1676,2862,1208,1791,2999,1293,1817,3106,1379,155,1531,1464,131,1593,1424,128,1550,1991,1195,3185,1915,1095,3012,2011,1109,3114,243,164,403,292,171,459,269,180,452,17347,15335,32680,18556,16710,35264,18417,17285,35703
40103,2294,1088,3382,2171,1096,3269,2133,1190,3320,3913,3694,7608,3990,3869,7855,3998,3954,7955,1109,294,1399,1069,280,1354,1033,298,1327,484,997,1483,567,1140,1706,633,1187,1814,687,2286,2976,670,2174,2848,611,1940,2552,781,1047,1830,835,1037,1871,728,987,1709,296,29,327,259,33,294,275,18,297,595,276,879,544,255,802,599,265,861,138,123,253,178,127,306,174,109,283,10293,9841,20138,10288,10012,20300,10179,9944,20125
40104,1592,780,2374,1651,823,2473,1755,911,2663,2236,2525,4758,2436,2836,5275,2689,3110,5794,2498,521,3017,2489,503,2985,2345,545,2891,548,1310,1858,699,1454,2146,778,1760,2532,920,2603,3525,1000,2832,3836,928,2572,3500,946,1394,2337,958,1462,2416,1014,1499,2512,846,81,926,894,58,958,843,47,890,1185,698,1885,1249,689,1933,1329,647,1982,202,141,347,232,139,368,202,166,370,10967,10062,21028,11605,10785,22388,11884,11246,23133
40105,1365,811,2173,1400,820,2220,1427,889,2318,2684,2864,5550,2930,3147,6075,2871,3189,6064,1268,329,1602,1325,334,1654,1204,297,1505,506,944,1448,568,1094,1661,648,1177,1825,620,1742,2361,595,1802,2402,610,1611,2223,637,876,1517,642,854,1493,588,815,1402,377,37,410,372,38,411,343,14,364,663,352,1013,790,337,1127,680,342,1022,125,88,210,121,101,225,132,115,244,8241,8046,16284,8733,8527,17260,8514,8444,16962
40106,1206,670,1877,1240,659,1897,1337,768,2101,2010,2133,4142,2128,2259,4391,2148,2421,4566,1117,280,1399,1154,215,1375,1108,223,1328,406,706,1110,453,825,1279,477,809,1289,491,1430,1918,467,1507,1971,498,1433,1923,508,684,1191,563,741,1302,554,665,1218,422,35,452,436,37,470,424,22,445,637,297,939,611,314,924,635,304,936,104,69,170,115,77,194,114,72,186,6905,6295,13203,7172,6625,13796,7284,6714,14000
40107,1859,1085,2940,1781,986,2762,1748,1102,2846,3315,3400,6709,3466,3733,7197,3397,3720,7112,1187,343,1529,1165,343,1507,1050,327,1377,532,1038,1572,591,1025,1617,623,1195,1818,658,1967,2626,636,1922,2562,606,1678,2288,674,1028,1700,737,964,1701,712,880,1590,326,32,351,295,23,317,264,35,300,602,318,925,634,308,940,614,287,899,101,100,200,167,130,295,138,121,262,9255,9297,18553,9477,9429,18901,9153,9334,18491
40201,998,541,1537,1071,554,1631,1067,652,1721,684,1013,1702,820,1240,2057,809,1367,2176,1792,323,2118,2151,386,2534,2119,405,2522,285,907,1192,400,1278,1676,460,1512,1975,407,1429,1837,426,1720,2142,441,1681,2127,395,806,1200,473,993,1459,496,1066,1558,949,89,1044,1182,94,1275,1210,98,1310,1230,738,1972,1177,698,1870,1276,715,1989,139,69,205,150,102,248,182,101,282,6883,5917,12803,7847,7054,14906,8060,7602,15665
40202,1541,857,2399,1729,999,2731,1788,1143,2934,981,1286,2273,1155,1707,2864,1269,1954,3224,3594,531,4126,4129,635,4757,4186,770,4959,675,1975,2650,927,2583,3515,1204,3319,4518,812,2581,3394,946,3239,4183,946,3110,4056,909,1754,2671,1056,2161,3214,1169,2386,3561,2776,294,3070,3355,322,3674,3429,277,3704,3305,2027,5333,3210,1978,5187,3362,1885,5247,371,167,534,445,211,658,393,236,629,14971,11486,26456,16954,13829,30785,17748,15078,32834
40203,1304,720,2027,1519,886,2401,1738,1058,2796,1997,2291,4291,2560,3042,5605,3039,3670,6708,2826,538,3358,3077,540,3619,3119,656,3777,675,1624,2298,941,1981,2923,1121,2394,3513,932,2711,3643,1075,2851,3923,1156,2811,3968,949,1215,2162,963,1366,2328,1192,1446,2641,1544,161,1699,1643,120,1768,1617,119,1742,1818,1094,2918,2036,1194,3229,2232,1307,3538,260,159,420,323,192,513,298,195,493,12296,10520,22819,14133,12178,26312,15517,13661,29175
