SA3_CODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
30903,284,257,224,94,79,60,14,1063,0,0,0,0,0,0,3,5,28,17,19,21,18,4,7,139,0,0,0,0,4,21,42,108,210,121,98,33,55,36,9,742,3,9,18,10,30,51,82,116,148,66,35,18,14,26,13,620,0,0,0,0,4,3,9,4,15,12,11,4,3,3,10,72,0,0,0,0,0,0,0,3,3,8,9,3,3,3,6,35,100,47,24,32,322,112,1006,354,669,168,108,54,50,72,140,3261,0,0,0,0,8,0,8,3,10,3,0,0,0,3,418,453,112,60,48,42,372,199,1188,683,1652,951,944,489,446,374,646,8191,3,0,0,0,0,0,0,10,48,128,234,185,268,239,88,1210,0,0,0,0,0,7,18,21,75,42,36,21,19,17,21,273,0,0,0,0,0,3,7,25,227,288,325,242,188,195,83,1590,0,0,0,0,0,0,4,3,21,27,39,32,30,24,18,205
30904,67,77,58,40,37,17,9,337,0,0,0,0,0,0,0,0,13,10,4,8,11,5,5,59,0,0,0,0,0,5,10,13,55,44,44,11,17,13,9,229,0,4,0,3,12,10,21,17,45,31,5,10,3,0,4,169,0,0,0,0,5,3,9,0,8,0,8,0,0,0,3,33,0,0,0,0,0,0,0,0,7,3,3,0,0,0,4,20,26,13,10,6,80,27,252,89,182,35,23,12,4,11,32,795,0,0,0,0,0,0,0,4,0,0,0,0,0,0,121,132,31,14,14,14,103,50,306,162,455,297,248,145,158,96,193,2291,0,0,0,0,0,0,0,0,21,44,71,89,101,58,44,433,0,0,0,0,3,0,3,7,24,17,16,5,9,6,12,109,0,0,0,0,0,4,3,14,79,110,129,106,96,56,44,648,0,0,0,0,0,0,0,0,17,9,18,13,27,3,16,104
30905,103,96,96,52,37,37,7,449,0,0,0,0,0,3,5,6,7,6,9,13,7,5,9,69,0,0,0,3,0,7,13,27,78,56,51,11,15,16,8,287,0,3,7,3,16,19,26,30,60,17,9,7,3,6,8,218,3,0,0,0,0,0,3,0,8,3,3,3,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,3,4,7,4,19,28,20,16,13,81,47,293,130,196,41,36,13,4,5,38,954,0,0,0,0,4,0,0,0,4,3,3,0,0,0,179,194,32,23,18,19,102,84,360,237,565,351,374,214,180,136,271,2966,4,0,0,0,0,0,0,8,38,94,182,199,279,224,79,1111,3,0,0,0,0,3,10,10,64,50,40,15,13,12,22,241,0,0,3,0,0,3,7,16,173,283,338,269,211,221,83,1602,0,0,0,0,0,0,3,3,21,31,35,32,38,26,21,202
30906,233,267,188,113,59,49,16,960,0,0,0,0,0,4,3,6,32,37,26,14,10,8,10,148,0,4,0,4,4,11,47,70,206,129,76,19,27,22,15,644,0,0,11,9,24,49,74,78,136,36,23,14,8,6,8,466,0,0,0,0,0,0,9,11,14,7,8,6,3,0,3,61,5,0,0,0,0,0,0,3,7,9,12,7,7,3,5,51,86,36,27,15,212,84,680,230,371,103,53,24,18,14,89,2031,0,0,0,0,0,0,11,6,6,0,8,0,3,0,341,370,98,45,38,31,251,156,860,452,1252,871,828,472,350,217,520,6434,3,0,0,0,0,3,3,12,86,223,429,385,419,265,146,1978,0,0,0,0,0,4,14,24,99,80,56,31,27,16,28,380,4,0,3,0,0,3,14,28,333,609,553,396,326,219,150,2635,0,0,0,0,0,0,3,3,42,60,71,68,45,16,21,330
30907,357,451,328,210,129,100,21,1663,0,0,0,0,0,4,0,5,40,50,45,25,24,20,16,232,3,3,3,3,8,13,57,118,333,246,160,55,102,53,20,1187,3,8,10,7,28,67,88,116,174,63,35,9,16,16,17,656,0,0,3,0,7,4,5,8,22,19,8,4,4,5,8,103,0,0,0,0,0,0,3,0,15,8,18,6,11,4,16,79,152,62,41,25,267,131,921,354,607,171,108,45,50,81,114,3118,0,0,0,0,5,0,4,6,11,4,7,0,0,3,621,667,171,79,57,42,330,237,1137,695,1884,1601,1551,944,809,542,892,10970,3,0,0,0,0,3,8,15,148,416,771,744,940,692,236,3982,0,0,0,0,7,6,21,16,150,115,89,65,47,42,41,598,5,3,0,0,10,7,13,53,553,1059,1024,835,617,435,243,4860,0,0,0,0,0,0,0,3,72,112,149,129,117,62,47,686
30908,169,160,148,91,47,44,6,701,0,0,0,0,0,0,4,3,9,16,12,13,13,6,5,91,3,0,0,0,3,6,24,56,132,83,60,10,33,22,13,444,0,3,7,3,16,32,43,54,108,30,16,13,7,13,17,351,0,0,0,0,3,0,8,5,8,9,5,0,3,3,0,41,3,0,0,0,0,0,0,0,3,3,3,3,0,4,4,28,77,29,25,17,143,71,504,200,346,96,59,25,16,24,54,1690,0,0,0,0,0,3,7,3,0,0,0,0,0,0,271,294,84,30,41,23,173,118,622,360,939,627,653,372,309,189,393,4946,0,0,3,0,0,4,12,8,59,104,244,225,260,183,102,1195,0,0,0,0,0,7,8,12,79,37,39,17,22,19,22,272,0,0,0,0,0,5,11,28,203,343,318,254,226,185,85,1661,0,0,0,0,0,0,0,4,20,45,45,42,35,15,15,219
30909,229,208,157,87,58,47,15,852,0,0,0,0,0,0,4,8,23,22,18,23,16,4,9,128,3,3,0,3,4,23,45,81,170,101,79,23,27,18,17,597,3,11,19,5,27,46,84,81,82,35,21,0,4,6,9,437,0,0,0,0,0,8,9,4,10,12,3,3,0,0,3,57,0,0,0,0,0,0,0,0,6,3,3,6,5,0,3,36,115,25,18,20,174,96,523,192,353,78,49,18,18,30,76,1793,0,0,0,0,0,0,9,3,11,4,4,0,0,0,325,352,129,39,46,27,228,189,727,462,1138,703,679,380,291,210,476,5714,5,0,0,0,5,0,3,6,48,127,184,207,262,200,84,1128,0,0,0,0,6,5,14,22,74,50,44,26,18,16,13,289,0,0,0,0,3,3,10,26,209,279,293,235,178,159,85,1477,0,0,0,0,0,0,3,8,29,25,38,35,20,14,6,186
30910,162,178,117,81,52,71,5,708,0,0,0,0,0,0,3,5,13,19,9,3,10,13,3,87,4,0,0,3,0,15,30,57,116,71,47,27,37,39,12,463,3,3,12,14,26,31,51,52,81,36,26,20,13,14,8,402,0,0,0,0,0,5,3,3,13,3,3,0,3,6,0,39,0,0,0,0,0,0,0,0,4,3,9,3,8,0,8,38,78,24,26,10,142,47,298,143,303,109,86,47,56,66,64,1504,0,0,0,0,0,0,5,0,4,3,5,0,0,0,304,324,86,36,42,30,179,116,447,339,942,619,573,344,337,384,430,4906,3,0,0,0,0,0,0,5,42,62,80,86,145,190,44,664,0,0,0,0,0,0,9,12,49,27,22,11,17,12,12,176,0,0,0,0,0,0,5,18,93,127,118,98,112,200,39,816,0,0,0,0,0,0,0,0,10,12,20,10,11,14,4,82
31001,157,199,133,68,42,16,10,657,0,0,0,0,0,9,3,3,18,19,12,17,21,3,10,101,3,0,0,4,5,16,41,92,200,108,73,19,22,7,16,617,0,0,10,12,22,29,54,46,82,26,14,7,7,3,3,310,0,0,0,0,0,3,3,3,12,11,5,0,5,0,4,38,0,0,0,0,0,0,0,0,6,5,4,7,3,0,3,28,97,21,27,14,185,66,572,134,287,47,25,15,3,4,61,1571,0,0,0,0,0,0,8,0,6,0,3,0,0,0,279,304,102,29,37,34,219,127,695,334,920,630,658,395,337,128,399,5054,0,0,0,0,3,0,7,8,114,178,415,319,388,229,113,1773,0,0,0,0,4,9,10,26,95,66,44,27,14,14,25,331,0,0,3,0,3,3,9,36,253,389,378,305,223,125,76,1802,0,0,0,0,0,0,3,3,55,53,75,53,54,32,22,352
31002,250,206,186,94,59,24,12,929,0,0,3,0,3,3,4,3,27,26,23,20,16,6,9,153,0,5,5,0,10,21,49,120,254,122,82,16,25,11,26,745,3,5,8,3,29,54,82,122,120,41,17,7,8,6,17,528,3,0,3,0,9,3,8,10,33,13,3,3,3,0,4,99,0,0,0,0,3,0,7,3,6,8,6,10,3,4,11,63,71,41,40,27,285,139,1031,311,460,80,44,11,3,23,148,2709,0,0,0,0,11,3,17,9,9,0,0,0,0,0,404,459,87,72,68,24,390,244,1263,682,1393,746,714,398,289,132,664,7163,0,0,0,4,3,3,8,5,83,196,269,223,319,132,142,1389,0,0,3,0,0,0,7,20,62,46,31,12,14,7,31,237,0,0,0,0,3,10,9,24,273,419,356,254,161,79,141,1732,0,0,0,0,0,0,0,10,33,47,37,47,35,12,22,252
31003,294,334,235,150,78,54,24,1233,0,0,0,0,3,4,8,8,33,43,36,35,14,13,8,200,0,3,3,0,4,21,69,126,333,223,135,29,38,35,21,1048,4,3,12,10,22,59,103,122,138,59,26,13,10,0,16,599,0,0,3,7,3,3,12,19,32,19,15,3,3,4,5,120,0,0,0,0,0,3,0,0,11,14,12,13,7,3,3,65,80,41,32,21,250,130,1014,431,623,121,56,32,16,12,145,3007,0,3,0,0,4,4,11,4,9,3,3,0,0,0,495,543,94,52,58,43,297,243,1264,778,1746,1264,1176,680,554,266,763,9279,0,3,0,0,0,0,8,9,75,261,596,517,641,374,202,2691,0,0,0,0,3,4,14,31,75,82,53,40,37,8,21,368,0,0,0,0,0,4,15,31,380,676,648,502,415,239,206,3121,0,0,0,0,0,0,0,0,54,94,125,91,98,28,38,543
31004,228,222,200,90,51,25,15,858,0,0,0,0,0,0,0,4,21,40,34,23,10,3,8,143,0,0,3,3,8,20,54,89,245,166,89,27,28,14,23,762,3,6,6,3,23,22,37,59,90,31,14,0,3,0,7,313,0,0,0,0,0,3,11,4,19,10,4,0,4,0,7,56,0,0,0,0,0,0,0,0,8,6,6,8,9,3,5,52,55,23,18,12,149,61,463,137,243,48,28,10,3,0,45,1294,0,0,0,0,0,3,8,0,8,3,3,0,0,0,348,385,61,31,30,21,184,114,597,342,1067,891,1007,560,422,158,512,5998,0,0,0,0,3,0,0,11,131,313,625,500,584,286,161,2624,0,0,0,0,3,3,13,22,82,82,57,29,22,11,17,345,0,0,0,0,0,0,12,32,329,547,601,425,321,189,107,2572,0,0,0,0,0,0,3,3,72,84,109,97,80,37,30,510
31101,54,64,33,15,11,5,3,208,0,0,0,0,0,0,3,3,6,5,3,3,0,0,0,28,0,0,0,0,0,8,13,25,48,24,8,4,9,4,10,152,0,0,3,0,3,10,22,19,31,3,3,0,0,0,3,110,0,0,0,0,0,0,3,0,11,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,11,10,0,8,55,21,226,64,101,25,13,8,6,0,38,574,0,0,0,0,0,0,3,3,4,0,0,0,0,0,75,82,23,10,5,5,67,46,285,135,315,191,131,55,49,23,139,1486,0,0,0,0,0,0,3,4,25,36,68,48,64,27,27,306,0,0,0,0,0,0,0,0,9,6,9,5,5,0,0,39,0,0,0,0,0,3,3,7,60,70,78,45,33,12,30,338,0,0,0,0,0,0,0,0,10,4,15,3,3,0,7,42
31102,119,151,96,63,17,16,10,492,0,0,0,0,0,0,0,0,10,14,14,5,3,4,7,52,0,0,0,0,0,16,31,65,123,77,55,10,9,0,16,400,0,0,3,0,11,26,46,45,56,20,5,0,0,0,3,224,0,0,0,0,5,0,6,7,15,4,4,0,0,0,0,35,0,0,0,0,0,0,3,0,0,3,0,5,3,0,0,16,42,10,9,16,122,59,555,201,266,45,29,5,4,8,65,1445,0,0,0,0,0,0,6,7,4,0,0,0,0,0,168,193,48,17,14,17,143,106,679,344,703,492,478,212,132,61,290,3745,0,0,0,0,0,0,4,0,50,140,220,178,152,87,64,897,0,0,0,0,0,0,3,13,49,32,19,12,3,4,13,145,0,0,0,0,6,0,10,17,134,243,205,137,108,47,61,962,0,0,0,0,0,0,0,6,26,34,34,25,31,12,14,178
31103,223,252,195,75,51,16,13,883,0,0,0,0,0,3,0,4,36,31,41,16,10,5,10,156,0,0,3,0,8,10,44,127,300,153,77,24,18,11,31,810,0,0,19,7,20,42,64,75,76,33,18,3,0,0,14,375,0,0,0,0,5,4,7,21,20,11,8,0,3,0,3,87,0,0,0,0,0,0,3,0,10,11,16,6,0,3,4,51,95,38,31,17,209,91,685,184,265,44,28,14,4,8,88,1791,0,0,0,0,0,0,13,4,11,3,3,0,0,0,303,337,101,45,58,19,258,160,847,463,1145,899,912,398,259,99,489,6171,6,0,0,0,0,0,4,8,126,348,562,462,393,205,187,2306,0,3,0,0,4,7,16,21,78,78,60,20,19,4,25,339,0,0,0,0,0,3,9,23,372,502,497,340,227,109,147,2226,0,0,3,0,0,5,3,5,56,68,78,60,62,20,37,396
31104,149,169,131,74,46,22,10,635,0,0,0,0,0,4,0,5,25,19,24,15,12,0,3,104,0,0,0,3,0,5,21,58,129,106,78,17,23,3,20,466,6,0,3,4,16,18,35,45,58,11,11,4,0,3,8,221,0,3,0,0,0,0,4,9,6,8,3,0,0,3,3,48,0,0,0,0,0,0,0,0,4,3,6,7,0,3,10,31,59,20,22,16,116,64,380,119,172,41,17,4,6,4,42,1078,0,0,0,0,0,0,3,3,8,0,0,0,0,0,212,227,69,29,24,23,141,108,457,282,689,593,639,337,287,120,338,4124,6,3,0,0,0,0,7,4,74,186,346,335,464,231,139,1800,0,0,0,0,4,0,5,12,46,50,27,25,14,4,16,209,0,0,0,0,4,5,8,12,173,432,434,321,232,124,106,1846,0,0,0,0,0,0,0,6,21,47,71,62,59,21,30,313
31105,182,200,162,87,60,45,13,792,0,0,0,0,0,0,0,3,26,22,27,11,9,0,7,110,0,0,4,0,3,12,23,76,227,124,72,25,27,13,12,628,0,6,4,3,22,38,45,61,101,23,14,7,0,8,0,331,0,0,0,0,3,5,4,8,13,6,8,0,0,0,0,54,0,0,0,0,0,0,0,0,6,4,9,0,0,0,5,26,64,21,16,11,206,72,581,200,359,59,34,8,13,8,70,1724,0,0,0,0,5,0,8,3,3,4,0,0,0,0,273,292,69,25,28,18,244,133,685,405,1088,703,747,378,327,158,425,5436,0,0,0,0,0,0,5,5,60,213,382,333,425,269,153,1856,0,0,0,0,3,3,7,13,55,59,53,18,24,13,18,258,0,0,0,0,0,6,9,14,208,386,406,321,288,155,121,1912,0,0,0,0,0,3,0,6,38,63,67,51,55,28,16,329
31106,202,226,178,92,62,22,15,841,0,0,0,0,0,0,0,4,23,19,36,14,10,3,0,111,3,0,0,3,3,12,53,125,246,143,56,23,25,13,17,734,0,4,13,3,24,38,63,78,104,41,14,8,5,4,15,412,3,0,0,0,3,0,5,7,19,7,3,5,3,3,3,66,0,0,0,0,0,0,3,0,6,4,13,5,0,3,8,42,117,28,41,18,230,97,669,239,380,67,48,12,4,9,97,2053,5,0,0,0,3,0,3,5,8,0,3,0,0,3,302,327,125,40,55,27,276,160,842,526,1213,780,766,463,368,149,483,6254,0,0,0,0,0,3,0,7,102,189,366,283,384,196,110,1649,0,3,0,0,5,3,9,10,92,49,57,22,31,4,15,307,0,0,0,0,0,3,9,29,272,426,413,335,215,142,104,1944,0,0,0,0,0,0,5,8,41,65,61,58,74,26,25,353
31201,80,83,67,71,32,40,18,418,0,0,0,0,0,0,3,0,14,7,14,9,14,7,0,76,3,3,0,0,4,10,18,34,92,77,90,15,40,17,18,415,0,3,7,6,14,17,23,20,34,13,9,0,0,5,6,150,0,0,0,0,0,0,3,0,12,14,12,0,5,3,0,56,0,0,0,0,0,0,0,0,4,3,3,6,5,7,5,32,30,14,15,9,83,37,226,61,116,17,15,6,4,4,41,668,0,0,0,0,3,0,7,0,0,0,3,0,0,0,240,253,47,33,21,12,115,62,304,148,478,324,374,238,286,265,353,3059,9,0,3,0,3,0,5,6,43,53,98,98,186,165,93,768,0,0,0,0,0,0,4,3,16,18,13,18,9,11,11,103,0,0,0,3,4,0,4,5,88,121,145,202,107,212,75,959,0,0,0,0,0,0,0,0,11,16,34,32,35,52,9,192
31202,364,376,343,240,157,157,51,1770,0,0,0,0,0,0,0,10,36,36,63,29,54,30,17,279,11,5,0,4,21,37,67,134,328,279,241,71,104,66,57,1416,3,8,18,7,43,66,103,113,185,62,39,22,10,18,25,726,0,0,0,4,4,3,15,8,32,19,30,11,8,4,16,156,7,0,0,0,0,0,4,4,19,4,14,12,17,10,25,113,116,71,54,26,387,139,937,370,667,133,94,29,45,35,208,3314,0,0,4,0,8,5,23,6,19,4,3,0,0,0,1244,1324,152,102,77,48,483,272,1207,757,1973,1342,1488,991,1027,603,1701,12220,6,3,3,0,3,0,11,13,93,216,398,455,638,491,224,2557,0,0,0,0,6,0,10,10,75,64,56,34,30,26,30,350,3,0,3,0,3,3,10,35,353,637,718,689,504,480,238,3690,0,0,0,0,0,0,3,4,45,84,105,93,96,72,39,559
31203,97,92,52,27,20,19,7,339,0,0,0,0,0,0,0,0,9,16,15,5,6,3,0,56,3,0,0,0,0,4,11,20,59,38,14,11,13,8,9,189,0,0,6,0,6,7,25,22,36,9,7,5,3,0,3,136,0,0,0,0,0,3,0,0,3,0,4,0,0,3,3,22,0,0,0,0,0,0,0,0,4,4,6,0,3,3,5,30,25,13,10,4,50,16,150,54,119,28,16,0,8,8,31,530,0,0,0,0,3,0,3,3,0,0,0,0,3,0,183,202,32,15,16,9,68,38,215,144,423,307,254,136,116,80,259,2108,0,0,0,0,3,0,0,7,30,66,93,71,92,49,36,448,0,0,0,0,0,0,4,4,22,18,5,10,3,4,8,74,0,0,0,0,0,3,3,8,87,135,111,91,44,39,29,555,0,0,0,0,0,0,3,0,11,14,6,15,7,12,8,81
31301,100,80,79,44,25,13,3,381,0,0,0,0,0,0,0,3,5,8,20,8,11,0,3,68,0,0,0,0,3,9,22,53,113,90,54,17,14,17,12,388,0,0,10,4,20,30,59,66,89,40,10,0,4,6,9,346,0,3,0,0,0,3,4,5,18,12,7,5,0,0,0,55,0,0,0,0,0,0,3,0,10,7,0,4,5,0,0,37,57,52,35,18,276,157,1129,436,730,153,78,29,29,28,131,3328,0,0,0,0,0,3,16,3,10,3,0,0,0,0,257,292,59,67,43,24,303,216,1254,614,1171,478,364,184,159,106,427,5465,0,0,0,0,0,0,0,0,20,64,88,73,122,59,36,466,0,0,0,0,0,0,0,4,28,23,24,12,13,5,14,104,0,0,0,0,0,0,0,13,101,140,137,91,70,45,45,630,0,0,0,0,0,0,0,7,18,20,14,11,15,8,5,101
31302,226,213,131,79,43,19,17,787,0,0,0,0,0,0,0,4,27,34,16,14,5,3,5,113,3,6,0,0,3,14,29,86,227,144,76,20,20,13,20,650,3,3,5,3,23,38,58,111,89,26,7,4,0,3,13,399,0,0,0,0,3,3,6,9,21,3,6,0,0,0,6,67,0,0,0,0,0,0,3,0,9,0,3,7,3,3,3,42,68,33,21,19,252,115,853,235,382,73,33,15,12,4,99,2202,0,0,0,0,4,0,13,7,3,0,0,0,0,0,284,311,76,46,32,28,295,180,1007,530,1219,791,661,299,231,83,471,5958,8,0,0,0,4,0,8,3,89,223,381,245,283,127,98,1464,0,3,0,0,0,3,8,22,76,57,38,15,15,7,17,258,0,0,0,0,3,6,7,18,291,450,358,240,149,83,98,1723,0,0,0,0,0,0,3,4,41,56,75,49,31,12,20,299
31303,50,43,39,20,16,10,0,191,0,0,0,0,0,0,0,0,5,0,6,3,5,0,0,29,3,0,0,0,3,4,12,21,42,28,20,4,8,3,5,153,0,0,3,0,8,7,14,23,31,9,3,0,0,0,0,104,0,0,3,0,0,3,0,0,3,7,3,0,0,0,4,27,0,0,3,0,0,0,0,0,0,0,3,3,4,0,3,18,17,11,8,4,66,24,191,62,105,22,13,3,3,6,23,560,0,0,0,0,0,0,3,0,0,0,7,0,0,0,73,90,20,15,15,3,85,42,242,130,308,174,164,83,67,39,117,1506,0,0,0,0,0,0,0,0,16,38,70,46,48,28,30,271,0,0,0,0,0,0,0,7,9,18,10,12,3,0,13,71,3,0,0,0,0,0,3,7,56,93,66,44,29,8,31,335,0,0,0,0,0,0,0,0,10,12,10,10,4,0,7,64
31304,200,204,171,100,54,19,13,802,0,0,0,0,0,0,0,8,20,29,19,26,8,3,7,125,0,0,0,4,0,10,34,73,210,150,96,22,26,19,19,673,0,8,10,4,24,28,66,82,95,33,10,6,3,5,6,366,0,3,0,0,3,3,8,12,25,13,3,0,0,0,4,74,0,0,0,0,3,0,0,3,10,5,9,8,3,4,5,46,67,39,28,17,187,107,792,286,433,85,30,11,9,18,91,2198,0,0,0,0,3,0,9,3,4,0,0,0,0,0,306,333,72,47,38,21,226,156,955,506,1160,759,699,385,299,131,478,5946,4,0,0,0,0,3,4,6,66,198,385,339,432,262,143,1841,0,0,0,0,3,0,9,14,52,43,37,29,16,15,14,232,0,0,0,0,3,4,9,20,231,487,527,398,306,161,131,2276,0,0,0,0,0,0,0,4,39,59,71,62,47,18,30,330
31305,131,193,130,104,61,64,10,739,0,0,0,0,0,0,3,8,15,26,20,14,16,7,0,111,0,3,0,0,8,13,31,82,186,142,115,27,42,23,13,684,0,8,11,5,20,44,64,67,116,45,27,4,7,11,8,444,0,0,3,0,0,3,3,11,13,18,9,3,7,0,5,79,0,0,0,0,0,0,3,0,5,8,6,7,3,0,0,37,62,42,28,13,248,108,891,395,583,129,70,43,22,24,126,2782,0,0,0,0,9,0,10,6,14,0,0,0,0,0,338,383,72,55,47,26,284,175,1033,623,1257,772,700,433,349,240,535,6606,0,0,0,0,0,0,3,5,51,111,220,224,299,181,97,1184,0,0,0,0,3,0,7,10,56,43,31,25,21,15,16,220,0,0,3,0,5,0,4,22,192,317,311,213,201,149,91,1504,0,0,0,0,0,0,3,0,23,29,41,40,51,28,25,232
