SA3_CODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
31401,1106,22955,0,0,0,0,0,0,3,0,0,0,0,4,181,28,8,0,0,223,273,123,75,5,0,478,16,12,15,8,4,52,4,0,0,0,0,9,479,167,105,11,3,770,0,0,0,0,0,0,8,0,0,0,0,11,41,3,0,0,0,41,5,4,0,0,0,9,0,0,0,0,0,4,3,0,0,0,0,3,59,10,0,3,0,72,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,4,0,0,3,0,0,6,0,0,0,0,0,0,9,7,6,0,0,17,11,0,5,5,0,31,8649,4973,6484,2623,1110,23836
31402,882,16112,3,0,0,0,0,3,20,0,0,0,0,20,418,50,18,4,0,491,949,631,305,85,34,2007,40,42,34,21,21,162,22,12,7,0,0,42,1460,737,361,115,56,2721,0,0,0,0,0,0,14,0,0,0,0,14,47,7,5,0,0,65,17,10,3,0,0,33,3,0,0,0,0,6,3,0,0,0,0,3,91,22,5,0,0,124,0,0,0,0,0,0,22,0,0,0,0,22,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,45,0,0,0,0,45,19,7,8,3,3,41,7113,4479,4627,1885,936,19043
31403,469,8663,3,0,0,0,0,3,19,4,0,0,0,22,185,68,16,3,0,276,259,200,115,34,21,635,22,4,8,3,9,44,11,0,3,0,0,17,496,282,141,44,33,997,0,0,0,0,0,0,10,0,0,0,0,11,74,28,9,0,0,106,34,23,13,3,0,76,0,3,3,0,0,7,4,0,0,0,0,0,124,56,24,4,5,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,3,0,9,3,0,0,0,0,7,4003,2339,2124,911,506,9884
31501,977,5577,0,0,0,0,0,0,18,5,4,0,0,22,126,65,41,7,10,250,36,25,39,13,13,126,3,8,9,4,4,26,3,3,0,0,0,10,185,99,96,27,26,431,0,0,0,0,0,0,15,4,0,0,0,18,55,20,6,5,0,89,8,11,8,4,4,41,0,4,3,0,3,11,0,0,0,0,3,3,78,38,24,15,14,162,8,0,0,0,0,12,38,0,0,0,0,38,18,4,0,0,4,29,10,7,8,3,0,33,7,7,3,3,0,21,8,0,0,0,0,13,90,23,14,3,3,136,27,4,7,3,0,34,2228,1173,1197,735,1016,6345
31502,532,5563,0,0,0,0,0,0,33,4,0,0,0,46,171,60,26,4,0,259,76,37,29,12,0,155,34,8,20,19,3,83,8,5,0,0,0,17,327,119,72,34,9,558,0,0,0,0,0,0,27,3,0,0,0,31,86,41,18,13,9,162,18,9,4,3,0,36,3,0,3,0,4,8,0,0,0,0,0,4,136,51,21,13,12,239,6,0,0,0,0,8,29,0,4,0,0,30,13,0,4,0,0,12,7,7,7,3,0,27,8,5,4,4,0,22,9,0,0,0,0,5,71,13,16,10,0,111,67,11,15,7,3,105,2700,1363,1260,695,555,6576
31503,183,4125,0,0,0,0,0,0,0,0,0,0,0,0,11,3,3,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,35,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,31,9,0,0,0,40,15,0,0,0,0,15,24,0,0,0,0,27,4,0,0,0,0,6,15,0,0,0,4,21,13,0,3,0,4,21,3,0,0,0,0,3,67,4,8,0,5,87,29,13,17,3,0,54,2241,829,722,351,183,4331
31601,494,12124,0,0,0,0,0,0,17,0,0,0,0,17,433,47,6,0,0,488,593,121,70,12,3,803,23,12,13,9,5,54,30,3,3,0,0,33,1096,185,92,24,9,1405,0,0,0,0,0,0,10,0,0,0,0,7,272,66,7,3,0,352,198,131,71,15,3,429,17,29,30,7,9,89,4,0,0,0,0,4,501,227,110,26,14,887,3,0,0,0,0,3,7,3,0,0,0,6,14,0,0,0,0,19,3,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,35,5,3,0,0,45,17,9,5,7,0,38,6403,2900,3415,1257,513,14487
31602,670,17383,0,0,0,0,0,3,12,0,0,0,0,18,798,117,15,4,0,937,682,229,143,24,0,1083,27,18,23,9,10,90,21,4,0,0,0,26,1549,375,181,42,10,2159,3,0,0,0,0,3,84,0,0,0,0,86,838,167,46,8,0,1061,686,161,92,35,13,979,41,7,10,3,0,67,21,6,3,0,0,26,1665,344,150,46,9,2221,8,0,0,0,0,8,51,0,0,0,0,51,55,0,0,0,0,54,11,4,4,0,0,16,3,3,0,3,0,12,3,0,0,0,0,3,132,9,6,3,0,145,45,3,6,0,0,59,11032,4286,4301,1654,691,21963
31603,248,9032,0,0,0,0,0,3,26,3,0,0,0,27,615,146,36,4,0,802,664,290,192,46,13,1200,46,24,21,9,5,107,18,8,0,0,0,25,1367,474,246,62,19,2165,0,0,0,0,0,3,121,7,0,0,0,135,1266,302,81,13,8,1664,721,210,115,22,7,1073,37,11,3,3,3,61,53,17,4,0,0,76,2204,542,207,44,17,3010,16,3,0,0,0,19,52,0,0,0,0,47,42,6,4,0,0,50,21,3,0,0,0,26,7,3,5,0,0,11,6,0,0,0,0,6,145,17,9,0,0,164,47,10,0,0,0,59,7861,2937,2460,889,282,14429
31605,250,9181,3,0,0,0,0,3,33,0,0,0,0,35,471,83,17,5,0,574,483,127,71,18,6,704,44,20,24,8,6,103,19,4,3,3,0,27,1052,232,122,34,10,1446,3,0,0,0,0,3,33,0,0,0,0,36,287,78,16,4,0,384,132,39,23,0,0,190,9,0,0,0,0,15,3,0,0,0,0,3,457,115,45,12,0,630,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,5,15,0,0,0,0,21,37,11,20,0,3,71,6090,2158,2059,764,263,11342
31606,620,13117,0,0,0,0,0,0,7,0,0,0,0,3,75,10,4,0,0,84,108,43,17,13,0,176,7,10,3,3,3,26,0,0,0,0,0,3,200,55,20,13,3,296,3,0,0,0,0,3,3,0,0,0,0,3,18,3,0,0,0,18,15,5,0,0,0,21,3,0,0,3,0,9,0,0,0,0,0,0,35,11,0,3,0,56,12,3,0,0,0,13,45,0,0,0,0,45,20,0,0,0,0,20,6,3,8,0,0,12,7,3,0,4,0,15,0,0,0,0,0,3,88,14,6,6,4,116,39,16,9,9,6,79,6685,2641,2548,1168,630,13668
31607,516,10134,0,0,0,0,0,0,4,4,0,0,0,6,269,34,10,0,0,315,204,68,38,14,4,325,4,4,4,0,3,14,9,0,0,0,0,6,491,115,48,16,4,668,0,0,0,0,0,0,13,0,0,0,0,13,98,24,12,0,0,125,6,5,6,3,0,22,4,0,3,0,0,10,6,3,3,0,0,9,124,33,24,3,0,186,3,0,0,0,0,3,25,3,0,0,0,29,42,5,0,0,0,57,3,0,0,3,0,10,3,0,0,0,0,8,4,0,0,0,0,6,81,11,4,0,0,102,30,8,9,9,3,60,5046,2279,2262,1040,530,11152
31608,251,5886,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,4,3,0,0,0,8,7,0,3,0,3,10,0,0,0,0,0,0,14,7,3,0,3,27,0,0,0,0,0,0,0,0,0,0,0,3,14,7,0,0,0,18,10,7,8,0,0,19,4,0,0,0,0,4,0,0,0,0,0,0,29,11,8,0,0,47,3,0,0,0,0,3,6,0,0,0,0,10,3,3,4,0,0,10,4,0,3,0,0,4,3,0,0,0,0,7,3,0,0,0,0,3,22,4,12,0,0,36,15,0,6,3,3,30,2924,1153,1194,494,256,6020
31701,1792,33854,0,0,0,0,0,3,53,4,3,0,0,60,974,207,62,16,3,1264,641,259,117,39,20,1076,36,26,18,7,5,97,36,5,3,0,0,48,1744,502,205,64,32,2545,0,0,0,0,0,0,11,4,0,0,0,19,432,111,46,7,4,598,182,61,47,20,13,321,18,8,9,3,5,38,9,7,0,0,0,19,655,189,100,36,20,996,8,0,0,0,0,8,19,0,0,0,0,23,13,3,4,3,0,24,59,20,17,5,4,103,38,18,22,14,12,105,7,0,0,0,0,11,136,44,44,29,16,268,69,26,30,17,9,154,17755,7539,7136,3513,1874,37818
31801,522,10137,0,0,0,0,0,0,3,0,0,0,0,6,30,11,7,0,0,52,4,0,8,0,0,11,3,3,6,0,0,8,4,0,0,0,0,3,49,18,15,0,0,85,0,0,0,0,0,3,10,0,0,0,0,14,122,35,18,0,3,176,23,21,6,0,3,48,6,3,3,0,0,9,7,0,0,0,0,7,171,52,22,4,8,258,18,0,0,0,0,18,40,3,0,0,0,42,13,3,3,0,0,20,16,8,3,0,0,28,4,4,0,3,4,17,10,0,0,0,0,7,92,17,10,4,4,133,28,11,4,3,3,47,5395,1990,1875,855,537,10660
31802,2029,41769,3,0,0,0,0,3,69,3,0,0,0,69,1156,308,80,30,6,1582,393,213,116,32,3,758,36,25,46,12,7,130,30,7,5,0,0,48,1683,561,245,79,24,2588,0,0,0,0,0,0,89,3,0,0,0,96,863,164,68,12,8,1119,397,160,73,29,10,665,22,3,5,4,3,39,15,3,4,0,0,24,1383,335,154,51,20,1941,33,4,3,0,0,33,96,6,0,0,0,99,24,7,3,0,0,32,14,11,3,3,3,37,8,11,3,4,4,26,5,5,0,0,0,10,185,31,14,7,6,244,63,23,29,3,6,127,20619,10325,9495,4159,2078,46681
31901,908,21575,0,0,0,0,0,0,29,0,0,0,0,29,394,66,16,5,0,473,245,48,29,3,5,332,4,4,0,0,0,15,25,4,3,0,0,29,696,116,47,12,5,882,3,0,0,0,0,3,26,0,0,0,0,30,267,59,15,3,0,340,119,45,20,9,0,193,14,8,9,5,0,39,3,3,0,0,0,8,437,117,38,13,3,608,26,0,0,0,0,26,91,0,0,0,0,96,36,3,0,0,0,43,26,6,7,0,0,35,7,3,8,0,0,15,10,0,0,0,0,13,200,15,8,3,0,228,45,20,15,9,0,84,12448,4400,3854,1746,919,23369
31902,606,12042,0,0,0,0,0,0,3,0,0,0,0,3,42,9,10,0,0,60,15,4,3,0,3,26,3,0,0,4,0,6,0,0,0,0,0,0,65,22,14,3,3,105,0,0,0,0,0,0,9,0,0,0,0,10,77,21,0,0,0,101,19,6,7,0,0,31,0,0,3,0,0,3,0,0,0,0,0,0,102,28,10,0,0,145,21,0,0,0,0,20,40,0,0,0,0,43,26,8,3,0,0,36,25,8,3,3,3,40,4,0,4,3,7,18,7,0,0,0,0,13,125,19,17,10,6,173,41,10,8,11,3,68,6777,2214,1880,1040,623,12535
31903,619,12359,0,0,0,0,0,0,4,0,0,0,0,6,129,26,7,0,0,167,62,21,8,6,0,93,3,0,3,0,0,9,7,0,0,0,0,8,208,45,15,7,0,283,0,0,0,0,0,0,17,0,0,0,0,16,42,8,0,0,0,46,10,11,0,0,0,26,0,0,0,0,4,5,0,0,0,0,0,0,70,12,7,3,0,93,19,0,3,3,0,32,42,0,0,0,0,45,22,4,4,0,0,29,13,9,0,0,0,24,12,0,8,3,8,28,10,3,0,0,0,10,123,22,12,4,8,167,20,12,9,6,0,48,6940,2389,2015,980,635,12963
31904,563,13737,0,0,0,0,0,0,19,3,0,0,0,19,328,42,9,0,0,380,371,109,50,11,4,539,16,11,7,4,4,51,11,3,0,0,0,18,756,169,63,18,7,1014,0,0,0,0,0,0,12,0,0,0,0,8,174,15,3,0,0,195,95,15,3,0,0,114,0,3,0,0,0,8,5,0,0,0,0,7,288,31,12,4,0,333,16,0,0,0,0,21,65,0,0,0,0,68,29,3,4,0,0,44,15,4,8,0,0,32,11,0,0,0,3,16,9,0,0,0,0,11,149,13,15,3,3,188,53,12,11,0,0,82,8658,2759,2306,1049,572,15353
31905,457,11229,0,0,0,0,0,0,12,0,0,0,0,14,81,14,4,0,0,99,33,9,12,0,0,54,0,0,0,0,0,4,8,0,0,0,0,8,141,24,16,0,0,184,0,0,0,0,0,0,7,0,0,0,0,7,53,10,0,0,0,70,21,5,3,0,0,35,4,3,0,0,0,6,0,0,0,0,0,3,93,23,9,0,0,123,23,0,0,0,0,23,51,0,4,0,0,50,25,8,3,0,3,33,14,0,3,4,0,21,10,3,0,5,3,16,9,0,0,3,0,11,123,16,13,7,5,163,30,12,19,9,0,72,6655,2123,1724,802,464,11771
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40101,15,665,0,0,0,0,0,3,94,3,0,0,0,95,484,128,46,6,3,677,329,103,79,21,3,540,27,19,21,14,3,87,4,3,0,0,0,11,944,264,154,46,12,1413,7,0,0,0,0,13,251,16,3,0,0,267,680,216,68,9,4,982,161,50,46,16,0,271,6,7,0,0,0,16,15,0,3,0,0,19,1123,288,122,20,3,1561,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,14,4,0,0,0,0,9,0,0,0,4,0,3,0,0,0,0,0,0,20,3,0,4,0,33,12,11,5,0,0,27,2504,686,378,99,31,3696
40102,647,19425,0,0,0,0,0,0,12,0,0,0,0,12,102,23,3,0,0,125,91,26,20,8,0,147,4,5,3,0,0,21,3,0,0,0,0,3,210,56,26,8,3,306,0,0,0,0,0,0,5,0,0,0,0,5,29,3,0,0,0,33,6,3,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,43,7,0,0,0,49,0,0,0,0,0,0,11,0,0,0,0,11,7,5,3,0,0,19,5,0,4,0,0,14,3,0,3,4,0,8,0,0,0,0,0,0,33,7,11,7,0,55,37,11,9,3,3,67,8812,4037,4589,1806,654,19901
40103,301,9029,0,0,0,0,0,0,59,5,0,0,0,68,505,180,83,18,0,780,469,210,172,33,16,896,45,37,42,16,4,147,16,4,3,0,0,24,1096,431,297,71,19,1915,0,0,0,0,0,0,68,9,7,0,0,76,312,117,72,9,3,512,43,22,20,5,0,82,5,3,0,0,0,5,8,3,0,0,0,11,429,150,91,13,7,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,9,3,0,0,16,5141,2315,2796,1075,326,11644
40104,331,10979,3,0,0,0,0,3,14,4,0,0,0,19,317,84,24,12,0,429,483,307,269,54,13,1128,93,79,116,60,22,377,28,0,7,3,3,35,941,480,414,123,39,1994,0,0,0,0,0,3,22,3,0,0,0,32,288,124,71,9,4,485,43,31,20,3,0,98,3,0,8,5,0,11,3,4,0,0,0,7,355,163,97,21,4,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,11,9,10,7,0,7,34,5955,3036,3214,1072,378,13653
40105,124,5632,0,0,0,0,0,0,36,3,0,0,0,46,633,179,55,8,0,882,553,254,178,34,9,1035,48,31,53,27,7,160,10,7,0,0,0,18,1288,474,293,67,15,2137,0,0,0,0,0,0,83,15,0,0,0,95,439,188,71,8,0,713,52,25,12,3,0,89,4,3,0,3,0,10,7,4,0,0,0,9,578,231,91,19,3,920,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,4,4,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,12,3,6,0,0,21,22,10,3,5,0,41,4294,1940,1819,551,143,8753
40106,170,5414,0,0,0,0,0,0,36,0,0,0,0,36,254,72,34,3,0,365,262,115,83,25,3,481,21,17,31,15,3,91,18,0,0,0,0,19,587,201,152,40,7,993,3,0,0,0,0,3,39,14,3,0,0,55,226,148,68,17,6,468,8,10,7,4,3,28,0,0,3,0,0,3,5,4,0,0,0,10,283,170,84,18,12,567,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,7,3,0,3,0,0,8,3,0,0,0,0,4,3,0,0,0,0,3,15,0,7,0,0,23,6,9,4,0,0,14,3039,1494,1695,589,190,7010
40107,160,6757,0,0,0,0,0,0,37,0,0,0,0,34,448,94,36,3,3,589,367,155,97,17,5,645,19,22,30,8,0,79,10,0,0,0,0,11,877,275,165,27,8,1355,3,0,0,0,0,3,84,15,3,0,0,97,619,211,99,18,0,945,128,56,39,7,0,243,3,9,3,3,0,18,9,0,3,0,0,12,847,292,143,30,0,1313,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,10,0,7,0,0,12,4398,1965,2179,739,167,9451
40201,361,8646,0,0,0,0,0,0,18,0,0,0,0,21,136,19,4,0,0,170,169,83,30,16,3,302,3,8,7,10,5,30,8,3,0,0,0,12,336,116,49,22,10,531,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,24,3,0,0,0,0,3,12,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,0,0,0,18,3,4,4,0,28,9,3,7,0,0,25,4088,1976,1988,831,374,9251
40202,1336,19582,3,3,0,0,0,4,19,3,3,4,0,24,310,43,21,5,7,389,886,514,290,129,80,1901,56,53,63,42,44,260,29,10,12,6,3,64,1307,630,389,181,134,2642,0,0,0,0,0,0,8,0,0,0,0,12,41,28,5,3,0,77,14,5,3,0,3,24,0,0,0,0,0,3,3,0,0,0,0,4,68,29,9,6,0,125,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,19,3,0,0,0,26,16,7,14,8,3,46,9187,5078,4586,2093,1479,22416
40203,591,13203,3,0,0,0,0,4,31,7,3,0,3,43,421,155,85,15,9,679,779,468,383,118,52,1796,54,42,70,41,38,246,28,14,7,0,4,47,1310,687,549,169,102,2813,0,0,0,0,0,3,49,18,3,0,0,71,290,201,94,22,3,603,21,16,21,3,0,63,0,0,0,0,0,0,15,5,3,0,0,24,379,235,118,24,8,768,0,0,0,0,0,0,11,0,0,0,0,6,3,0,0,0,0,7,7,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,12,6,3,0,0,25,34,19,10,7,4,74,7196,4045,3623,1306,704,16883
40204,1989,31547,0,0,0,0,0,4,36,6,5,0,0,43,701,178,67,17,5,974,735,472,307,78,38,1637,36,49,51,27,23,188,29,10,6,0,3,46,1542,715,433,126,77,2896,0,0,0,0,0,0,24,5,3,0,0,31,376,157,70,15,3,622,69,42,29,4,7,148,0,3,3,3,0,5,12,3,0,0,0,17,481,212,104,23,10,828,10,0,0,0,0,10,23,0,0,0,0,19,10,0,0,0,0,12,28,0,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,66,5,4,3,0,83,19,11,9,0,3,34,14394,8331,7450,3134,2075,35384
40205,709,24682,0,0,0,0,0,0,18,0,0,0,0,20,452,66,14,0,0,544,377,167,96,16,4,662,23,10,16,3,0,55,15,4,3,0,3,26,895,250,128,24,10,1306,0,0,0,0,0,0,6,0,0,0,0,8,121,42,9,4,0,174,59,28,8,0,0,96,0,0,0,0,0,0,3,0,0,0,0,3,186,67,17,6,0,279,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,0,0,0,7,0,3,4,0,4,10,0,0,0,0,0,0,11,4,5,0,4,21,21,4,11,0,3,42,12047,5722,5811,2040,721,26332
40301,109,5592,0,0,0,0,0,0,55,0,0,0,0,55,681,145,42,9,0,870,558,185,110,18,0,881,62,40,40,18,4,167,16,6,3,0,0,22,1369,379,198,50,3,1998,0,0,0,0,0,0,84,5,0,0,0,90,488,102,37,5,0,629,174,42,28,3,0,243,15,3,3,0,0,21,13,0,0,0,0,12,761,160,63,12,0,995,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,3,0,15,27,4,11,0,0,34,4714,1641,1618,540,115,8632
40302,521,18524,0,3,0,0,0,3,52,9,0,0,0,66,837,187,66,11,3,1106,1385,756,487,108,45,2778,72,78,76,28,30,285,33,10,3,0,0,50,2386,1034,641,151,80,4296,0,0,0,0,0,0,36,5,0,0,0,41,380,160,61,15,5,617,76,60,28,11,4,186,6,0,0,0,3,6,11,5,0,0,0,16,512,231,89,29,12,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,10,0,3,0,0,14,33,17,12,0,0,72,11042,5473,5090,1549,614,23770
40303,399,14663,0,0,0,0,0,0,16,3,0,3,0,22,234,69,38,4,0,346,349,165,131,27,7,679,82,50,91,57,7,290,8,3,7,0,0,13,686,286,262,90,17,1341,0,0,0,0,0,0,35,6,6,0,0,41,435,139,75,31,4,683,45,21,19,3,0,86,5,0,3,4,0,12,8,4,0,0,0,11,522,165,106,35,5,835,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,5,6,4,0,0,14,3,3,0,0,0,12,0,0,0,0,0,0,8,5,3,0,0,28,37,8,5,0,0,52,7292,3456,4276,1480,424,16924
40304,1279,43333,0,0,0,0,0,0,39,4,0,0,0,46,817,93,17,4,0,939,555,217,100,26,5,918,22,24,32,11,8,95,34,6,7,4,0,50,1467,343,160,52,21,2043,0,0,0,0,0,0,13,0,0,0,0,13,248,27,14,4,0,293,180,46,21,4,0,243,4,5,6,4,0,22,3,0,0,0,0,8,455,77,33,10,0,582,7,0,0,0,0,7,27,3,3,0,0,32,27,7,0,0,0,33,6,3,3,0,0,11,4,0,3,0,3,11,0,0,0,0,0,5,73,11,8,0,4,100,38,17,18,7,3,79,21177,10247,9850,3550,1307,46131
