SA3_CODE_2016,C06_OO_DS_Sep_house,C06_OO_DS_SemiDRTHT,C06_OO_DS_FUA,C06_OO_DS_OD,C06_OO_DS_NS_,C06_Owned_Outright_Tot,C06_OWM_DS_Sep_house,C06_OWM_DS_SemiDRTHT,C06_OWM_DS_FUA,C06_OWM_DS_OD,C06_OWM_DS_NS_,C06_Owned_with_mortgage_Tot,C06_R_REA_DS_Sep_house,C06_R_REA_DS_SemiDRTHT,C06_R_REA_DS_FUA,C06_R_REA_DS_OD,C06_R_REA_DS_NS_,C06_R_Real_Estate_Agent_Tot,C06_R_STHA_DS_Sep_house,C06_R_STHA_DS_SemiDRTHT,C06_R_STHA_DS_FUA,C06_R_STHA_DS_OD,C06_R_STHA_DS_NS_,C06_R_ST_House_Auth_Tot,C06_R_PNISH_DS_Sep_house,C06_R_PNISH_DS_SemiDRTHT,C06_R_PNISH_DS_FUA,C06_R_PNISH_DS_OD,C06_R_PNISH_DS_NS_,C06_R_Psn_NI_SameHsehld_Tot,C06_R_HCCCG_DS_Sep_house,C06_R_HCCCG_DS_SemiDRTHT,C06_R_HCCCG_DS_FUA,C06_R_HCCCG_DS_OD,C06_R_HCCCG_DS_NS_,C06_R_HCCCG_Tot,C06_R_OLT_DS_Sep_house,C06_R_OLT_DS_SemiDRTHT,C06_R_OLT_DS_FUA,C06_R_OLT_DS_OD,C06_R_OLT_DS_NS_,C06_R_Oth_Llord_Type_Tot,C06_R_LT_NS_DS_Sep_house,C06_R_LT_NS_DS_SemiDRTHT,C06_R_LT_NS_DS_FUA,C06_R_LT_NS_DS_OD,C06_R_LT_NS_DS_NS_,C06_R_Llord_Type_NS_T,C06_R_Tot_DS_Sep_house,C06_R_Tot_DS_SemiDRTHT,C06_R_Tot_DS_FUA,C06_R_Tot_DS_OD,C06_R_Tot_DS_NS_,C06_R_T_T,C06_OTT_DS_Sep_house,C06_OTT_DS_SemiDRTHT,C06_OTT_DS_FUA,C06_OTT_DS_OD,C06_OTT_DS_NS_,C06_OTT_Tot,C06_TT_NS_DS_Sep_house,C06_TT_NS_DS_SemiDRTHT,C06_TT_NS_DS_FUA,C06_TT_NS_DS_OD,C06_TT_NS_DS_NS_,C06_TT_NS_T,C06_Tot_DS_Sep_house,C06_Tot_DS_SemiDRTHT,C06_Tot_DS_FUA,C06_Tot_DS_OD,C06_Tot_DS_NS_,C06_T_T,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_FUA,C11_OO_DS_OD,C11_OO_DS_NS_,C11_OO_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_FUA,C11_OWM_DS_OD,C11_OWM_DS_NS_,C11_OWM_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_FUA,C11_R_REA_DS_OD,C11_R_REA_DS_NS_,C11_R_REA_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_FUA,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS_,C11_R_STHA_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemiDRTHT,C11_R_PNISH_DS_FUA,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS_,C11_R_PNISH_Tot,C11_R_HCCCG_DS_Sep_house,C11_R_HCCCG_DS_SemiDRTHT,C11_R_HCCCG_DS_FUA,C11_R_HCCCG_DS_OD,C11_R_HCCCG_DS_NS_,C11_R_HCCCG_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemiDRTHT,C11_R_OLT_DS_FUA,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS_,C11_R_OLT_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemiDRTHT,C11_R_LT_NS_DS_FUA,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS_,C11_R_LT_NS_T,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemiDRTHT,C11_R_Tot_DS_FUA,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS_,C11_R_T_T,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_FUA,C11_OTT_DS_OD,C11_OTT_DS_NS_,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_FUA,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS_,C11_TT_NS_T,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_FUA,C11_Tot_DS_OD,C11_Tot_DS_NS_,C11_T_T,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_FUA,C16_OO_DS_OD,C16_OO_DS_NS_,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_FUA,C16_OWM_DS_OD,C16_OWM_DS_NS_,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_FUA,C16_R_REA_DS_OD,C16_R_REA_DS_NS_,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_FUA,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS_,C16_R_STHA_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemiDRTHT,C16_R_PNISH_DS_FUA,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS_,C16_R_PNISH_Tot,C16_R_HCCCG_DS_Sep_house,C16_R_HCCCG_DS_SemiDRTHT,C16_R_HCCCG_DS_FUA,C16_R_HCCCG_DS_OD,C16_R_HCCCG_DS_NS_,C16_R_HCCCG_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemiDRTHT,C16_R_OLT_DS_FUA,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS_,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemiDRTHT,C16_R_LT_NS_DS_FUA,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS_,C16_R_LT_NS_T,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_FUA,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS_,C16_R_T_T,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT
12802,11553,904,680,26,0,13177,12929,1083,1220,3,0,15231,1290,692,1594,14,0,3591,296,238,361,0,0,896,553,134,253,18,0,953,21,44,37,0,0,104,65,20,12,13,0,102,58,14,29,0,0,102,2286,1139,2283,42,0,5749,54,40,141,0,0,237,780,148,342,25,0,1298,27599,3314,4671,98,0,35689,11681,997,728,33,0,13444,13197,1219,1415,9,0,15839,1337,487,1677,26,0,3523,224,270,327,0,0,820,604,155,285,13,5,1059,46,75,52,0,0,173,59,17,9,47,0,136,45,13,12,3,0,72,2320,1015,2366,95,4,5791,90,64,83,0,0,233,704,193,404,32,0,1328,27987,3486,4991,169,5,36632,11283,1319,971,34,15,13623,12742,1580,1420,12,20,15773,1315,677,1866,41,15,3915,173,297,304,0,0,767,466,173,259,3,10,910,41,42,71,0,0,165,35,15,14,69,5,138,60,9,11,0,0,87,2087,1220,2523,113,31,5972,71,19
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,10809,252,599,68,0,11731,10795,201,201,52,0,11244,3161,440,1285,21,0,4908,1004,72,489,3,0,1571,1349,108,249,19,0,1723,108,28,86,0,0,222,131,20,40,17,0,204,149,13,36,3,0,207,5900,686,2191,62,0,8838,134,10,25,0,0,177,1594,83,330,38,0,2045,29236,1230,3349,216,0,34031,11125,466,449,56,0,12088,12118,277,237,19,4,12648,4282,816,1193,5,4,6309,1016,222,370,0,0,1609,1635,131,198,12,3,1979,144,62,78,0,0,282,184,26,45,26,0,280,130,15,26,0,0,173,7383,1274,1910,50,4,10628,159,69,28,3,0,259,1531,176,256,32,3,1999,32313,2259,2886,157,11,37622,11169,1178,170,33,33,12584,12217,835,74,40,37,13210,5206,2168,603,15,30,8026,925,458,104,0,9,1496,1511,316,96,8,14,1939,142,101,63,0,8,314,123,57,19,13,13,229,130,38,11,0,0,182,8029,3151,893,35,76,12185,205,82
20102,3888,77,39,53,0,4053,3480,46,8,22,0,3560,433,29,19,6,0,482,80,10,56,0,0,148,556,20,16,18,0,607,11,3,4,7,0,25,69,3,0,24,0,93,102,3,3,3,0,110,1240,68,98,58,0,1469,75,3,8,0,0,88,543,23,19,32,0,617,9232,220,170,170,0,9792,4302,21,32,50,0,4406,3945,4,18,14,0,3981,527,16,41,6,0,588,70,25,44,7,0,142,609,23,21,8,0,659,17,3,18,0,0,39,101,3,0,36,0,138,86,4,3,3,0,96,1406,67,129,55,3,1658,85,0,9,5,0,98,567,14,15,15,0,610,10302,102,201,147,3,10756,4256,23,12,176,51,4514,4039,8,6,110,38,4203,542,20,30,36,3,626,62,29,21,0,0,117,591,11,12,25,15,656,7,11,9,0,0,30,66,3,0,13,4,87,75,0,3,3,7,82,1338,84,75,79,28,1608,76,6
20103,4421,45,59,93,0,4624,2737,3,15,35,0,2790,302,23,27,8,0,363,126,19,80,0,0,232,561,26,41,16,0,652,12,0,16,0,0,31,70,0,11,18,0,98,109,3,12,3,0,116,1184,73,190,53,0,1500,76,0,3,3,0,79,444,11,33,12,0,495,8864,134,297,197,0,9490,4459,51,68,132,0,4711,2934,13,14,30,3,2991,458,26,69,14,0,565,113,46,38,0,0,201,602,19,41,14,0,677,23,0,21,0,0,47,84,3,4,32,0,124,76,3,5,3,0,81,1358,94,178,65,0,1698,69,0,8,4,0,84,499,14,15,29,0,561,9319,174,284,256,8,10042,4468,85,4,129,16,4711,3207,20,3,21,9,3264,596,73,19,3,4,691,108,52,30,0,0,195,594,17,17,14,3,653,9,18,10,0,0,44,75,7,0,20,0,104,89,3,4,4,0,99,1476,177,81,45,14,1785,68,29
20201,9616,380,330,118,3,10450,9908,173,143,33,0,10249,2757,562,758,22,0,4102,883,265,324,0,0,1474,1692,173,238,48,0,2150,145,18,136,0,5,299,134,23,51,81,0,285,128,15,26,7,0,174,5739,1049,1533,148,5,8480,94,8,14,4,0,123,1167,141,189,35,0,1532,26519,1744,2206,346,14,30836,10216,248,393,127,4,10988,10959,192,189,21,4,11363,3827,535,816,5,0,5186,1019,163,355,0,0,1546,1848,159,218,11,0,2235,188,45,45,0,0,277,185,44,42,71,0,341,115,13,12,3,0,146,7188,968,1486,95,0,9732,152,12,16,7,0,185,1346,128,209,52,0,1734,29859,1544,2296,299,13,34005,10694,547,50,85,28,11394,11760,291,56,15,28,12152,5161,1410,213,12,34,6833,881,433,68,0,6,1388,1805,253,40,12,9,2118,184,86,27,0,0,302,131,20,56,45,0,258,140,26,9,3,3,177,8301,2229,412,76,54,11073,181,22
20202,6435,66,97,98,0,6694,5479,25,22,57,0,5585,893,49,112,4,0,1060,179,52,66,0,0,291,805,33,62,24,0,919,44,16,20,0,0,73,95,3,4,34,0,140,136,11,7,3,0,160,2156,153,268,65,0,2642,117,11,0,3,0,125,702,20,45,33,0,793,14877,273,435,256,0,15837,6916,44,115,97,3,7175,6168,28,32,34,5,6265,1016,52,112,8,0,1196,148,41,119,0,0,302,874,24,58,21,0,975,42,9,20,0,0,68,120,0,7,39,3,165,116,0,6,4,0,127,2307,124,321,76,3,2831,106,4,3,4,0,117,842,22,57,28,0,950,16346,223,526,234,13,17347,7180,117,32,54,54,7436,6748,35,21,27,59,6891,1176,146,47,10,8,1388,159,92,14,0,0,259,795,54,25,24,9,916,49,21,6,0,0,81,102,5,0,16,9,133,83,8,3,0,0,90,2363,321,98,55,26,2869,113,0
20203,2251,58,9,46,0,2374,1443,90,4,16,0,1559,107,3,3,0,0,113,17,8,37,0,0,67,321,4,17,12,0,358,10,3,3,0,0,15,82,0,7,14,0,108,84,3,0,7,0,93,626,20,70,32,0,754,45,0,0,3,0,50,198,14,8,16,0,236,4572,188,98,118,0,4971,2178,7,14,59,0,2259,1311,0,4,13,0,1332,108,0,8,0,0,118,26,7,28,0,0,58,313,0,11,9,0,334,8,0,0,0,0,13,72,4,0,11,0,91,75,0,0,3,0,78,605,16,50,26,0,687,50,0,0,0,0,52,254,9,3,44,0,310,4386,26,72,151,3,4640,2048,7,6,62,24,2150,1370,0,0,21,15,1404,117,0,10,0,0,131,19,8,17,0,0,41,316,3,4,10,0,331,12,0,3,0,0,12,73,0,0,8,0,84,58,0,0,3,0,60,595,8,40,17,0,663,45,0
20301,1800,0,25,25,0,1845,2210,3,3,34,0,2249,120,0,8,3,0,134,23,0,12,0,0,30,232,0,8,7,0,247,3,0,3,0,0,5,60,0,0,3,0,60,44,0,0,0,0,50,475,0,35,10,0,524,25,0,0,0,0,25,197,0,0,7,0,205,4704,4,60,72,0,4847,2047,9,3,12,0,2071,2704,3,3,16,0,2727,198,8,0,0,0,214,20,3,0,0,0,27,315,4,5,5,0,326,3,0,5,0,0,3,63,0,0,0,0,63,40,0,0,3,0,40,638,21,12,4,3,682,32,0,0,0,0,32,244,7,0,0,0,256,5667,42,16,31,3,5765,2196,6,12,9,14,2228,3158,3,4,15,7,3192,275,6,7,0,0,290,23,0,0,0,0,23,300,3,6,3,3,313,11,0,0,0,0,11,63,0,0,0,0,64,44,0,0,3,0,46,711,10,14,9,8,752,37,0
20302,20739,1043,1065,209,0,23053,19930,512,567,36,3,21043,4734,853,2152,36,0,7776,1679,303,712,8,0,2707,2805,316,679,42,0,3835,258,47,175,0,0,488,284,38,123,86,0,535,292,31,84,5,0,412,10055,1593,3927,177,0,15756,248,78,111,8,0,447,2563,241,544,74,0,3415,53529,3469,6214,509,3,63724,21084,789,1204,214,4,23302,21448,544,900,26,7,22927,6277,1107,2409,27,9,9827,1704,424,603,0,0,2734,3022,293,677,35,0,4021,308,83,242,0,0,634,356,61,126,220,0,764,239,38,66,8,0,353,11905,2002,4123,294,7,18334,298,151,141,18,0,602,2635,233,604,141,0,3610,57368,3711,6972,700,21,68770,21159,1708,302,197,49,23418,22173,1344,282,76,41,23913,8428,3238,1113,47,54,12883,1573,825,147,0,0,2546,3054,630,185,29,17,3903,325,264,58,4,0,646,296,76,40,167,11,597,210,59,31,16,5,320,13880,5088,1568,262,94,20899,449,126
20303,8174,312,291,84,7,8871,6469,151,62,20,5,6702,1681,244,260,19,0,2202,52,25,43,0,0,121,1082,95,93,32,0,1298,38,4,14,0,0,57,121,7,13,33,0,179,138,7,6,0,0,158,3117,380,425,84,0,4010,88,21,12,7,0,124,999,74,80,35,0,1186,18846,934,882,231,11,20893,8763,373,313,60,3,9516,7437,157,134,6,3,7732,2332,296,389,15,0,3036,51,37,37,0,0,118,1153,85,142,22,0,1402,36,23,20,0,0,73,125,3,8,39,0,177,144,5,13,3,0,168,3848,442,610,77,3,4972,103,13,12,6,0,132,938,69,100,29,0,1140,21089,1049,1168,175,10,23499,10212,559,138,33,52,10994,8824,290,49,11,28,9194,3055,575,128,22,15,3793,39,40,11,0,0,88,1133,134,31,19,13,1322,43,18,4,0,0,71,78,9,3,23,8,125,144,14,3,6,5,169,4495,791,178,66,40,5573,176,14
20401,6723,66,178,176,0,7142,5595,40,60,56,0,5752,1097,60,272,5,0,1432,356,42,164,3,0,563,968,38,110,30,0,1147,18,8,9,0,0,42,495,17,22,63,0,600,193,5,15,8,0,225,3125,176,594,113,0,4006,141,15,22,9,0,183,1012,37,112,53,0,1210,16588,326,960,411,0,18295,7260,161,171,207,0,7813,6170,54,54,81,3,6357,1326,134,214,19,0,1690,401,82,69,6,0,558,1044,49,81,35,3,1219,29,11,8,0,0,44,459,32,33,101,5,624,164,11,10,9,0,195,3423,315,417,168,10,4328,136,24,17,10,0,190,1128,58,74,111,6,1372,18115,609,738,581,18,20061,7794,165,126,165,71,8327,6608,42,38,32,36,6755,1695,158,181,11,4,2054,309,83,59,0,0,450,1078,32,74,22,14,1226,16,20,18,0,0,53,425,30,22,71,19,569,173,12,12,0,5,205,3704,332,361,110,45,4548,161,27
20402,6678,98,211,79,0,7069,5319,55,55,31,0,5472,1061,155,367,3,0,1594,513,85,161,0,0,755,845,47,107,22,0,1025,23,12,58,0,0,91,107,3,18,47,0,178,149,3,23,3,0,184,2707,311,729,74,0,3824,90,0,68,3,0,166,677,36,95,22,3,828,15479,498,1160,222,3,17356,6777,142,176,89,3,7186,5697,52,66,36,0,5854,1249,233,414,10,0,1907,464,158,128,0,0,753,850,54,116,31,0,1057,39,25,30,0,0,96,99,9,18,47,0,174,123,8,19,9,0,157,2833,489,738,91,0,4146,132,33,9,3,0,173,609,63,81,31,0,787,16046,783,1070,252,3,18154,7009,232,97,69,24,7424,5639,82,44,22,21,5810,1527,404,229,7,11,2178,463,160,79,0,0,703,879,117,41,9,5,1051,23,39,10,0,0,75,95,19,8,25,4,144,105,14,3,4,4,130,3085,758,377,40,21,4282,96,41
20403,7720,244,223,140,0,8322,7648,150,154,41,0,7998,1886,465,585,18,0,2952,776,234,154,0,0,1169,1200,97,312,38,0,1647,30,19,20,0,0,69,392,16,89,83,0,588,190,17,30,9,0,250,4474,853,1190,146,3,6669,144,15,43,21,0,217,882,63,151,54,4,1154,20872,1320,1765,399,7,24358,7990,210,287,125,4,8614,8114,178,199,39,4,8529,2400,475,646,12,0,3530,717,223,223,0,0,1169,1349,128,226,33,6,1744,54,20,18,3,0,94,413,17,74,65,5,576,170,31,26,5,0,232,5104,891,1219,122,9,7344,159,9,41,6,5,227,914,87,146,55,4,1207,22282,1376,1889,343,28,25914,8560,283,134,93,76,9146,8447,166,77,23,72,8789,3078,774,281,14,13,4161,669,268,86,0,0,1017,1408,178,145,22,31,1781,52,20,15,0,0,82,434,31,48,49,8,579,134,17,9,3,4,168,5772,1281,583,91,60,7785,193,22
20501,5221,98,154,76,0,5555,4923,35,42,19,5,5020,867,84,183,4,0,1134,200,38,77,3,0,318,732,27,73,24,0,847,16,9,14,0,0,38,107,6,4,50,0,165,129,4,4,3,0,140,2050,168,354,81,0,2646,111,10,3,0,0,123,646,20,67,13,0,749,12945,334,624,187,5,14097,5739,393,138,70,0,6331,5770,162,31,12,0,5980,1234,217,176,7,0,1633,220,54,100,0,0,372,807,60,50,24,0,940,17,19,9,0,0,44,113,9,10,49,0,181,103,10,5,3,0,125,2503,373,345,79,5,3296,88,15,5,0,0,112,673,60,36,33,0,806,14768,1008,553,196,4,16524,6201,162,350,85,32,6824,6504,56,33,15,19,6629,1693,244,194,7,7,2145,166,78,45,0,0,289,860,54,56,8,8,978,16,19,9,0,0,42,89,3,16,42,7,149,86,8,11,0,0,106,2900,402,326,56,24,3707,91,4
20502,6882,127,220,210,0,7448,4113,45,41,47,0,4252,999,124,242,7,0,1375,360,36,158,0,0,558,878,28,104,36,0,1041,99,7,32,0,0,139,161,3,33,105,0,303,149,8,15,8,0,180,2650,214,583,152,0,3604,106,0,9,9,0,129,790,29,91,85,0,994,14542,421,948,505,0,16421,7101,202,294,252,5,7851,4521,83,85,48,0,4738,1274,112,301,7,0,1698,351,57,163,0,0,570,932,29,107,27,3,1104,57,58,26,0,0,137,162,17,21,148,0,340,150,7,15,8,0,182,2927,283,631,191,3,4035,109,20,3,7,0,143,715,44,102,81,3,944,15372,628,1120,582,16,17718,7606,162,80,217,54,8122,4852,48,21,20,31,4965,1600,232,109,13,15,1969,343,109,42,0,5,500,945,43,18,16,27,1047,94,16,13,0,4,122,183,10,13,52,10,268,133,4,13,5,5,155,3300,411,196,86,62,4062,135,4
20503,8931,122,247,173,0,9472,6065,38,43,53,3,6201,1443,79,179,4,0,1699,194,35,170,0,0,404,1188,38,64,23,0,1319,27,3,41,0,0,76,178,5,7,72,0,264,235,0,22,10,0,270,3260,170,491,108,0,4034,143,11,30,4,0,189,1294,40,79,61,0,1469,19697,378,888,403,3,21366,9334,281,198,115,3,9921,6765,67,55,32,8,6925,2395,167,230,6,0,2807,163,124,112,0,0,399,1390,63,60,23,0,1540,35,47,21,0,0,108,252,23,24,79,0,379,215,14,9,12,0,244,4458,428,462,124,4,5475,166,27,10,13,0,209,1204,72,116,65,0,1461,21921,868,836,342,14,23989,10031,326,114,168,38,10675,7325,64,33,27,36,7486,2537,253,136,10,17,2954,190,156,45,0,0,395,1356,49,53,11,13,1485,54,45,32,0,0,123,216,15,6,58,10,305,217,11,7,0,0,241,4565,534,281,91,44,5503,170,21
20504,9215,173,481,58,3,9927,8747,73,129,18,0,8973,2126,199,884,3,0,3216,939,224,316,0,0,1477,980,48,148,14,0,1191,118,4,58,0,0,180,94,3,46,51,0,194,154,15,35,0,0,206,4414,487,1486,69,0,6461,122,0,46,0,0,167,1238,82,242,24,0,1581,23743,814,2382,177,3,27118,9166,297,427,170,0,10057,9353,203,171,27,6,9755,2742,160,1000,0,0,3909,837,192,429,0,0,1454,1056,57,168,13,0,1289,126,17,70,0,0,212,111,5,37,55,0,218,119,3,36,4,0,163,4988,432,1737,79,3,7244,100,7,86,4,0,195,1384,79,310,30,0,1807,24993,1015,2734,309,4,29051,9445,391,176,67,20,10094,9362,135,103,11,15,9628,3047,544,744,3,13,4350,733,299,226,0,4,1264,1230,103,91,4,12,1439,96,61,32,0,0,188,99,36,16,19,25,185,85,20,9,0,3,122,5285,1061,1121,31,54,7550,115,53
20505,5798,103,149,88,3,6146,4895,56,38,32,0,5024,1092,100,306,10,0,1504,329,48,111,0,0,486,671,23,32,14,0,737,53,0,22,0,0,80,257,11,17,48,0,333,169,6,13,3,0,194,2570,193,491,75,0,3331,123,5,18,6,0,151,716,30,73,33,3,852,14103,393,761,234,9,15493,5925,122,105,81,0,6231,5187,73,47,19,5,5326,1295,204,249,13,0,1770,329,67,78,0,0,476,743,38,32,20,0,838,49,19,9,0,0,79,292,29,10,27,0,354,140,3,13,0,0,152,2854,356,392,61,0,3664,105,45,8,3,0,157,758,63,57,42,0,916,14822,661,612,206,3,16296,6095,103,78,94,29,6396,5313,43,25,20,25,5431,1577,194,208,6,13,1993,291,94,45,0,0,438,779,23,21,15,7,844,43,22,6,0,0,80,305,11,3,28,0,355,125,5,8,3,0,147,3128,355,290,57,19,3850,95,28
20601,7691,1013,616,34,0,9359,5527,1333,970,41,0,7866,2063,1521,3502,75,0,7162,111,205,402,0,0,718,1140,468,588,46,0,2250,26,28,63,0,0,124,50,21,48,3,0,122,106,34,67,3,0,220,3501,2281,4673,131,0,10584,75,25,27,0,0,126,1171,385,859,40,0,2459,17968,5037,7145,253,0,30399,7624,1056,644,25,3,9348,5741,1597,1357,32,3,8730,2422,1962,4115,54,6,8561,120,241,404,0,0,759,1110,527,665,42,4,2347,33,13,83,0,0,125,61,37,50,11,0,152,88,39,47,3,0,185,3834,2824,5360,106,13,12134,108,30,37,0,0,173,931,380,780,24,0,2118,18234,5879,8182,193,15,32509,7052,1545,572,27,26,9213,5444,2145,1590,21,37,9231,2382,3507,5213,89,42,11227,108,315,316,0,0,737,929,745,659,35,22,2389,24,51,60,0,3,141,44,31,46,9,3,138,77,52,32,0,0,160,3555,4702,6331,136,78,14804,100,40
20602,4655,569,476,23,0,5714,3832,835,688,29,0,5386,1361,681,2632,28,0,4700,89,73,512,0,0,671,671,219,361,29,0,1277,46,12,24,0,0,82,34,7,28,3,0,70,59,23,52,0,0,132,2256,1015,3604,62,0,6935,61,12,18,0,0,86,655,169,681,43,0,1546,11460,2598,5466,150,0,19675,4848,517,466,22,3,5856,4003,837,868,38,3,5748,1569,888,2770,75,6,5297,84,115,473,0,0,667,614,219,384,37,0,1246,53,25,28,0,0,105,25,7,34,4,0,75,59,18,28,3,0,100,2403,1265,3707,114,6,7494,48,8,17,0,0,74,526,134,467,32,0,1160,11822,2765,5530,215,11,20339,4380,1068,328,21,15,5809,3521,1405,807,18,15,5762,1386,1984,2740,55,31,6194,72,186,343,0,0,606,466,381,305,23,11,1186,38,46,28,0,0,108,28,17,14,3,0,61,65,25,26,0,0,110,2053,2639,3451,84,43,8267,56,26
20603,5592,883,662,26,0,7157,4399,954,738,23,0,6112,1157,850,2395,27,0,4428,75,206,1706,0,4,1998,569,293,463,21,0,1354,34,15,83,0,0,129,41,11,45,0,0,94,72,21,74,0,0,167,1955,1388,4769,47,5,8163,56,9,42,0,0,108,751,283,1150,13,0,2193,12749,3519,7348,107,9,23738,5570,842,764,11,5,7192,4552,1077,1038,7,3,6679,1431,996,3037,29,0,5497,100,136,1646,0,0,1884,591,294,504,25,0,1413,34,23,88,0,0,148,38,15,42,8,0,96,64,14,46,3,0,133,2263,1490,5357,60,3,9169,74,18,53,0,0,142,596,214,974,27,0,1803,13050,3633,8190,99,11,24985,5091,1196,888,17,22,7209,4180,1511,1242,17,24,6974,1225,1650,4155,49,23,7106,46,184,1585,0,7,1821,451,327,563,16,13,1369,53,22,101,0,0,169,35,11,32,4,6,94,54,28,55,0,0,131,1867,2223,6494,67,46,10695,64,35
20604,552,1413,2864,14,0,4841,561,1623,3315,24,0,5518,289,1812,12759,27,0,14884,17,374,1744,0,0,2143,167,740,2457,25,0,3385,14,56,390,0,0,465,26,41,433,6,0,509,21,68,313,3,0,409,538,3094,18097,57,0,21785,19,42,113,3,0,179,119,619,4812,122,0,5675,1793,6787,29207,209,3,37997,662,1577,4309,13,3,6565,660,1694,5422,10,5,7795,427,1984,16234,22,22,18695,21,381,1910,0,0,2316,185,744,3140,29,5,4105,4,75,526,0,0,610,20,50,509,3,0,585,18,58,255,0,0,337,676,3300,22576,61,29,26644,20,37,169,4,0,235,113,647,4600,152,3,5514,2136,7263,37076,235,47,46750,613,1786,5889,16,42,8347,442,1834,7212,16,45,9552,324,2263,26077,47,183,28896,53,321,2191,0,16,2581,137,766,4925,16,41,5886,10,59,592,0,0,671,15,35,832,5,18,910,16,60,312,7,11,400,568,3509,34926,79,275,39349,26,51
