STE_NAME16	Year	Age5yr	LabourForceStatus	adults
Australian Capital Territory	2006	30-34	Not in the labour force	3066
Australian Capital Territory	2006	30-34	Unemployed (looking for full-time work)	349
Australian Capital Territory	2006	30-34	Unemployed (looking for part-time work)	204
Australian Capital Territory	2006	35-39		1016
Australian Capital Territory	2006	35-39	Employed (away from work)	1002
Australian Capital Territory	2006	35-39	Employed (full-time)	14181
Australian Capital Territory	2006	35-39	Employed (hours worked not stated)	351
Australian Capital Territory	2006	35-39	Employed (part-time)	4759
Australian Capital Territory	2006	35-39	Not in the labour force	2975
Australian Capital Territory	2006	35-39	Unemployed (looking for full-time work)	298
Australian Capital Territory	2006	35-39	Unemployed (looking for part-time work)	187
Australian Capital Territory	2006	40-44		1035
Australian Capital Territory	2006	40-44	Employed (away from work)	789
Australian Capital Territory	2006	40-44	Employed (full-time)	14498
Australian Capital Territory	2006	40-44	Employed (hours worked not stated)	388
Australian Capital Territory	2006	40-44	Employed (part-time)	4544
Australian Capital Territory	2006	40-44	Not in the labour force	2415
Australian Capital Territory	2006	40-44	Unemployed (looking for full-time work)	301
Australian Capital Territory	2006	40-44	Unemployed (looking for part-time work)	177
Australian Capital Territory	2006	45-49		940
Australian Capital Territory	2006	45-49	Employed (away from work)	759
Australian Capital Territory	2006	45-49	Employed (full-time)	15209
Australian Capital Territory	2006	45-49	Employed (hours worked not stated)	352
Australian Capital Territory	2006	45-49	Employed (part-time)	4079
Australian Capital Territory	2006	45-49	Not in the labour force	2218
Australian Capital Territory	2006	45-49	Unemployed (looking for full-time work)	271
Australian Capital Territory	2006	45-49	Unemployed (looking for part-time work)	145
Australian Capital Territory	2006	50-54		867
Australian Capital Territory	2006	50-54	Employed (away from work)	782
Australian Capital Territory	2006	50-54	Employed (full-time)	13717
Australian Capital Territory	2006	50-54	Employed (hours worked not stated)	300
Australian Capital Territory	2006	50-54	Employed (part-time)	3429
Australian Capital Territory	2006	50-54	Not in the labour force	2596
Australian Capital Territory	2006	50-54	Unemployed (looking for full-time work)	245
Australian Capital Territory	2006	50-54	Unemployed (looking for part-time work)	91
Australian Capital Territory	2006	55-59		823
Australian Capital Territory	2006	55-59	Employed (away from work)	679
Australian Capital Territory	2006	55-59	Employed (full-time)	9379
Australian Capital Territory	2006	55-59	Employed (hours worked not stated)	196
Australian Capital Territory	2006	55-59	Employed (part-time)	3598
Australian Capital Territory	2006	55-59	Not in the labour force	5244
Australian Capital Territory	2006	55-59	Unemployed (looking for full-time work)	173
Australian Capital Territory	2006	55-59	Unemployed (looking for part-time work)	116
Australian Capital Territory	2006	60-64		578
Australian Capital Territory	2006	60-64	Employed (away from work)	424
Australian Capital Territory	2006	60-64	Employed (full-time)	3940
Australian Capital Territory	2006	60-64	Employed (hours worked not stated)	98
Australian Capital Territory	2006	60-64	Employed (part-time)	2274
Australian Capital Territory	2006	60-64	Not in the labour force	6410
Australian Capital Territory	2006	60-64	Unemployed (looking for full-time work)	100
Australian Capital Territory	2006	60-64	Unemployed (looking for part-time work)	119
Australian Capital Territory	2006	65-69		527
Australian Capital Territory	2006	65-69	Employed (away from work)	121
Australian Capital Territory	2006	65-69	Employed (full-time)	868
Australian Capital Territory	2006	65-69	Employed (hours worked not stated)	42
Australian Capital Territory	2006	65-69	Employed (part-time)	1074
Australian Capital Territory	2006	65-69	Not in the labour force	7127
Australian Capital Territory	2006	65-69	Unemployed (looking for full-time work)	12
Australian Capital Territory	2006	65-69	Unemployed (looking for part-time work)	29
Australian Capital Territory	2006	70-74		466
Australian Capital Territory	2006	70-74	Employed (away from work)	35
Australian Capital Territory	2006	70-74	Employed (full-time)	217
Australian Capital Territory	2006	70-74	Employed (hours worked not stated)	20
Australian Capital Territory	2006	70-74	Employed (part-time)	384
Australian Capital Territory	2006	70-74	Not in the labour force	6315
Australian Capital Territory	2006	70-74	Unemployed (looking for full-time work)	3
Australian Capital Territory	2006	70-74	Unemployed (looking for part-time work)	13
Australian Capital Territory	2006	75+		1256
Australian Capital Territory	2006	75+	Employed (away from work)	18
Australian Capital Territory	2006	75+	Employed (full-time)	143
Australian Capital Territory	2006	75+	Employed (hours worked not stated)	25
Australian Capital Territory	2006	75+	Employed (part-time)	194
Australian Capital Territory	2006	75+	Not in the labour force	12664
Australian Capital Territory	2006	75+	Unemployed (looking for full-time work)	0
Australian Capital Territory	2006	75+	Unemployed (looking for part-time work)	7
Australian Capital Territory	2011	15-19		979
Australian Capital Territory	2011	15-19	Employed (away from work)	535
Australian Capital Territory	2011	15-19	Employed (full-time)	2843
Australian Capital Territory	2011	15-19	Employed (hours worked not stated)	351
Australian Capital Territory	2011	15-19	Employed (part-time)	7769
Australian Capital Territory	2011	15-19	Not in the labour force	9825
Australian Capital Territory	2011	15-19	Unemployed (looking for full-time work)	415
Australian Capital Territory	2011	15-19	Unemployed (looking for part-time work)	1278
Australian Capital Territory	2011	20-24		1793
Australian Capital Territory	2011	20-24	Employed (away from work)	875
Australian Capital Territory	2011	20-24	Employed (full-time)	12987
Australian Capital Territory	2011	20-24	Employed (hours worked not stated)	430
Australian Capital Territory	2011	20-24	Employed (part-time)	7830
Australian Capital Territory	2011	20-24	Not in the labour force	5282
Australian Capital Territory	2011	20-24	Unemployed (looking for full-time work)	636
Australian Capital Territory	2011	20-24	Unemployed (looking for part-time work)	915
Australian Capital Territory	2011	25-29		1502
Australian Capital Territory	2011	25-29	Employed (away from work)	1172
Australian Capital Territory	2011	25-29	Employed (full-time)	19293
Australian Capital Territory	2011	25-29	Employed (hours worked not stated)	361
Australian Capital Territory	2011	25-29	Employed (part-time)	4108
Australian Capital Territory	2011	25-29	Not in the labour force	3280
Australian Capital Territory	2011	25-29	Unemployed (looking for full-time work)	521
Australian Capital Territory	2011	25-29	Unemployed (looking for part-time work)	300
Australian Capital Territory	2011	30-34		1183
Australian Capital Territory	2011	30-34	Employed (away from work)	1574
Australian Capital Territory	2011	30-34	Employed (full-time)	16424
Australian Capital Territory	2011	30-34	Employed (hours worked not stated)	295
Australian Capital Territory	2011	30-34	Employed (part-time)	4409
Australian Capital Territory	2011	30-34	Not in the labour force	3203
Australian Capital Territory	2011	30-34	Unemployed (looking for full-time work)	396
Australian Capital Territory	2011	30-34	Unemployed (looking for part-time work)	226
Australian Capital Territory	2011	35-39		1016
Australian Capital Territory	2011	35-39	Employed (away from work)	1247
Australian Capital Territory	2011	35-39	Employed (full-time)	15687
Australian Capital Territory	2011	35-39	Employed (hours worked not stated)	274
Australian Capital Territory	2011	35-39	Employed (part-time)	5070
Australian Capital Territory	2011	35-39	Not in the labour force	3074
Australian Capital Territory	2011	35-39	Unemployed (looking for full-time work)	352
Australian Capital Territory	2011	35-39	Unemployed (looking for part-time work)	235
Australian Capital Territory	2011	40-44		970
Australian Capital Territory	2011	40-44	Employed (away from work)	954
Australian Capital Territory	2011	40-44	Employed (full-time)	15842
Australian Capital Territory	2011	40-44	Employed (hours worked not stated)	280
Australian Capital Territory	2011	40-44	Employed (part-time)	4886
Australian Capital Territory	2011	40-44	Not in the labour force	2539
Australian Capital Territory	2011	40-44	Unemployed (looking for full-time work)	344
Australian Capital Territory	2011	40-44	Unemployed (looking for part-time work)	155
Australian Capital Territory	2011	45-49		842
Australian Capital Territory	2011	45-49	Employed (away from work)	810
Australian Capital Territory	2011	45-49	Employed (full-time)	15815
Australian Capital Territory	2011	45-49	Employed (hours worked not stated)	303
Australian Capital Territory	2011	45-49	Employed (part-time)	4125
Australian Capital Territory	2011	45-49	Not in the labour force	2237
Australian Capital Territory	2011	45-49	Unemployed (looking for full-time work)	329
Australian Capital Territory	2011	45-49	Unemployed (looking for part-time work)	138
Australian Capital Territory	2011	50-54		762
Australian Capital Territory	2011	50-54	Employed (away from work)	923
Australian Capital Territory	2011	50-54	Employed (full-time)	14931
Australian Capital Territory	2011	50-54	Employed (hours worked not stated)	234
Australian Capital Territory	2011	50-54	Employed (part-time)	3572
Australian Capital Territory	2011	50-54	Not in the labour force	2567
Australian Capital Territory	2011	50-54	Unemployed (looking for full-time work)	281
Australian Capital Territory	2011	50-54	Unemployed (looking for part-time work)	120
Australian Capital Territory	2011	55-59		688
Australian Capital Territory	2011	55-59	Employed (away from work)	861
Australian Capital Territory	2011	55-59	Employed (full-time)	10405
Australian Capital Territory	2011	55-59	Employed (hours worked not stated)	157
Australian Capital Territory	2011	55-59	Employed (part-time)	3455
Australian Capital Territory	2011	55-59	Not in the labour force	4533
Australian Capital Territory	2011	55-59	Unemployed (looking for full-time work)	178
Australian Capital Territory	2011	55-59	Unemployed (looking for part-time work)	129
Australian Capital Territory	2011	60-64		578
Australian Capital Territory	2011	60-64	Employed (away from work)	607
Australian Capital Territory	2011	60-64	Employed (full-time)	5842
Australian Capital Territory	2011	60-64	Employed (hours worked not stated)	123
Australian Capital Territory	2011	60-64	Employed (part-time)	3199
Australian Capital Territory	2011	60-64	Not in the labour force	7782
Australian Capital Territory	2011	60-64	Unemployed (looking for full-time work)	124
Australian Capital Territory	2011	60-64	Unemployed (looking for part-time work)	117
Australian Capital Territory	2011	65-69		530
Australian Capital Territory	2011	65-69	Employed (away from work)	233
Australian Capital Territory	2011	65-69	Employed (full-time)	1533
Australian Capital Territory	2011	65-69	Employed (hours worked not stated)	48
Australian Capital Territory	2011	65-69	Employed (part-time)	1702
Australian Capital Territory	2011	65-69	Not in the labour force	8533
Australian Capital Territory	2011	65-69	Unemployed (looking for full-time work)	28
Australian Capital Territory	2011	65-69	Unemployed (looking for part-time work)	62
Australian Capital Territory	2011	70-74		472
Australian Capital Territory	2011	70-74	Employed (away from work)	75
Australian Capital Territory	2011	70-74	Employed (full-time)	318
Australian Capital Territory	2011	70-74	Employed (hours worked not stated)	17
Australian Capital Territory	2011	70-74	Employed (part-time)	620
Australian Capital Territory	2011	70-74	Not in the labour force	7466
Australian Capital Territory	2011	70-74	Unemployed (looking for full-time work)	5
Australian Capital Territory	2011	70-74	Unemployed (looking for part-time work)	18
Australian Capital Territory	2011	75+		1473
Australian Capital Territory	2011	75+	Employed (away from work)	28
Australian Capital Territory	2011	75+	Employed (full-time)	109
Australian Capital Territory	2011	75+	Employed (hours worked not stated)	24
Australian Capital Territory	2011	75+	Employed (part-time)	279
Australian Capital Territory	2011	75+	Not in the labour force	14571
Australian Capital Territory	2011	75+	Unemployed (looking for full-time work)	7
Australian Capital Territory	2011	75+	Unemployed (looking for part-time work)	9
Australian Capital Territory	2016	15-19		969
Australian Capital Territory	2016	15-19	Employed (away from work)	409
Australian Capital Territory	2016	15-19	Employed (full-time)	2014
Australian Capital Territory	2016	15-19	Employed (hours worked not stated)	331
Australian Capital Territory	2016	15-19	Employed (part-time)	7985
Australian Capital Territory	2016	15-19	Not in the labour force	10453
Australian Capital Territory	2016	15-19	Unemployed (looking for full-time work)	379
Australian Capital Territory	2016	15-19	Unemployed (looking for part-time work)	1958
Australian Capital Territory	2016	20-24		1776
Australian Capital Territory	2016	20-24	Employed (away from work)	671
Australian Capital Territory	2016	20-24	Employed (full-time)	10855
Australian Capital Territory	2016	20-24	Employed (hours worked not stated)	534
Australian Capital Territory	2016	20-24	Employed (part-time)	8891
Australian Capital Territory	2016	20-24	Not in the labour force	6779
Australian Capital Territory	2016	20-24	Unemployed (looking for full-time work)	801
Australian Capital Territory	2016	20-24	Unemployed (looking for part-time work)	1122
Australian Capital Territory	2016	25-29		2001
Australian Capital Territory	2016	25-29	Employed (away from work)	1035
Australian Capital Territory	2016	25-29	Employed (full-time)	19058
Australian Capital Territory	2016	25-29	Employed (hours worked not stated)	369
Australian Capital Territory	2016	25-29	Employed (part-time)	4981
Australian Capital Territory	2016	25-29	Not in the labour force	3940
Australian Capital Territory	2016	25-29	Unemployed (looking for full-time work)	680
Australian Capital Territory	2016	25-29	Unemployed (looking for part-time work)	428
Australian Capital Territory	2016	30-34		1978
Australian Capital Territory	2016	30-34	Employed (away from work)	1720
Australian Capital Territory	2016	30-34	Employed (full-time)	19415
Australian Capital Territory	2016	30-34	Employed (hours worked not stated)	355
Australian Capital Territory	2016	30-34	Employed (part-time)	5701
Australian Capital Territory	2016	30-34	Not in the labour force	3507
Australian Capital Territory	2016	30-34	Unemployed (looking for full-time work)	617
Australian Capital Territory	2016	30-34	Unemployed (looking for part-time work)	338
Australian Capital Territory	2016	35-39		1531
Australian Capital Territory	2016	35-39	Employed (away from work)	1170
Australian Capital Territory	2016	35-39	Employed (full-time)	17428
Australian Capital Territory	2016	35-39	Employed (hours worked not stated)	333
Australian Capital Territory	2016	35-39	Employed (part-time)	5853
Australian Capital Territory	2016	35-39	Not in the labour force	3077
Australian Capital Territory	2016	35-39	Unemployed (looking for full-time work)	527
Australian Capital Territory	2016	35-39	Unemployed (looking for part-time work)	267
Australian Capital Territory	2016	40-44		1417
Australian Capital Territory	2016	40-44	Employed (away from work)	697
Australian Capital Territory	2016	40-44	Employed (full-time)	17165
Australian Capital Territory	2016	40-44	Employed (hours worked not stated)	243
Australian Capital Territory	2016	40-44	Employed (part-time)	5282
Australian Capital Territory	2016	40-44	Not in the labour force	2674
Australian Capital Territory	2016	40-44	Unemployed (looking for full-time work)	489
Australian Capital Territory	2016	40-44	Unemployed (looking for part-time work)	249
Australian Capital Territory	2016	45-49		1335
Australian Capital Territory	2016	45-49	Employed (away from work)	559
Australian Capital Territory	2016	45-49	Employed (full-time)	16793
Australian Capital Territory	2016	45-49	Employed (hours worked not stated)	255
Australian Capital Territory	2016	45-49	Employed (part-time)	4523
Australian Capital Territory	2016	45-49	Not in the labour force	2519
Australian Capital Territory	2016	45-49	Unemployed (looking for full-time work)	386
Australian Capital Territory	2016	45-49	Unemployed (looking for part-time work)	181
Australian Capital Territory	2016	50-54		1189
Australian Capital Territory	2016	50-54	Employed (away from work)	712
Australian Capital Territory	2016	50-54	Employed (full-time)	14914
Australian Capital Territory	2016	50-54	Employed (hours worked not stated)	203
Australian Capital Territory	2016	50-54	Employed (part-time)	3864
Australian Capital Territory	2016	50-54	Not in the labour force	2981
Australian Capital Territory	2016	50-54	Unemployed (looking for full-time work)	395
Australian Capital Territory	2016	50-54	Unemployed (looking for part-time work)	178
Australian Capital Territory	2016	55-59		1143
Australian Capital Territory	2016	55-59	Employed (away from work)	655
Australian Capital Territory	2016	55-59	Employed (full-time)	11005
Australian Capital Territory	2016	55-59	Employed (hours worked not stated)	151
Australian Capital Territory	2016	55-59	Employed (part-time)	3535
Australian Capital Territory	2016	55-59	Not in the labour force	5305
Australian Capital Territory	2016	55-59	Unemployed (looking for full-time work)	333
Australian Capital Territory	2016	55-59	Unemployed (looking for part-time work)	231
Australian Capital Territory	2016	60-64		1050
Australian Capital Territory	2016	60-64	Employed (away from work)	478
Australian Capital Territory	2016	60-64	Employed (full-time)	5747
Australian Capital Territory	2016	60-64	Employed (hours worked not stated)	102
Australian Capital Territory	2016	60-64	Employed (part-time)	3135
Australian Capital Territory	2016	60-64	Not in the labour force	8250
Australian Capital Territory	2016	60-64	Unemployed (looking for full-time work)	206
Australian Capital Territory	2016	60-64	Unemployed (looking for part-time work)	184
Australian Capital Territory	2016	65-69		934
Australian Capital Territory	2016	65-69	Employed (away from work)	257
Australian Capital Territory	2016	65-69	Employed (full-time)	2036
Australian Capital Territory	2016	65-69	Employed (hours worked not stated)	60
Australian Capital Territory	2016	65-69	Employed (part-time)	2070
Australian Capital Territory	2016	65-69	Not in the labour force	11763
Australian Capital Territory	2016	65-69	Unemployed (looking for full-time work)	50
Australian Capital Territory	2016	65-69	Unemployed (looking for part-time work)	114
Australian Capital Territory	2016	70-74		804
Australian Capital Territory	2016	70-74	Employed (away from work)	76
Australian Capital Territory	2016	70-74	Employed (full-time)	462
Australian Capital Territory	2016	70-74	Employed (hours worked not stated)	36
Australian Capital Territory	2016	70-74	Employed (part-time)	827
Australian Capital Territory	2016	70-74	Not in the labour force	9898
Australian Capital Territory	2016	70-74	Unemployed (looking for full-time work)	22
Australian Capital Territory	2016	70-74	Unemployed (looking for part-time work)	43
Australian Capital Territory	2016	75+		2374
Australian Capital Territory	2016	75+	Employed (away from work)	51
Australian Capital Territory	2016	75+	Employed (full-time)	166
Australian Capital Territory	2016	75+	Employed (hours worked not stated)	40
Australian Capital Territory	2016	75+	Employed (part-time)	412
Australian Capital Territory	2016	75+	Not in the labour force	17441
Australian Capital Territory	2016	75+	Unemployed (looking for full-time work)	7
Australian Capital Territory	2016	75+	Unemployed (looking for part-time work)	26
Other Territories	2006	15-19		7
Other Territories	2006	15-19	Employed (away from work)	0
Other Territories	2006	15-19	Employed (full-time)	15
Other Territories	2006	15-19	Employed (hours worked not stated)	3
Other Territories	2006	15-19	Employed (part-time)	8
Other Territories	2006	15-19	Not in the labour force	69
Other Territories	2006	15-19	Unemployed (looking for full-time work)	8
Other Territories	2006	15-19	Unemployed (looking for part-time work)	8
Other Territories	2006	20-24		14
Other Territories	2006	20-24	Employed (away from work)	6
Other Territories	2006	20-24	Employed (full-time)	76
Other Territories	2006	20-24	Employed (hours worked not stated)	4
Other Territories	2006	20-24	Employed (part-time)	15
Other Territories	2006	20-24	Not in the labour force	23
Other Territories	2006	20-24	Unemployed (looking for full-time work)	12
Other Territories	2006	20-24	Unemployed (looking for part-time work)	5
Other Territories	2006	25-29		13
Other Territories	2006	25-29	Employed (away from work)	0
Other Territories	2006	25-29	Employed (full-time)	81
Other Territories	2006	25-29	Employed (hours worked not stated)	0
Other Territories	2006	25-29	Employed (part-time)	19
Other Territories	2006	25-29	Not in the labour force	20
Other Territories	2006	25-29	Unemployed (looking for full-time work)	6
Other Territories	2006	25-29	Unemployed (looking for part-time work)	0
Other Territories	2006	30-34		15
Other Territories	2006	30-34	Employed (away from work)	3
Other Territories	2006	30-34	Employed (full-time)	65
Other Territories	2006	30-34	Employed (hours worked not stated)	4
Other Territories	2006	30-34	Employed (part-time)	29
Other Territories	2006	30-34	Not in the labour force	32
Other Territories	2006	30-34	Unemployed (looking for full-time work)	8
Other Territories	2006	30-34	Unemployed (looking for part-time work)	0
Other Territories	2006	35-39		7
Other Territories	2006	35-39	Employed (away from work)	3
Other Territories	2006	35-39	Employed (full-time)	108
Other Territories	2006	35-39	Employed (hours worked not stated)	11
Other Territories	2006	35-39	Employed (part-time)	29
Other Territories	2006	35-39	Not in the labour force	44
Other Territories	2006	35-39	Unemployed (looking for full-time work)	0
Other Territories	2006	35-39	Unemployed (looking for part-time work)	4
Other Territories	2006	40-44		21
Other Territories	2006	40-44	Employed (away from work)	4
Other Territories	2006	40-44	Employed (full-time)	113
Other Territories	2006	40-44	Employed (hours worked not stated)	12
Other Territories	2006	40-44	Employed (part-time)	30
Other Territories	2006	40-44	Not in the labour force	27
Other Territories	2006	40-44	Unemployed (looking for full-time work)	3
Other Territories	2006	40-44	Unemployed (looking for part-time work)	0
Other Territories	2006	45-49		8
Other Territories	2006	45-49	Employed (away from work)	10
Other Territories	2006	45-49	Employed (full-time)	92
Other Territories	2006	45-49	Employed (hours worked not stated)	3
Other Territories	2006	45-49	Employed (part-time)	41
Other Territories	2006	45-49	Not in the labour force	36
Other Territories	2006	45-49	Unemployed (looking for full-time work)	3
Other Territories	2006	45-49	Unemployed (looking for part-time work)	0
Other Territories	2006	50-54		8
Other Territories	2006	50-54	Employed (away from work)	5
Other Territories	2006	50-54	Employed (full-time)	96
Other Territories	2006	50-54	Employed (hours worked not stated)	8
Other Territories	2006	50-54	Employed (part-time)	21
Other Territories	2006	50-54	Not in the labour force	53
Other Territories	2006	50-54	Unemployed (looking for full-time work)	4
Other Territories	2006	50-54	Unemployed (looking for part-time work)	3
Other Territories	2006	55-59		9
Other Territories	2006	55-59	Employed (away from work)	9
Other Territories	2006	55-59	Employed (full-time)	78
Other Territories	2006	55-59	Employed (hours worked not stated)	6
Other Territories	2006	55-59	Employed (part-time)	16
Other Territories	2006	55-59	Not in the labour force	51
Other Territories	2006	55-59	Unemployed (looking for full-time work)	3
Other Territories	2006	55-59	Unemployed (looking for part-time work)	4
Other Territories	2006	60-64		5
Other Territories	2006	60-64	Employed (away from work)	0
Other Territories	2006	60-64	Employed (full-time)	37
Other Territories	2006	60-64	Employed (hours worked not stated)	0
Other Territories	2006	60-64	Employed (part-time)	10
Other Territories	2006	60-64	Not in the labour force	55
Other Territories	2006	60-64	Unemployed (looking for full-time work)	4
Other Territories	2006	60-64	Unemployed (looking for part-time work)	0
Other Territories	2006	65-69		8
Other Territories	2006	65-69	Employed (away from work)	0
Other Territories	2006	65-69	Employed (full-time)	10
Other Territories	2006	65-69	Employed (hours worked not stated)	0
Other Territories	2006	65-69	Employed (part-time)	0
Other Territories	2006	65-69	Not in the labour force	49
Other Territories	2006	65-69	Unemployed (looking for full-time work)	0
Other Territories	2006	65-69	Unemployed (looking for part-time work)	0
Other Territories	2006	70-74		3
Other Territories	2006	70-74	Employed (away from work)	0
Other Territories	2006	70-74	Employed (full-time)	0
Other Territories	2006	70-74	Employed (hours worked not stated)	0
Other Territories	2006	70-74	Employed (part-time)	3
Other Territories	2006	70-74	Not in the labour force	29
Other Territories	2006	70-74	Unemployed (looking for full-time work)	0
Other Territories	2006	70-74	Unemployed (looking for part-time work)	0
Other Territories	2006	75+		0
Other Territories	2006	75+	Employed (away from work)	0
Other Territories	2006	75+	Employed (full-time)	0
Other Territories	2006	75+	Employed (hours worked not stated)	0
Other Territories	2006	75+	Employed (part-time)	0
Other Territories	2006	75+	Not in the labour force	24
Other Territories	2006	75+	Unemployed (looking for full-time work)	0
Other Territories	2006	75+	Unemployed (looking for part-time work)	0
Other Territories	2011	15-19		3
Other Territories	2011	15-19	Employed (away from work)	0
Other Territories	2011	15-19	Employed (full-time)	35
Other Territories	2011	15-19	Employed (hours worked not stated)	4
Other Territories	2011	15-19	Employed (part-time)	12
Other Territories	2011	15-19	Not in the labour force	105
Other Territories	2011	15-19	Unemployed (looking for full-time work)	3
Other Territories	2011	15-19	Unemployed (looking for part-time work)	0
Other Territories	2011	20-24		10
Other Territories	2011	20-24	Employed (away from work)	3
Other Territories	2011	20-24	Employed (full-time)	78
Other Territories	2011	20-24	Employed (hours worked not stated)	8
Other Territories	2011	20-24	Employed (part-time)	11
Other Territories	2011	20-24	Not in the labour force	163
Other Territories	2011	20-24	Unemployed (looking for full-time work)	4
Other Territories	2011	20-24	Unemployed (looking for part-time work)	0
Other Territories	2011	25-29		13
Other Territories	2011	25-29	Employed (away from work)	6
Other Territories	2011	25-29	Employed (full-time)	79
Other Territories	2011	25-29	Employed (hours worked not stated)	6
Other Territories	2011	25-29	Employed (part-time)	18
Other Territories	2011	25-29	Not in the labour force	293
Other Territories	2011	25-29	Unemployed (looking for full-time work)	8
Other Territories	2011	25-29	Unemployed (looking for part-time work)	0
Other Territories	2011	30-34		8
Other Territories	2011	30-34	Employed (away from work)	7
Other Territories	2011	30-34	Employed (full-time)	74
Other Territories	2011	30-34	Employed (hours worked not stated)	7
Other Territories	2011	30-34	Employed (part-time)	23
Other Territories	2011	30-34	Not in the labour force	174
Other Territories	2011	30-34	Unemployed (looking for full-time work)	6
Other Territories	2011	30-34	Unemployed (looking for part-time work)	4
Other Territories	2011	35-39		16
Other Territories	2011	35-39	Employed (away from work)	4
Other Territories	2011	35-39	Employed (full-time)	81
Other Territories	2011	35-39	Employed (hours worked not stated)	4
Other Territories	2011	35-39	Employed (part-time)	30
Other Territories	2011	35-39	Not in the labour force	90
Other Territories	2011	35-39	Unemployed (looking for full-time work)	3
Other Territories	2011	35-39	Unemployed (looking for part-time work)	3
Other Territories	2011	40-44		18
Other Territories	2011	40-44	Employed (away from work)	5
Other Territories	2011	40-44	Employed (full-time)	103
Other Territories	2011	40-44	Employed (hours worked not stated)	0
Other Territories	2011	40-44	Employed (part-time)	26
Other Territories	2011	40-44	Not in the labour force	66
Other Territories	2011	40-44	Unemployed (looking for full-time work)	5
Other Territories	2011	40-44	Unemployed (looking for part-time work)	0
Other Territories	2011	45-49		11
Other Territories	2011	45-49	Employed (away from work)	12
Other Territories	2011	45-49	Employed (full-time)	117
Other Territories	2011	45-49	Employed (hours worked not stated)	3
Other Territories	2011	45-49	Employed (part-time)	35
Other Territories	2011	45-49	Not in the labour force	45
Other Territories	2011	45-49	Unemployed (looking for full-time work)	0
Other Territories	2011	45-49	Unemployed (looking for part-time work)	0
Other Territories	2011	50-54		3
Other Territories	2011	50-54	Employed (away from work)	4
Other Territories	2011	50-54	Employed (full-time)	103
Other Territories	2011	50-54	Employed (hours worked not stated)	3
Other Territories	2011	50-54	Employed (part-time)	37
Other Territories	2011	50-54	Not in the labour force	52
Other Territories	2011	50-54	Unemployed (looking for full-time work)	3
Other Territories	2011	50-54	Unemployed (looking for part-time work)	0
Other Territories	2011	55-59		6
Other Territories	2011	55-59	Employed (away from work)	4
Other Territories	2011	55-59	Employed (full-time)	99
Other Territories	2011	55-59	Employed (hours worked not stated)	3
Other Territories	2011	55-59	Employed (part-time)	19
Other Territories	2011	55-59	Not in the labour force	57
Other Territories	2011	55-59	Unemployed (looking for full-time work)	0
Other Territories	2011	55-59	Unemployed (looking for part-time work)	3
Other Territories	2011	60-64		8
Other Territories	2011	60-64	Employed (away from work)	3
Other Territories	2011	60-64	Employed (full-time)	70
Other Territories	2011	60-64	Employed (hours worked not stated)	6
Other Territories	2011	60-64	Employed (part-time)	12
Other Territories	2011	60-64	Not in the labour force	43
Other Territories	2011	60-64	Unemployed (looking for full-time work)	0
Other Territories	2011	60-64	Unemployed (looking for part-time work)	0
Other Territories	2011	65-69		5
Other Territories	2011	65-69	Employed (away from work)	0
Other Territories	2011	65-69	Employed (full-time)	14
Other Territories	2011	65-69	Employed (hours worked not stated)	0
Other Territories	2011	65-69	Employed (part-time)	3
Other Territories	2011	65-69	Not in the labour force	49
Other Territories	2011	65-69	Unemployed (looking for full-time work)	0
Other Territories	2011	65-69	Unemployed (looking for part-time work)	0
Other Territories	2011	70-74		0
Other Territories	2011	70-74	Employed (away from work)	0
Other Territories	2011	70-74	Employed (full-time)	10
Other Territories	2011	70-74	Employed (hours worked not stated)	0
Other Territories	2011	70-74	Employed (part-time)	0
Other Territories	2011	70-74	Not in the labour force	40
Other Territories	2011	70-74	Unemployed (looking for full-time work)	0
Other Territories	2011	70-74	Unemployed (looking for part-time work)	0
Other Territories	2011	75+		7
Other Territories	2011	75+	Employed (away from work)	0
Other Territories	2011	75+	Employed (full-time)	0
Other Territories	2011	75+	Employed (hours worked not stated)	0
Other Territories	2011	75+	Employed (part-time)	0
Other Territories	2011	75+	Not in the labour force	36
Other Territories	2011	75+	Unemployed (looking for full-time work)	0
Other Territories	2011	75+	Unemployed (looking for part-time work)	0
Other Territories	2016	15-19		24
Other Territories	2016	15-19	Employed (away from work)	3
Other Territories	2016	15-19	Employed (full-time)	18
Other Territories	2016	15-19	Employed (hours worked not stated)	9
Other Territories	2016	15-19	Employed (part-time)	41
Other Territories	2016	15-19	Not in the labour force	105
Other Territories	2016	15-19	Unemployed (looking for full-time work)	5
Other Territories	2016	15-19	Unemployed (looking for part-time work)	0
Other Territories	2016	20-24		30
Other Territories	2016	20-24	Employed (away from work)	9
Other Territories	2016	20-24	Employed (full-time)	71
Other Territories	2016	20-24	Employed (hours worked not stated)	6
Other Territories	2016	20-24	Employed (part-time)	28
Other Territories	2016	20-24	Not in the labour force	57
Other Territories	2016	20-24	Unemployed (looking for full-time work)	4
Other Territories	2016	20-24	Unemployed (looking for part-time work)	0
Other Territories	2016	25-29		34
Other Territories	2016	25-29	Employed (away from work)	12
Other Territories	2016	25-29	Employed (full-time)	101
Other Territories	2016	25-29	Employed (hours worked not stated)	0
Other Territories	2016	25-29	Employed (part-time)	30
Other Territories	2016	25-29	Not in the labour force	74
Other Territories	2016	25-29	Unemployed (looking for full-time work)	3
Other Territories	2016	25-29	Unemployed (looking for part-time work)	0
