STE_NAME16	Year	Age5yr	MaritalStatus	Sex	persons
Tasmania	2016	45-49	Never married	F	3723
Tasmania	2016	45-49	Never married	M	4413
Tasmania	2016	45-49	Separated	F	1109
Tasmania	2016	45-49	Separated	M	912
Tasmania	2016	45-49	Widowed	F	291
Tasmania	2016	45-49	Widowed	M	74
Tasmania	2016	50-54	Divorced	F	3491
Tasmania	2016	50-54	Divorced	M	2652
Tasmania	2016	50-54	Married	F	10387
Tasmania	2016	50-54	Married	M	9808
Tasmania	2016	50-54	Never married	F	2739
Tasmania	2016	50-54	Never married	M	3618
Tasmania	2016	50-54	Separated	F	1129
Tasmania	2016	50-54	Separated	M	988
Tasmania	2016	50-54	Widowed	F	535
Tasmania	2016	50-54	Widowed	M	182
Tasmania	2016	55-59	Divorced	F	3932
Tasmania	2016	55-59	Divorced	M	3130
Tasmania	2016	55-59	Married	F	11484
Tasmania	2016	55-59	Married	M	11019
Tasmania	2016	55-59	Never married	F	2064
Tasmania	2016	55-59	Never married	M	2676
Tasmania	2016	55-59	Separated	F	971
Tasmania	2016	55-59	Separated	M	945
Tasmania	2016	55-59	Widowed	F	857
Tasmania	2016	55-59	Widowed	M	300
Tasmania	2016	60-64	Divorced	F	3636
Tasmania	2016	60-64	Divorced	M	2930
Tasmania	2016	60-64	Married	F	10876
Tasmania	2016	60-64	Married	M	11010
Tasmania	2016	60-64	Never married	F	1226
Tasmania	2016	60-64	Never married	M	1858
Tasmania	2016	60-64	Separated	F	724
Tasmania	2016	60-64	Separated	M	771
Tasmania	2016	60-64	Widowed	F	1315
Tasmania	2016	60-64	Widowed	M	428
Tasmania	2016	65-69	Divorced	F	3108
Tasmania	2016	65-69	Divorced	M	2492
Tasmania	2016	65-69	Married	F	10208
Tasmania	2016	65-69	Married	M	11209
Tasmania	2016	65-69	Never married	F	791
Tasmania	2016	65-69	Never married	M	1148
Tasmania	2016	65-69	Separated	F	592
Tasmania	2016	65-69	Separated	M	655
Tasmania	2016	65-69	Widowed	F	2064
Tasmania	2016	65-69	Widowed	M	676
Tasmania	2016	70-74	Divorced	F	1927
Tasmania	2016	70-74	Divorced	M	1581
Tasmania	2016	70-74	Married	F	7130
Tasmania	2016	70-74	Married	M	8424
Tasmania	2016	70-74	Never married	F	464
Tasmania	2016	70-74	Never married	M	653
Tasmania	2016	70-74	Separated	F	296
Tasmania	2016	70-74	Separated	M	405
Tasmania	2016	70-74	Widowed	F	2718
Tasmania	2016	70-74	Widowed	M	828
Tasmania	2016	75-79	Divorced	F	1037
Tasmania	2016	75-79	Divorced	M	874
Tasmania	2016	75-79	Married	F	4355
Tasmania	2016	75-79	Married	M	5902
Tasmania	2016	75-79	Never married	F	306
Tasmania	2016	75-79	Never married	M	381
Tasmania	2016	75-79	Separated	F	151
Tasmania	2016	75-79	Separated	M	220
Tasmania	2016	75-79	Widowed	F	3428
Tasmania	2016	75-79	Widowed	M	956
Tasmania	2016	80-84	Divorced	F	540
Tasmania	2016	80-84	Divorced	M	379
Tasmania	2016	80-84	Married	F	2293
Tasmania	2016	80-84	Married	M	3551
Tasmania	2016	80-84	Never married	F	187
Tasmania	2016	80-84	Never married	M	220
Tasmania	2016	80-84	Separated	F	50
Tasmania	2016	80-84	Separated	M	121
Tasmania	2016	80-84	Widowed	F	3574
Tasmania	2016	80-84	Widowed	M	1065
Tasmania	2016	85+	Divorced	F	320
Tasmania	2016	85+	Divorced	M	206
Tasmania	2016	85+	Married	F	1186
Tasmania	2016	85+	Married	M	2314
Tasmania	2016	85+	Never married	F	281
Tasmania	2016	85+	Never married	M	193
Tasmania	2016	85+	Separated	F	39
Tasmania	2016	85+	Separated	M	72
Tasmania	2016	85+	Widowed	F	5587
Tasmania	2016	85+	Widowed	M	1563
Northern Territory	2006	15-19	Divorced	F	7
Northern Territory	2006	15-19	Divorced	M	8
Northern Territory	2006	15-19	Married	F	483
Northern Territory	2006	15-19	Married	M	245
Northern Territory	2006	15-19	Never married	F	6296
Northern Territory	2006	15-19	Never married	M	7178
Northern Territory	2006	15-19	Separated	F	26
Northern Territory	2006	15-19	Separated	M	19
Northern Territory	2006	15-19	Widowed	F	7
Northern Territory	2006	15-19	Widowed	M	0
Northern Territory	2006	20-24	Divorced	F	43
Northern Territory	2006	20-24	Divorced	M	42
Northern Territory	2006	20-24	Married	F	1474
Northern Territory	2006	20-24	Married	M	1092
Northern Territory	2006	20-24	Never married	F	5700
Northern Territory	2006	20-24	Never married	M	6525
Northern Territory	2006	20-24	Separated	F	120
Northern Territory	2006	20-24	Separated	M	56
Northern Territory	2006	20-24	Widowed	F	21
Northern Territory	2006	20-24	Widowed	M	13
Northern Territory	2006	25-29	Divorced	F	144
Northern Territory	2006	25-29	Divorced	M	77
Northern Territory	2006	25-29	Married	F	2906
Northern Territory	2006	25-29	Married	M	2271
Northern Territory	2006	25-29	Never married	F	4630
Northern Territory	2006	25-29	Never married	M	5267
Northern Territory	2006	25-29	Separated	F	202
Northern Territory	2006	25-29	Separated	M	130
Northern Territory	2006	25-29	Widowed	F	52
Northern Territory	2006	25-29	Widowed	M	15
Northern Territory	2006	30-34	Divorced	F	397
Northern Territory	2006	30-34	Divorced	M	264
Northern Territory	2006	30-34	Married	F	4009
Northern Territory	2006	30-34	Married	M	3560
Northern Territory	2006	30-34	Never married	F	3466
Northern Territory	2006	30-34	Never married	M	4061
Northern Territory	2006	30-34	Separated	F	303
Northern Territory	2006	30-34	Separated	M	225
Northern Territory	2006	30-34	Widowed	F	67
Northern Territory	2006	30-34	Widowed	M	22
Northern Territory	2006	35-39	Divorced	F	651
Northern Territory	2006	35-39	Divorced	M	525
Northern Territory	2006	35-39	Married	F	4433
Northern Territory	2006	35-39	Married	M	4030
Northern Territory	2006	35-39	Never married	F	2445
Northern Territory	2006	35-39	Never married	M	3269
Northern Territory	2006	35-39	Separated	F	373
Northern Territory	2006	35-39	Separated	M	297
Northern Territory	2006	35-39	Widowed	F	118
Northern Territory	2006	35-39	Widowed	M	25
Northern Territory	2006	40-44	Divorced	F	766
Northern Territory	2006	40-44	Divorced	M	809
Northern Territory	2006	40-44	Married	F	4052
Northern Territory	2006	40-44	Married	M	4134
Northern Territory	2006	40-44	Never married	F	1798
Northern Territory	2006	40-44	Never married	M	2440
Northern Territory	2006	40-44	Separated	F	437
Northern Territory	2006	40-44	Separated	M	336
Northern Territory	2006	40-44	Widowed	F	161
Northern Territory	2006	40-44	Widowed	M	59
Northern Territory	2006	45-49	Divorced	F	1011
Northern Territory	2006	45-49	Divorced	M	942
Northern Territory	2006	45-49	Married	F	3912
Northern Territory	2006	45-49	Married	M	3964
Northern Territory	2006	45-49	Never married	F	1201
Northern Territory	2006	45-49	Never married	M	1860
Northern Territory	2006	45-49	Separated	F	465
Northern Territory	2006	45-49	Separated	M	415
Northern Territory	2006	45-49	Widowed	F	248
Northern Territory	2006	45-49	Widowed	M	72
Northern Territory	2006	50-54	Divorced	F	1057
Northern Territory	2006	50-54	Divorced	M	1077
Northern Territory	2006	50-54	Married	F	3493
Northern Territory	2006	50-54	Married	M	3625
Northern Territory	2006	50-54	Never married	F	735
Northern Territory	2006	50-54	Never married	M	1116
Northern Territory	2006	50-54	Separated	F	364
Northern Territory	2006	50-54	Separated	M	431
Northern Territory	2006	50-54	Widowed	F	384
Northern Territory	2006	50-54	Widowed	M	119
Northern Territory	2006	55-59	Divorced	F	839
Northern Territory	2006	55-59	Divorced	M	1066
Northern Territory	2006	55-59	Married	F	2706
Northern Territory	2006	55-59	Married	M	3375
Northern Territory	2006	55-59	Never married	F	375
Northern Territory	2006	55-59	Never married	M	726
Northern Territory	2006	55-59	Separated	F	268
Northern Territory	2006	55-59	Separated	M	319
Northern Territory	2006	55-59	Widowed	F	437
Northern Territory	2006	55-59	Widowed	M	144
Northern Territory	2006	60-64	Divorced	F	504
Northern Territory	2006	60-64	Divorced	M	658
Northern Territory	2006	60-64	Married	F	1626
Northern Territory	2006	60-64	Married	M	2248
Northern Territory	2006	60-64	Never married	F	217
Northern Territory	2006	60-64	Never married	M	444
Northern Territory	2006	60-64	Separated	F	145
Northern Territory	2006	60-64	Separated	M	244
Northern Territory	2006	60-64	Widowed	F	450
Northern Territory	2006	60-64	Widowed	M	151
Northern Territory	2006	65-69	Divorced	F	274
Northern Territory	2006	65-69	Divorced	M	407
Northern Territory	2006	65-69	Married	F	823
Northern Territory	2006	65-69	Married	M	1351
Northern Territory	2006	65-69	Never married	F	100
Northern Territory	2006	65-69	Never married	M	235
Northern Territory	2006	65-69	Separated	F	93
Northern Territory	2006	65-69	Separated	M	152
Northern Territory	2006	65-69	Widowed	F	452
Northern Territory	2006	65-69	Widowed	M	153
Northern Territory	2006	70-74	Divorced	F	117
Northern Territory	2006	70-74	Divorced	M	186
Northern Territory	2006	70-74	Married	F	409
Northern Territory	2006	70-74	Married	M	651
Northern Territory	2006	70-74	Never married	F	110
Northern Territory	2006	70-74	Never married	M	146
Northern Territory	2006	70-74	Separated	F	41
Northern Territory	2006	70-74	Separated	M	82
Northern Territory	2006	70-74	Widowed	F	406
Northern Territory	2006	70-74	Widowed	M	127
Northern Territory	2006	75-79	Divorced	F	73
Northern Territory	2006	75-79	Divorced	M	110
Northern Territory	2006	75-79	Married	F	228
Northern Territory	2006	75-79	Married	M	403
Northern Territory	2006	75-79	Never married	F	56
Northern Territory	2006	75-79	Never married	M	124
Northern Territory	2006	75-79	Separated	F	23
Northern Territory	2006	75-79	Separated	M	33
Northern Territory	2006	75-79	Widowed	F	361
Northern Territory	2006	75-79	Widowed	M	129
Northern Territory	2006	80-84	Divorced	F	39
Northern Territory	2006	80-84	Divorced	M	29
Northern Territory	2006	80-84	Married	F	93
Northern Territory	2006	80-84	Married	M	194
Northern Territory	2006	80-84	Never married	F	27
Northern Territory	2006	80-84	Never married	M	43
Northern Territory	2006	80-84	Separated	F	16
Northern Territory	2006	80-84	Separated	M	18
Northern Territory	2006	80-84	Widowed	F	285
Northern Territory	2006	80-84	Widowed	M	73
Northern Territory	2006	85+	Divorced	F	27
Northern Territory	2006	85+	Divorced	M	16
Northern Territory	2006	85+	Married	F	64
Northern Territory	2006	85+	Married	M	86
Northern Territory	2006	85+	Never married	F	28
Northern Territory	2006	85+	Never married	M	43
Northern Territory	2006	85+	Separated	F	8
Northern Territory	2006	85+	Separated	M	10
Northern Territory	2006	85+	Widowed	F	262
Northern Territory	2006	85+	Widowed	M	66
Northern Territory	2011	15-19	Divorced	F	8
Northern Territory	2011	15-19	Divorced	M	12
Northern Territory	2011	15-19	Married	F	488
Northern Territory	2011	15-19	Married	M	286
Northern Territory	2011	15-19	Never married	F	6447
Northern Territory	2011	15-19	Never married	M	7537
Northern Territory	2011	15-19	Separated	F	23
Northern Territory	2011	15-19	Separated	M	21
Northern Territory	2011	15-19	Widowed	F	7
Northern Territory	2011	15-19	Widowed	M	5
Northern Territory	2011	20-24	Divorced	F	62
Northern Territory	2011	20-24	Divorced	M	25
Northern Territory	2011	20-24	Married	F	1671
Northern Territory	2011	20-24	Married	M	1251
Northern Territory	2011	20-24	Never married	F	5995
Northern Territory	2011	20-24	Never married	M	7629
Northern Territory	2011	20-24	Separated	F	99
Northern Territory	2011	20-24	Separated	M	58
Northern Territory	2011	20-24	Widowed	F	27
Northern Territory	2011	20-24	Widowed	M	14
Northern Territory	2011	25-29	Divorced	F	157
Northern Territory	2011	25-29	Divorced	M	106
Northern Territory	2011	25-29	Married	F	3475
Northern Territory	2011	25-29	Married	M	2821
Northern Territory	2011	25-29	Never married	F	5508
Northern Territory	2011	25-29	Never married	M	6755
Northern Territory	2011	25-29	Separated	F	210
Northern Territory	2011	25-29	Separated	M	122
Northern Territory	2011	25-29	Widowed	F	44
Northern Territory	2011	25-29	Widowed	M	27
Northern Territory	2011	30-34	Divorced	F	305
Northern Territory	2011	30-34	Divorced	M	221
Northern Territory	2011	30-34	Married	F	4384
Northern Territory	2011	30-34	Married	M	3902
Northern Territory	2011	30-34	Never married	F	3610
Northern Territory	2011	30-34	Never married	M	4398
Northern Territory	2011	30-34	Separated	F	259
Northern Territory	2011	30-34	Separated	M	184
Northern Territory	2011	30-34	Widowed	F	60
Northern Territory	2011	30-34	Widowed	M	25
Northern Territory	2011	35-39	Divorced	F	545
Northern Territory	2011	35-39	Divorced	M	420
Northern Territory	2011	35-39	Married	F	4573
Northern Territory	2011	35-39	Married	M	4554
Northern Territory	2011	35-39	Never married	F	2767
Northern Territory	2011	35-39	Never married	M	3234
Northern Territory	2011	35-39	Separated	F	313
Northern Territory	2011	35-39	Separated	M	289
Northern Territory	2011	35-39	Widowed	F	95
Northern Territory	2011	35-39	Widowed	M	33
Northern Territory	2011	40-44	Divorced	F	806
Northern Territory	2011	40-44	Divorced	M	736
Northern Territory	2011	40-44	Married	F	4597
Northern Territory	2011	40-44	Married	M	4428
Northern Territory	2011	40-44	Never married	F	2119
Northern Territory	2011	40-44	Never married	M	2661
Northern Territory	2011	40-44	Separated	F	401
Northern Territory	2011	40-44	Separated	M	374
Northern Territory	2011	40-44	Widowed	F	168
Northern Territory	2011	40-44	Widowed	M	37
Northern Territory	2011	45-49	Divorced	F	1006
Northern Territory	2011	45-49	Divorced	M	863
Northern Territory	2011	45-49	Married	F	4003
Northern Territory	2011	45-49	Married	M	4218
Northern Territory	2011	45-49	Never married	F	1582
Northern Territory	2011	45-49	Never married	M	2084
Northern Territory	2011	45-49	Separated	F	384
Northern Territory	2011	45-49	Separated	M	396
Northern Territory	2011	45-49	Widowed	F	219
Northern Territory	2011	45-49	Widowed	M	57
Northern Territory	2011	50-54	Divorced	F	1155
Northern Territory	2011	50-54	Divorced	M	1080
Northern Territory	2011	50-54	Married	F	3755
Northern Territory	2011	50-54	Married	M	3928
Northern Territory	2011	50-54	Never married	F	1142
Northern Territory	2011	50-54	Never married	M	1576
Northern Territory	2011	50-54	Separated	F	353
Northern Territory	2011	50-54	Separated	M	354
Northern Territory	2011	50-54	Widowed	F	346
Northern Territory	2011	50-54	Widowed	M	95
Northern Territory	2011	55-59	Divorced	F	1081
Northern Territory	2011	55-59	Divorced	M	1095
Northern Territory	2011	55-59	Married	F	3115
Northern Territory	2011	55-59	Married	M	3523
Northern Territory	2011	55-59	Never married	F	643
Northern Territory	2011	55-59	Never married	M	932
Northern Territory	2011	55-59	Separated	F	269
Northern Territory	2011	55-59	Separated	M	369
Northern Territory	2011	55-59	Widowed	F	441
Northern Territory	2011	55-59	Widowed	M	160
Northern Territory	2011	60-64	Divorced	F	805
Northern Territory	2011	60-64	Divorced	M	970
Northern Territory	2011	60-64	Married	F	2203
Northern Territory	2011	60-64	Married	M	3060
Northern Territory	2011	60-64	Never married	F	350
Northern Territory	2011	60-64	Never married	M	581
Northern Territory	2011	60-64	Separated	F	230
Northern Territory	2011	60-64	Separated	M	259
Northern Territory	2011	60-64	Widowed	F	511
Northern Territory	2011	60-64	Widowed	M	159
Northern Territory	2011	65-69	Divorced	F	412
Northern Territory	2011	65-69	Divorced	M	527
Northern Territory	2011	65-69	Married	F	1188
Northern Territory	2011	65-69	Married	M	1734
Northern Territory	2011	65-69	Never married	F	176
Northern Territory	2011	65-69	Never married	M	328
Northern Territory	2011	65-69	Separated	F	108
Northern Territory	2011	65-69	Separated	M	180
Northern Territory	2011	65-69	Widowed	F	476
Northern Territory	2011	65-69	Widowed	M	152
Northern Territory	2011	70-74	Divorced	F	224
Northern Territory	2011	70-74	Divorced	M	281
Northern Territory	2011	70-74	Married	F	621
Northern Territory	2011	70-74	Married	M	1036
Northern Territory	2011	70-74	Never married	F	92
Northern Territory	2011	70-74	Never married	M	206
Northern Territory	2011	70-74	Separated	F	48
Northern Territory	2011	70-74	Separated	M	107
Northern Territory	2011	70-74	Widowed	F	489
Northern Territory	2011	70-74	Widowed	M	164
Northern Territory	2011	75-79	Divorced	F	80
Northern Territory	2011	75-79	Divorced	M	121
Northern Territory	2011	75-79	Married	F	289
Northern Territory	2011	75-79	Married	M	484
Northern Territory	2011	75-79	Never married	F	63
Northern Territory	2011	75-79	Never married	M	100
Northern Territory	2011	75-79	Separated	F	25
Northern Territory	2011	75-79	Separated	M	47
Northern Territory	2011	75-79	Widowed	F	398
Northern Territory	2011	75-79	Widowed	M	110
Northern Territory	2011	80-84	Divorced	F	52
Northern Territory	2011	80-84	Divorced	M	66
Northern Territory	2011	80-84	Married	F	121
Northern Territory	2011	80-84	Married	M	266
Northern Territory	2011	80-84	Never married	F	34
Northern Territory	2011	80-84	Never married	M	73
Northern Territory	2011	80-84	Separated	F	15
Northern Territory	2011	80-84	Separated	M	22
Northern Territory	2011	80-84	Widowed	F	357
Northern Territory	2011	80-84	Widowed	M	118
Northern Territory	2011	85+	Divorced	F	37
Northern Territory	2011	85+	Divorced	M	13
Northern Territory	2011	85+	Married	F	52
Northern Territory	2011	85+	Married	M	113
Northern Territory	2011	85+	Never married	F	23
Northern Territory	2011	85+	Never married	M	23
Northern Territory	2011	85+	Separated	F	5
Northern Territory	2011	85+	Separated	M	10
Northern Territory	2011	85+	Widowed	F	329
Northern Territory	2011	85+	Widowed	M	92
Northern Territory	2016	15-19	Divorced	F	7
Northern Territory	2016	15-19	Divorced	M	5
Northern Territory	2016	15-19	Married	F	390
Northern Territory	2016	15-19	Married	M	213
Northern Territory	2016	15-19	Never married	F	6185
Northern Territory	2016	15-19	Never married	M	7236
Northern Territory	2016	15-19	Separated	F	11
Northern Territory	2016	15-19	Separated	M	16
Northern Territory	2016	15-19	Widowed	F	7
Northern Territory	2016	15-19	Widowed	M	10
Northern Territory	2016	20-24	Divorced	F	28
Northern Territory	2016	20-24	Divorced	M	29
Northern Territory	2016	20-24	Married	F	1525
Northern Territory	2016	20-24	Married	M	1122
Northern Territory	2016	20-24	Never married	F	6145
Northern Territory	2016	20-24	Never married	M	7625
Northern Territory	2016	20-24	Separated	F	84
Northern Territory	2016	20-24	Separated	M	58
Northern Territory	2016	20-24	Widowed	F	14
Northern Territory	2016	20-24	Widowed	M	13
Northern Territory	2016	25-29	Divorced	F	129
Northern Territory	2016	25-29	Divorced	M	86
Northern Territory	2016	25-29	Married	F	3706
Northern Territory	2016	25-29	Married	M	3018
Northern Territory	2016	25-29	Never married	F	6499
Northern Territory	2016	25-29	Never married	M	7877
Northern Territory	2016	25-29	Separated	F	209
Northern Territory	2016	25-29	Separated	M	136
Northern Territory	2016	25-29	Widowed	F	33
Northern Territory	2016	25-29	Widowed	M	19
Northern Territory	2016	30-34	Divorced	F	329
Northern Territory	2016	30-34	Divorced	M	231
Northern Territory	2016	30-34	Married	F	5402
Northern Territory	2016	30-34	Married	M	5049
Northern Territory	2016	30-34	Never married	F	4376
Northern Territory	2016	30-34	Never married	M	5347
Northern Territory	2016	30-34	Separated	F	318
Northern Territory	2016	30-34	Separated	M	224
Northern Territory	2016	30-34	Widowed	F	41
Northern Territory	2016	30-34	Widowed	M	18
Northern Territory	2016	35-39	Divorced	F	484
Northern Territory	2016	35-39	Divorced	M	374
Northern Territory	2016	35-39	Married	F	5036
Northern Territory	2016	35-39	Married	M	5206
Northern Territory	2016	35-39	Never married	F	2832
Northern Territory	2016	35-39	Never married	M	3421
Northern Territory	2016	35-39	Separated	F	312
Northern Territory	2016	35-39	Separated	M	245
Northern Territory	2016	35-39	Widowed	F	78
Northern Territory	2016	35-39	Widowed	M	25
Northern Territory	2016	40-44	Divorced	F	590
Northern Territory	2016	40-44	Divorced	M	545
Northern Territory	2016	40-44	Married	F	4499
Northern Territory	2016	40-44	Married	M	4979
Northern Territory	2016	40-44	Never married	F	2469
Northern Territory	2016	40-44	Never married	M	2683
Northern Territory	2016	40-44	Separated	F	354
Northern Territory	2016	40-44	Separated	M	333
Northern Territory	2016	40-44	Widowed	F	118
Northern Territory	2016	40-44	Widowed	M	47
Northern Territory	2016	45-49	Divorced	F	894
Northern Territory	2016	45-49	Divorced	M	830
Northern Territory	2016	45-49	Married	F	4380
Northern Territory	2016	45-49	Married	M	4746
Northern Territory	2016	45-49	Never married	F	2004
Northern Territory	2016	45-49	Never married	M	2463
Northern Territory	2016	45-49	Separated	F	423
Northern Territory	2016	45-49	Separated	M	423
Northern Territory	2016	45-49	Widowed	F	214
Northern Territory	2016	45-49	Widowed	M	82
Northern Territory	2016	50-54	Divorced	F	1039
Northern Territory	2016	50-54	Divorced	M	1020
Northern Territory	2016	50-54	Married	F	3780
Northern Territory	2016	50-54	Married	M	4316
Northern Territory	2016	50-54	Never married	F	1537
Northern Territory	2016	50-54	Never married	M	1845
Northern Territory	2016	50-54	Separated	F	389
Northern Territory	2016	50-54	Separated	M	415
Northern Territory	2016	50-54	Widowed	F	410
Northern Territory	2016	50-54	Widowed	M	103
Northern Territory	2016	55-59	Divorced	F	1151
Northern Territory	2016	55-59	Divorced	M	1043
Northern Territory	2016	55-59	Married	F	3359
Northern Territory	2016	55-59	Married	M	3764
Northern Territory	2016	55-59	Never married	F	1012
Northern Territory	2016	55-59	Never married	M	1347
Northern Territory	2016	55-59	Separated	F	359
Northern Territory	2016	55-59	Separated	M	338
Northern Territory	2016	55-59	Widowed	F	404
Northern Territory	2016	55-59	Widowed	M	108
Northern Territory	2016	60-64	Divorced	F	904
Northern Territory	2016	60-64	Divorced	M	947
Northern Territory	2016	60-64	Married	F	2555
Northern Territory	2016	60-64	Married	M	3188
Northern Territory	2016	60-64	Never married	F	591
Northern Territory	2016	60-64	Never married	M	875
Northern Territory	2016	60-64	Separated	F	275
Northern Territory	2016	60-64	Separated	M	327
Northern Territory	2016	60-64	Widowed	F	579
Northern Territory	2016	60-64	Widowed	M	165
Northern Territory	2016	65-69	Divorced	F	652
Northern Territory	2016	65-69	Divorced	M	751
Northern Territory	2016	65-69	Married	F	1661
Northern Territory	2016	65-69	Married	M	2329
Northern Territory	2016	65-69	Never married	F	282
Northern Territory	2016	65-69	Never married	M	485
Northern Territory	2016	65-69	Separated	F	176
Northern Territory	2016	65-69	Separated	M	232
Northern Territory	2016	65-69	Widowed	F	594
Northern Territory	2016	65-69	Widowed	M	200
Northern Territory	2016	70-74	Divorced	F	347
Northern Territory	2016	70-74	Divorced	M	362
Northern Territory	2016	70-74	Married	F	900
Northern Territory	2016	70-74	Married	M	1342
Northern Territory	2016	70-74	Never married	F	148
Northern Territory	2016	70-74	Never married	M	274
Northern Territory	2016	70-74	Separated	F	77
Northern Territory	2016	70-74	Separated	M	166
Northern Territory	2016	70-74	Widowed	F	519
Northern Territory	2016	70-74	Widowed	M	169
Northern Territory	2016	75-79	Divorced	F	197
Northern Territory	2016	75-79	Divorced	M	213
Northern Territory	2016	75-79	Married	F	402
Northern Territory	2016	75-79	Married	M	747
Northern Territory	2016	75-79	Never married	F	73
Northern Territory	2016	75-79	Never married	M	126
Northern Territory	2016	75-79	Separated	F	27
Northern Territory	2016	75-79	Separated	M	72
Northern Territory	2016	75-79	Widowed	F	492
Northern Territory	2016	75-79	Widowed	M	164
Northern Territory	2016	80-84	Divorced	F	82
Northern Territory	2016	80-84	Divorced	M	80
Northern Territory	2016	80-84	Married	F	163
Northern Territory	2016	80-84	Married	M	300
Northern Territory	2016	80-84	Never married	F	41
Northern Territory	2016	80-84	Never married	M	64
Northern Territory	2016	80-84	Separated	F	10
Northern Territory	2016	80-84	Separated	M	11
Northern Territory	2016	80-84	Widowed	F	395
Northern Territory	2016	80-84	Widowed	M	114
Northern Territory	2016	85+	Divorced	F	58
Northern Territory	2016	85+	Divorced	M	39
Northern Territory	2016	85+	Married	F	81
Northern Territory	2016	85+	Married	M	165
Northern Territory	2016	85+	Never married	F	31
Northern Territory	2016	85+	Never married	M	47
Northern Territory	2016	85+	Separated	F	6
Northern Territory	2016	85+	Separated	M	12
Northern Territory	2016	85+	Widowed	F	366
Northern Territory	2016	85+	Widowed	M	128
Australian Capital Territory	2006	15-19	Divorced	F	5
Australian Capital Territory	2006	15-19	Divorced	M	3
Australian Capital Territory	2006	15-19	Married	F	46
Australian Capital Territory	2006	15-19	Married	M	17
Australian Capital Territory	2006	15-19	Never married	F	11316
Australian Capital Territory	2006	15-19	Never married	M	12182
Australian Capital Territory	2006	15-19	Separated	F	6
Australian Capital Territory	2006	15-19	Separated	M	4
Australian Capital Territory	2006	15-19	Widowed	F	3
Australian Capital Territory	2006	15-19	Widowed	M	0
Australian Capital Territory	2006	20-24	Divorced	F	31
Australian Capital Territory	2006	20-24	Divorced	M	13
Australian Capital Territory	2006	20-24	Married	F	939
Australian Capital Territory	2006	20-24	Married	M	455
Australian Capital Territory	2006	20-24	Never married	F	12418
Australian Capital Territory	2006	20-24	Never married	M	13623
Australian Capital Territory	2006	20-24	Separated	F	54
Australian Capital Territory	2006	20-24	Separated	M	32
Australian Capital Territory	2006	20-24	Widowed	F	13
Australian Capital Territory	2006	20-24	Widowed	M	10
Australian Capital Territory	2006	25-29	Divorced	F	219
Australian Capital Territory	2006	25-29	Divorced	M	142
Australian Capital Territory	2006	25-29	Married	F	4067
Australian Capital Territory	2006	25-29	Married	M	2774
Australian Capital Territory	2006	25-29	Never married	F	8214
Australian Capital Territory	2006	25-29	Never married	M	9475
Australian Capital Territory	2006	25-29	Separated	F	226
Australian Capital Territory	2006	25-29	Separated	M	102
Australian Capital Territory	2006	25-29	Widowed	F	19
Australian Capital Territory	2006	25-29	Widowed	M	4
Australian Capital Territory	2006	30-34	Divorced	F	719
Australian Capital Territory	2006	30-34	Divorced	M	392
Australian Capital Territory	2006	30-34	Married	F	7037
Australian Capital Territory	2006	30-34	Married	M	5983
Australian Capital Territory	2006	30-34	Never married	F	4561
Australian Capital Territory	2006	30-34	Never married	M	5665
Australian Capital Territory	2006	30-34	Separated	F	386
Australian Capital Territory	2006	30-34	Separated	M	270
Australian Capital Territory	2006	30-34	Widowed	F	28
Australian Capital Territory	2006	30-34	Widowed	M	16
Australian Capital Territory	2006	35-39	Divorced	F	1210
Australian Capital Territory	2006	35-39	Divorced	M	783
Australian Capital Territory	2006	35-39	Married	F	7801
Australian Capital Territory	2006	35-39	Married	M	7248
Australian Capital Territory	2006	35-39	Never married	F	2997
Australian Capital Territory	2006	35-39	Never married	M	3740
Australian Capital Territory	2006	35-39	Separated	F	521
Australian Capital Territory	2006	35-39	Separated	M	373
Australian Capital Territory	2006	35-39	Widowed	F	58
Australian Capital Territory	2006	35-39	Widowed	M	29
Australian Capital Territory	2006	40-44	Divorced	F	1639
Australian Capital Territory	2006	40-44	Divorced	M	1133
Australian Capital Territory	2006	40-44	Married	F	7970
Australian Capital Territory	2006	40-44	Married	M	7593
Australian Capital Territory	2006	40-44	Never married	F	2090
Australian Capital Territory	2006	40-44	Never married	M	2529
Australian Capital Territory	2006	40-44	Separated	F	619
Australian Capital Territory	2006	40-44	Separated	M	418
Australian Capital Territory	2006	40-44	Widowed	F	116
Australian Capital Territory	2006	40-44	Widowed	M	34
Australian Capital Territory	2006	45-49	Divorced	F	2036
Australian Capital Territory	2006	45-49	Divorced	M	1341
Australian Capital Territory	2006	45-49	Married	F	7961
Australian Capital Territory	2006	45-49	Married	M	7710
Australian Capital Territory	2006	45-49	Never married	F	1596
Australian Capital Territory	2006	45-49	Never married	M	1842
Australian Capital Territory	2006	45-49	Separated	F	672
Australian Capital Territory	2006	45-49	Separated	M	552
Australian Capital Territory	2006	45-49	Widowed	F	207
Australian Capital Territory	2006	45-49	Widowed	M	54
Australian Capital Territory	2006	50-54	Divorced	F	2110
Australian Capital Territory	2006	50-54	Divorced	M	1391
Australian Capital Territory	2006	50-54	Married	F	7466
Australian Capital Territory	2006	50-54	Married	M	7481
Australian Capital Territory	2006	50-54	Never married	F	944
Australian Capital Territory	2006	50-54	Never married	M	1171
Australian Capital Territory	2006	50-54	Separated	F	586
Australian Capital Territory	2006	50-54	Separated	M	475
Australian Capital Territory	2006	50-54	Widowed	F	313
