SA4_CODE_2016,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,Age_grp_85ov_C16_M,Age_grp_85ov_C16_F,Age_grp_85ov_C16_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P
511,56537,52785,109327,62950,57415,120365,61391,57170,118563,4209,4049,8262,4640,4437,9078,4222,3996,8222,9014,8649,17664,8803,8594,17394,8304,8000,16304,3721,3550,7270,4006,3692,7691,3697,3477,7176,3461,3195,6657,4090,3630,7715,3530,3161,6690,7756,7577,15330,8941,8034,16977,8604,8143,16752,9081,8486,17566,9558,8585,18150,8127,7770,15898,8122,7230,15356,9320,8188,17513,9112,8181,17286,5989,4969,10966,7262,6194,13452,7876,7015,14886,3332,2903,6232,4091,3495,7584,5145,4438,9587,1544,1603,3142,1838,1868,3713,2163,2201,4364,304,581,880,407,692,1097,612,795,1411,696,678,1373,786,761,1544,700,841,1544,5117,5380,10497,5654,6063,11718,5666,5927,11597,59,45,111,74,66,137,57,37,95,65,68,139,64,79,138,91,83,171,5245,5499,10745,5788,6204,11995,5815,6044,11862,43348,41042,84383,46221,43355,89583,44087,41173,85264,7596,7026,14624,10640,9527,20166,10019,9971,19990,48363,45518,93873,52322,48675,101001,49212,46243,95453,2944,3020,5958,4473,4538,9003,5130,5401,10526,47406,45002,92408,50599,47579,98179,49057,46340,95397
597,314,26,339,381,33,417,408,26,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,4,0,4,0,0,0,35,0,38,30,5,37,17,3,20,93,9,107,143,13,150,124,6,127,96,3,105,100,4,104,120,3,127,58,3,63,68,3,69,94,8,105,13,0,18,32,0,33,43,7,43,0,0,0,4,3,6,8,0,8,0,0,0,3,0,7,3,0,3,0,0,0,0,0,0,3,0,3,262,118,376,434,25,459,359,102,465,8,0,8,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,5,0,5,10,0,10,179,17,200,214,23,239,177,16,193,105,12,114,110,9,112,164,9,168,255,22,281,282,25,311,288,14,309,27,3,27,37,7,39,51,3,53,246,21,263,260,26,285,250,20,272
599,3442,2541,5986,4285,3010,7299,3532,2415,5950,99,111,216,125,134,260,81,79,161,134,134,271,179,167,342,120,120,237,120,102,226,119,111,231,84,65,151,353,273,629,335,274,611,254,242,503,771,471,1240,920,629,1548,773,534,1306,602,334,930,730,413,1144,606,305,910,505,420,921,678,411,1095,638,325,957,551,498,1046,726,613,1336,540,442,977,271,165,434,388,219,608,375,254,633,37,21,57,65,33,98,58,37,98,4,12,12,9,6,19,12,11,23,0,0,0,0,0,0,0,0,0,119,94,212,240,185,424,324,237,563,0,3,3,9,3,12,6,6,11,0,8,11,12,7,15,7,3,12,116,104,220,260,190,454,341,247,587,2055,1566,3622,2433,1804,4239,2138,1378,3512,935,719,1651,1327,962,2285,851,634,1484,2752,2088,4837,3047,2288,5334,2258,1559,3819,255,204,460,380,317,698,305,281,585,2441,1882,4326,2639,2012,4655,2133,1447,3584
601,97699,103858,201557,102881,108776,211655,107930,114422,222356,6340,5836,12171,6948,6617,13569,6666,6338,12995,13548,12868,26414,13535,12670,26201,13936,13158,27099,7329,7103,14433,7014,6763,13784,6880,6684,13565,7017,6989,14002,7326,7220,14547,7088,6952,14042,11649,12484,24140,12692,13304,25998,13947,14541,28485,13522,14675,28197,13437,14612,28053,13171,14411,27577,14267,15304,29568,14407,15587,29992,14285,15312,29598,11353,11882,23239,13117,13866,26989,14085,15358,29440,6941,7797,14741,8233,8998,17234,10584,11598,22183,4590,6275,10868,4648,6093,10735,5388,6703,12093,1150,2639,3786,1516,3037,4551,1906,3368,5275,420,508,925,486,612,1097,687,917,1607,2528,2496,5027,2977,3134,6108,3817,3898,7715,268,250,523,241,259,496,231,222,451,103,140,246,141,148,290,178,193,367,2899,2890,5788,3356,3538,6895,4225,4309,8534,79550,85059,164608,84242,89520,173766,86306,91182,177488,11852,12255,24111,13657,14303,27953,14735,15934,30671,87557,93722,181279,91731,97621,189360,93339,99040,192382,4851,5338,10184,6539,7072,13617,7984,9009,16993,87441,93844,181282,92221,98589,190805,95080,101548,196624
602,65567,68364,133930,67270,70291,137556,68765,71716,140484,4029,3926,7955,4385,4113,8492,3954,3718,7679,9697,9137,18835,8830,8570,17397,8525,8265,16789,4711,4440,9149,4939,4601,9538,4563,4235,8806,4048,4052,8096,4068,3994,8057,4512,4144,8661,7185,7747,14928,7040,7647,14688,7318,7715,15036,9042,9643,18685,8451,9335,17783,7536,8353,15890,9559,9867,19428,9630,10079,19712,9373,9962,19336,8271,8286,16556,9314,9434,18753,9741,10309,20046,5187,5484,10673,6275,6545,12817,8165,8366,16533,3069,4101,7169,3322,4039,7364,3852,4497,8353,773,1678,2454,1025,1935,2953,1230,2141,3369,220,245,463,283,294,572,329,336,663,1522,1616,3134,1788,1912,3698,2053,2185,4243,112,124,237,97,102,195,110,103,218,58,54,113,52,69,116,63,91,153,1691,1794,3482,1930,2086,4017,2230,2373,4605,54723,57354,112079,56439,59327,115764,55273,57628,112902,6746,6905,13656,7660,7936,15592,7974,8361,16335,60602,63378,123980,62202,65246,127448,60761,63453,124207,1906,2022,3927,2555,2749,5304,3240,3372,6612,59443,62296,121743,61232,64313,125547,60816,63587,124402
603,17415,16487,33897,18312,17485,35797,18953,18169,37119,1139,996,2142,1082,1043,2130,868,901,1768,2433,2294,4726,2442,2272,4713,2331,2126,4455,1059,928,1991,1006,869,1873,1037,902,1944,718,659,1379,701,607,1314,728,646,1371,1607,1702,3308,1514,1673,3187,1561,1604,3163,2405,2439,4848,2386,2408,4791,1998,2107,4106,2810,2727,5536,2852,2793,5642,2742,2794,5540,2809,2474,5281,3071,2980,6054,3369,3213,6583,1603,1322,2926,2206,1792,3998,2875,2555,5437,696,670,1369,870,759,1624,1159,999,2152,129,257,387,193,292,480,271,326,600,56,67,125,57,93,152,116,126,233,886,893,1781,996,971,1973,1147,1202,2347,76,83,155,57,74,135,51,53,108,41,25,70,44,36,81,42,40,85,1001,1007,2007,1100,1088,2183,1247,1292,2541,14355,13696,28046,15237,14584,29823,14919,14248,29168,1848,1768,3616,2169,2094,4260,2270,2204,4477,16172,15463,31638,17152,16429,33578,17115,16305,33425,304,311,618,385,460,844,447,531,976,15718,15016,30739,16713,16034,32748,16930,16182,33106
604,52164,53962,106131,53508,55640,109153,53261,55766,109024,3276,3071,6352,3582,3365,6954,3025,2959,5985,7900,7429,15330,7282,7032,14310,6881,6480,13359,3732,3458,7183,3835,3556,7395,3446,3258,6699,2648,2713,5361,2763,2784,5550,2898,2793,5691,5490,5955,11446,5342,5838,11178,5375,5770,11138,7297,7716,15013,6731,7318,14043,5797,6304,12096,7585,7780,15365,7841,8193,16034,7412,8011,15425,6663,6723,13386,7339,7516,14858,7818,8142,15963,4466,4607,9070,5317,5308,10625,6398,6732,13134,2489,3240,5734,2690,3253,5947,3271,3728,6993,626,1264,1889,784,1474,2258,942,1587,2522,124,133,258,172,171,345,215,200,420,2422,2478,4900,2901,2986,5883,3535,3676,7213,165,178,342,176,166,343,177,167,347,102,105,207,107,124,227,130,150,283,2689,2758,5447,3184,3272,6452,3840,3996,7839,44818,46377,91197,46013,47996,94008,44622,46601,91220,4418,4583,9009,4714,4917,9633,4606,4997,9601,49327,51097,100417,50359,52416,102772,48718,50946,99663,887,1012,1899,1036,1271,2303,1183,1453,2640,48038,49845,97881,49155,51334,100489,48320,50680,98993
697,78,10,89,82,36,113,49,21,68,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,6,6,4,8,19,3,18,16,10,27,15,3,23,31,4,32,20,10,21,5,0,5,15,4,23,22,3,21,10,3,15,10,0,10,13,4,16,8,4,12,0,0,0,4,3,8,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,31,21,8,26,34,9,43,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,56,13,64,55,26,85,28,16,49,20,6,20,17,5,19,15,3,18,62,10,73,66,29,101,37,18,60,4,0,4,4,0,7,9,0,10,60,15,72,63,28,92,34,19,51
699,460,413,872,613,460,1072,524,393,912,21,24,48,22,21,40,27,20,40,31,26,62,28,30,58,16,22,36,30,27,65,44,52,92,34,33,62,54,41,94,59,43,103,56,29,90,105,90,196,133,71,203,120,69,183,72,47,119,103,56,163,93,54,147,63,58,120,87,64,155,77,59,135,50,59,106,89,72,156,52,56,113,21,19,41,41,35,75,48,38,84,8,6,16,9,12,23,8,5,12,3,10,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,21,44,58,16,74,34,22,54,0,0,6,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,26,23,51,59,15,75,34,22,55,341,325,659,468,347,821,376,286,659,75,60,130,95,83,183,72,66,139,402,374,769,475,387,855,378,300,680,18,24,40,38,38,77,31,31,67,371,356,726,450,374,821,363,301,666
701,55086,50909,105992,62895,57687,120586,71889,64939,136828,4062,3940,8000,4618,4285,8904,5137,5018,10155,8207,7712,15917,8334,8141,16473,8931,8444,17377,3865,3433,7300,4331,3691,8028,4039,3560,7600,4214,3709,7921,5296,4167,9458,5198,4355,9555,8923,8819,17741,10804,10254,21056,14046,12810,26858,9118,8733,17856,9970,9578,19548,11472,10315,21789,7964,7490,15458,8746,8253,17003,10094,8858,18951,5680,4497,10180,6719,5764,12488,7434,6612,14042,2170,1626,3796,2967,2398,5364,4021,3393,7413,757,751,1505,949,888,1834,1246,1226,2470,122,199,323,165,258,423,273,356,626,1303,1340,2646,1217,1287,2505,3047,1789,4838,4322,4620,8946,4900,4877,9775,5448,5080,10533,235,205,440,258,225,479,278,235,509,419,455,875,414,429,846,466,459,923,4976,5281,10259,5569,5527,11099,6186,5771,11960,39027,35952,74985,42406,38938,81343,45391,40447,85840,9665,9726,19390,13110,13021,26132,17484,17493,34979,42122,39280,81406,45316,42304,87619,48748,44199,92942,6431,6798,13225,9245,9754,19002,13639,14079,27712,45332,42669,87997,48948,46127,95073,53998,49721,103721
702,43170,41743,84910,45506,43870,89374,45287,44157,89443,4018,3786,7808,4180,3972,8150,3829,3572,7398,8127,7588,15710,8023,7443,15464,7481,6863,14346,3565,3372,6933,3503,3256,6761,3420,3023,6446,3404,3578,6984,3601,3616,7222,3544,3357,6905,6755,7178,13934,7526,7575,15100,7695,7988,15691,6661,6402,13070,6634,6732,13361,6143,6283,12427,5484,5210,10698,5743,5542,11287,5881,6009,11887,3430,2858,6290,4136,3682,7818,4439,4366,8810,1223,1140,2356,1615,1354,2976,2119,1852,3969,396,451,848,454,528,981,624,639,1266,96,178,267,84,179,267,116,192,310,1907,1989,3897,1663,1883,3549,1987,2085,4066,20962,21658,42615,21947,22721,44670,22060,22533,44595,99,68,171,103,81,186,117,109,226,225,222,448,335,354,688,373,391,764,21285,21947,43235,22382,23157,45540,22547,23040,45590,36308,35542,71849,38238,37207,75445,35530,34767,70296,3426,3340,6767,4259,4298,8558,4913,5057,9970,22783,21565,44341,22794,21097,43893,19714,18588,38304,15260,16096,31349,18110,19351,37462,19154,20193,39350,37500,37144,74644,39526,39027,78552,37382,37091,74478
797,78,17,94,90,19,107,61,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,4,0,3,0,0,0,32,12,44,17,0,18,4,0,3,21,3,23,33,7,37,23,3,30,16,0,21,20,0,22,16,0,19,7,0,7,14,3,15,11,0,9,4,0,3,10,0,7,3,0,3,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,60,57,122,80,27,107,63,10,75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,51,15,64,55,9,65,10,7,16,16,0,20,25,3,30,47,3,53,50,15,67,67,11,78,16,10,27,18,0,14,18,5,18,37,3,37,56,15,72,65,13,78,11,7,21
799,1043,863,1901,1017,850,1870,1332,1157,2489,42,23,57,28,31,66,45,34,81,65,46,113,41,43,81,48,76,123,29,19,44,9,24,34,16,17,32,76,62,144,65,69,141,98,85,183,182,171,357,197,167,364,219,239,457,123,90,216,143,84,233,215,180,396,161,153,318,133,136,269,257,203,461,256,219,477,242,198,440,229,212,438,95,69,166,135,85,219,174,105,278,8,6,11,12,7,22,20,10,38,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,50,137,78,55,127,381,297,683,0,0,0,0,0,0,5,4,11,15,9,27,3,0,3,4,3,7,108,61,165,83,50,134,394,305,696,712,558,1275,636,534,1167,750,630,1379,181,182,361,225,229,455,191,209,402,797,673,1470,758,671,1429,720,642,1364,64,57,125,109,90,198,234,218,455,790,636,1426,756,619,1372,945,813,1750
801,159282,164043,323325,176414,180170,356586,195432,201425,396857,10282,9794,20077,12373,11439,23815,13892,12889,26782,21206,20539,41744,21808,20663,42468,24610,23055,47659,12175,11346,23522,12327,11606,23936,12350,12124,24468,14068,13383,27452,15600,15066,30664,15829,15525,31354,24736,25411,50150,28917,29178,58091,32368,33639,66008,23825,24976,48804,26086,26735,52818,28875,29423,58298,22075,23865,45940,23240,24689,47928,24959,25955,50915,16833,17281,34114,18804,19912,38719,19870,21558,41426,8228,9000,17229,10409,11235,21645,13929,15503,29428,4700,6150,10854,5190,6472,11660,6436,7913,14352,1159,2286,3447,1658,3174,4831,2316,3839,6155,1400,1517,2919,1746,1910,3656,2095,2780,4874,1780,1799,3577,2461,2371,4829,3075,3036,6107,87,80,168,95,86,187,88,92,183,54,52,104,76,58,137,91,93,184,1917,1928,3850,2639,2519,5155,3250,3220,6476,116326,119650,235979,126214,128406,254624,133811,135878,269693,34019,36179,70201,41723,44443,86163,50552,54483,105039,128964,132949,261913,137351,140216,277564,142856,145783,288639,22618,24437,47049,31012,33558,64573,41447,45140,86585,142254,147329,289578,154549,158717,313264,165442,170137,335575
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,371,337,709,328,305,630,312,228,538,27,22,45,11,21,28,5,6,12,25,35,62,17,15,30,10,12,22,32,31,64,30,29,59,16,20,35,68,58,130,38,46,86,36,42,79,84,72,155,83,69,154,63,44,108,67,49,116,60,50,109,67,40,107,34,31,60,37,38,79,43,26,68,27,19,47,33,24,61,38,34,78,5,5,15,12,8,18,15,9,24,8,10,20,0,4,0,5,4,8,0,3,3,3,4,7,0,3,3,0,0,0,0,0,0,0,0,0,16,14,28,15,15,26,13,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,29,20,15,26,15,12,33,251,227,481,222,211,435,209,144,351,84,77,163,76,78,160,58,65,130,277,260,536,242,232,475,190,160,355,58,56,117,43,54,97,42,41,82,292,272,563,239,245,489,208,166,372
901,1237,1053,2290,1958,1043,3004,2432,2090,4523,72,86,154,79,66,142,141,126,261,201,194,396,182,179,359,281,266,543,66,56,120,107,51,164,101,107,205,74,67,145,195,64,265,134,63,199,149,133,281,581,141,716,329,240,566,216,197,412,276,172,444,345,290,633,201,181,375,237,181,418,371,332,707,183,89,274,207,126,341,359,340,701,73,36,103,78,45,120,255,210,463,5,12,16,11,18,32,95,91,182,10,4,11,5,0,3,28,29,51,53,20,73,17,22,41,62,55,117,110,106,210,117,121,236,100,110,212,7,6,12,5,0,8,4,3,13,0,0,0,0,0,4,0,0,3,116,111,225,120,126,246,110,115,226,770,699,1463,778,679,1452,1300,1202,2504,363,306,663,958,298,1255,822,632,1452,536,426,955,517,402,920,871,812,1688,599,592,1198,638,583,1224,1055,1062,2118,963,842,1811,979,824,1801,1692,1570,3264
997,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
999,22,4,25,7,19,26,21,28,55,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,3,3,13,0,13,4,0,8,6,4,10,7,0,6,0,8,7,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,6,8,3,4,9,3,0,3,0,3,0,3,4,11,0,0,0,0,0,0,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,16,3,13,19,14,15,24,4,0,5,3,7,5,9,17,22,9,4,16,4,16,21,20,21,40,0,0,3,3,0,3,5,10,10,15,0,18,4,16,27,16,19,39
