SA3_NAME16	Year	LabourForceStatus	Sex	adults
Lower Hunter	2006	Unemployed (looking for work)	F	1080
Lower Hunter	2006	Unemployed (looking for work)	M	1232
Lower Hunter	2011		F	1497
Lower Hunter	2011		M	1661
Lower Hunter	2011	Employed (away from work)	F	1172
Lower Hunter	2011	Employed (away from work)	M	1351
Lower Hunter	2011	Employed (full-time)	F	6690
Lower Hunter	2011	Employed (full-time)	M	15956
Lower Hunter	2011	Employed (part-time)	F	8025
Lower Hunter	2011	Employed (part-time)	M	2879
Lower Hunter	2011	Not in the labour force	F	13935
Lower Hunter	2011	Not in the labour force	M	9336
Lower Hunter	2011	Unemployed (looking for work)	F	982
Lower Hunter	2011	Unemployed (looking for work)	M	1033
Lower Hunter	2016		F	2564
Lower Hunter	2016		M	2441
Lower Hunter	2016	Employed (away from work)	F	1102
Lower Hunter	2016	Employed (away from work)	M	1086
Lower Hunter	2016	Employed (full-time)	F	6991
Lower Hunter	2016	Employed (full-time)	M	14909
Lower Hunter	2016	Employed (part-time)	F	8647
Lower Hunter	2016	Employed (part-time)	M	3680
Lower Hunter	2016	Not in the labour force	F	14307
Lower Hunter	2016	Not in the labour force	M	11034
Lower Hunter	2016	Unemployed (looking for work)	F	1375
Lower Hunter	2016	Unemployed (looking for work)	M	1611
Maitland	2006		F	1052
Maitland	2006		M	1078
Maitland	2006	Employed (away from work)	F	773
Maitland	2006	Employed (away from work)	M	860
Maitland	2006	Employed (full-time)	F	5021
Maitland	2006	Employed (full-time)	M	11191
Maitland	2006	Employed (part-time)	F	5933
Maitland	2006	Employed (part-time)	M	2142
Maitland	2006	Not in the labour force	F	9647
Maitland	2006	Not in the labour force	M	5635
Maitland	2006	Unemployed (looking for work)	F	871
Maitland	2006	Unemployed (looking for work)	M	900
Maitland	2011		F	1043
Maitland	2011		M	1146
Maitland	2011	Employed (away from work)	F	914
Maitland	2011	Employed (away from work)	M	897
Maitland	2011	Employed (full-time)	F	6066
Maitland	2011	Employed (full-time)	M	12916
Maitland	2011	Employed (part-time)	F	6708
Maitland	2011	Employed (part-time)	M	2466
Maitland	2011	Not in the labour force	F	10416
Maitland	2011	Not in the labour force	M	6059
Maitland	2011	Unemployed (looking for work)	F	774
Maitland	2011	Unemployed (looking for work)	M	752
Maitland	2016		F	1479
Maitland	2016		M	1477
Maitland	2016	Employed (away from work)	F	959
Maitland	2016	Employed (away from work)	M	759
Maitland	2016	Employed (full-time)	F	7239
Maitland	2016	Employed (full-time)	M	13539
Maitland	2016	Employed (part-time)	F	7893
Maitland	2016	Employed (part-time)	M	3184
Maitland	2016	Not in the labour force	F	11271
Maitland	2016	Not in the labour force	M	7569
Maitland	2016	Unemployed (looking for work)	F	1248
Maitland	2016	Unemployed (looking for work)	M	1303
Port Stephens	2006		F	1400
Port Stephens	2006		M	1359
Port Stephens	2006	Employed (away from work)	F	781
Port Stephens	2006	Employed (away from work)	M	883
Port Stephens	2006	Employed (full-time)	F	4477
Port Stephens	2006	Employed (full-time)	M	9950
Port Stephens	2006	Employed (part-time)	F	5813
Port Stephens	2006	Employed (part-time)	M	2572
Port Stephens	2006	Not in the labour force	F	12134
Port Stephens	2006	Not in the labour force	M	8551
Port Stephens	2006	Unemployed (looking for work)	F	903
Port Stephens	2006	Unemployed (looking for work)	M	969
Port Stephens	2011		F	1470
Port Stephens	2011		M	1574
Port Stephens	2011	Employed (away from work)	F	892
Port Stephens	2011	Employed (away from work)	M	923
Port Stephens	2011	Employed (full-time)	F	5204
Port Stephens	2011	Employed (full-time)	M	11017
Port Stephens	2011	Employed (part-time)	F	6476
Port Stephens	2011	Employed (part-time)	M	2804
Port Stephens	2011	Not in the labour force	F	12989
Port Stephens	2011	Not in the labour force	M	9341
Port Stephens	2011	Unemployed (looking for work)	F	873
Port Stephens	2011	Unemployed (looking for work)	M	944
Port Stephens	2016		F	2139
Port Stephens	2016		M	2205
Port Stephens	2016	Employed (away from work)	F	857
Port Stephens	2016	Employed (away from work)	M	831
Port Stephens	2016	Employed (full-time)	F	5333
Port Stephens	2016	Employed (full-time)	M	10659
Port Stephens	2016	Employed (part-time)	F	7047
Port Stephens	2016	Employed (part-time)	M	3230
Port Stephens	2016	Not in the labour force	F	13607
Port Stephens	2016	Not in the labour force	M	10701
Port Stephens	2016	Unemployed (looking for work)	F	1023
Port Stephens	2016	Unemployed (looking for work)	M	1182
Upper Hunter	2006		F	547
Upper Hunter	2006		M	600
Upper Hunter	2006	Employed (away from work)	F	340
Upper Hunter	2006	Employed (away from work)	M	455
Upper Hunter	2006	Employed (full-time)	F	2497
Upper Hunter	2006	Employed (full-time)	M	6085
Upper Hunter	2006	Employed (part-time)	F	2609
Upper Hunter	2006	Employed (part-time)	M	936
Upper Hunter	2006	Not in the labour force	F	4406
Upper Hunter	2006	Not in the labour force	M	2736
Upper Hunter	2006	Unemployed (looking for work)	F	343
Upper Hunter	2006	Unemployed (looking for work)	M	332
Upper Hunter	2011		F	633
Upper Hunter	2011		M	688
Upper Hunter	2011	Employed (away from work)	F	412
Upper Hunter	2011	Employed (away from work)	M	520
Upper Hunter	2011	Employed (full-time)	F	2842
Upper Hunter	2011	Employed (full-time)	M	6422
Upper Hunter	2011	Employed (part-time)	F	2782
Upper Hunter	2011	Employed (part-time)	M	949
Upper Hunter	2011	Not in the labour force	F	4347
Upper Hunter	2011	Not in the labour force	M	2825
Upper Hunter	2011	Unemployed (looking for work)	F	311
Upper Hunter	2011	Unemployed (looking for work)	M	309
Upper Hunter	2016		F	934
Upper Hunter	2016		M	944
Upper Hunter	2016	Employed (away from work)	F	381
Upper Hunter	2016	Employed (away from work)	M	406
Upper Hunter	2016	Employed (full-time)	F	2767
Upper Hunter	2016	Employed (full-time)	M	5549
Upper Hunter	2016	Employed (part-time)	F	2725
Upper Hunter	2016	Employed (part-time)	M	1203
Upper Hunter	2016	Not in the labour force	F	4553
Upper Hunter	2016	Not in the labour force	M	3290
Upper Hunter	2016	Unemployed (looking for work)	F	429
Upper Hunter	2016	Unemployed (looking for work)	M	486
Dapto - Port Kembla	2006		F	1696
Dapto - Port Kembla	2006		M	1607
Dapto - Port Kembla	2006	Employed (away from work)	F	865
Dapto - Port Kembla	2006	Employed (away from work)	M	1127
Dapto - Port Kembla	2006	Employed (full-time)	F	5350
Dapto - Port Kembla	2006	Employed (full-time)	M	11834
Dapto - Port Kembla	2006	Employed (part-time)	F	6004
Dapto - Port Kembla	2006	Employed (part-time)	M	2481
Dapto - Port Kembla	2006	Not in the labour force	F	13707
Dapto - Port Kembla	2006	Not in the labour force	M	8987
Dapto - Port Kembla	2006	Unemployed (looking for work)	F	1083
Dapto - Port Kembla	2006	Unemployed (looking for work)	M	1430
Dapto - Port Kembla	2011		F	1315
Dapto - Port Kembla	2011		M	1346
Dapto - Port Kembla	2011	Employed (away from work)	F	964
Dapto - Port Kembla	2011	Employed (away from work)	M	1071
Dapto - Port Kembla	2011	Employed (full-time)	F	5548
Dapto - Port Kembla	2011	Employed (full-time)	M	12110
Dapto - Port Kembla	2011	Employed (part-time)	F	6607
Dapto - Port Kembla	2011	Employed (part-time)	M	2676
Dapto - Port Kembla	2011	Not in the labour force	F	14066
Dapto - Port Kembla	2011	Not in the labour force	M	9701
Dapto - Port Kembla	2011	Unemployed (looking for work)	F	1014
Dapto - Port Kembla	2011	Unemployed (looking for work)	M	1289
Dapto - Port Kembla	2016		F	1605
Dapto - Port Kembla	2016		M	1555
Dapto - Port Kembla	2016	Employed (away from work)	F	909
Dapto - Port Kembla	2016	Employed (away from work)	M	829
Dapto - Port Kembla	2016	Employed (full-time)	F	6312
Dapto - Port Kembla	2016	Employed (full-time)	M	12144
Dapto - Port Kembla	2016	Employed (part-time)	F	7255
Dapto - Port Kembla	2016	Employed (part-time)	M	3185
Dapto - Port Kembla	2016	Not in the labour force	F	14117
Dapto - Port Kembla	2016	Not in the labour force	M	10489
Dapto - Port Kembla	2016	Unemployed (looking for work)	F	1152
Dapto - Port Kembla	2016	Unemployed (looking for work)	M	1394
Illawarra Catchment Reserve	2006		F	0
Illawarra Catchment Reserve	2006		M	0
Illawarra Catchment Reserve	2006	Employed (away from work)	F	0
Illawarra Catchment Reserve	2006	Employed (away from work)	M	0
Illawarra Catchment Reserve	2006	Employed (full-time)	F	0
Illawarra Catchment Reserve	2006	Employed (full-time)	M	0
Illawarra Catchment Reserve	2006	Employed (part-time)	F	0
Illawarra Catchment Reserve	2006	Employed (part-time)	M	0
Illawarra Catchment Reserve	2006	Not in the labour force	F	0
Illawarra Catchment Reserve	2006	Not in the labour force	M	0
Illawarra Catchment Reserve	2006	Unemployed (looking for work)	F	0
Illawarra Catchment Reserve	2006	Unemployed (looking for work)	M	0
Illawarra Catchment Reserve	2011		F	3
Illawarra Catchment Reserve	2011		M	3
Illawarra Catchment Reserve	2011	Employed (away from work)	F	0
Illawarra Catchment Reserve	2011	Employed (away from work)	M	0
Illawarra Catchment Reserve	2011	Employed (full-time)	F	0
Illawarra Catchment Reserve	2011	Employed (full-time)	M	3
Illawarra Catchment Reserve	2011	Employed (part-time)	F	0
Illawarra Catchment Reserve	2011	Employed (part-time)	M	0
Illawarra Catchment Reserve	2011	Not in the labour force	F	0
Illawarra Catchment Reserve	2011	Not in the labour force	M	0
Illawarra Catchment Reserve	2011	Unemployed (looking for work)	F	0
Illawarra Catchment Reserve	2011	Unemployed (looking for work)	M	0
Illawarra Catchment Reserve	2016		F	3
Illawarra Catchment Reserve	2016		M	4
Illawarra Catchment Reserve	2016	Employed (away from work)	F	0
Illawarra Catchment Reserve	2016	Employed (away from work)	M	0
Illawarra Catchment Reserve	2016	Employed (full-time)	F	0
Illawarra Catchment Reserve	2016	Employed (full-time)	M	0
Illawarra Catchment Reserve	2016	Employed (part-time)	F	0
Illawarra Catchment Reserve	2016	Employed (part-time)	M	0
Illawarra Catchment Reserve	2016	Not in the labour force	F	0
Illawarra Catchment Reserve	2016	Not in the labour force	M	0
Illawarra Catchment Reserve	2016	Unemployed (looking for work)	F	0
Illawarra Catchment Reserve	2016	Unemployed (looking for work)	M	0
Kiama - Shellharbour	2006		F	1523
Kiama - Shellharbour	2006		M	1512
Kiama - Shellharbour	2006	Employed (away from work)	F	1058
Kiama - Shellharbour	2006	Employed (away from work)	M	1305
Kiama - Shellharbour	2006	Employed (full-time)	F	6216
Kiama - Shellharbour	2006	Employed (full-time)	M	14092
Kiama - Shellharbour	2006	Employed (part-time)	F	7906
Kiama - Shellharbour	2006	Employed (part-time)	M	3004
Kiama - Shellharbour	2006	Not in the labour force	F	14050
Kiama - Shellharbour	2006	Not in the labour force	M	8791
Kiama - Shellharbour	2006	Unemployed (looking for work)	F	1137
Kiama - Shellharbour	2006	Unemployed (looking for work)	M	1276
Kiama - Shellharbour	2011		F	1231
Kiama - Shellharbour	2011		M	1312
Kiama - Shellharbour	2011	Employed (away from work)	F	1242
Kiama - Shellharbour	2011	Employed (away from work)	M	1284
Kiama - Shellharbour	2011	Employed (full-time)	F	7056
Kiama - Shellharbour	2011	Employed (full-time)	M	14946
Kiama - Shellharbour	2011	Employed (part-time)	F	8607
Kiama - Shellharbour	2011	Employed (part-time)	M	3427
Kiama - Shellharbour	2011	Not in the labour force	F	15016
Kiama - Shellharbour	2011	Not in the labour force	M	9942
Kiama - Shellharbour	2011	Unemployed (looking for work)	F	1161
Kiama - Shellharbour	2011	Unemployed (looking for work)	M	1239
Kiama - Shellharbour	2016		F	2199
Kiama - Shellharbour	2016		M	2002
Kiama - Shellharbour	2016	Employed (away from work)	F	1148
Kiama - Shellharbour	2016	Employed (away from work)	M	1017
Kiama - Shellharbour	2016	Employed (full-time)	F	7678
Kiama - Shellharbour	2016	Employed (full-time)	M	15347
Kiama - Shellharbour	2016	Employed (part-time)	F	9853
Kiama - Shellharbour	2016	Employed (part-time)	M	4016
Kiama - Shellharbour	2016	Not in the labour force	F	15423
Kiama - Shellharbour	2016	Not in the labour force	M	11315
Kiama - Shellharbour	2016	Unemployed (looking for work)	F	1255
Kiama - Shellharbour	2016	Unemployed (looking for work)	M	1376
Wollongong	2006		F	2603
Wollongong	2006		M	2716
Wollongong	2006	Employed (away from work)	F	1568
Wollongong	2006	Employed (away from work)	M	1647
Wollongong	2006	Employed (full-time)	F	10264
Wollongong	2006	Employed (full-time)	M	20119
Wollongong	2006	Employed (part-time)	F	11048
Wollongong	2006	Employed (part-time)	M	4975
Wollongong	2006	Not in the labour force	F	20035
Wollongong	2006	Not in the labour force	M	13855
Wollongong	2006	Unemployed (looking for work)	F	1663
Wollongong	2006	Unemployed (looking for work)	M	2089
Wollongong	2011		F	2171
Wollongong	2011		M	2569
Wollongong	2011	Employed (away from work)	F	1824
Wollongong	2011	Employed (away from work)	M	1687
Wollongong	2011	Employed (full-time)	F	11178
Wollongong	2011	Employed (full-time)	M	21049
Wollongong	2011	Employed (part-time)	F	12489
Wollongong	2011	Employed (part-time)	M	5663
Wollongong	2011	Not in the labour force	F	20930
Wollongong	2011	Not in the labour force	M	15600
Wollongong	2011	Unemployed (looking for work)	F	1712
Wollongong	2011	Unemployed (looking for work)	M	2183
Wollongong	2016		F	2839
Wollongong	2016		M	2871
Wollongong	2016	Employed (away from work)	F	1627
Wollongong	2016	Employed (away from work)	M	1393
Wollongong	2016	Employed (full-time)	F	12355
Wollongong	2016	Employed (full-time)	M	21642
Wollongong	2016	Employed (part-time)	F	13871
Wollongong	2016	Employed (part-time)	M	6757
Wollongong	2016	Not in the labour force	F	21335
Wollongong	2016	Not in the labour force	M	17240
Wollongong	2016	Unemployed (looking for work)	F	1896
Wollongong	2016	Unemployed (looking for work)	M	2320
Great Lakes	2006		F	734
Great Lakes	2006		M	671
Great Lakes	2006	Employed (away from work)	F	316
Great Lakes	2006	Employed (away from work)	M	353
Great Lakes	2006	Employed (full-time)	F	1621
Great Lakes	2006	Employed (full-time)	M	3451
Great Lakes	2006	Employed (part-time)	F	2499
Great Lakes	2006	Employed (part-time)	M	1220
Great Lakes	2006	Not in the labour force	F	6741
Great Lakes	2006	Not in the labour force	M	5384
Great Lakes	2006	Unemployed (looking for work)	F	403
Great Lakes	2006	Unemployed (looking for work)	M	587
Great Lakes	2011		F	817
Great Lakes	2011		M	786
Great Lakes	2011	Employed (away from work)	F	344
Great Lakes	2011	Employed (away from work)	M	346
Great Lakes	2011	Employed (full-time)	F	1719
Great Lakes	2011	Employed (full-time)	M	3330
Great Lakes	2011	Employed (part-time)	F	2652
Great Lakes	2011	Employed (part-time)	M	1318
Great Lakes	2011	Not in the labour force	F	7128
Great Lakes	2011	Not in the labour force	M	5839
Great Lakes	2011	Unemployed (looking for work)	F	378
Great Lakes	2011	Unemployed (looking for work)	M	527
Great Lakes	2016		F	1033
Great Lakes	2016		M	1007
Great Lakes	2016	Employed (away from work)	F	360
Great Lakes	2016	Employed (away from work)	M	341
Great Lakes	2016	Employed (full-time)	F	1880
Great Lakes	2016	Employed (full-time)	M	3240
Great Lakes	2016	Employed (part-time)	F	2777
Great Lakes	2016	Employed (part-time)	M	1500
Great Lakes	2016	Not in the labour force	F	7386
Great Lakes	2016	Not in the labour force	M	6398
Great Lakes	2016	Unemployed (looking for work)	F	395
Great Lakes	2016	Unemployed (looking for work)	M	521
Kempsey - Nambucca	2006		F	1079
Kempsey - Nambucca	2006		M	1036
Kempsey - Nambucca	2006	Employed (away from work)	F	490
Kempsey - Nambucca	2006	Employed (away from work)	M	583
Kempsey - Nambucca	2006	Employed (full-time)	F	2775
Kempsey - Nambucca	2006	Employed (full-time)	M	5054
Kempsey - Nambucca	2006	Employed (part-time)	F	3588
Kempsey - Nambucca	2006	Employed (part-time)	M	1974
Kempsey - Nambucca	2006	Not in the labour force	F	9602
Kempsey - Nambucca	2006	Not in the labour force	M	7885
Kempsey - Nambucca	2006	Unemployed (looking for work)	F	856
Kempsey - Nambucca	2006	Unemployed (looking for work)	M	1314
Kempsey - Nambucca	2011		F	961
Kempsey - Nambucca	2011		M	999
Kempsey - Nambucca	2011	Employed (away from work)	F	555
Kempsey - Nambucca	2011	Employed (away from work)	M	559
Kempsey - Nambucca	2011	Employed (full-time)	F	2973
Kempsey - Nambucca	2011	Employed (full-time)	M	5150
Kempsey - Nambucca	2011	Employed (part-time)	F	3984
Kempsey - Nambucca	2011	Employed (part-time)	M	2178
Kempsey - Nambucca	2011	Not in the labour force	F	10196
Kempsey - Nambucca	2011	Not in the labour force	M	8844
Kempsey - Nambucca	2011	Unemployed (looking for work)	F	646
Kempsey - Nambucca	2011	Unemployed (looking for work)	M	991
Kempsey - Nambucca	2016		F	1762
Kempsey - Nambucca	2016		M	1745
Kempsey - Nambucca	2016	Employed (away from work)	F	586
Kempsey - Nambucca	2016	Employed (away from work)	M	622
Kempsey - Nambucca	2016	Employed (full-time)	F	2972
Kempsey - Nambucca	2016	Employed (full-time)	M	5036
Kempsey - Nambucca	2016	Employed (part-time)	F	4155
Kempsey - Nambucca	2016	Employed (part-time)	M	2328
Kempsey - Nambucca	2016	Not in the labour force	F	10103
Kempsey - Nambucca	2016	Not in the labour force	M	9146
Kempsey - Nambucca	2016	Unemployed (looking for work)	F	642
Kempsey - Nambucca	2016	Unemployed (looking for work)	M	886
Lord Howe Island	2006		F	-3
Lord Howe Island	2006		M	2
Lord Howe Island	2006	Employed (away from work)	F	14
Lord Howe Island	2006	Employed (away from work)	M	6
Lord Howe Island	2006	Employed (full-time)	F	46
Lord Howe Island	2006	Employed (full-time)	M	79
Lord Howe Island	2006	Employed (part-time)	F	45
Lord Howe Island	2006	Employed (part-time)	M	31
Lord Howe Island	2006	Not in the labour force	F	41
Lord Howe Island	2006	Not in the labour force	M	26
Lord Howe Island	2006	Unemployed (looking for work)	F	4
Lord Howe Island	2006	Unemployed (looking for work)	M	0
Lord Howe Island	2011		F	-5
Lord Howe Island	2011		M	-2
Lord Howe Island	2011	Employed (away from work)	F	16
Lord Howe Island	2011	Employed (away from work)	M	14
Lord Howe Island	2011	Employed (full-time)	F	46
Lord Howe Island	2011	Employed (full-time)	M	69
Lord Howe Island	2011	Employed (part-time)	F	48
Lord Howe Island	2011	Employed (part-time)	M	34
Lord Howe Island	2011	Not in the labour force	F	43
Lord Howe Island	2011	Not in the labour force	M	35
Lord Howe Island	2011	Unemployed (looking for work)	F	3
