SA3_NAME16	Year	LabourForceStatus	adults
Moree - Narrabri	2016	Employed (full-time)	7316
Moree - Narrabri	2016	Employed (part-time)	2970
Moree - Narrabri	2016	Not in the labour force	5952
Moree - Narrabri	2016	Unemployed (looking for work)	708
Tamworth - Gunnedah	2006		2921
Tamworth - Gunnedah	2006	Employed (away from work)	2060
Tamworth - Gunnedah	2006	Employed (full-time)	20008
Tamworth - Gunnedah	2006	Employed (part-time)	9378
Tamworth - Gunnedah	2006	Not in the labour force	21294
Tamworth - Gunnedah	2006	Unemployed (looking for work)	2388
Tamworth - Gunnedah	2011		3403
Tamworth - Gunnedah	2011	Employed (away from work)	2094
Tamworth - Gunnedah	2011	Employed (full-time)	21275
Tamworth - Gunnedah	2011	Employed (part-time)	10164
Tamworth - Gunnedah	2011	Not in the labour force	21735
Tamworth - Gunnedah	2011	Unemployed (looking for work)	2097
Tamworth - Gunnedah	2016		5207
Tamworth - Gunnedah	2016	Employed (away from work)	2008
Tamworth - Gunnedah	2016	Employed (full-time)	22087
Tamworth - Gunnedah	2016	Employed (part-time)	10647
Tamworth - Gunnedah	2016	Not in the labour force	22086
Tamworth - Gunnedah	2016	Unemployed (looking for work)	2197
Lake Macquarie - East	2006		4155
Lake Macquarie - East	2006	Employed (away from work)	3283
Lake Macquarie - East	2006	Employed (full-time)	29620
Lake Macquarie - East	2006	Employed (part-time)	16395
Lake Macquarie - East	2006	Not in the labour force	35653
Lake Macquarie - East	2006	Unemployed (looking for work)	3410
Lake Macquarie - East	2011		3959
Lake Macquarie - East	2011	Employed (away from work)	3301
Lake Macquarie - East	2011	Employed (full-time)	31901
Lake Macquarie - East	2011	Employed (part-time)	17757
Lake Macquarie - East	2011	Not in the labour force	35381
Lake Macquarie - East	2011	Unemployed (looking for work)	2824
Lake Macquarie - East	2016		4424
Lake Macquarie - East	2016	Employed (away from work)	2753
Lake Macquarie - East	2016	Employed (full-time)	31015
Lake Macquarie - East	2016	Employed (part-time)	19194
Lake Macquarie - East	2016	Not in the labour force	36896
Lake Macquarie - East	2016	Unemployed (looking for work)	3768
Lake Macquarie - West	2006		2357
Lake Macquarie - West	2006	Employed (away from work)	1887
Lake Macquarie - West	2006	Employed (full-time)	16157
Lake Macquarie - West	2006	Employed (part-time)	8660
Lake Macquarie - West	2006	Not in the labour force	22396
Lake Macquarie - West	2006	Unemployed (looking for work)	2035
Lake Macquarie - West	2011		2329
Lake Macquarie - West	2011	Employed (away from work)	2029
Lake Macquarie - West	2011	Employed (full-time)	17882
Lake Macquarie - West	2011	Employed (part-time)	9720
Lake Macquarie - West	2011	Not in the labour force	23243
Lake Macquarie - West	2011	Unemployed (looking for work)	1781
Lake Macquarie - West	2016		3166
Lake Macquarie - West	2016	Employed (away from work)	1756
Lake Macquarie - West	2016	Employed (full-time)	18610
Lake Macquarie - West	2016	Employed (part-time)	10968
Lake Macquarie - West	2016	Not in the labour force	24538
Lake Macquarie - West	2016	Unemployed (looking for work)	2489
Newcastle	2006		7364
Newcastle	2006	Employed (away from work)	4253
Newcastle	2006	Employed (full-time)	39485
Newcastle	2006	Employed (part-time)	21204
Newcastle	2006	Not in the labour force	45242
Newcastle	2006	Unemployed (looking for work)	5113
Newcastle	2011		6588
Newcastle	2011	Employed (away from work)	4523
Newcastle	2011	Employed (full-time)	44688
Newcastle	2011	Employed (part-time)	23848
Newcastle	2011	Not in the labour force	44849
Newcastle	2011	Unemployed (looking for work)	4493
Newcastle	2016		8114
Newcastle	2016	Employed (away from work)	3988
Newcastle	2016	Employed (full-time)	45338
Newcastle	2016	Employed (part-time)	26820
Newcastle	2016	Not in the labour force	45725
Newcastle	2016	Unemployed (looking for work)	6133
Richmond Valley - Coastal	2006		3866
Richmond Valley - Coastal	2006	Employed (away from work)	1916
Richmond Valley - Coastal	2006	Employed (full-time)	15734
Richmond Valley - Coastal	2006	Employed (part-time)	12106
Richmond Valley - Coastal	2006	Not in the labour force	22170
Richmond Valley - Coastal	2006	Unemployed (looking for work)	2592
Richmond Valley - Coastal	2011		3127
Richmond Valley - Coastal	2011	Employed (away from work)	2070
Richmond Valley - Coastal	2011	Employed (full-time)	15871
Richmond Valley - Coastal	2011	Employed (part-time)	12963
Richmond Valley - Coastal	2011	Not in the labour force	23482
Richmond Valley - Coastal	2011	Unemployed (looking for work)	2434
Richmond Valley - Coastal	2016		6366
Richmond Valley - Coastal	2016	Employed (away from work)	1894
Richmond Valley - Coastal	2016	Employed (full-time)	16480
Richmond Valley - Coastal	2016	Employed (part-time)	14473
Richmond Valley - Coastal	2016	Not in the labour force	23884
Richmond Valley - Coastal	2016	Unemployed (looking for work)	2177
Richmond Valley - Hinterland	2006		2458
Richmond Valley - Hinterland	2006	Employed (away from work)	1731
Richmond Valley - Hinterland	2006	Employed (full-time)	16104
Richmond Valley - Hinterland	2006	Employed (part-time)	9487
Richmond Valley - Hinterland	2006	Not in the labour force	21039
Richmond Valley - Hinterland	2006	Unemployed (looking for work)	2753
Richmond Valley - Hinterland	2011		2583
Richmond Valley - Hinterland	2011	Employed (away from work)	1755
Richmond Valley - Hinterland	2011	Employed (full-time)	16159
Richmond Valley - Hinterland	2011	Employed (part-time)	10405
Richmond Valley - Hinterland	2011	Not in the labour force	21912
Richmond Valley - Hinterland	2011	Unemployed (looking for work)	2561
Richmond Valley - Hinterland	2016		4746
Richmond Valley - Hinterland	2016	Employed (away from work)	1547
Richmond Valley - Hinterland	2016	Employed (full-time)	15221
Richmond Valley - Hinterland	2016	Employed (part-time)	11086
Richmond Valley - Hinterland	2016	Not in the labour force	22208
Richmond Valley - Hinterland	2016	Unemployed (looking for work)	2391
Tweed Valley	2006		4274
Tweed Valley	2006	Employed (away from work)	2004
Tweed Valley	2006	Employed (full-time)	16449
Tweed Valley	2006	Employed (part-time)	10801
Tweed Valley	2006	Not in the labour force	28940
Tweed Valley	2006	Unemployed (looking for work)	2239
Tweed Valley	2011		4104
Tweed Valley	2011	Employed (away from work)	2175
Tweed Valley	2011	Employed (full-time)	17499
Tweed Valley	2011	Employed (part-time)	12991
Tweed Valley	2011	Not in the labour force	30235
Tweed Valley	2011	Unemployed (looking for work)	2939
Tweed Valley	2016		5949
Tweed Valley	2016	Employed (away from work)	2045
Tweed Valley	2016	Employed (full-time)	18991
Tweed Valley	2016	Employed (part-time)	14694
Tweed Valley	2016	Not in the labour force	31653
Tweed Valley	2016	Unemployed (looking for work)	2720
Griffith - Murrumbidgee (West)	2006		2333
Griffith - Murrumbidgee (West)	2006	Employed (away from work)	1571
Griffith - Murrumbidgee (West)	2006	Employed (full-time)	14045
Griffith - Murrumbidgee (West)	2006	Employed (part-time)	5566
Griffith - Murrumbidgee (West)	2006	Not in the labour force	11512
Griffith - Murrumbidgee (West)	2006	Unemployed (looking for work)	957
Griffith - Murrumbidgee (West)	2011		2457
Griffith - Murrumbidgee (West)	2011	Employed (away from work)	1501
Griffith - Murrumbidgee (West)	2011	Employed (full-time)	13529
Griffith - Murrumbidgee (West)	2011	Employed (part-time)	5902
Griffith - Murrumbidgee (West)	2011	Not in the labour force	11692
Griffith - Murrumbidgee (West)	2011	Unemployed (looking for work)	1027
Griffith - Murrumbidgee (West)	2016		3870
Griffith - Murrumbidgee (West)	2016	Employed (away from work)	1316
Griffith - Murrumbidgee (West)	2016	Employed (full-time)	13866
Griffith - Murrumbidgee (West)	2016	Employed (part-time)	6198
Griffith - Murrumbidgee (West)	2016	Not in the labour force	11854
Griffith - Murrumbidgee (West)	2016	Unemployed (looking for work)	1097
Tumut - Tumbarumba	2006		562
Tumut - Tumbarumba	2006	Employed (away from work)	429
Tumut - Tumbarumba	2006	Employed (full-time)	4031
Tumut - Tumbarumba	2006	Employed (part-time)	1772
Tumut - Tumbarumba	2006	Not in the labour force	4276
Tumut - Tumbarumba	2006	Unemployed (looking for work)	406
Tumut - Tumbarumba	2011		521
Tumut - Tumbarumba	2011	Employed (away from work)	382
Tumut - Tumbarumba	2011	Employed (full-time)	4055
Tumut - Tumbarumba	2011	Employed (part-time)	1878
Tumut - Tumbarumba	2011	Not in the labour force	4278
Tumut - Tumbarumba	2011	Unemployed (looking for work)	367
Tumut - Tumbarumba	2016		1124
Tumut - Tumbarumba	2016	Employed (away from work)	412
Tumut - Tumbarumba	2016	Employed (full-time)	3701
Tumut - Tumbarumba	2016	Employed (part-time)	1893
Tumut - Tumbarumba	2016	Not in the labour force	4350
Tumut - Tumbarumba	2016	Unemployed (looking for work)	343
Wagga Wagga	2006		2726
Wagga Wagga	2006	Employed (away from work)	2442
Wagga Wagga	2006	Employed (full-time)	25579
Wagga Wagga	2006	Employed (part-time)	11506
Wagga Wagga	2006	Not in the labour force	23196
Wagga Wagga	2006	Unemployed (looking for work)	2438
Wagga Wagga	2011		2955
Wagga Wagga	2011	Employed (away from work)	2567
Wagga Wagga	2011	Employed (full-time)	26480
Wagga Wagga	2011	Employed (part-time)	12040
Wagga Wagga	2011	Not in the labour force	24445
Wagga Wagga	2011	Unemployed (looking for work)	2105
Wagga Wagga	2016		5030
Wagga Wagga	2016	Employed (away from work)	2332
Wagga Wagga	2016	Employed (full-time)	26648
Wagga Wagga	2016	Employed (part-time)	13081
Wagga Wagga	2016	Not in the labour force	25339
Wagga Wagga	2016	Unemployed (looking for work)	2390
Shoalhaven	2006		4043
Shoalhaven	2006	Employed (away from work)	2155
Shoalhaven	2006	Employed (full-time)	17454
Shoalhaven	2006	Employed (part-time)	11692
Shoalhaven	2006	Not in the labour force	32842
Shoalhaven	2006	Unemployed (looking for work)	3187
Shoalhaven	2011		4645
Shoalhaven	2011	Employed (away from work)	2375
Shoalhaven	2011	Employed (full-time)	18801
Shoalhaven	2011	Employed (part-time)	12610
Shoalhaven	2011	Not in the labour force	35032
Shoalhaven	2011	Unemployed (looking for work)	2797
Shoalhaven	2016		6319
Shoalhaven	2016	Employed (away from work)	2266
Shoalhaven	2016	Employed (full-time)	19741
Shoalhaven	2016	Employed (part-time)	14262
Shoalhaven	2016	Not in the labour force	38033
Shoalhaven	2016	Unemployed (looking for work)	2581
Southern Highlands	2006		1929
Southern Highlands	2006	Employed (away from work)	1097
Southern Highlands	2006	Employed (full-time)	10665
Southern Highlands	2006	Employed (part-time)	6425
Southern Highlands	2006	Not in the labour force	12572
Southern Highlands	2006	Unemployed (looking for work)	812
Southern Highlands	2011		1660
Southern Highlands	2011	Employed (away from work)	1160
Southern Highlands	2011	Employed (full-time)	11369
Southern Highlands	2011	Employed (part-time)	6736
Southern Highlands	2011	Not in the labour force	14027
Southern Highlands	2011	Unemployed (looking for work)	846
Southern Highlands	2016		2669
Southern Highlands	2016	Employed (away from work)	987
Southern Highlands	2016	Employed (full-time)	12021
Southern Highlands	2016	Employed (part-time)	7621
Southern Highlands	2016	Not in the labour force	15367
Southern Highlands	2016	Unemployed (looking for work)	810
Baulkham Hills	2006		3104
Baulkham Hills	2006	Employed (away from work)	3529
Baulkham Hills	2006	Employed (full-time)	43541
Baulkham Hills	2006	Employed (part-time)	19439
Baulkham Hills	2006	Not in the labour force	27584
Baulkham Hills	2006	Unemployed (looking for work)	2290
Baulkham Hills	2011		3014
Baulkham Hills	2011	Employed (away from work)	3501
Baulkham Hills	2011	Employed (full-time)	44897
Baulkham Hills	2011	Employed (part-time)	20702
Baulkham Hills	2011	Not in the labour force	31237
Baulkham Hills	2011	Unemployed (looking for work)	3111
Baulkham Hills	2016		3678
Baulkham Hills	2016	Employed (away from work)	2814
Baulkham Hills	2016	Employed (full-time)	46990
Baulkham Hills	2016	Employed (part-time)	22405
Baulkham Hills	2016	Not in the labour force	35134
Baulkham Hills	2016	Unemployed (looking for work)	3723
Dural - Wisemans Ferry	2006		921
Dural - Wisemans Ferry	2006	Employed (away from work)	770
Dural - Wisemans Ferry	2006	Employed (full-time)	7811
Dural - Wisemans Ferry	2006	Employed (part-time)	4031
Dural - Wisemans Ferry	2006	Not in the labour force	5710
Dural - Wisemans Ferry	2006	Unemployed (looking for work)	363
Dural - Wisemans Ferry	2011		654
Dural - Wisemans Ferry	2011	Employed (away from work)	702
Dural - Wisemans Ferry	2011	Employed (full-time)	8010
Dural - Wisemans Ferry	2011	Employed (part-time)	4294
Dural - Wisemans Ferry	2011	Not in the labour force	6208
Dural - Wisemans Ferry	2011	Unemployed (looking for work)	464
Dural - Wisemans Ferry	2016		1054
Dural - Wisemans Ferry	2016	Employed (away from work)	611
Dural - Wisemans Ferry	2016	Employed (full-time)	8032
Dural - Wisemans Ferry	2016	Employed (part-time)	4483
Dural - Wisemans Ferry	2016	Not in the labour force	6650
Dural - Wisemans Ferry	2016	Unemployed (looking for work)	443
Hawkesbury	2006		1064
Hawkesbury	2006	Employed (away from work)	743
Hawkesbury	2006	Employed (full-time)	7524
Hawkesbury	2006	Employed (part-time)	3560
Hawkesbury	2006	Not in the labour force	4717
Hawkesbury	2006	Unemployed (looking for work)	414
Hawkesbury	2011		1164
Hawkesbury	2011	Employed (away from work)	762
Hawkesbury	2011	Employed (full-time)	7853
Hawkesbury	2011	Employed (part-time)	3805
Hawkesbury	2011	Not in the labour force	4918
Hawkesbury	2011	Unemployed (looking for work)	482
Hawkesbury	2016		1399
Hawkesbury	2016	Employed (away from work)	643
Hawkesbury	2016	Employed (full-time)	8152
Hawkesbury	2016	Employed (part-time)	3836
Hawkesbury	2016	Not in the labour force	5200
Hawkesbury	2016	Unemployed (looking for work)	481
Rouse Hill - McGraths Hill	2006		794
Rouse Hill - McGraths Hill	2006	Employed (away from work)	751
Rouse Hill - McGraths Hill	2006	Employed (full-time)	9003
Rouse Hill - McGraths Hill	2006	Employed (part-time)	3454
Rouse Hill - McGraths Hill	2006	Not in the labour force	4305
Rouse Hill - McGraths Hill	2006	Unemployed (looking for work)	389
Rouse Hill - McGraths Hill	2011		779
Rouse Hill - McGraths Hill	2011	Employed (away from work)	773
Rouse Hill - McGraths Hill	2011	Employed (full-time)	9345
Rouse Hill - McGraths Hill	2011	Employed (part-time)	3934
Rouse Hill - McGraths Hill	2011	Not in the labour force	4730
Rouse Hill - McGraths Hill	2011	Unemployed (looking for work)	539
Rouse Hill - McGraths Hill	2016		955
Rouse Hill - McGraths Hill	2016	Employed (away from work)	680
Rouse Hill - McGraths Hill	2016	Employed (full-time)	11551
Rouse Hill - McGraths Hill	2016	Employed (part-time)	5119
Rouse Hill - McGraths Hill	2016	Not in the labour force	6077
Rouse Hill - McGraths Hill	2016	Unemployed (looking for work)	676
Blacktown	2006		4970
Blacktown	2006	Employed (away from work)	3541
Blacktown	2006	Employed (full-time)	36778
Blacktown	2006	Employed (part-time)	12796
Blacktown	2006	Not in the labour force	30281
Blacktown	2006	Unemployed (looking for work)	3725
Blacktown	2011		4570
Blacktown	2011	Employed (away from work)	3447
Blacktown	2011	Employed (full-time)	38667
Blacktown	2011	Employed (part-time)	14840
Blacktown	2011	Not in the labour force	32856
Blacktown	2011	Unemployed (looking for work)	4258
Blacktown	2016		5345
Blacktown	2016	Employed (away from work)	3205
Blacktown	2016	Employed (full-time)	41285
Blacktown	2016	Employed (part-time)	16996
Blacktown	2016	Not in the labour force	35633
Blacktown	2016	Unemployed (looking for work)	4816
Blacktown - North	2006		2065
Blacktown - North	2006	Employed (away from work)	1868
Blacktown - North	2006	Employed (full-time)	21193
Blacktown - North	2006	Employed (part-time)	6789
Blacktown - North	2006	Not in the labour force	11403
Blacktown - North	2006	Unemployed (looking for work)	1267
Blacktown - North	2011		1742
Blacktown - North	2011	Employed (away from work)	2092
Blacktown - North	2011	Employed (full-time)	26619
Blacktown - North	2011	Employed (part-time)	9352
Blacktown - North	2011	Not in the labour force	13991
Blacktown - North	2011	Unemployed (looking for work)	2032
Blacktown - North	2016		2608
Blacktown - North	2016	Employed (away from work)	2078
Blacktown - North	2016	Employed (full-time)	32382
Blacktown - North	2016	Employed (part-time)	12387
Blacktown - North	2016	Not in the labour force	17867
Blacktown - North	2016	Unemployed (looking for work)	2682
Mount Druitt	2006		4971
Mount Druitt	2006	Employed (away from work)	2835
Mount Druitt	2006	Employed (full-time)	24917
Mount Druitt	2006	Employed (part-time)	8429
Mount Druitt	2006	Not in the labour force	25115
