SA2_NAME16	Year	LabourForceStatus	adults
Narara	2016	Not in the labour force	1608
Narara	2016	Unemployed (looking for work)	197
Niagara Park - Lisarow	2006		165
Niagara Park - Lisarow	2006	Employed (away from work)	219
Niagara Park - Lisarow	2006	Employed (full-time)	2058
Niagara Park - Lisarow	2006	Employed (part-time)	1101
Niagara Park - Lisarow	2006	Not in the labour force	1413
Niagara Park - Lisarow	2006	Unemployed (looking for work)	187
Niagara Park - Lisarow	2011		230
Niagara Park - Lisarow	2011	Employed (away from work)	242
Niagara Park - Lisarow	2011	Employed (full-time)	2334
Niagara Park - Lisarow	2011	Employed (part-time)	1346
Niagara Park - Lisarow	2011	Not in the labour force	1802
Niagara Park - Lisarow	2011	Unemployed (looking for work)	222
Niagara Park - Lisarow	2016		234
Niagara Park - Lisarow	2016	Employed (away from work)	192
Niagara Park - Lisarow	2016	Employed (full-time)	2382
Niagara Park - Lisarow	2016	Employed (part-time)	1344
Niagara Park - Lisarow	2016	Not in the labour force	1967
Niagara Park - Lisarow	2016	Unemployed (looking for work)	236
Point Clare - Koolewong	2006		356
Point Clare - Koolewong	2006	Employed (away from work)	191
Point Clare - Koolewong	2006	Employed (full-time)	1661
Point Clare - Koolewong	2006	Employed (part-time)	864
Point Clare - Koolewong	2006	Not in the labour force	1918
Point Clare - Koolewong	2006	Unemployed (looking for work)	152
Point Clare - Koolewong	2011		377
Point Clare - Koolewong	2011	Employed (away from work)	179
Point Clare - Koolewong	2011	Employed (full-time)	1563
Point Clare - Koolewong	2011	Employed (part-time)	911
Point Clare - Koolewong	2011	Not in the labour force	1938
Point Clare - Koolewong	2011	Unemployed (looking for work)	146
Point Clare - Koolewong	2016		199
Point Clare - Koolewong	2016	Employed (away from work)	142
Point Clare - Koolewong	2016	Employed (full-time)	1686
Point Clare - Koolewong	2016	Employed (part-time)	984
Point Clare - Koolewong	2016	Not in the labour force	1886
Point Clare - Koolewong	2016	Unemployed (looking for work)	187
Saratoga - Davistown	2006		351
Saratoga - Davistown	2006	Employed (away from work)	182
Saratoga - Davistown	2006	Employed (full-time)	1549
Saratoga - Davistown	2006	Employed (part-time)	977
Saratoga - Davistown	2006	Not in the labour force	1994
Saratoga - Davistown	2006	Unemployed (looking for work)	159
Saratoga - Davistown	2011		188
Saratoga - Davistown	2011	Employed (away from work)	163
Saratoga - Davistown	2011	Employed (full-time)	1760
Saratoga - Davistown	2011	Employed (part-time)	1058
Saratoga - Davistown	2011	Not in the labour force	2007
Saratoga - Davistown	2011	Unemployed (looking for work)	182
Saratoga - Davistown	2016		270
Saratoga - Davistown	2016	Employed (away from work)	149
Saratoga - Davistown	2016	Employed (full-time)	1873
Saratoga - Davistown	2016	Employed (part-time)	1163
Saratoga - Davistown	2016	Not in the labour force	2013
Saratoga - Davistown	2016	Unemployed (looking for work)	158
Terrigal - North Avoca	2006		637
Terrigal - North Avoca	2006	Employed (away from work)	353
Terrigal - North Avoca	2006	Employed (full-time)	3487
Terrigal - North Avoca	2006	Employed (part-time)	2015
Terrigal - North Avoca	2006	Not in the labour force	2933
Terrigal - North Avoca	2006	Unemployed (looking for work)	275
Terrigal - North Avoca	2011		615
Terrigal - North Avoca	2011	Employed (away from work)	377
Terrigal - North Avoca	2011	Employed (full-time)	3699
Terrigal - North Avoca	2011	Employed (part-time)	2027
Terrigal - North Avoca	2011	Not in the labour force	3293
Terrigal - North Avoca	2011	Unemployed (looking for work)	341
Terrigal - North Avoca	2016		478
Terrigal - North Avoca	2016	Employed (away from work)	321
Terrigal - North Avoca	2016	Employed (full-time)	3955
Terrigal - North Avoca	2016	Employed (part-time)	2299
Terrigal - North Avoca	2016	Not in the labour force	3565
Terrigal - North Avoca	2016	Unemployed (looking for work)	350
Umina - Booker Bay - Patonga	2006		2065
Umina - Booker Bay - Patonga	2006	Employed (away from work)	547
Umina - Booker Bay - Patonga	2006	Employed (full-time)	4483
Umina - Booker Bay - Patonga	2006	Employed (part-time)	2473
Umina - Booker Bay - Patonga	2006	Not in the labour force	7437
Umina - Booker Bay - Patonga	2006	Unemployed (looking for work)	776
Umina - Booker Bay - Patonga	2011		1307
Umina - Booker Bay - Patonga	2011	Employed (away from work)	605
Umina - Booker Bay - Patonga	2011	Employed (full-time)	5030
Umina - Booker Bay - Patonga	2011	Employed (part-time)	2895
Umina - Booker Bay - Patonga	2011	Not in the labour force	7933
Umina - Booker Bay - Patonga	2011	Unemployed (looking for work)	773
Umina - Booker Bay - Patonga	2016		1369
Umina - Booker Bay - Patonga	2016	Employed (away from work)	553
Umina - Booker Bay - Patonga	2016	Employed (full-time)	5322
Umina - Booker Bay - Patonga	2016	Employed (part-time)	3304
Umina - Booker Bay - Patonga	2016	Not in the labour force	8412
Umina - Booker Bay - Patonga	2016	Unemployed (looking for work)	775
Wamberal - Forresters Beach	2006		449
Wamberal - Forresters Beach	2006	Employed (away from work)	310
Wamberal - Forresters Beach	2006	Employed (full-time)	2539
Wamberal - Forresters Beach	2006	Employed (part-time)	1579
Wamberal - Forresters Beach	2006	Not in the labour force	2227
Wamberal - Forresters Beach	2006	Unemployed (looking for work)	229
Wamberal - Forresters Beach	2011		322
Wamberal - Forresters Beach	2011	Employed (away from work)	251
Wamberal - Forresters Beach	2011	Employed (full-time)	2646
Wamberal - Forresters Beach	2011	Employed (part-time)	1607
Wamberal - Forresters Beach	2011	Not in the labour force	2123
Wamberal - Forresters Beach	2011	Unemployed (looking for work)	208
Wamberal - Forresters Beach	2016		370
Wamberal - Forresters Beach	2016	Employed (away from work)	279
Wamberal - Forresters Beach	2016	Employed (full-time)	2659
Wamberal - Forresters Beach	2016	Employed (part-time)	1732
Wamberal - Forresters Beach	2016	Not in the labour force	2418
Wamberal - Forresters Beach	2016	Unemployed (looking for work)	198
Woy Woy - Blackwall	2006		1160
Woy Woy - Blackwall	2006	Employed (away from work)	349
Woy Woy - Blackwall	2006	Employed (full-time)	2860
Woy Woy - Blackwall	2006	Employed (part-time)	1464
Woy Woy - Blackwall	2006	Not in the labour force	4685
Woy Woy - Blackwall	2006	Unemployed (looking for work)	439
Woy Woy - Blackwall	2011		726
Woy Woy - Blackwall	2011	Employed (away from work)	334
Woy Woy - Blackwall	2011	Employed (full-time)	2977
Woy Woy - Blackwall	2011	Employed (part-time)	1650
Woy Woy - Blackwall	2011	Not in the labour force	5034
Woy Woy - Blackwall	2011	Unemployed (looking for work)	466
Woy Woy - Blackwall	2016		798
Woy Woy - Blackwall	2016	Employed (away from work)	339
Woy Woy - Blackwall	2016	Employed (full-time)	3119
Woy Woy - Blackwall	2016	Employed (part-time)	1838
Woy Woy - Blackwall	2016	Not in the labour force	5233
Woy Woy - Blackwall	2016	Unemployed (looking for work)	474
Wyoming	2006		348
Wyoming	2006	Employed (away from work)	304
Wyoming	2006	Employed (full-time)	3012
Wyoming	2006	Employed (part-time)	1489
Wyoming	2006	Not in the labour force	3592
Wyoming	2006	Unemployed (looking for work)	365
Wyoming	2011		402
Wyoming	2011	Employed (away from work)	304
Wyoming	2011	Employed (full-time)	2804
Wyoming	2011	Employed (part-time)	1496
Wyoming	2011	Not in the labour force	3728
Wyoming	2011	Unemployed (looking for work)	319
Wyoming	2016		626
Wyoming	2016	Employed (away from work)	262
Wyoming	2016	Employed (full-time)	2810
Wyoming	2016	Employed (part-time)	1620
Wyoming	2016	Not in the labour force	3646
Wyoming	2016	Unemployed (looking for work)	382
Bateau Bay - Killarney Vale	2006		953
Bateau Bay - Killarney Vale	2006	Employed (away from work)	561
Bateau Bay - Killarney Vale	2006	Employed (full-time)	4858
Bateau Bay - Killarney Vale	2006	Employed (part-time)	2880
Bateau Bay - Killarney Vale	2006	Not in the labour force	7140
Bateau Bay - Killarney Vale	2006	Unemployed (looking for work)	654
Bateau Bay - Killarney Vale	2011		873
Bateau Bay - Killarney Vale	2011	Employed (away from work)	584
Bateau Bay - Killarney Vale	2011	Employed (full-time)	5258
Bateau Bay - Killarney Vale	2011	Employed (part-time)	3064
Bateau Bay - Killarney Vale	2011	Not in the labour force	6855
Bateau Bay - Killarney Vale	2011	Unemployed (looking for work)	698
Bateau Bay - Killarney Vale	2016		1216
Bateau Bay - Killarney Vale	2016	Employed (away from work)	529
Bateau Bay - Killarney Vale	2016	Employed (full-time)	5464
Bateau Bay - Killarney Vale	2016	Employed (part-time)	3335
Bateau Bay - Killarney Vale	2016	Not in the labour force	6681
Bateau Bay - Killarney Vale	2016	Unemployed (looking for work)	631
Blue Haven - San Remo	2006		294
Blue Haven - San Remo	2006	Employed (away from work)	280
Blue Haven - San Remo	2006	Employed (full-time)	2394
Blue Haven - San Remo	2006	Employed (part-time)	1205
Blue Haven - San Remo	2006	Not in the labour force	2660
Blue Haven - San Remo	2006	Unemployed (looking for work)	430
Blue Haven - San Remo	2011		398
Blue Haven - San Remo	2011	Employed (away from work)	282
Blue Haven - San Remo	2011	Employed (full-time)	2585
Blue Haven - San Remo	2011	Employed (part-time)	1355
Blue Haven - San Remo	2011	Not in the labour force	2935
Blue Haven - San Remo	2011	Unemployed (looking for work)	412
Blue Haven - San Remo	2016		392
Blue Haven - San Remo	2016	Employed (away from work)	274
Blue Haven - San Remo	2016	Employed (full-time)	2674
Blue Haven - San Remo	2016	Employed (part-time)	1610
Blue Haven - San Remo	2016	Not in the labour force	3043
Blue Haven - San Remo	2016	Unemployed (looking for work)	468
Budgewoi - Buff Point - Halekulani	2006		401
Budgewoi - Buff Point - Halekulani	2006	Employed (away from work)	200
Budgewoi - Buff Point - Halekulani	2006	Employed (full-time)	1775
Budgewoi - Buff Point - Halekulani	2006	Employed (part-time)	1058
Budgewoi - Buff Point - Halekulani	2006	Not in the labour force	3312
Budgewoi - Buff Point - Halekulani	2006	Unemployed (looking for work)	320
Budgewoi - Buff Point - Halekulani	2011		327
Budgewoi - Buff Point - Halekulani	2011	Employed (away from work)	225
Budgewoi - Buff Point - Halekulani	2011	Employed (full-time)	2005
Budgewoi - Buff Point - Halekulani	2011	Employed (part-time)	1121
Budgewoi - Buff Point - Halekulani	2011	Not in the labour force	3410
Budgewoi - Buff Point - Halekulani	2011	Unemployed (looking for work)	280
Budgewoi - Buff Point - Halekulani	2016		481
Budgewoi - Buff Point - Halekulani	2016	Employed (away from work)	238
Budgewoi - Buff Point - Halekulani	2016	Employed (full-time)	2061
Budgewoi - Buff Point - Halekulani	2016	Employed (part-time)	1289
Budgewoi - Buff Point - Halekulani	2016	Not in the labour force	3366
Budgewoi - Buff Point - Halekulani	2016	Unemployed (looking for work)	344
Chittaway Bay - Tumbi Umbi	2006		513
Chittaway Bay - Tumbi Umbi	2006	Employed (away from work)	386
Chittaway Bay - Tumbi Umbi	2006	Employed (full-time)	3995
Chittaway Bay - Tumbi Umbi	2006	Employed (part-time)	2231
Chittaway Bay - Tumbi Umbi	2006	Not in the labour force	3868
Chittaway Bay - Tumbi Umbi	2006	Unemployed (looking for work)	411
Chittaway Bay - Tumbi Umbi	2011		476
Chittaway Bay - Tumbi Umbi	2011	Employed (away from work)	410
Chittaway Bay - Tumbi Umbi	2011	Employed (full-time)	4222
Chittaway Bay - Tumbi Umbi	2011	Employed (part-time)	2390
Chittaway Bay - Tumbi Umbi	2011	Not in the labour force	4061
Chittaway Bay - Tumbi Umbi	2011	Unemployed (looking for work)	436
Chittaway Bay - Tumbi Umbi	2016		516
Chittaway Bay - Tumbi Umbi	2016	Employed (away from work)	361
Chittaway Bay - Tumbi Umbi	2016	Employed (full-time)	4376
Chittaway Bay - Tumbi Umbi	2016	Employed (part-time)	2511
Chittaway Bay - Tumbi Umbi	2016	Not in the labour force	4097
Chittaway Bay - Tumbi Umbi	2016	Unemployed (looking for work)	455
Gorokan - Kanwal - Charmhaven	2006		914
Gorokan - Kanwal - Charmhaven	2006	Employed (away from work)	533
Gorokan - Kanwal - Charmhaven	2006	Employed (full-time)	4308
Gorokan - Kanwal - Charmhaven	2006	Employed (part-time)	2375
Gorokan - Kanwal - Charmhaven	2006	Not in the labour force	6878
Gorokan - Kanwal - Charmhaven	2006	Unemployed (looking for work)	752
Gorokan - Kanwal - Charmhaven	2011		861
Gorokan - Kanwal - Charmhaven	2011	Employed (away from work)	543
Gorokan - Kanwal - Charmhaven	2011	Employed (full-time)	4624
Gorokan - Kanwal - Charmhaven	2011	Employed (part-time)	2574
Gorokan - Kanwal - Charmhaven	2011	Not in the labour force	7378
Gorokan - Kanwal - Charmhaven	2011	Unemployed (looking for work)	743
Gorokan - Kanwal - Charmhaven	2016		1472
Gorokan - Kanwal - Charmhaven	2016	Employed (away from work)	501
Gorokan - Kanwal - Charmhaven	2016	Employed (full-time)	4916
Gorokan - Kanwal - Charmhaven	2016	Employed (part-time)	2879
Gorokan - Kanwal - Charmhaven	2016	Not in the labour force	7540
Gorokan - Kanwal - Charmhaven	2016	Unemployed (looking for work)	820
Jilliby - Yarramalong	2006		147
Jilliby - Yarramalong	2006	Employed (away from work)	91
Jilliby - Yarramalong	2006	Employed (full-time)	781
Jilliby - Yarramalong	2006	Employed (part-time)	417
Jilliby - Yarramalong	2006	Not in the labour force	573
Jilliby - Yarramalong	2006	Unemployed (looking for work)	51
Jilliby - Yarramalong	2011		171
Jilliby - Yarramalong	2011	Employed (away from work)	100
Jilliby - Yarramalong	2011	Employed (full-time)	894
Jilliby - Yarramalong	2011	Employed (part-time)	473
Jilliby - Yarramalong	2011	Not in the labour force	705
Jilliby - Yarramalong	2011	Unemployed (looking for work)	54
Jilliby - Yarramalong	2016		228
Jilliby - Yarramalong	2016	Employed (away from work)	105
Jilliby - Yarramalong	2016	Employed (full-time)	952
Jilliby - Yarramalong	2016	Employed (part-time)	597
Jilliby - Yarramalong	2016	Not in the labour force	782
Jilliby - Yarramalong	2016	Unemployed (looking for work)	58
Lake Munmorah - Mannering Park	2006		427
Lake Munmorah - Mannering Park	2006	Employed (away from work)	253
Lake Munmorah - Mannering Park	2006	Employed (full-time)	1994
Lake Munmorah - Mannering Park	2006	Employed (part-time)	1100
Lake Munmorah - Mannering Park	2006	Not in the labour force	3541
Lake Munmorah - Mannering Park	2006	Unemployed (looking for work)	314
Lake Munmorah - Mannering Park	2011		332
Lake Munmorah - Mannering Park	2011	Employed (away from work)	274
Lake Munmorah - Mannering Park	2011	Employed (full-time)	2157
Lake Munmorah - Mannering Park	2011	Employed (part-time)	1247
Lake Munmorah - Mannering Park	2011	Not in the labour force	3929
Lake Munmorah - Mannering Park	2011	Unemployed (looking for work)	315
Lake Munmorah - Mannering Park	2016		524
Lake Munmorah - Mannering Park	2016	Employed (away from work)	222
Lake Munmorah - Mannering Park	2016	Employed (full-time)	2310
Lake Munmorah - Mannering Park	2016	Employed (part-time)	1431
Lake Munmorah - Mannering Park	2016	Not in the labour force	4235
Lake Munmorah - Mannering Park	2016	Unemployed (looking for work)	321
Ourimbah - Fountaindale	2006		128
Ourimbah - Fountaindale	2006	Employed (away from work)	139
Ourimbah - Fountaindale	2006	Employed (full-time)	1362
Ourimbah - Fountaindale	2006	Employed (part-time)	681
Ourimbah - Fountaindale	2006	Not in the labour force	966
Ourimbah - Fountaindale	2006	Unemployed (looking for work)	143
Ourimbah - Fountaindale	2011		145
Ourimbah - Fountaindale	2011	Employed (away from work)	155
Ourimbah - Fountaindale	2011	Employed (full-time)	1418
Ourimbah - Fountaindale	2011	Employed (part-time)	831
Ourimbah - Fountaindale	2011	Not in the labour force	1078
Ourimbah - Fountaindale	2011	Unemployed (looking for work)	149
Ourimbah - Fountaindale	2016		144
Ourimbah - Fountaindale	2016	Employed (away from work)	129
Ourimbah - Fountaindale	2016	Employed (full-time)	1512
Ourimbah - Fountaindale	2016	Employed (part-time)	819
Ourimbah - Fountaindale	2016	Not in the labour force	1154
Ourimbah - Fountaindale	2016	Unemployed (looking for work)	133
Summerland Point - Gwandalan	2006		215
Summerland Point - Gwandalan	2006	Employed (away from work)	151
Summerland Point - Gwandalan	2006	Employed (full-time)	1118
Summerland Point - Gwandalan	2006	Employed (part-time)	597
Summerland Point - Gwandalan	2006	Not in the labour force	1738
Summerland Point - Gwandalan	2006	Unemployed (looking for work)	185
Summerland Point - Gwandalan	2011		152
Summerland Point - Gwandalan	2011	Employed (away from work)	134
