SA2_NAME16	Year	BornAust	persons
Port Kembla - Warrawong	2016	1	5982
Windang - Primbee	2006	0	776
Windang - Primbee	2006	1	2948
Windang - Primbee	2011	0	793
Windang - Primbee	2011	1	3126
Windang - Primbee	2016	0	773
Windang - Primbee	2016	1	3234
Illawarra Catchment Reserve	2006	0	0
Illawarra Catchment Reserve	2006	1	0
Illawarra Catchment Reserve	2011	0	0
Illawarra Catchment Reserve	2011	1	11
Illawarra Catchment Reserve	2016	0	0
Illawarra Catchment Reserve	2016	1	3
Albion Park - Macquarie Pass	2006	0	1669
Albion Park - Macquarie Pass	2006	1	10400
Albion Park - Macquarie Pass	2011	0	1803
Albion Park - Macquarie Pass	2011	1	11412
Albion Park - Macquarie Pass	2016	0	1851
Albion Park - Macquarie Pass	2016	1	11865
Albion Park Rail	2006	0	1117
Albion Park Rail	2006	1	5413
Albion Park Rail	2011	0	1133
Albion Park Rail	2011	1	5604
Albion Park Rail	2016	0	997
Albion Park Rail	2016	1	5468
Kiama	2006	0	939
Kiama	2006	1	5271
Kiama	2011	0	1209
Kiama	2011	1	5706
Kiama	2016	0	1318
Kiama	2016	1	5919
Kiama Downs - Minnamurra	2006	0	723
Kiama Downs - Minnamurra	2006	1	4798
Kiama Downs - Minnamurra	2011	0	717
Kiama Downs - Minnamurra	2011	1	4789
Kiama Downs - Minnamurra	2016	0	721
Kiama Downs - Minnamurra	2016	1	4889
Kiama Hinterland - Gerringong	2006	0	748
Kiama Hinterland - Gerringong	2006	1	5610
Kiama Hinterland - Gerringong	2011	0	832
Kiama Hinterland - Gerringong	2011	1	5937
Kiama Hinterland - Gerringong	2016	0	900
Kiama Hinterland - Gerringong	2016	1	6171
Shellharbour - Flinders	2006	0	1960
Shellharbour - Flinders	2006	1	8513
Shellharbour - Flinders	2011	0	2347
Shellharbour - Flinders	2011	1	10642
Shellharbour - Flinders	2016	0	2769
Shellharbour - Flinders	2016	1	13167
Shellharbour - Oak Flats	2006	0	1952
Shellharbour - Oak Flats	2006	1	6902
Shellharbour - Oak Flats	2011	0	1933
Shellharbour - Oak Flats	2011	1	7227
Shellharbour - Oak Flats	2016	0	1946
Shellharbour - Oak Flats	2016	1	7468
Warilla	2006	0	4330
Warilla	2006	1	14412
Warilla	2011	0	4092
Warilla	2011	1	14849
Warilla	2016	0	3850
Warilla	2016	1	14984
Balgownie - Fairy Meadow	2006	0	4310
Balgownie - Fairy Meadow	2006	1	13490
Balgownie - Fairy Meadow	2011	0	4633
Balgownie - Fairy Meadow	2011	1	14475
Balgownie - Fairy Meadow	2016	0	4992
Balgownie - Fairy Meadow	2016	1	15099
Corrimal - Tarrawanna - Bellambi	2006	0	2958
Corrimal - Tarrawanna - Bellambi	2006	1	11363
Corrimal - Tarrawanna - Bellambi	2011	0	2875
Corrimal - Tarrawanna - Bellambi	2011	1	11611
Corrimal - Tarrawanna - Bellambi	2016	0	2825
Corrimal - Tarrawanna - Bellambi	2016	1	11706
Figtree - Keiraville	2006	0	4483
Figtree - Keiraville	2006	1	13762
Figtree - Keiraville	2011	0	4675
Figtree - Keiraville	2011	1	14328
Figtree - Keiraville	2016	0	5148
Figtree - Keiraville	2016	1	15090
Helensburgh	2006	0	914
Helensburgh	2006	1	6760
Helensburgh	2011	0	1066
Helensburgh	2011	1	7060
Helensburgh	2016	0	1105
Helensburgh	2016	1	7279
Thirroul - Austinmer - Coalcliff	2006	0	1397
Thirroul - Austinmer - Coalcliff	2006	1	8182
Thirroul - Austinmer - Coalcliff	2011	0	1525
Thirroul - Austinmer - Coalcliff	2011	1	8597
Thirroul - Austinmer - Coalcliff	2016	0	1729
Thirroul - Austinmer - Coalcliff	2016	1	9009
Woonona - Bulli - Russell Vale	2006	0	2506
Woonona - Bulli - Russell Vale	2006	1	14036
Woonona - Bulli - Russell Vale	2011	0	2615
Woonona - Bulli - Russell Vale	2011	1	15277
Woonona - Bulli - Russell Vale	2016	0	2824
Woonona - Bulli - Russell Vale	2016	1	16077
Wollongong - East	2006	0	2608
Wollongong - East	2006	1	6314
Wollongong - East	2011	0	3833
Wollongong - East	2011	1	7582
Wollongong - East	2016	0	4077
Wollongong - East	2016	1	8228
Wollongong - West	2006	0	4279
Wollongong - West	2006	1	9051
Wollongong - West	2011	0	4847
Wollongong - West	2011	1	9644
Wollongong - West	2016	0	5551
Wollongong - West	2016	1	10220
Bulahdelah - Stroud	2006	0	314
Bulahdelah - Stroud	2006	1	3543
Bulahdelah - Stroud	2011	0	382
Bulahdelah - Stroud	2011	1	4084
Bulahdelah - Stroud	2016	0	404
Bulahdelah - Stroud	2016	1	3922
Forster	2006	0	1190
Forster	2006	1	11187
Forster	2011	0	1349
Forster	2011	1	11349
Forster	2016	0	1447
Forster	2016	1	11641
Forster-Tuncurry Region	2006	0	653
Forster-Tuncurry Region	2006	1	4671
Forster-Tuncurry Region	2011	0	685
Forster-Tuncurry Region	2011	1	4641
Forster-Tuncurry Region	2016	0	696
Forster-Tuncurry Region	2016	1	4865
Tuncurry	2006	0	531
Tuncurry	2006	1	4850
Tuncurry	2011	0	519
Tuncurry	2011	1	4911
Tuncurry	2016	0	615
Tuncurry	2016	1	4992
Kempsey	2006	0	832
Kempsey	2006	1	12014
Kempsey	2011	0	828
Kempsey	2011	1	12642
Kempsey	2016	0	856
Kempsey	2016	1	12391
Kempsey Region	2006	0	736
Kempsey Region	2006	1	7837
Kempsey Region	2011	0	751
Kempsey Region	2011	1	7665
Kempsey Region	2016	0	763
Kempsey Region	2016	1	7307
Macksville - Scotts Head	2006	0	285
Macksville - Scotts Head	2006	1	3746
Macksville - Scotts Head	2011	0	317
Macksville - Scotts Head	2011	1	4049
Macksville - Scotts Head	2016	0	320
Macksville - Scotts Head	2016	1	4014
Nambucca Heads	2006	0	718
Nambucca Heads	2006	1	5389
Nambucca Heads	2011	0	724
Nambucca Heads	2011	1	5542
Nambucca Heads	2016	0	755
Nambucca Heads	2016	1	5319
Nambucca Heads Region	2006	0	649
Nambucca Heads Region	2006	1	5886
Nambucca Heads Region	2011	0	735
Nambucca Heads Region	2011	1	6269
Nambucca Heads Region	2016	0	685
Nambucca Heads Region	2016	1	6313
South West Rocks	2006	0	327
South West Rocks	2006	1	3814
South West Rocks	2011	0	401
South West Rocks	2011	1	4261
South West Rocks	2016	0	430
South West Rocks	2016	1	4270
Lord Howe Island	2006	0	46
Lord Howe Island	2006	1	283
Lord Howe Island	2011	0	48
Lord Howe Island	2011	1	304
Lord Howe Island	2016	0	60
Lord Howe Island	2016	1	287
Laurieton - Bonny Hills	2006	0	1368
Laurieton - Bonny Hills	2006	1	12777
Laurieton - Bonny Hills	2011	0	1533
Laurieton - Bonny Hills	2011	1	13417
Laurieton - Bonny Hills	2016	0	1680
Laurieton - Bonny Hills	2016	1	13786
Port Macquarie - East	2006	0	3016
Port Macquarie - East	2006	1	21031
Port Macquarie - East	2011	0	3387
Port Macquarie - East	2011	1	22261
Port Macquarie - East	2016	0	3653
Port Macquarie - East	2016	1	22786
Port Macquarie - West	2006	0	1657
Port Macquarie - West	2006	1	10959
Port Macquarie - West	2011	0	1863
Port Macquarie - West	2011	1	12215
Port Macquarie - West	2016	0	2344
Port Macquarie - West	2016	1	13595
Port Macquarie Region	2006	0	437
Port Macquarie Region	2006	1	4264
Port Macquarie Region	2011	0	477
Port Macquarie Region	2011	1	4245
Port Macquarie Region	2016	0	453
Port Macquarie Region	2016	1	4251
Wauchope	2006	0	680
Wauchope	2006	1	8188
Wauchope	2011	0	786
Wauchope	2011	1	8899
Wauchope	2016	0	831
Wauchope	2016	1	9458
Gloucester	2006	0	313
Gloucester	2006	1	4235
Gloucester	2011	0	368
Gloucester	2011	1	4295
Gloucester	2016	0	368
Gloucester	2016	1	4247
Old Bar - Manning Point - Red Head	2006	0	871
Old Bar - Manning Point - Red Head	2006	1	7324
Old Bar - Manning Point - Red Head	2011	0	1041
Old Bar - Manning Point - Red Head	2011	1	8074
Old Bar - Manning Point - Red Head	2016	0	1137
Old Bar - Manning Point - Red Head	2016	1	8652
Taree	2006	0	1300
Taree	2006	1	17339
Taree	2011	0	1441
Taree	2011	1	17482
Taree	2016	0	1582
Taree	2016	1	17174
Taree Region	2006	0	951
Taree Region	2006	1	9571
Taree Region	2011	0	1030
Taree Region	2011	1	9722
Taree Region	2016	0	1088
Taree Region	2016	1	10157
Wingham	2006	0	346
Wingham	2006	1	4959
Wingham	2011	0	328
Wingham	2011	1	4714
Wingham	2016	0	372
Wingham	2016	1	4580
Albury - East	2006	0	958
Albury - East	2006	1	9545
Albury - East	2011	0	1235
Albury - East	2011	1	11054
Albury - East	2016	0	1423
Albury - East	2016	1	12814
Albury - North	2006	0	741
Albury - North	2006	1	8218
Albury - North	2011	0	871
Albury - North	2011	1	7863
Albury - North	2016	0	984
Albury - North	2016	1	7944
Albury - South	2006	0	1010
Albury - South	2006	1	8607
Albury - South	2011	0	1294
Albury - South	2011	1	8644
Albury - South	2016	0	1202
Albury - South	2016	1	8173
Albury Region	2006	0	610
Albury Region	2006	1	9672
Albury Region	2011	0	649
Albury Region	2011	1	9672
Albury Region	2016	0	689
Albury Region	2016	1	10017
Lavington	2006	0	1238
Lavington	2006	1	12140
Lavington	2011	0	1398
Lavington	2011	1	11782
Lavington	2016	0	1840
Lavington	2016	1	11427
Hay	2006	0	165
Hay	2006	1	3061
Hay	2011	0	170
Hay	2011	1	2645
Hay	2016	0	188
Hay	2016	1	2375
Wentworth - Buronga	2006	0	352
Wentworth - Buronga	2006	1	5397
Wentworth - Buronga	2011	0	326
Wentworth - Buronga	2011	1	5103
Wentworth - Buronga	2016	0	334
Wentworth - Buronga	2016	1	4999
Wentworth-Balranald Region	2006	0	238
Wentworth-Balranald Region	2006	1	3019
Wentworth-Balranald Region	2011	0	256
Wentworth-Balranald Region	2011	1	3127
Wentworth-Balranald Region	2016	0	215
Wentworth-Balranald Region	2016	1	2907
Corowa	2006	0	385
Corowa	2006	1	5208
Corowa	2011	0	399
Corowa	2011	1	4924
Corowa	2016	0	390
Corowa	2016	1	4612
Corowa Region	2006	0	435
Corowa Region	2006	1	5313
Corowa Region	2011	0	452
Corowa Region	2011	1	5722
Corowa Region	2016	0	452
Corowa Region	2016	1	5550
Deniliquin	2006	0	438
Deniliquin	2006	1	6559
Deniliquin	2011	0	425
Deniliquin	2011	1	6184
Deniliquin	2016	0	495
Deniliquin	2016	1	6100
Deniliquin Region	2006	0	297
Deniliquin Region	2006	1	6678
Deniliquin Region	2011	0	349
Deniliquin Region	2011	1	6109
Deniliquin Region	2016	0	344
Deniliquin Region	2016	1	5682
Moama	2006	0	269
Moama	2006	1	3912
Moama	2011	0	350
Moama	2011	1	4483
Moama	2016	0	489
Moama	2016	1	4875
Tocumwal - Finley - Jerilderie	2006	0	605
Tocumwal - Finley - Jerilderie	2006	1	8203
Tocumwal - Finley - Jerilderie	2011	0	659
Tocumwal - Finley - Jerilderie	2011	1	8098
Tocumwal - Finley - Jerilderie	2016	0	746
Tocumwal - Finley - Jerilderie	2016	1	7844
Armidale	2006	0	2171
Armidale	2006	1	18213
Armidale	2011	0	2696
Armidale	2011	1	18335
Armidale	2016	0	3269
Armidale	2016	1	18245
Armidale Region - North	2006	0	200
Armidale Region - North	2006	1	3772
Armidale Region - North	2011	0	242
Armidale Region - North	2011	1	3789
Armidale Region - North	2016	0	272
Armidale Region - North	2016	1	3822
Armidale Region - South	2006	0	395
Armidale Region - South	2006	1	5075
Armidale Region - South	2011	0	391
Armidale Region - South	2011	1	5315
Armidale Region - South	2016	0	417
Armidale Region - South	2016	1	5082
Walcha	2006	0	157
Walcha	2006	1	2891
Walcha	2011	0	164
Walcha	2011	1	2890
Walcha	2016	0	165
Walcha	2016	1	2647
Glen Innes	2006	0	466
Glen Innes	2006	1	7829
Glen Innes	2011	0	551
Glen Innes	2011	1	7655
Glen Innes	2016	0	581
Glen Innes	2016	1	7219
Inverell	2006	0	448
Inverell	2006	1	10249
Inverell	2011	0	626
Inverell	2011	1	10228
Inverell	2016	0	717
Inverell	2016	1	10001
Inverell Region - East	2006	0	303
Inverell Region - East	2006	1	4202
Inverell Region - East	2011	0	404
Inverell Region - East	2011	1	4625
Inverell Region - East	2016	0	356
Inverell Region - East	2016	1	4223
Inverell Region - West	2006	0	227
Inverell Region - West	2006	1	5485
Inverell Region - West	2011	0	210
Inverell Region - West	2011	1	5200
Inverell Region - West	2016	0	223
Inverell Region - West	2016	1	5077
Tenterfield	2006	0	464
Tenterfield	2006	1	5766
Tenterfield	2011	0	512
Tenterfield	2011	1	5854
Tenterfield	2016	0	507
Tenterfield	2016	1	5262
Moree	2006	0	406
Moree	2006	1	7089
Moree	2011	0	421
Moree	2011	1	6965
Moree	2016	0	486
Moree	2016	1	6591
Moree Region	2006	0	210
Moree Region	2006	1	5290
Moree Region	2011	0	218
Moree Region	2011	1	5097
Moree Region	2016	0	233
Moree Region	2016	1	4492
Narrabri	2006	0	251
Narrabri	2006	1	5982
Narrabri	2011	0	275
Narrabri	2011	1	6154
Narrabri	2016	0	324
Narrabri	2016	1	6020
Narrabri Region	2006	0	217
Narrabri Region	2006	1	4706
Narrabri Region	2011	0	218
Narrabri Region	2011	1	4325
Narrabri Region	2016	0	193
Narrabri Region	2016	1	3929
Gunnedah	2006	0	304
Gunnedah	2006	1	7700
Gunnedah	2011	0	360
Gunnedah	2011	1	7741
Gunnedah	2016	0	475
Gunnedah	2016	1	7904
Gunnedah Region	2006	0	153
Gunnedah Region	2006	1	3834
Gunnedah Region	2011	0	150
Gunnedah Region	2011	1	4123
Gunnedah Region	2016	0	141
Gunnedah Region	2016	1	3550
Quirindi	2006	0	317
Quirindi	2006	1	6638
Quirindi	2011	0	386
Quirindi	2011	1	6675
Quirindi	2016	0	342
Quirindi	2016	1	6504
Tamworth - East	2006	0	906
Tamworth - East	2006	1	17794
Tamworth - East	2011	0	948
Tamworth - East	2011	1	17787
Tamworth - East	2016	0	1405
Tamworth - East	2016	1	17413
Tamworth - North	2006	0	716
Tamworth - North	2006	1	10952
Tamworth - North	2011	0	819
Tamworth - North	2011	1	11755
Tamworth - North	2016	0	1295
Tamworth - North	2016	1	12579
Tamworth - West	2006	0	197
Tamworth - West	2006	1	4524
Tamworth - West	2011	0	242
Tamworth - West	2011	1	4775
Tamworth - West	2016	0	357
Tamworth - West	2016	1	4583
Tamworth Region	2006	0	895
Tamworth Region	2006	1	14885
Tamworth Region	2011	0	957
Tamworth Region	2011	1	15662
Tamworth Region	2016	0	977
Tamworth Region	2016	1	15760
Belmont - Bennetts Green	2006	0	1296
Belmont - Bennetts Green	2006	1	13990
Belmont - Bennetts Green	2011	0	1367
Belmont - Bennetts Green	2011	1	14990
Belmont - Bennetts Green	2016	0	1430
Belmont - Bennetts Green	2016	1	15513
Belmont South - Blacksmiths	2006	0	322
Belmont South - Blacksmiths	2006	1	4861
Belmont South - Blacksmiths	2011	0	385
Belmont South - Blacksmiths	2011	1	4968
Belmont South - Blacksmiths	2016	0	364
Belmont South - Blacksmiths	2016	1	4922
Charlestown - Dudley	2006	0	2161
Charlestown - Dudley	2006	1	19763
Charlestown - Dudley	2011	0	2331
Charlestown - Dudley	2011	1	20291
Charlestown - Dudley	2016	0	2431
Charlestown - Dudley	2016	1	20428
Glendale - Cardiff - Hillsborough	2006	0	2026
Glendale - Cardiff - Hillsborough	2006	1	19521
Glendale - Cardiff - Hillsborough	2011	0	2162
Glendale - Cardiff - Hillsborough	2011	1	19909
Glendale - Cardiff - Hillsborough	2016	0	2262
Glendale - Cardiff - Hillsborough	2016	1	20188
Mount Hutton - Windale	2006	0	655
Mount Hutton - Windale	2006	1	7766
Mount Hutton - Windale	2011	0	612
Mount Hutton - Windale	2011	1	7493
Mount Hutton - Windale	2016	0	703
Mount Hutton - Windale	2016	1	7560
Redhead	2006	0	341
Redhead	2006	1	2798
Redhead	2011	0	370
Redhead	2011	1	3006
Redhead	2016	0	361
Redhead	2016	1	2947
Swansea - Caves Beach	2006	0	902
Swansea - Caves Beach	2006	1	8967
Swansea - Caves Beach	2011	0	959
Swansea - Caves Beach	2011	1	9133
Swansea - Caves Beach	2016	0	1123
Swansea - Caves Beach	2016	1	9831
Valentine - Eleebana	2006	0	1288
Valentine - Eleebana	2006	1	10003
Valentine - Eleebana	2011	0	1378
Valentine - Eleebana	2011	1	10228
Valentine - Eleebana	2016	0	1396
Valentine - Eleebana	2016	1	10209
Warners Bay - Boolaroo	2006	0	1316
Warners Bay - Boolaroo	2006	1	10755
Warners Bay - Boolaroo	2011	0	1464
Warners Bay - Boolaroo	2011	1	10882
Warners Bay - Boolaroo	2016	0	1503
Warners Bay - Boolaroo	2016	1	11275
Bolton Point - Teralba	2006	0	678
Bolton Point - Teralba	2006	1	7475
Bolton Point - Teralba	2011	0	718
Bolton Point - Teralba	2011	1	7615
Bolton Point - Teralba	2016	0	729
Bolton Point - Teralba	2016	1	7303
Bonnells Bay - Silverwater	2006	0	915
Bonnells Bay - Silverwater	2006	1	6262
Bonnells Bay - Silverwater	2011	0	962
Bonnells Bay - Silverwater	2011	1	6652
Bonnells Bay - Silverwater	2016	0	1044
Bonnells Bay - Silverwater	2016	1	7265
Edgeworth - Cameron Park	2006	0	678
Edgeworth - Cameron Park	2006	1	8435
Edgeworth - Cameron Park	2011	0	882
Edgeworth - Cameron Park	2011	1	10185
Edgeworth - Cameron Park	2016	0	1394
Edgeworth - Cameron Park	2016	1	12270
Morisset - Cooranbong	2006	0	1857
Morisset - Cooranbong	2006	1	10429
Morisset - Cooranbong	2011	0	1946
Morisset - Cooranbong	2011	1	11340
Morisset - Cooranbong	2016	0	2079
Morisset - Cooranbong	2016	1	11950
Toronto - Awaba	2006	0	1297
Toronto - Awaba	2006	1	11058
Toronto - Awaba	2011	0	1406
Toronto - Awaba	2011	1	11242
Toronto - Awaba	2016	0	1367
Toronto - Awaba	2016	1	11314
Wangi Wangi - Rathmines	2006	0	843
Wangi Wangi - Rathmines	2006	1	7377
Wangi Wangi - Rathmines	2011	0	876
Wangi Wangi - Rathmines	2011	1	7562
Wangi Wangi - Rathmines	2016	0	942
Wangi Wangi - Rathmines	2016	1	7603
West Wallsend - Barnsley - Killingworth	2006	0	347
West Wallsend - Barnsley - Killingworth	2006	1	5602
West Wallsend - Barnsley - Killingworth	2011	0	310
West Wallsend - Barnsley - Killingworth	2011	1	5562
West Wallsend - Barnsley - Killingworth	2016	0	323
West Wallsend - Barnsley - Killingworth	2016	1	5848
Adamstown - Kotara	2006	0	1552
Adamstown - Kotara	2006	1	12087
Adamstown - Kotara	2011	0	1677
Adamstown - Kotara	2011	1	12836
Adamstown - Kotara	2016	0	1859
Adamstown - Kotara	2016	1	13272
Beresfield - Hexham	2006	0	607
Beresfield - Hexham	2006	1	7247
Beresfield - Hexham	2011	0	581
Beresfield - Hexham	2011	1	7312
Beresfield - Hexham	2016	0	678
Beresfield - Hexham	2016	1	7122
Hamilton - Broadmeadow	2006	0	1517
Hamilton - Broadmeadow	2006	1	8878
Hamilton - Broadmeadow	2011	0	1609
Hamilton - Broadmeadow	2011	1	9387
Hamilton - Broadmeadow	2016	0	1637
Hamilton - Broadmeadow	2016	1	9523
Lambton - New Lambton	2006	0	1693
Lambton - New Lambton	2006	1	13095
Lambton - New Lambton	2011	0	1845
Lambton - New Lambton	2011	1	13798
Lambton - New Lambton	2016	0	1922
Lambton - New Lambton	2016	1	14010
Maryland - Fletcher - Minmi	2006	0	922
Maryland - Fletcher - Minmi	2006	1	8976
Maryland - Fletcher - Minmi	2011	0	1165
Maryland - Fletcher - Minmi	2011	1	9738
Maryland - Fletcher - Minmi	2016	0	1815
Maryland - Fletcher - Minmi	2016	1	11362
Mayfield - Warabrook	2006	0	1859
Mayfield - Warabrook	2006	1	11431
Mayfield - Warabrook	2011	0	2007
Mayfield - Warabrook	2011	1	11678
Mayfield - Warabrook	2016	0	2174
Mayfield - Warabrook	2016	1	11968
Merewether - The Junction	2006	0	1306
Merewether - The Junction	2006	1	11050
Merewether - The Junction	2011	0	1453
Merewether - The Junction	2011	1	11456
Merewether - The Junction	2016	0	1444
Merewether - The Junction	2016	1	11551
Newcastle - Cooks Hill	2006	0	1200
Newcastle - Cooks Hill	2006	1	7013
Newcastle - Cooks Hill	2011	0	1514
Newcastle - Cooks Hill	2011	1	7873
Newcastle - Cooks Hill	2016	0	1714
Newcastle - Cooks Hill	2016	1	8147
Newcastle Port - Kooragang	2006	0	0
Newcastle Port - Kooragang	2006	1	8
Newcastle Port - Kooragang	2011	0	0
Newcastle Port - Kooragang	2011	1	14
Newcastle Port - Kooragang	2016	0	0
Newcastle Port - Kooragang	2016	1	17
Shortland - Jesmond	2006	0	1694
Shortland - Jesmond	2006	1	7141
Shortland - Jesmond	2011	0	2142
Shortland - Jesmond	2011	1	7297
Shortland - Jesmond	2016	0	3265
Shortland - Jesmond	2016	1	7748
Stockton - Fullerton Cove	2006	0	470
Stockton - Fullerton Cove	2006	1	5101
Stockton - Fullerton Cove	2011	0	496
Stockton - Fullerton Cove	2011	1	5165
Stockton - Fullerton Cove	2016	0	667
Stockton - Fullerton Cove	2016	1	6289
Wallsend - Elermore Vale	2006	0	1856
Wallsend - Elermore Vale	2006	1	15099
Wallsend - Elermore Vale	2011	0	2204
Wallsend - Elermore Vale	2011	1	15967
Wallsend - Elermore Vale	2016	0	2676
Wallsend - Elermore Vale	2016	1	16065
Waratah - North Lambton	2006	0	1284
Waratah - North Lambton	2006	1	9161
Waratah - North Lambton	2011	0	1575
Waratah - North Lambton	2011	1	9580
Waratah - North Lambton	2016	0	1707
Waratah - North Lambton	2016	1	9806
Wickham - Carrington - Tighes Hill	2006	0	726
Wickham - Carrington - Tighes Hill	2006	1	5494
Wickham - Carrington - Tighes Hill	2011	0	879
Wickham - Carrington - Tighes Hill	2011	1	6203
Wickham - Carrington - Tighes Hill	2016	0	912
Wickham - Carrington - Tighes Hill	2016	1	6575
Ballina	2006	0	1477
Ballina	2006	1	13600
Ballina	2011	0	1630
Ballina	2011	1	13504
Ballina	2016	0	1834
Ballina	2016	1	13792
Ballina Region	2006	0	1581
Ballina Region	2006	1	13385
Ballina Region	2011	0	1674
Ballina Region	2011	1	13435
Ballina Region	2016	0	1787
Ballina Region	2016	1	13795
Bangalow	2006	0	725
Bangalow	2006	1	3834
Bangalow	2011	0	924
Bangalow	2011	1	4138
Bangalow	2016	0	962
Bangalow	2016	1	3984
Brunswick Heads - Ocean Shores	2006	0	1160
Brunswick Heads - Ocean Shores	2006	1	5891
Brunswick Heads - Ocean Shores	2011	0	1281
Brunswick Heads - Ocean Shores	2011	1	6092
Brunswick Heads - Ocean Shores	2016	0	1349
Brunswick Heads - Ocean Shores	2016	1	5997
Byron Bay	2006	0	1498
Byron Bay	2006	1	6379
Byron Bay	2011	0	1670
Byron Bay	2011	1	6244
Byron Bay	2016	0	1799
Byron Bay	2016	1	6088
Evans Head	2006	0	282
Evans Head	2006	1	4311
Evans Head	2011	0	343
Evans Head	2011	1	4396
Evans Head	2016	0	343
Evans Head	2016	1	4346
Lennox Head - Skennars Head	2006	0	671
Lennox Head - Skennars Head	2006	1	5699
Lennox Head - Skennars Head	2011	0	906
Lennox Head - Skennars Head	2011	1	6172
Lennox Head - Skennars Head	2016	0	975
Lennox Head - Skennars Head	2016	1	6317
Mullumbimby	2006	0	1273
Mullumbimby	2006	1	5391
Mullumbimby	2011	0	1424
Mullumbimby	2011	1	5364
Mullumbimby	2016	0	1505
Mullumbimby	2016	1	5362
Casino	2006	0	480
Casino	2006	1	10216
Casino	2011	0	544
Casino	2011	1	10564
Casino	2016	0	607
Casino	2016	1	10649
Casino Region	2006	0	431
Casino Region	2006	1	5968
Casino Region	2011	0	475
Casino Region	2011	1	6042
Casino Region	2016	0	497
Casino Region	2016	1	5710
Goonellabah	2006	0	887
Goonellabah	2006	1	10658
Goonellabah	2011	0	1024
Goonellabah	2011	1	11203
Goonellabah	2016	0	1117
Goonellabah	2016	1	11071
Kyogle	2006	0	648
Kyogle	2006	1	6629
Kyogle	2011	0	709
Kyogle	2011	1	6405
Kyogle	2016	0	689
Kyogle	2016	1	5852
Lismore	2006	0	1140
Lismore	2006	1	13507
Lismore	2011	0	1306
Lismore	2011	1	13484
Lismore	2016	0	1323
Lismore	2016	1	12585
Lismore Region	2006	0	1576
Lismore Region	2006	1	12278
Lismore Region	2011	0	1704
Lismore Region	2011	1	12316
Lismore Region	2016	0	1648
Lismore Region	2016	1	11930
Kingscliff - Fingal Head	2006	0	1168
Kingscliff - Fingal Head	2006	1	7633
Kingscliff - Fingal Head	2011	0	1518
Kingscliff - Fingal Head	2011	1	8727
Kingscliff - Fingal Head	2016	0	1733
Kingscliff - Fingal Head	2016	1	10299
Murwillumbah	2006	0	744
Murwillumbah	2006	1	6533
Murwillumbah	2011	0	850
Murwillumbah	2011	1	6966
Murwillumbah	2016	0	984
Murwillumbah	2016	1	7249
Murwillumbah Region	2006	0	1073
Murwillumbah Region	2006	1	7664
Murwillumbah Region	2011	0	1210
Murwillumbah Region	2011	1	7732
