SA2_NAME16	Year	medianMortgageRepaymentMonthly
Mountain Creek	2011	2080
Sippy Downs	2011	2167
Aroona - Currimundi	2011	1774
Buddina - Minyama	2011	2000
Caloundra - Kings Beach	2011	1733
Caloundra - West	2011	2037
Golden Beach - Pelican Waters	2011	2000
Moffat Beach - Battery Hill	2011	1856
Parrearra - Warana	2011	2000
Wurtulla - Birtinya	2011	1997
Coolum Beach	2011	1898
Marcoola - Mudjimba	2011	1800
Maroochydore - Kuluin	2011	1788
Mooloolaba - Alexandra Headland	2011	1851
Noosa Heads	2011	1810
Noosaville	2011	1945
Sunshine Beach	2011	1863
Tewantin	2011	1785
Peregian Beach - Marcus Beach	2011	1800
Peregian Springs	2011	2167
Beerwah	2011	1814
Caloundra Hinterland	2011	1517
Glass House Mountains	2011	1733
Landsborough	2011	1950
Maroochy Hinterland	2011	1650
Palmwoods	2011	1881
Bli Bli	2011	1860
Diddillibah - Rosemount	2011	1950
Eumundi - Yandina	2011	1733
Nambour	2011	1733
Noosa Hinterland	2011	1700
Cambooya - Wyreema	2011	1667
Darling Heights	2011	1517
Drayton - Harristown	2011	1451
Gatton	2011	1463
Gowrie (Qld)	2011	1564
Highfields	2011	1881
Lockyer Valley - West	2011	1517
Middle Ridge	2011	1733
Newtown (Qld)	2011	1387
North Toowoomba - Harlaxton	2011	1356
Rangeville	2011	1654
Toowoomba - Central	2011	1482
Toowoomba - East	2011	1733
Toowoomba - West	2011	1777
Wilsonton	2011	1379
Ayr	2011	1300
Burdekin	2011	1200
Charters Towers	2011	1345
Dalrymple	2011	1387
Ingham	2011	1300
Ingham Region	2011	1200
Palm Island	2011	0
Aitkenvale	2011	1733
Annandale	2011	1950
Belgian Gardens - Pallarenda	2011	2000
Bohle Plains	2011	2167
Condon - Rasmussen	2011	1733
Cranbrook	2011	1663
Deeragun	2011	2167
Douglas	2011	2167
Garbutt - West End	2011	1700
Gulliver - Currajong - Vincent	2011	1700
Heatley	2011	1733
Hermit Park - Rosslea	2011	1600
Hyde Park - Pimlico	2011	1733
Kelso	2011	1800
Kirwan - East	2011	1733
Kirwan - West	2011	1900
Magnetic Island	2011	1517
Mount Louisa	2011	2058
Mundingburra	2011	1733
Northern Beaches	2011	1733
Oonoonba	2011	2000
South Townsville - Railway Estate	2011	1800
Townsville - South	2011	1733
Townsville City - North Ward	2011	2167
Wulguru - Roseneath	2011	1600
Ashfield - Kepnock	2011	1400
Bargara - Burnett Heads	2011	1530
Branyan - Kensington	2011	1500
Bundaberg	2011	1300
Bundaberg East - Kalkie	2011	1517
Bundaberg North - Gooburrum	2011	1343
Bundaberg Region - North	2011	1300
Bundaberg Region - South	2011	1300
Millbank - Avoca	2011	1400
Svensson Heights - Norville	2011	1395
Walkervale - Avenell Heights	2011	1343
Gayndah - Mundubbera	2011	1058
Gin Gin	2011	1000
Kingaroy	2011	1449
Kingaroy Region - North	2011	1073
Kingaroy Region - South	2011	1300
Monto - Eidsvold	2011	1000
Nanango	2011	1083
North Burnett	2011	0
Cooloola	2011	1343
Gympie - North	2011	1300
Gympie - South	2011	1543
Gympie Region	2011	1373
Kilkivan	2011	1192
Booral - River Heads	2011	1500
Craignish - Dundowran Beach	2011	1733
Pialba - Eli Waters	2011	1600
Point Vernon	2011	1517
Torquay - Scarness - Kawungan	2011	1500
Urangan - Wondunna	2011	1545
Burrum - Fraser	2011	1300
Granville	2011	1300
Maryborough (Qld)	2011	1300
Maryborough Region - South	2011	1100
Tinana	2011	1450
Migratory - Offshore - Shipping (Qld)	2011	0
No usual address (Qld)	2011	0
Adelaide	2011	1800
North Adelaide	2011	2000
Adelaide Hills	2011	1600
Aldgate - Stirling	2011	1800
Hahndorf - Echunga	2011	1700
Lobethal - Woodside	2011	1569
Mount Barker	2011	1679
Mount Barker Region	2011	1505
Nairne	2011	1600
Uraidla - Summertown	2011	1800
Burnside - Wattle Park	2011	2000
Glenside - Beaumont	2011	2167
Toorak Gardens	2011	2000
Athelstone	2011	1570
Paradise - Newton	2011	1517
Rostrevor - Magill	2011	1733
Norwood (SA)	2011	2000
Payneham - Felixstow	2011	1660
St Peters - Marden	2011	1950
Nailsworth - Broadview	2011	1733
Prospect	2011	1800
Walkerville	2011	2000
Goodwood - Millswood	2011	1939
Unley - Parkside	2011	1972
Gawler - North	2011	1582
Gawler - South	2011	1430
Lewiston - Two Wells	2011	1517
Craigmore - Blakeview	2011	1473
Davoren Park	2011	1300
Elizabeth	2011	1000
Elizabeth East	2011	1220
Munno Para West - Angle Vale	2011	1700
One Tree Hill	2011	1517
Smithfield - Elizabeth North	2011	1083
Virginia - Waterloo Corner	2011	1733
Enfield - Blair Athol	2011	1517
Northgate - Oakden - Gilles Plains	2011	1690
Windsor Gardens	2011	1625
Dry Creek - North	2011	0
Ingle Farm	2011	1430
Para Hills	2011	1469
Parafield	2011	0
Parafield Gardens	2011	1387
Paralowie	2011	1350
Salisbury	2011	1200
Salisbury East	2011	1374
Salisbury North	2011	1348
Mawson Lakes - Globe Derby Park	2011	2000
Pooraka - Cavan	2011	1408
Golden Grove	2011	1733
Greenwith	2011	1695
Highbury - Dernancourt	2011	1625
Hope Valley - Modbury	2011	1473
Modbury Heights	2011	1500
Redwood Park	2011	1517
St Agnes - Ridgehaven	2011	1473
Brighton (SA)	2011	1733
Glenelg (SA)	2011	1900
Edwardstown	2011	1582
Hallett Cove	2011	1582
Marino - Seaview Downs	2011	1800
Mitchell Park	2011	1599
Morphettville	2011	1663
Sheidow Park - Trott Park	2011	1600
Warradale	2011	1600
Belair	2011	1858
Bellevue Heights	2011	1664
Blackwood	2011	1733
Colonel Light Gardens	2011	1733
Mitcham (SA)	2011	2000
Panorama	2011	1600
Aberfoyle Park	2011	1517
Aldinga	2011	1517
Christie Downs	2011	1387
Christies Beach	2011	1300
Clarendon	2011	1733
Coromandel Valley	2011	1800
Flagstaff Hill	2011	1700
Hackham - Onkaparinga Hills	2011	1368
Hackham West - Huntfield Heights	2011	1300
Happy Valley	2011	1517
Happy Valley Reservoir	2011	0
Lonsdale	2011	0
McLaren Vale	2011	1625
Morphett Vale - East	2011	1346
Morphett Vale - West	2011	1300
Reynella	2011	1393
Seaford (SA)	2011	1517
Willunga	2011	1500
Woodcroft	2011	1500
Beverley	2011	1625
Flinders Park	2011	1695
Henley Beach	2011	1757
Hindmarsh - Brompton	2011	1712
Royal Park - Hendon - Albert Park	2011	1600
Seaton - Grange	2011	1647
West Lakes	2011	1733
Woodville - Cheltenham	2011	1582
Dry Creek - South	2011	0
Largs Bay - Semaphore	2011	1600
North Haven	2011	1543
Port Adelaide	2011	1408
The Parks	2011	1614
Torrens Island	2011	0
Adelaide Airport	2011	0
Fulham	2011	1733
Lockleys	2011	1675
Plympton	2011	1625
Richmond (SA)	2011	1733
West Beach	2011	1792
Barossa - Angaston	2011	1400
Light	2011	1300
Lyndoch	2011	1517
Mallala	2011	1092
Nuriootpa	2011	1457
Tanunda	2011	1400
Clare	2011	1300
Gilbert Valley	2011	1100
Goyder	2011	867
Wakefield - Barunga West	2011	950
Jamestown	2011	867
Peterborough - Mount Remarkable	2011	693
Port Pirie	2011	1000
Port Pirie Region	2011	1083
Kadina	2011	1083
Moonta	2011	1090
Wallaroo	2011	1083
Yorke Peninsula - North	2011	997
Yorke Peninsula - South	2011	1030
Ceduna	2011	1257
Eyre Peninsula	2011	1105
Kimba - Cleve - Franklin Harbour	2011	867
Le Hunte - Elliston	2011	780
Port Lincoln	2011	1354
West Coast (SA)	2011	1192
Western	2011	0
Whyalla	2011	1300
Whyalla - North	2011	0
APY Lands	2011	0
Coober Pedy	2011	600
Quorn - Lake Gilles	2011	1075
Outback	2011	867
Port Augusta	2011	1200
Roxby Downs	2011	2350
Goolwa - Port Elliot	2011	1198
Kangaroo Island	2011	1127
Strathalbyn	2011	1517
Strathalbyn Region	2011	1517
Victor Harbor	2011	1300
Yankalilla	2011	1200
Grant	2011	1270
Kingston - Robe	2011	1116
Millicent	2011	1034
Naracoorte	2011	1157
Naracoorte Region	2011	867
Penola	2011	953
Tatiara	2011	1000
Wattle Range	2011	910
Mount Gambier - East	2011	1260
Mount Gambier - West	2011	1257
Barmera	2011	1083
Berri	2011	1083
Karoonda - Lameroo	2011	676
Loxton	2011	1127
Loxton Region	2011	902
Mannum	2011	1083
Murray Bridge	2011	1200
Murray Bridge Region	2011	1192
Renmark	2011	1040
Renmark Region	2011	1170
The Coorong	2011	867
Waikerie	2011	975
Migratory - Offshore - Shipping (SA)	2011	0
No usual address (SA)	2011	0
Augusta	2011	1667
Busselton	2011	1798
Busselton Region	2011	2000
Margaret River	2011	1800
Australind - Leschenault	2011	1950
Capel	2011	1733
College Grove - Carey Park	2011	1517
Collie	2011	1517
Dardanup	2011	1907
Davenport	2011	0
Eaton - Pelican Point	2011	1900
Harvey	2011	1625
East Bunbury - Glen Iris	2011	1746
Waroona	2011	1560
Dalyellup	2011	2139
Gelorup - Stratham	2011	1914
South Bunbury - Bunbury	2011	1733
Withers - Usher	2011	1479
Bridgetown - Boyup Brook	2011	1300
Donnybrook - Balingup	2011	1460
Manjimup	2011	1300
Pemberton	2011	1300
Dawesville - Bouvard	2011	2000
Falcon - Wannanup	2011	1950
Greenfields	2011	1605
Halls Head - Erskine	2011	2058
Mandurah	2011	1517
Mandurah - East	2011	2000
Mandurah - North	2011	2167
Mandurah - South	2011	1733
Pinjarra	2011	1842
City Beach	2011	3033
Claremont (WA)	2011	2600
Cottesloe	2011	3000
Floreat	2011	2600
Mosman Park - Peppermint Grove	2011	2591
Nedlands - Dalkeith - Crawley	2011	3000
Swanbourne - Mount Claremont	2011	2870
Kings Park (WA)	2011	0
Mount Hawthorn - Leederville	2011	2275
Mount Lawley - Inglewood	2011	2189
North Perth	2011	2400
Perth City	2011	2383
Subiaco - Shenton Park	2011	2400
Wembley - West Leederville - Glendalough	2011	2037
Bassendean - Eden Hill - Ashfield	2011	1842
Bayswater - Embleton - Bedford	2011	2000
Maylands	2011	2000
Morley	2011	1800
Noranda	2011	1950
Chidlow	2011	1775
Glen Forrest - Darlington	2011	1950
Helena Valley - Koongamia	2011	1777
Malmalling - Reservoir	2011	0
Mundaring	2011	1950
Swan View - Greenmount - Midvale	2011	1700
Avon Valley National Park	2011	0
Ballajura	2011	1733
Beechboro	2011	1733
Bullsbrook	2011	2000
Ellenbrook	2011	2336
Gidgegannup	2011	2167
Hazelmere - Guildford	2011	1810
Lockridge - Kiara	2011	1650
Malaga	2011	0
Melaleuca - Lexia	2011	0
Middle Swan - Herne Hill	2011	1733
Midland - Guildford	2011	1738
Stratton - Jane Brook	2011	1753
The Vines	2011	2400
Walyunga National Park	2011	0
Craigie - Beldon	2011	1800
Currambine - Kinross	2011	2000
Duncraig	2011	2000
Greenwood - Warwick	2011	1900
Heathridge - Connolly	2011	1889
Hillarys	2011	2167
Iluka - Burns Beach	2011	2700
Joondalup - Edgewater	2011	1842
Kingsley	2011	1842
Mullaloo - Kallaroo	2011	2167
Ocean Reef	2011	2123
Padbury	2011	1800
Sorrento - Marmion	2011	2167
Woodvale	2011	1950
Balcatta - Hamersley	2011	1907
Balga - Mirrabooka	2011	1591
Dianella	2011	2000
Herdsman	2011	0
Innaloo - Doubleview	2011	2200
Karrinyup - Gwelup - Carine	2011	2167
Nollamara - Westminster	2011	2000
Osborne Park Industrial	2011	0
Scarborough	2011	2167
Stirling - Osborne Park	2011	2072
Trigg - North Beach - Watermans Bay	2011	2500
Tuart Hill - Joondanna	2011	1950
Wembley Downs - Churchlands - Woodlands	2011	2450
Yokine - Coolbinia - Menora	2011	2000
Alexander Heights - Koondoola	2011	1603
Butler - Merriwa - Ridgewood	2011	2167
Carramar	2011	2300
Clarkson	2011	2000
Girrawheen	2011	1517
Madeley - Darch - Landsdale	2011	2200
Marangaroo	2011	1625
Mindarie - Quinns Rocks - Jindalee	2011	2262
Neerabup National Park	2011	0
Tapping - Ashby - Sinagra	2011	2414
Wanneroo	2011	2167
Alkimos - Eglinton	2011	2383
Carabooda - Pinjar	2011	1887
Two Rocks	2011	1950
Yanchep	2011	2109
Armadale - Wungong - Brookdale	2011	1500
Ashendon - Lesley	2011	0
Camillo - Champion Lakes	2011	1517
Forrestdale - Harrisdale - Piara Waters	2011	2600
Kelmscott	2011	1647
Mount Nasura - Mount Richon - Bedfordale	2011	1950
Roleystone	2011	2000
Seville Grove	2011	1885
Belmont - Ascot - Redcliffe	2011	2000
East Victoria Park - Carlisle	2011	2167
Kewdale Commercial	2011	0
Perth Airport	2011	0
Rivervale - Kewdale - Cloverdale	2011	2000
Victoria Park - Lathlain - Burswood	2011	2167
Bentley - Wilson - St James	2011	1963
Canning Vale - West	2011	2000
Canning Vale Commercial	2011	0
Cannington - Queens Park	2011	1978
Parkwood - Ferndale - Lynwood	2011	1700
Riverton - Shelley - Rossmoyne	2011	2013
Welshpool	2011	0
Willetton	2011	1848
Beckenham - Kenwick - Langford	2011	1600
Canning Vale - East	2011	2200
Gosnells	2011	1603
Huntingdale - Southern River	2011	2000
Maddington - Orange Grove - Martin	2011	1600
Thornlie	2011	1700
Forrestfield - Wattle Grove	2011	1950
High Wycombe	2011	1863
Kalamunda - Maida Vale - Gooseberry Hill	2011	2000
Lesmurdie - Bickley - Carmel	2011	2000
Byford	2011	2167
Mundijong	2011	2167
Serpentine - Jarrahdale	2011	2017
Como	2011	2100
Manning - Waterford	2011	2249
South Perth - Kensington	2011	2300
Banjup	2011	2318
Bibra Industrial	2011	0
Bibra Lake	2011	0
Coogee	2011	2000
Coolbellup	2011	1745
Hamilton Hill	2011	1750
Henderson	2011	0
North Coogee	2011	4750
South Lake - Cockburn Central	2011	1777
Spearwood	2011	1603
Success - Hammond Park	2011	2340
Yangebup	2011	1800
Beeliar - Wattleup	2011	2167
Jandakot	2011	2000
East Fremantle	2011	2383
Fremantle	2011	2210
Fremantle - South	2011	2000
O'Connor (WA)	2011	0
Bertram - Wellard (West)	2011	2167
Calista	2011	1561
Hope Valley - Postans	2011	1950
Kwinana Industrial	2011	0
Parmelia - Orelia	2011	1517
Casuarina - Wandi	2011	2000
Applecross - Ardross	2011	2600
Bateman	2011	2015
Bicton - Palmyra	2011	2167
Booragoon	2011	2253
Bull Creek	2011	2000
Leeming	2011	1842
Melville	2011	2200
Murdoch - Kardinya	2011	1950
Willagee	2011	2040
Winthrop	2011	2000
Baldivis	2011	2357
Cooloongup	2011	1530
Port Kennedy	2011	1950
Rockingham	2011	1733
Rockingham Lakes	2011	0
Safety Bay - Shoalwater	2011	1733
Singleton - Golden Bay - Secret Harbour	2011	2300
Waikiki	2011	1842
Warnbro	2011	1733
Albany	2011	1517
Albany Region	2011	1600
Bayonet Head - Lower King	2011	1625
Denmark	2011	1492
Gnowangerup	2011	718
Katanning	2011	1083
Kojonup	2011	894
Little Grove - Elleker	2011	1528
McKail - Willyung	2011	1636
Plantagenet	2011	1200
Stirling Range National Park	2011	0
Chittering	2011	2100
Cunderdin	2011	850
Dowerin	2011	869
Gingin - Dandaragan	2011	1600
Merredin	2011	1083
Moora	2011	921
Mukinbudin	2011	834
Northam	2011	1300
Toodyay	2011	1623
York - Beverley	2011	1300
Brookton	2011	1083
Kulin	2011	758
Murray	2011	1733
Narrogin	2011	1208
Wagin	2011	1000
Broome	2011	2600
Derby - West Kimberley	2011	1625
Halls Creek	2011	1387
Kununurra	2011	2167
Roebuck	2011	2817
East Pilbara	2011	2625
Newman	2011	360
Port Hedland	2011	2200
South Hedland	2011	2492
Ashburton (WA)	2011	327
Karratha	2011	3182
Roebourne	2011	2376
Esperance	2011	1571
Esperance Region	2011	1020
Carnarvon	2011	1517
Exmouth	2011	2167
Boulder	2011	1625
Kalgoorlie	2011	2000
Kalgoorlie - North	2011	2114
Kalgoorlie Airport	2011	0
Kambalda - Coolgardie - Norseman	2011	1192
Leinster - Leonora	2011	812
Trafalgar (WA)	2011	0
Geraldton	2011	1482
Geraldton - East	2011	1500
Geraldton - North	2011	1902
Geraldton - South	2011	1950
Irwin	2011	1660
Meekatharra	2011	563
Morawa	2011	769
Northampton - Mullewa - Greenough	2011	1400
Migratory - Offshore - Shipping (WA)	2011	0
No usual address (WA)	2011	0
Bridgewater - Gagebrook	2011	1080
Brighton - Pontville	2011	1500
Old Beach - Otago	2011	1528
Bellerive - Rosny	2011	1408
Cambridge	2011	1550
Geilston Bay - Risdon	2011	1517
Howrah - Tranmere	2011	1733
Lindisfarne - Rose Bay	2011	1600
Mornington - Warrane	2011	1300
Risdon Vale	2011	1083
Rokeby	2011	1213
South Arm	2011	1500
Austins Ferry - Granton	2011	1517
Berriedale - Chigwell	2011	1300
Claremont (Tas.)	2011	1300
Derwent Park - Lutana	2011	1300
Glenorchy	2011	1300
Montrose - Rosetta	2011	1316
Moonah	2011	1311
New Norfolk	2011	1170
West Moonah	2011	1387
Kingston - Huntingfield	2011	1589
Kingston Beach - Blackmans Bay	2011	1517
Margate - Snug	2011	1517
Mount Wellington	2011	0
Taroona - Bonnet Hill	2011	1571
Hobart	2011	1733
Lenah Valley - Mount Stuart	2011	1625
Mount Nelson - Dynnyrne	2011	1733
New Town	2011	1600
Sandy Bay	2011	2000
South Hobart - Fern Tree	2011	1517
West Hobart	2011	1625
Dodges Ferry - Lewisham	2011	1170
Sorell - Richmond	2011	1343
Invermay	2011	1200
Kings Meadows - Punchbowl	2011	1300
Launceston	2011	1517
Legana	2011	1517
Mowbray	2011	1200
Newnham - Mayfield	2011	1200
Newstead	2011	1468
Norwood (Tas.)	2011	1408
Prospect Vale - Blackstone	2011	1517
Ravenswood	2011	905
Riverside	2011	1408
South Launceston	2011	1300
Summerhill - Prospect	2011	1300
Trevallyn	2011	1430
Waverley - St Leonards	2011	1200
West Launceston	2011	1365
Youngtown - Relbia	2011	1500
Beauty Point - Beaconsfield	2011	1083
Deloraine	2011	1064
Grindelwald - Lanena	2011	1330
Hadspen - Carrick	2011	1300
Westbury	2011	1200
Dilston - Lilydale	2011	1300
George Town	2011	1115
Longford	2011	1257
Northern Midlands	2011	975
Perth - Evandale	2011	1352
St Helens - Scamander	2011	975
Flinders and Cape Barren Islands	2011	937
Scottsdale - Bridport	2011	972
Central Highlands	2011	867
Derwent Valley	2011	1192
Southern Midlands	2011	1157
Wilderness - East	2011	0
Bruny Island - Kettering	2011	1200
Cygnet	2011	1024
Geeveston - Dover	2011	1083
Huonville - Franklin	2011	1300
Forestier - Tasman	2011	910
Triabunna - Bicheno	2011	1083
Acton - Upper Burnie	2011	1040
Burnie - Ulverstone Region	2011	1213
Burnie - Wivenhoe	2011	1073
Parklands - Camdale	2011	1300
Penguin - Sulphur Creek	2011	1213
Romaine - Havenview	2011	1200
Somerset	2011	1127
Ulverstone	2011	1192
West Ulverstone	2011	1192
Wynyard	2011	1200
Devonport	2011	1213
East Devonport	2011	1170
Latrobe	2011	1283
Miandetta - Don	2011	1408
Port Sorell	2011	1300
Quoiba - Spreyton	2011	1226
Sheffield - Railton	2011	1100
Turners Beach - Forth	2011	1408
King Island	2011	1000
North West	2011	1192
Smithton	2011	1092
Waratah	2011	1192
West Coast (Tas.)	2011	780
Wilderness - West	2011	0
Migratory - Offshore - Shipping (Tas.)	2011	0
No usual address (Tas.)	2011	0
Darwin Airport	2011	0
Darwin City	2011	2500
East Point	2011	0
Fannie Bay - The Gardens	2011	2383
Larrakeyah	2011	2167
Ludmilla - The Narrows	2011	2000
Parap	2011	2303
Stuart Park	2011	2167
Woolner - Bayview - Winnellie	2011	2500
Alawa	2011	1850
Anula	2011	2167
Berrimah	2011	2500
Brinkin - Nakara	2011	2167
Buffalo Creek	2011	0
Charles Darwin	2011	0
Coconut Grove	2011	1950
East Arm	2011	0
Jingili	2011	2167
Karama	2011	1958
Leanyer	2011	2167
Lyons (NT)	2011	3484
Malak - Marrara	2011	1950
Millner	2011	1936
Moil	2011	2082
Nightcliff	2011	2000
Rapid Creek	2011	2000
Tiwi	2011	1950
Wagaman	2011	2167
Wanguri	2011	2167
Wulagi	2011	2080
Howard Springs	2011	2043
Humpty Doo	2011	2184
Koolpinyah	2011	0
Virginia	2011	2109
Weddell	2011	2000
Bakewell	2011	2000
Driver	2011	2045
Durack - Marlow Lagoon	2011	2694
Gray	2011	1950
Moulden	2011	1889
Palmerston - North	2011	2600
Palmerston - South	2011	0
Rosebery - Bellamack	2011	2600
Woodroffe	2011	2142
Charles	2011	1950
East Side	2011	1778
Flynn (NT)	2011	1950
Larapinta	2011	1957
Mount Johns	2011	1807
Petermann - Simpson	2011	867
Ross	2011	2167
Sandover - Plenty	2011	711
Tanami	2011	0
Yuendumu - Anmatjere	2011	0
Barkly	2011	0
Tennant Creek	2011	969
Alligator	2011	1408
Daly	2011	1083
Thamarrurr	2011	0
Tiwi Islands	2011	542
West Arnhem	2011	0
Anindilyakwa	2011	345
East Arnhem	2011	0
Nhulunbuy	2011	1500
Elsey	2011	975
Gulf	2011	726
Katherine	2011	1733
Victoria River	2011	0
Migratory - Offshore - Shipping (NT)	2011	0
No usual address (NT)	2011	0
Aranda	2011	2167
Belconnen	2011	1984
Bruce	2011	2167
Charnwood	2011	1850
Cook	2011	2000
Dunlop	2011	2167
Evatt	2011	2129
Florey	2011	1900
Flynn (ACT)	2011	1950
Fraser	2011	2000
Giralang	2011	2000
Gooromon	2011	0
Hawker	2011	2029
Higgins	2011	1950
Holt	2011	1907
Kaleen	2011	1950
Latham	2011	1955
Lawson	2011	0
Macgregor (ACT)	2011	2167
Macquarie	2011	1950
McKellar	2011	2150
Melba	2011	2000
Page	2011	2000
Scullin	2011	1950
Spence	2011	2000
Weetangera	2011	2383
Molonglo Corridor	2011	0
West Belconnen	2011	0
Hume	2011	0
Kowen	2011	0
Canberra East	2011	1400
Canberra Airport	2011	0
Majura	2011	4333
Amaroo	2011	2167
Bonner	2011	2342
Casey	2011	2500
Crace	2011	2600
Forde	2011	2925
Franklin	2011	2600
Gungahlin	2011	2297
Hall	2011	2400
Harrison	2011	2608
Mitchell	2011	0
Ngunnawal	2011	2028
Nicholls	2011	2200
Palmerston	2011	2000
Gungahlin - East	2011	0
Gungahlin - West	2011	0
Jacka	2011	0
Kenny	2011	0
Moncrieff	2011	0
Taylor	2011	0
Throsby	2011	0
Acton	2011	0
Ainslie	2011	2463
Braddon	2011	2167
Civic	2011	2600
Dickson	2011	2137
Downer	2011	2167
Hackett	2011	2167
Lyneham	2011	2000
O'Connor (ACT)	2011	2383
Turner	2011	2254
Watson	2011	2167
Black Mountain	2011	0
Campbell	2011	2600
Duntroon	2011	0
Parkes (ACT) - North	2011	0
Reid	2011	2166
Russell	2011	0
Deakin	2011	2600
Forrest	2011	3017
Griffith (ACT)	2011	2500
Lake Burley Griffin	2011	0
Narrabundah	2011	2253
Parkes (ACT) - South	2011	0
Red Hill (ACT)	2011	2871
Yarralumla	2011	2600
Barton	2011	2570
Fyshwick	2011	0
Kingston (ACT)	2011	2437
Banks	2011	2167
Bonython	2011	2058
Calwell	2011	2022
Chisholm	2011	2000
Conder	2011	2100
Fadden	2011	2167
Gilmore	2011	2039
Gordon (ACT)	2011	2058
Gowrie (ACT)	2011	1950
Greenway	2011	1907
Isabella Plains	2011	1950
Kambah	2011	1993
Macarthur	2011	2167
Monash	2011	1950
Mount Taylor	2011	0
Oxley (ACT)	2011	2000
Richardson	2011	1848
Theodore	2011	2167
Tuggeranong	2011	1508
Wanniassa	2011	2000
Tuggeranong - West	2011	0
Chapman	2011	2288
Duffy	2011	2167
Fisher	2011	2167
Holder	2011	2000
Rivett	2011	2000
Stirling	2011	2167
Waramanga	2011	2000
Weston	2011	2167
Scrivener	2011	0
Chifley	2011	2072
Curtin	2011	2151
Farrer	2011	2200
Garran	2011	2271
Hughes	2011	2200
Isaacs	2011	2300
Lyons (ACT)	2011	2000
Mawson	2011	2167
O'Malley	2011	3825
Pearce	2011	2250
Phillip	2011	2047
Torrens	2011	2100
Arboretum	2011	0
Coombs	2011	0
Denman Prospect	2011	0
Molonglo	2011	0
Molonglo - North	2011	0
Wright	2011	0
ACT - South West	2011	2871
Namadgi	2011	0
Migratory - Offshore - Shipping (ACT)	2011	0
No usual address (ACT)	2011	0
Christmas Island	2011	1509
Cocos (Keeling) Islands	2011	910
Jervis Bay	2011	0
Norfolk Island	2011	0
Migratory - Offshore - Shipping (OT)	2011	0
No usual address (OT)	2011	0
Braidwood	2016	1582
Karabar	2016	1928
Queanbeyan	2016	1733
Queanbeyan - East	2016	1842
Queanbeyan Region	2016	2405
Queanbeyan West - Jerrabomberra	2016	2167
Bombala	2016	910
Cooma	2016	1186
Cooma Region	2016	1560
Jindabyne - Berridale	2016	1500
Batemans Bay	2016	1452
Batemans Bay - South	2016	1517
Bega - Tathra	2016	1400
Bega-Eden Hinterland	2016	1278
Broulee - Tomakin	2016	1517
Deua - Wadbilliga	2016	0
Eden	2016	1394
Eurobodalla Hinterland	2016	1300
Merimbula - Tura Beach	2016	1500
Moruya - Tuross Head	2016	1353
Narooma - Bermagui	2016	1300
Goulburn	2016	1517
Goulburn Region	2016	1600
Yass	2016	1763
Yass Region	2016	2024
Young	2016	1300
Young Region	2016	1040
Avoca Beach - Copacabana	2016	2167
Box Head - MacMasters Beach	2016	2000
Calga - Kulnura	2016	1850
Erina - Green Point	2016	2000
Gosford - Springfield	2016	1733
Kariong	2016	1950
Kincumber - Picketts Valley	2016	1899
Narara	2016	1733
Niagara Park - Lisarow	2016	1800
Point Clare - Koolewong	2016	1820
Saratoga - Davistown	2016	2000
Terrigal - North Avoca	2016	2167
Umina - Booker Bay - Patonga	2016	1750
Wamberal - Forresters Beach	2016	2167
Woy Woy - Blackwall	2016	1733
Wyoming	2016	1733
Bateau Bay - Killarney Vale	2016	1733
Blue Haven - San Remo	2016	1600
Budgewoi - Buff Point - Halekulani	2016	1560
Chittaway Bay - Tumbi Umbi	2016	1764
Gorokan - Kanwal - Charmhaven	2016	1517
Jilliby - Yarramalong	2016	2200
Lake Munmorah - Mannering Park	2016	1521
Ourimbah - Fountaindale	2016	1800
Summerland Point - Gwandalan	2016	1600
The Entrance	2016	1785
Toukley - Norah Head	2016	1700
Tuggerah - Kangy Angy	2016	1800
Warnervale - Wadalba	2016	2037
Wyong	2016	1603
Bathurst	2016	1578
Bathurst - East	2016	1785
Bathurst Region	2016	1696
Oberon	2016	1349
Condobolin	2016	900
Cowra	2016	1192
Cowra Region	2016	1083
Forbes	2016	1148
Grenfell	2016	910
Parkes (NSW)	2016	1300
Parkes Region	2016	1000
West Wyalong	2016	1000
Lithgow	2016	1300
Lithgow Region	2016	1517
Mudgee	2016	1766
Mudgee Region - East	2016	1192
Mudgee Region - West	2016	1517
Wollangambe - Wollemi	2016	0
Blayney	2016	1500
Orange	2016	1472
Orange - North	2016	1733
Orange Region	2016	1647
Grafton	2016	1300
Grafton Region	2016	1300
Maclean - Yamba - Iluka	2016	1430
Bellingen	2016	1408
Coffs Harbour - North	2016	1603
Coffs Harbour - South	2016	1517
Coramba - Nana Glen - Bucca	2016	1582
Dorrigo	2016	1083
Korora - Emerald Beach	2016	1733
Sawtell - Boambee	2016	1600
Urunga	2016	1517
Woolgoolga - Arrawarra	2016	1560
Bourke - Brewarrina	2016	894
Cobar	2016	1300
Coonamble	2016	867
Nyngan - Warren	2016	1000
Walgett - Lightning Ridge	2016	737
Broken Hill	2016	953
Far West	2016	625
Coonabarabran	2016	906
Dubbo - East	2016	1517
Dubbo - South	2016	1517
Dubbo - West	2016	1452
Dubbo Region	2016	1638
Gilgandra	2016	1083
Narromine	2016	1100
Wellington	2016	1083
Branxton - Greta - Pokolbin	2016	1820
Cessnock	2016	1478
Cessnock Region	2016	1690
Dungog	2016	1662
Kurri Kurri - Abermain	2016	1430
Singleton	2016	1842
Singleton Region	2016	2000
Maitland	2016	1800
