SA2_MAINCODE_2016,C16_OTT_DS_FUA,C16_OTT_DS_OD,C16_OTT_DS_NS_,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_FUA,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS_,C16_TT_NS_T,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_FUA,C16_Tot_DS_OD,C16_Tot_DS_NS_,C16_T_T
702011054,0,0,0,13,19,6,3,14,0,40,366,38,20,23,5,451
702021055,0,14,0,45,60,0,0,55,0,119,515,3,12,327,3,861
702021056,0,10,0,18,94,12,20,26,0,160,706,55,187,112,14,1069
702031057,3,53,3,83,258,19,25,187,17,510,1489,79,97,767,52,2493
702031058,0,5,0,15,58,16,0,59,3,131,360,42,9,206,13,632
702031059,0,0,0,4,37,17,8,7,0,68,289,103,10,14,0,414
702031060,0,0,0,10,45,3,5,3,0,55,572,7,28,5,7,616
702031061,0,0,0,12,101,16,0,10,3,132,688,114,3,20,12,834
702041062,3,0,0,6,26,9,8,0,3,47,504,60,37,0,5,605
702041063,0,3,0,23,109,10,0,16,0,130,963,144,3,34,0,1147
702041064,0,7,0,17,77,19,41,8,0,149,769,122,136,33,17,1071
702051065,0,24,4,40,70,0,3,117,7,191,372,34,6,505,23,942
702051066,0,14,3,25,100,23,5,121,0,243,550,79,34,385,32,1079
702051067,0,24,3,35,484,71,90,163,20,834,2450,256,271,640,179,3788
702051068,0,10,5,24,92,4,0,32,3,126,508,22,8,146,13,701
797979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011001,0,0,0,10,21,4,0,0,0,25,775,81,17,0,3,878
801011002,11,0,0,18,3,78,226,0,0,313,30,907,2116,0,3,3054
801011003,12,0,0,43,19,40,61,0,0,129,473,1084,975,0,3,2540
801011004,0,0,0,3,74,8,0,0,0,89,1040,139,3,0,0,1185
801011005,0,0,0,3,28,23,0,0,0,55,708,461,38,0,3,1215
801011006,0,0,0,11,75,15,0,0,0,91,2170,222,22,0,3,2415
801011007,0,0,0,3,125,6,4,0,0,146,1881,52,21,4,3,1963
801011008,0,0,0,12,67,23,0,0,0,90,1402,437,13,0,3,1848
801011009,0,0,0,4,42,0,0,0,0,50,1141,25,7,0,0,1171
801011010,0,0,0,0,34,3,0,0,0,38,675,26,11,0,0,714
801011011,0,0,0,3,54,7,0,0,0,64,1102,72,8,0,3,1185
801011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801011013,4,0,0,5,17,9,27,0,0,53,753,152,248,0,0,1152
801011014,0,0,0,3,65,3,6,0,0,71,1082,43,19,0,6,1143
801011015,0,0,0,25,77,57,19,0,0,147,1168,698,164,0,0,2026
801011016,0,0,0,10,128,4,3,0,0,134,2430,131,28,3,3,2597
801011017,0,0,0,7,61,17,4,0,0,85,1211,136,10,3,0,1359
801011018,0,0,0,0,3,0,0,0,0,3,44,0,0,0,0,42
801011019,0,0,0,6,76,17,0,0,0,94,2013,448,6,0,0,2473
801011020,0,0,0,7,25,15,17,0,0,55,774,134,206,0,0,1115
801011021,0,0,0,0,37,3,0,0,0,46,910,56,5,0,0,967
801011022,0,0,0,5,38,8,0,0,0,47,936,187,26,0,0,1159
801011023,0,0,0,45,40,47,5,0,0,93,774,381,52,4,0,1208
801011024,0,0,0,8,46,13,13,0,0,77,896,191,68,0,0,1162
801011025,0,0,0,3,32,3,3,0,0,44,858,63,9,0,0,932
801011026,0,0,0,4,20,0,0,0,0,22,815,34,29,0,0,884
801011111,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
801011112,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
801031031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801031032,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,13
801031113,0,0,0,3,44,0,21,39,0,105,240,0,92,156,15,512
801031114,0,0,0,0,0,0,0,0,0,0,30,17,0,0,0,47
801031115,0,0,0,0,12,0,0,0,0,15,67,0,0,0,0,63
801041034,0,0,0,4,59,10,0,0,0,76,1580,264,5,0,3,1844
801041035,0,0,0,11,85,30,0,0,0,117,1585,469,8,0,3,2065
801041036,0,0,0,3,53,47,4,0,0,109,1277,749,44,0,7,2072
801041037,21,0,0,27,41,33,17,0,0,90,1013,396,183,0,3,1599
801041038,0,0,0,3,35,20,5,0,0,56,1087,250,18,0,3,1367
801041039,0,0,0,3,48,31,61,0,0,140,1142,435,736,0,4,2318
801041040,0,0,0,4,43,66,62,0,0,166,855,858,494,0,9,2220
801041043,0,0,0,0,7,0,0,0,0,3,90,16,0,0,0,102
801041044,0,0,0,6,45,33,42,0,0,117,1337,580,711,0,0,2629
801041045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041046,0,0,0,25,139,67,0,0,0,203,2612,1302,0,0,7,3926
801041047,0,0,0,8,76,14,0,0,0,92,1932,311,6,0,3,2249
801041048,0,0,0,7,51,66,0,0,0,112,1156,878,3,0,0,2041
801041116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041118,0,0,0,0,0,4,0,0,0,4,97,133,0,0,0,234
801041119,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
801041120,0,0,0,0,4,0,0,0,0,4,22,0,0,0,0,26
801041121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801041122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051050,61,0,0,76,77,25,36,0,0,136,1468,355,219,3,27,2080
801051051,9,0,0,19,8,27,272,0,0,312,185,349,2217,5,10,2767
801051053,9,3,0,11,0,0,182,32,3,222,0,0,1355,39,3,1395
801051054,0,0,0,3,31,17,19,3,0,64,453,212,267,3,4,937
801051055,0,0,0,3,57,20,29,0,0,106,1074,203,150,0,3,1422
801051056,0,0,0,3,32,15,17,0,0,61,884,173,118,0,0,1176
801051057,3,0,0,3,43,116,82,15,0,261,664,879,801,15,8,2367
801051058,0,0,0,11,84,31,45,0,0,158,1431,322,434,0,12,2208
801051060,4,0,0,7,10,7,205,0,0,226,258,197,1572,0,21,2050
801051061,0,0,0,13,72,31,45,0,0,148,1388,405,617,0,3,2415
801051123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051124,0,0,0,13,26,27,17,0,0,72,847,198,213,0,0,1264
801051125,0,0,0,0,8,0,0,0,0,8,143,0,0,0,0,147
801051126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801051127,3,0,0,6,10,28,78,3,4,119,238,174,442,3,7,861
801051128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061062,9,0,0,26,21,25,16,0,0,65,751,198,197,0,0,1147
801061063,3,0,0,3,14,13,45,0,0,64,278,120,289,0,7,693
801061064,0,0,0,8,29,18,82,0,0,136,782,239,1005,0,3,2034
801061066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801061067,0,0,0,14,123,18,60,0,0,210,1644,210,521,0,9,2383
801061068,0,0,0,0,0,0,0,9,0,9,0,0,0,9,0,9
801061069,0,0,0,18,31,27,36,0,0,101,785,148,189,0,10,1124
801061070,0,0,0,8,41,28,3,0,0,73,765,360,68,0,7,1198
801061129,7,0,0,7,3,0,49,0,0,46,50,24,689,0,0,767
801061130,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,6
801061131,5,0,0,7,6,11,176,0,0,197,81,191,2138,0,0,2407
801071071,0,0,0,3,57,20,0,0,0,74,1376,312,55,0,0,1743
801071072,0,0,0,3,32,16,3,0,0,52,1032,411,10,0,3,1446
801071073,0,0,0,3,85,15,0,0,0,105,1778,238,0,0,3,2013
801071074,0,0,0,3,81,13,0,0,0,94,1781,71,3,0,3,1856
801071075,0,0,0,0,77,20,3,0,0,98,1399,224,129,0,5,1752
801071076,0,0,0,3,26,0,0,0,0,29,1009,17,3,0,0,1029
801071077,0,0,0,3,41,5,0,0,0,47,884,69,0,0,0,949
801071078,0,0,0,43,67,47,4,0,0,126,1947,804,37,0,0,2788
801071079,0,0,0,0,39,0,0,0,0,39,1068,16,0,0,0,1086
801071080,0,0,0,4,0,14,38,0,0,51,46,457,415,0,0,921
801071081,0,0,3,8,65,23,106,0,0,195,1215,304,105,0,10,1634
801071082,0,0,0,20,252,46,8,0,0,307,4857,681,101,3,5,5652
801071083,0,0,0,0,26,0,0,0,0,26,472,17,0,0,0,488
801071084,0,0,0,103,56,58,0,0,0,120,1633,438,0,0,0,2073
801071085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801071086,0,0,0,0,18,0,0,0,0,19,560,48,0,0,0,613
801071087,0,0,0,0,44,5,0,0,0,46,1051,47,0,0,0,1098
801071088,0,0,0,0,46,0,0,0,0,50,1268,77,0,0,0,1341
801071089,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11
801071090,0,0,0,3,112,25,15,0,0,144,2555,260,24,3,7,2848
801071132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801081091,0,0,0,3,19,6,3,0,0,24,854,68,18,0,5,938
801081092,0,0,0,6,41,10,10,0,0,61,1032,95,51,0,0,1180
801081093,0,0,0,7,46,14,7,0,0,61,959,160,44,0,0,1168
801081094,0,0,0,3,24,10,5,0,0,41,768,195,68,14,0,1049
801081095,0,0,0,7,57,18,0,0,0,74,1098,164,3,0,0,1269
801081096,0,0,0,23,41,7,0,0,0,49,633,130,5,0,0,771
801081097,0,0,0,3,40,20,5,0,0,65,815,220,26,0,3,1072
801081098,0,0,0,6,50,18,0,0,0,67,1061,258,13,0,3,1335
801081133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801091099,0,0,0,0,32,18,19,0,0,72,695,246,77,0,0,1025
801091100,0,0,0,8,83,5,8,0,0,98,1650,106,210,0,0,1969
801091101,28,0,0,31,24,7,5,0,0,33,939,174,54,0,0,1170
801091102,10,0,0,16,40,11,20,0,0,65,730,266,226,0,3,1224
801091103,0,0,0,17,58,19,23,0,0,94,816,138,163,0,3,1115
801091104,0,0,0,3,24,3,0,0,0,31,741,157,0,0,0,897
801091105,23,0,0,35,46,23,76,0,0,147,685,218,503,0,3,1408
801091106,3,0,0,10,24,10,30,0,0,69,752,311,288,3,4,1365
801091107,0,0,0,3,13,9,0,0,0,26,310,17,0,0,0,327
801091108,0,0,0,5,23,27,7,0,0,59,647,352,42,0,3,1043
801091109,3,0,0,6,0,88,72,5,0,163,7,815,742,5,0,1571
801091110,0,0,0,7,24,15,0,0,0,32,694,104,20,0,0,819
801101134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101135,0,0,0,3,17,22,5,0,0,48,338,266,55,0,0,662
801101136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801101138,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
801101139,0,0,0,9,19,11,74,0,0,108,395,190,619,0,0,1204
801111140,0,0,0,0,13,0,3,0,0,20,165,0,3,4,0,170
801111141,0,0,0,0,3,0,0,0,0,3,15,0,0,0,0,15
897979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901011001,3,0,0,6,15,10,30,3,0,59,215,103,147,4,12,478
901021002,0,0,0,29,13,0,0,3,3,19,140,0,0,3,3,147
901031003,0,3,0,6,18,0,0,3,0,22,92,0,4,7,3,102
901041004,0,5,0,12,60,0,0,3,0,64,798,0,8,15,4,825
997979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
