SA2_MAINCODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
304011081,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,4,3,0,0,22,4,6,16,4,0,0,0,0,14,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,37,25,25,67,29,4,13,5,0,38,257,9,15,7,16,48,121,72,96,428,274,237,206,172,52,263,2008,0,0,0,0,0,0,0,0,5,16,42,32,53,18,4,168,0,0,0,0,0,3,3,7,14,5,3,0,3,0,0,39,0,0,0,0,0,0,3,6,10,17,18,16,31,4,0,104,0,0,0,0,0,0,0,0,5,0,0,9,9,0,0,24,0,0,0,3,0,0,3,7,17,11,0,22,3,6,0,71,0,0,0,3,3,3,7,10,14,3,3,0,3,0,3,54,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
304011082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,7,6,18,10,11,20,5,5,3,0,0,10,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,10,29,3,44,35,24,76,19,10,9,0,0,32,296,10,10,23,38,64,126,92,109,482,344,222,176,117,24,222,2068,0,0,0,0,0,0,0,4,17,27,63,31,46,11,0,196,0,0,0,0,0,0,3,3,6,3,3,3,0,0,0,26,0,0,0,0,0,0,3,4,19,20,14,12,11,3,0,90,0,0,0,0,0,0,0,4,0,3,4,3,4,0,0,16,0,0,0,0,0,3,3,3,20,19,6,17,3,0,3,79,0,0,0,0,0,0,9,5,7,4,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0
304011083,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,9,8,0,13,3,7,6,0,0,0,0,0,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,3,34,30,35,35,16,0,3,3,0,12,192,6,12,17,20,28,75,61,64,253,176,129,87,44,9,111,1088,0,0,0,0,0,0,0,0,7,17,38,14,32,5,5,123,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,3,4,19,15,3,7,3,3,61,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,17,0,0,0,0,0,0,4,4,11,7,7,9,0,0,0,36,0,0,0,0,0,3,0,4,6,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
304011084,0,0,5,0,0,3,4,0,0,0,0,0,0,0,0,14,3,0,5,10,4,16,9,4,11,4,3,0,0,0,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,17,4,29,31,25,64,24,9,11,0,0,25,257,10,13,19,25,58,98,81,106,434,395,326,283,205,51,238,2332,0,0,0,0,0,0,0,3,11,29,64,60,95,34,4,305,0,0,0,0,0,0,3,4,6,3,3,0,3,3,0,31,0,0,0,0,0,0,3,4,27,22,35,13,21,9,3,128,0,0,0,0,0,0,0,3,0,7,4,6,8,0,0,23,0,0,0,0,0,0,9,5,19,18,5,34,9,3,0,106,0,0,3,0,5,0,9,3,6,8,3,0,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3
304011085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,5,0,11,8,9,7,7,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,0,18,12,13,20,17,4,5,0,0,14,127,14,8,5,11,20,62,40,52,223,207,163,158,147,57,187,1362,0,0,0,0,0,0,0,0,3,13,23,11,43,17,3,118,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,4,3,9,11,4,13,4,0,54,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,0,0,0,0,0,0,4,10,8,12,7,22,4,3,0,66,0,0,0,0,3,0,3,4,4,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0
304021086,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,4,0,3,3,7,18,7,4,4,6,0,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,13,8,53,19,29,39,23,4,4,3,0,15,222,19,11,8,18,48,118,74,105,406,313,247,261,160,53,212,2055,0,0,0,0,0,0,0,4,11,29,61,35,54,16,0,216,0,0,0,0,0,3,0,4,6,3,8,0,3,0,0,34,0,0,0,0,0,0,0,3,18,18,32,15,32,9,0,125,0,0,0,0,0,0,0,0,8,0,4,6,5,0,0,21,3,0,0,0,0,3,7,8,21,15,6,26,6,3,3,103,0,0,0,0,0,9,10,8,16,3,4,0,6,4,0,51,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
304021087,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,9,0,4,5,3,0,3,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,3,21,15,10,39,21,4,11,0,0,22,169,15,5,11,16,30,72,34,52,230,206,155,278,283,162,269,1826,0,0,0,0,0,0,0,0,5,3,19,3,29,35,0,98,0,0,0,0,0,0,0,8,4,10,3,4,5,6,0,43,0,0,0,0,0,0,0,3,5,9,15,16,28,9,4,86,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,13,0,0,0,0,0,0,0,3,15,3,6,24,8,3,6,65,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,27,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0
304021088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,3,8,3,3,14,5,5,5,3,0,6,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,14,3,15,27,26,59,26,17,24,9,0,31,270,15,4,12,19,36,91,63,104,424,345,319,454,363,153,394,2785,0,0,0,0,0,0,0,4,15,19,37,30,72,60,0,245,4,0,4,0,0,0,3,4,5,6,9,0,5,3,0,44,0,0,0,0,0,0,3,4,14,16,31,11,26,17,0,124,0,0,0,0,0,0,0,0,5,0,3,7,4,11,0,30,0,0,0,0,3,3,6,3,18,24,12,33,15,3,5,144,0,0,0,0,3,7,8,18,15,12,9,4,7,4,0,78,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,14,0,0,0,0,0,0,0,0
304021089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,9,12,17,4,3,3,0,0,12,75,7,0,3,4,10,29,16,32,109,110,96,124,150,80,119,899,0,0,0,0,0,0,0,0,0,5,6,5,13,11,0,49,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,6,9,11,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,14,3,0,0,28,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
304021090,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,3,0,3,7,4,14,6,3,20,10,0,3,3,0,12,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,4,12,15,9,34,26,34,75,35,13,13,4,0,41,319,10,15,19,24,60,121,90,112,466,329,256,260,211,72,297,2350,0,0,0,0,0,0,0,0,9,9,35,21,60,37,0,173,0,0,0,0,0,4,0,6,5,4,5,0,4,0,0,34,0,0,0,0,0,0,0,0,14,16,20,20,24,3,0,99,0,0,0,0,0,0,0,0,0,0,7,3,3,3,0,15,0,0,0,0,0,0,4,5,19,19,4,28,9,3,0,85,0,0,0,3,0,3,0,13,17,10,8,3,0,0,4,70,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3
304021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,4,0,6,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,8,9,11,27,5,5,7,6,0,11,100,7,11,3,19,25,49,30,43,172,125,138,210,225,87,200,1331,0,0,0,0,0,0,0,0,3,3,14,14,20,29,3,91,0,0,0,0,0,0,0,3,3,6,4,3,3,4,0,23,0,0,0,0,0,0,0,3,7,0,17,10,25,8,0,74,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,15,0,0,0,0,0,0,3,4,6,6,0,18,6,3,0,59,0,0,0,3,0,3,0,0,6,4,3,4,6,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
304031092,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,12,4,3,9,9,3,3,3,0,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,13,3,24,15,17,54,25,9,13,0,3,19,207,6,6,10,20,38,78,39,52,277,215,178,240,205,117,205,1689,0,0,0,0,0,0,0,0,5,8,25,20,56,35,0,162,0,0,0,0,0,0,3,4,4,0,5,3,0,3,0,21,0,0,0,0,0,0,0,3,12,11,7,6,18,8,0,63,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,13,0,0,0,0,0,0,0,3,7,8,0,11,8,6,0,48,0,0,0,0,0,0,0,0,11,6,3,4,7,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
304031093,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,9,0,14,3,5,5,0,3,0,0,0,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,28,22,10,33,17,8,0,0,0,17,155,4,6,4,27,49,73,44,54,193,163,99,97,90,36,131,1081,0,0,0,0,0,0,0,0,5,13,27,18,28,5,0,96,0,0,0,0,0,0,3,4,3,0,3,0,0,0,0,15,0,0,0,0,0,0,0,3,9,5,16,6,8,4,0,51,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,3,0,3,19,5,5,14,3,0,0,53,0,0,0,0,0,3,3,3,5,3,4,0,4,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
304031094,0,0,0,3,0,4,4,0,0,0,0,0,0,0,4,16,13,0,7,12,3,17,4,8,25,8,0,3,0,0,9,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,3,6,21,6,47,32,31,74,25,8,17,9,0,41,337,27,14,18,35,50,133,77,105,453,287,218,300,238,149,281,2392,0,0,0,0,0,0,0,3,16,41,80,40,70,49,0,304,0,0,0,0,0,4,14,15,13,6,7,7,3,6,0,72,0,0,0,0,0,0,3,7,35,21,22,16,23,13,0,140,0,0,0,0,0,0,0,0,0,3,6,3,6,3,0,28,0,0,0,0,0,0,8,13,29,20,9,32,9,4,4,128,0,0,4,3,5,3,11,9,23,10,3,10,10,0,0,83,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0
304031095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,4,0,3,16,0,4,19,3,0,0,0,0,7,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,10,3,34,8,16,39,12,3,14,0,0,23,173,4,6,9,13,30,71,33,49,224,140,130,170,136,66,141,1225,0,0,0,0,0,0,0,0,9,22,42,17,44,30,3,171,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,4,20,16,17,12,25,5,0,93,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,19,0,0,0,0,0,0,0,5,13,13,4,12,3,3,4,53,0,0,0,3,3,0,6,6,7,0,0,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0
304031096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,0,10,0,6,0,3,11,0,3,3,0,0,7,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,8,0,13,3,8,45,12,9,17,8,0,21,161,36,17,14,21,19,89,43,61,237,135,146,167,207,109,175,1471,0,0,0,0,0,0,0,0,10,14,38,26,47,43,0,178,0,0,0,0,0,4,0,6,9,10,0,6,0,0,0,37,0,0,0,0,0,0,7,3,19,29,16,17,18,12,0,113,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,14,0,0,0,0,0,0,3,8,39,18,6,33,12,5,0,134,0,3,0,3,10,7,4,7,13,5,3,5,8,3,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0
304031097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,13,3,0,14,3,0,3,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,4,24,11,12,52,16,3,12,3,0,16,170,19,14,8,17,31,94,46,63,291,200,150,145,170,73,151,1465,0,0,0,0,0,0,0,0,11,50,68,39,95,45,4,318,0,0,0,0,0,3,8,11,10,9,3,4,0,5,0,42,0,0,0,0,0,0,0,4,34,33,16,16,26,3,3,134,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,21,0,0,0,0,0,0,4,10,34,17,4,27,9,0,0,116,0,3,4,3,0,5,3,5,10,4,5,3,5,0,0,56,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,3,0,0
304041098,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,8,0,0,6,18,4,20,5,7,17,0,0,0,0,0,11,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,9,39,9,50,32,28,66,13,7,5,0,0,42,296,0,12,20,44,61,110,74,84,342,217,141,100,66,8,194,1466,0,0,0,0,0,0,0,0,23,33,81,40,55,34,5,275,0,0,0,0,0,0,0,6,6,0,4,0,0,0,0,22,0,0,0,0,0,0,5,3,26,22,27,13,21,0,0,114,0,0,0,0,0,0,0,0,7,3,5,3,3,3,0,28,0,0,0,0,0,0,0,6,12,5,7,10,3,0,0,47,0,0,0,0,0,0,5,3,4,0,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041100,0,0,4,3,0,8,0,0,0,0,0,0,0,0,3,17,0,0,20,22,6,47,9,15,20,6,0,0,0,0,13,170,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,11,3,3,24,36,7,101,59,49,74,16,3,6,0,0,49,438,15,9,33,52,108,207,145,139,470,271,145,90,49,10,199,1940,0,0,0,0,0,0,0,3,17,23,62,24,41,12,6,190,0,0,0,0,0,0,5,3,4,4,3,0,0,0,0,13,0,0,0,0,0,0,5,3,24,17,16,4,14,0,3,89,0,0,0,0,0,0,0,0,4,0,3,4,7,0,0,20,0,0,0,0,0,6,3,8,23,14,0,4,5,0,4,67,0,0,3,0,0,4,5,6,7,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
304041101,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,3,3,15,7,24,7,8,19,6,0,0,0,0,12,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,15,24,7,47,31,31,77,19,6,0,3,0,25,294,7,11,15,27,69,122,93,113,418,245,200,123,66,14,213,1746,0,0,0,0,0,0,0,3,11,37,66,38,62,37,0,255,0,0,0,0,0,3,0,7,7,3,4,0,0,0,0,21,0,0,0,0,0,0,0,3,16,23,19,10,18,3,3,95,0,0,0,0,0,0,0,0,6,0,5,3,4,3,0,34,0,0,0,0,0,0,6,8,9,14,4,7,4,0,3,50,0,0,0,0,0,3,0,7,3,3,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,17,5,3,9,23,3,41,13,19,35,7,0,4,0,0,13,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,4,13,40,3,94,61,69,147,57,24,20,3,0,71,619,26,14,23,53,105,264,151,212,829,649,510,493,433,132,540,4421,3,0,0,0,0,0,0,4,11,23,79,44,115,73,3,362,0,0,0,0,0,3,3,3,11,9,5,5,4,0,0,51,3,0,0,0,0,3,3,5,23,37,38,38,51,15,4,218,0,0,0,0,0,0,0,0,3,6,11,0,4,0,0,35,0,0,0,0,0,0,3,13,31,31,11,47,10,4,3,160,0,3,0,6,9,11,12,15,32,3,6,8,3,3,3,103,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0
304041104,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,8,0,0,6,14,3,21,0,3,7,3,0,0,0,0,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,29,4,45,27,27,74,31,5,7,0,0,36,290,8,14,14,36,45,112,80,126,528,420,293,207,124,31,297,2327,0,0,0,0,0,0,0,3,9,23,66,32,76,20,4,233,0,0,0,0,0,3,0,4,7,4,4,0,3,0,0,24,0,0,0,0,0,0,0,4,12,27,15,4,15,0,0,80,0,0,0,0,0,0,0,0,9,0,9,3,4,0,0,24,0,0,0,0,0,0,3,6,21,14,3,15,3,0,4,82,0,0,0,0,0,6,8,9,7,7,0,0,3,0,0,44,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0
305011105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,0,7,3,0,0,3,0,0,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,7,5,8,9,13,6,16,8,0,14,95,31,8,10,7,12,55,35,56,188,148,108,171,152,73,144,1199,0,0,0,0,0,0,0,3,27,34,87,45,138,92,0,420,0,0,0,0,0,0,6,12,10,5,3,0,3,0,0,47,0,0,0,0,0,0,3,11,27,21,17,19,36,13,0,149,0,0,0,0,0,0,0,0,4,3,3,3,12,7,0,34,0,0,0,0,0,0,4,11,24,26,10,65,12,9,0,158,0,0,0,0,6,4,12,3,10,0,0,4,11,3,0,54,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0
305011106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,4,6,6,3,14,5,3,3,0,0,4,61,6,0,6,5,14,27,16,21,168,117,90,74,63,28,72,715,0,0,0,0,0,0,0,0,16,39,82,52,99,51,3,344,0,0,0,0,0,4,3,7,4,3,4,3,0,0,0,29,0,0,0,0,0,0,0,3,29,19,17,18,23,6,0,115,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,17,3,0,0,0,0,0,3,3,15,16,5,10,3,3,0,58,0,0,0,4,0,0,3,3,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0
