SA2_MAINCODE_2016,Ot_ty_Ed_Ins_Pt_st_C06_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,O_t_E_I_F_P_s_s_ns_C06_M,O_t_E_I_F_P_s_s_ns_C06_F,O_t_E_I_F_P_s_s_ns_C06_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,Oth_ty_Edu_Ins_Tot_C06_M,Oth_ty_Edu_Ins_Tot_C06_F,Oth_ty_Edu_Ins_Tot_C06_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Type_Educ_Insti_ns_C06_M,Type_Educ_Insti_ns_C06_F,Type_Educ_Insti_ns_C06_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Tot_C06_M,Tot_C06_F,Tot_C06_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P
503011030,19,6,16,16,7,21,29,0,0,0,0,0,0,0,0,0,13,17,26,6,18,28,11,21,28,137,136,266,138,168,310,150,158,313,1033,1014,2044,1106,1111,2214,1174,1156,2337
503011031,24,14,19,27,19,18,34,0,0,0,0,0,0,0,0,3,21,19,36,12,20,35,18,22,43,332,343,676,416,269,692,351,375,729,1200,1260,2458,1268,1245,2518,1366,1381,2746
503011032,17,5,24,33,6,17,23,0,0,0,0,0,0,0,0,0,9,15,23,6,31,42,14,21,41,524,424,944,353,372,728,256,248,501,1263,1264,2523,1203,1315,2521,1162,1176,2334
503011033,31,13,13,26,10,25,34,0,0,0,0,0,0,0,0,0,12,22,29,9,15,31,15,25,36,160,162,321,123,131,259,168,142,309,1221,1165,2389,1318,1217,2539,1495,1427,2914
503011034,49,17,27,41,11,29,44,0,0,0,0,0,0,0,0,0,26,48,73,25,31,56,21,38,63,460,499,960,368,404,775,419,440,861,1532,2224,3759,1482,2113,3593,1637,2189,3824
503011035,53,25,32,60,21,35,59,0,0,0,0,0,0,0,0,0,31,52,80,38,58,93,38,55,94,738,854,1589,455,495,955,470,440,910,3737,3672,7407,3735,3646,7383,4233,3909,8143
503011036,35,5,25,29,15,17,32,0,0,0,0,0,0,0,0,0,17,24,41,14,27,46,18,24,39,228,231,466,251,185,436,247,253,503,1507,1378,2883,1446,1282,2727,1725,1435,3156
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,3,0,3,0,0,3,8,3,8,3,0,3
503021038,45,19,45,60,19,29,45,0,0,0,0,0,0,0,0,0,31,36,70,40,49,91,20,37,60,446,378,820,392,375,765,313,326,637,1375,1420,2792,1493,1599,3094,1539,1665,3203
503021039,60,33,40,72,28,59,87,0,0,0,0,0,0,0,0,0,36,43,83,48,66,115,42,87,127,767,638,1402,589,570,1157,657,648,1306,2294,2557,4846,2414,2776,5190,2429,2763,5189
503021040,34,12,23,38,20,28,42,0,0,0,0,0,0,0,0,0,14,42,54,23,31,50,25,35,64,389,329,714,331,257,583,289,269,558,1114,1171,2284,1176,1196,2373,1234,1234,2468
503021041,109,86,120,206,136,224,358,3,4,4,3,4,3,0,3,6,112,124,237,208,246,455,295,461,753,2438,1616,4059,2279,1568,3851,2582,2211,4794,3992,3216,7204,4423,3699,8118,5234,5255,10489
503021042,67,33,49,89,35,54,94,0,0,0,0,0,0,0,0,0,41,52,91,40,73,111,49,77,128,746,629,1376,548,537,1080,599,667,1259,2185,2215,4402,2119,2304,4424,2434,2622,5062
503021043,72,37,64,107,34,75,114,0,3,3,0,3,3,0,0,0,46,65,114,67,91,158,79,127,204,959,806,1766,693,615,1312,663,660,1320,2618,2544,5161,2601,2556,5158,2915,2867,5782
504011044,49,21,41,62,26,33,61,0,0,0,0,0,0,0,0,0,22,45,72,34,50,85,44,47,93,541,511,1053,495,497,998,468,479,947,1875,1839,3718,1975,1928,3904,2068,2083,4157
504011045,82,34,69,104,48,97,146,0,0,3,0,3,3,3,0,3,49,76,119,62,86,151,77,133,210,784,750,1541,829,649,1478,732,828,1561,2594,2725,5318,2914,2925,5844,3208,3401,6604
504011046,55,31,38,67,45,41,90,0,3,3,0,3,3,0,0,0,46,50,94,76,72,147,71,66,138,860,607,1465,720,488,1209,610,548,1157,1690,1531,3223,1794,1652,3440,1813,1827,3640
504011047,71,33,50,86,49,80,126,0,3,4,0,0,0,5,5,8,26,64,95,75,73,144,104,123,226,694,621,1313,673,618,1295,697,687,1389,2515,2484,4997,2799,2690,5489,3085,3003,6084
504011048,22,7,19,30,17,20,34,0,0,0,0,0,0,0,0,0,17,16,38,14,21,35,19,23,49,209,197,406,191,189,381,224,208,436,1179,1125,2309,1043,1107,2153,1075,1079,2159
504021049,12,3,5,7,3,3,5,0,0,0,0,0,0,0,0,0,5,13,17,4,10,14,3,9,11,1065,108,1171,1473,92,1569,1989,118,2107,1352,471,1819,1752,425,2181,2301,420,2727
504021050,23,4,19,24,11,23,36,0,0,0,0,0,0,0,0,0,9,30,40,10,16,30,23,29,54,169,161,333,241,220,464,177,174,354,1102,1106,2211,1105,1123,2226,1076,1102,2178
504021051,14,10,14,26,5,8,18,0,0,0,0,0,0,0,0,0,3,16,19,13,16,30,5,18,22,126,125,245,172,159,328,129,125,258,596,620,1217,699,724,1421,673,712,1388
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,4,0,0,0
504021053,55,11,37,44,15,50,58,0,0,3,0,3,3,0,0,0,30,48,79,18,45,70,23,63,87,449,363,814,442,418,858,459,399,863,2002,1883,3880,1960,1984,3943,1906,1932,3845
504021054,48,20,28,45,16,28,42,0,0,0,0,0,0,0,0,0,20,45,62,29,43,71,22,37,57,508,523,1033,448,448,897,428,437,864,1704,1732,3438,1623,1603,3225,1572,1632,3206
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,64,22,63,86,35,66,106,4,0,4,3,5,5,0,7,9,30,64,89,30,81,109,61,106,169,810,782,1593,643,530,1175,471,432,907,3441,3419,6861,3097,3164,6262,2932,3008,5939
504031057,42,19,42,55,43,77,127,0,0,0,0,4,3,0,3,3,17,42,56,29,60,91,85,107,197,639,790,1425,614,772,1390,643,953,1588,2307,2401,4710,2408,2531,4945,2779,3185,5962
504031058,14,8,22,25,6,18,25,0,0,0,0,0,0,0,0,0,13,12,26,10,29,45,9,17,32,153,149,299,151,165,312,312,298,610,586,612,1205,618,721,1340,817,872,1689
504031059,62,37,68,102,60,134,194,0,0,0,0,0,4,4,0,4,31,62,87,44,89,131,107,214,321,579,555,1129,722,696,1424,1206,1270,2478,2207,2184,4390,3750,3828,7582,5880,6178,12059
504031060,4,0,8,12,0,14,14,0,0,0,0,0,0,0,0,0,8,3,10,4,11,14,0,17,17,100,81,182,102,86,182,105,92,194,375,382,755,387,409,794,416,411,826
504031061,12,3,8,11,10,14,24,0,0,0,0,0,0,0,0,0,10,11,19,4,9,17,13,14,27,115,90,202,155,125,285,152,141,292,451,403,858,498,474,971,593,579,1174
504031062,40,6,26,35,23,35,50,0,0,0,0,0,0,0,0,0,15,31,54,10,28,42,33,47,77,434,375,809,322,276,597,396,420,811,1258,1253,2511,1227,1143,2370,1579,1624,3204
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,0,0,0,0,0,0,14,3,18,0,0,0,0,0,4
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,10,5,14,15,7,24,32,0,0,0,3,0,3,0,0,0,6,10,17,11,16,28,18,27,45,263,242,504,306,292,597,241,207,453,838,821,1659,803,794,1593,811,750,1569
504031066,25,18,30,49,15,42,61,0,0,0,0,0,0,0,0,0,25,22,44,25,38,63,29,56,80,525,469,988,554,521,1073,621,677,1295,1341,1164,2508,1419,1309,2726,1616,1653,3263
504031067,31,10,23,37,10,29,35,0,0,0,0,0,0,0,0,0,11,29,40,14,31,47,14,33,45,267,257,527,237,209,445,223,209,437,1120,1122,2243,1068,1063,2129,1094,1071,2169
504031068,13,0,15,21,13,37,53,0,0,0,0,0,0,0,0,0,4,7,14,10,18,25,21,42,64,190,149,341,145,147,293,283,267,542,671,637,1312,840,819,1663,1481,1537,3015
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011070,31,7,20,35,23,26,49,3,0,3,0,0,0,0,0,0,13,32,40,15,29,40,27,38,65,468,405,877,344,255,594,294,273,563,1378,1378,2761,1248,1295,2540,1280,1363,2645
505011071,52,21,35,50,20,42,58,0,0,0,0,0,0,0,0,0,24,49,71,27,35,63,34,56,87,457,408,864,269,240,508,301,269,569,2499,2528,5028,2259,2319,4578,2244,2252,4495
505011072,57,19,30,49,15,31,54,0,3,0,0,0,0,0,0,0,20,51,73,33,46,74,26,44,69,433,371,797,263,249,516,285,270,556,2400,2287,4687,2176,2101,4272,2409,2279,4684
505011073,56,23,36,56,19,34,57,0,0,0,0,0,0,0,4,4,19,45,64,30,48,81,32,46,79,308,302,611,276,302,581,306,293,597,1666,1760,3425,1714,1746,3455,1767,1798,3563
505011074,33,11,20,27,15,17,33,0,0,0,0,0,0,0,0,0,20,22,43,12,37,48,18,35,55,411,395,808,335,287,623,251,230,487,1602,1717,3313,1513,1512,3024,1387,1458,2846
505011075,37,17,21,38,18,22,49,0,0,0,0,0,0,0,0,0,21,26,45,26,22,49,28,28,57,299,233,533,283,207,493,213,178,397,1637,1601,3238,1702,1651,3350,1624,1682,3301
505011076,14,8,19,23,10,24,31,0,0,0,0,0,0,0,0,0,10,10,22,12,17,30,19,34,52,81,100,174,119,85,209,136,93,230,716,746,1461,1060,1063,2124,1420,1434,2855
505011077,48,28,35,59,24,39,66,3,0,5,0,0,0,0,0,0,29,44,74,39,48,88,49,61,109,555,468,1022,482,433,917,436,372,802,2154,2225,4372,2123,2283,4404,2122,2119,4239
505011078,42,19,26,44,15,31,48,0,0,0,0,0,0,0,0,0,24,28,48,23,34,57,18,49,69,319,313,635,303,387,692,255,262,522,1888,1924,3816,1822,1907,3733,1774,1804,3579
505011079,39,14,26,40,9,32,42,0,0,0,0,0,0,0,0,0,24,28,49,20,33,48,9,37,48,457,450,906,313,303,610,319,322,638,1742,1813,3550,1654,1683,3337,1719,1830,3544
505011080,16,12,23,29,12,20,30,0,0,0,0,0,0,0,0,0,11,20,30,23,27,47,22,28,51,203,181,383,217,187,405,163,158,325,1382,1330,2708,1349,1303,2657,1243,1218,2465
505011081,45,15,25,43,17,24,44,0,0,0,0,0,0,0,0,0,21,30,47,28,39,67,21,28,51,241,215,455,247,221,466,201,163,360,1138,1103,2244,1110,1140,2247,1160,1069,2226
505011082,33,9,15,27,11,21,35,0,0,0,0,0,0,0,0,0,13,28,42,13,17,35,9,26,38,260,248,504,275,316,598,207,202,409,1475,1456,2937,1438,1497,2938,1413,1411,2823
505011083,23,10,19,30,4,24,32,3,4,9,0,0,0,0,0,0,18,22,35,12,23,36,8,40,46,256,267,523,180,162,342,127,126,253,1635,1695,3330,1423,1464,2888,1372,1393,2762
505021084,55,20,39,52,26,54,80,3,0,5,0,0,0,0,3,4,24,47,73,27,51,80,51,79,123,507,464,979,509,477,985,532,623,1153,1782,1771,3557,1907,1889,3795,2025,2154,4184
505021085,82,40,82,122,73,108,180,0,0,0,0,7,7,3,0,3,51,91,147,95,142,228,164,200,362,1074,1003,2077,1158,1144,2303,1009,975,1984,2910,2867,5779,3312,3261,6577,3510,3538,7044
505021086,72,30,63,94,46,90,139,0,3,3,4,0,6,3,0,7,29,84,111,59,76,133,89,122,205,847,919,1764,729,704,1436,638,699,1343,3135,3406,6541,3183,3358,6544,3352,3501,6850
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,60,43,41,81,26,59,87,0,0,0,4,0,7,0,0,0,32,44,78,52,65,117,47,84,129,591,534,1124,619,624,1245,623,684,1304,1877,1923,3804,2114,2142,4256,2184,2406,4596
505021089,49,15,39,57,29,55,89,0,0,0,0,0,0,0,0,0,26,40,61,28,52,78,43,76,121,474,523,1001,448,487,933,493,568,1064,2472,2790,5262,2651,2976,5628,3035,3367,6404
505021090,44,40,61,99,46,83,132,3,3,5,3,3,4,0,0,0,30,47,74,70,94,168,107,131,238,750,760,1511,762,695,1455,813,786,1598,1783,1944,3729,2224,2256,4484,2677,2633,5309
505021091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
505021092,69,33,32,57,43,68,116,0,3,3,0,0,0,0,4,4,36,61,96,40,40,83,59,98,161,921,687,1608,977,685,1665,643,620,1267,1907,1791,3695,2091,1906,3995,2073,2137,4214
505021093,39,18,39,57,30,48,81,0,0,0,0,0,0,0,0,0,29,37,69,36,52,85,44,63,112,351,314,664,581,449,1029,430,395,821,1338,1288,2624,1885,1856,3733,1877,1906,3788
505021094,25,12,13,19,8,24,32,0,0,0,0,0,0,0,0,0,13,19,29,15,18,26,22,28,50,258,271,531,241,202,443,214,199,409,918,964,1882,914,985,1896,1032,1134,2163
505021095,66,19,46,61,38,43,77,0,3,0,0,0,0,0,3,5,30,60,92,43,67,108,58,70,127,490,537,1026,532,455,992,394,487,879,1286,1466,2749,1458,1497,2956,1402,1698,3103
505021096,38,14,33,40,12,36,50,0,0,0,0,0,0,0,0,0,14,32,47,26,41,65,19,42,63,354,358,714,220,193,412,299,296,593,2109,1823,3931,2169,1836,4004,2506,2220,4730
505021097,59,31,38,69,26,60,83,0,0,3,3,0,3,0,0,0,30,54,85,64,62,123,53,94,145,547,600,1145,547,524,1070,522,688,1217,1920,2122,4045,2066,2111,4176,2072,2418,4490
505031098,43,16,36,52,27,44,77,0,7,4,0,0,0,3,0,4,33,47,79,24,54,77,70,75,142,637,598,1243,473,448,926,387,396,789,2022,1998,4019,1847,1863,3705,1983,1929,3913
505031099,27,18,53,69,24,71,95,0,0,0,0,0,0,0,0,3,13,25,36,35,71,98,46,115,156,434,404,840,804,817,1618,1080,1163,2241,1795,1861,3653,3116,3304,6418,3982,4258,8238
505031100,34,18,20,34,31,66,101,4,0,3,0,0,0,0,0,0,15,32,43,20,26,50,53,103,158,286,281,566,354,330,683,470,435,905,1210,1286,2498,1874,1985,3857,2735,2895,5637
505031101,34,20,49,65,28,59,82,0,0,0,0,0,0,0,0,0,13,34,47,36,61,95,41,88,126,294,278,575,584,509,1094,434,441,877,1162,1199,2362,1932,1915,3850,2009,2096,4107
505031102,35,27,40,65,37,47,79,0,0,0,0,0,0,0,0,0,17,41,55,34,54,90,74,67,140,465,474,938,444,372,821,308,327,638,1251,1321,2576,1343,1358,2701,1387,1459,2843
505031103,52,36,36,74,43,81,119,0,0,0,0,0,0,0,0,3,25,36,65,57,45,104,67,118,182,339,375,717,444,451,894,590,538,1129,1810,1892,3700,3092,3080,6171,4162,4129,8288
505031104,29,17,38,63,21,42,63,0,0,0,0,0,0,0,4,4,19,32,52,28,51,83,42,64,106,476,402,879,370,373,746,371,411,785,1647,1599,3251,1590,1698,3283,1597,1764,3364
505031105,55,29,38,63,22,57,74,0,0,0,0,0,0,0,0,0,20,61,83,41,57,103,39,70,109,691,602,1295,589,548,1138,543,593,1134,2609,2582,5194,3017,3059,6080,3217,3204,6419
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
505031107,19,19,41,59,18,37,55,3,0,3,0,0,0,0,0,0,12,15,25,28,40,67,29,56,87,218,207,426,365,331,698,315,282,599,900,881,1778,1978,1919,3894,2138,2161,4299
505031108,60,26,43,75,36,103,140,0,0,0,0,0,0,0,0,3,31,55,85,47,62,106,78,146,223,602,554,1159,716,635,1342,693,665,1361,2519,2512,5027,3049,3222,6267,3400,3714,7117
505031255,0,0,0,0,12,27,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,38,56,0,0,0,0,0,0,343,340,682,0,0,0,6,11,14,1244,1312,2558
505031256,0,0,3,3,0,3,6,0,0,0,0,0,0,0,0,0,3,3,3,0,4,4,0,4,3,31,35,68,50,45,91,52,42,88,144,126,266,150,120,271,135,106,240
505031257,3,0,8,8,0,18,16,0,0,0,0,0,0,0,0,0,0,3,3,0,8,8,3,19,21,95,81,171,105,84,188,171,168,331,269,258,524,302,310,613,491,472,958
505031258,7,8,10,21,15,39,53,0,0,0,0,0,0,0,0,0,3,3,8,16,17,34,17,54,70,149,128,277,250,255,505,446,440,884,413,401,809,717,731,1446,1459,1503,2966
506011110,64,21,55,74,28,64,93,0,0,3,3,3,8,4,4,9,21,73,92,45,78,124,60,102,164,781,782,1562,877,853,1729,957,965,1927,2126,2253,4378,2382,2478,4863,2826,3092,5923
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,9
506011112,13,13,12,24,10,30,35,0,0,0,0,0,0,0,0,0,12,17,25,9,21,32,27,43,69,226,230,450,241,221,460,194,190,383,749,782,1535,805,777,1587,757,846,1600
506011113,3,18,34,51,35,72,107,0,0,0,0,0,0,0,0,0,5,3,10,23,38,61,55,107,163,93,78,167,171,160,332,395,298,688,221,204,426,996,1085,2080,2795,2927,5724
506011114,36,12,22,26,18,32,52,0,0,0,3,0,3,0,0,0,22,28,41,22,28,51,28,58,88,325,337,662,465,420,885,453,462,919,1310,1316,2633,1401,1362,2767,1492,1569,3057
506011115,18,10,22,28,13,27,42,0,0,0,0,0,3,0,0,0,8,20,24,15,21,37,23,37,66,283,266,549,257,227,483,251,256,511,1015,1025,2038,1005,985,1993,1060,1157,2217
506011116,23,3,14,22,11,22,31,0,0,0,0,0,0,0,0,0,3,20,26,11,24,34,12,19,34,152,150,299,170,140,310,195,204,400,881,884,1764,933,947,1880,982,1008,1998
506011117,28,11,22,38,24,30,53,0,0,0,0,0,0,0,3,3,9,31,41,21,33,60,36,54,89,235,244,473,370,366,733,336,331,662,1139,1236,2376,1502,1489,2994,1722,1696,3415
506021118,42,17,33,52,37,49,86,3,3,5,0,0,0,3,7,8,26,38,70,39,60,96,78,79,161,610,581,1188,754,674,1424,799,685,1483,1501,1610,3110,1907,1876,3782,2181,2042,4215
506021119,70,31,50,82,52,67,122,0,0,0,0,0,0,3,0,3,35,61,98,59,95,154,93,103,204,631,619,1253,649,495,1142,873,772,1648,2092,2139,4229,2383,2247,4629,2746,2699,5448
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,53,3,52,23,12,28,15,0,15,53,3,52,23,12,28
506021122,78,47,88,137,70,114,182,3,3,4,0,3,3,0,0,0,47,80,124,87,122,206,149,171,322,1131,946,2076,1080,913,1990,1419,1329,2753,2769,2718,5491,3230,3112,6341,4093,3969,8058
506021123,48,25,49,76,46,64,106,0,0,0,0,0,3,0,0,0,44,48,89,46,80,133,92,107,200,876,681,1552,806,553,1363,641,563,1206,2002,1873,3870,2213,2084,4296,2216,2223,4437
506031124,66,42,68,107,55,53,107,3,0,3,0,0,4,0,0,0,63,78,142,86,104,188,150,101,254,1023,970,1991,1037,1095,2125,907,1012,1917,3588,3280,6868,3983,4016,7995,4235,3778,8010
506031125,29,8,25,40,8,27,34,0,0,0,4,0,4,0,0,0,15,27,42,21,32,51,22,38,62,244,246,494,177,185,363,199,162,357,1567,1671,3241,1635,1759,3394,1599,1678,3277
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,44,48,41,87,50,80,135,0,3,3,3,0,4,3,3,3,33,61,94,97,86,186,158,171,325,625,552,1172,784,597,1380,688,619,1311,1810,1835,3645,2621,2439,5055,3164,3029,6199
506031128,47,18,59,77,32,39,67,0,0,3,0,0,0,0,0,0,14,52,69,31,81,108,54,47,102,491,463,951,323,315,635,369,308,683,1920,1908,3834,1817,1726,3549,1913,1732,3648
506031129,40,13,33,44,23,34,55,0,0,0,0,0,0,0,0,0,25,34,60,21,47,71,38,45,83,364,351,712,376,351,729,239,281,521,1986,2085,4069,2205,2243,4446,2240,2289,4534
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,0,0,0,0,0,0,6,5,11
506031131,68,32,45,81,29,49,75,0,0,0,0,0,0,0,0,0,33,60,94,49,55,104,44,79,121,487,424,908,318,285,606,254,294,544,2922,2849,5766,2843,2731,5574,3169,3161,6329
506041132,77,41,75,114,40,70,115,0,0,0,0,0,0,0,0,3,40,68,108,71,101,179,104,124,229,788,748,1540,880,745,1624,625,531,1155,2457,2411,4868,2882,2699,5574,2893,2794,5688
506041133,52,28,58,87,44,69,109,0,0,0,0,0,3,3,4,9,26,35,69,56,88,138,89,105,194,1035,346,1379,1433,586,2021,1438,437,1879,2963,2196,5161,4256,3442,7700,4711,3703,8417
506041134,52,31,57,85,41,64,99,3,0,3,3,4,5,0,0,3,34,48,78,50,76,124,65,94,161,733,814,1552,1104,1032,2140,944,952,1897,2385,2501,4891,2852,2827,5683,3060,3138,6195
506041135,32,33,39,73,42,68,112,0,4,3,0,0,0,0,0,0,17,31,46,44,60,105,72,96,169,413,397,816,425,362,785,470,407,881,1633,1728,3367,2228,2260,4483,3165,3063,6229
506041136,36,15,51,65,28,55,82,0,0,0,0,0,0,0,0,0,12,38,51,38,72,107,51,79,128,523,532,1054,584,553,1143,571,539,1106,1579,1602,3180,1697,1690,3389,2011,2088,4097
506041137,103,26,51,82,51,84,138,4,0,5,3,0,3,0,3,3,43,88,132,49,69,118,80,122,206,785,749,1531,763,718,1480,604,547,1153,3234,3360,6587,3324,3406,6733,3255,3396,6652
506051138,44,23,34,61,31,65,94,0,0,0,0,0,0,0,0,0,24,41,63,36,59,94,61,91,153,561,549,1109,576,542,1115,557,552,1110,1964,1945,3907,2179,2229,4404,2558,2785,5343
506051139,33,15,31,43,25,55,78,0,0,0,0,0,0,0,0,0,19,29,44,17,38,51,33,65,95,420,409,824,504,421,927,502,460,958,1521,1578,3098,1689,1691,3379,1758,1841,3591
506051140,58,13,45,58,25,50,71,0,0,5,5,0,5,4,3,6,24,59,86,26,49,80,32,62,95,453,416,862,364,398,762,404,420,828,2013,2048,4061,1943,1946,3888,2037,2125,4161
506051141,41,11,26,34,17,35,57,0,0,0,0,0,0,0,0,0,23,36,57,21,34,47,26,47,72,315,338,655,382,289,670,377,338,718,1772,1765,3536,1830,1802,3629,1886,1911,3797
506061142,19,10,24,37,21,48,70,0,0,0,0,0,0,0,0,0,4,18,23,22,36,52,34,64,97,135,103,232,249,176,425,510,453,961,643,653,1301,1171,1252,2423,2421,2523,4945
506061143,19,3,12,17,6,15,17,0,0,0,0,0,0,0,0,0,10,18,27,7,13,23,13,29,40,155,100,257,171,146,322,219,169,394,779,754,1536,872,862,1732,941,908,1848
506061144,9,0,13,13,4,8,9,0,0,0,0,0,0,0,0,0,4,11,13,0,12,18,10,13,18,320,122,436,358,128,488,530,203,737,712,528,1237,735,534,1271,921,584,1508
506071145,67,19,44,63,27,63,84,0,0,0,0,0,0,0,0,3,41,47,92,32,59,91,44,71,118,490,580,1072,469,484,951,489,552,1042,1749,2069,3821,1797,2091,3887,1943,2290,4238
506071146,34,21,25,49,20,25,43,0,0,0,0,0,0,0,0,0,24,38,62,43,36,77,28,43,69,367,358,727,394,400,791,326,361,682,2219,1779,3997,2272,1898,4169,2378,2005,4378
506071147,68,22,57,73,36,62,98,0,0,0,0,0,0,0,0,3,40,77,118,28,75,107,58,79,137,1012,819,1827,707,600,1305,655,630,1286,2858,2594,5452,2675,2572,5242,2734,2605,5340
507011148,27,29,49,78,37,53,89,0,0,0,0,0,0,0,3,3,12,21,34,42,67,108,55,73,125,489,382,869,365,355,720,384,365,756,1596,1524,3120,2315,2337,4647,2974,3010,5986
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,5,0,3,3,3,0,4,0,3,5
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,24,14,13,27,20,26,46,0,0,0,0,0,0,0,0,0,11,16,26,14,19,34,21,35,58,302,270,568,225,204,431,232,223,450,1113,1092,2205,1016,1100,2116,1132,1310,2443
507011153,28,10,26,43,25,35,59,0,0,0,0,0,0,0,0,0,14,21,38,13,39,53,28,45,75,289,275,564,249,234,483,315,287,600,1109,1168,2276,1052,1139,2196,1160,1278,2442
507011154,45,15,27,41,28,31,59,0,4,6,0,0,0,0,0,0,15,43,62,17,40,57,40,52,93,443,470,908,491,443,934,496,500,994,1260,1352,2613,1371,1435,2806,1450,1594,3045
507011155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,3,4,4,0,4,3,0,3,6,3,4
507011158,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,33,22,57,115,131,242,0,0,0,105,96,199,322,399,721
507011159,35,14,37,49,19,22,38,0,0,0,0,0,0,0,0,0,18,31,47,17,48,66,27,43,76,371,330,700,311,274,588,380,359,741,1625,1616,3238,1519,1615,3133,1625,1651,3273
507011160,28,9,23,29,15,28,38,0,0,0,0,0,0,3,3,3,10,25,41,16,28,44,22,38,65,433,420,849,307,285,595,396,471,864,1212,1268,2483,1112,1150,2264,1231,1461,2696
507011161,21,20,41,60,38,57,94,0,0,0,0,0,0,0,0,0,7,11,27,29,42,71,60,75,135,194,178,366,359,324,680,471,446,922,825,889,1715,1617,1627,3249,2293,2415,4703
507011163,24,13,21,31,7,22,33,0,0,0,0,0,0,0,0,0,13,15,28,20,23,43,11,26,38,303,272,578,287,276,566,258,272,531,1014,960,1971,1120,1090,2211,1084,1133,2214
