SA2_MAINCODE_2016,C16_1PF_Cu15DS_4000ov,C16_1PF_Cu15DS_NS,C16_1PF_Cu15DS_Tot,C16_1PF_CU15_NDS_0_299,C16_1PF_CU15_NDS_300_449,C16_1PF_CU15_NDS_450_599,C16_1PF_CU15_NDS_600_799,C16_1PF_CU15_NDS_800_999,C16_1PF_CU15_NDS_1000_1399,C16_1PF_CU15_NDS_1400_1799,C16_1PF_CU15_NDS_1800_2399,C16_1PF_CU15_NDS_2400_2999,C16_1PF_CU15_NDS_3000_3999,C16_1PF_CU15_NDS_4000ov,C16_1PF_CU15_NDS_NS,C16_1PF_CU15_NDS_Tot,C16_1PF_NCu15DS_0_299,C16_1PF_NCu15DS_300_449,C16_1PF_NCu15DS_450_599,C16_1PF_NCu15DS_600_799,C16_1PF_NCu15DS_800_999,C16_1PF_NCu15DS_1000_1399,C16_1PF_NCu15DS_1400_1799,C16_1PF_NCu15DS_1800_2399,C16_1PF_NCu15DS_2400_2999,C16_1PF_NCu15DS_3000_3999,C16_1PF_NCu15DS_4000ov,C16_1PF_NCu15DS_NS,C16_1PF_NCu15DS_Tot,C16_1PF_NDCO_0_299,C16_1PF_NDCO_300_449,C16_1PF_NDCO_450_599,C16_1PF_NDCO_600_799,C16_1PF_NDCO_800_999,C16_1PF_NDCO_1000_1399,C16_1PF_NDCO_1400_1799,C16_1PF_NDCO_1800_2399,C16_1PF_NDCO_2400_2999,C16_1PF_NDCO_3000_3999,C16_1PF_NDCO_4000ov,C16_1PF_NDCO_NS,C16_1PF_NDCO_Tot,C16_1PF_T_0_299,C16_1PF_T_300_449,C16_1PF_T_450_599,C16_1PF_T_600_799,C16_1PF_T_800_999,C16_1PF_T_1000_1399,C16_1PF_T_1400_1799,C16_1PF_T_1800_2399,C16_1PF_T_2400_2999,C16_1PF_T_3000_3999,C16_1PF_T_4000ov,C16_1PF_T_NS,C16_1_PF_T_T,C16_T_0_299,C16_T_300_449,C16_T_450_599,C16_T_600_799,C16_T_800_999,C16_T_1000_1399,C16_T_1400_1799,C16_T_1800_2399,C16_T_2400_2999,C16_T_3000_3999,C16_T_4000ov,C16_T_NS,C16_T_T
120031391,4,0,22,3,0,0,3,0,5,10,13,5,17,8,4,68,6,3,0,0,0,3,7,9,5,6,3,0,52,7,3,0,4,3,7,6,10,10,6,13,7,71,19,12,6,8,3,25,26,39,24,28,27,9,212,126,22,21,30,48,141,106,261,177,275,286,70,1568
120031392,0,0,11,0,0,0,0,0,3,4,10,10,9,0,0,38,0,0,0,3,0,3,4,5,3,3,0,0,23,0,0,0,0,3,8,4,4,8,3,0,0,41,4,0,0,3,3,14,17,16,18,22,7,4,106,45,17,9,18,25,90,98,174,146,174,160,43,1010
120031393,0,3,16,3,0,0,3,4,7,8,15,8,12,7,3,67,0,0,3,3,3,3,6,6,3,5,3,5,44,4,3,0,0,5,7,9,8,4,5,3,3,55,7,3,9,9,14,21,22,35,18,25,12,10,187,95,25,24,30,50,133,155,278,207,308,283,88,1671
120031394,4,0,14,3,3,3,3,0,5,4,12,7,14,5,0,58,0,0,0,0,0,3,4,3,3,3,5,3,33,3,0,0,3,3,6,3,4,3,0,5,0,35,3,3,3,8,8,14,13,23,14,19,19,8,137,45,17,20,29,26,104,112,267,184,266,269,49,1390
120031395,0,0,11,3,0,0,0,0,3,4,11,5,7,18,3,59,3,0,0,0,0,0,4,3,3,3,3,0,27,9,0,0,0,0,6,7,5,3,0,0,8,39,13,0,4,0,3,10,17,17,14,9,22,11,122,59,15,20,23,31,72,103,157,119,187,308,51,1139
120031396,0,3,10,0,0,0,0,0,8,5,6,7,6,3,0,44,0,0,0,0,4,10,3,15,7,0,3,0,40,9,0,0,0,4,7,3,18,7,8,0,0,60,14,0,0,4,7,19,18,40,23,12,7,7,146,61,11,13,21,37,127,174,341,192,149,108,40,1268
120031575,8,0,16,3,3,0,0,3,3,4,8,0,7,10,3,52,3,0,0,0,3,7,7,7,8,5,11,3,51,10,0,0,0,0,4,3,13,11,3,10,3,58,15,3,3,3,8,14,7,23,20,21,34,13,177,141,20,24,16,47,129,99,262,130,200,506,96,1660
120031576,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,4,0,4,0,0,11,0,3,0,0,0,0,3,0,0,0,6,0,17,0,3,0,0,0,3,7,5,3,8,5,4,41,12,3,4,4,12,24,32,64,45,72,55,21,358
121011398,4,0,12,12,3,0,0,0,3,4,15,9,9,15,3,75,12,0,0,3,3,6,3,4,7,10,15,3,63,0,3,0,4,0,10,8,12,3,6,5,0,54,22,9,0,5,6,23,12,36,16,27,35,7,206,166,25,27,23,27,119,110,242,204,331,500,73,1854
121011399,0,0,12,8,0,0,0,0,6,3,8,10,11,16,8,72,5,0,0,3,0,17,3,4,3,12,0,0,56,3,0,0,3,0,7,9,11,6,0,6,4,57,20,0,0,9,0,27,16,22,20,32,26,10,191,131,32,27,30,37,131,144,310,256,419,479,76,2077
121011400,5,0,17,6,0,0,0,0,4,14,14,8,17,12,3,79,3,0,3,0,4,3,4,12,8,3,13,3,59,9,0,3,0,0,3,9,13,0,9,7,3,58,15,3,5,3,9,11,25,44,20,28,35,12,210,146,29,21,26,45,129,156,357,251,449,986,137,2734
121011401,0,0,5,3,0,0,0,0,4,3,3,10,3,9,0,39,3,0,0,0,0,0,3,6,0,3,0,0,24,3,0,0,0,0,0,0,3,0,5,4,0,16,13,0,0,6,4,13,5,13,7,14,16,3,90,52,16,3,11,14,44,64,110,108,198,242,19,885
121011402,6,0,26,7,0,0,0,0,5,6,3,3,9,25,3,66,11,0,3,0,0,4,3,9,3,8,17,4,55,7,0,0,0,4,6,12,8,3,6,12,4,55,23,0,3,4,3,19,16,20,11,32,56,11,203,206,33,32,34,38,141,138,247,176,426,1108,138,2715
121021403,3,3,29,0,3,0,0,0,9,12,16,16,7,0,3,64,3,3,3,3,3,4,10,3,9,3,3,0,46,3,6,4,6,5,12,19,7,5,8,0,3,77,4,9,7,6,10,22,38,44,32,26,12,10,219,112,46,44,61,71,220,239,464,444,581,311,91,2678
121021404,4,0,16,3,0,0,0,0,10,8,15,4,3,0,0,51,3,4,0,0,0,13,8,7,3,0,0,0,31,3,3,0,0,3,3,8,11,6,6,0,0,47,3,7,0,0,9,26,26,34,22,14,4,3,137,78,34,12,23,46,138,161,352,299,337,182,55,1714
121021406,0,0,25,4,0,0,0,0,0,8,16,14,9,6,3,51,6,3,3,0,0,6,10,10,3,3,3,6,50,3,0,0,3,0,9,10,16,11,4,8,3,63,15,7,5,6,3,23,32,37,31,18,16,9,195,121,24,29,53,42,175,205,404,375,564,410,89,2489
121021577,0,0,3,3,0,0,0,0,3,4,8,8,3,3,0,31,0,0,0,0,0,8,5,8,0,0,0,0,24,0,0,0,4,6,12,5,9,9,0,0,0,48,4,6,0,6,6,22,17,25,17,5,3,0,113,47,17,7,16,32,80,141,244,193,120,71,24,975
121021578,0,0,16,3,0,3,0,0,3,3,14,3,6,4,0,37,0,0,0,0,0,3,0,4,5,8,0,0,23,5,4,0,0,4,6,4,9,4,3,0,3,45,8,5,3,0,5,9,12,31,9,16,5,3,118,85,14,16,25,28,93,118,244,208,229,162,44,1270
121021579,0,0,5,3,0,0,0,0,7,3,15,3,6,9,0,45,0,0,0,0,3,4,3,8,7,0,0,0,30,0,0,0,0,6,7,3,9,6,0,0,5,32,6,3,7,0,6,15,12,24,13,6,10,6,116,41,11,16,19,20,80,100,205,153,175,128,53,1005
121031407,9,0,15,3,0,0,0,0,4,8,6,10,19,16,6,71,8,0,3,0,0,10,3,10,10,12,20,3,76,3,0,0,0,0,0,4,5,5,5,4,0,34,18,0,3,3,6,21,12,26,22,36,43,11,200,161,17,23,32,30,120,109,271,188,339,765,114,2161
121031408,7,0,29,7,0,0,0,0,3,0,9,7,9,25,3,54,7,0,3,4,0,8,0,7,8,6,17,4,67,7,3,3,3,4,10,0,6,3,4,10,3,55,28,3,4,4,6,18,10,27,10,26,53,13,199,211,30,24,30,42,124,111,285,178,398,943,117,2493
121031409,0,0,18,0,0,0,0,0,3,3,7,4,5,19,8,44,5,0,0,0,0,8,4,8,5,3,9,0,54,0,0,0,0,0,5,4,6,3,0,8,0,35,15,0,0,0,6,17,13,24,11,15,40,11,155,118,15,19,25,40,123,115,241,169,372,761,92,2082
121031410,4,0,16,3,0,0,0,3,5,3,16,8,11,18,3,69,0,0,0,4,0,0,4,11,3,4,6,0,39,6,3,0,3,3,5,6,3,3,5,3,3,44,14,3,0,5,7,15,14,29,13,26,35,9,171,166,28,24,36,43,129,166,323,261,512,922,123,2726
121031411,8,0,19,5,0,0,0,0,7,5,15,10,11,23,3,71,0,3,3,3,3,3,3,4,3,3,11,3,40,4,0,0,0,0,3,4,9,4,3,8,4,38,15,3,3,5,5,9,14,28,13,16,42,5,173,141,37,24,28,34,129,122,310,206,453,746,103,2335
121031412,3,0,16,3,0,0,3,0,3,5,5,11,3,23,0,59,6,0,0,0,0,3,0,5,4,3,11,0,32,3,0,3,0,0,3,3,7,3,3,3,0,45,15,3,7,5,0,9,7,18,20,12,41,7,147,130,26,33,24,37,103,116,254,194,370,779,89,2143
121041413,4,0,7,0,0,0,3,0,0,3,7,12,8,15,0,49,5,0,0,0,0,3,9,11,0,3,11,6,36,3,0,0,3,3,9,5,0,0,3,11,4,41,12,0,0,3,7,9,13,17,12,14,40,6,136,109,16,21,20,31,77,73,159,141,234,536,70,1478
121041414,0,0,3,3,0,0,0,3,3,4,5,3,9,11,0,44,3,0,0,0,0,3,3,3,0,5,6,0,28,6,0,0,3,3,3,3,7,0,3,5,4,34,14,0,0,3,8,13,12,14,5,21,24,4,115,77,11,7,10,26,78,81,177,154,303,367,41,1333
121041415,7,3,17,7,3,0,0,0,0,3,13,6,18,31,5,86,3,0,0,4,3,5,4,3,3,0,11,3,47,3,3,0,0,3,0,3,4,4,9,5,6,45,9,3,0,6,7,12,11,32,20,28,63,15,198,176,35,19,16,40,132,102,224,136,315,1053,136,2390
121041416,0,0,0,3,0,0,0,0,3,6,10,4,12,10,4,49,0,0,0,0,0,0,4,7,0,8,8,3,24,5,3,0,0,0,0,0,7,3,0,3,5,22,6,0,0,0,3,3,12,19,14,21,17,5,99,52,11,9,12,18,44,59,160,108,185,288,49,987
121041417,3,0,3,4,4,0,0,0,0,3,6,0,3,3,0,24,0,0,0,0,0,4,0,3,0,3,6,0,16,0,0,0,0,0,3,0,0,0,0,0,0,9,4,4,0,0,0,12,5,7,4,6,12,6,56,31,9,6,10,11,38,27,71,64,89,202,24,570
122011418,5,0,15,0,0,3,0,0,6,6,7,10,19,16,7,65,8,0,0,7,3,7,0,11,3,3,11,0,45,3,0,0,3,0,0,3,6,0,4,4,4,29,13,0,3,5,3,11,13,23,18,25,37,13,155,122,17,15,24,32,119,99,226,175,384,1007,118,2337
122011419,0,0,9,3,0,0,0,0,3,0,10,13,10,11,3,61,0,0,0,0,0,6,3,7,4,7,14,4,49,3,0,0,0,0,3,3,8,0,3,3,4,30,11,0,0,7,0,16,13,27,13,24,31,10,140,89,15,20,21,28,88,84,176,142,300,515,83,1553
122021420,3,0,14,0,0,0,0,0,0,4,7,0,6,10,3,29,0,0,0,0,0,3,0,6,4,3,0,3,18,3,0,0,0,0,4,4,5,0,7,10,4,39,5,3,0,0,3,8,9,24,9,20,24,12,107,67,17,7,12,25,86,97,178,145,289,410,71,1414
122021421,0,0,12,0,0,0,0,0,3,0,6,3,3,10,0,26,3,0,0,0,0,3,0,3,3,0,3,0,21,0,0,0,0,0,4,0,3,0,0,9,0,26,3,3,0,3,0,4,5,15,12,8,19,3,74,62,18,11,17,24,75,67,158,131,248,375,55,1237
122021422,3,3,17,5,0,0,0,0,0,5,13,0,3,12,0,47,3,0,0,5,0,0,6,9,3,6,0,0,37,5,0,0,0,4,0,4,5,3,4,5,0,37,15,0,4,9,10,5,15,36,10,16,22,4,135,75,22,26,21,41,93,100,228,178,340,480,69,1677
122021423,4,3,37,7,0,3,5,0,9,10,19,14,24,22,3,109,0,4,0,0,0,10,8,8,6,14,7,4,64,12,3,4,4,7,20,6,7,7,10,11,7,103,21,3,4,8,7,40,23,43,35,52,45,22,308,125,32,40,42,42,202,194,377,405,669,671,136,2938
122031424,3,0,5,3,0,0,0,0,3,4,9,3,12,12,0,45,4,0,0,0,3,4,4,5,6,6,3,0,37,0,0,3,0,0,4,3,4,5,4,3,4,55,10,3,4,0,10,16,17,19,13,23,22,6,144,62,31,17,29,28,96,133,207,192,376,410,69,1648
122031425,0,0,5,3,0,0,0,0,0,0,6,3,8,4,0,27,0,0,0,0,0,0,9,3,6,0,0,0,17,3,0,0,0,0,6,3,4,3,3,0,6,28,7,0,3,0,0,7,14,15,9,9,6,3,79,45,15,13,7,18,65,76,134,133,205,235,41,975
122031426,0,0,21,3,0,0,6,3,14,15,27,11,11,11,3,111,0,0,0,0,0,9,12,13,3,0,10,10,55,9,0,0,3,13,9,11,14,10,3,5,6,80,11,0,9,12,18,37,37,63,27,22,25,16,268,77,24,26,39,43,150,223,481,359,396,409,113,2333
122031427,0,0,14,0,0,0,0,0,7,3,9,5,10,10,3,44,3,0,0,0,3,3,6,0,6,0,6,0,32,5,0,3,0,3,0,0,6,0,4,7,3,35,11,0,3,0,3,15,9,17,12,22,20,8,119,77,11,22,17,31,93,114,191,155,322,442,74,1541
122031428,7,0,25,6,0,0,0,0,8,10,7,16,15,21,9,94,7,4,0,0,3,9,9,4,3,11,10,3,66,6,4,3,3,3,11,5,13,7,11,7,7,79,16,9,5,5,13,24,27,30,26,44,51,17,268,135,36,33,50,64,193,171,405,403,768,934,163,3366
122031429,0,0,19,3,3,0,0,0,7,5,7,11,10,12,3,68,0,0,3,3,0,3,4,10,0,10,3,0,35,0,0,3,3,3,14,6,8,8,7,5,4,57,6,3,6,3,4,29,19,29,22,23,22,10,179,76,24,27,41,50,161,155,313,256,451,647,106,2320
122031430,3,0,15,0,0,0,3,0,6,11,4,7,12,3,0,49,3,3,4,0,4,4,7,11,4,9,3,3,48,3,4,0,3,0,9,3,4,5,10,6,3,57,15,5,3,7,6,17,25,29,15,29,14,4,169,86,24,26,37,32,107,148,286,242,444,567,80,2084
122031431,3,0,17,3,0,3,0,3,7,9,23,12,13,11,4,93,3,3,0,4,3,8,6,11,0,5,3,0,49,6,3,0,3,6,10,8,16,9,11,7,3,81,17,8,5,5,8,25,30,57,23,29,32,11,239,107,37,28,37,66,158,204,396,318,540,638,112,2640
122031432,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,0,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,3,3,0,11,0,25,8,7,3,5,17,38,23,48,53,59,150,23,439
123011433,0,0,17,3,0,0,0,0,6,9,23,16,0,3,4,66,0,3,0,4,0,3,3,6,0,0,0,0,24,6,3,0,0,3,8,5,10,3,3,0,0,42,6,5,3,3,4,20,27,46,28,10,3,4,158,57,28,8,28,39,150,210,483,305,281,140,59,1788
123011434,3,0,29,3,0,0,0,12,11,17,30,23,25,7,6,138,8,0,3,3,3,4,3,12,4,3,6,0,49,3,0,3,4,7,13,10,25,12,11,3,9,89,11,4,3,6,19,35,31,75,45,38,18,19,306,92,29,26,46,85,250,311,814,614,628,285,132,3315
123011435,0,3,49,4,0,0,9,9,29,47,63,36,14,10,7,230,0,0,3,7,4,16,21,24,9,5,0,12,95,9,3,5,8,11,27,30,35,20,4,4,9,161,18,3,6,18,21,78,109,138,71,29,13,32,537,125,39,56,77,120,363,683,1410,1012,592,190,184,4833
123021436,0,0,33,3,4,0,0,8,26,29,45,20,3,3,3,145,3,0,0,3,4,8,9,10,0,3,0,8,53,8,0,4,4,12,27,38,27,3,4,4,10,144,15,4,4,18,23,68,86,93,28,13,10,25,376,50,18,29,60,101,256,411,588,234,141,68,79,2032
123021437,0,3,17,4,0,0,3,0,21,17,21,7,8,3,10,91,3,0,0,0,3,3,9,7,3,3,0,0,40,3,3,3,0,3,21,14,18,0,3,3,3,83,8,4,4,3,11,42,49,48,13,13,7,15,226,63,31,19,40,59,244,285,446,266,164,62,64,1741
123021438,0,0,32,5,3,4,4,10,21,23,52,12,0,4,9,145,3,0,0,0,9,17,6,23,11,0,0,5,73,12,3,4,6,12,32,34,33,7,10,0,5,151,22,4,9,17,33,75,73,109,28,10,3,22,406,81,37,48,70,97,326,474,803,333,143,81,117,2626
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,7,3,22,3,0,3,7,3,12,18,18,7,8,3,8,94,4,0,0,0,0,12,10,12,3,7,0,0,45,7,6,3,3,5,12,21,28,3,3,5,7,99,8,6,4,12,12,37,48,65,23,14,7,15,259,84,34,43,58,70,237,355,616,335,278,159,86,2352
123021441,0,4,33,4,0,4,0,4,12,20,37,14,4,3,4,107,0,0,0,0,0,13,16,15,5,3,0,0,52,4,4,7,3,5,10,13,24,12,3,4,11,105,10,4,9,10,10,40,52,90,36,11,8,20,299,73,33,26,30,75,234,367,571,210,132,62,86,1907
123021442,0,0,18,8,3,0,3,3,25,20,21,9,7,0,5,96,0,0,0,6,0,7,12,8,4,3,0,3,46,7,0,4,3,15,24,16,21,7,4,3,0,121,16,6,9,14,20,58,52,56,19,9,3,10,279,106,34,31,54,109,312,477,727,318,200,106,92,2564
123021443,0,0,31,0,0,3,6,3,22,23,21,9,8,0,3,113,4,0,0,3,0,12,3,5,0,0,0,0,33,6,3,7,6,5,25,28,22,7,5,3,7,123,14,8,9,15,7,63,52,66,21,19,3,15,296,79,50,25,72,88,342,450,761,357,236,93,103,2642
123021444,0,0,38,0,0,0,3,3,22,27,25,3,7,5,3,108,3,0,3,0,0,9,11,14,3,0,3,0,44,10,0,3,9,9,21,17,34,4,7,0,6,131,18,7,4,9,20,61,77,81,14,22,7,10,329,91,30,42,51,96,332,476,616,268,212,107,110,2445
123031445,0,0,11,0,0,0,0,3,6,7,5,8,3,0,3,38,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,3,4,0,4,3,0,0,25,3,0,0,0,7,13,11,13,12,4,3,9,82,14,12,11,18,29,89,117,224,148,100,49,42,850
123031446,0,0,8,3,0,0,0,3,7,9,13,11,5,3,6,56,0,0,0,0,0,3,0,5,3,0,0,0,17,0,0,0,3,0,4,9,9,5,4,0,0,31,6,0,0,7,5,9,13,22,19,8,3,9,112,53,15,16,29,51,97,166,308,322,304,144,74,1578
123031447,0,0,30,0,0,0,3,3,10,23,22,10,12,5,5,91,0,0,0,0,3,9,11,5,3,0,0,0,41,5,0,7,3,7,17,13,14,7,5,0,6,81,8,0,7,9,13,39,59,46,21,18,5,11,244,64,31,30,51,71,248,335,619,349,267,139,97,2292
123031448,0,0,9,0,0,0,0,0,3,11,10,3,8,3,7,44,0,0,0,0,0,3,0,3,3,0,3,0,11,3,0,0,0,0,8,4,0,0,4,0,0,29,3,0,3,0,8,11,21,18,7,15,8,7,95,45,14,18,23,39,115,169,276,156,204,138,79,1269
124011449,0,0,4,0,0,0,0,3,9,10,3,0,0,0,3,28,0,0,0,0,0,5,0,3,0,0,0,0,4,4,4,4,0,3,4,4,3,0,0,0,0,32,4,3,4,0,4,19,19,12,0,6,0,4,71,30,17,17,19,28,80,111,131,48,24,17,14,538
124011450,0,0,20,4,0,3,5,3,20,18,21,15,11,5,3,102,3,4,0,3,0,10,5,9,3,4,0,0,50,3,11,3,3,3,19,5,19,9,5,3,8,84,11,12,6,6,8,44,41,56,29,22,8,9,252,100,39,41,66,85,264,322,673,418,333,176,77,2595
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
124011452,0,0,8,3,0,0,3,16,31,17,15,9,0,0,4,95,0,0,0,3,3,5,5,3,0,0,0,0,28,5,3,3,0,7,15,15,7,4,4,0,3,63,12,3,5,6,21,55,41,21,16,9,0,5,192,66,26,34,38,71,224,217,279,117,93,31,37,1224
124011453,0,0,22,0,3,0,3,3,15,21,21,6,3,0,0,79,3,3,0,3,3,13,11,4,3,3,0,0,53,8,0,0,3,7,14,8,10,3,0,0,0,58,12,5,0,11,16,43,51,41,19,7,3,0,215,61,33,34,51,64,223,312,441,206,111,38,47,1633
124011454,0,0,39,4,3,0,3,10,20,28,29,13,7,3,0,116,0,3,0,0,3,17,8,19,8,4,3,0,65,0,4,3,7,10,19,16,24,10,12,3,8,113,8,7,3,15,20,56,59,91,25,27,9,14,323,98,57,36,91,101,333,500,838,439,341,144,90,3057
124011455,0,0,4,0,0,3,3,0,3,8,5,0,0,0,0,22,0,0,0,0,0,5,3,3,0,0,0,0,13,0,0,3,0,0,11,0,4,5,0,0,0,28,0,0,8,3,0,17,9,19,3,0,0,3,64,22,15,14,11,26,73,123,147,73,58,35,21,625
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,4,19,0,0,5,5,6,6,23,25,7,8,3,11,97,0,0,0,0,4,8,12,7,3,0,0,3,39,5,5,3,4,8,22,31,38,11,4,0,7,141,6,4,4,11,27,44,67,71,17,12,7,20,300,64,31,38,50,91,256,400,665,277,131,47,87,2136
124031458,0,0,26,0,0,3,3,3,20,32,37,23,9,6,6,139,0,0,0,0,6,7,4,11,7,3,3,0,50,4,5,3,6,5,23,21,22,11,13,6,3,117,5,8,4,12,18,51,58,82,46,20,18,14,335,84,32,37,58,81,258,433,892,700,473,196,136,3375
124031459,3,0,20,5,0,0,0,3,7,12,31,10,0,0,3,80,4,3,0,0,3,8,12,9,3,3,0,3,41,3,3,0,3,4,11,19,20,0,3,3,3,64,11,6,0,9,6,29,40,62,20,10,5,7,211,54,25,24,37,55,175,240,531,339,230,95,65,1867
124031460,3,0,30,9,0,0,3,4,15,24,37,15,11,8,7,136,3,0,0,4,0,14,8,14,3,3,0,3,48,3,3,3,3,7,8,19,22,7,12,5,10,102,15,4,4,6,15,43,55,83,31,26,17,16,328,99,31,30,56,69,284,440,871,602,518,174,128,3290
124031461,0,0,20,6,0,0,3,8,18,26,36,12,3,3,5,120,3,0,3,0,0,3,5,5,5,3,0,0,30,3,3,3,3,7,20,26,29,3,0,3,3,102,15,3,9,7,11,44,61,74,31,8,4,8,272,53,27,21,40,65,214,326,579,354,150,58,81,1973
124031462,0,0,23,3,3,0,3,5,17,23,23,4,4,3,3,109,0,0,4,0,3,9,12,10,8,3,0,3,47,8,4,6,6,6,27,25,27,4,4,0,6,118,10,9,9,13,18,51,67,65,17,7,8,11,287,65,24,22,50,86,235,390,599,298,215,71,75,2129
124031463,0,0,10,0,0,0,0,0,5,3,4,13,11,8,0,41,0,0,3,0,0,3,0,3,7,0,0,0,12,0,0,0,0,3,3,3,3,3,5,3,3,30,3,0,5,0,4,8,10,13,22,15,12,6,99,40,24,9,17,32,77,107,251,235,274,150,54,1274
124031464,0,0,6,3,0,0,3,3,8,15,8,3,0,0,0,49,0,0,0,0,0,4,4,6,4,0,0,0,29,0,0,3,0,5,7,12,14,0,8,0,0,52,3,3,6,7,9,27,28,30,7,9,0,6,132,28,19,17,25,36,111,162,232,118,65,40,34,879
124031465,0,0,6,0,0,0,4,4,4,3,3,3,3,0,0,35,0,0,0,0,0,3,0,5,0,3,0,0,12,3,0,0,0,0,3,3,7,0,0,0,3,27,3,0,0,3,8,14,9,21,6,10,4,6,80,19,17,16,25,31,92,119,174,128,131,54,45,836
124041466,0,0,11,3,0,0,0,0,8,12,26,7,5,0,4,62,3,0,0,0,8,11,4,3,0,3,0,0,34,7,3,3,3,4,22,16,16,7,7,0,9,95,7,3,3,7,12,38,33,49,16,10,0,19,208,34,18,22,36,36,130,182,331,157,124,57,60,1196
124041467,0,0,28,3,0,0,0,0,8,24,27,10,13,0,7,91,0,0,0,4,0,10,10,11,4,3,0,0,40,3,0,4,10,10,22,25,31,15,3,0,8,124,6,0,6,14,19,43,64,72,29,15,5,12,280,48,22,16,39,63,199,305,528,234,144,81,84,1769
124041468,0,0,3,0,0,0,4,0,3,0,6,11,0,4,3,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,6,0,5,3,0,30,0,5,0,3,0,4,7,11,14,11,4,7,69,28,10,7,16,16,47,72,139,86,120,108,60,716
124051469,0,0,6,4,0,3,0,4,7,6,10,3,5,0,0,42,0,0,0,0,0,4,6,3,0,0,0,3,21,0,0,0,5,6,10,12,4,3,3,3,3,52,3,0,4,4,11,15,18,24,10,14,3,6,117,29,16,10,20,48,98,139,264,152,111,41,55,978
124051470,0,4,28,8,0,0,0,0,16,21,39,17,6,6,7,129,0,0,0,0,4,16,15,11,3,7,4,3,61,6,0,8,6,13,28,30,31,16,4,0,13,152,15,8,9,8,21,64,73,88,38,15,9,21,366,99,51,49,55,101,344,460,827,434,267,93,136,2914
124051580,0,0,7,0,0,0,0,5,13,15,23,5,3,0,3,65,0,0,0,0,0,4,7,8,3,3,0,0,22,5,3,0,3,3,19,16,15,8,0,3,9,94,11,3,0,8,7,40,35,47,15,8,3,11,192,34,23,16,27,32,165,244,405,134,62,32,58,1240
124051581,0,0,21,3,0,3,0,7,11,20,20,7,3,3,7,84,0,0,0,0,6,7,8,7,0,0,0,3,35,5,0,4,9,14,17,12,15,7,0,0,11,91,9,3,6,10,24,36,43,47,14,3,3,19,227,46,12,15,42,67,171,247,334,101,51,18,58,1150
125011473,0,0,8,0,0,0,3,0,6,9,11,16,7,3,4,59,0,0,0,0,0,0,6,9,0,9,0,5,27,3,0,0,0,0,6,6,6,6,15,6,3,59,7,0,4,9,0,15,21,25,21,25,10,9,153,56,12,16,36,29,123,164,430,278,316,166,38,1659
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,0,0,5,4,0,3,0,0,7,10,7,5,3,0,4,44,3,0,0,0,4,3,6,7,4,0,0,0,34,10,0,3,0,3,4,11,10,4,4,3,6,56,17,3,6,3,8,15,30,28,11,7,5,12,149,74,22,23,29,42,127,163,268,109,103,62,59,1084
125011583,0,0,7,3,0,0,0,4,7,7,3,0,0,0,0,25,3,0,0,4,4,3,3,0,0,0,0,0,20,3,0,0,3,3,11,11,3,0,0,0,3,43,9,3,0,5,5,20,20,10,5,3,3,4,95,45,17,10,25,34,93,98,117,33,18,24,25,534
125011584,0,0,5,0,3,3,0,3,4,3,10,9,3,0,0,39,0,0,0,0,0,0,5,3,0,0,0,3,23,4,3,0,0,0,3,4,7,5,3,0,3,26,5,7,3,0,3,9,17,18,9,9,0,10,88,43,24,12,20,22,85,99,178,89,92,40,48,745
125011585,0,0,7,0,0,0,0,0,6,4,3,0,0,0,0,18,6,0,0,0,0,3,0,0,3,0,0,0,18,8,3,0,0,5,4,3,12,6,0,0,0,41,7,3,0,3,7,19,11,17,10,7,0,3,76,48,10,12,16,26,95,73,124,66,63,48,32,615
