SA2_MAINCODE_2016,C11_F_NatPhy_sci_15_19,C11_F_NatPhy_sci_20_24,C11_F_NatPhy_sci_25_34,C11_F_NatPhy_sci_35_44,C11_F_NatPhy_sci_45_54,C11_F_NatPhy_sci_55_64,C11_F_NatPhy_sci_65_74,C11_F_NatPhy_sci_75_84,C11_F_NatPhy_sci_85o,C11_F_NatPhy_sci_T,C11_F_InfTec_15_19,C11_F_InfTec_20_24,C11_F_InfTec_25_34,C11_F_InfTec_35_44,C11_F_InfTec_45_54,C11_F_InfTec_55_64,C11_F_InfTec_65_74,C11_F_InfTec_75_84,C11_F_InfTec_85_ov,C11_F_InfTec_Tot,C11_F_EngRT_15_19,C11_F_EngRT_20_24,C11_F_EngRT_25_34,C11_F_EngRT_35_44,C11_F_EngRT_45_54,C11_F_EngRT_55_64,C11_F_EngRT_65_74,C11_F_EngRT_75_84,C11_F_EngRT_85_ov,C11_F_EngRT_Tot,C11_F_ArchBuild_15_19,C11_F_ArchBuild_20_24,C11_F_ArchBuild_25_34,C11_F_ArchBuild_35_44,C11_F_ArchBuild_45_54,C11_F_ArchBuild_55_64,C11_F_ArchBuild_65_74,C11_F_ArchBuild_75_84,C11_F_ArchBuild_85o,C11_F_Arch_building_Tot,C11_F_AgEnv_RS_15_19,C11_F_AgEnv_RS_20_24,C11_F_AgEnv_RS_25_34,C11_F_AgEnv_RS_35_44,C11_F_AgEnv_RS_45_54,C11_F_AgEnv_RS_55_64,C11_F_AgEnv_RS_65_74,C11_F_AgEnv_RS_75_84,C11_F_Agr_env_re_st_85o,C11_F_AgEnv_RS_Tot,C11_F_Health_15_19,C11_F_Health_20_24,C11_F_Health_25_34,C11_F_Health_35_44,C11_F_Health_45_54,C11_F_Health_55_64,C11_F_Health_65_74,C11_F_Health_75_84,C11_F_Health_85o,C11_F_Healt_To,C11_F_Educ_15_19,C11_F_Educ_20_24,C11_F_Educ_25_34,C11_F_Educ_35_44,C11_F_Educ_45_54,C11_F_Educ_55_64,C11_F_Educ_65_74,C11_F_Educ_75_84,C11_F_Educ_85o,C11_F_Educ_Tot,C11_F_MngtCom_15_19,C11_F_MngtCom_20_24,C11_F_MngtCom_25_34,C11_F_MngtCom_35_44,C11_F_MngtCom_45_54,C11_F_MngtCom_55_64,C11_F_MngtCom_65_74,C11_F_MngtCom_75_84,C11_F_MngtCom_85o,C11_F_MngtCom_Tot,C11_F_Soc_cult_15_19,C11_F_Soc_cult_20_24,C11_F_Soc_cult_25_34,C11_F_Soc_cult_35_44,C11_F_Soc_cult_45_54,C11_F_Soc_cult_55_64,C11_F_Soc_cult_65_74,C11_F_Soc_cult_75_84,C11_F_Soc_cult_85o,C11_F_Society_cultur_Tot,C11_F_Creative_art_15_19,C11_F_Creative_art_20_24,C11_F_Creative_art_25_34,C11_F_Creative_art_35_44,C11_F_Creative_art_45_54,C11_F_Creative_art_55_64,C11_F_Creative_art_65_74,C11_F_Creative_art_75_84,C11_F_Create_arts_85ov,C11_F_Creative_arts_Tot,C11_F_FoodHos_PS_15_19,C11_F_FoodHos_PS_20_24,C11_F_FoodHos_PS_25_34,C11_F_FoodHos_PS_35_44,C11_F_FoodHos_PS_45_54,C11_F_FoodHos_PS_55_64,C11_F_FoodHos_PS_65_74,C11_F_FoodHos_PS_75_84,C11_F_FoodHos_PS_85o,C11_F_Foo_hos_pers_S_Tot,C11_F_MixFld_pr_15_19,C11_F_MixFld_pr_20_24,C11_F_MixFld_pr_25_34,C11_F_MixFld_pr_35_44,C11_F_MixFld_pr_45_54,C11_F_MixFld_pr_55_64,C11_F_MixFld_pr_65_74,C11_F_MixFld_pr_75_84,C11_F_MixFld_pr_85_ov,C11_F_MixFld_pr_Tot,C11_F_FldStu_ID_15_19,C11_F_FldStu_ID_20_24,C11_F_FldStu_ID_25_34,C11_F_FldStu_ID_35_44,C11_F_FldStu_ID_45_54,C11_F_FldStu_ID_55_64,C11_F_FldStu_ID_65_74,C11_F_FldStu_ID_75_84,C11_F_FldStu_ID_85o,C11_F_FldStu_ID_Tot,C11_F_FldStu_NS_15_19,C11_F_FldStu_NS_20_24,C11_F_FldStu_NS_25_34,C11_F_FldStu_NS_35_44,C11_F_FldStu_NS_45_54,C11_F_FldStu_NS_55_64,C11_F_FldStu_NS_65_74,C11_F_FldStu_NS_75_84,C11_F_FldStu_NS_85o,C11_F_FldStu_NS_T,C11_F_Tot_15_19,C11_F_Tot_20_24,C11_F_Tot_25_34,C11_F_Tot_35_44,C11_F_Tot_45_54,C11_F_Tot_55_64,C11_F_Tot_65_74,C11_F_Tot_75_84,C11_F_Tot_85o,C11_F_T_T,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85_ov,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85_o,C16_F_InfTec_T,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85_o,C16_F_EngRT_T,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85o,C16_F_ArchBuild_T,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RE_85o,C16_F_AgEnv_RS_T
207021425,0,10,29,41,19,10,0,3,0,108,0,0,41,43,13,0,0,0,0,98,0,4,17,24,10,10,13,8,3,102,0,3,7,7,0,3,0,0,0,19,0,3,3,3,6,0,4,0,0,23,0,35,94,80,62,67,67,23,4,440,0,11,50,53,65,62,71,25,5,334,7,51,244,215,143,68,59,29,12,818,0,26,89,88,76,44,30,3,3,370,0,17,51,26,9,13,6,7,4,128,6,25,54,43,26,15,21,7,0,195,0,0,0,0,0,0,0,0,0,3,0,9,7,15,13,8,3,7,0,56,27,23,41,46,50,43,72,68,36,397,39,210,728,692,493,348,347,175,64,3091,0,11,31,33,33,14,10,5,0,135,0,3,32,64,23,7,0,0,0,134,0,3,30,44,30,10,18,12,3,155,0,4,21,15,6,0,0,0,0,51,0,0,0,6,3,3,3,0,0,19
207031161,0,19,51,69,45,23,6,8,7,224,0,5,34,47,31,3,3,0,0,118,0,7,16,26,24,7,10,20,3,119,0,4,14,23,5,0,0,0,0,52,0,3,5,13,3,0,0,0,0,31,0,32,139,202,197,123,91,72,17,876,0,16,81,138,161,158,85,50,14,699,8,57,308,340,216,92,56,47,14,1139,4,32,140,181,178,125,43,21,7,730,3,36,91,60,32,24,12,8,5,261,3,28,43,41,24,21,22,7,3,195,0,0,3,0,0,0,0,0,0,10,0,6,20,31,18,10,5,7,0,95,49,26,57,64,72,48,78,133,116,647,74,267,997,1233,1017,647,410,373,181,5192,0,18,48,64,66,24,21,13,6,254,0,7,41,58,32,19,3,0,0,167,0,6,35,39,18,23,13,14,5,169,0,10,20,23,14,4,0,0,3,66,0,6,8,17,14,3,0,0,0,43
207031162,0,9,27,30,20,16,3,4,0,101,0,0,19,28,8,5,0,0,0,61,0,4,10,23,12,4,3,4,3,64,0,3,3,6,3,0,0,0,0,14,0,0,4,4,0,0,0,0,0,14,0,26,69,100,73,56,33,21,9,389,0,6,49,83,70,66,39,31,3,345,3,32,173,175,109,57,40,28,13,622,0,15,70,95,86,78,24,11,3,383,0,9,24,24,11,10,4,5,0,87,7,12,25,29,18,10,6,6,0,121,0,3,0,0,0,0,0,0,0,7,0,0,11,14,10,6,3,5,0,52,22,14,27,23,30,36,74,129,138,496,41,124,510,628,449,348,230,248,163,2749,0,3,20,38,28,13,3,5,0,121,0,0,14,25,20,9,3,0,0,72,0,5,14,15,22,14,6,3,7,74,0,0,5,4,3,0,0,0,0,22,0,4,5,3,3,0,3,0,0,25
207031163,0,16,36,37,28,17,8,4,0,148,0,7,64,36,28,4,0,0,0,139,0,3,40,25,19,7,13,11,3,133,0,13,14,11,12,3,0,0,0,54,3,4,8,5,9,0,0,0,0,31,3,63,183,155,156,89,56,38,6,757,0,16,59,95,102,96,60,37,11,472,20,191,422,270,158,59,39,26,14,1183,0,60,146,171,132,94,42,15,5,658,3,29,66,55,35,21,4,7,0,215,6,34,74,47,29,14,3,7,0,211,0,3,0,0,0,3,3,3,0,13,0,10,27,19,19,7,3,3,0,84,43,117,114,78,71,57,66,121,107,763,78,556,1245,996,797,472,296,273,155,4863,0,32,65,42,44,20,10,3,0,222,0,13,71,47,38,7,3,0,0,184,0,11,47,28,22,16,8,13,3,150,0,9,21,10,14,4,0,0,0,62,0,5,10,5,7,8,0,4,0,34
207031164,0,13,54,43,45,28,11,3,0,188,0,0,30,34,34,5,0,0,0,99,0,9,18,37,27,12,13,11,3,131,0,0,22,9,5,9,0,0,0,52,0,0,5,12,0,3,0,0,0,27,3,45,145,185,155,120,79,44,11,785,0,4,56,120,130,110,79,31,10,541,7,68,279,311,175,102,51,31,10,1027,6,41,113,144,143,108,29,13,4,599,8,26,68,48,33,17,5,3,3,205,6,34,46,47,19,24,6,5,3,196,0,0,3,0,0,0,0,0,0,7,0,9,13,18,15,10,9,0,0,68,36,27,39,50,63,36,65,67,42,429,59,277,898,1065,843,568,338,209,87,4355,0,22,41,35,37,26,17,8,0,188,0,8,31,51,23,19,0,0,0,123,0,5,33,41,33,17,10,4,3,147,0,5,23,12,14,12,0,0,0,70,0,3,12,6,8,6,3,0,0,36
207031165,0,15,18,32,24,3,8,6,0,108,0,12,25,29,8,4,0,0,0,80,0,6,23,18,7,10,6,9,3,82,0,3,3,3,3,0,0,0,0,15,0,3,3,0,0,0,0,0,0,10,4,49,77,69,74,46,33,37,13,410,0,6,31,60,70,55,40,21,7,292,19,188,251,136,99,41,30,23,20,796,6,42,67,83,63,46,25,13,5,354,3,34,31,18,12,15,0,3,0,114,3,27,17,16,22,7,9,5,0,105,5,9,0,0,0,0,0,0,0,17,0,6,17,8,4,11,0,3,0,50,27,60,45,32,31,25,43,63,55,385,77,456,601,506,431,262,196,182,109,2816,0,24,37,30,28,12,3,3,3,137,0,15,28,18,17,7,0,3,0,99,0,15,15,14,14,11,5,6,3,80,0,3,9,4,6,0,3,0,0,32,0,7,4,4,0,3,0,0,0,19
207031166,3,13,25,29,29,12,7,3,0,112,3,8,29,25,9,0,3,0,0,69,0,7,16,13,18,13,5,3,0,74,0,3,13,3,0,0,3,0,0,24,0,4,3,7,3,0,0,0,0,17,0,18,69,58,58,53,37,16,3,312,0,12,31,43,44,48,53,21,7,249,10,110,220,152,103,49,41,15,3,705,0,38,70,73,58,40,25,6,0,305,0,12,18,19,22,10,9,0,0,87,3,7,23,21,24,17,20,0,0,123,0,3,0,0,0,0,0,0,0,8,0,8,9,8,5,6,4,0,0,39,13,14,38,23,27,19,57,53,24,269,33,251,555,476,412,259,259,122,33,2408,0,10,18,29,26,8,11,0,0,109,0,5,30,34,24,6,0,0,0,100,0,4,19,24,20,20,8,12,5,105,0,0,13,7,6,3,0,0,0,34,0,3,0,5,3,0,0,0,0,15
207031167,0,13,28,23,30,17,3,3,0,120,0,0,19,23,20,6,0,0,0,70,0,4,17,15,10,9,5,0,3,68,0,7,14,16,9,10,0,0,0,49,0,0,3,0,3,3,0,0,0,17,0,26,86,101,128,104,39,40,9,534,0,14,35,65,92,136,65,24,5,432,3,61,140,170,151,80,17,12,10,653,0,29,67,67,101,84,25,15,4,400,0,26,39,34,20,13,3,3,4,144,0,14,13,18,13,17,8,12,3,86,0,0,0,0,0,0,0,0,0,0,0,6,11,11,9,8,0,5,0,60,24,17,21,31,33,27,22,48,68,293,34,211,501,576,633,501,193,170,110,2923,0,8,23,24,31,24,7,3,4,116,0,4,22,34,24,15,0,0,0,102,0,4,15,18,13,14,5,0,0,72,0,6,5,12,13,17,0,3,0,56,0,3,3,5,5,5,0,0,0,21
208011168,0,11,10,24,31,19,7,3,0,116,0,0,3,19,18,6,0,0,0,52,0,3,8,9,15,5,8,8,7,67,0,9,7,14,8,3,3,0,0,44,0,0,0,6,4,0,0,0,0,15,0,16,50,107,159,86,65,40,9,531,0,5,38,100,150,171,76,35,6,579,9,36,70,247,166,117,65,32,15,754,3,17,45,129,105,59,38,21,6,431,0,9,32,33,41,24,11,10,5,170,7,13,11,46,24,15,14,7,4,144,0,0,0,0,0,0,0,0,0,0,0,5,7,20,17,5,3,0,0,60,21,15,14,40,25,33,40,75,34,295,40,145,291,799,769,552,333,239,92,3259,0,12,15,37,43,26,13,7,3,151,0,0,4,17,21,10,7,0,0,60,0,0,3,24,14,18,3,6,7,75,0,3,10,11,20,9,3,3,0,60,0,3,0,3,5,4,3,0,0,24
208011169,0,11,28,50,55,38,17,9,11,216,0,0,17,22,41,18,0,0,0,102,5,0,19,30,28,8,10,10,3,113,0,10,14,19,26,9,5,3,4,89,0,3,5,9,3,3,6,0,0,22,0,23,87,160,249,170,147,91,38,965,0,7,46,93,223,243,131,53,22,824,0,66,182,399,317,180,89,43,40,1333,3,32,121,229,218,179,98,36,15,934,3,41,77,97,77,54,22,11,11,389,0,20,38,34,51,25,31,11,5,212,0,0,0,0,0,0,0,0,0,0,0,10,13,31,23,24,9,4,3,118,50,41,51,88,109,89,118,148,167,858,65,260,703,1266,1432,1037,672,415,321,6177,0,23,29,54,54,61,32,5,9,268,0,3,3,28,29,22,10,0,0,97,0,6,7,26,31,24,16,15,3,121,0,15,20,20,35,22,7,3,3,119,0,4,3,10,6,3,6,0,0,36
208011170,0,7,15,31,59,25,10,6,0,158,0,3,8,16,28,7,0,0,0,59,0,3,7,15,28,16,12,3,3,80,0,3,4,18,26,6,3,0,0,62,0,0,5,10,13,0,0,0,0,32,0,22,73,146,153,119,75,44,13,654,0,4,27,107,144,156,78,40,3,563,0,39,141,307,196,130,54,16,13,897,0,25,71,169,160,98,28,17,9,587,4,26,60,71,54,23,12,12,6,252,4,13,19,41,32,19,12,3,4,142,0,0,0,0,0,0,0,0,0,3,0,7,13,30,21,10,6,4,3,96,42,16,30,52,71,61,61,128,188,652,52,170,481,1018,972,678,357,275,247,4239,0,16,20,29,53,32,19,7,0,174,0,3,10,27,31,15,3,0,0,84,0,5,13,21,28,20,10,11,12,113,0,4,11,14,23,17,3,0,0,70,0,3,5,3,6,3,0,0,0,23
208011171,0,3,15,33,23,7,0,0,0,88,0,0,16,28,15,3,3,0,0,58,0,0,17,7,12,7,7,0,3,55,0,4,6,6,6,0,0,0,0,28,0,0,7,0,5,0,0,0,0,15,0,13,71,93,98,52,28,12,13,383,0,6,39,100,74,66,24,10,10,338,3,23,132,199,121,64,28,19,7,602,0,19,70,106,70,57,29,3,0,361,0,10,34,42,24,12,5,6,0,129,3,9,24,26,23,16,10,6,0,122,0,0,3,0,0,0,0,0,0,7,0,7,7,17,12,6,4,0,0,49,31,11,40,46,44,44,52,73,76,421,41,118,476,717,526,339,193,138,108,2663,0,11,22,39,24,14,3,0,0,111,0,0,19,24,23,11,0,0,0,75,0,4,12,17,9,3,8,14,0,67,0,3,18,12,3,4,0,0,0,42,0,0,3,5,7,0,4,0,0,18
208011172,0,8,25,53,45,24,6,3,3,172,0,3,9,24,32,12,0,0,0,77,0,0,15,39,9,10,12,4,6,97,0,5,12,16,15,10,0,0,0,59,0,0,3,6,11,3,3,0,0,32,0,19,91,151,164,129,49,27,9,642,0,8,49,100,160,152,78,27,9,584,7,48,176,348,230,99,64,19,12,1001,0,49,90,171,164,78,40,15,0,601,0,30,63,76,46,30,13,8,0,263,4,24,33,56,44,26,23,5,3,211,0,0,0,0,0,0,0,0,0,4,0,11,22,24,19,11,9,3,0,94,46,26,44,90,93,72,77,74,55,572,59,230,629,1161,1039,644,362,180,99,4407,0,13,26,49,63,20,8,4,4,193,0,0,9,27,32,17,3,0,0,94,0,0,14,13,30,7,9,14,3,101,0,4,22,16,27,13,7,0,0,84,0,4,7,15,8,8,0,0,0,41
208011173,0,4,30,40,47,24,11,0,3,154,0,0,11,24,26,7,0,0,0,65,0,8,19,20,15,7,6,8,6,82,0,0,5,21,18,6,3,0,0,49,0,3,0,7,9,3,6,0,0,28,3,25,68,126,168,117,76,50,28,657,0,6,43,100,163,189,103,38,12,664,0,37,133,313,204,141,65,30,45,969,0,21,73,135,135,106,60,25,12,568,7,24,40,59,40,29,20,16,6,235,0,13,23,36,27,25,16,15,5,165,0,0,0,0,0,0,0,0,0,6,0,4,14,22,13,17,4,3,5,77,26,17,32,52,75,61,50,110,113,534,37,162,504,954,943,724,419,288,231,4264,0,6,28,43,53,33,11,3,0,183,0,0,6,21,16,17,3,0,0,69,0,3,16,33,15,15,8,16,4,122,0,0,10,25,16,11,4,0,0,64,0,0,5,8,9,5,0,3,0,32
208021174,0,13,48,77,52,23,12,3,0,230,0,0,31,61,39,10,0,0,0,151,0,5,25,54,32,26,13,13,14,182,0,0,13,25,16,7,0,0,0,62,0,0,3,10,9,5,3,0,0,32,3,43,123,205,197,100,67,39,26,806,0,14,61,148,175,145,70,41,22,676,10,75,285,415,268,123,46,40,27,1295,5,34,135,233,168,114,40,20,7,754,4,35,71,79,38,22,6,12,3,266,6,24,66,72,42,29,11,10,3,270,0,0,0,0,0,0,0,0,0,3,0,9,15,41,22,7,7,3,0,106,49,29,45,76,85,54,69,96,112,605,74,288,929,1495,1151,665,346,279,210,5432,0,19,38,71,69,45,15,14,0,268,0,5,34,53,60,22,5,0,0,183,0,5,27,38,43,16,16,12,8,171,0,10,18,21,11,11,5,0,3,84,0,3,0,10,9,4,0,0,0,31
208021176,0,22,67,64,27,12,3,3,0,206,0,20,109,47,19,4,0,0,0,200,0,7,58,19,19,32,17,16,7,176,0,3,23,17,8,3,0,0,0,50,0,0,9,7,0,0,0,0,0,19,0,36,142,104,111,62,36,21,9,524,0,7,79,93,115,112,59,15,4,485,5,154,474,314,151,78,30,26,13,1243,3,57,224,166,132,80,27,11,0,708,0,40,90,49,38,15,9,5,4,260,0,31,74,40,20,25,12,8,3,222,0,0,0,0,0,0,0,3,0,8,0,9,33,19,14,11,8,0,0,87,20,42,104,56,55,56,58,75,68,539,38,434,1489,1017,718,495,261,179,109,4737,0,33,90,47,45,28,10,8,0,264,0,13,121,48,35,6,0,0,0,234,0,9,92,32,14,23,21,12,8,212,0,13,42,15,6,3,0,0,0,89,0,0,16,11,7,0,0,0,0,43
208021177,0,21,64,40,30,32,7,8,7,202,0,10,43,37,28,12,0,0,0,129,0,6,25,16,13,20,19,13,8,126,0,7,27,18,19,10,0,0,0,79,0,0,19,3,3,3,0,0,0,30,0,41,195,129,147,106,52,36,8,715,3,21,114,114,217,223,73,40,18,824,6,120,348,239,186,133,51,31,25,1142,3,51,252,220,186,164,56,26,10,979,0,40,148,77,61,29,10,11,3,378,5,26,68,32,25,31,9,6,4,211,0,0,5,0,0,0,0,0,0,3,0,9,33,46,20,20,3,6,3,143,36,56,114,87,87,80,86,118,137,805,56,422,1440,1064,1027,863,378,296,218,5776,0,26,77,54,24,25,17,5,3,236,0,17,45,32,17,13,3,0,0,134,0,10,44,19,25,20,8,23,15,170,3,7,41,22,15,15,3,0,0,112,0,5,10,7,9,4,3,0,0,36
208021178,0,12,41,43,38,30,7,4,0,178,0,3,27,22,32,10,0,0,0,95,0,5,11,25,21,22,18,13,8,116,0,3,23,17,11,4,3,0,0,59,0,0,7,5,4,3,0,0,0,25,0,33,134,141,131,101,44,43,8,634,0,8,80,127,178,193,76,27,15,704,8,44,233,267,171,139,49,30,23,967,4,41,158,211,155,115,40,20,4,739,0,25,88,80,48,30,11,7,0,283,0,13,40,41,41,23,13,5,3,181,0,0,0,0,0,0,0,0,0,4,0,8,20,24,19,10,3,7,0,98,28,24,57,66,61,79,76,135,167,687,47,221,904,1076,891,767,333,295,231,4762,0,21,31,46,36,39,25,11,3,213,0,0,24,25,28,13,0,0,0,99,0,7,18,24,20,20,12,19,12,132,0,3,10,20,17,10,3,0,0,70,0,0,3,9,5,0,3,0,0,21
208021179,0,6,31,33,21,12,5,3,0,110,0,9,13,16,12,8,0,0,0,62,0,3,13,20,8,9,3,4,4,72,0,3,15,28,3,7,6,0,0,62,0,0,6,3,3,0,0,0,0,11,0,22,109,75,81,51,27,16,4,386,0,3,55,60,101,108,38,15,4,391,6,38,197,211,111,65,34,15,3,681,3,28,141,157,104,95,27,11,0,567,3,20,66,50,56,17,9,5,8,223,3,20,33,14,16,11,7,3,3,107,0,0,0,0,0,0,0,0,0,0,0,12,16,24,16,11,7,3,0,87,33,26,84,79,69,51,42,42,64,494,47,183,795,772,599,443,212,113,98,3257,0,10,33,38,20,14,13,5,0,132,0,3,30,19,16,7,3,0,0,79,0,4,21,20,15,13,7,5,6,82,0,7,24,16,17,5,0,3,0,79,0,0,6,4,3,3,0,0,0,12
208021180,0,6,28,31,15,6,4,0,0,86,0,3,28,12,3,0,0,0,0,46,0,3,17,12,12,3,0,4,0,46,0,4,3,4,6,3,0,0,0,19,0,0,4,0,0,0,0,0,0,10,0,24,59,52,32,21,6,11,3,212,0,3,36,57,63,23,18,6,0,205,0,64,172,134,51,20,6,9,3,459,6,28,65,59,48,26,3,4,0,231,0,15,46,24,9,7,6,3,0,104,0,16,34,26,24,3,3,0,0,105,0,0,0,0,0,0,0,0,0,3,0,6,3,10,5,3,0,0,0,23,20,16,38,33,28,15,19,27,15,216,26,182,515,453,289,128,77,57,22,1762,0,12,32,23,28,14,0,5,0,107,0,6,29,20,10,3,0,0,0,63,0,3,31,16,8,4,4,3,0,77,0,0,10,9,6,0,0,0,0,25,0,4,3,0,0,4,0,0,0,13
208021181,0,5,40,32,26,6,0,0,0,117,0,4,35,28,7,6,0,0,0,80,0,3,19,19,14,10,5,4,0,77,0,4,5,6,11,0,0,0,0,28,0,0,3,4,3,0,0,0,0,18,0,11,68,67,61,41,24,14,3,291,0,3,41,68,66,55,26,16,5,285,3,48,221,145,71,38,13,16,5,570,3,32,107,100,72,44,8,3,0,374,0,15,43,32,12,9,4,0,0,127,3,14,39,25,20,13,4,4,0,113,0,0,0,0,0,0,0,0,0,3,0,0,10,13,11,9,0,0,0,48,15,14,21,17,26,13,21,32,31,189,32,167,662,571,403,248,113,83,50,2321,0,10,36,32,21,14,0,0,0,117,0,3,39,35,16,5,3,0,0,105,0,10,34,27,11,9,6,6,3,101,0,0,16,4,7,16,0,0,0,41,0,0,5,7,3,0,0,0,0,18
208021182,0,21,64,25,21,8,5,0,0,141,3,15,78,34,19,9,0,0,0,154,0,3,57,23,17,17,13,16,8,148,0,3,13,16,3,0,0,0,0,38,0,0,17,9,4,6,0,0,0,32,0,26,103,106,89,60,34,12,3,429,0,8,55,82,69,96,39,9,6,362,0,123,342,227,118,71,31,14,12,942,0,30,152,128,95,63,23,7,4,504,0,29,55,54,31,18,4,3,0,196,5,28,53,43,26,17,10,0,3,181,0,3,0,0,0,0,0,0,0,9,0,11,17,15,16,3,3,0,0,69,20,40,74,41,40,34,43,40,31,368,30,332,1074,798,559,401,197,99,62,3561,0,22,59,43,30,18,3,3,0,171,0,8,100,55,22,13,0,0,0,205,0,12,76,28,28,6,17,8,5,187,0,3,19,10,15,3,5,0,0,60,0,7,8,7,3,3,0,0,0,27
208021426,0,5,30,57,31,20,3,0,0,150,0,4,21,37,23,4,3,0,0,94,0,4,17,32,23,14,9,12,3,125,0,3,9,7,7,0,0,0,0,23,0,0,4,4,3,0,0,0,0,17,0,27,78,150,90,65,22,15,7,443,0,7,61,121,98,88,30,18,8,429,3,42,185,297,139,66,23,28,10,805,0,19,84,127,97,39,14,3,0,396,0,7,40,48,32,10,9,3,0,152,3,9,34,48,41,27,10,6,3,181,0,0,0,0,0,0,0,0,0,0,0,4,11,22,21,3,0,0,0,69,17,14,39,51,43,53,52,62,45,363,32,150,619,987,659,388,170,157,80,3245,0,3,38,67,44,19,3,0,0,179,0,0,26,53,42,16,3,0,0,148,0,3,9,25,33,16,13,17,3,119,0,0,3,9,12,5,0,0,0,34,0,0,4,3,8,4,0,0,0,16
208021427,0,11,25,41,22,11,0,0,0,112,0,3,24,29,6,3,0,0,0,67,0,0,8,23,16,13,11,13,0,83,0,4,9,7,7,3,0,0,0,31,0,0,7,7,0,3,0,0,0,22,0,20,88,97,78,45,35,26,5,393,0,8,47,89,86,63,38,11,13,350,4,39,174,199,147,60,29,29,8,700,0,23,68,117,83,58,18,4,0,370,0,13,27,46,19,10,5,0,3,128,6,23,28,45,34,19,10,9,0,181,0,0,0,0,0,0,0,0,0,5,0,8,12,21,6,5,0,0,0,49,26,10,32,45,44,47,61,84,54,421,47,161,545,781,560,346,210,180,86,2907,0,9,37,54,34,17,3,0,0,150,0,0,13,37,15,4,0,0,0,71,0,6,11,17,18,14,21,15,0,99,0,0,13,8,4,5,0,0,0,35,0,0,8,9,5,0,0,0,0,22
208031183,0,0,17,25,20,4,3,0,0,68,0,0,25,29,11,0,0,0,0,72,0,0,8,11,19,3,4,4,0,49,0,4,3,3,8,0,0,0,0,16,0,0,5,4,4,0,0,0,0,12,0,15,51,71,60,32,17,4,0,261,0,8,29,59,51,30,17,3,0,191,6,22,138,200,118,48,15,15,0,554,3,18,44,74,42,20,14,0,0,213,5,4,18,13,14,6,0,0,0,53,3,13,20,42,31,11,5,0,0,125,0,0,0,0,0,0,0,0,0,5,0,3,0,3,6,5,0,0,0,23,23,9,24,46,43,35,20,22,3,232,45,101,371,577,414,197,102,53,4,1870,0,3,20,22,31,13,4,0,0,87,0,0,11,26,14,3,0,0,0,57,0,0,8,15,20,8,0,5,0,61,0,0,9,4,6,0,0,0,0,25,0,0,3,4,4,0,0,0,0,10
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
