SA2_MAINCODE_2016,C06_CFNC_BF_N,C06_CFNC_BF_1_149,C06_CFNC_BF_150_299,C06_CFNC_BF_300_399,C06_CFNC_BF_400_499,C06_CFNC_BF_500_649,C06_CFNC_BF_650_799,C06_CFNC_BF_800_999,C06_CFNC_BF_1000_1499,C06_CFNC_BF_1500_1999,C06_CFNC_BF_2000_2499,C06_CFNC_BF_2500_2999,C06_CFNC_BF_3000_3999,C06_CFNC_BF_4000m,C06_CFNC_BF_Ns,C06_CFNC_BF_T,C06_CFNC_BPT_N,C06_CFNC_BPT_1_149,C06_CFNC_BPT_150_299,C06_CFNC_BPT_300_399,C06_CFNC_BPT_400_499,C06_CFNC_BPT_500_649,C06_CFNC_BPT_650_799,C06_CFNC_BPT_800_999,C06_CFNC_BPT_1000_1499,C06_CFNC_BPT_1500_1999,C06_CFNC_BPT_2000_2499,C06_CFNC_BPT_2500_2999,C06_CFNC_BPT_3000_3999,C06_CFNC_BPT_4000m,C06_CFNC_BPT_Ns,C06_CFNC_BPT_T,C06_CFNC_1F1P_N,C06_CFNC_1F1P_1_149,C06_CFNC_1F1P_150_299,C06_CFNC_1F1P_300_399,C06_CFNC_1F1P_400_499,C06_CFNC_1F1P_500_649,C06_CFNC_1F1P_650_799,C06_CFNC_1F1P_800_999,C06_CFNC_1F1P_1000_1499,C06_CFNC_1F1P_1500_1999,C06_CFNC_1F1P_2000_2499,C06_CFNC_1F1P_2500_2999,C06_CFNC_1F1P_3000_3999,C06_CFNC_1F1P_4000m,C06_CFNC_1F1P_Ns,C06_CFNC_1F1P_T,C06_CFNC_1E1A_N,C06_CFNC_1E1A_1_149,C06_CFNC_1E1A_150_299,C06_CFNC_1E1A_300_399,C06_CFNC_1E1A_400_499,C06_CFNC_1E1A_500_649,C06_CFNC_1E1A_650_799,C06_CFNC_1E1A_800_999,C06_CFNC_1E1A_1000_1499,C06_CFNC_1E1A_1500_1999,C06_CFNC_1E1A_2000_2499,C06_CFNC_1E1A_2500_2999,C06_CFNC_1E1A_3000_3999,C06_CFNC_1E1A_4000m,C06_CFNC_1E1A_Ns,C06_CFNC_1E1A_T,C06_CFNC_1F1NW_N,C06_CFNC_1F1NW_1_149,C06_CFNC_1F1NW_150_299,C06_CFNC_1F1NW_300_399,C06_CFNC_1F1NW_400_499,C06_CFNC_1F1NW_500_649,C06_CFNC_1F1NW_650_799,C06_CFNC_1F1NW_800_999,C06_CFNC_1F1NW_1000_1499,C06_CFNC_1F1NW_1500_1999,C06_CFNC_1F1NW_2000_2499,C06_CFNC_1F1NW_2500_2999,C06_CFNC_1F1NW_3000_3999,C06_CFNC_1F1NW_4000m,C06_CFNC_1F1NW_Ns,C06_CFNC_1F1NW_T,C06_CFNC_1P1NW_N,C06_CFNC_1P1NW_1_149,C06_CFNC_1P1NW_150_299,C06_CFNC_1P1NW_300_399,C06_CFNC_1P1NW_400_499,C06_CFNC_1P1NW_500_649,C06_CFNC_1P1NW_650_799,C06_CFNC_1P1NW_800_999,C06_CFNC_1P1NW_1000_1499,C06_CFNC_1P1NW_1500_1999,C06_CFNC_1P1NW_2000_2499,C06_CFNC_1P1NW_2500_2999,C06_CFNC_1P1NW_3000_3999,C06_CFNC_1P1NW_4000m,C06_CFNC_1P1NW_Ns,C06_CFNC_1P1NW_T,C06_CFNC_1A1NW_N,C06_CFNC_1A1NW_1_149,C06_CFNC_1A1NW_150_299,C06_CFNC_1A1NW_300_399,C06_CFNC_1A1NW_400_499,C06_CFNC_1A1NW_500_649,C06_CFNC_1A1NW_650_799,C06_CFNC_1A1NW_800_999,C06_CFNC_1A1NW_1000_1499,C06_CFNC_1A1NW_1500_1999,C06_CFNC_1A1NW_2000_2499,C06_CFNC_1A1NW_2500_2999,C06_CFNC_1A1NW_3000_3999,C06_CFNC_1A1NW_4000_m,C06_CFNC_1A1NW_Ns,C06_CFNC_1A1NW_T,C06_CFNC_BA_N,C06_CFNC_BA_1_149,C06_CFNC_BA_150_299,C06_CFNC_BA_300_399,C06_CFNC_BA_400_499,C06_CFNC_BA_500_649,C06_CFNC_BA_650_799,C06_CFNC_BA_800_999,C06_CFNC_BA_1000_1499,C06_CFNC_BA_1500_1999,C06_CFNC_BA_2000_2499,C06_CFNC_BA_2500_2999,C06_CFNC_BA_3000_3999,C06_CFNC_BA_4000_m,C06_CFNC_BA_Ns,C06_CFNC_BA_T,C06_CFNC_BNW_N,C06_CFNC_BNW_1_149,C06_CFNC_BNW_150_299,C06_CFNC_BNW_300_399,C06_CFNC_BNW_400_499,C06_CFNC_BNW_500_649,C06_CFNC_BNW_650_799,C06_CFNC_BNW_800_999,C06_CFNC_BNW_1000_1499,C06_CFNC_BNW_1500_1999,C06_CFNC_BNW_2000_2499,C06_CFNC_BNW_2500_2999,C06_CFNC_BNW_3000_3999,C06_CFNC_BNW_4000m,C06_CFNC_BNW_Ns,C06_CFNC_BNW_T,C06_CFNC_LFns_N,C06_CFNC_LFns_1_149,C06_CFNC_LFns_150_299,C06_CFNC_LFns_300_399,C06_CFNC_LFns_400_499,C06_CFNC_LFns_500_649,C06_CFNC_LFns_650_799,C06_CFNC_LFns_800_999,C06_CFNC_LFns_1000_1499,C06_CFNC_LFns_1500_1999,C06_CFNC_LFns_2000_2499,C06_CFNC_LFns_2500_2999,C06_CFNC_LFns_3000_3999,C06_CFNC_LFns_4000m,C06_CFNC_LFns_Ns,C06_CFNC_LFns_T,C06_CFNC_T_N,C06_CFNC_T_1_149,C06_CFNC_T_150_299,C06_CFNC_T_300_399,C06_CFNC_T_400_499,C06_CFNC_T_500_649,C06_CFNC_T_650_799,C06_CFNC_T_800_999,C06_CFNC_T_1000_1499,C06_CFNC_T_1500_1999,C06_CFNC_T_2000_2499,C06_CFNC_T_2500_2999,C06_CFNC_T_3000_3999,C06_CFNC_T_4000_m,C06_CFNC_T_Ns,C06_CFNC_T_T,C06_CF_BFT_N,C06_CF_BFT_1_149,C06_CF_BFT_150_299,C06_CF_BFT_300_399,C06_CF_BFT_400_499,C06_CF_BFT_500_649,C06_CF_BFT_650_799,C06_CF_BFT_800_999,C06_CF_BFT_1000_1499,C06_CF_BFT_1500_1999,C06_CF_BFT_2000_2499,C06_CF_BFT_2500_2999,C06_CF_BFT_3000_3999,C06_CF_BFT_4000m,C06_CF_BFT_Ns,C06_CF_BFT_T,C06_CF_BPT_N,C06_CF_BPT_1_149,C06_CF_BPT_150_299,C06_CF_BPT_300_399,C06_CF_BPT_400_499,C06_CF_BPT_500_649,C06_CF_BPT_650_799,C06_CF_BPT_800_999
312021356,0,0,0,0,0,4,0,3,75,54,37,13,10,0,7,204,0,0,0,0,0,7,0,0,7,3,0,3,0,0,0,19,0,0,0,0,0,3,3,9,52,19,10,0,3,0,0,100,0,0,0,0,0,0,0,3,9,5,3,3,0,0,0,23,0,0,0,0,3,4,6,19,26,7,0,4,0,0,4,68,0,0,0,3,0,12,3,3,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,9,5,4,3,3,94,61,8,3,23,0,0,0,0,0,7,213,0,0,0,0,3,0,0,0,0,0,0,0,0,0,58,69,10,9,6,6,104,84,25,35,194,89,55,23,15,0,79,737,0,0,0,0,0,0,0,0,25,39,31,24,15,10,17,158,0,0,0,0,0,0,0,0
312021357,3,0,0,0,4,10,0,3,53,49,41,7,30,6,3,205,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,18,0,0,0,0,0,6,3,3,46,27,16,6,6,3,3,116,0,0,0,0,0,0,0,3,11,7,0,0,0,0,3,26,3,0,0,0,0,10,20,14,22,3,3,8,0,0,7,97,0,0,0,3,4,5,3,3,5,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,11,11,6,0,77,38,4,5,31,3,0,3,0,3,11,201,0,3,0,0,0,0,0,0,3,0,0,0,0,0,73,78,14,12,10,3,89,73,40,35,185,88,61,22,32,12,104,791,3,0,0,0,0,3,4,5,36,53,53,22,18,12,35,231,0,0,0,0,0,0,0,0
312021358,0,0,0,0,0,0,0,3,43,35,34,18,9,0,4,151,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,3,3,10,37,17,8,6,0,0,0,83,0,0,0,0,0,0,0,0,7,8,3,0,0,0,0,16,0,0,0,3,0,3,5,11,23,6,9,5,0,0,6,66,0,0,0,3,0,4,3,3,6,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,4,0,86,47,10,19,30,0,4,0,0,0,13,230,0,0,0,0,0,0,0,0,6,0,0,0,0,0,64,75,3,11,7,7,89,60,15,46,156,66,54,27,15,7,93,656,0,0,0,0,0,0,0,3,17,29,24,22,13,4,20,135,0,0,0,0,0,0,0,3
312031359,3,0,0,0,0,6,3,4,163,99,46,14,22,3,4,376,0,0,0,0,3,10,5,3,18,5,0,3,0,0,0,50,0,3,0,0,0,8,4,17,81,38,15,5,5,3,3,171,0,0,0,0,0,0,0,0,11,4,4,0,0,0,0,28,0,0,0,3,0,5,11,7,21,9,3,9,0,0,7,79,0,0,3,3,3,7,3,3,8,5,0,0,0,0,0,45,0,0,0,0,0,3,0,0,4,3,0,0,0,0,3,15,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,19,13,5,3,0,42,27,8,11,28,8,7,4,3,4,9,159,0,0,0,0,0,3,0,0,3,0,0,0,0,0,93,97,17,8,6,5,51,82,34,51,336,173,80,37,28,6,120,1037,3,0,0,0,0,4,3,9,48,33,33,7,11,9,15,172,0,0,0,0,0,0,4,4
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,3,0,0,0,3,8,6,6,84,69,23,9,6,0,3,230,3,0,0,0,0,5,0,3,7,3,3,0,0,0,0,32,0,0,0,0,0,8,3,5,54,23,3,4,3,0,5,113,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,17,0,0,3,0,3,21,18,9,30,3,0,4,0,0,4,87,0,0,0,4,5,13,0,3,4,4,0,0,0,0,4,43,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,13,9,10,3,0,78,48,10,15,40,4,4,3,0,0,12,235,0,0,0,0,0,3,0,0,0,0,0,0,0,0,72,82,14,18,11,10,92,107,41,43,231,108,38,20,11,4,108,857,0,0,0,0,0,7,0,9,66,60,38,16,8,3,41,237,0,0,0,0,0,7,0,4
313011362,0,0,0,0,0,10,5,8,77,54,41,11,12,3,8,218,0,0,0,0,8,13,3,8,21,4,0,0,0,0,3,66,0,0,0,0,0,10,8,12,93,32,13,4,5,3,7,184,0,0,0,0,0,0,0,0,7,4,3,0,0,0,4,23,0,0,0,4,3,20,31,24,34,10,0,9,0,0,12,137,0,3,0,3,19,12,11,6,19,3,0,3,0,0,8,95,0,0,0,0,0,4,3,3,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,18,11,16,12,16,382,203,39,36,105,7,4,5,3,0,22,870,0,0,0,0,9,9,3,0,3,0,0,0,0,0,95,117,18,20,14,24,423,276,107,86,366,118,74,34,24,6,158,1752,0,0,0,0,3,0,0,3,40,45,36,18,12,0,16,182,0,0,0,0,0,3,3,3
313011363,3,0,0,0,7,3,0,9,86,52,20,21,13,7,10,230,0,0,0,0,5,6,3,10,25,5,7,3,0,0,3,72,0,0,0,0,0,10,5,20,82,36,22,8,6,0,0,189,0,0,0,0,0,6,0,0,4,5,0,0,0,0,0,16,0,0,0,3,5,25,26,22,50,16,8,11,0,0,6,164,0,0,3,4,14,43,18,13,19,6,8,0,0,0,0,139,0,0,0,0,0,3,10,5,9,3,0,0,0,0,3,42,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,15,20,45,22,26,653,464,108,122,283,25,18,5,4,5,54,1837,3,0,0,0,11,11,3,0,4,0,0,0,0,0,157,195,31,46,27,34,692,571,175,194,568,157,80,51,30,14,245,2901,0,0,3,0,0,3,0,5,31,39,44,18,6,3,18,168,0,0,0,0,0,3,3,3
313021364,0,0,0,0,0,3,0,3,22,25,18,10,0,0,3,77,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,15,0,0,0,0,0,0,0,4,21,15,0,0,0,0,0,44,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,4,4,7,16,3,0,0,0,0,3,38,0,0,0,0,3,3,3,0,3,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,33,29,3,4,16,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,6,3,0,6,41,42,14,18,83,43,23,13,0,0,34,321,0,0,0,0,0,0,0,0,28,29,36,17,13,0,15,139,3,0,0,0,0,0,0,0
313021365,3,0,0,0,3,9,3,5,129,71,36,12,5,0,7,295,0,3,0,0,0,13,0,3,13,0,3,0,0,0,0,36,0,0,0,0,4,7,8,8,99,26,11,0,3,4,10,188,0,0,0,0,0,3,0,0,14,3,0,0,0,0,0,26,0,0,0,6,4,12,58,22,47,13,4,0,0,0,4,168,0,3,3,11,13,27,8,12,12,8,0,0,0,0,0,102,0,0,0,0,0,6,3,0,3,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,16,9,21,8,0,260,129,26,33,66,4,3,0,0,0,31,585,3,0,0,0,3,11,0,0,4,0,0,0,0,0,87,110,16,30,12,18,285,214,113,92,401,131,52,20,12,7,140,1552,0,0,0,0,0,6,4,3,84,81,43,35,13,3,39,312,0,0,0,0,3,0,5,9
313021366,0,0,0,0,0,4,3,6,108,59,30,8,3,3,3,231,0,0,0,0,3,4,0,0,15,0,0,0,0,0,0,25,0,0,0,0,0,6,5,19,80,35,12,0,0,0,0,165,0,0,0,0,0,4,0,3,7,12,3,0,0,0,0,31,0,0,0,0,0,16,19,20,33,15,0,6,0,0,0,107,0,0,0,4,6,21,4,7,10,0,0,0,0,0,0,65,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,17,3,12,11,8,241,103,14,31,52,7,3,0,0,0,10,487,0,3,0,0,3,3,0,0,0,0,0,0,0,0,50,66,10,17,11,22,268,160,59,91,317,122,47,15,7,3,72,1221,0,3,0,0,0,4,0,0,59,70,41,11,13,4,27,232,0,0,0,0,7,3,0,8
313021367,3,0,0,0,0,3,0,0,15,19,11,0,3,3,0,58,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,6,21,5,3,0,0,0,4,50,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,6,8,0,9,0,0,0,0,0,0,28,0,0,0,5,3,6,4,0,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,30,24,6,4,11,0,0,0,0,0,4,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,4,3,0,5,40,42,20,14,75,35,19,0,3,3,21,285,0,0,0,0,0,4,0,0,23,33,24,10,3,3,7,115,0,0,0,0,0,0,0,0
313021368,0,0,0,0,3,0,0,0,63,36,20,4,0,0,3,134,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,4,0,11,22,11,0,0,0,0,0,55,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,11,0,0,0,0,0,6,4,11,20,6,0,3,0,0,7,65,0,3,0,0,3,10,3,3,3,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,4,0,0,95,39,7,7,18,3,0,0,0,0,3,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,42,0,4,3,0,105,66,20,42,134,58,24,10,3,0,55,532,0,0,0,0,0,3,4,0,42,36,27,5,4,0,14,149,0,0,0,0,0,0,0,3
313021369,0,6,0,0,0,5,0,3,23,24,11,9,5,3,0,93,0,0,0,0,4,0,0,3,8,0,4,0,0,0,0,21,0,0,0,0,0,3,9,9,30,18,11,0,5,0,0,81,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,10,0,0,0,0,0,6,9,8,17,0,3,0,0,0,3,35,0,0,0,0,0,10,0,4,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,4,3,0,39,32,8,7,19,0,0,0,0,0,5,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,5,8,4,5,42,62,30,30,107,48,31,9,11,3,48,449,0,0,0,0,0,3,0,4,21,37,17,12,9,4,13,123,0,0,0,0,0,5,0,0
313031370,0,0,0,0,4,0,3,3,38,18,8,6,7,0,3,92,0,0,0,0,0,3,4,3,10,3,0,0,0,0,0,27,3,0,0,0,0,10,3,6,21,9,3,0,0,0,5,58,3,0,0,0,0,0,0,0,9,0,0,0,0,0,3,20,0,0,0,0,3,7,9,5,16,0,0,4,0,0,3,50,0,0,0,4,5,8,7,0,7,0,0,0,0,0,0,35,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,10,8,3,5,101,39,8,11,13,0,0,0,0,0,4,207,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,49,23,8,8,13,121,78,32,37,121,36,14,12,6,0,59,558,0,3,0,0,0,3,3,0,36,19,10,4,0,4,14,97,0,0,0,0,0,4,0,7
313031371,0,0,0,3,4,8,0,3,33,30,21,3,3,5,3,117,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,28,0,0,0,0,4,4,3,7,31,14,6,0,3,0,0,78,0,0,0,0,0,0,0,3,6,3,0,3,0,0,0,29,0,0,3,0,0,3,11,13,16,3,0,0,0,0,5,58,0,0,0,0,5,10,4,3,8,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,3,4,5,7,79,35,4,11,28,3,0,0,0,0,9,191,0,0,0,0,5,0,0,0,0,4,0,0,0,0,31,41,7,11,11,10,93,68,30,41,146,52,31,11,3,5,54,588,0,0,0,0,0,5,0,3,36,23,12,4,0,0,17,108,0,0,0,0,0,3,0,4
313041372,0,0,0,0,0,3,3,4,98,69,25,9,4,0,9,231,0,0,0,0,0,0,0,3,15,3,3,0,0,0,3,30,0,0,0,0,0,3,8,19,67,31,9,4,3,0,3,149,0,0,0,0,0,0,0,0,9,7,12,3,0,0,0,33,0,0,0,3,0,14,17,19,38,13,0,7,0,0,8,118,0,0,0,3,5,11,3,5,4,0,0,0,0,0,4,35,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,14,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,13,0,10,4,3,127,87,21,24,51,9,0,0,0,0,12,351,0,0,0,0,3,0,0,0,0,0,0,0,0,0,63,76,4,13,9,13,136,124,58,81,284,129,47,25,14,3,106,1046,0,0,0,0,0,3,0,3,74,89,69,41,16,7,34,334,0,0,0,0,0,3,3,3
313041373,0,0,0,0,4,4,0,10,157,81,47,8,3,0,7,324,0,0,3,0,3,8,3,5,20,0,3,0,0,0,0,52,0,0,0,0,0,7,9,25,104,37,19,7,0,0,0,219,0,0,0,0,0,8,3,3,13,10,3,0,0,0,3,44,0,3,0,4,0,22,42,31,62,8,3,3,0,0,12,200,0,0,5,6,11,30,24,19,11,0,0,0,0,0,0,110,0,0,0,0,5,4,7,0,3,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,17,3,29,9,14,408,199,42,32,87,5,5,0,0,3,31,877,0,0,0,0,14,3,3,0,3,0,0,0,0,0,97,126,10,35,13,24,442,300,139,125,475,153,78,21,11,4,161,1984,0,0,0,0,0,3,3,10,122,111,71,19,14,0,47,399,0,0,0,0,0,8,8,4
313041374,0,0,0,0,0,3,0,0,46,35,29,8,4,0,3,129,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,5,3,8,55,18,7,3,0,0,0,93,0,0,0,0,0,0,0,0,7,9,3,0,0,0,0,17,0,0,0,0,0,7,13,7,27,4,3,6,0,0,6,77,0,0,0,5,0,6,3,5,10,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,3,6,0,56,31,15,7,20,0,0,0,0,0,3,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,3,3,6,7,63,59,34,27,167,69,48,11,14,4,38,548,0,0,0,0,0,7,0,4,30,52,42,26,10,3,16,194,0,0,0,0,0,0,3,0
313041375,0,3,0,0,0,3,0,9,110,110,79,22,9,4,4,357,0,0,0,0,3,7,0,3,10,6,0,3,0,0,0,34,0,0,0,0,0,0,5,15,75,35,18,9,10,3,0,171,0,0,0,0,0,0,0,0,7,11,7,0,4,0,0,35,0,0,0,0,0,10,18,14,40,21,5,5,0,0,3,122,0,0,0,3,7,6,3,8,13,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,7,3,0,0,0,5,15,12,3,3,4,94,57,10,18,37,7,5,0,0,0,7,247,0,3,0,0,3,3,0,0,3,0,0,0,0,0,42,59,14,10,3,5,102,85,43,69,305,198,118,43,19,3,71,1081,0,0,0,0,0,8,6,4,94,124,131,62,27,8,37,510,0,0,0,0,0,3,9,4
313041376,0,0,0,0,0,0,0,0,10,13,10,4,4,0,0,49,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,21,10,3,4,0,0,0,41,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,5,0,12,3,0,0,0,0,0,26,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,0,0,32,19,5,6,6,0,0,0,0,0,7,73,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,16,4,3,0,0,35,23,13,9,60,27,18,11,3,0,22,228,0,0,0,0,0,0,3,0,24,28,22,9,5,3,8,94,0,0,0,0,0,0,0,3
313051377,0,0,0,0,0,0,0,3,53,39,31,5,5,3,4,140,0,0,0,0,0,4,3,0,12,0,0,0,0,0,0,17,0,0,0,0,0,7,4,7,53,29,10,0,3,0,4,108,0,0,0,0,0,3,0,0,4,5,0,0,0,0,0,19,0,0,0,0,0,8,13,11,28,4,0,0,0,0,3,69,0,0,0,0,7,18,6,4,7,0,0,0,0,0,0,41,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,10,3,7,0,3,140,82,25,20,46,5,0,0,3,0,10,353,0,0,0,0,3,3,0,0,0,0,0,0,0,0,58,61,4,9,4,9,150,122,53,41,204,90,41,6,11,3,77,835,0,0,0,0,0,0,0,0,32,46,33,20,11,3,18,173,0,0,0,0,0,0,0,5
313051378,0,0,0,0,0,0,0,0,76,61,25,16,7,0,4,200,0,0,0,0,0,5,0,6,16,4,0,0,0,0,0,38,0,0,0,0,0,7,6,14,46,29,14,3,4,0,4,120,0,0,0,0,0,0,0,0,8,5,5,0,0,0,0,27,0,0,0,0,5,19,22,14,25,9,3,4,0,0,5,100,0,0,3,4,7,20,6,8,14,0,0,0,0,0,0,65,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,8,22,7,3,203,108,21,20,34,7,0,0,0,0,23,462,0,3,0,0,11,4,0,3,4,0,0,0,0,0,80,106,14,26,13,12,227,168,63,65,239,116,50,23,12,5,112,1143,0,0,0,0,0,0,0,0,29,30,36,11,9,3,7,132,0,0,0,0,0,3,0,3
313051379,0,0,0,0,0,9,0,0,59,54,21,9,11,0,3,171,0,0,0,0,0,3,3,0,6,3,0,0,0,0,0,15,0,0,0,0,0,5,7,12,45,23,7,9,4,0,3,118,0,0,0,0,0,5,3,3,10,0,3,0,0,0,3,22,0,0,0,0,0,18,22,17,34,7,3,10,3,0,6,117,0,0,0,3,7,18,13,6,13,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,9,6,12,8,6,158,102,18,16,43,11,3,0,5,0,25,407,0,3,0,0,12,0,0,0,0,0,0,0,0,0,67,84,12,11,11,8,181,156,63,53,217,98,45,27,21,0,118,1023,0,0,0,0,0,5,0,3,26,34,22,14,12,6,21,136,0,0,0,0,0,0,0,3
313051380,0,0,0,0,0,6,0,3,96,77,33,10,0,3,3,238,0,0,0,0,3,3,4,4,7,6,0,0,0,0,0,29,0,0,0,0,0,3,6,7,75,36,15,3,0,0,6,163,0,0,0,0,0,0,0,5,18,7,4,0,0,0,0,36,0,0,0,0,0,23,26,22,60,11,5,9,0,0,6,156,0,3,3,7,15,16,6,13,13,0,0,0,0,0,0,71,0,0,0,0,0,3,0,3,9,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,3,5,252,163,31,44,71,3,3,0,0,0,24,627,0,0,0,0,10,8,3,0,4,0,0,0,0,0,71,96,10,14,7,15,280,230,87,98,346,151,61,24,4,3,107,1443,0,0,0,0,0,3,4,10,85,97,64,31,22,8,31,352,0,0,0,0,0,6,0,0
313051542,3,0,0,0,0,4,0,10,74,47,41,28,23,4,10,248,0,0,0,3,5,9,3,3,17,0,6,0,9,0,0,48,0,0,0,0,3,3,0,11,62,29,20,7,13,4,6,155,0,0,0,0,0,0,3,7,9,9,0,0,3,0,0,31,0,0,0,0,0,8,15,13,28,16,3,16,0,0,3,101,0,4,3,3,8,15,4,8,16,3,0,0,0,3,0,67,0,0,0,0,0,3,3,0,5,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,6,19,6,7,131,120,23,33,89,13,9,6,0,3,16,480,0,0,0,0,3,3,0,0,0,0,0,0,0,0,88,93,16,23,10,22,150,160,48,78,297,125,80,64,54,16,119,1254,3,0,0,0,0,3,0,0,30,42,53,27,38,18,27,245,0,0,0,0,0,3,3,0
