SA2_MAINCODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
212031303,0,0,0,361,763,344,429,190,129,2214,314,838,454,568,262,146,2574,96,67,6,5,4,0,175,0,0,0,4,0,0,7,98,65,9,6,4,0,184,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,418,906,460,572,265,147,2773
212031304,0,0,0,472,723,586,541,263,193,2773,518,1092,905,889,373,261,4037,95,131,116,100,48,36,529,9,17,11,5,4,0,53,108,149,130,108,54,36,578,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,0,0,8,626,1247,1037,995,431,298,4635
212031305,0,0,0,1117,1803,1485,1611,730,565,7312,1000,1635,1334,1569,766,666,6963,118,99,54,38,15,7,330,24,27,30,25,6,3,110,145,124,81,64,18,8,442,7,4,0,0,0,0,15,13,3,0,0,0,0,20,3,0,0,0,0,0,9,3,0,0,0,0,0,4,28,4,6,0,0,0,44,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,0,3,0,0,21,7,9,0,3,0,0,20,5,0,3,3,0,0,15,1180,1777,1424,1636,788,676,7481
212031306,0,0,0,339,907,773,808,363,265,3457,252,716,795,1199,471,370,3803,20,19,20,16,7,0,83,20,50,31,27,4,0,141,44,71,51,42,19,4,222,0,0,3,3,0,0,5,11,3,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,7,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,9,308,795,851,1245,488,379,4059
212031308,0,0,0,429,843,453,512,211,113,2561,434,819,408,497,208,115,2486,5,5,3,0,0,0,8,0,0,0,0,0,0,0,5,5,3,0,0,0,12,9,6,10,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,10,5,0,0,23,19,0,0,0,0,0,23,3,0,0,0,0,0,3,0,0,0,0,0,0,0,17,0,3,0,0,0,26,0,4,0,0,0,0,7,466,830,421,499,209,115,2554
212031457,0,0,0,241,786,637,1110,514,277,3562,239,798,601,1031,509,306,3483,11,18,10,27,8,0,82,7,17,16,17,3,3,61,24,35,29,45,16,7,145,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,834,625,1076,522,308,3630
212031458,0,0,0,499,1090,913,1188,566,379,4634,401,904,800,1083,511,448,4156,43,88,70,77,39,38,354,5,26,13,20,13,10,90,49,113,90,95,56,51,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,457,1017,886,1183,569,503,4611
212041309,0,0,0,687,1085,780,823,337,149,3857,527,1067,727,736,317,141,3519,143,56,30,24,3,3,261,14,41,27,11,3,0,95,157,94,53,37,9,3,358,13,3,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,699,1167,784,777,325,147,3900
212041310,0,0,0,747,1251,853,682,295,181,4005,440,752,485,425,218,139,2456,230,264,228,169,51,25,971,51,104,112,88,56,29,438,276,362,342,261,111,53,1407,39,78,63,36,11,0,220,35,69,32,13,0,0,149,7,11,8,0,0,0,27,0,0,0,0,0,0,0,81,161,101,44,11,0,402,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,8,6,7,3,0,0,0,17,806,1287,932,736,337,194,4292
212041311,0,0,11,2547,2422,1559,1171,652,590,8937,882,998,666,680,455,581,4261,777,634,436,365,160,95,2466,167,276,218,169,87,86,1006,942,910,656,527,248,181,3467,469,411,292,162,52,17,1410,82,86,42,17,5,0,240,98,95,37,12,9,3,257,0,0,0,0,0,0,0,654,592,376,195,64,20,1908,65,10,0,0,0,3,79,0,0,0,0,0,0,0,9,12,3,4,0,0,33,74,22,3,5,0,0,113,24,9,6,0,0,0,42,2575,2531,1710,1410,775,788,9789
212041312,0,0,0,1419,2257,1384,1264,612,410,7345,1025,1870,1168,1168,533,401,6177,271,206,112,76,26,13,703,26,30,29,18,7,5,109,296,237,140,91,26,20,818,84,73,35,33,6,6,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,73,39,33,6,6,247,4,0,0,0,0,0,8,0,0,0,0,0,0,3,32,28,29,17,13,13,132,35,29,33,23,13,17,143,8,3,0,0,0,0,11,1447,2208,1378,1318,586,451,7388
212041313,0,0,0,769,1198,613,743,295,75,3693,390,936,550,722,268,74,2934,279,189,46,25,5,0,546,17,39,19,14,3,0,88,300,224,63,40,9,3,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,43,3,0,0,0,0,0,10,735,1157,613,764,275,76,3626
212041314,0,0,6,868,1608,1244,1399,657,403,6182,733,1770,1473,1709,788,543,7027,126,97,52,39,14,5,331,56,90,64,44,22,15,294,175,189,113,83,34,23,627,93,44,18,6,0,5,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,96,43,20,8,0,4,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,3,3,0,3,0,0,14,3,0,0,0,0,0,6,1011,2009,1609,1807,827,578,7836
212041316,0,0,0,515,830,508,417,197,124,2595,432,705,483,394,184,109,2314,11,12,3,3,3,0,38,0,3,0,0,0,0,6,16,15,3,3,3,0,42,83,74,19,25,12,5,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,74,19,25,12,5,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,531,802,505,417,194,114,2573
212041317,0,0,3,1428,1712,1147,1043,612,545,6489,732,1147,848,873,501,572,4677,234,259,185,139,64,46,927,45,100,87,59,33,20,350,275,363,275,198,98,67,1271,243,146,77,39,22,8,537,26,19,3,4,0,0,53,0,3,0,0,0,0,3,0,3,0,0,0,0,6,277,164,81,49,22,8,599,73,12,0,0,0,0,83,0,0,0,0,0,0,3,4,0,0,0,0,0,5,77,17,0,0,0,0,92,8,8,3,0,3,0,26,1362,1696,1212,1115,626,646,6662
212041318,0,0,0,630,945,720,703,418,323,3729,446,741,655,667,372,356,3234,102,67,62,35,20,20,307,4,14,11,11,3,5,49,109,77,80,46,21,25,354,21,27,17,17,0,3,87,7,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,24,17,3,3,108,28,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,31,0,0,0,0,0,0,4,613,854,759,728,398,384,3731
212041459,0,0,3,1398,1332,711,502,224,187,4356,595,752,505,386,170,167,2573,206,165,108,56,15,7,544,26,74,41,23,14,6,183,226,231,153,81,34,11,734,440,322,180,109,46,23,1122,22,25,8,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,3,459,350,193,116,50,23,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,3,5,0,0,0,0,10,1291,1342,845,582,255,203,4510
212041460,0,0,0,1367,1713,1065,901,460,353,5863,816,1172,893,746,445,407,4474,189,155,86,60,19,8,528,51,86,47,49,20,3,256,240,242,139,109,42,14,782,235,189,115,85,21,16,667,39,17,12,0,0,0,64,21,17,5,8,0,0,46,0,0,0,0,0,0,0,296,214,130,99,23,16,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,8,6,4,4,0,32,1366,1636,1171,953,514,439,6070
212051319,0,0,0,1421,1838,1150,1044,324,161,5940,754,1237,793,855,311,144,4094,243,187,86,50,21,8,596,79,165,148,107,28,14,545,321,355,241,161,41,16,1135,334,318,179,107,28,8,980,13,30,8,0,0,0,52,114,67,16,3,0,0,207,0,0,0,0,0,0,0,466,415,203,109,29,8,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,12,7,6,4,0,0,32,1549,2017,1245,1132,386,175,6501
212051320,0,0,16,1337,1736,1150,924,383,216,5745,538,743,517,477,223,185,2679,318,346,347,232,69,35,1343,150,290,334,306,125,66,1265,465,636,675,536,194,98,2613,217,216,117,49,15,5,625,132,165,54,14,4,0,374,294,266,52,14,0,0,620,0,0,0,0,0,0,0,647,642,231,84,17,5,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,27,14,7,8,0,3,58,1674,2043,1432,1102,438,291,6973
212051321,0,0,0,1265,2336,1229,1533,574,208,7149,1006,1905,1207,1526,600,229,6470,125,124,35,54,16,8,361,18,46,28,36,13,9,144,142,167,60,93,31,12,504,27,25,17,20,4,3,84,3,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,19,20,4,3,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,7,1180,2103,1288,1637,629,244,7084
212051322,0,0,3,1124,1913,1203,1395,458,173,6268,781,1335,947,1091,390,204,4745,105,150,118,125,45,9,549,40,84,70,87,24,8,317,143,229,193,215,69,21,863,115,160,132,125,35,8,561,34,46,24,11,3,0,117,38,36,11,4,0,0,91,0,0,0,0,0,0,0,183,238,164,138,38,8,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,8,8,0,0,0,20,1118,1808,1311,1441,490,234,6406
212051323,0,0,3,1073,1777,979,1086,363,134,5408,617,1285,724,911,328,124,3988,48,52,20,39,0,0,161,18,26,32,24,8,0,113,69,78,51,62,12,3,271,338,325,216,183,39,8,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,325,216,184,39,8,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,4,4,0,0,7,4,0,3,7,3,0,18,1023,1690,1003,1170,382,137,5401
212051324,0,0,0,1348,2144,1068,1165,419,156,6298,753,1277,791,976,349,158,4306,130,124,77,64,15,10,423,27,59,66,55,26,3,235,158,185,145,117,41,17,657,375,430,242,216,57,14,1338,19,19,3,0,0,0,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,396,446,240,218,58,14,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,3,4,9,3,0,0,18,1308,1916,1186,1312,449,188,6361
212051325,0,0,0,1066,2071,1241,1208,458,166,6213,819,1677,1058,1135,399,177,5261,123,155,79,68,17,5,452,122,220,187,155,41,20,739,242,380,267,220,60,24,1195,13,14,0,0,0,0,26,0,0,3,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,4,0,6,0,35,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,3,0,3,0,0,0,7,1077,2066,1332,1360,464,201,6504
212051326,0,0,0,1561,2246,1393,1328,489,192,7214,1034,1596,1122,1202,444,151,5546,151,160,116,75,12,0,514,101,177,132,111,37,5,562,246,336,249,178,47,8,1075,184,204,105,55,15,4,567,44,43,5,10,0,0,106,91,66,9,3,0,0,166,0,0,0,0,0,0,0,324,312,118,62,16,4,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,13,0,4,4,0,0,0,16,12,10,7,0,0,0,32,1630,2251,1498,1451,511,167,7502
212051327,0,0,0,937,2215,1260,1462,484,179,6537,706,2009,1171,1414,507,177,5982,175,89,17,21,9,0,303,13,36,20,14,3,0,96,189,122,38,39,5,0,396,53,34,30,14,7,0,132,126,70,0,0,0,0,196,0,0,0,0,0,0,0,3,0,0,0,0,0,3,178,105,26,18,7,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,6,11,0,0,0,0,0,13,1082,2245,1233,1473,517,178,6727
213011328,0,0,6,843,830,427,338,164,99,2699,506,520,287,263,127,107,1802,94,91,48,25,16,9,292,45,82,44,28,13,8,218,139,167,99,52,32,23,511,227,146,73,44,14,6,506,0,3,0,4,0,0,5,0,0,0,0,0,0,3,3,0,0,0,0,0,3,229,149,77,47,14,6,523,18,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,23,5,3,0,0,0,0,13,897,845,460,362,173,131,2867
213011329,0,0,0,233,419,516,686,354,226,2426,184,399,439,647,352,290,2315,4,8,10,10,5,3,36,27,48,54,48,23,11,206,33,50,65,58,24,15,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,210,451,512,701,378,308,2564
213011330,0,0,3,1171,2115,1439,1295,644,433,7095,997,1797,1377,1577,716,602,7056,130,128,109,71,27,20,490,54,77,42,33,17,15,238,186,210,148,103,46,38,730,29,10,5,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,37,16,8,7,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,7,3,0,0,0,0,13,3,3,0,0,0,0,7,1226,2022,1540,1684,766,638,7868
213011331,0,0,0,390,573,521,615,298,146,2549,294,468,485,431,239,118,2043,83,108,82,65,48,18,399,6,19,18,12,3,7,71,92,130,94,81,48,32,474,116,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,495,603,586,513,288,153,2639
213011332,0,0,0,612,1296,878,921,400,234,4335,572,1244,749,744,295,205,3819,86,90,69,59,21,17,344,11,51,34,26,18,10,144,95,139,105,89,34,25,494,3,7,0,4,4,0,21,8,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,4,3,4,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,685,1402,863,836,338,233,4354
213011333,0,0,0,639,1263,868,805,403,283,4264,681,1276,813,733,382,318,4206,33,27,21,15,5,3,102,5,0,3,0,0,0,11,36,27,22,17,8,3,113,10,11,13,4,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,13,4,4,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,3,0,0,0,8,731,1315,851,752,392,321,4371
213011334,0,0,3,1481,1926,1183,944,530,365,6428,965,1370,884,756,427,348,4758,216,187,131,104,41,21,707,83,115,84,76,29,21,401,295,304,216,180,67,37,1103,235,202,135,87,36,14,713,7,3,5,0,0,0,9,3,0,0,0,0,0,5,5,3,4,0,0,0,11,247,209,142,91,38,14,742,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,4,6,4,3,26,8,5,4,3,4,3,29,3,5,8,0,3,0,18,1525,1886,1254,1035,542,410,6652
213011335,0,0,3,986,1417,983,884,509,338,5117,704,1150,814,742,470,405,4279,184,122,78,49,14,13,460,28,30,32,23,10,12,120,208,146,106,72,23,24,580,110,128,71,56,22,11,405,0,0,3,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,111,128,75,56,22,11,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,10,0,3,6,3,0,0,10,8,9,3,3,4,0,17,1028,1431,1005,870,517,440,5299
213011336,0,0,0,745,911,542,451,202,161,3013,474,595,415,392,188,133,2196,151,144,100,62,46,16,514,36,60,38,37,20,21,213,184,207,142,100,61,35,724,76,57,30,7,0,0,171,23,12,7,0,0,0,43,32,22,24,12,3,0,89,0,0,0,0,0,0,0,131,91,53,17,4,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,9,793,891,617,513,253,163,3234
213011337,0,0,0,718,929,629,601,332,215,3419,588,802,548,562,299,287,3089,49,35,28,35,12,11,165,26,51,51,36,19,15,198,76,89,75,70,36,24,365,59,31,23,19,3,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,60,38,29,19,10,4,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,0,0,16,7,5,0,3,0,0,15,7,3,3,0,0,0,15,739,938,656,650,343,313,3640
213011338,0,0,0,991,1688,1061,907,462,367,5478,935,1528,960,833,409,387,5058,94,105,78,52,23,18,369,68,103,90,73,43,30,403,166,204,160,127,65,48,771,64,43,33,19,8,5,184,5,6,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,3,74,49,33,20,8,11,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,6,9,5,0,0,0,0,17,1185,1788,1159,982,483,449,6052
213011339,0,0,0,575,880,715,857,375,165,3564,306,560,484,650,290,143,2433,164,194,123,74,26,16,599,95,137,119,97,48,28,522,258,331,243,175,74,38,1119,13,19,10,11,0,0,55,18,14,8,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,17,14,3,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,599,929,749,835,364,184,3659
213011340,0,0,0,585,1288,984,1623,678,257,5423,438,1303,957,1375,559,236,4866,131,103,39,47,9,0,327,33,34,29,20,8,3,133,163,141,72,71,14,4,462,25,4,9,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,9,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,0,0,0,0,0,7,0,0,0,0,0,0,0,628,1450,1037,1448,575,239,5379
213021341,0,0,0,1459,1791,711,648,206,97,4904,743,1042,505,556,185,76,3103,460,318,82,56,12,4,929,127,272,129,109,22,10,673,585,582,216,168,34,14,1602,119,64,19,4,0,0,210,52,4,0,0,0,0,64,59,48,15,3,0,0,128,0,0,0,0,0,0,0,236,119,37,6,3,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,11,4,4,0,0,0,0,11,6,3,3,0,0,0,13,1577,1757,758,731,222,83,5129
213021342,0,0,3,1459,2053,1259,1242,445,210,6671,1017,1651,997,975,363,167,5169,385,360,209,151,50,22,1172,38,50,42,43,27,6,199,415,405,252,198,70,25,1375,118,106,54,28,9,3,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,111,54,28,9,3,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,3,0,4,0,0,12,1565,2169,1303,1206,441,191,6874
213021343,0,0,0,1223,1644,738,569,277,224,4678,812,1144,619,508,236,191,3512,213,245,92,53,22,4,625,159,229,134,80,27,25,652,370,477,228,129,40,29,1277,118,52,19,13,3,3,211,12,11,4,3,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,68,29,18,7,3,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,10,8,4,5,0,0,0,12,5,12,3,4,0,0,22,1328,1706,875,659,285,222,5079
213021344,0,0,8,1604,2051,1027,1036,333,113,6158,779,1256,748,870,307,104,4061,275,255,87,74,7,0,706,185,444,261,241,48,15,1205,466,696,351,316,57,17,1908,228,129,48,25,0,0,428,5,8,0,0,0,0,5,15,11,0,0,0,0,25,0,0,0,0,0,0,0,241,145,48,25,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,3,5,4,0,33,14,8,3,5,4,0,38,13,3,6,9,0,0,35,1513,2115,1157,1220,376,121,6507
213021345,0,0,0,236,459,330,406,142,54,1621,155,305,265,270,114,37,1133,64,104,67,98,32,18,385,9,18,29,30,10,3,104,77,125,98,123,40,19,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,229,430,363,393,151,53,1631
213021346,0,0,0,1536,1649,832,1054,397,91,5556,533,912,533,786,303,67,3133,237,184,75,78,18,4,598,185,357,215,209,75,16,1057,425,542,288,286,88,23,1651,343,144,49,12,3,0,548,43,33,7,0,0,0,85,90,32,10,8,4,0,144,0,0,0,0,0,0,0,482,204,67,26,5,0,784,30,8,0,0,0,0,40,3,0,0,0,0,0,3,4,4,0,0,0,0,13,36,15,0,0,0,0,57,14,6,0,3,0,0,23,1483,1681,887,1102,400,91,5643
213031347,0,0,0,1334,1469,928,798,369,340,5239,620,784,544,554,281,254,3039,469,264,146,114,65,36,1083,200,404,326,280,110,65,1372,667,666,465,388,173,99,2455,93,85,33,10,0,3,228,78,102,40,7,5,0,223,56,77,28,3,0,3,168,3,0,0,0,0,0,7,227,261,96,27,8,4,624,7,0,0,0,0,0,13,0,0,0,0,0,0,0,8,0,3,3,3,0,20,19,3,3,3,4,0,32,4,10,8,3,3,0,29,1541,1726,1114,972,466,359,6176
213031348,0,0,12,1578,1632,834,548,197,116,4902,482,767,450,334,105,82,2220,113,123,64,36,6,6,349,149,289,144,94,30,17,725,266,409,208,127,36,23,1078,449,351,201,117,43,16,1174,263,230,85,37,13,6,634,617,441,115,45,14,6,1233,3,3,0,3,0,0,14,1339,1022,406,202,65,28,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,10,6,0,4,46,18,11,10,6,0,4,46,25,7,3,0,0,3,43,2124,2225,1076,663,211,135,6441
