SA2_MAINCODE_2016,C06_PI_S_R225_274,C06_PI_S_R275_349,C06_PI_S_R350_449,C06_PI_S_R450_549,C06_PI_S_R550_649,C06_PI_S_R650m,C06_PI_S_R_NS,C06_PI_S_R_Tot,C06_AI_NS_R0_74,C06_AI_NS_R75_99,C06_AI_NS_R100_149,C06_AI_NS_R150_199,C06_AI_NS_R200_224,C06_AI_NS_R225_274,C06_AI_NS_R275_349,C06_AI_NS_R350_449,C06_AI_NS_R450_549,C06_AI_NS_R550_649,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650m,C11_Ne_Ni_inc_R_NS,C11_N_inc_R_Tot,C11_1_149_R0_74,C11_1_149_R75_99,C11_1_149_R100_149,C11_1_149_R150_199,C11_1_149_R200_224,C11_1_149_R225_274,C11_1_149_R275_349,C11_1_149_R350_449,C11_1_149_R450_549,C11_1_149_R550_649,C11_1_149_R650m,C11_1_149_R_NS,C11_1_149_R_Tot,C11_150_299_R0_74,C11_150_299_R75_99,C11_150_299_R100_149,C11_150_299_R150_199,C11_150_299_R200_224,C11_150_299_R225_274,C11_150_299_R275_349,C11_150_299_R350_449,C11_150_299_R450_549,C11_150_299_R550_649,C11_150_299_R650m,C11_150_299_R_NS,C11_150_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_499_R0_74,C11_400_499_R75_99,C11_400_499_R100_149,C11_400_499_R150_199,C11_400_499_R200_224,C11_400_499_R225_274,C11_400_499_R275_349,C11_400_499_R350_449,C11_400_499_R450_549,C11_400_499_R550_649,C11_400_499_R650m,C11_400_499_R_NS,C11_400_499_R_Tot,C11_500_649_R0_74,C11_500_649_R75_99,C11_500_649_R100_149,C11_500_649_R150_199,C11_500_649_R200_224,C11_500_649_R225_274,C11_500_649_R275_349,C11_500_649_R350_449,C11_500_649_R450_549,C11_500_649_R550_649,C11_500_649_R650m,C11_500_649_R_NS,C11_500_649_R_Tot,C11_650_799_R0_74,C11_650_799_R75_99,C11_650_799_R100_149,C11_650_799_R150_199,C11_650_799_R200_224,C11_650_799_R225_274,C11_650_799_R275_349,C11_650_799_R350_449,C11_650_799_R450_549,C11_650_799_R550_649,C11_650_799_R650m,C11_650_799_R_NS,C11_650_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R100_149,C11_1000_1249_R150_199,C11_1000_1249_R200_224,C11_1000_1249_R225_274,C11_1000_1249_R275_349,C11_1000_1249_R350_449,C11_1000_1249_R450_549,C11_1000_1249_R550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R100_149,C11_1250_1499_R150_199,C11_1250_1499_R200_224,C11_1250_1499_R225_274,C11_1250_1499_R275_349,C11_1250_1499_R350_449,C11_1250_1499_R450_549,C11_1250_1499_R550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R100_149,C11_1500_1999_R150_199,C11_1500_1999_R200_224,C11_1500_1999_R225_274,C11_1500_1999_R275_349,C11_1500_1999_R350_449,C11_1500_1999_R450_549,C11_1500_1999_R550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R100_149,C11_2500_2999_R150_199,C11_2500_2999_R200_224,C11_2500_2999_R225_274,C11_2500_2999_R275_349,C11_2500_2999_R350_449,C11_2500_2999_R450_549,C11_2500_2999_R550_649
315011398,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,306,6,4,3,0,3,0,0,0,0,0,16,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,17,29,0,12,3,0,0,0,0,0,0,0,0,42,32,3,8,0,0,0,0,0,0,0,0,0,42,34,7,3,3,0,0,0,0,0,0,0,0,53,60,0,12,3,0,0,0,0,0,0,3,0,77,24,0,3,5,0,0,0,0,0,0,0,0,36,47,0,3,4,3,0,0,0,0,0,0,0,54,23,3,3,0,0,0,0,0,0,0,0,0,33,15,0,0,0,0,0,0,0,0,0
315011399,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,323,64,31,0,0,3,0,0,0,0,3,28,451,4,0,0,0,0,0,0,0,0,0,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,5,19,9,0,3,0,0,0,0,0,0,0,0,30,15,3,0,0,0,0,0,0,0,0,0,0,23,26,8,6,0,0,0,0,0,0,0,0,3,39,24,3,3,0,0,0,0,0,0,0,0,0,34,39,16,13,0,0,0,0,0,0,0,0,0,73,29,10,10,0,0,0,0,0,0,0,3,3,53,31,8,7,4,0,0,0,0,0,0,0,0,53,24,7,12,0,0,0,0,0,0,0,0,3,45,34,15,7,3,0,0,0,0,0,0,0,3,70,27,13,8,0,0,0,0,0,0,0,0,0,44,16,3,7,0,0,0,0,0,0,0
315011400,0,0,0,0,0,0,3,34,5,3,4,0,0,0,0,0,0,0,0,13,25,224,50,97,29,14,8,3,3,0,0,4,47,479,3,0,0,0,0,3,0,0,0,0,0,0,9,4,0,0,3,0,0,0,0,0,0,0,0,9,17,3,7,5,0,0,0,0,0,0,0,3,41,17,4,14,5,0,4,3,0,0,0,0,0,48,15,4,6,11,3,0,0,0,0,0,0,0,37,9,0,9,3,0,0,0,0,0,0,0,4,25,21,3,11,13,8,0,0,0,0,0,0,5,57,19,3,4,5,8,3,0,0,0,0,0,6,45,15,3,3,7,3,3,3,0,0,0,0,0,38,9,0,3,3,3,0,4,0,0,0,0,0,23,16,3,0,4,0,4,0,0,0,0,0,3,37,7,0,0,0,0,0,4,0,0,0,0,0,12,8,3,0,0,0,0,0,0,0,0
315011401,0,0,0,0,0,0,0,29,0,0,3,0,6,0,0,0,0,0,0,10,21,239,44,109,75,35,38,17,5,3,0,7,73,656,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,3,8,3,0,3,0,0,0,0,0,0,0,0,0,14,9,0,4,3,0,0,0,0,0,0,0,0,17,6,3,3,0,0,0,0,0,0,0,0,3,16,4,0,3,3,0,4,0,0,0,0,0,0,21,10,0,14,3,0,0,0,0,0,0,0,0,27,7,0,8,3,0,11,0,0,0,0,0,0,34,8,3,7,9,3,8,0,7,0,0,0,3,43,15,0,11,7,3,6,0,0,0,0,0,4,47,37,0,7,11,3,7,10,0,0,0,0,12,89,32,0,3,5,0,5,3,3,3,0,0,4,61,29,3,6,4,7,4,3,0,3,0
315011402,0,0,0,0,0,0,3,27,3,0,0,0,0,0,0,0,0,0,0,0,7,672,85,92,3,0,3,0,0,0,0,0,81,941,5,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,51,19,9,0,0,0,0,0,0,0,0,5,86,44,11,4,0,0,0,0,0,0,0,0,0,60,26,8,3,3,0,0,0,0,0,0,0,0,44,62,15,9,0,0,0,0,0,0,0,0,3,89,57,32,11,3,0,0,0,0,0,0,0,7,113,57,8,7,0,0,0,0,0,0,0,0,3,82,65,26,22,7,0,0,0,0,0,0,0,3,113,47,15,11,0,3,0,0,0,0,0,0,3,81,50,17,19,3,0,0,0,0,0,0,0,6,95,25,11,6,0,0,0,0,0,0,0,0,3,49,10,3,4,0,0,0,0,0,0,0
315011403,0,0,0,0,0,0,9,81,7,0,0,0,0,0,3,0,0,0,0,14,27,498,8,25,25,13,22,30,21,29,8,22,84,786,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,3,19,11,0,3,0,0,3,0,0,3,4,0,5,28,13,4,0,3,0,3,0,3,3,0,0,9,35,17,0,0,3,0,4,6,0,7,5,0,0,50,27,0,7,4,7,6,11,3,10,8,3,8,107,30,0,8,0,3,3,0,7,13,5,0,3,72,41,0,0,3,3,4,6,9,12,7
315021404,0,0,0,0,0,0,10,86,20,3,4,3,0,0,0,0,0,0,0,4,37,468,55,92,60,15,7,3,0,9,7,10,77,803,3,0,4,0,0,0,0,0,0,0,0,3,6,5,4,0,0,0,0,0,0,0,0,0,0,16,16,10,9,7,0,0,0,0,0,0,0,3,40,13,8,6,3,0,0,0,0,0,0,0,0,40,14,3,12,0,0,3,0,0,0,0,0,0,36,32,8,10,6,3,0,0,0,0,0,0,0,65,29,9,22,6,0,0,4,0,0,0,0,4,77,32,15,16,11,6,3,0,0,0,0,0,3,85,37,15,13,11,6,3,0,0,0,0,0,8,86,22,4,18,10,5,5,0,0,0,0,0,3,69,41,6,20,7,3,3,4,0,0,0,0,9,98,37,3,8,12,3,0,0,3,0,0,0,3,68,21,0,6,10,3,0,3,0,0,0
315021405,31,21,6,0,3,3,17,228,8,5,11,7,9,0,0,0,0,0,0,31,77,528,120,438,451,226,280,214,51,12,6,15,154,2492,0,0,0,0,0,3,7,5,3,3,0,4,27,9,0,3,0,0,0,0,0,0,0,0,0,15,18,14,10,3,3,0,4,3,0,0,0,3,60,33,31,11,9,6,0,3,0,0,0,0,7,108,13,16,42,13,4,3,7,0,0,0,0,7,110,9,3,11,3,0,3,3,0,0,0,0,8,45,11,14,28,24,20,18,10,4,7,4,5,16,154,19,7,15,22,15,24,18,21,10,0,5,20,169,33,3,17,5,30,21,26,26,6,10,3,13,206,24,7,19,18,11,30,30,33,17,3,0,10,204,55,5,14,16,40,48,66,81,52,12,3,28,424,46,0,11,6,10,21,37,65,40,14,3,0,253,89,3,10,11,16,22,46,72,53,14
315021406,3,0,0,0,0,0,4,68,8,3,8,3,0,0,0,0,0,0,0,10,34,276,80,94,49,27,20,22,11,3,0,4,49,629,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,8,3,6,0,0,0,0,0,0,0,0,0,19,10,3,7,3,0,0,0,0,0,0,0,3,25,7,3,4,3,0,4,3,3,0,0,0,6,31,0,0,11,6,0,0,0,0,0,0,0,0,17,12,0,11,0,0,0,0,0,0,0,0,4,32,8,4,4,7,0,3,3,0,0,0,0,4,46,27,6,4,0,0,3,3,0,0,0,0,7,50,22,3,6,7,0,0,10,4,0,0,0,7,53,45,4,3,7,6,6,12,13,0,0,0,7,94,14,0,4,3,0,0,8,0,0,0,3,9,43,25,3,0,3,0,4,7,8,0,0
315021407,0,0,0,0,0,0,5,40,3,0,5,0,0,0,0,0,0,0,0,9,19,268,31,103,14,0,0,3,7,0,0,3,44,474,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,5,20,3,12,3,3,0,0,0,0,0,0,4,46,12,0,8,3,0,0,0,0,0,0,0,7,22,10,0,7,0,0,0,0,0,0,0,0,3,26,17,0,13,11,0,0,0,0,0,0,0,3,46,19,0,13,13,0,0,0,0,0,0,0,5,53,28,0,8,7,4,0,3,0,0,0,0,9,52,21,0,7,3,3,0,0,0,0,0,0,3,34,34,0,8,12,3,0,0,0,0,0,0,6,60,12,0,12,3,0,0,0,0,0,0,0,4,32,14,5,0,0,0,0,0,0,0,0
315031408,0,0,0,0,0,0,10,69,4,0,4,0,0,0,0,0,0,0,0,3,15,374,40,161,18,6,0,3,0,0,0,5,44,649,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,12,6,6,13,3,0,0,0,0,0,0,0,0,40,31,15,14,5,0,0,0,0,0,0,0,4,64,12,0,17,9,0,0,0,0,0,0,0,3,38,9,0,8,4,0,0,0,0,0,0,0,3,27,30,4,13,20,0,0,3,0,0,0,0,3,69,22,5,9,12,9,0,0,0,0,0,0,4,68,26,6,12,3,3,3,3,0,0,0,0,6,74,29,3,4,10,3,4,0,0,0,0,0,4,53,34,3,12,9,4,0,0,0,0,0,0,5,65,22,0,6,5,0,0,3,0,0,0,0,7,38,24,3,3,4,0,0,0,0,0,0
315031409,0,0,0,0,0,0,0,59,8,0,6,0,0,0,0,0,0,0,0,3,12,211,57,147,80,8,3,0,0,0,0,3,22,526,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,6,4,7,4,9,0,0,0,0,0,0,0,0,19,12,8,22,7,3,0,0,0,0,0,0,5,50,3,3,10,7,0,3,3,0,0,0,0,0,26,9,3,10,11,0,0,0,0,0,0,0,0,30,11,3,10,15,10,3,0,0,0,0,0,3,61,8,0,9,10,9,6,0,0,0,0,0,4,44,16,4,6,22,14,0,0,0,0,0,0,4,66,23,0,3,19,6,3,0,0,0,0,0,3,54,24,0,9,5,3,10,4,0,0,0,0,3,53,25,0,3,10,4,3,0,0,0,0,0,0,39,11,0,0,0,3,3,0,0,0,0
315031410,0,0,0,0,0,0,5,43,8,3,0,0,0,0,0,0,0,0,0,4,14,201,61,75,9,0,0,0,0,0,3,5,35,391,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,10,8,0,9,0,0,0,0,0,0,0,0,0,24,11,0,4,0,0,0,0,0,0,0,0,0,18,14,3,5,3,0,0,0,0,0,0,0,0,29,4,0,7,0,0,0,0,0,0,0,0,0,10,26,0,3,4,0,0,0,0,0,0,0,9,52,20,3,12,0,0,0,0,0,0,0,0,3,42,21,6,15,3,0,0,0,0,0,0,0,6,49,9,3,6,3,0,0,0,0,0,0,0,0,29,15,3,13,5,4,0,0,0,0,0,0,6,48,15,0,0,3,0,0,0,0,0,0,0,0,22,14,0,3,0,0,0,0,0,0,0
315031411,0,0,0,0,0,0,4,47,6,3,5,0,0,0,0,0,0,0,0,4,20,226,108,89,4,3,0,0,0,0,0,3,30,470,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,4,19,7,4,0,0,0,0,0,0,0,0,3,33,15,9,12,0,0,0,0,0,0,0,0,3,44,4,12,19,3,0,0,0,0,0,0,0,6,43,0,4,6,0,0,0,0,0,0,0,0,3,7,15,6,15,3,0,0,0,0,0,0,0,0,37,19,8,16,0,0,0,0,0,0,0,0,3,44,15,0,10,0,0,0,0,0,0,0,0,6,43,17,0,13,0,0,0,0,0,0,0,0,3,44,23,3,20,3,0,0,0,0,0,0,4,3,52,21,0,7,0,0,0,0,0,0,0,0,0,35,12,0,5,0,0,0,0,0,0,0
315031412,5,0,0,0,0,0,3,57,7,5,3,0,0,0,0,0,0,0,3,3,19,222,57,122,90,25,17,6,3,9,0,9,30,584,3,0,0,0,0,0,0,0,0,0,0,3,13,4,0,0,3,0,0,0,0,0,0,0,0,9,3,0,10,0,0,0,0,0,0,0,0,0,20,10,4,13,3,0,0,0,0,0,0,0,5,36,0,4,20,7,5,0,3,0,0,0,0,3,50,3,0,3,6,0,0,0,0,0,0,0,0,15,10,3,10,17,8,9,7,0,0,0,5,3,64,20,3,9,9,3,3,0,0,0,0,0,5,56,25,0,4,9,5,13,5,0,3,0,5,4,71,19,0,8,12,5,3,6,4,0,0,3,6,69,29,0,3,4,4,12,9,5,0,0,3,10,78,26,0,3,4,3,11,9,3,0,0,3,4,63,14,0,0,0,0,0,0,0,0,0
316011413,18,35,14,3,3,3,0,85,4,0,4,4,7,3,0,0,0,0,3,10,26,74,35,93,127,117,231,280,117,22,5,8,34,1148,0,0,0,4,0,0,6,3,0,0,0,3,15,0,0,0,3,0,3,0,0,0,0,0,0,8,9,4,5,4,8,9,3,4,0,0,0,3,50,17,16,4,26,3,8,17,5,3,0,0,13,105,5,8,15,15,10,20,23,19,0,0,0,3,114,7,7,12,3,0,4,10,11,0,0,0,5,50,6,3,5,16,8,23,39,36,5,3,0,6,150,0,0,3,4,3,16,40,32,13,3,0,0,113,3,0,0,4,4,4,37,49,11,3,0,4,121,3,0,5,0,5,9,31,49,11,3,0,0,113,6,0,0,3,3,3,19,58,16,4,0,0,110,3,0,0,0,0,0,12,29,12,4,3,0,60,3,0,0,0,0,0,7,16,16,6
316011414,16,31,16,5,0,3,4,77,3,0,0,3,0,0,0,0,3,0,3,5,20,59,11,40,68,47,145,297,129,21,3,4,20,849,0,0,0,0,0,0,0,5,4,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,7,4,5,8,4,0,0,5,54,15,4,3,0,3,3,4,12,4,0,0,0,50,7,0,6,0,5,16,8,17,3,0,0,0,67,9,4,3,0,0,9,4,9,3,0,0,4,42,8,0,0,3,7,8,15,33,9,3,0,0,90,3,0,3,5,10,9,24,33,4,3,0,8,96,3,0,0,3,7,3,24,67,18,3,0,0,124,6,0,0,0,3,3,17,59,18,6,7,0,111,3,0,0,3,3,3,18,66,27,3,7,3,130,0,0,0,3,0,0,9,41,18,7,3,0,76,3,0,0,0,0,0,0,29,18,5
316011415,3,35,9,0,0,0,0,61,0,0,0,4,0,3,3,0,0,0,0,4,15,34,6,30,55,58,93,192,73,4,0,0,16,563,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,4,6,6,0,0,0,4,0,4,0,0,0,3,27,7,7,0,0,6,4,5,7,0,0,0,0,39,0,3,3,0,3,12,9,15,5,0,0,0,49,6,0,3,3,0,7,8,9,0,0,0,0,33,0,0,3,3,3,10,18,18,3,3,0,0,71,0,0,0,3,0,3,18,20,7,0,0,3,60,0,0,0,0,4,3,11,35,14,0,0,0,70,3,0,0,0,0,7,17,34,18,0,0,0,74,3,0,0,0,0,0,15,57,15,3,0,0,93,0,0,0,0,0,3,0,34,15,3,0,0,55,0,0,0,0,0,0,0,7,17,4
316011416,4,45,4,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,6,9,33,3,8,5,12,79,362,42,0,0,0,19,558,0,0,0,0,0,0,0,8,0,0,0,0,7,4,0,0,0,0,0,0,7,0,0,0,0,5,3,0,0,0,3,0,3,7,3,0,0,0,18,13,3,3,3,0,0,0,16,0,0,0,3,44,3,0,0,7,0,0,3,27,3,0,0,0,43,7,0,3,0,0,0,0,19,3,0,0,0,35,3,0,6,3,0,0,7,43,3,0,0,0,62,4,0,3,0,0,5,7,71,5,0,0,3,99,0,0,0,0,3,0,9,88,3,0,0,0,104,0,0,0,0,0,0,9,81,12,0,0,0,108,4,0,0,0,0,0,5,122,16,0,0,0,152,0,0,0,0,0,3,0,52,17,0,0,0,79,0,0,0,0,0,0,0,34,9,3
316021417,21,39,8,0,0,0,3,81,0,0,0,0,0,3,7,0,0,0,0,5,23,36,21,44,90,94,241,312,35,0,0,5,24,897,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,6,0,4,0,0,3,0,8,7,0,0,0,0,27,13,3,6,0,6,3,10,5,0,0,0,6,49,6,0,3,8,4,9,7,18,4,0,0,6,70,3,0,4,0,0,7,14,11,0,0,0,0,47,3,3,8,4,3,15,39,41,4,0,0,0,113,0,0,3,7,0,3,31,43,11,0,0,3,104,0,0,3,6,4,7,27,60,6,0,3,0,121,0,0,3,0,0,4,24,43,3,0,0,0,81,0,0,0,0,0,0,27,77,3,0,0,0,113,0,0,0,0,0,4,4,41,4,0,0,0,59,0,0,0,0,0,0,8,17,4,3
316021418,13,19,12,3,0,0,3,72,0,0,3,3,3,0,4,4,3,0,6,0,28,51,16,41,96,88,170,201,87,31,17,23,15,824,0,0,0,0,0,5,3,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,10,3,3,4,0,3,4,5,5,0,0,0,0,34,14,10,4,3,3,11,10,5,3,0,0,3,67,8,0,7,3,0,13,19,6,5,0,0,0,63,0,0,3,0,0,0,5,9,0,0,0,0,20,5,3,5,3,3,6,22,21,3,3,7,0,82,0,0,3,0,0,13,24,24,5,0,0,0,73,0,0,0,0,3,5,20,19,3,0,0,3,68,0,0,0,0,0,5,23,32,8,3,3,0,79,0,0,3,0,0,9,16,60,19,3,3,0,112,3,0,0,0,0,0,5,23,15,0,0,0,50,0,0,0,0,0,0,5,10,12,6
316021419,25,10,12,0,0,0,0,80,5,8,3,4,5,12,14,19,6,7,5,24,123,171,38,90,249,263,365,220,152,61,24,48,85,1759,0,0,0,0,0,0,5,7,0,0,0,0,13,3,4,0,0,0,0,3,0,0,0,0,0,14,23,19,6,8,4,7,13,7,0,0,0,3,101,41,29,9,9,10,12,29,11,0,0,3,4,158,7,0,15,23,17,46,50,13,0,0,0,3,174,3,3,13,3,6,16,30,15,0,0,0,0,85,3,5,7,9,13,37,89,28,9,4,3,3,201,0,3,4,3,10,29,88,31,4,0,3,4,180,0,0,0,0,5,25,67,29,3,3,3,3,141,3,0,0,0,3,9,62,32,3,3,0,3,130,3,0,0,0,0,9,62,42,8,0,3,0,133,3,0,0,0,0,0,7,18,5,0,0,0,39,6,0,0,0,0,3,10,12,12,8
316021420,7,20,5,0,0,0,0,55,0,0,0,0,0,0,3,0,0,0,0,6,16,31,27,55,72,35,176,250,66,0,0,0,16,742,0,0,0,0,0,0,3,3,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,4,3,0,3,3,3,0,3,10,0,0,0,0,21,5,3,12,3,10,11,0,7,0,0,0,3,64,4,3,10,9,11,5,16,29,0,0,0,0,77,6,0,7,4,3,4,3,20,4,0,0,3,51,3,3,10,10,7,4,26,58,7,4,0,0,126,0,0,7,0,0,3,14,76,12,3,0,0,123,0,0,4,0,0,4,27,99,4,0,3,0,147,3,0,0,0,0,4,14,85,12,0,3,0,133,0,0,0,3,0,0,16,123,19,0,4,0,171,0,0,0,0,0,0,3,75,15,0,0,0,97,0,0,0,0,0,0,4,26,9,3
316021421,11,21,12,0,0,0,3,67,0,0,0,3,0,6,8,3,0,3,3,7,35,68,5,62,154,124,265,223,99,29,18,37,31,1104,0,0,0,0,0,0,4,6,0,0,0,4,21,0,0,0,0,0,0,9,3,0,0,0,0,11,3,7,3,3,3,3,7,3,0,0,0,4,35,12,8,7,13,8,7,32,11,0,0,0,6,98,3,0,7,10,7,36,39,25,3,0,0,0,127,3,0,0,3,4,3,23,11,5,0,0,0,64,3,0,0,0,9,27,49,28,11,3,0,3,141,0,0,0,7,9,19,50,36,7,5,0,3,134,3,0,0,0,0,18,32,44,3,0,0,0,107,0,0,0,5,4,6,29,36,12,3,0,3,107,3,0,0,3,0,7,32,52,17,10,5,3,124,0,0,0,0,0,0,5,18,10,3,3,0,48,0,0,0,0,0,0,3,7,14,3
316021422,22,21,6,3,0,0,0,71,5,0,4,0,0,5,5,5,0,0,3,10,35,74,31,114,146,134,289,236,52,15,11,20,33,1139,0,0,0,0,0,0,7,3,3,0,0,0,21,0,0,6,0,0,3,0,0,0,0,0,0,11,6,3,8,4,3,3,14,9,0,0,0,0,53,26,11,9,6,6,15,14,7,3,0,0,0,102,5,0,7,7,5,28,38,8,0,0,0,0,109,3,0,21,3,3,6,11,6,0,0,0,0,52,3,6,8,7,7,19,44,23,0,0,3,3,134,3,0,9,3,4,14,31,28,7,0,0,0,104,0,0,0,3,4,8,30,44,5,0,0,0,106,3,0,4,0,4,8,36,38,3,0,7,4,106,0,0,0,3,0,7,24,53,15,4,0,3,115,0,0,0,0,0,3,16,24,5,3,0,0,63,0,0,0,3,0,4,3,7,0,5
316021423,15,28,28,3,0,0,11,94,0,0,0,0,0,3,0,0,0,0,0,3,8,33,14,41,75,66,226,303,164,25,7,8,21,983,0,0,0,0,0,0,3,5,3,0,0,0,19,0,0,3,0,0,3,0,4,0,0,0,0,14,3,0,7,3,3,9,3,10,0,0,0,0,40,15,8,5,8,6,7,9,11,0,0,0,0,60,0,4,7,3,6,12,19,19,9,0,0,3,85,4,0,6,0,0,0,15,8,11,0,0,3,48,4,0,0,3,3,12,31,36,10,0,3,3,100,3,0,8,6,0,8,33,54,11,0,0,0,125,0,0,0,3,3,0,31,68,16,4,0,0,131,0,0,4,0,3,6,22,44,13,0,5,3,100,3,0,0,5,3,4,19,88,21,0,3,0,147,0,0,0,3,0,0,15,44,28,4,0,0,103,0,0,0,0,0,0,8,25,24,4
316021424,17,15,9,0,0,0,0,59,0,0,0,0,0,5,5,0,0,0,0,3,5,22,10,30,31,43,163,162,40,8,0,0,11,517,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,3,0,0,0,3,16,5,0,3,0,0,0,4,0,3,0,0,0,29,0,0,3,3,0,3,16,17,0,0,0,0,46,3,0,7,7,0,3,3,7,0,0,0,0,24,0,0,5,4,3,4,16,31,0,0,0,3,69,3,0,0,3,5,7,17,31,3,0,0,0,71,0,0,0,0,0,3,17,46,11,0,0,0,83,0,0,0,0,0,0,10,25,4,3,0,0,50,0,0,0,0,0,3,20,43,15,3,0,0,86,0,0,0,0,0,0,3,19,8,0,0,0,37,0,0,0,0,0,0,4,8,14,0
316031425,38,37,10,0,0,0,0,131,8,0,3,9,3,3,6,6,4,3,13,17,82,118,39,112,223,254,523,375,110,23,29,78,57,1945,0,0,0,0,3,0,0,5,6,0,0,0,19,3,0,0,0,0,0,9,6,0,0,0,0,21,8,10,9,6,5,15,13,14,0,0,0,0,86,18,18,11,12,6,15,34,11,0,0,0,13,129,8,3,11,12,10,26,61,33,3,0,0,0,170,0,3,9,0,3,12,21,18,0,0,0,0,72,8,4,4,11,6,22,99,49,3,0,0,3,209,3,0,11,4,12,19,57,58,13,0,0,0,184,4,0,5,11,4,15,66,68,18,0,3,5,203,5,0,0,3,3,8,53,64,8,4,3,6,162,3,0,0,3,0,4,66,85,24,8,0,3,201,0,0,0,0,0,6,28,65,15,0,5,0,124,0,0,0,0,0,0,21,24,11,7
