SA4_NAME16	Year	LabourForceStatus	Sex	adults
Sydney - Blacktown	2006	Employed (part-time)	F	19057
Sydney - Blacktown	2006	Employed (part-time)	M	8954
Sydney - Blacktown	2006	Not in the labour force	F	42144
Sydney - Blacktown	2006	Not in the labour force	M	24654
Sydney - Blacktown	2006	Unemployed (looking for work)	F	4121
Sydney - Blacktown	2006	Unemployed (looking for work)	M	4550
Sydney - Blacktown	2011		F	5354
Sydney - Blacktown	2011		M	5554
Sydney - Blacktown	2011	Employed (away from work)	F	4139
Sydney - Blacktown	2011	Employed (away from work)	M	4203
Sydney - Blacktown	2011	Employed (full-time)	F	34112
Sydney - Blacktown	2011	Employed (full-time)	M	58295
Sydney - Blacktown	2011	Employed (part-time)	F	22695
Sydney - Blacktown	2011	Employed (part-time)	M	11496
Sydney - Blacktown	2011	Not in the labour force	F	46646
Sydney - Blacktown	2011	Not in the labour force	M	28619
Sydney - Blacktown	2011	Unemployed (looking for work)	F	5122
Sydney - Blacktown	2011	Unemployed (looking for work)	M	5264
Sydney - Blacktown	2016		F	6740
Sydney - Blacktown	2016		M	6541
Sydney - Blacktown	2016	Employed (away from work)	F	4045
Sydney - Blacktown	2016	Employed (away from work)	M	3777
Sydney - Blacktown	2016	Employed (full-time)	F	38753
Sydney - Blacktown	2016	Employed (full-time)	M	64494
Sydney - Blacktown	2016	Employed (part-time)	F	26725
Sydney - Blacktown	2016	Employed (part-time)	M	14887
Sydney - Blacktown	2016	Not in the labour force	F	50831
Sydney - Blacktown	2016	Not in the labour force	M	33524
Sydney - Blacktown	2016	Unemployed (looking for work)	F	6051
Sydney - Blacktown	2016	Unemployed (looking for work)	M	5947
Sydney - City and Inner South	2006		F	18445
Sydney - City and Inner South	2006		M	23412
Sydney - City and Inner South	2006	Employed (away from work)	F	3204
Sydney - City and Inner South	2006	Employed (away from work)	M	3334
Sydney - City and Inner South	2006	Employed (full-time)	F	35965
Sydney - City and Inner South	2006	Employed (full-time)	M	50205
Sydney - City and Inner South	2006	Employed (part-time)	F	16424
Sydney - City and Inner South	2006	Employed (part-time)	M	12035
Sydney - City and Inner South	2006	Not in the labour force	F	28494
Sydney - City and Inner South	2006	Not in the labour force	M	21431
Sydney - City and Inner South	2006	Unemployed (looking for work)	F	2950
Sydney - City and Inner South	2006	Unemployed (looking for work)	M	3840
Sydney - City and Inner South	2011		F	11615
Sydney - City and Inner South	2011		M	14741
Sydney - City and Inner South	2011	Employed (away from work)	F	3794
Sydney - City and Inner South	2011	Employed (away from work)	M	3389
Sydney - City and Inner South	2011	Employed (full-time)	F	42940
Sydney - City and Inner South	2011	Employed (full-time)	M	60089
Sydney - City and Inner South	2011	Employed (part-time)	F	20491
Sydney - City and Inner South	2011	Employed (part-time)	M	14996
Sydney - City and Inner South	2011	Not in the labour force	F	31685
Sydney - City and Inner South	2011	Not in the labour force	M	24908
Sydney - City and Inner South	2011	Unemployed (looking for work)	F	3994
Sydney - City and Inner South	2011	Unemployed (looking for work)	M	4717
Sydney - City and Inner South	2016		F	14295
Sydney - City and Inner South	2016		M	17211
Sydney - City and Inner South	2016	Employed (away from work)	F	4213
Sydney - City and Inner South	2016	Employed (away from work)	M	3585
Sydney - City and Inner South	2016	Employed (full-time)	F	50914
Sydney - City and Inner South	2016	Employed (full-time)	M	69335
Sydney - City and Inner South	2016	Employed (part-time)	F	26892
Sydney - City and Inner South	2016	Employed (part-time)	M	19527
Sydney - City and Inner South	2016	Not in the labour force	F	38286
Sydney - City and Inner South	2016	Not in the labour force	M	30454
Sydney - City and Inner South	2016	Unemployed (looking for work)	F	5065
Sydney - City and Inner South	2016	Unemployed (looking for work)	M	5519
Sydney - Eastern Suburbs	2006		F	11703
Sydney - Eastern Suburbs	2006		M	12898
Sydney - Eastern Suburbs	2006	Employed (away from work)	F	3467
Sydney - Eastern Suburbs	2006	Employed (away from work)	M	3204
Sydney - Eastern Suburbs	2006	Employed (full-time)	F	33656
Sydney - Eastern Suburbs	2006	Employed (full-time)	M	46123
Sydney - Eastern Suburbs	2006	Employed (part-time)	F	20187
Sydney - Eastern Suburbs	2006	Employed (part-time)	M	10806
Sydney - Eastern Suburbs	2006	Not in the labour force	F	33148
Sydney - Eastern Suburbs	2006	Not in the labour force	M	21922
Sydney - Eastern Suburbs	2006	Unemployed (looking for work)	F	2113
Sydney - Eastern Suburbs	2006	Unemployed (looking for work)	M	2542
Sydney - Eastern Suburbs	2011		F	9618
Sydney - Eastern Suburbs	2011		M	10129
Sydney - Eastern Suburbs	2011	Employed (away from work)	F	3722
Sydney - Eastern Suburbs	2011	Employed (away from work)	M	3062
Sydney - Eastern Suburbs	2011	Employed (full-time)	F	36188
Sydney - Eastern Suburbs	2011	Employed (full-time)	M	49580
Sydney - Eastern Suburbs	2011	Employed (part-time)	F	22021
Sydney - Eastern Suburbs	2011	Employed (part-time)	M	12008
Sydney - Eastern Suburbs	2011	Not in the labour force	F	34966
Sydney - Eastern Suburbs	2011	Not in the labour force	M	24132
Sydney - Eastern Suburbs	2011	Unemployed (looking for work)	F	2921
Sydney - Eastern Suburbs	2011	Unemployed (looking for work)	M	3281
Sydney - Eastern Suburbs	2016		F	10392
Sydney - Eastern Suburbs	2016		M	9736
Sydney - Eastern Suburbs	2016	Employed (away from work)	F	3575
Sydney - Eastern Suburbs	2016	Employed (away from work)	M	2450
Sydney - Eastern Suburbs	2016	Employed (full-time)	F	39147
Sydney - Eastern Suburbs	2016	Employed (full-time)	M	52430
Sydney - Eastern Suburbs	2016	Employed (part-time)	F	24710
Sydney - Eastern Suburbs	2016	Employed (part-time)	M	13555
Sydney - Eastern Suburbs	2016	Not in the labour force	F	36427
Sydney - Eastern Suburbs	2016	Not in the labour force	M	27260
Sydney - Eastern Suburbs	2016	Unemployed (looking for work)	F	3284
Sydney - Eastern Suburbs	2016	Unemployed (looking for work)	M	3316
Sydney - Inner South West	2006		F	14409
Sydney - Inner South West	2006		M	14490
Sydney - Inner South West	2006	Employed (away from work)	F	6586
Sydney - Inner South West	2006	Employed (away from work)	M	7891
Sydney - Inner South West	2006	Employed (full-time)	F	50355
Sydney - Inner South West	2006	Employed (full-time)	M	84257
Sydney - Inner South West	2006	Employed (part-time)	F	33840
Sydney - Inner South West	2006	Employed (part-time)	M	21153
Sydney - Inner South West	2006	Not in the labour force	F	90956
Sydney - Inner South West	2006	Not in the labour force	M	55488
Sydney - Inner South West	2006	Unemployed (looking for work)	F	6339
Sydney - Inner South West	2006	Unemployed (looking for work)	M	8038
Sydney - Inner South West	2011		F	12954
Sydney - Inner South West	2011		M	13245
Sydney - Inner South West	2011	Employed (away from work)	F	6845
Sydney - Inner South West	2011	Employed (away from work)	M	7568
Sydney - Inner South West	2011	Employed (full-time)	F	53373
Sydney - Inner South West	2011	Employed (full-time)	M	88793
Sydney - Inner South West	2011	Employed (part-time)	F	38982
Sydney - Inner South West	2011	Employed (part-time)	M	25456
Sydney - Inner South West	2011	Not in the labour force	F	96111
Sydney - Inner South West	2011	Not in the labour force	M	61480
Sydney - Inner South West	2011	Unemployed (looking for work)	F	7522
Sydney - Inner South West	2011	Unemployed (looking for work)	M	8880
Sydney - Inner South West	2016		F	13524
Sydney - Inner South West	2016		M	13098
Sydney - Inner South West	2016	Employed (away from work)	F	6614
Sydney - Inner South West	2016	Employed (away from work)	M	6677
Sydney - Inner South West	2016	Employed (full-time)	F	58320
Sydney - Inner South West	2016	Employed (full-time)	M	95574
Sydney - Inner South West	2016	Employed (part-time)	F	47230
Sydney - Inner South West	2016	Employed (part-time)	M	32987
Sydney - Inner South West	2016	Not in the labour force	F	101932
Sydney - Inner South West	2016	Not in the labour force	M	68652
Sydney - Inner South West	2016	Unemployed (looking for work)	F	9220
Sydney - Inner South West	2016	Unemployed (looking for work)	M	10500
Sydney - Inner West	2006		F	8136
Sydney - Inner West	2006		M	8584
Sydney - Inner West	2006	Employed (away from work)	F	3676
Sydney - Inner West	2006	Employed (away from work)	M	3416
Sydney - Inner West	2006	Employed (full-time)	F	35660
Sydney - Inner West	2006	Employed (full-time)	M	48574
Sydney - Inner West	2006	Employed (part-time)	F	20046
Sydney - Inner West	2006	Employed (part-time)	M	11111
Sydney - Inner West	2006	Not in the labour force	F	36310
Sydney - Inner West	2006	Not in the labour force	M	23216
Sydney - Inner West	2006	Unemployed (looking for work)	F	2535
Sydney - Inner West	2006	Unemployed (looking for work)	M	3128
Sydney - Inner West	2011		F	7145
Sydney - Inner West	2011		M	7568
Sydney - Inner West	2011	Employed (away from work)	F	4063
Sydney - Inner West	2011	Employed (away from work)	M	3370
Sydney - Inner West	2011	Employed (full-time)	F	37870
Sydney - Inner West	2011	Employed (full-time)	M	52479
Sydney - Inner West	2011	Employed (part-time)	F	23679
Sydney - Inner West	2011	Employed (part-time)	M	13599
Sydney - Inner West	2011	Not in the labour force	F	38548
Sydney - Inner West	2011	Not in the labour force	M	25142
Sydney - Inner West	2011	Unemployed (looking for work)	F	3495
Sydney - Inner West	2011	Unemployed (looking for work)	M	3882
Sydney - Inner West	2016		F	8098
Sydney - Inner West	2016		M	7966
Sydney - Inner West	2016	Employed (away from work)	F	3817
Sydney - Inner West	2016	Employed (away from work)	M	2988
Sydney - Inner West	2016	Employed (full-time)	F	41773
Sydney - Inner West	2016	Employed (full-time)	M	57772
Sydney - Inner West	2016	Employed (part-time)	F	27336
Sydney - Inner West	2016	Employed (part-time)	M	16439
Sydney - Inner West	2016	Not in the labour force	F	42903
Sydney - Inner West	2016	Not in the labour force	M	29245
Sydney - Inner West	2016	Unemployed (looking for work)	F	4262
Sydney - Inner West	2016	Unemployed (looking for work)	M	4475
Sydney - North Sydney and Hornsby	2006		F	9178
Sydney - North Sydney and Hornsby	2006		M	8754
Sydney - North Sydney and Hornsby	2006	Employed (away from work)	F	5098
Sydney - North Sydney and Hornsby	2006	Employed (away from work)	M	4512
Sydney - North Sydney and Hornsby	2006	Employed (full-time)	F	47121
Sydney - North Sydney and Hornsby	2006	Employed (full-time)	M	73864
Sydney - North Sydney and Hornsby	2006	Employed (part-time)	F	34074
Sydney - North Sydney and Hornsby	2006	Employed (part-time)	M	16282
Sydney - North Sydney and Hornsby	2006	Not in the labour force	F	54589
Sydney - North Sydney and Hornsby	2006	Not in the labour force	M	30311
Sydney - North Sydney and Hornsby	2006	Unemployed (looking for work)	F	2860
Sydney - North Sydney and Hornsby	2006	Unemployed (looking for work)	M	3215
Sydney - North Sydney and Hornsby	2011		F	7652
Sydney - North Sydney and Hornsby	2011		M	7568
Sydney - North Sydney and Hornsby	2011	Employed (away from work)	F	5331
Sydney - North Sydney and Hornsby	2011	Employed (away from work)	M	4158
Sydney - North Sydney and Hornsby	2011	Employed (full-time)	F	49352
Sydney - North Sydney and Hornsby	2011	Employed (full-time)	M	77269
Sydney - North Sydney and Hornsby	2011	Employed (part-time)	F	36995
Sydney - North Sydney and Hornsby	2011	Employed (part-time)	M	18046
Sydney - North Sydney and Hornsby	2011	Not in the labour force	F	57479
Sydney - North Sydney and Hornsby	2011	Not in the labour force	M	33349
Sydney - North Sydney and Hornsby	2011	Unemployed (looking for work)	F	4108
Sydney - North Sydney and Hornsby	2011	Unemployed (looking for work)	M	4359
Sydney - North Sydney and Hornsby	2016		F	8862
Sydney - North Sydney and Hornsby	2016		M	8013
Sydney - North Sydney and Hornsby	2016	Employed (away from work)	F	4962
Sydney - North Sydney and Hornsby	2016	Employed (away from work)	M	3441
Sydney - North Sydney and Hornsby	2016	Employed (full-time)	F	55345
Sydney - North Sydney and Hornsby	2016	Employed (full-time)	M	81848
Sydney - North Sydney and Hornsby	2016	Employed (part-time)	F	39902
Sydney - North Sydney and Hornsby	2016	Employed (part-time)	M	20223
Sydney - North Sydney and Hornsby	2016	Not in the labour force	F	60224
Sydney - North Sydney and Hornsby	2016	Not in the labour force	M	37797
Sydney - North Sydney and Hornsby	2016	Unemployed (looking for work)	F	4881
Sydney - North Sydney and Hornsby	2016	Unemployed (looking for work)	M	4874
Sydney - Northern Beaches	2006		F	5753
Sydney - Northern Beaches	2006		M	6060
Sydney - Northern Beaches	2006	Employed (away from work)	F	3433
Sydney - Northern Beaches	2006	Employed (away from work)	M	3304
Sydney - Northern Beaches	2006	Employed (full-time)	F	26878
Sydney - Northern Beaches	2006	Employed (full-time)	M	46759
Sydney - Northern Beaches	2006	Employed (part-time)	F	24064
Sydney - Northern Beaches	2006	Employed (part-time)	M	10928
Sydney - Northern Beaches	2006	Not in the labour force	F	32484
Sydney - Northern Beaches	2006	Not in the labour force	M	19418
Sydney - Northern Beaches	2006	Unemployed (looking for work)	F	1487
Sydney - Northern Beaches	2006	Unemployed (looking for work)	M	1713
Sydney - Northern Beaches	2011		F	4348
Sydney - Northern Beaches	2011		M	4446
Sydney - Northern Beaches	2011	Employed (away from work)	F	3510
Sydney - Northern Beaches	2011	Employed (away from work)	M	2989
Sydney - Northern Beaches	2011	Employed (full-time)	F	27919
Sydney - Northern Beaches	2011	Employed (full-time)	M	48920
Sydney - Northern Beaches	2011	Employed (part-time)	F	26319
Sydney - Northern Beaches	2011	Employed (part-time)	M	11978
Sydney - Northern Beaches	2011	Not in the labour force	F	34099
Sydney - Northern Beaches	2011	Not in the labour force	M	21449
Sydney - Northern Beaches	2011	Unemployed (looking for work)	F	2088
Sydney - Northern Beaches	2011	Unemployed (looking for work)	M	2327
Sydney - Northern Beaches	2016		F	5881
Sydney - Northern Beaches	2016		M	5262
Sydney - Northern Beaches	2016	Employed (away from work)	F	3233
Sydney - Northern Beaches	2016	Employed (away from work)	M	2510
Sydney - Northern Beaches	2016	Employed (full-time)	F	30356
Sydney - Northern Beaches	2016	Employed (full-time)	M	50932
Sydney - Northern Beaches	2016	Employed (part-time)	F	29260
Sydney - Northern Beaches	2016	Employed (part-time)	M	13404
Sydney - Northern Beaches	2016	Not in the labour force	F	34169
Sydney - Northern Beaches	2016	Not in the labour force	M	23376
Sydney - Northern Beaches	2016	Unemployed (looking for work)	F	2274
Sydney - Northern Beaches	2016	Unemployed (looking for work)	M	2365
Sydney - Outer South West	2006		F	4979
Sydney - Outer South West	2006		M	4813
Sydney - Outer South West	2006	Employed (away from work)	F	3118
Sydney - Outer South West	2006	Employed (away from work)	M	3556
Sydney - Outer South West	2006	Employed (full-time)	F	24156
Sydney - Outer South West	2006	Employed (full-time)	M	45026
Sydney - Outer South West	2006	Employed (part-time)	F	19327
Sydney - Outer South West	2006	Employed (part-time)	M	7641
Sydney - Outer South West	2006	Not in the labour force	F	32030
Sydney - Outer South West	2006	Not in the labour force	M	17991
Sydney - Outer South West	2006	Unemployed (looking for work)	F	3427
Sydney - Outer South West	2006	Unemployed (looking for work)	M	3358
Sydney - Outer South West	2011		F	4556
Sydney - Outer South West	2011		M	4306
Sydney - Outer South West	2011	Employed (away from work)	F	3405
Sydney - Outer South West	2011	Employed (away from work)	M	3358
Sydney - Outer South West	2011	Employed (full-time)	F	26456
Sydney - Outer South West	2011	Employed (full-time)	M	47448
Sydney - Outer South West	2011	Employed (part-time)	F	20922
Sydney - Outer South West	2011	Employed (part-time)	M	8566
Sydney - Outer South West	2011	Not in the labour force	F	35155
Sydney - Outer South West	2011	Not in the labour force	M	21072
Sydney - Outer South West	2011	Unemployed (looking for work)	F	3511
Sydney - Outer South West	2011	Unemployed (looking for work)	M	3610
Sydney - Outer South West	2016		F	5885
Sydney - Outer South West	2016		M	5354
Sydney - Outer South West	2016	Employed (away from work)	F	3385
