SA4_NAME16	Year	Age5yr	MaritalStatus	Sex	persons
Central Coast	2011	35-39	Widowed	F	60
Central Coast	2011	35-39	Widowed	M	15
Central Coast	2011	40-44	Divorced	F	1531
Central Coast	2011	40-44	Divorced	M	966
Central Coast	2011	40-44	Married	F	6467
Central Coast	2011	40-44	Married	M	5870
Central Coast	2011	40-44	Never married	F	2068
Central Coast	2011	40-44	Never married	M	2469
Central Coast	2011	40-44	Separated	F	780
Central Coast	2011	40-44	Separated	M	528
Central Coast	2011	40-44	Widowed	F	120
Central Coast	2011	40-44	Widowed	M	37
Central Coast	2011	45-49	Divorced	F	2057
Central Coast	2011	45-49	Divorced	M	1409
Central Coast	2011	45-49	Married	F	6417
Central Coast	2011	45-49	Married	M	6183
Central Coast	2011	45-49	Never married	F	1610
Central Coast	2011	45-49	Never married	M	2063
Central Coast	2011	45-49	Separated	F	777
Central Coast	2011	45-49	Separated	M	572
Central Coast	2011	45-49	Widowed	F	192
Central Coast	2011	45-49	Widowed	M	66
Central Coast	2011	50-54	Divorced	F	2346
Central Coast	2011	50-54	Divorced	M	1599
Central Coast	2011	50-54	Married	F	6572
Central Coast	2011	50-54	Married	M	6347
Central Coast	2011	50-54	Never married	F	1168
Central Coast	2011	50-54	Never married	M	1602
Central Coast	2011	50-54	Separated	F	767
Central Coast	2011	50-54	Separated	M	629
Central Coast	2011	50-54	Widowed	F	355
Central Coast	2011	50-54	Widowed	M	118
Central Coast	2011	55-59	Divorced	F	2156
Central Coast	2011	55-59	Divorced	M	1612
Central Coast	2011	55-59	Married	F	6052
Central Coast	2011	55-59	Married	M	6091
Central Coast	2011	55-59	Never married	F	755
Central Coast	2011	55-59	Never married	M	1048
Central Coast	2011	55-59	Separated	F	580
Central Coast	2011	55-59	Separated	M	515
Central Coast	2011	55-59	Widowed	F	481
Central Coast	2011	55-59	Widowed	M	142
Central Coast	2011	60-64	Divorced	F	2130
Central Coast	2011	60-64	Divorced	M	1461
Central Coast	2011	60-64	Married	F	5994
Central Coast	2011	60-64	Married	M	6170
Central Coast	2011	60-64	Never married	F	531
Central Coast	2011	60-64	Never married	M	727
Central Coast	2011	60-64	Separated	F	471
Central Coast	2011	60-64	Separated	M	446
Central Coast	2011	60-64	Widowed	F	801
Central Coast	2011	60-64	Widowed	M	241
Central Coast	2011	65-69	Divorced	F	1600
Central Coast	2011	65-69	Divorced	M	1188
Central Coast	2011	65-69	Married	F	5041
Central Coast	2011	65-69	Married	M	5348
Central Coast	2011	65-69	Never married	F	359
Central Coast	2011	65-69	Never married	M	506
Central Coast	2011	65-69	Separated	F	318
Central Coast	2011	65-69	Separated	M	353
Central Coast	2011	65-69	Widowed	F	1312
Central Coast	2011	65-69	Widowed	M	345
Central Coast	2011	70-74	Divorced	F	1061
Central Coast	2011	70-74	Divorced	M	823
Central Coast	2011	70-74	Married	F	3895
Central Coast	2011	70-74	Married	M	4516
Central Coast	2011	70-74	Never married	F	225
Central Coast	2011	70-74	Never married	M	328
Central Coast	2011	70-74	Separated	F	181
Central Coast	2011	70-74	Separated	M	210
Central Coast	2011	70-74	Widowed	F	1745
Central Coast	2011	70-74	Widowed	M	456
Central Coast	2011	75-79	Divorced	F	680
Central Coast	2011	75-79	Divorced	M	420
Central Coast	2011	75-79	Married	F	2727
Central Coast	2011	75-79	Married	M	3481
Central Coast	2011	75-79	Never married	F	207
Central Coast	2011	75-79	Never married	M	253
Central Coast	2011	75-79	Separated	F	106
Central Coast	2011	75-79	Separated	M	138
Central Coast	2011	75-79	Widowed	F	2372
Central Coast	2011	75-79	Widowed	M	606
Central Coast	2011	80-84	Divorced	F	427
Central Coast	2011	80-84	Divorced	M	294
Central Coast	2011	80-84	Married	F	1839
Central Coast	2011	80-84	Married	M	2626
Central Coast	2011	80-84	Never married	F	150
Central Coast	2011	80-84	Never married	M	169
Central Coast	2011	80-84	Separated	F	71
Central Coast	2011	80-84	Separated	M	81
Central Coast	2011	80-84	Widowed	F	3011
Central Coast	2011	80-84	Widowed	M	846
Central Coast	2011	85+	Divorced	F	271
Central Coast	2011	85+	Divorced	M	129
Central Coast	2011	85+	Married	F	973
Central Coast	2011	85+	Married	M	1665
Central Coast	2011	85+	Never married	F	201
Central Coast	2011	85+	Never married	M	128
Central Coast	2011	85+	Separated	F	26
Central Coast	2011	85+	Separated	M	37
Central Coast	2011	85+	Widowed	F	4334
Central Coast	2011	85+	Widowed	M	1200
Central Coast	2016	15-19	Divorced	F	3
Central Coast	2016	15-19	Divorced	M	8
Central Coast	2016	15-19	Married	F	21
Central Coast	2016	15-19	Married	M	16
Central Coast	2016	15-19	Never married	F	9778
Central Coast	2016	15-19	Never married	M	10094
Central Coast	2016	15-19	Separated	F	3
Central Coast	2016	15-19	Separated	M	5
Central Coast	2016	15-19	Widowed	F	3
Central Coast	2016	15-19	Widowed	M	0
Central Coast	2016	20-24	Divorced	F	9
Central Coast	2016	20-24	Divorced	M	7
Central Coast	2016	20-24	Married	F	462
Central Coast	2016	20-24	Married	M	247
Central Coast	2016	20-24	Never married	F	8375
Central Coast	2016	20-24	Never married	M	8987
Central Coast	2016	20-24	Separated	F	49
Central Coast	2016	20-24	Separated	M	19
Central Coast	2016	20-24	Widowed	F	8
Central Coast	2016	20-24	Widowed	M	3
Central Coast	2016	25-29	Divorced	F	110
Central Coast	2016	25-29	Divorced	M	67
Central Coast	2016	25-29	Married	F	2601
Central Coast	2016	25-29	Married	M	1704
Central Coast	2016	25-29	Never married	F	5768
Central Coast	2016	25-29	Never married	M	6629
Central Coast	2016	25-29	Separated	F	217
Central Coast	2016	25-29	Separated	M	90
Central Coast	2016	25-29	Widowed	F	9
Central Coast	2016	25-29	Widowed	M	9
Central Coast	2016	30-34	Divorced	F	340
Central Coast	2016	30-34	Divorced	M	219
Central Coast	2016	30-34	Married	F	4971
Central Coast	2016	30-34	Married	M	4044
Central Coast	2016	30-34	Never married	F	3605
Central Coast	2016	30-34	Never married	M	4235
Central Coast	2016	30-34	Separated	F	392
Central Coast	2016	30-34	Separated	M	239
Central Coast	2016	30-34	Widowed	F	28
Central Coast	2016	30-34	Widowed	M	8
Central Coast	2016	35-39	Divorced	F	700
Central Coast	2016	35-39	Divorced	M	424
Central Coast	2016	35-39	Married	F	5558
Central Coast	2016	35-39	Married	M	5071
Central Coast	2016	35-39	Never married	F	2671
Central Coast	2016	35-39	Never married	M	3089
Central Coast	2016	35-39	Separated	F	556
Central Coast	2016	35-39	Separated	M	374
Central Coast	2016	35-39	Widowed	F	45
Central Coast	2016	35-39	Widowed	M	23
Central Coast	2016	40-44	Divorced	F	1297
Central Coast	2016	40-44	Divorced	M	837
Central Coast	2016	40-44	Married	F	6178
Central Coast	2016	40-44	Married	M	5835
Central Coast	2016	40-44	Never married	F	2480
Central Coast	2016	40-44	Never married	M	2810
Central Coast	2016	40-44	Separated	F	758
Central Coast	2016	40-44	Separated	M	537
Central Coast	2016	40-44	Widowed	F	99
Central Coast	2016	40-44	Widowed	M	35
Central Coast	2016	45-49	Divorced	F	1909
Central Coast	2016	45-49	Divorced	M	1242
Central Coast	2016	45-49	Married	F	6328
Central Coast	2016	45-49	Married	M	6013
Central Coast	2016	45-49	Never married	F	2062
Central Coast	2016	45-49	Never married	M	2538
Central Coast	2016	45-49	Separated	F	849
Central Coast	2016	45-49	Separated	M	570
Central Coast	2016	45-49	Widowed	F	175
Central Coast	2016	45-49	Widowed	M	55
Central Coast	2016	50-54	Divorced	F	2304
Central Coast	2016	50-54	Divorced	M	1661
Central Coast	2016	50-54	Married	F	6301
Central Coast	2016	50-54	Married	M	6111
Central Coast	2016	50-54	Never married	F	1571
Central Coast	2016	50-54	Never married	M	2104
Central Coast	2016	50-54	Separated	F	772
Central Coast	2016	50-54	Separated	M	671
Central Coast	2016	50-54	Widowed	F	304
Central Coast	2016	50-54	Widowed	M	99
Central Coast	2016	55-59	Divorced	F	2514
Central Coast	2016	55-59	Divorced	M	1771
Central Coast	2016	55-59	Married	F	6578
Central Coast	2016	55-59	Married	M	6306
Central Coast	2016	55-59	Never married	F	1198
Central Coast	2016	55-59	Never married	M	1609
Central Coast	2016	55-59	Separated	F	752
Central Coast	2016	55-59	Separated	M	590
Central Coast	2016	55-59	Widowed	F	573
Central Coast	2016	55-59	Widowed	M	156
Central Coast	2016	60-64	Divorced	F	2396
Central Coast	2016	60-64	Divorced	M	1645
Central Coast	2016	60-64	Married	F	6146
Central Coast	2016	60-64	Married	M	6257
Central Coast	2016	60-64	Never married	F	804
Central Coast	2016	60-64	Never married	M	1013
Central Coast	2016	60-64	Separated	F	566
Central Coast	2016	60-64	Separated	M	480
Central Coast	2016	60-64	Widowed	F	788
Central Coast	2016	60-64	Widowed	M	225
Central Coast	2016	65-69	Divorced	F	2299
Central Coast	2016	65-69	Divorced	M	1570
Central Coast	2016	65-69	Married	F	6088
Central Coast	2016	65-69	Married	M	6310
Central Coast	2016	65-69	Never married	F	561
Central Coast	2016	65-69	Never married	M	707
Central Coast	2016	65-69	Separated	F	427
Central Coast	2016	65-69	Separated	M	460
Central Coast	2016	65-69	Widowed	F	1252
Central Coast	2016	65-69	Widowed	M	360
Central Coast	2016	70-74	Divorced	F	1589
Central Coast	2016	70-74	Divorced	M	1184
Central Coast	2016	70-74	Married	F	4689
Central Coast	2016	70-74	Married	M	5325
Central Coast	2016	70-74	Never married	F	342
Central Coast	2016	70-74	Never married	M	475
Central Coast	2016	70-74	Separated	F	275
Central Coast	2016	70-74	Separated	M	328
Central Coast	2016	70-74	Widowed	F	1816
Central Coast	2016	70-74	Widowed	M	535
Central Coast	2016	75-79	Divorced	F	958
Central Coast	2016	75-79	Divorced	M	713
Central Coast	2016	75-79	Married	F	3196
Central Coast	2016	75-79	Married	M	4033
Central Coast	2016	75-79	Never married	F	189
Central Coast	2016	75-79	Never married	M	286
Central Coast	2016	75-79	Separated	F	141
Central Coast	2016	75-79	Separated	M	189
Central Coast	2016	75-79	Widowed	F	2236
Central Coast	2016	75-79	Widowed	M	632
Central Coast	2016	80-84	Divorced	F	555
Central Coast	2016	80-84	Divorced	M	317
Central Coast	2016	80-84	Married	F	1800
Central Coast	2016	80-84	Married	M	2571
Central Coast	2016	80-84	Never married	F	167
Central Coast	2016	80-84	Never married	M	197
Central Coast	2016	80-84	Separated	F	65
Central Coast	2016	80-84	Separated	M	83
Central Coast	2016	80-84	Widowed	F	2670
Central Coast	2016	80-84	Widowed	M	699
Central Coast	2016	85+	Divorced	F	395
Central Coast	2016	85+	Divorced	M	220
Central Coast	2016	85+	Married	F	1131
Central Coast	2016	85+	Married	M	2025
Central Coast	2016	85+	Never married	F	183
Central Coast	2016	85+	Never married	M	149
Central Coast	2016	85+	Separated	F	43
Central Coast	2016	85+	Separated	M	63
Central Coast	2016	85+	Widowed	F	4665
Central Coast	2016	85+	Widowed	M	1413
Central West	2006	15-19	Divorced	F	6
Central West	2006	15-19	Divorced	M	14
Central West	2006	15-19	Married	F	21
Central West	2006	15-19	Married	M	14
Central West	2006	15-19	Never married	F	6574
Central West	2006	15-19	Never married	M	7105
Central West	2006	15-19	Separated	F	3
Central West	2006	15-19	Separated	M	3
Central West	2006	15-19	Widowed	F	8
Central West	2006	15-19	Widowed	M	3
Central West	2006	20-24	Divorced	F	16
Central West	2006	20-24	Divorced	M	15
Central West	2006	20-24	Married	F	541
Central West	2006	20-24	Married	M	282
Central West	2006	20-24	Never married	F	4549
Central West	2006	20-24	Never married	M	5103
Central West	2006	20-24	Separated	F	43
Central West	2006	20-24	Separated	M	17
Central West	2006	20-24	Widowed	F	11
Central West	2006	20-24	Widowed	M	3
Central West	2006	25-29	Divorced	F	95
Central West	2006	25-29	Divorced	M	54
Central West	2006	25-29	Married	F	1858
Central West	2006	25-29	Married	M	1377
Central West	2006	25-29	Never married	F	2535
Central West	2006	25-29	Never married	M	3273
Central West	2006	25-29	Separated	F	120
Central West	2006	25-29	Separated	M	79
Central West	2006	25-29	Widowed	F	16
Central West	2006	25-29	Widowed	M	3
Central West	2006	30-34	Divorced	F	326
Central West	2006	30-34	Divorced	M	222
Central West	2006	30-34	Married	F	3356
Central West	2006	30-34	Married	M	2800
Central West	2006	30-34	Never married	F	1730
Central West	2006	30-34	Never married	M	2333
Central West	2006	30-34	Separated	F	238
Central West	2006	30-34	Separated	M	162
Central West	2006	30-34	Widowed	F	18
Central West	2006	30-34	Widowed	M	6
Central West	2006	35-39	Divorced	F	586
Central West	2006	35-39	Divorced	M	395
Central West	2006	35-39	Married	F	3989
Central West	2006	35-39	Married	M	3587
Central West	2006	35-39	Never married	F	1298
Central West	2006	35-39	Never married	M	1802
Central West	2006	35-39	Separated	F	354
Central West	2006	35-39	Separated	M	215
Central West	2006	35-39	Widowed	F	48
Central West	2006	35-39	Widowed	M	11
Central West	2006	40-44	Divorced	F	804
Central West	2006	40-44	Divorced	M	593
Central West	2006	40-44	Married	F	4424
Central West	2006	40-44	Married	M	3988
Central West	2006	40-44	Never married	F	1026
Central West	2006	40-44	Never married	M	1585
Central West	2006	40-44	Separated	F	392
Central West	2006	40-44	Separated	M	296
Central West	2006	40-44	Widowed	F	95
Central West	2006	40-44	Widowed	M	32
Central West	2006	45-49	Divorced	F	912
Central West	2006	45-49	Divorced	M	837
Central West	2006	45-49	Married	F	4493
Central West	2006	45-49	Married	M	4439
Central West	2006	45-49	Never married	F	714
Central West	2006	45-49	Never married	M	1177
Central West	2006	45-49	Separated	F	398
Central West	2006	45-49	Separated	M	361
Central West	2006	45-49	Widowed	F	139
Central West	2006	45-49	Widowed	M	51
Central West	2006	50-54	Divorced	F	916
Central West	2006	50-54	Divorced	M	879
Central West	2006	50-54	Married	F	4367
Central West	2006	50-54	Married	M	4326
Central West	2006	50-54	Never married	F	432
Central West	2006	50-54	Never married	M	829
Central West	2006	50-54	Separated	F	276
Central West	2006	50-54	Separated	M	337
Central West	2006	50-54	Widowed	F	240
Central West	2006	50-54	Widowed	M	77
Central West	2006	55-59	Divorced	F	913
Central West	2006	55-59	Divorced	M	905
Central West	2006	55-59	Married	F	4364
Central West	2006	55-59	Married	M	4575
Central West	2006	55-59	Never married	F	285
Central West	2006	55-59	Never married	M	609
Central West	2006	55-59	Separated	F	262
Central West	2006	55-59	Separated	M	279
Central West	2006	55-59	Widowed	F	395
Central West	2006	55-59	Widowed	M	135
Central West	2006	60-64	Divorced	F	625
Central West	2006	60-64	Divorced	M	690
Central West	2006	60-64	Married	F	3512
Central West	2006	60-64	Married	M	3801
Central West	2006	60-64	Never married	F	241
Central West	2006	60-64	Never married	M	430
Central West	2006	60-64	Separated	F	193
Central West	2006	60-64	Separated	M	219
Central West	2006	60-64	Widowed	F	619
Central West	2006	60-64	Widowed	M	154
Central West	2006	65-69	Divorced	F	460
Central West	2006	65-69	Divorced	M	456
Central West	2006	65-69	Married	F	2650
Central West	2006	65-69	Married	M	3149
Central West	2006	65-69	Never married	F	171
Central West	2006	65-69	Never married	M	331
Central West	2006	65-69	Separated	F	127
Central West	2006	65-69	Separated	M	177
Central West	2006	65-69	Widowed	F	855
Central West	2006	65-69	Widowed	M	223
Central West	2006	70-74	Divorced	F	276
Central West	2006	70-74	Divorced	M	313
Central West	2006	70-74	Married	F	2038
Central West	2006	70-74	Married	M	2466
Central West	2006	70-74	Never married	F	151
Central West	2006	70-74	Never married	M	275
Central West	2006	70-74	Separated	F	66
Central West	2006	70-74	Separated	M	111
Central West	2006	70-74	Widowed	F	1121
Central West	2006	70-74	Widowed	M	308
Central West	2006	75-79	Divorced	F	162
Central West	2006	75-79	Divorced	M	186
Central West	2006	75-79	Married	F	1367
Central West	2006	75-79	Married	M	1882
Central West	2006	75-79	Never married	F	135
Central West	2006	75-79	Never married	M	187
Central West	2006	75-79	Separated	F	48
Central West	2006	75-79	Separated	M	78
Central West	2006	75-79	Widowed	F	1500
Central West	2006	75-79	Widowed	M	392
Central West	2006	80-84	Divorced	F	89
Central West	2006	80-84	Divorced	M	87
Central West	2006	80-84	Married	F	674
Central West	2006	80-84	Married	M	1077
Central West	2006	80-84	Never married	F	110
Central West	2006	80-84	Never married	M	122
Central West	2006	80-84	Separated	F	23
Central West	2006	80-84	Separated	M	27
Central West	2006	80-84	Widowed	F	1645
Central West	2006	80-84	Widowed	M	353
Central West	2006	85+	Divorced	F	47
Central West	2006	85+	Divorced	M	30
Central West	2006	85+	Married	F	286
Central West	2006	85+	Married	M	500
Central West	2006	85+	Never married	F	133
Central West	2006	85+	Never married	M	73
Central West	2006	85+	Separated	F	10
Central West	2006	85+	Separated	M	13
Central West	2006	85+	Widowed	F	1870
Central West	2006	85+	Widowed	M	405
Central West	2011	15-19	Divorced	F	6
Central West	2011	15-19	Divorced	M	4
Central West	2011	15-19	Married	F	13
Central West	2011	15-19	Married	M	19
Central West	2011	15-19	Never married	F	6547
Central West	2011	15-19	Never married	M	6872
Central West	2011	15-19	Separated	F	3
Central West	2011	15-19	Separated	M	7
Central West	2011	15-19	Widowed	F	9
Central West	2011	15-19	Widowed	M	3
Central West	2011	20-24	Divorced	F	17
Central West	2011	20-24	Divorced	M	13
Central West	2011	20-24	Married	F	439
Central West	2011	20-24	Married	M	258
Central West	2011	20-24	Never married	F	4971
Central West	2011	20-24	Never married	M	5662
Central West	2011	20-24	Separated	F	48
Central West	2011	20-24	Separated	M	19
Central West	2011	20-24	Widowed	F	3
Central West	2011	20-24	Widowed	M	4
Central West	2011	25-29	Divorced	F	78
Central West	2011	25-29	Divorced	M	46
Central West	2011	25-29	Married	F	1924
Central West	2011	25-29	Married	M	1351
Central West	2011	25-29	Never married	F	3048
Central West	2011	25-29	Never married	M	3726
Central West	2011	25-29	Separated	F	138
Central West	2011	25-29	Separated	M	52
Central West	2011	25-29	Widowed	F	6
Central West	2011	25-29	Widowed	M	5
Central West	2011	30-34	Divorced	F	212
Central West	2011	30-34	Divorced	M	141
Central West	2011	30-34	Married	F	2921
Central West	2011	30-34	Married	M	2464
Central West	2011	30-34	Never married	F	1878
Central West	2011	30-34	Never married	M	2357
Central West	2011	30-34	Separated	F	215
Central West	2011	30-34	Separated	M	144
Central West	2011	30-34	Widowed	F	25
Central West	2011	30-34	Widowed	M	4
Central West	2011	35-39	Divorced	F	464
Central West	2011	35-39	Divorced	M	329
Central West	2011	35-39	Married	F	3724
Central West	2011	35-39	Married	M	3382
Central West	2011	35-39	Never married	F	1528
Central West	2011	35-39	Never married	M	1883
Central West	2011	35-39	Separated	F	323
Central West	2011	35-39	Separated	M	222
